500
0 979,09 979,09 0,43 Country 3 (Country) 1,00 0
1 115,92 115,92 0,43 Country 3 (Country) 1,00 8
2 41,58 4,25 0,05 Country 3 (Country) 1,00 19
3 102,25 6,01 0,05 Country 3 (Country) 1,00 25
4 99,56 7,38 0,05 Country 3 (Country) 1,00 29
5 80,74 7,58 0,05 Country 3 (Country) 1,00 33
6 60,39 5,58 0,05 Country 3 (Country) 1,00 39
7 1,87 0,24 0,05 Country 3 (Country) 1,00 43
8 101,05 13,74 0,05 Country 3 (Country) 1,00 43
9 0,32 0,05 0,01 Country 3 (Country) 1,00 48
10 0,32 0,06 0,01 Country 3 (Country) 1,00 48
11 0,32 0,09 0,01 Country 3 (Country) 1,00 48
12 0,32 0,07 0,01 Country 3 (Country) 1,00 48
13 0,32 0,05 0,01 Country 3 (Country) 1,00 48
14 0,32 0,09 0,01 Country 3 (Country) 1,00 48
15 0,32 0,04 0,01 Country 3 (Country) 1,00 48
16 63,62 21,60 0,01 Country 3 (Country) 1,00 51
17 44,17 10,47 0,01 Country 3 (Country) 1,00 52
18 1,46 0,39 0,01 Country 3 (Country) 1,00 55
19 1,46 0,45 0,01 Country 3 (Country) 1,00 55
20 79,77 32,39 0,01 Country 3 (Country) 1,00 58
21 0,16 0,06 0,01 Country 3 (Country) 1,00 62
22 2,49 0,58 0,01 Country 3 (Country) 1,00 70
23 40,18 14,40 0,01 Country 3 (Country) 1,00 75
24 0,09 0,04 0,01 Country 3 (Country) 1,00 79
25 0,09 0,03 0,01 Country 3 (Country) 1,00 79
26 60,19 20,52 0,06 Country 3 (Country) 1,00 86
27 20,82 5,77 0,06 Country 3 (Country) 1,00 91
28 1,40 0,35 0,09 Country 3 (Country) 1,00 93
29 1,40 0,45 0,09 Country 3 (Country) 1,00 93
30 79,47 27,49 0,01 Country 3 (Country) 1,00 96
31 59,51 25,77 0,01 Country 3 (Country) 1,00 100
32 0,36 0,12 0,01 Country 3 (Country) 1,00 104
33 39,79 12,87 0,01 Country 3 (Country) 1,00 109
34 2,62 0,94 0,01 Country 3 (Country) 1,00 114
35 0,18 0,07 0,01 Country 3 (Country) 1,00 118
36 0,51 0,19 0,02 Country 3 (Country) 1,00 122
37 0,71 0,30 0,02 Country 3 (Country) 1,00 126
38 0,71 0,27 0,02 Country 3 (Country) 1,00 126
39 0,73 0,27 0,02 Country 3 (Country) 1,00 130
40 0,58 0,20 0,02 Country 3 (Country) 1,00 136
41 0,63 0,17 0,02 Country 3 (Country) 1,00 141
42 0,63 0,23 0,02 Country 3 (Country) 1,00 141
43 0,14 0,05 0,00 Country 3 (Country) 1,00 142
44 0,14 0,05 0,00 Country 3 (Country) 1,00 142
45 0,14 0,05 0,00 Country 3 (Country) 1,00 142
46 0,14 0,05 0,00 Country 3 (Country) 1,00 142
47 0,14 0,05 0,00 Country 3 (Country) 1,00 142
48 0,14 0,05 0,00 Country 3 (Country) 1,00 142
49 0,03 0,01 0,00 Country 3 (Country) 1,00 143
50 7,91 2,68 0,00 Country 3 (Country) 1,00 152
51 0,85 0,37 0,00 Country 3 (Country) 1,00 156
52 0,29 0,12 0,00 Country 3 (Country) 1,00 157
53 0,29 0,12 0,00 Country 3 (Country) 1,00 157
54 0,25 0,10 0,00 Country 3 (Country) 1,00 158
55 0,20 0,08 0,00 Country 3 (Country) 1,00 159
56 0,20 0,09 0,00 Country 3 (Country) 1,00 159
57 0,20 0,09 0,00 Country 3 (Country) 1,00 159
58 0,20 0,09 0,00 Country 3 (Country) 1,00 159
59 0,20 0,09 0,00 Country 3 (Country) 1,00 159
60 0,20 0,09 0,00 Country 3 (Country) 1,00 159
61 0,20 0,09 0,00 Country 3 (Country) 1,00 159
62 0,12 0,05 0,00 Country 3 (Country) 1,00 160
63 0,03 0,01 0,00 Country 3 (Country) 1,00 161
64 0,03 0,01 0,00 Country 3 (Country) 1,00 161
65 0,03 0,01 0,00 Country 3 (Country) 1,00 161
66 0,03 0,01 0,00 Country 3 (Country) 1,00 161
67 0,03 0,01 0,00 Country 3 (Country) 1,00 161
68 0,03 0,01 0,00 Country 3 (Country) 1,00 161
69 0,03 0,01 0,00 Country 3 (Country) 1,00 161
70 0,03 0,01 0,00 Country 3 (Country) 1,00 161
71 0,03 0,01 0,00 Country 3 (Country) 1,00 161
72 0,03 0,01 0,00 Country 3 (Country) 1,00 161
73 0,03 0,01 0,00 Country 3 (Country) 1,00 161
74 0,03 0,01 0,00 Country 3 (Country) 1,00 161
75 0,03 0,01 0,00 Country 3 (Country) 1,00 161
76 0,03 0,01 0,00 Country 3 (Country) 1,00 161
77 0,03 0,01 0,00 Country 3 (Country) 1,00 161
78 0,03 0,01 0,00 Country 3 (Country) 1,00 161
79 0,03 0,01 0,00 Country 3 (Country) 1,00 161
80 0,03 0,01 0,00 Country 3 (Country) 1,00 161
81 0,03 0,01 0,00 Country 3 (Country) 1,00 161
82 0,03 0,02 0,00 Country 3 (Country) 1,00 161
83 53,22 25,31 0,00 Country 3 (Country) 1,00 174
84 0,70 0,33 0,00 Country 3 (Country) 1,00 181
85 0,70 0,35 0,00 Country 3 (Country) 1,00 181
86 0,70 0,35 0,00 Country 3 (Country) 1,00 181
87 0,70 0,33 0,00 Country 3 (Country) 1,00 181
88 0,33 0,18 0,00 Country 3 (Country) 1,00 182
89 0,33 0,17 0,00 Country 3 (Country) 1,00 182
90 0,33 0,17 0,00 Country 3 (Country) 1,00 182
91 0,33 0,16 0,00 Country 3 (Country) 1,00 182
92 0,33 0,17 0,00 Country 3 (Country) 1,00 182
93 0,33 0,16 0,00 Country 3 (Country) 1,00 182
94 0,33 0,17 0,00 Country 3 (Country) 1,00 182
95 0,33 0,16 0,00 Country 3 (Country) 1,00 182
96 0,19 0,09 0,00 Country 3 (Country) 1,00 183
97 0,19 0,09 0,00 Country 3 (Country) 1,00 183
98 0,19 0,09 0,00 Country 3 (Country) 1,00 183
99 0,19 0,09 0,00 Country 3 (Country) 1,00 183
100 0,19 0,09 0,00 Country 3 (Country) 1,00 183
101 0,19 0,09 0,00 Country 3 (Country) 1,00 183
102 0,19 0,09 0,00 Country 3 (Country) 1,00 183
103 0,07 0,03 0,00 Country 3 (Country) 1,00 184
104 0,07 0,03 0,00 Country 3 (Country) 1,00 184
105 0,07 0,04 0,00 Country 3 (Country) 1,00 184
106 0,07 0,03 0,00 Country 3 (Country) 1,00 184
107 0,07 0,04 0,00 Country 3 (Country) 1,00 184
108 0,07 0,03 0,00 Country 3 (Country) 1,00 184
109 0,07 0,03 0,00 Country 3 (Country) 1,00 184
110 0,07 0,03 0,00 Country 3 (Country) 1,00 184
111 0,07 0,03 0,00 Country 3 (Country) 1,00 184
112 0,07 0,03 0,00 Country 3 (Country) 1,00 184
113 0,07 0,03 0,00 Country 3 (Country) 1,00 184
114 0,07 0,03 0,00 Country 3 (Country) 1,00 184
115 0,07 0,03 0,00 Country 3 (Country) 1,00 184
116 0,07 0,03 0,00 Country 3 (Country) 1,00 184
117 0,07 0,03 0,00 Country 3 (Country) 1,00 184
118 0,07 0,03 0,00 Country 3 (Country) 1,00 184
119 0,07 0,03 0,00 Country 3 (Country) 1,00 184
120 0,02 0,01 0,00 Country 3 (Country) 1,00 185
121 0,02 0,01 0,00 Country 3 (Country) 1,00 185
122 0,02 0,01 0,00 Country 3 (Country) 1,00 185
123 0,02 0,01 0,00 Country 3 (Country) 1,00 185
124 0,02 0,01 0,00 Country 3 (Country) 1,00 185
125 0,02 0,01 0,00 Country 3 (Country) 1,00 185
126 0,02 0,01 0,00 Country 3 (Country) 1,00 185
127 0,02 0,01 0,00 Country 3 (Country) 1,00 185
128 0,02 0,01 0,00 Country 3 (Country) 1,00 185
129 0,02 0,01 0,00 Country 3 (Country) 1,00 185
130 0,02 0,01 0,00 Country 3 (Country) 1,00 185
131 0,02 0,01 0,00 Country 3 (Country) 1,00 185
132 0,02 0,01 0,00 Country 3 (Country) 1,00 185
133 0,02 0,01 0,00 Country 3 (Country) 1,00 185
134 0,02 0,01 0,00 Country 3 (Country) 1,00 185
135 0,02 0,01 0,00 Country 3 (Country) 1,00 185
136 0,02 0,01 0,00 Country 3 (Country) 1,00 185
137 0,02 0,01 0,00 Country 3 (Country) 1,00 185
138 0,02 0,01 0,00 Country 3 (Country) 1,00 185
139 0,02 0,01 0,00 Country 3 (Country) 1,00 185
140 0,02 0,01 0,00 Country 3 (Country) 1,00 185
141 0,02 0,01 0,00 Country 3 (Country) 1,00 185
142 0,02 0,01 0,00 Country 3 (Country) 1,00 185
143 0,02 0,01 0,00 Country 3 (Country) 1,00 185
144 0,02 0,01 0,00 Country 3 (Country) 1,00 185
145 0,02 0,01 0,00 Country 3 (Country) 1,00 185
146 29,49 12,86 0,00 Country 3 (Country) 1,00 193
147 20,03 8,72 0,00 Country 3 (Country) 1,00 203
148 0,39 0,17 0,00 Country 3 (Country) 1,00 210
149 0,10 0,04 0,00 Country 3 (Country) 1,00 211
150 0,10 0,04 0,00 Country 3 (Country) 1,00 211
151 0,03 0,01 0,00 Country 3 (Country) 1,00 212
152 0,03 0,01 0,00 Country 3 (Country) 1,00 212
153 0,03 0,01 0,00 Country 3 (Country) 1,00 212
