1000
0 76,16 76,16 0,44 Country 2 (Country) 1,00 0
1 534,02 534,02 0,44 Country 2 (Country) 1,00 2
2 547,71 304,67 0,44 Country 2 (Country) 1,00 2
3 547,71 325,14 0,44 Country 2 (Country) 1,00 2
4 547,71 328,55 0,44 Country 2 (Country) 1,00 2
5 547,71 328,45 0,44 Country 2 (Country) 1,00 2
6 475,66 285,16 0,44 Country 2 (Country) 1,00 3
7 475,66 284,78 0,44 Country 2 (Country) 1,00 3
8 475,66 284,78 0,44 Country 2 (Country) 1,00 3
9 475,66 284,78 0,44 Country 2 (Country) 1,00 3
10 475,66 284,78 0,44 Country 2 (Country) 1,00 3
11 475,66 284,78 0,44 Country 2 (Country) 1,00 3
12 475,66 284,78 0,44 Country 2 (Country) 1,00 3
13 475,66 284,78 0,44 Country 2 (Country) 1,00 3
14 475,66 284,78 0,44 Country 2 (Country) 1,00 3
15 475,66 284,78 0,44 Country 2 (Country) 1,00 3
16 475,66 284,78 0,44 Country 2 (Country) 1,00 3
17 475,66 284,78 0,44 Country 2 (Country) 1,00 3
18 475,66 284,78 0,44 Country 2 (Country) 1,00 3
19 475,66 284,78 0,44 Country 2 (Country) 1,00 3
20 475,66 284,78 0,44 Country 2 (Country) 1,00 3
21 475,66 284,78 0,44 Country 2 (Country) 1,00 3
22 475,66 284,78 0,44 Country 2 (Country) 1,00 3
23 475,66 284,78 0,44 Country 2 (Country) 1,00 3
24 475,66 284,78 0,44 Country 2 (Country) 1,00 3
25 475,66 284,78 0,44 Country 2 (Country) 1,00 3
26 475,66 284,78 0,44 Country 2 (Country) 1,00 3
27 475,66 284,78 0,44 Country 2 (Country) 1,00 3
28 475,66 284,78 0,44 Country 2 (Country) 1,00 3
29 475,66 284,78 0,44 Country 2 (Country) 1,00 3
30 475,66 284,78 0,44 Country 2 (Country) 1,00 3
31 109,99 65,85 0,44 Country 2 (Country) 1,00 8
32 109,18 63,86 0,44 Country 2 (Country) 1,00 13
33 107,20 61,59 0,44 Country 2 (Country) 1,00 17
34 1,58 0,96 0,44 Country 2 (Country) 1,00 21
35 0,33 0,20 0,44 Country 2 (Country) 1,00 25
36 0,33 0,20 0,44 Country 2 (Country) 1,00 25
37 1,91 1,13 0,44 Country 2 (Country) 1,00 28
38 1,91 1,16 0,44 Country 2 (Country) 1,00 28
39 1,91 1,12 0,44 Country 2 (Country) 1,00 28
40 1,91 1,12 0,44 Country 2 (Country) 1,00 28
41 1,91 1,13 0,44 Country 2 (Country) 1,00 28
42 1,91 1,15 0,44 Country 2 (Country) 1,00 28
43 1,91 1,11 0,44 Country 2 (Country) 1,00 28
44 1,91 1,14 0,44 Country 2 (Country) 1,00 28
45 1,91 1,14 0,44 Country 2 (Country) 1,00 28
46 1,91 1,14 0,44 Country 2 (Country) 1,00 28
47 1,91 1,14 0,44 Country 2 (Country) 1,00 28
48 1,91 1,14 0,44 Country 2 (Country) 1,00 28
49 1,91 1,14 0,44 Country 2 (Country) 1,00 28
50 1,91 1,14 0,44 Country 2 (Country) 1,00 28
51 1,91 1,14 0,44 Country 2 (Country) 1,00 28
52 1,91 1,13 0,44 Country 2 (Country) 1,00 28
53 1,91 1,13 0,44 Country 2 (Country) 1,00 28
54 1,91 1,13 0,44 Country 2 (Country) 1,00 28
55 1,91 1,13 0,44 Country 2 (Country) 1,00 28
56 1,91 1,13 0,44 Country 2 (Country) 1,00 28
57 1,91 1,13 0,44 Country 2 (Country) 1,00 28
58 1,91 1,13 0,44 Country 2 (Country) 1,00 28
59 1,91 1,13 0,44 Country 2 (Country) 1,00 28
60 1,91 1,13 0,44 Country 2 (Country) 1,00 28
61 1,51 0,89 0,44 Country 2 (Country) 1,00 29
62 1,51 0,89 0,44 Country 2 (Country) 1,00 29
63 0,65 0,38 0,44 Country 2 (Country) 1,00 30
64 0,65 0,38 0,44 Country 2 (Country) 1,00 30
65 0,65 0,38 0,44 Country 2 (Country) 1,00 30
66 0,65 0,38 0,44 Country 2 (Country) 1,00 30
67 0,65 0,38 0,44 Country 2 (Country) 1,00 30
68 0,65 0,38 0,44 Country 2 (Country) 1,00 30
69 0,65 0,38 0,44 Country 2 (Country) 1,00 30
