1000
0 1.536,91 1.536,91 0,20 Country 6 (Country) 2,00 0
1 3,65 3,65 0,20 Country 6 (Country) 2,00 43
2 0,50 0,21 0,20 Country 6 (Country) 2,00 49
3 3,31 1,39 0,20 Country 6 (Country) 2,00 49
4 3,31 1,40 0,20 Country 6 (Country) 2,00 49
5 3,31 1,40 0,20 Country 6 (Country) 2,00 49
6 3,31 1,40 0,20 Country 6 (Country) 2,00 49
7 3,31 1,41 0,20 Country 6 (Country) 2,00 49
8 3,31 1,41 0,20 Country 6 (Country) 2,00 49
9 3,31 1,41 0,20 Country 6 (Country) 2,00 49
10 3,31 1,41 0,20 Country 6 (Country) 2,00 49
11 3,31 1,41 0,20 Country 6 (Country) 2,00 49
12 3,31 1,41 0,20 Country 6 (Country) 2,00 49
13 3,31 1,41 0,20 Country 6 (Country) 2,00 49
14 3,31 1,41 0,20 Country 6 (Country) 2,00 49
15 3,31 1,41 0,20 Country 6 (Country) 2,00 49
16 3,31 1,41 0,20 Country 6 (Country) 2,00 49
17 3,31 1,41 0,20 Country 6 (Country) 2,00 49
18 3,31 1,41 0,20 Country 6 (Country) 2,00 49
19 3,31 1,41 0,20 Country 6 (Country) 2,00 49
20 3,31 1,41 0,20 Country 6 (Country) 2,00 49
21 3,31 1,41 0,20 Country 6 (Country) 2,00 49
22 3,31 1,41 0,20 Country 6 (Country) 2,00 49
23 3,31 1,41 0,20 Country 6 (Country) 2,00 49
24 3,31 1,41 0,20 Country 6 (Country) 2,00 49
25 3,31 1,41 0,20 Country 6 (Country) 2,00 49
26 3,31 1,41 0,20 Country 6 (Country) 2,00 49
27 3,31 1,41 0,20 Country 6 (Country) 2,00 49
28 3,31 1,41 0,20 Country 6 (Country) 2,00 49
29 3,31 1,41 0,20 Country 6 (Country) 2,00 49
30 3,31 1,41 0,20 Country 6 (Country) 2,00 49
31 12,66 5,39 0,01 Country 6 (Country) 2,00 51
32 13,77 5,37 0,01 Country 6 (Country) 2,00 54
33 0,26 0,10 0,01 Country 6 (Country) 2,00 57
34 0,55 0,23 0,01 Country 6 (Country) 2,00 59
35 1,69 0,73 0,01 Country 6 (Country) 2,00 61
36 1,72 0,72 0,01 Country 6 (Country) 2,00 63
37 0,37 0,15 0,01 Country 6 (Country) 2,00 65
38 0,08 0,04 0,01 Country 6 (Country) 2,00 67
39 14,52 6,14 0,44 Country 6 (Country) 2,00 68
40 0,26 0,11 0,03 Country 6 (Country) 2,00 70
41 4,09 1,74 0,03 Country 6 (Country) 2,00 71
42 3,79 1,63 0,03 Country 6 (Country) 2,00 73
43 3,79 1,59 0,03 Country 6 (Country) 2,00 73
44 0,19 0,08 0,03 Country 6 (Country) 2,00 76
45 3,68 1,58 0,03 Country 6 (Country) 2,00 77
46 0,61 0,26 0,03 Country 6 (Country) 2,00 78
47 0,33 0,14 0,01 Country 6 (Country) 2,00 80
48 0,33 0,14 0,01 Country 6 (Country) 2,00 80
49 3,43 1,47 0,01 Country 6 (Country) 2,00 81
50 0,78 0,33 0,01 Country 6 (Country) 2,00 82
51 1,27 0,54 0,01 Country 6 (Country) 2,00 84
52 1,27 0,54 0,01 Country 6 (Country) 2,00 84
53 1,27 0,54 0,01 Country 6 (Country) 2,00 84
54 0,34 0,14 0,01 Country 6 (Country) 2,00 86
55 0,34 0,14 0,01 Country 6 (Country) 2,00 86
56 0,34 0,14 0,01 Country 6 (Country) 2,00 86
57 0,34 0,14 0,01 Country 6 (Country) 2,00 86
58 0,34 0,14 0,01 Country 6 (Country) 2,00 86
59 0,34 0,14 0,01 Country 6 (Country) 2,00 86
60 0,99 0,42 0,01 Country 6 (Country) 2,00 88
61 0,45 0,19 0,01 Country 6 (Country) 2,00 89
62 0,45 0,19 0,01 Country 6 (Country) 2,00 89
63 0,45 0,19 0,01 Country 6 (Country) 2,00 89
64 0,45 0,19 0,01 Country 6 (Country) 2,00 89
65 0,45 0,19 0,01 Country 6 (Country) 2,00 89
66 0,45 0,19 0,01 Country 6 (Country) 2,00 89
67 0,45 0,19 0,01 Country 6 (Country) 2,00 89
68 0,45 0,19 0,01 Country 6 (Country) 2,00 89
69 0,45 0,19 0,01 Country 6 (Country) 2,00 89
70 0,45 0,19 0,01 Country 6 (Country) 2,00 89
71 0,45 0,19 0,01 Country 6 (Country) 2,00 89
72 0,45 0,19 0,01 Country 6 (Country) 2,00 89
73 0,45 0,19 0,01 Country 6 (Country) 2,00 89
74 0,45 0,19 0,01 Country 6 (Country) 2,00 89
75 0,45 0,19 0,01 Country 6 (Country) 2,00 89
76 0,45 0,19 0,01 Country 6 (Country) 2,00 89
77 0,45 0,19 0,01 Country 6 (Country) 2,00 89
78 0,45 0,19 0,01 Country 6 (Country) 2,00 89
79 0,45 0,19 0,01 Country 6 (Country) 2,00 89
80 0,45 0,19 0,01 Country 6 (Country) 2,00 89
81 0,45 0,19 0,01 Country 6 (Country) 2,00 89
82 0,45 0,19 0,01 Country 6 (Country) 2,00 89
83 0,45 0,19 0,01 Country 6 (Country) 2,00 89
84 0,45 0,19 0,01 Country 6 (Country) 2,00 89
85 0,45 0,19 0,01 Country 6 (Country) 2,00 89
