500
0 60,49 60,49 0,69 Country 4 (Country) 0,00 0
33 203,76 187,29 0,18 Country 4 (Country) 0,00 258
34 174,71 170,86 0,18 Country 4 (Country) 0,00 268
35 175,15 175,52 0,18 Country 4 (Country) 0,00 282
36 116,72 114,35 0,18 Country 4 (Country) 0,00 294
37 52,59 52,59 0,18 Country 4 (Country) 0,00 299
38 232,87 229,19 0,18 Country 4 (Country) 0,00 307
39 174,85 172,60 0,18 Country 4 (Country) 0,00 335
40 0,06 0,05 0,18 Country 4 (Country) 0,00 356
41 145,58 105,03 0,18 Country 4 (Country) 0,00 357
42 58,28 54,93 0,18 Country 4 (Country) 0,00 375
43 0,10 0,09 0,18 Country 4 (Country) 0,00 390
44 203,84 183,03 0,14 Country 4 (Country) 0,00 391
45 204,09 184,56 0,14 Country 4 (Country) 0,00 406
46 0,27 0,25 0,14 Country 4 (Country) 0,00 426
47 291,43 265,10 0,18 Country 4 (Country) 0,00 444
48 58,84 54,03 0,18 Country 4 (Country) 0,00 480
49 0,01 0,01 0,00 Country 4 (Country) 0,00 493
50 291,10 262,13 0,00 Country 4 (Country) 0,00 493
51 152,00 164,20 0,00 Country 4 (Country) 0,00 524
52 47,04 51,84 0,00 Country 4 (Country) 0,00 536
53 19,53 21,23 0,00 Country 4 (Country) 0,00 549
54 27,20 29,43 0,00 Country 4 (Country) 0,00 559
55 39,05 43,19 0,00 Country 4 (Country) 0,00 568
56 15,45 17,22 0,00 Country 4 (Country) 0,00 578
57 4,08 4,46 0,00 Country 4 (Country) 0,00 584
58 4,07 4,60 0,00 Country 4 (Country) 0,00 586
59 0,11 0,12 0,00 Country 4 (Country) 0,00 589
60 0,00 0,00 0,00 Country 4 (Country) 0,00 594
61 3,93 4,44 0,00 Country 4 (Country) 0,00 594
62 3,93 4,41 0,00 Country 4 (Country) 0,00 597
63 4,12 4,58 0,00 Country 4 (Country) 0,00 598
64 0,01 0,01 0,00 Country 4 (Country) 0,00 607
65 0,03 0,03 0,00 Country 4 (Country) 0,00 613
66 0,12 0,13 0,00 Country 4 (Country) 0,00 620
67 407,27 441,70 0,00 Country 4 (Country) 0,00 621
68 0,19 0,20 0,00 Country 4 (Country) 0,00 652
69 0,10 0,10 0,00 Country 4 (Country) 0,00 654
70 0,10 0,10 0,00 Country 4 (Country) 0,00 654
71 0,06 0,07 0,00 Country 4 (Country) 0,00 655
72 0,00 0,00 0,00 Country 4 (Country) 0,00 656
73 0,00 0,00 0,00 Country 4 (Country) 0,00 656
74 0,00 0,00 0,00 Country 4 (Country) 0,00 656
75 0,00 0,00 0,00 Country 4 (Country) 0,00 656
76 0,00 0,00 0,00 Country 4 (Country) 0,00 656
77 141,44 147,34 0,00 Country 4 (Country) 0,00 656
78 0,00 0,00 0,00 Country 4 (Country) 0,00 688
79 0,00 0,00 0,00 Country 4 (Country) 0,00 688
80 0,00 0,00 0,00 Country 4 (Country) 0,00 688
81 0,00 0,00 0,00 Country 4 (Country) 0,00 688
82 47,15 50,10 0,00 Country 4 (Country) 0,00 688
83 47,16 48,13 0,00 Country 4 (Country) 0,00 699
84 0,22 0,22 0,00 Country 4 (Country) 0,00 713
85 0,06 0,06 0,00 Country 4 (Country) 0,00 714
86 0,01 0,01 0,00 Country 4 (Country) 0,00 715
87 0,01 0,01 0,00 Country 4 (Country) 0,00 715
88 0,01 0,01 0,00 Country 4 (Country) 0,00 715
89 0,01 0,01 0,00 Country 4 (Country) 0,00 715
90 0,01 0,01 0,00 Country 4 (Country) 0,00 715
91 0,01 0,01 0,00 Country 4 (Country) 0,00 715
92 0,01 0,01 0,00 Country 4 (Country) 0,00 715
93 0,01 0,01 0,00 Country 4 (Country) 0,00 715
94 0,01 0,01 0,00 Country 4 (Country) 0,00 715
95 0,01 0,01 0,00 Country 4 (Country) 0,00 715
96 0,01 0,01 0,00 Country 4 (Country) 0,00 715
97 0,01 0,01 0,00 Country 4 (Country) 0,00 715
98 0,01 0,01 0,00 Country 4 (Country) 0,00 715
99 0,01 0,01 0,00 Country 4 (Country) 0,00 715
100 0,01 0,01 0,00 Country 4 (Country) 0,00 715
101 0,01 0,01 0,00 Country 4 (Country) 0,00 715
102 0,01 0,01 0,00 Country 4 (Country) 0,00 715
103 0,01 0,01 0,00 Country 4 (Country) 0,00 715
104 0,01 0,01 0,00 Country 4 (Country) 0,00 715
105 0,01 0,01 0,00 Country 4 (Country) 0,00 715
106 0,01 0,01 0,00 Country 4 (Country) 0,00 715
107 0,01 0,01 0,00 Country 4 (Country) 0,00 715
108 0,01 0,01 0,00 Country 4 (Country) 0,00 715
109 0,01 0,01 0,00 Country 4 (Country) 0,00 715
110 0,01 0,01 0,00 Country 4 (Country) 0,00 715
111 0,01 0,01 0,00 Country 4 (Country) 0,00 715
112 0,01 0,01 0,00 Country 4 (Country) 0,00 715
113 0,01 0,01 0,00 Country 4 (Country) 0,00 715
114 0,01 0,01 0,00 Country 4 (Country) 0,00 715
115 0,01 0,01 0,00 Country 4 (Country) 0,00 715
116 0,01 0,01 0,00 Country 4 (Country) 0,00 715
117 0,01 0,01 0,00 Country 4 (Country) 0,00 715
118 0,01 0,01 0,00 Country 4 (Country) 0,00 715
119 0,01 0,01 0,00 Country 4 (Country) 0,00 715
120 0,01 0,01 0,00 Country 4 (Country) 0,00 715
121 0,01 0,01 0,00 Country 4 (Country) 0,00 715
122 0,01 0,01 0,00 Country 4 (Country) 0,00 715
123 0,01 0,01 0,00 Country 4 (Country) 0,00 715
124 0,01 0,01 0,00 Country 4 (Country) 0,00 715
125 0,01 0,01 0,00 Country 4 (Country) 0,00 715
126 0,01 0,01 0,00 Country 4 (Country) 0,00 715
127 0,01 0,01 0,00 Country 4 (Country) 0,00 715
128 0,01 0,01 0,00 Country 4 (Country) 0,00 715
129 0,01 0,01 0,00 Country 4 (Country) 0,00 715
130 0,01 0,01 0,00 Country 4 (Country) 0,00 715
131 0,01 0,01 0,00 Country 4 (Country) 0,00 715
132 0,01 0,01 0,00 Country 4 (Country) 0,00 715
133 0,01 0,01 0,00 Country 4 (Country) 0,00 715
134 0,01 0,01 0,00 Country 4 (Country) 0,00 715
135 0,01 0,01 0,00 Country 4 (Country) 0,00 715
136 0,01 0,01 0,00 Country 4 (Country) 0,00 715
137 0,01 0,01 0,00 Country 4 (Country) 0,00 715
138 0,01 0,01 0,00 Country 4 (Country) 0,00 715
139 0,01 0,01 0,00 Country 4 (Country) 0,00 715
140 0,01 0,01 0,00 Country 4 (Country) 0,00 715
141 0,01 0,01 0,00 Country 4 (Country) 0,00 715
142 0,01 0,01 0,00 Country 4 (Country) 0,00 715
143 0,01 0,01 0,00 Country 4 (Country) 0,00 715
144 0,01 0,01 0,00 Country 4 (Country) 0,00 715
145 0,01 0,01 0,00 Country 4 (Country) 0,00 715
146 0,01 0,01 0,00 Country 4 (Country) 0,00 715
147 0,01 0,01 0,00 Country 4 (Country) 0,00 715
148 0,01 0,01 0,00 Country 4 (Country) 0,00 715
149 0,01 0,01 0,00 Country 4 (Country) 0,00 715
150 0,01 0,01 0,00 Country 4 (Country) 0,00 715
151 0,01 0,01 0,00 Country 4 (Country) 0,00 715
152 0,01 0,01 0,00 Country 4 (Country) 0,00 715
153 0,01 0,01 0,00 Country 4 (Country) 0,00 715
154 0,01 0,01 0,00 Country 4 (Country) 0,00 715
155 0,01 0,01 0,00 Country 4 (Country) 0,00 715
156 0,01 0,01 0,00 Country 4 (Country) 0,00 715
157 0,01 0,01 0,00 Country 4 (Country) 0,00 715
158 0,01 0,01 0,00 Country 4 (Country) 0,00 715
159 0,01 0,01 0,00 Country 4 (Country) 0,00 715
160 0,01 0,01 0,00 Country 4 (Country) 0,00 715
161 0,01 0,01 0,00 Country 4 (Country) 0,00 715
162 0,01 0,01 0,00 Country 4 (Country) 0,00 715
163 0,01 0,01 0,00 Country 4 (Country) 0,00 715
164 0,01 0,01 0,00 Country 4 (Country) 0,00 715
165 0,01 0,01 0,00 Country 4 (Country) 0,00 715
166 0,01 0,01 0,00 Country 4 (Country) 0,00 715
167 0,01 0,01 0,00 Country 4 (Country) 0,00 715
168 0,01 0,01 0,00 Country 4 (Country) 0,00 715
169 0,01 0,01 0,00 Country 4 (Country) 0,00 715
170 0,01 0,01 0,00 Country 4 (Country) 0,00 715
171 0,01 0,01 0,00 Country 4 (Country) 0,00 715
172 0,01 0,01 0,00 Country 4 (Country) 0,00 715
173 0,01 0,01 0,00 Country 4 (Country) 0,00 715
174 0,01 0,01 0,00 Country 4 (Country) 0,00 715
175 0,01 0,01 0,00 Country 4 (Country) 0,00 715
176 0,01 0,01 0,00 Country 4 (Country) 0,00 715
177 0,01 0,01 0,00 Country 4 (Country) 0,00 715
178 0,01 0,01 0,00 Country 4 (Country) 0,00 715
179 0,01 0,01 0,00 Country 4 (Country) 0,00 715
180 0,01 0,01 0,00 Country 4 (Country) 0,00 715
181 0,01 0,01 0,00 Country 4 (Country) 0,00 715
182 0,01 0,01 0,00 Country 4 (Country) 0,00 715
183 0,01 0,01 0,00 Country 4 (Country) 0,00 715
184 0,01 0,01 0,00 Country 4 (Country) 0,00 715
185 0,01 0,01 0,00 Country 4 (Country) 0,00 715
186 0,01 0,01 0,00 Country 4 (Country) 0,00 715
187 0,01 0,01 0,00 Country 4 (Country) 0,00 715
188 0,01 0,01 0,00 Country 4 (Country) 0,00 715
189 0,01 0,01 0,00 Country 4 (Country) 0,00 715
190 0,01 0,01 0,00 Country 4 (Country) 0,00 715
191 0,01 0,01 0,00 Country 4 (Country) 0,00 715
192 0,01 0,01 0,00 Country 4 (Country) 0,00 715
193 0,01 0,01 0,00 Country 4 (Country) 0,00 715
194 0,01 0,01 0,00 Country 4 (Country) 0,00 715
195 0,01 0,01 0,00 Country 4 (Country) 0,00 715
196 0,01 0,01 0,00 Country 4 (Country) 0,00 715
197 0,01 0,01 0,00 Country 4 (Country) 0,00 715
198 0,01 0,01 0,00 Country 4 (Country) 0,00 715
199 0,01 0,01 0,00 Country 4 (Country) 0,00 715
200 0,01 0,01 0,00 Country 4 (Country) 0,00 715
201 0,01 0,01 0,00 Country 4 (Country) 0,00 715
202 0,01 0,01 0,00 Country 4 (Country) 0,00 715
203 0,01 0,01 0,00 Country 4 (Country) 0,00 715
204 0,01 0,01 0,00 Country 4 (Country) 0,00 715
205 0,01 0,01 0,00 Country 4 (Country) 0,00 715
206 0,01 0,01 0,00 Country 4 (Country) 0,00 715
207 0,01 0,01 0,00 Country 4 (Country) 0,00 715
208 0,01 0,01 0,00 Country 4 (Country) 0,00 715
209 0,01 0,01 0,00 Country 4 (Country) 0,00 715
210 0,01 0,01 0,00 Country 4 (Country) 0,00 715
211 0,01 0,01 0,00 Country 4 (Country) 0,00 715
212 0,01 0,01 0,00 Country 4 (Country) 0,00 715
213 0,01 0,01 0,00 Country 4 (Country) 0,00 715
214 0,01 0,01 0,00 Country 4 (Country) 0,00 715
215 0,01 0,01 0,00 Country 4 (Country) 0,00 715
216 0,01 0,01 0,00 Country 4 (Country) 0,00 715
217 0,01 0,01 0,00 Country 4 (Country) 0,00 715
218 0,01 0,01 0,00 Country 4 (Country) 0,00 715
219 0,01 0,01 0,00 Country 4 (Country) 0,00 715
220 0,01 0,01 0,00 Country 4 (Country) 0,00 715
221 0,01 0,01 0,00 Country 4 (Country) 0,00 715
222 0,01 0,01 0,00 Country 4 (Country) 0,00 715
223 0,01 0,01 0,00 Country 4 (Country) 0,00 715
224 0,01 0,01 0,00 Country 4 (Country) 0,00 715
225 0,01 0,01 0,00 Country 4 (Country) 0,00 715
226 0,01 0,01 0,00 Country 4 (Country) 0,00 715
227 0,01 0,01 0,00 Country 4 (Country) 0,00 715
228 0,01 0,01 0,00 Country 4 (Country) 0,00 715
229 0,01 0,01 0,00 Country 4 (Country) 0,00 715
230 0,01 0,01 0,00 Country 4 (Country) 0,00 715
231 0,01 0,01 0,00 Country 4 (Country) 0,00 715
232 0,01 0,01 0,00 Country 4 (Country) 0,00 715
233 0,01 0,01 0,00 Country 4 (Country) 0,00 715
234 0,01 0,01 0,00 Country 4 (Country) 0,00 715
235 0,01 0,01 0,00 Country 4 (Country) 0,00 715
236 0,01 0,01 0,00 Country 4 (Country) 0,00 715
237 0,01 0,01 0,00 Country 4 (Country) 0,00 715
238 0,01 0,01 0,00 Country 4 (Country) 0,00 715
239 0,01 0,01 0,00 Country 4 (Country) 0,00 715
240 0,01 0,01 0,00 Country 4 (Country) 0,00 715
241 0,01 0,01 0,00 Country 4 (Country) 0,00 715
242 0,01 0,01 0,00 Country 4 (Country) 0,00 715
243 0,01 0,01 0,00 Country 4 (Country) 0,00 715
244 0,01 0,01 0,00 Country 4 (Country) 0,00 715
245 0,01 0,01 0,00 Country 4 (Country) 0,00 715
246 0,01 0,01 0,00 Country 4 (Country) 0,00 715
247 0,01 0,01 0,00 Country 4 (Country) 0,00 715
248 0,01 0,01 0,00 Country 4 (Country) 0,00 715
249 0,01 0,01 0,00 Country 4 (Country) 0,00 715
250 0,01 0,01 0,00 Country 4 (Country) 0,00 715
251 0,01 0,01 0,00 Country 4 (Country) 0,00 715
252 0,01 0,01 0,00 Country 4 (Country) 0,00 715
253 0,01 0,01 0,00 Country 4 (Country) 0,00 715
254 0,01 0,01 0,00 Country 4 (Country) 0,00 715
255 0,01 0,01 0,00 Country 4 (Country) 0,00 715
256 0,01 0,01 0,00 Country 4 (Country) 0,00 715
257 0,01 0,01 0,00 Country 4 (Country) 0,00 715
258 0,01 0,01 0,00 Country 4 (Country) 0,00 715
259 0,01 0,01 0,00 Country 4 (Country) 0,00 715
260 0,01 0,01 0,00 Country 4 (Country) 0,00 715
261 0,01 0,01 0,00 Country 4 (Country) 0,00 715
262 0,01 0,01 0,00 Country 4 (Country) 0,00 715
263 0,01 0,01 0,00 Country 4 (Country) 0,00 715
264 0,01 0,01 0,00 Country 4 (Country) 0,00 715
265 0,01 0,01 0,00 Country 4 (Country) 0,00 715
266 0,01 0,01 0,00 Country 4 (Country) 0,00 715
267 0,01 0,01 0,00 Country 4 (Country) 0,00 715
268 0,01 0,01 0,00 Country 4 (Country) 0,00 715
269 0,01 0,01 0,00 Country 4 (Country) 0,00 715
270 0,01 0,01 0,00 Country 4 (Country) 0,00 715
271 0,01 0,01 0,00 Country 4 (Country) 0,00 715
272 0,01 0,01 0,00 Country 4 (Country) 0,00 715
273 0,01 0,01 0,00 Country 4 (Country) 0,00 715
274 0,01 0,01 0,00 Country 4 (Country) 0,00 715
275 0,01 0,01 0,00 Country 4 (Country) 0,00 715
276 0,01 0,01 0,00 Country 4 (Country) 0,00 715
277 0,01 0,01 0,00 Country 4 (Country) 0,00 715
278 0,01 0,01 0,00 Country 4 (Country) 0,00 715
279 0,01 0,01 0,00 Country 4 (Country) 0,00 715
280 0,01 0,01 0,00 Country 4 (Country) 0,00 715
281 0,01 0,01 0,00 Country 4 (Country) 0,00 715
282 0,01 0,01 0,00 Country 4 (Country) 0,00 715
283 0,01 0,01 0,00 Country 4 (Country) 0,00 715
284 0,01 0,01 0,00 Country 4 (Country) 0,00 715
285 0,01 0,01 0,00 Country 4 (Country) 0,00 715
286 0,01 0,01 0,00 Country 4 (Country) 0,00 715
287 0,01 0,01 0,00 Country 4 (Country) 0,00 715
288 0,01 0,01 0,00 Country 4 (Country) 0,00 715
289 0,01 0,01 0,00 Country 4 (Country) 0,00 715
290 0,01 0,01 0,00 Country 4 (Country) 0,00 715
291 0,01 0,01 0,00 Country 4 (Country) 0,00 715
292 0,01 0,01 0,00 Country 4 (Country) 0,00 715
293 0,01 0,01 0,00 Country 4 (Country) 0,00 715
294 0,01 0,01 0,00 Country 4 (Country) 0,00 715
295 0,01 0,01 0,00 Country 4 (Country) 0,00 715
296 0,01 0,01 0,00 Country 4 (Country) 0,00 715
297 0,01 0,01 0,00 Country 4 (Country) 0,00 715
298 0,01 0,01 0,00 Country 4 (Country) 0,00 715
299 0,01 0,01 0,00 Country 4 (Country) 0,00 715
300 0,01 0,01 0,00 Country 4 (Country) 0,00 715
301 0,01 0,01 0,00 Country 4 (Country) 0,00 715
302 0,01 0,01 0,00 Country 4 (Country) 0,00 715
303 0,01 0,01 0,00 Country 4 (Country) 0,00 715
304 0,01 0,01 0,00 Country 4 (Country) 0,00 715
305 0,01 0,01 0,00 Country 4 (Country) 0,00 715
306 0,01 0,01 0,00 Country 4 (Country) 0,00 715
307 0,01 0,01 0,00 Country 4 (Country) 0,00 715
308 0,01 0,01 0,00 Country 4 (Country) 0,00 715
309 0,01 0,01 0,00 Country 4 (Country) 0,00 715
310 0,01 0,01 0,00 Country 4 (Country) 0,00 715
311 0,01 0,01 0,00 Country 4 (Country) 0,00 715
312 0,01 0,01 0,00 Country 4 (Country) 0,00 715
313 0,01 0,01 0,00 Country 4 (Country) 0,00 715
314 0,01 0,01 0,00 Country 4 (Country) 0,00 715
315 0,01 0,01 0,00 Country 4 (Country) 0,00 715
316 0,01 0,01 0,00 Country 4 (Country) 0,00 715
317 0,01 0,01 0,00 Country 4 (Country) 0,00 715
318 0,01 0,01 0,00 Country 4 (Country) 0,00 715
319 0,01 0,01 0,00 Country 4 (Country) 0,00 715
320 0,01 0,01 0,00 Country 4 (Country) 0,00 715
321 0,01 0,01 0,00 Country 4 (Country) 0,00 715
322 0,01 0,01 0,00 Country 4 (Country) 0,00 715
323 0,01 0,01 0,00 Country 4 (Country) 0,00 715
324 0,01 0,01 0,00 Country 4 (Country) 0,00 715
325 0,01 0,01 0,00 Country 4 (Country) 0,00 715
326 0,01 0,01 0,00 Country 4 (Country) 0,00 715
327 0,01 0,01 0,00 Country 4 (Country) 0,00 715
328 0,01 0,01 0,00 Country 4 (Country) 0,00 715
329 0,01 0,01 0,00 Country 4 (Country) 0,00 715
330 0,01 0,01 0,00 Country 4 (Country) 0,00 715
331 0,01 0,01 0,00 Country 4 (Country) 0,00 715
332 0,01 0,01 0,00 Country 4 (Country) 0,00 715
333 0,01 0,01 0,00 Country 4 (Country) 0,00 715
334 0,01 0,01 0,00 Country 4 (Country) 0,00 715
335 0,01 0,01 0,00 Country 4 (Country) 0,00 715
336 0,01 0,01 0,00 Country 4 (Country) 0,00 715
337 0,01 0,01 0,00 Country 4 (Country) 0,00 715
338 0,01 0,01 0,00 Country 4 (Country) 0,00 715
339 0,01 0,01 0,00 Country 4 (Country) 0,00 715
340 0,01 0,01 0,00 Country 4 (Country) 0,00 715
341 0,01 0,01 0,00 Country 4 (Country) 0,00 715
342 0,01 0,01 0,00 Country 4 (Country) 0,00 715
343 0,01 0,01 0,00 Country 4 (Country) 0,00 715
344 0,01 0,01 0,00 Country 4 (Country) 0,00 715
345 0,01 0,01 0,00 Country 4 (Country) 0,00 715
346 0,01 0,01 0,00 Country 4 (Country) 0,00 715
347 0,01 0,01 0,00 Country 4 (Country) 0,00 715
348 0,01 0,01 0,00 Country 4 (Country) 0,00 715
349 0,01 0,01 0,00 Country 4 (Country) 0,00 715
350 0,01 0,01 0,00 Country 4 (Country) 0,00 715
351 0,01 0,01 0,00 Country 4 (Country) 0,00 715
352 0,01 0,01 0,00 Country 4 (Country) 0,00 715
353 0,01 0,01 0,00 Country 4 (Country) 0,00 715
354 0,01 0,01 0,00 Country 4 (Country) 0,00 715
355 0,01 0,01 0,00 Country 4 (Country) 0,00 715
356 0,01 0,01 0,00 Country 4 (Country) 0,00 715
357 0,01 0,01 0,00 Country 4 (Country) 0,00 715
358 0,01 0,01 0,00 Country 4 (Country) 0,00 715
359 0,01 0,01 0,00 Country 4 (Country) 0,00 715
360 0,01 0,01 0,00 Country 4 (Country) 0,00 715
361 0,01 0,01 0,00 Country 4 (Country) 0,00 715
362 0,00 0,00 0,00 Country 4 (Country) 0,00 716
363 0,00 0,00 0,00 Country 4 (Country) 0,00 716
364 0,00 0,00 0,00 Country 4 (Country) 0,00 716
365 0,00 0,00 0,00 Country 4 (Country) 0,00 716
366 0,00 0,00 0,00 Country 4 (Country) 0,00 716
367 0,00 0,00 0,00 Country 4 (Country) 0,00 716
368 0,00 0,00 0,00 Country 4 (Country) 0,00 716
369 0,00 0,00 0,00 Country 4 (Country) 0,00 716
370 0,00 0,00 0,00 Country 4 (Country) 0,00 716
371 0,00 0,00 0,00 Country 4 (Country) 0,00 716
372 0,00 0,00 0,00 Country 4 (Country) 0,00 716
373 0,00 0,00 0,00 Country 4 (Country) 0,00 716
374 0,00 0,00 0,00 Country 4 (Country) 0,00 716
375 0,00 0,00 0,00 Country 4 (Country) 0,00 716
376 0,00 0,00 0,00 Country 4 (Country) 0,00 716
377 0,00 0,00 0,00 Country 4 (Country) 0,00 716
378 0,00 0,00 0,00 Country 4 (Country) 0,00 716
379 0,00 0,00 0,00 Country 4 (Country) 0,00 716
380 0,00 0,00 0,00 Country 4 (Country) 0,00 716
381 0,00 0,00 0,00 Country 4 (Country) 0,00 716
382 0,00 0,00 0,00 Country 4 (Country) 0,00 716
383 0,00 0,00 0,00 Country 4 (Country) 0,00 716
384 0,00 0,00 0,00 Country 4 (Country) 0,00 716
385 0,00 0,00 0,00 Country 4 (Country) 0,00 716
386 0,00 0,00 0,00 Country 4 (Country) 0,00 716
387 0,00 0,00 0,00 Country 4 (Country) 0,00 716
388 0,00 0,00 0,00 Country 4 (Country) 0,00 716
389 0,00 0,00 0,00 Country 4 (Country) 0,00 716
390 0,00 0,00 0,00 Country 4 (Country) 0,00 716
391 0,00 0,00 0,00 Country 4 (Country) 0,00 716
392 0,00 0,00 0,00 Country 4 (Country) 0,00 716
393 0,00 0,00 0,00 Country 4 (Country) 0,00 716
394 0,00 0,00 0,00 Country 4 (Country) 0,00 716
395 0,00 0,00 0,00 Country 4 (Country) 0,00 716
396 0,00 0,00 0,00 Country 4 (Country) 0,00 716
397 0,00 0,00 0,00 Country 4 (Country) 0,00 716
398 0,00 0,00 0,00 Country 4 (Country) 0,00 716
399 0,00 0,00 0,00 Country 4 (Country) 0,00 716
400 0,00 0,00 0,00 Country 4 (Country) 0,00 716
401 0,00 0,00 0,00 Country 4 (Country) 0,00 716
402 0,00 0,00 0,00 Country 4 (Country) 0,00 716
403 0,00 0,00 0,00 Country 4 (Country) 0,00 716
404 0,00 0,00 0,00 Country 4 (Country) 0,00 716
405 0,00 0,00 0,00 Country 4 (Country) 0,00 716
406 0,00 0,00 0,00 Country 4 (Country) 0,00 716
407 0,00 0,00 0,00 Country 4 (Country) 0,00 716
408 0,00 0,00 0,00 Country 4 (Country) 0,00 716
409 0,00 0,00 0,00 Country 4 (Country) 0,00 716
410 0,00 0,00 0,00 Country 4 (Country) 0,00 716
411 0,00 0,00 0,00 Country 4 (Country) 0,00 716
412 0,00 0,00 0,00 Country 4 (Country) 0,00 716
413 0,00 0,00 0,00 Country 4 (Country) 0,00 716
414 0,00 0,00 0,00 Country 4 (Country) 0,00 716
415 0,00 0,00 0,00 Country 4 (Country) 0,00 716
416 0,00 0,00 0,00 Country 4 (Country) 0,00 716
417 0,00 0,00 0,00 Country 4 (Country) 0,00 716
418 0,00 0,00 0,00 Country 4 (Country) 0,00 716
419 0,00 0,00 0,00 Country 4 (Country) 0,00 716
420 0,00 0,00 0,00 Country 4 (Country) 0,00 716
421 0,00 0,00 0,00 Country 4 (Country) 0,00 716
422 0,00 0,00 0,00 Country 4 (Country) 0,00 716
423 0,00 0,00 0,00 Country 4 (Country) 0,00 716
424 0,00 0,00 0,00 Country 4 (Country) 0,00 716
425 0,00 0,00 0,00 Country 4 (Country) 0,00 716
426 0,00 0,00 0,00 Country 4 (Country) 0,00 716
427 0,00 0,00 0,00 Country 4 (Country) 0,00 716
428 0,00 0,00 0,00 Country 4 (Country) 0,00 716
429 0,00 0,00 0,00 Country 4 (Country) 0,00 716
430 0,00 0,00 0,00 Country 4 (Country) 0,00 716
431 0,00 0,00 0,00 Country 4 (Country) 0,00 716
432 0,00 0,00 0,00 Country 4 (Country) 0,00 716
433 0,00 0,00 0,00 Country 4 (Country) 0,00 716
434 0,00 0,00 0,00 Country 4 (Country) 0,00 716
435 0,00 0,00 0,00 Country 4 (Country) 0,00 716
436 0,00 0,00 0,00 Country 4 (Country) 0,00 716
437 0,00 0,00 0,00 Country 4 (Country) 0,00 716
438 0,00 0,00 0,00 Country 4 (Country) 0,00 716
439 0,00 0,00 0,00 Country 4 (Country) 0,00 716
440 0,00 0,00 0,00 Country 4 (Country) 0,00 716
441 0,00 0,00 0,00 Country 4 (Country) 0,00 716
442 0,00 0,00 0,00 Country 4 (Country) 0,00 716
443 0,00 0,00 0,00 Country 4 (Country) 0,00 716
444 0,00 0,00 0,00 Country 4 (Country) 0,00 716
445 0,00 0,00 0,00 Country 4 (Country) 0,00 716
446 0,00 0,00 0,00 Country 4 (Country) 0,00 716
447 0,00 0,00 0,00 Country 4 (Country) 0,00 716
448 0,00 0,00 0,00 Country 4 (Country) 0,00 716
449 0,00 0,00 0,00 Country 4 (Country) 0,00 716
450 0,00 0,00 0,00 Country 4 (Country) 0,00 716
451 0,00 0,00 0,00 Country 4 (Country) 0,00 716
452 0,00 0,00 0,00 Country 4 (Country) 0,00 716
453 0,00 0,00 0,00 Country 4 (Country) 0,00 716
454 0,00 0,00 0,00 Country 4 (Country) 0,00 716
455 0,00 0,00 0,00 Country 4 (Country) 0,00 716
456 0,00 0,00 0,00 Country 4 (Country) 0,00 716
457 0,00 0,00 0,00 Country 4 (Country) 0,00 716
458 0,00 0,00 0,00 Country 4 (Country) 0,00 716
459 0,00 0,00 0,00 Country 4 (Country) 0,00 716
460 0,00 0,00 0,00 Country 4 (Country) 0,00 716
461 0,00 0,00 0,00 Country 4 (Country) 0,00 716
462 0,00 0,00 0,00 Country 4 (Country) 0,00 716
463 0,00 0,00 0,00 Country 4 (Country) 0,00 716
464 0,00 0,00 0,00 Country 4 (Country) 0,00 716
