1000
0 366,01 366,01 0,35 Country 7 (Country) 1,00 0
1 658,24 658,24 0,02 Country 7 (Country) 1,00 9
2 190,69 102,09 0,02 Country 7 (Country) 1,00 67
3 93,54 52,15 0,05 Country 7 (Country) 1,00 81
4 23,24 13,01 0,80 Country 7 (Country) 1,00 82
5 23,46 13,10 0,80 Country 7 (Country) 1,00 82
6 23,46 13,13 0,80 Country 7 (Country) 1,00 82
7 23,46 13,15 0,80 Country 7 (Country) 1,00 82
8 23,46 13,15 0,80 Country 7 (Country) 1,00 82
9 23,46 13,15 0,80 Country 7 (Country) 1,00 82
10 23,46 13,15 0,80 Country 7 (Country) 1,00 82
11 23,46 13,15 0,80 Country 7 (Country) 1,00 82
12 23,46 13,15 0,80 Country 7 (Country) 1,00 82
13 23,46 13,15 0,80 Country 7 (Country) 1,00 82
14 23,46 13,15 0,80 Country 7 (Country) 1,00 82
15 23,46 13,15 0,80 Country 7 (Country) 1,00 82
16 23,46 13,15 0,80 Country 7 (Country) 1,00 82
17 23,46 13,15 0,80 Country 7 (Country) 1,00 82
18 23,46 13,15 0,80 Country 7 (Country) 1,00 82
19 23,46 13,15 0,80 Country 7 (Country) 1,00 82
20 23,46 13,15 0,80 Country 7 (Country) 1,00 82
21 23,46 13,15 0,80 Country 7 (Country) 1,00 82
22 23,46 13,15 0,80 Country 7 (Country) 1,00 82
23 23,46 13,15 0,80 Country 7 (Country) 1,00 82
24 23,46 13,15 0,80 Country 7 (Country) 1,00 82
25 23,46 13,15 0,80 Country 7 (Country) 1,00 82
26 23,46 13,15 0,80 Country 7 (Country) 1,00 82
27 23,46 13,15 0,80 Country 7 (Country) 1,00 82
28 23,46 13,15 0,80 Country 7 (Country) 1,00 82
29 23,46 13,15 0,80 Country 7 (Country) 1,00 82
30 23,46 13,15 0,80 Country 7 (Country) 1,00 82
31 19.629,65 11.003,19 0,80 Country 7 (Country) 1,00 88
32 7.345,01 6.052,75 0,80 Country 7 (Country) 1,00 265
33 6.567,60 4.473,96 0,80 Country 7 (Country) 1,00 320
34 5.991,91 4.368,76 0,80 Country 7 (Country) 1,00 372
35 3.204,22 2.522,41 0,80 Country 7 (Country) 1,00 421
36 4.110,83 3.008,13 0,75 Country 7 (Country) 1,00 439
37 1.690,69 1.289,99 0,75 Country 7 (Country) 1,00 476
38 1.662,60 1.246,82 0,75 Country 7 (Country) 1,00 483
39 828,59 612,57 0,75 Country 7 (Country) 1,00 488
40 754,59 549,42 0,75 Country 7 (Country) 1,00 492
41 2,28 1,69 0,80 Country 7 (Country) 1,00 496
42 6,89 5,07 0,80 Country 7 (Country) 1,00 496
43 0,36 0,26 0,80 Country 7 (Country) 1,00 497
44 4,58 3,36 0,80 Country 7 (Country) 1,00 497
45 1,22 0,89 0,80 Country 7 (Country) 1,00 498
46 1,22 0,89 0,80 Country 7 (Country) 1,00 498
47 1,22 0,89 0,80 Country 7 (Country) 1,00 498
48 1,22 0,89 0,80 Country 7 (Country) 1,00 498
49 1,22 0,89 0,80 Country 7 (Country) 1,00 498
50 1,22 0,89 0,80 Country 7 (Country) 1,00 498
51 1,22 0,89 0,80 Country 7 (Country) 1,00 498
52 1,22 0,89 0,80 Country 7 (Country) 1,00 498
53 4,69 3,45 0,80 Country 7 (Country) 1,00 498
54 1,90 1,40 0,80 Country 7 (Country) 1,00 499
55 1,90 1,40 0,80 Country 7 (Country) 1,00 499
56 0,03 0,02 0,80 Country 7 (Country) 1,00 500
57 0,03 0,02 0,80 Country 7 (Country) 1,00 500
58 0,03 0,02 0,80 Country 7 (Country) 1,00 500
59 0,03 0,02 0,80 Country 7 (Country) 1,00 500
60 0,03 0,02 0,80 Country 7 (Country) 1,00 500
61 3,33 2,45 0,80 Country 7 (Country) 1,00 500
62 3,33 2,45 0,80 Country 7 (Country) 1,00 500
63 3,33 2,45 0,80 Country 7 (Country) 1,00 500
64 3,33 2,45 0,80 Country 7 (Country) 1,00 500
65 3,33 2,45 0,80 Country 7 (Country) 1,00 500
66 3,33 2,45 0,80 Country 7 (Country) 1,00 500
67 3,33 2,45 0,80 Country 7 (Country) 1,00 500
68 3,33 2,45 0,80 Country 7 (Country) 1,00 500
69 3,33 2,45 0,80 Country 7 (Country) 1,00 500
70 3,33 2,45 0,80 Country 7 (Country) 1,00 500
71 3,33 2,45 0,80 Country 7 (Country) 1,00 500
72 3,33 2,45 0,80 Country 7 (Country) 1,00 500
73 3,33 2,45 0,80 Country 7 (Country) 1,00 500
74 3,33 2,45 0,80 Country 7 (Country) 1,00 500
75 3,33 2,45 0,80 Country 7 (Country) 1,00 500
76 3,33 2,45 0,80 Country 7 (Country) 1,00 500
77 3,33 2,45 0,80 Country 7 (Country) 1,00 500
78 3,33 2,45 0,80 Country 7 (Country) 1,00 500
79 3,33 2,45 0,80 Country 7 (Country) 1,00 500
80 3,33 2,45 0,80 Country 7 (Country) 1,00 500
81 3,33 2,45 0,80 Country 7 (Country) 1,00 500
82 3,33 2,45 0,80 Country 7 (Country) 1,00 500
83 3,33 2,45 0,80 Country 7 (Country) 1,00 500
84 3,33 2,45 0,80 Country 7 (Country) 1,00 500
85 3,33 2,45 0,80 Country 7 (Country) 1,00 500
86 3,33 2,45 0,80 Country 7 (Country) 1,00 500
87 3,33 2,45 0,80 Country 7 (Country) 1,00 500
88 3,33 2,45 0,80 Country 7 (Country) 1,00 500
89 3,33 2,45 0,80 Country 7 (Country) 1,00 500
90 3,33 2,45 0,80 Country 7 (Country) 1,00 500
91 3,77 2,77 0,80 Country 7 (Country) 1,00 506
92 0,11 0,08 0,80 Country 7 (Country) 1,00 508
93 0,11 0,08 0,80 Country 7 (Country) 1,00 508
94 0,94 0,69 0,80 Country 7 (Country) 1,00 508
95 0,94 0,69 0,80 Country 7 (Country) 1,00 508
96 0,54 0,39 0,80 Country 7 (Country) 1,00 509
97 0,13 0,10 0,19 Country 7 (Country) 1,00 510
98 0,13 0,10 0,19 Country 7 (Country) 1,00 510
99 0,13 0,10 0,19 Country 7 (Country) 1,00 510
100 0,13 0,10 0,19 Country 7 (Country) 1,00 510
101 0,13 0,10 0,19 Country 7 (Country) 1,00 510
102 0,13 0,10 0,19 Country 7 (Country) 1,00 510
103 0,13 0,10 0,19 Country 7 (Country) 1,00 510
104 0,13 0,10 0,19 Country 7 (Country) 1,00 510
105 0,13 0,10 0,19 Country 7 (Country) 1,00 510
106 0,13 0,10 0,19 Country 7 (Country) 1,00 510
107 0,13 0,10 0,19 Country 7 (Country) 1,00 510
108 0,13 0,10 0,19 Country 7 (Country) 1,00 510
109 0,13 0,10 0,19 Country 7 (Country) 1,00 510
110 0,13 0,10 0,19 Country 7 (Country) 1,00 510
111 0,13 0,10 0,19 Country 7 (Country) 1,00 510
112 0,13 0,10 0,19 Country 7 (Country) 1,00 510
113 0,13 0,10 0,19 Country 7 (Country) 1,00 510
114 0,13 0,10 0,19 Country 7 (Country) 1,00 510
115 0,13 0,10 0,19 Country 7 (Country) 1,00 510
116 0,13 0,10 0,19 Country 7 (Country) 1,00 510
117 0,13 0,10 0,19 Country 7 (Country) 1,00 510
118 0,13 0,10 0,19 Country 7 (Country) 1,00 510
119 0,04 0,03 0,19 Country 7 (Country) 1,00 511
120 0,04 0,03 0,19 Country 7 (Country) 1,00 511
121 0,04 0,03 0,19 Country 7 (Country) 1,00 511
122 0,04 0,03 0,19 Country 7 (Country) 1,00 511
123 0,04 0,03 0,19 Country 7 (Country) 1,00 511
124 0,04 0,03 0,19 Country 7 (Country) 1,00 511
125 0,04 0,03 0,19 Country 7 (Country) 1,00 511
126 0,04 0,03 0,19 Country 7 (Country) 1,00 511
127 0,04 0,03 0,19 Country 7 (Country) 1,00 511
128 0,04 0,03 0,19 Country 7 (Country) 1,00 511
129 0,04 0,03 0,19 Country 7 (Country) 1,00 511
130 0,04 0,03 0,19 Country 7 (Country) 1,00 511
131 0,04 0,03 0,19 Country 7 (Country) 1,00 511
132 0,04 0,03 0,19 Country 7 (Country) 1,00 511
133 0,04 0,03 0,19 Country 7 (Country) 1,00 511
134 0,04 0,03 0,19 Country 7 (Country) 1,00 511
135 0,04 0,03 0,19 Country 7 (Country) 1,00 511
136 0,04 0,03 0,19 Country 7 (Country) 1,00 511
137 0,04 0,03 0,19 Country 7 (Country) 1,00 511
138 0,04 0,03 0,19 Country 7 (Country) 1,00 511
139 0,04 0,03 0,19 Country 7 (Country) 1,00 511
140 0,04 0,03 0,19 Country 7 (Country) 1,00 511
141 0,04 0,03 0,19 Country 7 (Country) 1,00 511
142 0,04 0,03 0,19 Country 7 (Country) 1,00 511
143 0,04 0,03 0,19 Country 7 (Country) 1,00 511
144 0,04 0,03 0,19 Country 7 (Country) 1,00 511
145 0,04 0,03 0,19 Country 7 (Country) 1,00 511
146 0,04 0,03 0,19 Country 7 (Country) 1,00 511
147 0,04 0,03 0,19 Country 7 (Country) 1,00 511
148 0,04 0,03 0,19 Country 7 (Country) 1,00 511
149 0,04 0,03 0,19 Country 7 (Country) 1,00 511
150 0,04 0,03 0,19 Country 7 (Country) 1,00 511
151 0,12 0,09 0,19 Country 7 (Country) 1,00 511
