500
0 2.428,24 2.428,24 0,37 Country 5 (Country) 3,00 0
1 4.676,30 4.676,30 0,37 Country 5 (Country) 3,00 16
2 2.842,13 203,15 0,37 Country 5 (Country) 3,00 31
3 3.593,99 356,67 0,37 Country 5 (Country) 3,00 35
4 40,60 5,13 0,37 Country 5 (Country) 3,00 45
5 3.162,83 440,92 0,37 Country 5 (Country) 3,00 56
6 441,87 81,43 0,02 Country 5 (Country) 3,00 73
7 35,46 9,05 0,31 Country 5 (Country) 3,00 86
8 1.146,78 371,13 0,31 Country 5 (Country) 3,00 93
9 1.849,01 720,80 0,31 Country 5 (Country) 3,00 118
10 33,34 12,97 0,31 Country 5 (Country) 3,00 138
11 22,76 10,39 0,31 Country 5 (Country) 3,00 143
12 49,82 21,85 0,31 Country 5 (Country) 3,00 145
13 0,10 0,05 0,31 Country 5 (Country) 3,00 149
14 0,10 0,07 0,31 Country 5 (Country) 3,00 149
15 0,10 0,03 0,31 Country 5 (Country) 3,00 149
16 1.684,79 1.351,91 0,31 Country 5 (Country) 3,00 184
17 1.737,51 1.415,37 0,31 Country 5 (Country) 3,00 211
18 0,06 0,05 0,31 Country 5 (Country) 3,00 242
19 0,06 0,04 0,31 Country 5 (Country) 3,00 242
20 1.811,93 1.467,78 0,31 Country 5 (Country) 3,00 259
21 0,56 0,47 0,31 Country 5 (Country) 3,00 284
22 0,56 0,39 0,31 Country 5 (Country) 3,00 284
23 357,88 319,31 0,31 Country 5 (Country) 3,00 308
24 249,58 227,39 0,31 Country 5 (Country) 3,00 330
25 179,11 178,49 0,31 Country 5 (Country) 3,00 367
26 463,55 445,21 0,31 Country 5 (Country) 3,00 379
27 1.389,89 1.075,12 0,31 Country 5 (Country) 3,00 397
28 423,79 306,74 0,31 Country 5 (Country) 3,00 437
29 0,69 0,62 0,31 Country 5 (Country) 3,00 467
30 855,31 849,32 0,31 Country 5 (Country) 3,00 469
31 534,87 521,68 0,31 Country 5 (Country) 3,00 493
32 111,35 97,41 0,80 Country 5 (Country) 3,00 536
33 1.283,17 1.110,35 0,80 Country 5 (Country) 3,00 550
34 1.325,39 1.209,89 0,80 Country 5 (Country) 3,00 605
35 522,49 501,14 0,80 Country 5 (Country) 3,00 658
36 1.069,15 1.018,27 0,80 Country 5 (Country) 3,00 685
37 221,39 210,14 0,80 Country 5 (Country) 3,00 741
38 854,33 795,77 0,80 Country 5 (Country) 3,00 765
39 674,47 634,62 0,80 Country 5 (Country) 3,00 830
40 1,11 1,02 0,80 Country 5 (Country) 3,00 876
41 816,96 595,55 0,80 Country 5 (Country) 3,00 887
42 370,54 365,87 0,80 Country 5 (Country) 3,00 936
43 71,16 66,60 0,80 Country 5 (Country) 3,00 994
44 107,56 100,29 0,80 Country 5 (Country) 3,00 1004
45 92,51 86,85 0,80 Country 5 (Country) 3,00 1015
46 3,35 3,19 0,80 Country 5 (Country) 3,00 1024
47 18,95 17,76 0,80 Country 5 (Country) 3,00 1030
48 127,10 121,69 0,80 Country 5 (Country) 3,00 1039
49 0,35 0,32 0,80 Country 5 (Country) 3,00 1052
50 121,69 112,24 0,80 Country 5 (Country) 3,00 1053
51 0,82 0,91 0,80 Country 5 (Country) 3,00 1068
52 0,01 0,02 0,80 Country 5 (Country) 3,00 1070
53 826,51 939,82 0,80 Country 5 (Country) 3,00 1079
54 870,83 992,13 0,80 Country 5 (Country) 3,00 1120
55 1.323,92 1.521,03 0,80 Country 5 (Country) 3,00 1154
56 1.484,11 1.738,31 0,80 Country 5 (Country) 3,00 1198
57 1.207,54 1.391,68 0,80 Country 5 (Country) 3,00 1253
58 1.757,28 2.043,23 0,80 Country 5 (Country) 3,00 1287
59 1.819,79 2.111,03 0,80 Country 5 (Country) 3,00 1330
60 2.675,92 3.106,84 0,80 Country 5 (Country) 3,00 1361
61 3.233,12 3.784,09 0,80 Country 5 (Country) 3,00 1395
62 2.999,33 3.507,76 0,80 Country 5 (Country) 3,00 1437
63 2.698,70 3.161,65 0,80 Country 5 (Country) 3,00 1482
64 2.680,40 2.517,20 0,78 Country 5 (Country) 3,00 1510
65 2.596,90 2.395,60 0,78 Country 5 (Country) 3,00 1547
66 2.335,94 2.145,77 0,78 Country 5 (Country) 3,00 1590
67 1.977,27 1.772,42 0,78 Country 5 (Country) 3,00 1633
68 1.584,31 1.381,43 0,78 Country 5 (Country) 3,00 1671
69 1.209,33 1.071,91 0,78 Country 5 (Country) 3,00 1713
70 736,55 638,63 0,78 Country 5 (Country) 3,00 1760
71 245,91 213,65 0,78 Country 5 (Country) 3,00 1800
72 23,19 19,73 0,78 Country 5 (Country) 3,00 1841
73 87,29 74,14 0,00 Country 5 (Country) 3,00 1848
74 56,39 47,66 0,00 Country 5 (Country) 3,00 1870
75 24,43 20,66 0,00 Country 5 (Country) 3,00 1880
76 52,19 44,05 0,00 Country 5 (Country) 3,00 1893
77 4,67 3,88 0,00 Country 5 (Country) 3,00 1910
78 51,55 42,87 0,00 Country 5 (Country) 3,00 1920
79 60,20 49,38 0,00 Country 5 (Country) 3,00 1943
80 51,60 41,98 0,00 Country 5 (Country) 3,00 1958
81 43,80 35,42 0,00 Country 5 (Country) 3,00 1976
82 63,65 64,69 0,00 Country 5 (Country) 3,00 1992
83 59,61 58,34 0,00 Country 5 (Country) 3,00 2000
84 51,57 50,96 0,00 Country 5 (Country) 3,00 2007
85 59,89 58,57 0,00 Country 5 (Country) 3,00 2014
86 59,60 60,18 0,00 Country 5 (Country) 3,00 2026
87 57,02 56,68 0,00 Country 5 (Country) 3,00 2048
88 55,76 56,37 0,00 Country 5 (Country) 3,00 2066
89 63,46 64,48 0,00 Country 5 (Country) 3,00 2073
90 0,24 0,24 0,00 Country 5 (Country) 3,00 2080
91 0,24 0,24 0,00 Country 5 (Country) 3,00 2080
92 0,24 0,23 0,00 Country 5 (Country) 3,00 2080
93 0,07 0,07 0,00 Country 5 (Country) 3,00 2081
94 0,07 0,07 0,00 Country 5 (Country) 3,00 2081
95 168,70 171,25 0,00 Country 5 (Country) 3,00 2087
96 185,15 185,68 0,00 Country 5 (Country) 3,00 2103
97 738,93 735,91 0,00 Country 5 (Country) 3,00 2116
98 78,73 79,02 0,00 Country 5 (Country) 3,00 2136
99 123,81 116,68 0,00 Country 5 (Country) 3,00 2150
100 142,50 137,67 0,00 Country 5 (Country) 3,00 2166
101 133,03 127,22 0,00 Country 5 (Country) 3,00 2176
102 123,82 118,41 0,00 Country 5 (Country) 3,00 2200
103 115,44 108,05 0,00 Country 5 (Country) 3,00 2214
104 133,88 128,40 0,00 Country 5 (Country) 3,00 2237
105 96,66 96,32 0,00 Country 5 (Country) 3,00 2262
106 123,77 123,38 0,00 Country 5 (Country) 3,00 2283
107 118,60 119,00 0,00 Country 5 (Country) 3,00 2309
108 134,11 129,56 0,00 Country 5 (Country) 3,00 2331
109 123,46 118,40 0,00 Country 5 (Country) 3,00 2343
110 254,42 242,72 0,00 Country 5 (Country) 3,00 2357
111 64,63 60,98 0,00 Country 5 (Country) 3,00 2368
112 42,15 39,64 0,00 Country 5 (Country) 3,00 2384
113 11,35 10,59 0,00 Country 5 (Country) 3,00 2400
114 0,11 0,10 0,00 Country 5 (Country) 3,00 2409
115 0,11 0,10 0,00 Country 5 (Country) 3,00 2409
116 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
117 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
118 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
119 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
120 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
121 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
122 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
123 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
124 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
125 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
126 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
127 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
128 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
129 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
130 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
131 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
132 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
133 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
134 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
135 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
136 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
137 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
138 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
139 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
140 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
141 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
142 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
143 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
144 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
145 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
146 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
147 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
148 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
149 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
150 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
151 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
152 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
153 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
154 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
155 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
156 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
157 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
158 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
159 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
160 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
161 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
162 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
163 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
164 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
165 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
166 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
167 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
168 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
169 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
170 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
171 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
172 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
173 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
174 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
175 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
176 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
177 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
178 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
179 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
180 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
181 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
182 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
183 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
184 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
185 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
186 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
187 0,01 0,01 0,00 Country 5 (Country) 3,00 2410
