500
0 114,82 114,82 0,78 Country 1 (Country) 3,00 0
96 0,12 0,02 0,00 Country 1 (Country) 3,00 690
97 0,12 0,02 0,00 Country 1 (Country) 3,00 690
98 0,12 0,02 0,00 Country 1 (Country) 3,00 690
99 0,12 0,02 0,00 Country 1 (Country) 3,00 690
100 0,12 0,02 0,00 Country 1 (Country) 3,00 690
101 0,12 0,02 0,00 Country 1 (Country) 3,00 690
102 0,12 0,02 0,00 Country 1 (Country) 3,00 690
103 0,12 0,02 0,00 Country 1 (Country) 3,00 690
104 0,12 0,02 0,00 Country 1 (Country) 3,00 690
105 0,12 0,02 0,00 Country 1 (Country) 3,00 690
106 0,12 0,03 0,00 Country 1 (Country) 3,00 690
107 0,12 0,03 0,00 Country 1 (Country) 3,00 690
108 0,12 0,03 0,00 Country 1 (Country) 3,00 690
109 0,12 0,03 0,00 Country 1 (Country) 3,00 690
110 0,12 0,03 0,00 Country 1 (Country) 3,00 690
111 0,12 0,03 0,00 Country 1 (Country) 3,00 690
112 0,12 0,03 0,00 Country 1 (Country) 3,00 690
113 0,12 0,03 0,00 Country 1 (Country) 3,00 690
114 0,12 0,03 0,00 Country 1 (Country) 3,00 690
115 0,12 0,03 0,00 Country 1 (Country) 3,00 690
116 0,12 0,03 0,00 Country 1 (Country) 3,00 690
117 0,12 0,03 0,00 Country 1 (Country) 3,00 690
118 0,12 0,03 0,00 Country 1 (Country) 3,00 690
119 0,02 0,00 0,00 Country 1 (Country) 3,00 691
120 0,02 0,00 0,00 Country 1 (Country) 3,00 691
121 0,02 0,00 0,00 Country 1 (Country) 3,00 691
122 0,02 0,00 0,00 Country 1 (Country) 3,00 691
123 0,02 0,00 0,00 Country 1 (Country) 3,00 691
124 0,02 0,00 0,00 Country 1 (Country) 3,00 691
125 0,02 0,00 0,00 Country 1 (Country) 3,00 691
126 0,02 0,00 0,00 Country 1 (Country) 3,00 691
127 0,02 0,00 0,00 Country 1 (Country) 3,00 691
128 0,02 0,00 0,00 Country 1 (Country) 3,00 691
129 0,02 0,00 0,00 Country 1 (Country) 3,00 691
130 0,02 0,00 0,00 Country 1 (Country) 3,00 691
131 0,02 0,00 0,00 Country 1 (Country) 3,00 691
132 0,02 0,00 0,00 Country 1 (Country) 3,00 691
133 0,02 0,00 0,00 Country 1 (Country) 3,00 691
134 0,02 0,00 0,00 Country 1 (Country) 3,00 691
135 0,02 0,00 0,00 Country 1 (Country) 3,00 691
136 0,02 0,00 0,00 Country 1 (Country) 3,00 691
137 0,02 0,00 0,00 Country 1 (Country) 3,00 691
138 0,02 0,00 0,00 Country 1 (Country) 3,00 691
139 0,02 0,00 0,00 Country 1 (Country) 3,00 691
140 0,02 0,00 0,00 Country 1 (Country) 3,00 691
141 0,02 0,00 0,00 Country 1 (Country) 3,00 691
142 0,02 0,00 0,00 Country 1 (Country) 3,00 691
143 0,02 0,00 0,00 Country 1 (Country) 3,00 691
144 0,02 0,00 0,00 Country 1 (Country) 3,00 691
145 0,02 0,00 0,00 Country 1 (Country) 3,00 691
146 0,02 0,00 0,00 Country 1 (Country) 3,00 691
147 0,02 0,00 0,00 Country 1 (Country) 3,00 691
148 0,02 0,00 0,00 Country 1 (Country) 3,00 691
149 0,02 0,00 0,00 Country 1 (Country) 3,00 691
150 0,02 0,00 0,00 Country 1 (Country) 3,00 691
151 0,02 0,00 0,00 Country 1 (Country) 3,00 691
152 0,02 0,00 0,00 Country 1 (Country) 3,00 691
153 0,02 0,00 0,00 Country 1 (Country) 3,00 691
154 0,02 0,00 0,00 Country 1 (Country) 3,00 691
155 0,02 0,00 0,00 Country 1 (Country) 3,00 691
156 0,02 0,00 0,00 Country 1 (Country) 3,00 691
157 0,02 0,00 0,00 Country 1 (Country) 3,00 691
158 0,02 0,00 0,00 Country 1 (Country) 3,00 691
159 0,02 0,00 0,00 Country 1 (Country) 3,00 691
160 0,02 0,00 0,00 Country 1 (Country) 3,00 691
161 0,02 0,00 0,00 Country 1 (Country) 3,00 691
162 0,02 0,00 0,00 Country 1 (Country) 3,00 691
163 0,02 0,00 0,00 Country 1 (Country) 3,00 691
164 0,02 0,00 0,00 Country 1 (Country) 3,00 691
165 0,02 0,00 0,00 Country 1 (Country) 3,00 691
166 0,02 0,00 0,00 Country 1 (Country) 3,00 691
167 0,02 0,00 0,00 Country 1 (Country) 3,00 691
168 0,02 0,00 0,00 Country 1 (Country) 3,00 691
169 0,02 0,00 0,00 Country 1 (Country) 3,00 691
170 0,02 0,00 0,00 Country 1 (Country) 3,00 691
171 0,02 0,00 0,00 Country 1 (Country) 3,00 691
172 0,02 0,00 0,00 Country 1 (Country) 3,00 691
173 0,02 0,00 0,00 Country 1 (Country) 3,00 691
174 0,02 0,00 0,00 Country 1 (Country) 3,00 691
175 0,02 0,00 0,00 Country 1 (Country) 3,00 691
176 0,02 0,00 0,00 Country 1 (Country) 3,00 691
177 0,02 0,00 0,00 Country 1 (Country) 3,00 691
178 0,02 0,00 0,00 Country 1 (Country) 3,00 691
179 0,02 0,00 0,00 Country 1 (Country) 3,00 691
180 0,02 0,00 0,00 Country 1 (Country) 3,00 691
181 0,02 0,00 0,00 Country 1 (Country) 3,00 691
182 0,02 0,00 0,00 Country 1 (Country) 3,00 691
183 0,02 0,00 0,00 Country 1 (Country) 3,00 691
184 0,02 0,00 0,00 Country 1 (Country) 3,00 691
185 0,02 0,00 0,00 Country 1 (Country) 3,00 691
186 0,02 0,00 0,00 Country 1 (Country) 3,00 691
187 0,02 0,00 0,00 Country 1 (Country) 3,00 691
188 0,02 0,00 0,00 Country 1 (Country) 3,00 691
189 0,02 0,00 0,00 Country 1 (Country) 3,00 691
190 0,02 0,00 0,00 Country 1 (Country) 3,00 691
191 0,02 0,00 0,00 Country 1 (Country) 3,00 691
192 0,02 0,00 0,00 Country 1 (Country) 3,00 691
193 0,02 0,00 0,00 Country 1 (Country) 3,00 691
194 0,02 0,00 0,00 Country 1 (Country) 3,00 691
195 0,02 0,00 0,00 Country 1 (Country) 3,00 691
196 0,02 0,00 0,00 Country 1 (Country) 3,00 691
197 0,02 0,00 0,00 Country 1 (Country) 3,00 691
198 0,02 0,00 0,00 Country 1 (Country) 3,00 691
199 0,02 0,00 0,00 Country 1 (Country) 3,00 691
200 0,02 0,00 0,00 Country 1 (Country) 3,00 691
201 0,02 0,00 0,00 Country 1 (Country) 3,00 691
202 0,02 0,00 0,00 Country 1 (Country) 3,00 691
203 0,02 0,00 0,00 Country 1 (Country) 3,00 691
204 0,02 0,00 0,00 Country 1 (Country) 3,00 691
205 0,02 0,00 0,00 Country 1 (Country) 3,00 691
206 0,02 0,00 0,00 Country 1 (Country) 3,00 691
207 0,02 0,00 0,00 Country 1 (Country) 3,00 691
208 0,02 0,00 0,00 Country 1 (Country) 3,00 691
209 0,02 0,00 0,00 Country 1 (Country) 3,00 691
210 0,02 0,00 0,00 Country 1 (Country) 3,00 691
211 0,02 0,00 0,00 Country 1 (Country) 3,00 691
212 0,02 0,00 0,00 Country 1 (Country) 3,00 691
213 0,02 0,00 0,00 Country 1 (Country) 3,00 691
214 0,02 0,00 0,00 Country 1 (Country) 3,00 691
215 0,02 0,00 0,00 Country 1 (Country) 3,00 691
216 0,02 0,00 0,00 Country 1 (Country) 3,00 691
217 0,02 0,00 0,00 Country 1 (Country) 3,00 691
218 0,02 0,00 0,00 Country 1 (Country) 3,00 691
219 0,02 0,00 0,00 Country 1 (Country) 3,00 691
220 0,02 0,00 0,00 Country 1 (Country) 3,00 691
221 0,02 0,00 0,00 Country 1 (Country) 3,00 691
222 0,02 0,00 0,00 Country 1 (Country) 3,00 691
223 0,02 0,00 0,00 Country 1 (Country) 3,00 691
224 0,02 0,00 0,00 Country 1 (Country) 3,00 691
225 0,02 0,00 0,00 Country 1 (Country) 3,00 691
226 0,02 0,00 0,00 Country 1 (Country) 3,00 691
227 0,02 0,00 0,00 Country 1 (Country) 3,00 691
228 0,02 0,00 0,00 Country 1 (Country) 3,00 691
229 0,02 0,00 0,00 Country 1 (Country) 3,00 691
230 0,02 0,00 0,00 Country 1 (Country) 3,00 691
231 0,02 0,00 0,00 Country 1 (Country) 3,00 691
232 0,02 0,00 0,00 Country 1 (Country) 3,00 691
233 0,02 0,00 0,00 Country 1 (Country) 3,00 691
234 0,02 0,00 0,00 Country 1 (Country) 3,00 691
235 0,02 0,00 0,00 Country 1 (Country) 3,00 691
236 0,02 0,00 0,00 Country 1 (Country) 3,00 691
237 0,02 0,00 0,00 Country 1 (Country) 3,00 691
238 0,02 0,00 0,00 Country 1 (Country) 3,00 691
239 0,02 0,00 0,00 Country 1 (Country) 3,00 691
240 0,02 0,00 0,00 Country 1 (Country) 3,00 691
241 0,02 0,00 0,00 Country 1 (Country) 3,00 691
242 0,02 0,00 0,00 Country 1 (Country) 3,00 691
243 0,02 0,00 0,00 Country 1 (Country) 3,00 691
244 0,02 0,00 0,00 Country 1 (Country) 3,00 691
245 0,02 0,00 0,00 Country 1 (Country) 3,00 691
246 0,02 0,00 0,00 Country 1 (Country) 3,00 691
247 0,02 0,00 0,00 Country 1 (Country) 3,00 691
248 0,02 0,00 0,00 Country 1 (Country) 3,00 691
249 0,02 0,00 0,00 Country 1 (Country) 3,00 691
250 0,02 0,00 0,00 Country 1 (Country) 3,00 691
251 0,02 0,00 0,00 Country 1 (Country) 3,00 691
252 0,02 0,00 0,00 Country 1 (Country) 3,00 691
253 0,02 0,00 0,00 Country 1 (Country) 3,00 691
254 0,02 0,00 0,00 Country 1 (Country) 3,00 691
255 0,02 0,00 0,00 Country 1 (Country) 3,00 691
256 0,02 0,00 0,00 Country 1 (Country) 3,00 691
257 0,02 0,00 0,00 Country 1 (Country) 3,00 691
258 0,02 0,00 0,00 Country 1 (Country) 3,00 691
259 0,02 0,00 0,00 Country 1 (Country) 3,00 691
260 0,02 0,00 0,00 Country 1 (Country) 3,00 691
261 0,02 0,00 0,00 Country 1 (Country) 3,00 691
262 0,02 0,00 0,00 Country 1 (Country) 3,00 691
263 0,02 0,00 0,00 Country 1 (Country) 3,00 691
264 0,02 0,00 0,00 Country 1 (Country) 3,00 691
265 0,02 0,00 0,00 Country 1 (Country) 3,00 691
266 0,02 0,00 0,00 Country 1 (Country) 3,00 691
267 0,02 0,00 0,00 Country 1 (Country) 3,00 691
268 0,02 0,00 0,00 Country 1 (Country) 3,00 691
269 0,02 0,00 0,00 Country 1 (Country) 3,00 691
270 0,02 0,00 0,00 Country 1 (Country) 3,00 691
271 0,02 0,00 0,00 Country 1 (Country) 3,00 691
272 0,02 0,00 0,00 Country 1 (Country) 3,00 691
273 0,02 0,00 0,00 Country 1 (Country) 3,00 691
274 0,02 0,00 0,00 Country 1 (Country) 3,00 691
275 0,02 0,00 0,00 Country 1 (Country) 3,00 691
276 0,02 0,00 0,00 Country 1 (Country) 3,00 691
277 0,02 0,00 0,00 Country 1 (Country) 3,00 691
278 0,02 0,00 0,00 Country 1 (Country) 3,00 691
279 0,02 0,00 0,00 Country 1 (Country) 3,00 691
280 0,02 0,00 0,00 Country 1 (Country) 3,00 691
281 0,02 0,00 0,00 Country 1 (Country) 3,00 691
282 0,02 0,00 0,00 Country 1 (Country) 3,00 691
283 0,02 0,00 0,00 Country 1 (Country) 3,00 691
284 0,02 0,00 0,00 Country 1 (Country) 3,00 691
285 0,02 0,00 0,00 Country 1 (Country) 3,00 691
286 0,02 0,00 0,00 Country 1 (Country) 3,00 691
287 0,02 0,00 0,00 Country 1 (Country) 3,00 691
288 0,02 0,00 0,00 Country 1 (Country) 3,00 691
289 0,02 0,00 0,00 Country 1 (Country) 3,00 691
290 0,02 0,00 0,00 Country 1 (Country) 3,00 691
291 0,02 0,00 0,00 Country 1 (Country) 3,00 691
292 0,02 0,00 0,00 Country 1 (Country) 3,00 691
293 0,02 0,00 0,00 Country 1 (Country) 3,00 691
294 0,02 0,00 0,00 Country 1 (Country) 3,00 691
295 0,02 0,00 0,00 Country 1 (Country) 3,00 691
296 0,02 0,00 0,00 Country 1 (Country) 3,00 691
297 0,02 0,00 0,00 Country 1 (Country) 3,00 691
298 0,02 0,00 0,00 Country 1 (Country) 3,00 691
299 0,02 0,00 0,00 Country 1 (Country) 3,00 691
300 0,02 0,00 0,00 Country 1 (Country) 3,00 691
301 0,02 0,00 0,00 Country 1 (Country) 3,00 691
302 0,02 0,00 0,00 Country 1 (Country) 3,00 691
303 0,02 0,00 0,00 Country 1 (Country) 3,00 691
304 0,02 0,00 0,00 Country 1 (Country) 3,00 691
305 0,02 0,00 0,00 Country 1 (Country) 3,00 691
306 0,02 0,00 0,00 Country 1 (Country) 3,00 691
307 0,02 0,00 0,00 Country 1 (Country) 3,00 691
308 0,02 0,00 0,00 Country 1 (Country) 3,00 691
309 0,02 0,00 0,00 Country 1 (Country) 3,00 691
310 0,02 0,00 0,00 Country 1 (Country) 3,00 691
311 0,02 0,00 0,00 Country 1 (Country) 3,00 691
312 0,02 0,00 0,00 Country 1 (Country) 3,00 691
313 0,02 0,00 0,00 Country 1 (Country) 3,00 691
314 0,02 0,00 0,00 Country 1 (Country) 3,00 691
315 0,02 0,00 0,00 Country 1 (Country) 3,00 691
316 0,02 0,00 0,00 Country 1 (Country) 3,00 691
317 0,02 0,00 0,00 Country 1 (Country) 3,00 691
318 0,02 0,00 0,00 Country 1 (Country) 3,00 691
319 0,02 0,00 0,00 Country 1 (Country) 3,00 691
320 0,02 0,00 0,00 Country 1 (Country) 3,00 691
321 0,02 0,00 0,00 Country 1 (Country) 3,00 691
322 0,02 0,00 0,00 Country 1 (Country) 3,00 691
323 0,02 0,00 0,00 Country 1 (Country) 3,00 691
324 0,02 0,00 0,00 Country 1 (Country) 3,00 691
325 0,02 0,00 0,00 Country 1 (Country) 3,00 691
326 0,02 0,00 0,00 Country 1 (Country) 3,00 691
327 0,02 0,00 0,00 Country 1 (Country) 3,00 691
328 0,02 0,00 0,00 Country 1 (Country) 3,00 691
329 0,02 0,00 0,00 Country 1 (Country) 3,00 691
330 0,02 0,00 0,00 Country 1 (Country) 3,00 691
331 0,02 0,00 0,00 Country 1 (Country) 3,00 691
332 0,02 0,00 0,00 Country 1 (Country) 3,00 691
333 0,02 0,00 0,00 Country 1 (Country) 3,00 691
334 0,02 0,00 0,00 Country 1 (Country) 3,00 691
335 0,02 0,00 0,00 Country 1 (Country) 3,00 691
336 0,02 0,00 0,00 Country 1 (Country) 3,00 691
337 0,02 0,00 0,00 Country 1 (Country) 3,00 691
338 0,02 0,00 0,00 Country 1 (Country) 3,00 691
339 0,02 0,00 0,00 Country 1 (Country) 3,00 691
340 0,02 0,00 0,00 Country 1 (Country) 3,00 691
341 0,02 0,00 0,00 Country 1 (Country) 3,00 691
342 0,02 0,00 0,00 Country 1 (Country) 3,00 691
343 0,02 0,00 0,00 Country 1 (Country) 3,00 691
344 0,02 0,00 0,00 Country 1 (Country) 3,00 691
345 0,02 0,00 0,00 Country 1 (Country) 3,00 691
346 0,02 0,00 0,00 Country 1 (Country) 3,00 691
347 0,02 0,00 0,00 Country 1 (Country) 3,00 691
348 0,02 0,00 0,00 Country 1 (Country) 3,00 691
349 0,02 0,00 0,00 Country 1 (Country) 3,00 691
350 0,02 0,00 0,00 Country 1 (Country) 3,00 691
351 0,02 0,00 0,00 Country 1 (Country) 3,00 691
352 0,02 0,00 0,00 Country 1 (Country) 3,00 691
353 0,02 0,00 0,00 Country 1 (Country) 3,00 691
354 0,02 0,00 0,00 Country 1 (Country) 3,00 691
355 0,02 0,00 0,00 Country 1 (Country) 3,00 691
356 0,02 0,00 0,00 Country 1 (Country) 3,00 691
357 0,02 0,00 0,00 Country 1 (Country) 3,00 691
358 0,02 0,00 0,00 Country 1 (Country) 3,00 691
359 0,02 0,00 0,00 Country 1 (Country) 3,00 691
360 0,02 0,00 0,00 Country 1 (Country) 3,00 691
361 0,02 0,00 0,00 Country 1 (Country) 3,00 691
362 0,02 0,00 0,00 Country 1 (Country) 3,00 691
363 0,02 0,00 0,00 Country 1 (Country) 3,00 691
364 0,02 0,00 0,00 Country 1 (Country) 3,00 691
365 0,02 0,00 0,00 Country 1 (Country) 3,00 691
366 0,02 0,00 0,00 Country 1 (Country) 3,00 691
367 0,02 0,00 0,00 Country 1 (Country) 3,00 691
368 0,02 0,00 0,00 Country 1 (Country) 3,00 691
369 0,02 0,00 0,00 Country 1 (Country) 3,00 691
370 0,02 0,00 0,00 Country 1 (Country) 3,00 691
371 0,02 0,00 0,00 Country 1 (Country) 3,00 691
372 0,02 0,00 0,00 Country 1 (Country) 3,00 691
373 0,02 0,00 0,00 Country 1 (Country) 3,00 691
374 0,02 0,00 0,00 Country 1 (Country) 3,00 691
375 0,02 0,00 0,00 Country 1 (Country) 3,00 691
376 0,02 0,00 0,00 Country 1 (Country) 3,00 691
377 0,02 0,00 0,00 Country 1 (Country) 3,00 691
378 0,02 0,00 0,00 Country 1 (Country) 3,00 691
379 0,02 0,00 0,00 Country 1 (Country) 3,00 691
380 0,02 0,00 0,00 Country 1 (Country) 3,00 691
381 0,02 0,00 0,00 Country 1 (Country) 3,00 691
382 0,02 0,00 0,00 Country 1 (Country) 3,00 691
383 0,02 0,00 0,00 Country 1 (Country) 3,00 691
384 0,02 0,00 0,00 Country 1 (Country) 3,00 691
385 0,02 0,00 0,00 Country 1 (Country) 3,00 691
386 0,02 0,00 0,00 Country 1 (Country) 3,00 691
387 0,02 0,00 0,00 Country 1 (Country) 3,00 691
388 0,02 0,00 0,00 Country 1 (Country) 3,00 691
389 0,02 0,00 0,00 Country 1 (Country) 3,00 691
390 0,02 0,00 0,00 Country 1 (Country) 3,00 691
391 0,02 0,00 0,00 Country 1 (Country) 3,00 691
392 0,02 0,00 0,00 Country 1 (Country) 3,00 691
393 0,02 0,00 0,00 Country 1 (Country) 3,00 691
394 0,02 0,00 0,00 Country 1 (Country) 3,00 691
395 0,02 0,00 0,00 Country 1 (Country) 3,00 691
396 0,02 0,00 0,00 Country 1 (Country) 3,00 691
397 0,02 0,00 0,00 Country 1 (Country) 3,00 691
398 0,02 0,00 0,00 Country 1 (Country) 3,00 691
399 0,02 0,00 0,00 Country 1 (Country) 3,00 691
400 0,02 0,00 0,00 Country 1 (Country) 3,00 691
401 0,02 0,00 0,00 Country 1 (Country) 3,00 691
402 0,02 0,00 0,00 Country 1 (Country) 3,00 691
403 0,02 0,00 0,00 Country 1 (Country) 3,00 691
404 0,02 0,00 0,00 Country 1 (Country) 3,00 691
405 0,02 0,00 0,00 Country 1 (Country) 3,00 691
406 0,02 0,00 0,00 Country 1 (Country) 3,00 691
407 0,02 0,00 0,00 Country 1 (Country) 3,00 691
408 0,02 0,00 0,00 Country 1 (Country) 3,00 691
409 0,02 0,00 0,00 Country 1 (Country) 3,00 691
410 0,02 0,00 0,00 Country 1 (Country) 3,00 691
411 0,02 0,00 0,00 Country 1 (Country) 3,00 691
412 0,02 0,00 0,00 Country 1 (Country) 3,00 691
413 0,02 0,00 0,00 Country 1 (Country) 3,00 691
414 0,02 0,00 0,00 Country 1 (Country) 3,00 691
415 0,02 0,00 0,00 Country 1 (Country) 3,00 691
416 0,02 0,00 0,00 Country 1 (Country) 3,00 691
417 0,02 0,00 0,00 Country 1 (Country) 3,00 691
418 0,02 0,00 0,00 Country 1 (Country) 3,00 691
419 0,02 0,00 0,00 Country 1 (Country) 3,00 691
420 0,02 0,00 0,00 Country 1 (Country) 3,00 691
421 0,02 0,00 0,00 Country 1 (Country) 3,00 691
422 0,02 0,00 0,00 Country 1 (Country) 3,00 691
423 0,02 0,00 0,00 Country 1 (Country) 3,00 691
424 0,02 0,00 0,00 Country 1 (Country) 3,00 691
425 0,02 0,00 0,00 Country 1 (Country) 3,00 691
426 0,02 0,00 0,00 Country 1 (Country) 3,00 691
427 0,02 0,00 0,00 Country 1 (Country) 3,00 691
428 0,02 0,00 0,00 Country 1 (Country) 3,00 691
429 0,02 0,00 0,00 Country 1 (Country) 3,00 691
430 0,02 0,00 0,00 Country 1 (Country) 3,00 691
431 0,02 0,00 0,00 Country 1 (Country) 3,00 691
432 0,02 0,00 0,00 Country 1 (Country) 3,00 691
433 0,02 0,00 0,00 Country 1 (Country) 3,00 691
434 0,02 0,00 0,00 Country 1 (Country) 3,00 691
435 0,02 0,00 0,00 Country 1 (Country) 3,00 691
436 0,02 0,00 0,00 Country 1 (Country) 3,00 691
437 0,02 0,00 0,00 Country 1 (Country) 3,00 691
438 0,02 0,00 0,00 Country 1 (Country) 3,00 691
439 0,02 0,00 0,00 Country 1 (Country) 3,00 691
440 0,02 0,00 0,00 Country 1 (Country) 3,00 691
441 0,02 0,00 0,00 Country 1 (Country) 3,00 691
442 0,02 0,00 0,00 Country 1 (Country) 3,00 691
443 0,02 0,00 0,00 Country 1 (Country) 3,00 691
444 0,02 0,00 0,00 Country 1 (Country) 3,00 691
445 0,02 0,00 0,00 Country 1 (Country) 3,00 691
446 0,02 0,00 0,00 Country 1 (Country) 3,00 691
447 0,02 0,00 0,00 Country 1 (Country) 3,00 691
448 0,02 0,00 0,00 Country 1 (Country) 3,00 691
449 0,02 0,00 0,00 Country 1 (Country) 3,00 691
450 0,02 0,00 0,00 Country 1 (Country) 3,00 691
451 0,02 0,00 0,00 Country 1 (Country) 3,00 691
452 0,02 0,00 0,00 Country 1 (Country) 3,00 691
453 0,02 0,00 0,00 Country 1 (Country) 3,00 691
454 0,02 0,00 0,00 Country 1 (Country) 3,00 691
455 0,02 0,00 0,00 Country 1 (Country) 3,00 691
456 0,02 0,00 0,00 Country 1 (Country) 3,00 691
457 0,02 0,00 0,00 Country 1 (Country) 3,00 691
458 0,02 0,00 0,00 Country 1 (Country) 3,00 691
459 0,02 0,00 0,00 Country 1 (Country) 3,00 691
460 0,02 0,00 0,00 Country 1 (Country) 3,00 691
461 0,02 0,00 0,00 Country 1 (Country) 3,00 691
462 0,02 0,00 0,00 Country 1 (Country) 3,00 691
463 0,02 0,00 0,00 Country 1 (Country) 3,00 691
