1000
0 1.050,86 1.050,86 0,49 Country 4 (Country) 3,00 0
1 471,95 471,95 0,49 Country 4 (Country) 3,00 10
2 677,63 473,83 0,49 Country 4 (Country) 3,00 10
3 680,61 532,61 0,49 Country 4 (Country) 3,00 10
4 680,61 528,76 0,49 Country 4 (Country) 3,00 10
5 680,61 527,98 0,49 Country 4 (Country) 3,00 10
6 680,61 529,39 0,49 Country 4 (Country) 3,00 10
7 680,61 530,10 0,49 Country 4 (Country) 3,00 10
8 680,61 530,10 0,49 Country 4 (Country) 3,00 10
9 680,61 530,10 0,49 Country 4 (Country) 3,00 10
10 680,61 530,10 0,49 Country 4 (Country) 3,00 10
11 680,61 530,10 0,49 Country 4 (Country) 3,00 10
12 680,61 530,10 0,49 Country 4 (Country) 3,00 10
13 680,61 530,10 0,49 Country 4 (Country) 3,00 10
14 680,61 530,10 0,49 Country 4 (Country) 3,00 10
15 680,61 530,10 0,49 Country 4 (Country) 3,00 10
16 680,61 530,10 0,49 Country 4 (Country) 3,00 10
17 680,61 530,10 0,49 Country 4 (Country) 3,00 10
18 680,61 530,10 0,49 Country 4 (Country) 3,00 10
19 680,61 530,10 0,49 Country 4 (Country) 3,00 10
20 680,61 530,10 0,49 Country 4 (Country) 3,00 10
21 680,61 530,10 0,49 Country 4 (Country) 3,00 10
22 680,61 530,10 0,49 Country 4 (Country) 3,00 10
23 680,61 530,10 0,49 Country 4 (Country) 3,00 10
24 680,61 530,10 0,49 Country 4 (Country) 3,00 10
25 680,61 530,10 0,49 Country 4 (Country) 3,00 10
26 680,61 530,10 0,49 Country 4 (Country) 3,00 10
27 680,61 530,10 0,49 Country 4 (Country) 3,00 10
28 680,61 530,10 0,49 Country 4 (Country) 3,00 10
29 680,61 530,10 0,49 Country 4 (Country) 3,00 10
30 680,61 530,10 0,49 Country 4 (Country) 3,00 10
31 87,45 68,11 0,49 Country 4 (Country) 3,00 15
32 87,32 54,34 0,49 Country 4 (Country) 3,00 20
33 44,36 31,13 0,49 Country 4 (Country) 3,00 25
34 43,30 31,04 0,49 Country 4 (Country) 3,00 27
35 0,83 0,66 0,49 Country 4 (Country) 3,00 31
36 0,83 0,65 0,49 Country 4 (Country) 3,00 31
37 2,25 1,76 0,49 Country 4 (Country) 3,00 33
38 2,25 1,82 0,49 Country 4 (Country) 3,00 33
39 2,25 1,80 0,49 Country 4 (Country) 3,00 33
40 0,04 0,03 0,49 Country 4 (Country) 3,00 34
41 0,04 0,03 0,49 Country 4 (Country) 3,00 34
42 0,04 0,03 0,49 Country 4 (Country) 3,00 34
43 0,04 0,03 0,49 Country 4 (Country) 3,00 34
44 0,04 0,03 0,49 Country 4 (Country) 3,00 34
45 0,04 0,03 0,49 Country 4 (Country) 3,00 34
46 0,04 0,03 0,49 Country 4 (Country) 3,00 34
47 0,04 0,03 0,49 Country 4 (Country) 3,00 34
48 0,04 0,03 0,49 Country 4 (Country) 3,00 34
49 0,04 0,03 0,49 Country 4 (Country) 3,00 34
50 0,04 0,03 0,49 Country 4 (Country) 3,00 34
51 0,04 0,03 0,49 Country 4 (Country) 3,00 34
52 0,04 0,03 0,49 Country 4 (Country) 3,00 34
53 0,04 0,03 0,49 Country 4 (Country) 3,00 34
54 0,04 0,03 0,49 Country 4 (Country) 3,00 34
55 0,04 0,03 0,49 Country 4 (Country) 3,00 34
56 0,04 0,03 0,49 Country 4 (Country) 3,00 34
57 0,04 0,03 0,49 Country 4 (Country) 3,00 34
58 0,04 0,03 0,49 Country 4 (Country) 3,00 34
59 0,04 0,03 0,49 Country 4 (Country) 3,00 34
60 0,04 0,03 0,49 Country 4 (Country) 3,00 34
61 0,04 0,03 0,49 Country 4 (Country) 3,00 34
62 0,04 0,03 0,49 Country 4 (Country) 3,00 34
63 0,04 0,03 0,49 Country 4 (Country) 3,00 34
64 0,04 0,03 0,49 Country 4 (Country) 3,00 34
65 0,04 0,03 0,49 Country 4 (Country) 3,00 34
66 0,04 0,03 0,49 Country 4 (Country) 3,00 34
67 0,04 0,03 0,49 Country 4 (Country) 3,00 34
68 0,04 0,03 0,49 Country 4 (Country) 3,00 34
69 0,04 0,03 0,49 Country 4 (Country) 3,00 34
70 0,04 0,03 0,49 Country 4 (Country) 3,00 34
71 0,04 0,03 0,49 Country 4 (Country) 3,00 34
72 0,04 0,03 0,49 Country 4 (Country) 3,00 34
73 0,04 0,03 0,49 Country 4 (Country) 3,00 34
74 0,04 0,03 0,49 Country 4 (Country) 3,00 34
75 0,04 0,03 0,49 Country 4 (Country) 3,00 34
76 0,04 0,03 0,49 Country 4 (Country) 3,00 34
77 0,04 0,03 0,49 Country 4 (Country) 3,00 34
78 0,04 0,03 0,49 Country 4 (Country) 3,00 34
79 0,04 0,03 0,49 Country 4 (Country) 3,00 34
80 0,04 0,03 0,49 Country 4 (Country) 3,00 34
81 0,04 0,03 0,49 Country 4 (Country) 3,00 34
82 0,04 0,03 0,49 Country 4 (Country) 3,00 34
83 0,04 0,03 0,49 Country 4 (Country) 3,00 34
84 0,04 0,03 0,49 Country 4 (Country) 3,00 34
85 0,04 0,03 0,49 Country 4 (Country) 3,00 34
86 0,04 0,03 0,49 Country 4 (Country) 3,00 34
87 0,04 0,03 0,49 Country 4 (Country) 3,00 34
88 0,04 0,03 0,49 Country 4 (Country) 3,00 34
