1000
0 181,59 181,59 0,24 Country 1 (Country) 2,00 0
1 14,85 14,85 0,24 Country 1 (Country) 2,00 18
2 11,91 12,93 0,20 Country 1 (Country) 2,00 20
3 0,32 0,36 0,20 Country 1 (Country) 2,00 28
4 0,32 0,37 0,20 Country 1 (Country) 2,00 28
5 0,32 0,36 0,20 Country 1 (Country) 2,00 28
6 0,32 0,37 0,20 Country 1 (Country) 2,00 28
7 0,32 0,37 0,20 Country 1 (Country) 2,00 28
8 0,32 0,37 0,20 Country 1 (Country) 2,00 28
9 0,32 0,37 0,20 Country 1 (Country) 2,00 28
10 0,32 0,37 0,20 Country 1 (Country) 2,00 28
11 0,32 0,37 0,20 Country 1 (Country) 2,00 28
12 0,32 0,37 0,20 Country 1 (Country) 2,00 28
13 0,32 0,37 0,20 Country 1 (Country) 2,00 28
14 0,32 0,37 0,20 Country 1 (Country) 2,00 28
15 0,32 0,37 0,20 Country 1 (Country) 2,00 28
16 0,32 0,37 0,20 Country 1 (Country) 2,00 28
17 0,32 0,37 0,20 Country 1 (Country) 2,00 28
18 0,32 0,37 0,20 Country 1 (Country) 2,00 28
19 0,32 0,37 0,20 Country 1 (Country) 2,00 28
20 0,32 0,37 0,20 Country 1 (Country) 2,00 28
21 0,32 0,37 0,20 Country 1 (Country) 2,00 28
22 0,32 0,37 0,20 Country 1 (Country) 2,00 28
23 0,32 0,37 0,20 Country 1 (Country) 2,00 28
24 0,32 0,37 0,20 Country 1 (Country) 2,00 28
25 0,32 0,37 0,20 Country 1 (Country) 2,00 28
26 0,32 0,37 0,20 Country 1 (Country) 2,00 28
27 0,32 0,37 0,20 Country 1 (Country) 2,00 28
28 0,32 0,37 0,20 Country 1 (Country) 2,00 28
29 0,32 0,37 0,20 Country 1 (Country) 2,00 28
30 0,32 0,37 0,20 Country 1 (Country) 2,00 28
31 0,17 0,20 0,10 Country 1 (Country) 2,00 30
32 1,18 1,23 0,71 Country 1 (Country) 2,00 38
33 0,12 0,17 0,71 Country 1 (Country) 2,00 39
34 0,12 0,17 0,71 Country 1 (Country) 2,00 39
35 0,12 0,18 0,71 Country 1 (Country) 2,00 39
36 0,12 0,17 0,71 Country 1 (Country) 2,00 39
37 0,12 0,17 0,71 Country 1 (Country) 2,00 39
38 0,12 0,18 0,71 Country 1 (Country) 2,00 39
39 0,12 0,17 0,71 Country 1 (Country) 2,00 39
40 0,12 0,18 0,71 Country 1 (Country) 2,00 39
41 0,12 0,18 0,71 Country 1 (Country) 2,00 39
42 0,12 0,18 0,71 Country 1 (Country) 2,00 39
43 0,12 0,17 0,71 Country 1 (Country) 2,00 39
44 0,12 0,18 0,71 Country 1 (Country) 2,00 39
45 0,12 0,18 0,71 Country 1 (Country) 2,00 39
46 0,12 0,18 0,71 Country 1 (Country) 2,00 39
47 0,12 0,18 0,71 Country 1 (Country) 2,00 39
48 0,12 0,18 0,71 Country 1 (Country) 2,00 39
49 0,12 0,18 0,71 Country 1 (Country) 2,00 39
50 0,12 0,18 0,71 Country 1 (Country) 2,00 39
51 0,12 0,18 0,71 Country 1 (Country) 2,00 39
52 0,12 0,18 0,71 Country 1 (Country) 2,00 39
53 0,12 0,18 0,71 Country 1 (Country) 2,00 39
54 0,12 0,18 0,71 Country 1 (Country) 2,00 39
55 0,12 0,18 0,71 Country 1 (Country) 2,00 39
56 0,12 0,18 0,71 Country 1 (Country) 2,00 39
57 0,12 0,18 0,71 Country 1 (Country) 2,00 39
58 0,12 0,18 0,71 Country 1 (Country) 2,00 39
59 0,12 0,18 0,71 Country 1 (Country) 2,00 39
60 0,12 0,18 0,71 Country 1 (Country) 2,00 39
61 0,12 0,18 0,71 Country 1 (Country) 2,00 39
62 0,12 0,18 0,71 Country 1 (Country) 2,00 39
63 0,12 0,18 0,71 Country 1 (Country) 2,00 39
64 0,12 0,18 0,71 Country 1 (Country) 2,00 39
