500
0 1.452,92 1.452,92 0,40 Country 3 (Country) 2,00 0
1 777,29 777,29 0,40 Country 3 (Country) 2,00 5
2 0,01 0,00 0,40 Country 3 (Country) 2,00 17
3 0,01 0,00 0,40 Country 3 (Country) 2,00 17
4 0,01 0,00 0,40 Country 3 (Country) 2,00 17
5 0,01 0,00 0,40 Country 3 (Country) 2,00 17
6 385,71 35,62 0,40 Country 3 (Country) 2,00 17
7 2,36 0,30 0,40 Country 3 (Country) 2,00 20
8 2,36 0,32 0,40 Country 3 (Country) 2,00 20
9 1,77 0,26 0,40 Country 3 (Country) 2,00 21
10 0,53 0,10 0,40 Country 3 (Country) 2,00 22
11 0,53 0,16 0,40 Country 3 (Country) 2,00 22
12 0,53 0,11 0,40 Country 3 (Country) 2,00 22
13 386,23 60,80 0,40 Country 3 (Country) 2,00 22
14 0,52 0,14 0,40 Country 3 (Country) 2,00 29
15 0,52 0,06 0,40 Country 3 (Country) 2,00 29
16 0,52 0,18 0,40 Country 3 (Country) 2,00 29
17 0,52 0,12 0,40 Country 3 (Country) 2,00 29
18 0,52 0,14 0,40 Country 3 (Country) 2,00 29
19 386,22 120,00 0,40 Country 3 (Country) 2,00 29
20 387,21 157,22 0,40 Country 3 (Country) 2,00 34
21 2,14 0,75 0,40 Country 3 (Country) 2,00 47
22 2,14 0,50 0,40 Country 3 (Country) 2,00 47
23 96,83 34,71 0,40 Country 3 (Country) 2,00 51
24 56,34 23,82 0,40 Country 3 (Country) 2,00 58
25 18,03 5,62 0,40 Country 3 (Country) 2,00 66
26 76,19 25,97 0,40 Country 3 (Country) 2,00 69
27 70,97 19,68 0,80 Country 3 (Country) 2,00 75
28 76,82 19,15 0,80 Country 3 (Country) 2,00 79
29 66,26 21,37 0,80 Country 3 (Country) 2,00 84
30 76,10 26,32 0,80 Country 3 (Country) 2,00 88
31 65,50 28,37 0,80 Country 3 (Country) 2,00 94
32 19,76 6,61 0,80 Country 3 (Country) 2,00 102
33 1,91 0,62 0,80 Country 3 (Country) 2,00 105
34 71,21 25,45 0,80 Country 3 (Country) 2,00 107
35 78,71 29,62 0,80 Country 3 (Country) 2,00 111
36 33,51 12,47 0,80 Country 3 (Country) 2,00 118
37 28,17 11,92 0,80 Country 3 (Country) 2,00 120
38 39,22 14,58 0,80 Country 3 (Country) 2,00 125
39 70,95 26,00 0,80 Country 3 (Country) 2,00 130
40 27,91 9,79 0,80 Country 3 (Country) 2,00 138
41 48,97 13,20 0,80 Country 3 (Country) 2,00 143
42 7,81 2,85 0,80 Country 3 (Country) 2,00 146
43 7,53 2,60 0,80 Country 3 (Country) 2,00 151
44 44,21 15,31 0,80 Country 3 (Country) 2,00 154
45 0,69 0,25 0,80 Country 3 (Country) 2,00 159
46 0,69 0,25 0,80 Country 3 (Country) 2,00 159
47 0,01 0,00 0,80 Country 3 (Country) 2,00 160
48 0,01 0,01 0,80 Country 3 (Country) 2,00 160
49 0,01 0,00 0,80 Country 3 (Country) 2,00 160
50 0,01 0,00 0,80 Country 3 (Country) 2,00 160
51 0,01 0,01 0,80 Country 3 (Country) 2,00 160
52 0,01 0,01 0,80 Country 3 (Country) 2,00 160
53 0,01 0,01 0,80 Country 3 (Country) 2,00 160
54 0,01 0,01 0,80 Country 3 (Country) 2,00 160
55 0,01 0,01 0,80 Country 3 (Country) 2,00 160
56 0,01 0,01 0,80 Country 3 (Country) 2,00 160
57 0,01 0,01 0,80 Country 3 (Country) 2,00 160
58 0,01 0,01 0,80 Country 3 (Country) 2,00 160
59 0,01 0,01 0,80 Country 3 (Country) 2,00 160
60 0,01 0,01 0,80 Country 3 (Country) 2,00 160
61 0,01 0,01 0,80 Country 3 (Country) 2,00 160
62 0,01 0,01 0,80 Country 3 (Country) 2,00 160
63 0,01 0,01 0,80 Country 3 (Country) 2,00 160
64 0,01 0,01 0,80 Country 3 (Country) 2,00 160
65 0,01 0,01 0,80 Country 3 (Country) 2,00 160
66 32,97 14,93 0,80 Country 3 (Country) 2,00 166
67 0,56 0,23 0,80 Country 3 (Country) 2,00 172
68 0,56 0,22 0,80 Country 3 (Country) 2,00 172
69 21,33 9,14 0,80 Country 3 (Country) 2,00 201
70 0,15 0,07 0,80 Country 3 (Country) 2,00 206
71 0,06 0,02 0,80 Country 3 (Country) 2,00 207
72 282,16 113,46 0,80 Country 3 (Country) 2,00 207
73 0,87 0,38 0,80 Country 3 (Country) 2,00 229
74 27,32 11,12 0,80 Country 3 (Country) 2,00 233
75 21,06 8,61 0,80 Country 3 (Country) 2,00 240
76 2,33 0,91 0,80 Country 3 (Country) 2,00 245
77 10,44 4,09 0,80 Country 3 (Country) 2,00 250
78 21,42 8,75 0,80 Country 3 (Country) 2,00 253
79 13,92 5,43 0,80 Country 3 (Country) 2,00 264
80 23,25 8,98 0,80 Country 3 (Country) 2,00 271
81 20,42 8,43 0,80 Country 3 (Country) 2,00 278
82 11,79 6,90 0,80 Country 3 (Country) 2,00 285
83 0,02 0,01 0,80 Country 3 (Country) 2,00 287
84 0,02 0,01 0,80 Country 3 (Country) 2,00 287
85 0,02 0,01 0,80 Country 3 (Country) 2,00 287
86 0,02 0,01 0,80 Country 3 (Country) 2,00 287
87 0,02 0,01 0,80 Country 3 (Country) 2,00 287
88 0,02 0,01 0,80 Country 3 (Country) 2,00 287
89 0,02 0,01 0,80 Country 3 (Country) 2,00 287
90 0,02 0,01 0,80 Country 3 (Country) 2,00 287
91 0,02 0,01 0,80 Country 3 (Country) 2,00 287
92 0,02 0,01 0,80 Country 3 (Country) 2,00 287
93 0,02 0,01 0,80 Country 3 (Country) 2,00 287
94 0,02 0,01 0,80 Country 3 (Country) 2,00 287
