1000
0 866,73 866,73 0,64 Country 7 (Country) 2,00 0
39 1,38 1,02 0,64 Country 7 (Country) 2,00 31
40 1,38 1,01 0,64 Country 7 (Country) 2,00 31
41 1,38 1,02 0,64 Country 7 (Country) 2,00 31
42 1,38 1,02 0,64 Country 7 (Country) 2,00 31
43 1,38 0,99 0,64 Country 7 (Country) 2,00 31
44 1,38 1,01 0,64 Country 7 (Country) 2,00 31
45 1,38 1,01 0,64 Country 7 (Country) 2,00 31
46 1,38 1,01 0,64 Country 7 (Country) 2,00 31
47 1,38 1,01 0,64 Country 7 (Country) 2,00 31
48 1,38 1,01 0,64 Country 7 (Country) 2,00 31
49 1,38 1,01 0,64 Country 7 (Country) 2,00 31
50 1,38 1,01 0,64 Country 7 (Country) 2,00 31
51 1,38 1,01 0,64 Country 7 (Country) 2,00 31
52 1,38 1,01 0,64 Country 7 (Country) 2,00 31
53 1,38 1,01 0,64 Country 7 (Country) 2,00 31
54 1,38 1,01 0,64 Country 7 (Country) 2,00 31
55 1,38 1,01 0,64 Country 7 (Country) 2,00 31
56 1,38 1,01 0,64 Country 7 (Country) 2,00 31
57 1,38 1,01 0,64 Country 7 (Country) 2,00 31
58 1,38 1,01 0,64 Country 7 (Country) 2,00 31
59 1,38 1,01 0,64 Country 7 (Country) 2,00 31
60 1,38 1,01 0,64 Country 7 (Country) 2,00 31
61 1,38 1,01 0,64 Country 7 (Country) 2,00 31
62 1,38 1,01 0,64 Country 7 (Country) 2,00 31
63 1,38 1,01 0,64 Country 7 (Country) 2,00 31
64 1,38 1,01 0,64 Country 7 (Country) 2,00 31
65 1,38 1,01 0,64 Country 7 (Country) 2,00 31
66 1,38 1,01 0,64 Country 7 (Country) 2,00 31
67 1,38 1,01 0,64 Country 7 (Country) 2,00 31
68 1,38 1,01 0,64 Country 7 (Country) 2,00 31
69 1,38 1,01 0,64 Country 7 (Country) 2,00 31
70 1,38 1,01 0,64 Country 7 (Country) 2,00 31
71 1,38 1,01 0,64 Country 7 (Country) 2,00 31
72 1,38 1,01 0,64 Country 7 (Country) 2,00 31
73 1,38 1,01 0,64 Country 7 (Country) 2,00 31
74 0,06 0,04 0,64 Country 7 (Country) 2,00 32
75 0,06 0,04 0,64 Country 7 (Country) 2,00 32
76 0,06 0,04 0,64 Country 7 (Country) 2,00 32
77 0,06 0,04 0,64 Country 7 (Country) 2,00 32
78 0,06 0,04 0,64 Country 7 (Country) 2,00 32
79 0,06 0,04 0,64 Country 7 (Country) 2,00 32
80 0,06 0,04 0,64 Country 7 (Country) 2,00 32
81 0,06 0,04 0,64 Country 7 (Country) 2,00 32
82 0,06 0,04 0,64 Country 7 (Country) 2,00 32
83 0,06 0,04 0,64 Country 7 (Country) 2,00 32
84 0,06 0,04 0,64 Country 7 (Country) 2,00 32
85 0,06 0,04 0,64 Country 7 (Country) 2,00 32
86 0,06 0,04 0,64 Country 7 (Country) 2,00 32
87 0,06 0,04 0,64 Country 7 (Country) 2,00 32
88 0,06 0,04 0,64 Country 7 (Country) 2,00 32
89 0,06 0,04 0,64 Country 7 (Country) 2,00 32
90 0,06 0,04 0,64 Country 7 (Country) 2,00 32
91 0,09 0,07 0,64 Country 7 (Country) 2,00 33
92 0,09 0,07 0,64 Country 7 (Country) 2,00 33
93 0,09 0,07 0,64 Country 7 (Country) 2,00 33
94 0,09 0,07 0,64 Country 7 (Country) 2,00 33
95 0,09 0,07 0,64 Country 7 (Country) 2,00 33
96 0,09 0,07 0,64 Country 7 (Country) 2,00 33
97 0,09 0,07 0,64 Country 7 (Country) 2,00 33
98 0,09 0,07 0,64 Country 7 (Country) 2,00 33
99 0,09 0,07 0,64 Country 7 (Country) 2,00 33
100 0,09 0,07 0,64 Country 7 (Country) 2,00 33
101 0,09 0,07 0,64 Country 7 (Country) 2,00 33
102 0,09 0,07 0,64 Country 7 (Country) 2,00 33
103 0,09 0,07 0,64 Country 7 (Country) 2,00 33
104 0,09 0,07 0,64 Country 7 (Country) 2,00 33
105 0,09 0,07 0,64 Country 7 (Country) 2,00 33
106 0,09 0,07 0,64 Country 7 (Country) 2,00 33
107 0,09 0,07 0,64 Country 7 (Country) 2,00 33
108 0,09 0,07 0,64 Country 7 (Country) 2,00 33
109 0,09 0,07 0,64 Country 7 (Country) 2,00 33
110 0,09 0,07 0,64 Country 7 (Country) 2,00 33
111 0,09 0,07 0,64 Country 7 (Country) 2,00 33
112 0,09 0,07 0,64 Country 7 (Country) 2,00 33
113 0,09 0,07 0,64 Country 7 (Country) 2,00 33
114 0,09 0,07 0,64 Country 7 (Country) 2,00 33
115 0,09 0,07 0,64 Country 7 (Country) 2,00 33
116 0,09 0,07 0,64 Country 7 (Country) 2,00 33
117 0,09 0,07 0,64 Country 7 (Country) 2,00 33
118 0,09 0,07 0,64 Country 7 (Country) 2,00 33
119 0,09 0,07 0,64 Country 7 (Country) 2,00 33
120 0,09 0,07 0,64 Country 7 (Country) 2,00 33
121 0,09 0,07 0,64 Country 7 (Country) 2,00 33
122 0,09 0,07 0,64 Country 7 (Country) 2,00 33
123 0,09 0,07 0,64 Country 7 (Country) 2,00 33
124 0,09 0,07 0,64 Country 7 (Country) 2,00 33
125 0,09 0,07 0,64 Country 7 (Country) 2,00 33
126 0,09 0,07 0,64 Country 7 (Country) 2,00 33
127 0,09 0,07 0,64 Country 7 (Country) 2,00 33
128 0,09 0,07 0,64 Country 7 (Country) 2,00 33
129 0,09 0,07 0,64 Country 7 (Country) 2,00 33
130 0,09 0,07 0,64 Country 7 (Country) 2,00 33
131 0,09 0,07 0,64 Country 7 (Country) 2,00 33
132 0,09 0,07 0,64 Country 7 (Country) 2,00 33
133 0,09 0,07 0,64 Country 7 (Country) 2,00 33
134 0,09 0,07 0,64 Country 7 (Country) 2,00 33
135 0,09 0,07 0,64 Country 7 (Country) 2,00 33
136 0,09 0,07 0,64 Country 7 (Country) 2,00 33
137 0,09 0,07 0,64 Country 7 (Country) 2,00 33
138 0,09 0,07 0,64 Country 7 (Country) 2,00 33
139 0,09 0,07 0,64 Country 7 (Country) 2,00 33
140 0,09 0,07 0,64 Country 7 (Country) 2,00 33
141 0,09 0,07 0,64 Country 7 (Country) 2,00 33
142 0,09 0,07 0,64 Country 7 (Country) 2,00 33
143 0,09 0,07 0,64 Country 7 (Country) 2,00 33
144 0,09 0,07 0,64 Country 7 (Country) 2,00 33
145 0,09 0,07 0,64 Country 7 (Country) 2,00 33
146 0,09 0,07 0,64 Country 7 (Country) 2,00 33
147 0,09 0,07 0,64 Country 7 (Country) 2,00 33
148 0,09 0,07 0,64 Country 7 (Country) 2,00 33
149 0,09 0,07 0,64 Country 7 (Country) 2,00 33
150 0,09 0,07 0,64 Country 7 (Country) 2,00 33
151 0,09 0,07 0,64 Country 7 (Country) 2,00 33
152 0,31 0,22 0,64 Country 7 (Country) 2,00 34
153 0,31 0,22 0,64 Country 7 (Country) 2,00 34
154 0,31 0,22 0,64 Country 7 (Country) 2,00 34
155 0,31 0,22 0,64 Country 7 (Country) 2,00 34
156 0,31 0,22 0,64 Country 7 (Country) 2,00 34
157 0,31 0,22 0,64 Country 7 (Country) 2,00 34
158 0,31 0,22 0,64 Country 7 (Country) 2,00 34
159 0,31 0,22 0,64 Country 7 (Country) 2,00 34
160 0,31 0,22 0,64 Country 7 (Country) 2,00 34
161 0,31 0,22 0,64 Country 7 (Country) 2,00 34
162 0,31 0,22 0,64 Country 7 (Country) 2,00 34
163 0,31 0,22 0,64 Country 7 (Country) 2,00 34
164 0,31 0,22 0,64 Country 7 (Country) 2,00 34
165 0,31 0,22 0,64 Country 7 (Country) 2,00 34
166 0,31 0,22 0,64 Country 7 (Country) 2,00 34
167 0,31 0,22 0,64 Country 7 (Country) 2,00 34
168 0,31 0,22 0,64 Country 7 (Country) 2,00 34
169 0,31 0,22 0,64 Country 7 (Country) 2,00 34
170 0,31 0,22 0,64 Country 7 (Country) 2,00 34
171 0,31 0,22 0,64 Country 7 (Country) 2,00 34
172 0,31 0,22 0,64 Country 7 (Country) 2,00 34
173 0,31 0,22 0,64 Country 7 (Country) 2,00 34
174 0,31 0,22 0,64 Country 7 (Country) 2,00 34
175 0,31 0,22 0,64 Country 7 (Country) 2,00 34
176 0,31 0,22 0,64 Country 7 (Country) 2,00 34
177 0,31 0,22 0,64 Country 7 (Country) 2,00 34
178 0,31 0,22 0,64 Country 7 (Country) 2,00 34
179 0,31 0,22 0,64 Country 7 (Country) 2,00 34
180 0,31 0,22 0,64 Country 7 (Country) 2,00 34
181 0,00 0,00 0,64 Country 7 (Country) 2,00 35
182 0,00 0,00 0,64 Country 7 (Country) 2,00 35
183 0,00 0,00 0,64 Country 7 (Country) 2,00 35
184 0,00 0,00 0,64 Country 7 (Country) 2,00 35
185 0,00 0,00 0,64 Country 7 (Country) 2,00 35
186 0,00 0,00 0,64 Country 7 (Country) 2,00 35
187 0,00 0,00 0,64 Country 7 (Country) 2,00 35
188 0,00 0,00 0,64 Country 7 (Country) 2,00 35
189 0,00 0,00 0,64 Country 7 (Country) 2,00 35
190 0,00 0,00 0,64 Country 7 (Country) 2,00 35
191 0,00 0,00 0,64 Country 7 (Country) 2,00 35
192 0,00 0,00 0,64 Country 7 (Country) 2,00 35
193 0,00 0,00 0,64 Country 7 (Country) 2,00 35
194 0,00 0,00 0,64 Country 7 (Country) 2,00 35
195 0,00 0,00 0,64 Country 7 (Country) 2,00 35
196 0,00 0,00 0,64 Country 7 (Country) 2,00 35
197 0,00 0,00 0,64 Country 7 (Country) 2,00 35
198 0,00 0,00 0,64 Country 7 (Country) 2,00 35
199 0,00 0,00 0,64 Country 7 (Country) 2,00 35
200 0,00 0,00 0,64 Country 7 (Country) 2,00 35
201 0,00 0,00 0,64 Country 7 (Country) 2,00 35
202 0,00 0,00 0,64 Country 7 (Country) 2,00 35
203 0,00 0,00 0,64 Country 7 (Country) 2,00 35
204 0,00 0,00 0,64 Country 7 (Country) 2,00 35
205 0,00 0,00 0,64 Country 7 (Country) 2,00 35
206 0,00 0,00 0,64 Country 7 (Country) 2,00 35
207 0,00 0,00 0,64 Country 7 (Country) 2,00 35
208 0,00 0,00 0,64 Country 7 (Country) 2,00 35
209 0,00 0,00 0,64 Country 7 (Country) 2,00 35
210 0,00 0,00 0,64 Country 7 (Country) 2,00 35
211 0,40 0,29 0,64 Country 7 (Country) 2,00 35
212 0,05 0,04 0,64 Country 7 (Country) 2,00 36
213 0,05 0,04 0,64 Country 7 (Country) 2,00 36
214 0,05 0,04 0,64 Country 7 (Country) 2,00 36
215 0,05 0,04 0,64 Country 7 (Country) 2,00 36
216 0,05 0,04 0,64 Country 7 (Country) 2,00 36
217 0,05 0,04 0,64 Country 7 (Country) 2,00 36
218 0,05 0,04 0,64 Country 7 (Country) 2,00 36
219 0,05 0,04 0,64 Country 7 (Country) 2,00 36
220 0,05 0,04 0,64 Country 7 (Country) 2,00 36
221 0,05 0,04 0,64 Country 7 (Country) 2,00 36
222 0,05 0,04 0,64 Country 7 (Country) 2,00 36
223 0,05 0,04 0,64 Country 7 (Country) 2,00 36
224 0,05 0,04 0,64 Country 7 (Country) 2,00 36
225 0,05 0,04 0,64 Country 7 (Country) 2,00 36
226 0,05 0,04 0,64 Country 7 (Country) 2,00 36
227 0,05 0,04 0,64 Country 7 (Country) 2,00 36
228 0,05 0,04 0,64 Country 7 (Country) 2,00 36
229 0,05 0,04 0,64 Country 7 (Country) 2,00 36
230 0,05 0,04 0,64 Country 7 (Country) 2,00 36
231 0,05 0,04 0,64 Country 7 (Country) 2,00 36
232 0,05 0,04 0,64 Country 7 (Country) 2,00 36
233 0,05 0,04 0,64 Country 7 (Country) 2,00 36
234 0,05 0,04 0,64 Country 7 (Country) 2,00 36
235 0,05 0,04 0,64 Country 7 (Country) 2,00 36
236 0,05 0,04 0,64 Country 7 (Country) 2,00 36
237 0,05 0,04 0,64 Country 7 (Country) 2,00 36
238 0,05 0,04 0,64 Country 7 (Country) 2,00 36
239 0,05 0,04 0,64 Country 7 (Country) 2,00 36
240 0,05 0,04 0,64 Country 7 (Country) 2,00 36
241 0,05 0,04 0,64 Country 7 (Country) 2,00 36
242 0,05 0,04 0,64 Country 7 (Country) 2,00 36
243 0,05 0,04 0,64 Country 7 (Country) 2,00 36
244 0,05 0,04 0,64 Country 7 (Country) 2,00 36
245 0,05 0,04 0,64 Country 7 (Country) 2,00 36
246 0,05 0,04 0,64 Country 7 (Country) 2,00 36
247 0,05 0,04 0,64 Country 7 (Country) 2,00 36
248 0,05 0,04 0,64 Country 7 (Country) 2,00 36
249 0,05 0,04 0,64 Country 7 (Country) 2,00 36
250 0,05 0,04 0,64 Country 7 (Country) 2,00 36
251 0,05 0,04 0,64 Country 7 (Country) 2,00 36
252 0,05 0,04 0,64 Country 7 (Country) 2,00 36
253 0,05 0,04 0,64 Country 7 (Country) 2,00 36
254 0,05 0,04 0,64 Country 7 (Country) 2,00 36
255 0,05 0,04 0,64 Country 7 (Country) 2,00 36
256 0,05 0,04 0,64 Country 7 (Country) 2,00 36
257 0,05 0,04 0,64 Country 7 (Country) 2,00 36
258 0,05 0,04 0,64 Country 7 (Country) 2,00 36
259 0,05 0,04 0,64 Country 7 (Country) 2,00 36
260 0,05 0,04 0,64 Country 7 (Country) 2,00 36
261 0,05 0,04 0,64 Country 7 (Country) 2,00 36
262 0,05 0,04 0,64 Country 7 (Country) 2,00 36
263 0,05 0,04 0,64 Country 7 (Country) 2,00 36
264 0,05 0,04 0,64 Country 7 (Country) 2,00 36
265 0,05 0,04 0,64 Country 7 (Country) 2,00 36
266 0,05 0,04 0,64 Country 7 (Country) 2,00 36
267 0,05 0,04 0,64 Country 7 (Country) 2,00 36
268 0,05 0,04 0,64 Country 7 (Country) 2,00 36
269 0,05 0,04 0,64 Country 7 (Country) 2,00 36
270 0,05 0,04 0,64 Country 7 (Country) 2,00 36
271 0,05 0,04 0,64 Country 7 (Country) 2,00 36
272 0,04 0,03 0,64 Country 7 (Country) 2,00 37
273 0,04 0,03 0,64 Country 7 (Country) 2,00 37
274 0,04 0,03 0,64 Country 7 (Country) 2,00 37
275 0,04 0,03 0,64 Country 7 (Country) 2,00 37
276 0,04 0,03 0,64 Country 7 (Country) 2,00 37
277 0,04 0,03 0,64 Country 7 (Country) 2,00 37
278 0,04 0,03 0,64 Country 7 (Country) 2,00 37
279 0,04 0,03 0,64 Country 7 (Country) 2,00 37
280 0,04 0,03 0,64 Country 7 (Country) 2,00 37
281 0,04 0,03 0,64 Country 7 (Country) 2,00 37
282 0,04 0,03 0,64 Country 7 (Country) 2,00 37
283 0,04 0,03 0,64 Country 7 (Country) 2,00 37
284 0,04 0,03 0,64 Country 7 (Country) 2,00 37
285 0,04 0,03 0,64 Country 7 (Country) 2,00 37
286 0,04 0,03 0,64 Country 7 (Country) 2,00 37
287 0,04 0,03 0,64 Country 7 (Country) 2,00 37
288 0,04 0,03 0,64 Country 7 (Country) 2,00 37
289 0,04 0,03 0,64 Country 7 (Country) 2,00 37
290 0,04 0,03 0,64 Country 7 (Country) 2,00 37
291 0,04 0,03 0,64 Country 7 (Country) 2,00 37
292 0,04 0,03 0,64 Country 7 (Country) 2,00 37
293 0,04 0,03 0,64 Country 7 (Country) 2,00 37
294 0,04 0,03 0,64 Country 7 (Country) 2,00 37
295 0,04 0,03 0,64 Country 7 (Country) 2,00 37
296 0,04 0,03 0,64 Country 7 (Country) 2,00 37
297 0,04 0,03 0,64 Country 7 (Country) 2,00 37
298 0,04 0,03 0,64 Country 7 (Country) 2,00 37
299 0,04 0,03 0,64 Country 7 (Country) 2,00 37
300 0,04 0,03 0,64 Country 7 (Country) 2,00 37
301 0,04 0,03 0,64 Country 7 (Country) 2,00 37
302 0,04 0,03 0,64 Country 7 (Country) 2,00 37
303 0,04 0,03 0,64 Country 7 (Country) 2,00 37
304 0,04 0,03 0,64 Country 7 (Country) 2,00 37
305 0,04 0,03 0,64 Country 7 (Country) 2,00 37
306 0,04 0,03 0,64 Country 7 (Country) 2,00 37
307 0,04 0,03 0,64 Country 7 (Country) 2,00 37
308 0,04 0,03 0,64 Country 7 (Country) 2,00 37
309 0,04 0,03 0,64 Country 7 (Country) 2,00 37
310 0,04 0,03 0,64 Country 7 (Country) 2,00 37
311 0,04 0,03 0,64 Country 7 (Country) 2,00 37
312 0,04 0,03 0,64 Country 7 (Country) 2,00 37
313 0,04 0,03 0,64 Country 7 (Country) 2,00 37
314 0,04 0,03 0,64 Country 7 (Country) 2,00 37
315 0,04 0,03 0,64 Country 7 (Country) 2,00 37
316 0,04 0,03 0,64 Country 7 (Country) 2,00 37
317 0,04 0,03 0,64 Country 7 (Country) 2,00 37
318 0,04 0,03 0,64 Country 7 (Country) 2,00 37
319 0,04 0,03 0,64 Country 7 (Country) 2,00 37
320 0,04 0,03 0,64 Country 7 (Country) 2,00 37
321 0,04 0,03 0,64 Country 7 (Country) 2,00 37
322 0,04 0,03 0,64 Country 7 (Country) 2,00 37
323 0,04 0,03 0,64 Country 7 (Country) 2,00 37
324 0,04 0,03 0,64 Country 7 (Country) 2,00 37
325 0,04 0,03 0,64 Country 7 (Country) 2,00 37
326 0,04 0,03 0,64 Country 7 (Country) 2,00 37
327 0,04 0,03 0,64 Country 7 (Country) 2,00 37
328 0,04 0,03 0,64 Country 7 (Country) 2,00 37
329 0,04 0,03 0,64 Country 7 (Country) 2,00 37
330 0,04 0,03 0,64 Country 7 (Country) 2,00 37
331 0,04 0,03 0,64 Country 7 (Country) 2,00 37
332 0,04 0,03 0,64 Country 7 (Country) 2,00 37
333 0,01 0,01 0,64 Country 7 (Country) 2,00 38
334 0,01 0,01 0,64 Country 7 (Country) 2,00 38
335 0,01 0,01 0,64 Country 7 (Country) 2,00 38
336 0,01 0,01 0,64 Country 7 (Country) 2,00 38
337 0,01 0,01 0,64 Country 7 (Country) 2,00 38
338 0,01 0,01 0,64 Country 7 (Country) 2,00 38
339 0,01 0,01 0,64 Country 7 (Country) 2,00 38
340 0,01 0,01 0,64 Country 7 (Country) 2,00 38
341 0,01 0,01 0,64 Country 7 (Country) 2,00 38
342 0,01 0,01 0,64 Country 7 (Country) 2,00 38
343 0,01 0,01 0,64 Country 7 (Country) 2,00 38
344 0,01 0,01 0,64 Country 7 (Country) 2,00 38
345 0,01 0,01 0,64 Country 7 (Country) 2,00 38
346 0,01 0,01 0,64 Country 7 (Country) 2,00 38
347 0,01 0,01 0,64 Country 7 (Country) 2,00 38
348 0,01 0,01 0,64 Country 7 (Country) 2,00 38
349 0,01 0,01 0,64 Country 7 (Country) 2,00 38
350 0,01 0,01 0,64 Country 7 (Country) 2,00 38
351 0,01 0,01 0,64 Country 7 (Country) 2,00 38
352 0,01 0,01 0,64 Country 7 (Country) 2,00 38
353 0,01 0,01 0,64 Country 7 (Country) 2,00 38
354 0,01 0,01 0,64 Country 7 (Country) 2,00 38
355 0,01 0,01 0,64 Country 7 (Country) 2,00 38
356 0,01 0,01 0,64 Country 7 (Country) 2,00 38
357 0,01 0,01 0,64 Country 7 (Country) 2,00 38
358 0,01 0,01 0,64 Country 7 (Country) 2,00 38
359 0,01 0,01 0,64 Country 7 (Country) 2,00 38
360 0,01 0,01 0,64 Country 7 (Country) 2,00 38
361 0,01 0,01 0,64 Country 7 (Country) 2,00 38
362 0,01 0,01 0,64 Country 7 (Country) 2,00 38
363 0,01 0,01 0,64 Country 7 (Country) 2,00 38
364 0,01 0,01 0,64 Country 7 (Country) 2,00 38
365 0,01 0,01 0,64 Country 7 (Country) 2,00 38
366 0,01 0,01 0,64 Country 7 (Country) 2,00 38
367 0,01 0,01 0,64 Country 7 (Country) 2,00 38
368 0,01 0,01 0,64 Country 7 (Country) 2,00 38
369 0,01 0,01 0,64 Country 7 (Country) 2,00 38
370 0,01 0,01 0,64 Country 7 (Country) 2,00 38
371 0,01 0,01 0,64 Country 7 (Country) 2,00 38
372 0,01 0,01 0,64 Country 7 (Country) 2,00 38
373 0,01 0,01 0,64 Country 7 (Country) 2,00 38
374 0,01 0,01 0,64 Country 7 (Country) 2,00 38
375 0,01 0,01 0,64 Country 7 (Country) 2,00 38
376 0,01 0,01 0,64 Country 7 (Country) 2,00 38
377 0,01 0,01 0,64 Country 7 (Country) 2,00 38
378 0,01 0,01 0,64 Country 7 (Country) 2,00 38
379 0,01 0,01 0,64 Country 7 (Country) 2,00 38
380 0,01 0,01 0,64 Country 7 (Country) 2,00 38
381 0,01 0,01 0,64 Country 7 (Country) 2,00 38
382 0,01 0,01 0,64 Country 7 (Country) 2,00 38
383 0,01 0,01 0,64 Country 7 (Country) 2,00 38
384 0,01 0,01 0,64 Country 7 (Country) 2,00 38
385 0,01 0,01 0,64 Country 7 (Country) 2,00 38
386 0,01 0,01 0,64 Country 7 (Country) 2,00 38
387 0,01 0,01 0,64 Country 7 (Country) 2,00 38
388 0,01 0,01 0,64 Country 7 (Country) 2,00 38
389 0,01 0,01 0,64 Country 7 (Country) 2,00 38
390 0,01 0,01 0,64 Country 7 (Country) 2,00 38
391 0,01 0,01 0,64 Country 7 (Country) 2,00 38
392 0,04 0,03 0,80 Country 7 (Country) 2,00 39
393 0,04 0,03 0,80 Country 7 (Country) 2,00 39
394 0,04 0,03 0,80 Country 7 (Country) 2,00 39
395 0,04 0,03 0,80 Country 7 (Country) 2,00 39
396 0,04 0,03 0,80 Country 7 (Country) 2,00 39
397 0,04 0,03 0,80 Country 7 (Country) 2,00 39
398 0,04 0,03 0,80 Country 7 (Country) 2,00 39
399 0,04 0,03 0,80 Country 7 (Country) 2,00 39
400 0,04 0,03 0,80 Country 7 (Country) 2,00 39
401 0,04 0,03 0,80 Country 7 (Country) 2,00 39
402 0,04 0,03 0,80 Country 7 (Country) 2,00 39
403 0,04 0,03 0,80 Country 7 (Country) 2,00 39
404 0,04 0,03 0,80 Country 7 (Country) 2,00 39
405 0,04 0,03 0,80 Country 7 (Country) 2,00 39
406 0,04 0,03 0,80 Country 7 (Country) 2,00 39
407 0,04 0,03 0,80 Country 7 (Country) 2,00 39
408 0,04 0,03 0,80 Country 7 (Country) 2,00 39
409 0,04 0,03 0,80 Country 7 (Country) 2,00 39
410 0,04 0,03 0,80 Country 7 (Country) 2,00 39
411 0,04 0,03 0,80 Country 7 (Country) 2,00 39
412 0,04 0,03 0,80 Country 7 (Country) 2,00 39
413 0,04 0,03 0,80 Country 7 (Country) 2,00 39
414 0,04 0,03 0,80 Country 7 (Country) 2,00 39
415 0,04 0,03 0,80 Country 7 (Country) 2,00 39
416 0,04 0,03 0,80 Country 7 (Country) 2,00 39
417 0,04 0,03 0,80 Country 7 (Country) 2,00 39
418 0,04 0,03 0,80 Country 7 (Country) 2,00 39
419 0,04 0,03 0,80 Country 7 (Country) 2,00 39
420 0,04 0,03 0,80 Country 7 (Country) 2,00 39
421 0,04 0,03 0,80 Country 7 (Country) 2,00 39
422 0,04 0,03 0,80 Country 7 (Country) 2,00 39
423 0,04 0,03 0,80 Country 7 (Country) 2,00 39
424 0,04 0,03 0,80 Country 7 (Country) 2,00 39
425 0,04 0,03 0,80 Country 7 (Country) 2,00 39
426 0,04 0,03 0,80 Country 7 (Country) 2,00 39
427 0,04 0,03 0,80 Country 7 (Country) 2,00 39
428 0,04 0,03 0,80 Country 7 (Country) 2,00 39
429 0,04 0,03 0,80 Country 7 (Country) 2,00 39
430 0,04 0,03 0,80 Country 7 (Country) 2,00 39
431 0,04 0,03 0,80 Country 7 (Country) 2,00 39
432 0,04 0,03 0,80 Country 7 (Country) 2,00 39
433 0,04 0,03 0,80 Country 7 (Country) 2,00 39
434 0,04 0,03 0,80 Country 7 (Country) 2,00 39
435 0,04 0,03 0,80 Country 7 (Country) 2,00 39
436 0,04 0,03 0,80 Country 7 (Country) 2,00 39
437 0,04 0,03 0,80 Country 7 (Country) 2,00 39
438 0,04 0,03 0,80 Country 7 (Country) 2,00 39
439 0,04 0,03 0,80 Country 7 (Country) 2,00 39
440 0,04 0,03 0,80 Country 7 (Country) 2,00 39
441 0,04 0,03 0,80 Country 7 (Country) 2,00 39
442 0,04 0,03 0,80 Country 7 (Country) 2,00 39
443 0,04 0,03 0,80 Country 7 (Country) 2,00 39
444 0,04 0,03 0,80 Country 7 (Country) 2,00 39
445 0,04 0,03 0,80 Country 7 (Country) 2,00 39
446 0,04 0,03 0,80 Country 7 (Country) 2,00 39
447 0,04 0,03 0,80 Country 7 (Country) 2,00 39
448 0,04 0,03 0,80 Country 7 (Country) 2,00 39
449 0,04 0,03 0,80 Country 7 (Country) 2,00 39
450 0,04 0,03 0,80 Country 7 (Country) 2,00 39
451 0,04 0,03 0,80 Country 7 (Country) 2,00 39
452 0,04 0,03 0,80 Country 7 (Country) 2,00 39
453 0,04 0,03 0,80 Country 7 (Country) 2,00 39
454 0,04 0,03 0,80 Country 7 (Country) 2,00 39
455 0,04 0,03 0,80 Country 7 (Country) 2,00 39
456 0,04 0,03 0,80 Country 7 (Country) 2,00 39
457 0,04 0,03 0,80 Country 7 (Country) 2,00 39
458 0,04 0,03 0,80 Country 7 (Country) 2,00 39
459 0,04 0,03 0,80 Country 7 (Country) 2,00 39
460 0,04 0,03 0,80 Country 7 (Country) 2,00 39
461 0,04 0,03 0,80 Country 7 (Country) 2,00 39
462 0,04 0,03 0,80 Country 7 (Country) 2,00 39
