1000
0 319,35 319,35 0,68 Country 7 (Country) 2,00 0
1 1.195,60 1.195,60 0,68 Country 7 (Country) 2,00 0
2 1.231,28 659,19 0,68 Country 7 (Country) 2,00 0
3 1.236,40 689,29 0,68 Country 7 (Country) 2,00 0
4 1.236,40 691,77 0,68 Country 7 (Country) 2,00 0
5 1.236,40 690,41 0,68 Country 7 (Country) 2,00 0
6 1.236,40 692,12 0,68 Country 7 (Country) 2,00 0
7 1.236,40 693,05 0,68 Country 7 (Country) 2,00 0
8 1.236,40 693,05 0,68 Country 7 (Country) 2,00 0
9 1.236,40 693,05 0,68 Country 7 (Country) 2,00 0
10 1.236,40 693,05 0,68 Country 7 (Country) 2,00 0
11 1.236,40 693,05 0,68 Country 7 (Country) 2,00 0
12 1.236,40 693,05 0,68 Country 7 (Country) 2,00 0
13 1.236,40 693,05 0,68 Country 7 (Country) 2,00 0
14 1.236,40 693,05 0,68 Country 7 (Country) 2,00 0
15 1.236,40 693,05 0,68 Country 7 (Country) 2,00 0
16 1.236,40 693,05 0,68 Country 7 (Country) 2,00 0
17 1.236,40 693,05 0,68 Country 7 (Country) 2,00 0
18 1.236,40 693,05 0,68 Country 7 (Country) 2,00 0
19 1.236,40 693,05 0,68 Country 7 (Country) 2,00 0
20 1.236,40 693,05 0,68 Country 7 (Country) 2,00 0
21 1.236,40 693,05 0,68 Country 7 (Country) 2,00 0
22 1.236,40 693,05 0,68 Country 7 (Country) 2,00 0
23 1.236,40 693,05 0,68 Country 7 (Country) 2,00 0
24 1.236,40 693,05 0,68 Country 7 (Country) 2,00 0
25 1.236,40 693,05 0,68 Country 7 (Country) 2,00 0
26 1.236,40 693,05 0,68 Country 7 (Country) 2,00 0
27 1.236,40 693,05 0,68 Country 7 (Country) 2,00 0
28 1.236,40 693,05 0,68 Country 7 (Country) 2,00 0
29 1.236,40 693,05 0,68 Country 7 (Country) 2,00 0
30 1.236,40 693,05 0,68 Country 7 (Country) 2,00 0
31 0,16 0,09 0,68 Country 7 (Country) 2,00 8
32 1,17 0,96 0,68 Country 7 (Country) 2,00 11
33 1,17 0,79 0,68 Country 7 (Country) 2,00 11
34 1,17 0,85 0,68 Country 7 (Country) 2,00 11
35 1,17 0,92 0,68 Country 7 (Country) 2,00 11
36 1,17 0,85 0,68 Country 7 (Country) 2,00 11
37 1,17 0,89 0,68 Country 7 (Country) 2,00 11
38 1,17 0,87 0,68 Country 7 (Country) 2,00 11
39 1,17 0,86 0,68 Country 7 (Country) 2,00 11
40 1,17 0,85 0,68 Country 7 (Country) 2,00 11
41 1,17 0,86 0,68 Country 7 (Country) 2,00 11
42 1,17 0,86 0,68 Country 7 (Country) 2,00 11
43 1,17 0,84 0,68 Country 7 (Country) 2,00 11
44 1,17 0,85 0,68 Country 7 (Country) 2,00 11
45 1,17 0,85 0,68 Country 7 (Country) 2,00 11
46 1,17 0,86 0,68 Country 7 (Country) 2,00 11
47 1,17 0,86 0,68 Country 7 (Country) 2,00 11
48 1,17 0,86 0,68 Country 7 (Country) 2,00 11
49 1,17 0,86 0,68 Country 7 (Country) 2,00 11
50 1,17 0,86 0,68 Country 7 (Country) 2,00 11
51 1,17 0,86 0,68 Country 7 (Country) 2,00 11
52 1,17 0,86 0,68 Country 7 (Country) 2,00 11
53 1,17 0,86 0,68 Country 7 (Country) 2,00 11
54 1,17 0,86 0,68 Country 7 (Country) 2,00 11
55 1,17 0,86 0,68 Country 7 (Country) 2,00 11
56 1,17 0,86 0,68 Country 7 (Country) 2,00 11
57 1,17 0,86 0,68 Country 7 (Country) 2,00 11
58 1,17 0,86 0,68 Country 7 (Country) 2,00 11
59 1,17 0,86 0,68 Country 7 (Country) 2,00 11
60 1,17 0,86 0,68 Country 7 (Country) 2,00 11
61 1,17 0,86 0,68 Country 7 (Country) 2,00 11
62 1,17 0,86 0,68 Country 7 (Country) 2,00 11
63 1,17 0,86 0,68 Country 7 (Country) 2,00 11
64 1,17 0,86 0,68 Country 7 (Country) 2,00 11
65 1,17 0,86 0,68 Country 7 (Country) 2,00 11
66 1,17 0,86 0,68 Country 7 (Country) 2,00 11
67 1,17 0,86 0,68 Country 7 (Country) 2,00 11
68 1,17 0,86 0,68 Country 7 (Country) 2,00 11
69 1,17 0,86 0,68 Country 7 (Country) 2,00 11
70 1,17 0,86 0,68 Country 7 (Country) 2,00 11
71 1,17 0,86 0,68 Country 7 (Country) 2,00 11
72 1,17 0,86 0,68 Country 7 (Country) 2,00 11
73 1,17 0,86 0,68 Country 7 (Country) 2,00 11
74 1,17 0,86 0,68 Country 7 (Country) 2,00 11
75 1,17 0,86 0,68 Country 7 (Country) 2,00 11
76 1,17 0,86 0,68 Country 7 (Country) 2,00 11
77 1,17 0,86 0,68 Country 7 (Country) 2,00 11
