1000
0 509,09 509,09 0,11 Country 4 (Country) 1,00 0
1 84,00 84,00 0,00 Country 4 (Country) 1,00 6
2 24,53 17,15 0,00 Country 4 (Country) 1,00 24
3 0,94 0,74 0,00 Country 4 (Country) 1,00 31
4 0,04 0,03 0,00 Country 4 (Country) 1,00 33
5 0,04 0,03 0,00 Country 4 (Country) 1,00 33
6 0,04 0,03 0,00 Country 4 (Country) 1,00 33
7 0,04 0,03 0,00 Country 4 (Country) 1,00 33
8 0,04 0,03 0,00 Country 4 (Country) 1,00 33
9 0,04 0,03 0,00 Country 4 (Country) 1,00 33
10 0,04 0,03 0,00 Country 4 (Country) 1,00 33
11 0,04 0,03 0,00 Country 4 (Country) 1,00 33
12 0,04 0,03 0,00 Country 4 (Country) 1,00 33
13 0,04 0,03 0,00 Country 4 (Country) 1,00 33
14 0,04 0,03 0,00 Country 4 (Country) 1,00 33
15 0,04 0,03 0,00 Country 4 (Country) 1,00 33
16 0,04 0,03 0,00 Country 4 (Country) 1,00 33
17 0,04 0,03 0,00 Country 4 (Country) 1,00 33
18 0,04 0,03 0,00 Country 4 (Country) 1,00 33
19 0,04 0,03 0,00 Country 4 (Country) 1,00 33
20 0,04 0,03 0,00 Country 4 (Country) 1,00 33
21 0,04 0,03 0,00 Country 4 (Country) 1,00 33
22 0,04 0,03 0,00 Country 4 (Country) 1,00 33
23 0,04 0,03 0,00 Country 4 (Country) 1,00 33
24 0,04 0,03 0,00 Country 4 (Country) 1,00 33
25 0,04 0,03 0,00 Country 4 (Country) 1,00 33
26 0,04 0,03 0,00 Country 4 (Country) 1,00 33
27 0,04 0,03 0,00 Country 4 (Country) 1,00 33
28 0,04 0,03 0,00 Country 4 (Country) 1,00 33
29 0,04 0,03 0,00 Country 4 (Country) 1,00 33
30 0,04 0,03 0,00 Country 4 (Country) 1,00 33
31 34,14 26,59 0,00 Country 4 (Country) 1,00 36
32 50,58 31,48 0,00 Country 4 (Country) 1,00 41
33 34,27 24,05 0,00 Country 4 (Country) 1,00 47
34 0,53 0,38 0,00 Country 4 (Country) 1,00 50
35 1,08 0,86 0,00 Country 4 (Country) 1,00 52
36 1,08 0,85 0,00 Country 4 (Country) 1,00 52
37 0,09 0,07 0,00 Country 4 (Country) 1,00 54
38 0,09 0,08 0,00 Country 4 (Country) 1,00 54
39 0,09 0,08 0,00 Country 4 (Country) 1,00 54
40 0,09 0,07 0,00 Country 4 (Country) 1,00 54
41 0,09 0,08 0,00 Country 4 (Country) 1,00 54
42 0,09 0,08 0,00 Country 4 (Country) 1,00 54
43 0,09 0,08 0,00 Country 4 (Country) 1,00 54
44 0,09 0,08 0,00 Country 4 (Country) 1,00 54
45 0,09 0,08 0,00 Country 4 (Country) 1,00 54
46 0,09 0,08 0,00 Country 4 (Country) 1,00 54
47 0,09 0,08 0,00 Country 4 (Country) 1,00 54
48 0,09 0,08 0,00 Country 4 (Country) 1,00 54
49 0,09 0,08 0,00 Country 4 (Country) 1,00 54
50 0,09 0,08 0,00 Country 4 (Country) 1,00 54
51 0,09 0,08 0,00 Country 4 (Country) 1,00 54
52 0,09 0,08 0,00 Country 4 (Country) 1,00 54
53 0,09 0,08 0,00 Country 4 (Country) 1,00 54
54 0,09 0,08 0,00 Country 4 (Country) 1,00 54
55 0,09 0,08 0,00 Country 4 (Country) 1,00 54
56 0,09 0,08 0,00 Country 4 (Country) 1,00 54
57 0,09 0,08 0,00 Country 4 (Country) 1,00 54
58 0,09 0,08 0,00 Country 4 (Country) 1,00 54
59 0,09 0,08 0,00 Country 4 (Country) 1,00 54
60 0,09 0,08 0,00 Country 4 (Country) 1,00 54
61 0,09 0,08 0,00 Country 4 (Country) 1,00 54
62 0,09 0,08 0,00 Country 4 (Country) 1,00 54
63 0,09 0,08 0,00 Country 4 (Country) 1,00 54
64 0,09 0,08 0,00 Country 4 (Country) 1,00 54
65 0,09 0,08 0,00 Country 4 (Country) 1,00 54
66 0,09 0,08 0,00 Country 4 (Country) 1,00 54
67 1,40 1,15 0,00 Country 4 (Country) 1,00 54
68 1,40 1,15 0,00 Country 4 (Country) 1,00 54
69 1,40 1,15 0,00 Country 4 (Country) 1,00 54
70 1,40 1,15 0,00 Country 4 (Country) 1,00 54
71 1,40 1,15 0,00 Country 4 (Country) 1,00 54
72 1,40 1,15 0,00 Country 4 (Country) 1,00 54
73 1,40 1,15 0,00 Country 4 (Country) 1,00 54
74 1,40 1,15 0,00 Country 4 (Country) 1,00 54
75 1,40 1,15 0,00 Country 4 (Country) 1,00 54
76 1,40 1,15 0,00 Country 4 (Country) 1,00 54
77 1,40 1,15 0,00 Country 4 (Country) 1,00 54
78 1,40 1,15 0,00 Country 4 (Country) 1,00 54
79 1,40 1,15 0,00 Country 4 (Country) 1,00 54
80 1,40 1,15 0,00 Country 4 (Country) 1,00 54
81 1,40 1,15 0,00 Country 4 (Country) 1,00 54
82 1,40 1,15 0,00 Country 4 (Country) 1,00 54
83 1,40 1,15 0,00 Country 4 (Country) 1,00 54
84 1,40 1,15 0,00 Country 4 (Country) 1,00 54
85 1,40 1,15 0,00 Country 4 (Country) 1,00 54
86 1,40 1,15 0,00 Country 4 (Country) 1,00 54
87 1,40 1,15 0,00 Country 4 (Country) 1,00 54
88 1,40 1,15 0,00 Country 4 (Country) 1,00 54
89 1,40 1,15 0,00 Country 4 (Country) 1,00 54
90 1,40 1,15 0,00 Country 4 (Country) 1,00 54
91 1,04 0,86 0,00 Country 4 (Country) 1,00 57
92 0,31 0,25 0,00 Country 4 (Country) 1,00 58
93 0,31 0,25 0,00 Country 4 (Country) 1,00 58
94 0,31 0,25 0,00 Country 4 (Country) 1,00 58
95 0,31 0,25 0,00 Country 4 (Country) 1,00 58
96 0,31 0,25 0,00 Country 4 (Country) 1,00 58
97 0,31 0,25 0,00 Country 4 (Country) 1,00 58
