1000
0 218,57 218,57 0,02 Country 5 (Country) 2,00 0
50 0,14 0,15 0,02 Country 5 (Country) 2,00 68
51 0,14 0,15 0,02 Country 5 (Country) 2,00 68
52 0,14 0,15 0,02 Country 5 (Country) 2,00 68
53 0,14 0,15 0,02 Country 5 (Country) 2,00 68
54 0,14 0,15 0,02 Country 5 (Country) 2,00 68
55 0,14 0,15 0,02 Country 5 (Country) 2,00 68
56 0,14 0,15 0,02 Country 5 (Country) 2,00 68
57 0,14 0,15 0,02 Country 5 (Country) 2,00 68
58 0,14 0,15 0,02 Country 5 (Country) 2,00 68
59 0,14 0,15 0,02 Country 5 (Country) 2,00 68
60 0,14 0,15 0,02 Country 5 (Country) 2,00 68
61 0,14 0,15 0,02 Country 5 (Country) 2,00 68
62 0,14 0,15 0,02 Country 5 (Country) 2,00 68
63 0,14 0,15 0,02 Country 5 (Country) 2,00 68
64 0,14 0,15 0,02 Country 5 (Country) 2,00 68
65 0,14 0,15 0,02 Country 5 (Country) 2,00 68
66 0,14 0,15 0,02 Country 5 (Country) 2,00 68
67 0,14 0,15 0,02 Country 5 (Country) 2,00 68
68 0,14 0,15 0,02 Country 5 (Country) 2,00 68
69 0,14 0,15 0,02 Country 5 (Country) 2,00 68
70 0,14 0,15 0,02 Country 5 (Country) 2,00 68
71 0,14 0,15 0,02 Country 5 (Country) 2,00 68
72 0,14 0,15 0,02 Country 5 (Country) 2,00 68
73 0,14 0,15 0,02 Country 5 (Country) 2,00 68
74 0,14 0,15 0,02 Country 5 (Country) 2,00 68
75 0,14 0,15 0,02 Country 5 (Country) 2,00 68
76 0,14 0,15 0,02 Country 5 (Country) 2,00 68
77 0,14 0,15 0,02 Country 5 (Country) 2,00 68
78 0,14 0,15 0,02 Country 5 (Country) 2,00 68
79 0,14 0,15 0,02 Country 5 (Country) 2,00 68
80 0,14 0,15 0,02 Country 5 (Country) 2,00 68
81 0,14 0,15 0,02 Country 5 (Country) 2,00 68
82 0,14 0,15 0,02 Country 5 (Country) 2,00 68
83 0,14 0,15 0,02 Country 5 (Country) 2,00 68
84 0,14 0,15 0,02 Country 5 (Country) 2,00 68
85 0,14 0,15 0,02 Country 5 (Country) 2,00 68
86 0,14 0,15 0,02 Country 5 (Country) 2,00 68
87 0,14 0,15 0,02 Country 5 (Country) 2,00 68
88 0,14 0,15 0,02 Country 5 (Country) 2,00 68
89 0,14 0,15 0,02 Country 5 (Country) 2,00 68
90 0,14 0,15 0,02 Country 5 (Country) 2,00 68
91 0,01 0,02 0,02 Country 5 (Country) 2,00 69
92 0,01 0,02 0,02 Country 5 (Country) 2,00 69
93 0,01 0,02 0,02 Country 5 (Country) 2,00 69
94 0,01 0,02 0,02 Country 5 (Country) 2,00 69
95 0,01 0,02 0,02 Country 5 (Country) 2,00 69
96 0,01 0,02 0,02 Country 5 (Country) 2,00 69
97 0,01 0,02 0,02 Country 5 (Country) 2,00 69
98 0,01 0,02 0,02 Country 5 (Country) 2,00 69
99 0,01 0,02 0,02 Country 5 (Country) 2,00 69
100 0,01 0,02 0,02 Country 5 (Country) 2,00 69
101 0,01 0,02 0,02 Country 5 (Country) 2,00 69
102 0,01 0,02 0,02 Country 5 (Country) 2,00 69
103 0,01 0,02 0,02 Country 5 (Country) 2,00 69
104 0,01 0,02 0,02 Country 5 (Country) 2,00 69
105 0,01 0,02 0,02 Country 5 (Country) 2,00 69
106 0,01 0,02 0,02 Country 5 (Country) 2,00 69
107 0,01 0,02 0,02 Country 5 (Country) 2,00 69
108 0,01 0,02 0,02 Country 5 (Country) 2,00 69
109 0,01 0,02 0,02 Country 5 (Country) 2,00 69
110 0,01 0,02 0,02 Country 5 (Country) 2,00 69
111 0,01 0,02 0,02 Country 5 (Country) 2,00 69
112 0,01 0,02 0,02 Country 5 (Country) 2,00 69
113 0,01 0,02 0,02 Country 5 (Country) 2,00 69
114 0,01 0,02 0,02 Country 5 (Country) 2,00 69
115 0,01 0,02 0,02 Country 5 (Country) 2,00 69
116 0,01 0,02 0,02 Country 5 (Country) 2,00 69
117 0,01 0,02 0,02 Country 5 (Country) 2,00 69
118 0,01 0,02 0,02 Country 5 (Country) 2,00 69
119 0,01 0,02 0,02 Country 5 (Country) 2,00 69
120 0,01 0,02 0,02 Country 5 (Country) 2,00 69
121 0,01 0,02 0,02 Country 5 (Country) 2,00 69
122 0,01 0,02 0,02 Country 5 (Country) 2,00 69
123 0,01 0,02 0,02 Country 5 (Country) 2,00 69
124 0,01 0,02 0,02 Country 5 (Country) 2,00 69
125 0,01 0,02 0,02 Country 5 (Country) 2,00 69
126 0,01 0,02 0,02 Country 5 (Country) 2,00 69
127 0,01 0,02 0,02 Country 5 (Country) 2,00 69
128 0,01 0,02 0,02 Country 5 (Country) 2,00 69
129 0,01 0,02 0,02 Country 5 (Country) 2,00 69
130 0,01 0,02 0,02 Country 5 (Country) 2,00 69
131 0,01 0,02 0,02 Country 5 (Country) 2,00 69
132 0,01 0,02 0,02 Country 5 (Country) 2,00 69
133 0,01 0,02 0,02 Country 5 (Country) 2,00 69
134 0,01 0,02 0,02 Country 5 (Country) 2,00 69
135 0,01 0,02 0,02 Country 5 (Country) 2,00 69
136 0,01 0,02 0,02 Country 5 (Country) 2,00 69
137 0,01 0,02 0,02 Country 5 (Country) 2,00 69
138 0,01 0,02 0,02 Country 5 (Country) 2,00 69
139 0,01 0,02 0,02 Country 5 (Country) 2,00 69
140 0,01 0,02 0,02 Country 5 (Country) 2,00 69
141 0,01 0,02 0,02 Country 5 (Country) 2,00 69
142 0,01 0,02 0,02 Country 5 (Country) 2,00 69
143 0,01 0,02 0,02 Country 5 (Country) 2,00 69
144 0,01 0,02 0,02 Country 5 (Country) 2,00 69
145 0,01 0,02 0,02 Country 5 (Country) 2,00 69
146 0,01 0,02 0,02 Country 5 (Country) 2,00 69
147 0,01 0,02 0,02 Country 5 (Country) 2,00 69
148 0,01 0,02 0,02 Country 5 (Country) 2,00 69
149 0,01 0,02 0,02 Country 5 (Country) 2,00 69
150 0,01 0,02 0,02 Country 5 (Country) 2,00 69
151 0,08 0,09 0,02 Country 5 (Country) 2,00 69
152 0,08 0,09 0,02 Country 5 (Country) 2,00 69
153 0,08 0,09 0,02 Country 5 (Country) 2,00 69
154 0,08 0,09 0,02 Country 5 (Country) 2,00 69
155 0,08 0,09 0,02 Country 5 (Country) 2,00 69
156 0,08 0,09 0,02 Country 5 (Country) 2,00 69
157 0,08 0,09 0,02 Country 5 (Country) 2,00 69
158 0,08 0,09 0,02 Country 5 (Country) 2,00 69
159 0,08 0,09 0,02 Country 5 (Country) 2,00 69
160 0,08 0,09 0,02 Country 5 (Country) 2,00 69
161 0,08 0,09 0,02 Country 5 (Country) 2,00 69
162 0,08 0,09 0,02 Country 5 (Country) 2,00 69
163 0,08 0,09 0,02 Country 5 (Country) 2,00 69
164 0,08 0,09 0,02 Country 5 (Country) 2,00 69
165 0,08 0,09 0,02 Country 5 (Country) 2,00 69
166 0,08 0,09 0,02 Country 5 (Country) 2,00 69
167 0,08 0,09 0,02 Country 5 (Country) 2,00 69
168 0,08 0,09 0,02 Country 5 (Country) 2,00 69
169 0,08 0,09 0,02 Country 5 (Country) 2,00 69
170 0,08 0,09 0,02 Country 5 (Country) 2,00 69
171 0,08 0,09 0,02 Country 5 (Country) 2,00 69
172 0,08 0,09 0,02 Country 5 (Country) 2,00 69
173 0,08 0,09 0,02 Country 5 (Country) 2,00 69
174 0,08 0,09 0,02 Country 5 (Country) 2,00 69
175 0,08 0,09 0,02 Country 5 (Country) 2,00 69
176 0,08 0,09 0,02 Country 5 (Country) 2,00 69
177 0,08 0,09 0,02 Country 5 (Country) 2,00 69
178 0,08 0,09 0,02 Country 5 (Country) 2,00 69
179 0,08 0,09 0,02 Country 5 (Country) 2,00 69
180 0,08 0,09 0,02 Country 5 (Country) 2,00 69
181 0,08 0,09 0,02 Country 5 (Country) 2,00 69
182 0,08 0,09 0,02 Country 5 (Country) 2,00 69
183 0,08 0,09 0,02 Country 5 (Country) 2,00 69
184 0,08 0,09 0,02 Country 5 (Country) 2,00 69
185 0,08 0,09 0,02 Country 5 (Country) 2,00 69
186 0,08 0,09 0,02 Country 5 (Country) 2,00 69
187 0,08 0,09 0,02 Country 5 (Country) 2,00 69
188 0,08 0,09 0,02 Country 5 (Country) 2,00 69
189 0,08 0,09 0,02 Country 5 (Country) 2,00 69
190 0,08 0,09 0,02 Country 5 (Country) 2,00 69
191 0,08 0,09 0,02 Country 5 (Country) 2,00 69
192 0,08 0,09 0,02 Country 5 (Country) 2,00 69
193 0,08 0,09 0,02 Country 5 (Country) 2,00 69
194 0,08 0,09 0,02 Country 5 (Country) 2,00 69
195 0,08 0,09 0,02 Country 5 (Country) 2,00 69
196 0,08 0,09 0,02 Country 5 (Country) 2,00 69
197 0,08 0,09 0,02 Country 5 (Country) 2,00 69
198 0,08 0,09 0,02 Country 5 (Country) 2,00 69
199 0,08 0,09 0,02 Country 5 (Country) 2,00 69
200 0,08 0,09 0,02 Country 5 (Country) 2,00 69
201 0,08 0,09 0,02 Country 5 (Country) 2,00 69
202 0,08 0,09 0,02 Country 5 (Country) 2,00 69
203 0,08 0,09 0,02 Country 5 (Country) 2,00 69
204 0,08 0,09 0,02 Country 5 (Country) 2,00 69
205 0,08 0,09 0,02 Country 5 (Country) 2,00 69
206 0,08 0,09 0,02 Country 5 (Country) 2,00 69
207 0,08 0,09 0,02 Country 5 (Country) 2,00 69
208 0,08 0,09 0,02 Country 5 (Country) 2,00 69
209 0,08 0,09 0,02 Country 5 (Country) 2,00 69
210 0,08 0,09 0,02 Country 5 (Country) 2,00 69
211 0,02 0,02 0,02 Country 5 (Country) 2,00 70
212 0,02 0,02 0,02 Country 5 (Country) 2,00 70
213 0,02 0,02 0,02 Country 5 (Country) 2,00 70
214 0,02 0,02 0,02 Country 5 (Country) 2,00 70
215 0,02 0,02 0,02 Country 5 (Country) 2,00 70
216 0,02 0,02 0,02 Country 5 (Country) 2,00 70
217 0,02 0,02 0,02 Country 5 (Country) 2,00 70
218 0,02 0,02 0,02 Country 5 (Country) 2,00 70
219 0,02 0,02 0,02 Country 5 (Country) 2,00 70
220 0,02 0,02 0,02 Country 5 (Country) 2,00 70
221 0,02 0,02 0,02 Country 5 (Country) 2,00 70
222 0,02 0,02 0,02 Country 5 (Country) 2,00 70
223 0,02 0,02 0,02 Country 5 (Country) 2,00 70
224 0,02 0,02 0,02 Country 5 (Country) 2,00 70
225 0,02 0,02 0,02 Country 5 (Country) 2,00 70
226 0,02 0,02 0,02 Country 5 (Country) 2,00 70
227 0,02 0,02 0,02 Country 5 (Country) 2,00 70
228 0,02 0,02 0,02 Country 5 (Country) 2,00 70
229 0,02 0,02 0,02 Country 5 (Country) 2,00 70
230 0,02 0,02 0,02 Country 5 (Country) 2,00 70
231 0,02 0,02 0,02 Country 5 (Country) 2,00 70
232 0,02 0,02 0,02 Country 5 (Country) 2,00 70
233 0,02 0,02 0,02 Country 5 (Country) 2,00 70
234 0,02 0,02 0,02 Country 5 (Country) 2,00 70
235 0,02 0,02 0,02 Country 5 (Country) 2,00 70
236 0,02 0,02 0,02 Country 5 (Country) 2,00 70
237 0,02 0,02 0,02 Country 5 (Country) 2,00 70
238 0,02 0,02 0,02 Country 5 (Country) 2,00 70
239 0,02 0,02 0,02 Country 5 (Country) 2,00 70
240 0,02 0,02 0,02 Country 5 (Country) 2,00 70
241 0,02 0,02 0,02 Country 5 (Country) 2,00 70
242 0,02 0,02 0,02 Country 5 (Country) 2,00 70
243 0,02 0,02 0,02 Country 5 (Country) 2,00 70
244 0,02 0,02 0,02 Country 5 (Country) 2,00 70
245 0,02 0,02 0,02 Country 5 (Country) 2,00 70
246 0,02 0,02 0,02 Country 5 (Country) 2,00 70
247 0,02 0,02 0,02 Country 5 (Country) 2,00 70
248 0,02 0,02 0,02 Country 5 (Country) 2,00 70
249 0,02 0,02 0,02 Country 5 (Country) 2,00 70
250 0,02 0,02 0,02 Country 5 (Country) 2,00 70
251 0,02 0,02 0,02 Country 5 (Country) 2,00 70
252 0,02 0,02 0,02 Country 5 (Country) 2,00 70
253 0,02 0,02 0,02 Country 5 (Country) 2,00 70
254 0,02 0,02 0,02 Country 5 (Country) 2,00 70
255 0,02 0,02 0,02 Country 5 (Country) 2,00 70
256 0,02 0,02 0,02 Country 5 (Country) 2,00 70
257 0,02 0,02 0,02 Country 5 (Country) 2,00 70
258 0,02 0,02 0,02 Country 5 (Country) 2,00 70
259 0,02 0,02 0,02 Country 5 (Country) 2,00 70
260 0,02 0,02 0,02 Country 5 (Country) 2,00 70
261 0,02 0,02 0,02 Country 5 (Country) 2,00 70
262 0,02 0,02 0,02 Country 5 (Country) 2,00 70
263 0,02 0,02 0,02 Country 5 (Country) 2,00 70
264 0,02 0,02 0,02 Country 5 (Country) 2,00 70
265 0,02 0,02 0,02 Country 5 (Country) 2,00 70
266 0,02 0,02 0,02 Country 5 (Country) 2,00 70
267 0,02 0,02 0,02 Country 5 (Country) 2,00 70
268 0,02 0,02 0,02 Country 5 (Country) 2,00 70
269 0,02 0,02 0,02 Country 5 (Country) 2,00 70
270 0,02 0,02 0,02 Country 5 (Country) 2,00 70
271 0,06 0,07 0,02 Country 5 (Country) 2,00 70
272 0,06 0,07 0,02 Country 5 (Country) 2,00 70
273 0,06 0,07 0,02 Country 5 (Country) 2,00 70
274 0,06 0,07 0,02 Country 5 (Country) 2,00 70
275 0,06 0,07 0,02 Country 5 (Country) 2,00 70
276 0,06 0,07 0,02 Country 5 (Country) 2,00 70
277 0,06 0,07 0,02 Country 5 (Country) 2,00 70
278 0,06 0,07 0,02 Country 5 (Country) 2,00 70
279 0,06 0,07 0,02 Country 5 (Country) 2,00 70
280 0,06 0,07 0,02 Country 5 (Country) 2,00 70
281 0,06 0,07 0,02 Country 5 (Country) 2,00 70
282 0,06 0,07 0,02 Country 5 (Country) 2,00 70
283 0,06 0,07 0,02 Country 5 (Country) 2,00 70
284 0,06 0,07 0,02 Country 5 (Country) 2,00 70
285 0,06 0,07 0,02 Country 5 (Country) 2,00 70
286 0,06 0,07 0,02 Country 5 (Country) 2,00 70
287 0,06 0,07 0,02 Country 5 (Country) 2,00 70
288 0,06 0,07 0,02 Country 5 (Country) 2,00 70
289 0,06 0,07 0,02 Country 5 (Country) 2,00 70
290 0,06 0,07 0,02 Country 5 (Country) 2,00 70
291 0,06 0,07 0,02 Country 5 (Country) 2,00 70
292 0,06 0,07 0,02 Country 5 (Country) 2,00 70
293 0,06 0,07 0,02 Country 5 (Country) 2,00 70
294 0,06 0,07 0,02 Country 5 (Country) 2,00 70
295 0,06 0,07 0,02 Country 5 (Country) 2,00 70
296 0,06 0,07 0,02 Country 5 (Country) 2,00 70
297 0,06 0,07 0,02 Country 5 (Country) 2,00 70
298 0,06 0,07 0,02 Country 5 (Country) 2,00 70
299 0,06 0,07 0,02 Country 5 (Country) 2,00 70
300 0,06 0,07 0,02 Country 5 (Country) 2,00 70
301 0,06 0,07 0,02 Country 5 (Country) 2,00 70
302 0,06 0,07 0,02 Country 5 (Country) 2,00 70
303 0,06 0,07 0,02 Country 5 (Country) 2,00 70
304 0,06 0,07 0,02 Country 5 (Country) 2,00 70
305 0,06 0,07 0,02 Country 5 (Country) 2,00 70
306 0,06 0,07 0,02 Country 5 (Country) 2,00 70
307 0,06 0,07 0,02 Country 5 (Country) 2,00 70
308 0,06 0,07 0,02 Country 5 (Country) 2,00 70
309 0,06 0,07 0,02 Country 5 (Country) 2,00 70
310 0,06 0,07 0,02 Country 5 (Country) 2,00 70
311 0,06 0,07 0,02 Country 5 (Country) 2,00 70
312 0,06 0,07 0,02 Country 5 (Country) 2,00 70
313 0,06 0,07 0,02 Country 5 (Country) 2,00 70
314 0,06 0,07 0,02 Country 5 (Country) 2,00 70
315 0,06 0,07 0,02 Country 5 (Country) 2,00 70
316 0,06 0,07 0,02 Country 5 (Country) 2,00 70
317 0,06 0,07 0,02 Country 5 (Country) 2,00 70
318 0,06 0,07 0,02 Country 5 (Country) 2,00 70
319 0,06 0,07 0,02 Country 5 (Country) 2,00 70
320 0,06 0,07 0,02 Country 5 (Country) 2,00 70
321 0,06 0,07 0,02 Country 5 (Country) 2,00 70
322 0,06 0,07 0,02 Country 5 (Country) 2,00 70
323 0,06 0,07 0,02 Country 5 (Country) 2,00 70
324 0,06 0,07 0,02 Country 5 (Country) 2,00 70
325 0,06 0,07 0,02 Country 5 (Country) 2,00 70
326 0,06 0,07 0,02 Country 5 (Country) 2,00 70
327 0,06 0,07 0,02 Country 5 (Country) 2,00 70
328 0,06 0,07 0,02 Country 5 (Country) 2,00 70
329 0,06 0,07 0,02 Country 5 (Country) 2,00 70
330 0,06 0,07 0,02 Country 5 (Country) 2,00 70
331 0,01 0,01 0,02 Country 5 (Country) 2,00 71
332 0,01 0,01 0,02 Country 5 (Country) 2,00 71
333 0,01 0,01 0,02 Country 5 (Country) 2,00 71
334 0,01 0,01 0,02 Country 5 (Country) 2,00 71
335 0,01 0,01 0,02 Country 5 (Country) 2,00 71
336 0,01 0,01 0,02 Country 5 (Country) 2,00 71
337 0,01 0,01 0,02 Country 5 (Country) 2,00 71
338 0,01 0,01 0,02 Country 5 (Country) 2,00 71
339 0,01 0,01 0,02 Country 5 (Country) 2,00 71
340 0,01 0,01 0,02 Country 5 (Country) 2,00 71
341 0,01 0,01 0,02 Country 5 (Country) 2,00 71
342 0,01 0,01 0,02 Country 5 (Country) 2,00 71
343 0,01 0,01 0,02 Country 5 (Country) 2,00 71
344 0,01 0,01 0,02 Country 5 (Country) 2,00 71
345 0,01 0,01 0,02 Country 5 (Country) 2,00 71
346 0,01 0,01 0,02 Country 5 (Country) 2,00 71
347 0,01 0,01 0,02 Country 5 (Country) 2,00 71
348 0,01 0,01 0,02 Country 5 (Country) 2,00 71
349 0,01 0,01 0,02 Country 5 (Country) 2,00 71
350 0,01 0,01 0,02 Country 5 (Country) 2,00 71
351 0,01 0,01 0,02 Country 5 (Country) 2,00 71
352 0,01 0,01 0,02 Country 5 (Country) 2,00 71
353 0,01 0,01 0,02 Country 5 (Country) 2,00 71
354 0,01 0,01 0,02 Country 5 (Country) 2,00 71
355 0,01 0,01 0,02 Country 5 (Country) 2,00 71
356 0,01 0,01 0,02 Country 5 (Country) 2,00 71
357 0,01 0,01 0,02 Country 5 (Country) 2,00 71
358 0,01 0,01 0,02 Country 5 (Country) 2,00 71
359 0,01 0,01 0,02 Country 5 (Country) 2,00 71
360 0,01 0,01 0,02 Country 5 (Country) 2,00 71
361 0,01 0,01 0,02 Country 5 (Country) 2,00 71
362 0,01 0,01 0,02 Country 5 (Country) 2,00 71
363 0,01 0,01 0,02 Country 5 (Country) 2,00 71
364 0,01 0,01 0,02 Country 5 (Country) 2,00 71
365 0,01 0,01 0,02 Country 5 (Country) 2,00 71
366 0,01 0,01 0,02 Country 5 (Country) 2,00 71
367 0,01 0,01 0,02 Country 5 (Country) 2,00 71
368 0,01 0,01 0,02 Country 5 (Country) 2,00 71
369 0,01 0,01 0,02 Country 5 (Country) 2,00 71
370 0,01 0,01 0,02 Country 5 (Country) 2,00 71
371 0,01 0,01 0,02 Country 5 (Country) 2,00 71
372 0,01 0,01 0,02 Country 5 (Country) 2,00 71
373 0,01 0,01 0,02 Country 5 (Country) 2,00 71
374 0,01 0,01 0,02 Country 5 (Country) 2,00 71
375 0,01 0,01 0,02 Country 5 (Country) 2,00 71
376 0,01 0,01 0,02 Country 5 (Country) 2,00 71
377 0,01 0,01 0,02 Country 5 (Country) 2,00 71
378 0,01 0,01 0,02 Country 5 (Country) 2,00 71
379 0,01 0,01 0,02 Country 5 (Country) 2,00 71
380 0,01 0,01 0,02 Country 5 (Country) 2,00 71
381 0,01 0,01 0,02 Country 5 (Country) 2,00 71
382 0,01 0,01 0,02 Country 5 (Country) 2,00 71
383 0,01 0,01 0,02 Country 5 (Country) 2,00 71
384 0,01 0,01 0,02 Country 5 (Country) 2,00 71
385 0,01 0,01 0,02 Country 5 (Country) 2,00 71
386 0,01 0,01 0,02 Country 5 (Country) 2,00 71
387 0,01 0,01 0,02 Country 5 (Country) 2,00 71
388 0,01 0,01 0,02 Country 5 (Country) 2,00 71
389 0,01 0,01 0,02 Country 5 (Country) 2,00 71
390 0,01 0,01 0,02 Country 5 (Country) 2,00 71
391 0,04 0,05 0,02 Country 5 (Country) 2,00 71
392 0,04 0,05 0,02 Country 5 (Country) 2,00 71
393 0,04 0,05 0,02 Country 5 (Country) 2,00 71
394 0,04 0,05 0,02 Country 5 (Country) 2,00 71
395 0,04 0,05 0,02 Country 5 (Country) 2,00 71
396 0,04 0,05 0,02 Country 5 (Country) 2,00 71
397 0,04 0,05 0,02 Country 5 (Country) 2,00 71
398 0,04 0,05 0,02 Country 5 (Country) 2,00 71
399 0,04 0,05 0,02 Country 5 (Country) 2,00 71
400 0,04 0,05 0,02 Country 5 (Country) 2,00 71
401 0,04 0,05 0,02 Country 5 (Country) 2,00 71
402 0,04 0,05 0,02 Country 5 (Country) 2,00 71
403 0,04 0,05 0,02 Country 5 (Country) 2,00 71
404 0,04 0,05 0,02 Country 5 (Country) 2,00 71
405 0,04 0,05 0,02 Country 5 (Country) 2,00 71
406 0,04 0,05 0,02 Country 5 (Country) 2,00 71
407 0,04 0,05 0,02 Country 5 (Country) 2,00 71
408 0,04 0,05 0,02 Country 5 (Country) 2,00 71
409 0,04 0,05 0,02 Country 5 (Country) 2,00 71
410 0,04 0,05 0,02 Country 5 (Country) 2,00 71
411 0,04 0,05 0,02 Country 5 (Country) 2,00 71
412 0,04 0,05 0,02 Country 5 (Country) 2,00 71
413 0,04 0,05 0,02 Country 5 (Country) 2,00 71
414 0,04 0,05 0,02 Country 5 (Country) 2,00 71
415 0,04 0,05 0,02 Country 5 (Country) 2,00 71
416 0,04 0,05 0,02 Country 5 (Country) 2,00 71
417 0,04 0,05 0,02 Country 5 (Country) 2,00 71
418 0,04 0,05 0,02 Country 5 (Country) 2,00 71
419 0,04 0,05 0,02 Country 5 (Country) 2,00 71
420 0,04 0,05 0,02 Country 5 (Country) 2,00 71
421 0,04 0,05 0,02 Country 5 (Country) 2,00 71
422 0,04 0,05 0,02 Country 5 (Country) 2,00 71
423 0,04 0,05 0,02 Country 5 (Country) 2,00 71
424 0,04 0,05 0,02 Country 5 (Country) 2,00 71
425 0,04 0,05 0,02 Country 5 (Country) 2,00 71
426 0,04 0,05 0,02 Country 5 (Country) 2,00 71
427 0,04 0,05 0,02 Country 5 (Country) 2,00 71
428 0,04 0,05 0,02 Country 5 (Country) 2,00 71
429 0,04 0,05 0,02 Country 5 (Country) 2,00 71
430 0,04 0,05 0,02 Country 5 (Country) 2,00 71
431 0,04 0,05 0,02 Country 5 (Country) 2,00 71
432 0,04 0,05 0,02 Country 5 (Country) 2,00 71
433 0,04 0,05 0,02 Country 5 (Country) 2,00 71
434 0,04 0,05 0,02 Country 5 (Country) 2,00 71
435 0,04 0,05 0,02 Country 5 (Country) 2,00 71
436 0,04 0,05 0,02 Country 5 (Country) 2,00 71
437 0,04 0,05 0,02 Country 5 (Country) 2,00 71
438 0,04 0,05 0,02 Country 5 (Country) 2,00 71
439 0,04 0,05 0,02 Country 5 (Country) 2,00 71
440 0,04 0,05 0,02 Country 5 (Country) 2,00 71
441 0,04 0,05 0,02 Country 5 (Country) 2,00 71
442 0,04 0,05 0,02 Country 5 (Country) 2,00 71
443 0,04 0,05 0,02 Country 5 (Country) 2,00 71
444 0,04 0,05 0,02 Country 5 (Country) 2,00 71
445 0,04 0,05 0,02 Country 5 (Country) 2,00 71
446 0,04 0,05 0,02 Country 5 (Country) 2,00 71
447 0,04 0,05 0,02 Country 5 (Country) 2,00 71
448 0,04 0,05 0,02 Country 5 (Country) 2,00 71
449 0,04 0,05 0,02 Country 5 (Country) 2,00 71
450 0,04 0,05 0,02 Country 5 (Country) 2,00 71
451 0,02 0,02 0,02 Country 5 (Country) 2,00 72
452 0,02 0,02 0,02 Country 5 (Country) 2,00 72
453 0,02 0,02 0,02 Country 5 (Country) 2,00 72
454 0,02 0,02 0,02 Country 5 (Country) 2,00 72
455 0,02 0,02 0,02 Country 5 (Country) 2,00 72
456 0,02 0,02 0,02 Country 5 (Country) 2,00 72
457 0,02 0,02 0,02 Country 5 (Country) 2,00 72
458 0,02 0,02 0,02 Country 5 (Country) 2,00 72
459 0,02 0,02 0,02 Country 5 (Country) 2,00 72
460 0,02 0,02 0,02 Country 5 (Country) 2,00 72
461 0,02 0,02 0,02 Country 5 (Country) 2,00 72
462 0,02 0,02 0,02 Country 5 (Country) 2,00 72
463 0,02 0,02 0,02 Country 5 (Country) 2,00 72
464 0,02 0,02 0,02 Country 5 (Country) 2,00 72
