1000
0 270,14 270,14 0,57 Country 3 (Country) 1,00 0
1 756,96 756,96 0,57 Country 3 (Country) 1,00 1
2 784,28 914,17 0,57 Country 3 (Country) 1,00 1
3 787,36 974,36 0,57 Country 3 (Country) 1,00 1
4 787,36 979,81 0,57 Country 3 (Country) 1,00 1
5 787,36 979,81 0,57 Country 3 (Country) 1,00 1
6 787,36 982,43 0,57 Country 3 (Country) 1,00 1
7 787,36 983,75 0,57 Country 3 (Country) 1,00 1
8 787,36 983,75 0,57 Country 3 (Country) 1,00 1
9 787,36 983,75 0,57 Country 3 (Country) 1,00 1
10 787,36 983,75 0,57 Country 3 (Country) 1,00 1
11 787,36 983,75 0,57 Country 3 (Country) 1,00 1
12 787,36 983,75 0,57 Country 3 (Country) 1,00 1
13 787,36 983,75 0,57 Country 3 (Country) 1,00 1
14 787,36 983,75 0,57 Country 3 (Country) 1,00 1
15 787,36 983,75 0,57 Country 3 (Country) 1,00 1
16 787,36 983,75 0,57 Country 3 (Country) 1,00 1
17 787,36 983,75 0,57 Country 3 (Country) 1,00 1
18 787,36 983,75 0,57 Country 3 (Country) 1,00 1
19 787,36 983,75 0,57 Country 3 (Country) 1,00 1
20 787,36 983,75 0,57 Country 3 (Country) 1,00 1
21 787,36 983,75 0,57 Country 3 (Country) 1,00 1
22 787,36 983,75 0,57 Country 3 (Country) 1,00 1
23 787,36 983,75 0,57 Country 3 (Country) 1,00 1
24 787,36 983,75 0,57 Country 3 (Country) 1,00 1
25 787,36 983,75 0,57 Country 3 (Country) 1,00 1
26 787,36 983,75 0,57 Country 3 (Country) 1,00 1
27 787,36 983,75 0,57 Country 3 (Country) 1,00 1
28 787,36 983,75 0,57 Country 3 (Country) 1,00 1
29 787,36 983,75 0,57 Country 3 (Country) 1,00 1
30 787,36 983,75 0,57 Country 3 (Country) 1,00 1
31 1,07 1,33 0,57 Country 3 (Country) 1,00 8
32 0,06 0,05 0,57 Country 3 (Country) 1,00 12
33 0,25 0,26 0,57 Country 3 (Country) 1,00 15
34 0,15 0,15 0,57 Country 3 (Country) 1,00 17
35 0,15 0,16 0,57 Country 3 (Country) 1,00 17
36 0,15 0,16 0,57 Country 3 (Country) 1,00 17
37 0,15 0,16 0,57 Country 3 (Country) 1,00 17
38 0,15 0,16 0,57 Country 3 (Country) 1,00 17
39 0,15 0,16 0,57 Country 3 (Country) 1,00 17
40 0,15 0,16 0,57 Country 3 (Country) 1,00 17
41 0,15 0,16 0,57 Country 3 (Country) 1,00 17
42 0,15 0,16 0,57 Country 3 (Country) 1,00 17
43 0,15 0,16 0,57 Country 3 (Country) 1,00 17
44 0,15 0,16 0,57 Country 3 (Country) 1,00 17
45 0,15 0,16 0,57 Country 3 (Country) 1,00 17
46 0,15 0,16 0,57 Country 3 (Country) 1,00 17
47 0,15 0,16 0,57 Country 3 (Country) 1,00 17
48 0,15 0,16 0,57 Country 3 (Country) 1,00 17
49 0,15 0,16 0,57 Country 3 (Country) 1,00 17
50 0,15 0,16 0,57 Country 3 (Country) 1,00 17
