500
0 1.276,79 1.276,79 0,07 Country 7 (Country) 3,00 0
1 3.051,86 3.051,86 0,07 Country 7 (Country) 3,00 12
2 1.381,91 102,91 0,05 Country 7 (Country) 3,00 29
3 241,60 19,52 0,05 Country 7 (Country) 3,00 40
4 166,63 13,69 0,05 Country 7 (Country) 3,00 49
5 328,96 25,92 0,05 Country 7 (Country) 3,00 54
6 605,61 62,88 0,05 Country 7 (Country) 3,00 62
7 252,62 26,23 0,05 Country 7 (Country) 3,00 76
8 377,40 44,14 0,05 Country 7 (Country) 3,00 82
9 182,84 36,61 0,05 Country 7 (Country) 3,00 85
10 109,61 19,27 0,05 Country 7 (Country) 3,00 93
11 137,62 28,81 0,05 Country 7 (Country) 3,00 100
12 407,45 86,22 0,00 Country 7 (Country) 3,00 105
13 167,67 44,33 0,03 Country 7 (Country) 3,00 111
14 167,27 62,99 0,03 Country 7 (Country) 3,00 115
15 0,17 0,04 0,03 Country 7 (Country) 3,00 121
16 180,34 73,39 0,03 Country 7 (Country) 3,00 125
17 89,26 38,64 0,03 Country 7 (Country) 3,00 130
18 57,87 24,60 0,03 Country 7 (Country) 3,00 135
19 287,57 110,25 0,03 Country 7 (Country) 3,00 143
20 110,00 55,88 0,03 Country 7 (Country) 3,00 149
21 90,08 47,72 0,03 Country 7 (Country) 3,00 161
22 93,07 40,97 0,03 Country 7 (Country) 3,00 169
23 81,92 41,83 0,06 Country 7 (Country) 3,00 173
24 615,11 374,75 0,02 Country 7 (Country) 3,00 176
25 3,52 2,32 0,02 Country 7 (Country) 3,00 212
26 0,06 0,03 0,00 Country 7 (Country) 3,00 216
27 123,10 66,45 0,00 Country 7 (Country) 3,00 226
28 138,60 72,81 0,00 Country 7 (Country) 3,00 236
29 122,23 72,85 0,00 Country 7 (Country) 3,00 250
30 107,61 71,12 0,00 Country 7 (Country) 3,00 255
31 0,99 0,72 0,00 Country 7 (Country) 3,00 261
32 16,29 10,73 0,00 Country 7 (Country) 3,00 266
33 137,53 81,76 0,00 Country 7 (Country) 3,00 270
34 1,10 0,71 0,00 Country 7 (Country) 3,00 277
35 87,12 56,74 0,00 Country 7 (Country) 3,00 282
36 0,34 0,22 0,00 Country 7 (Country) 3,00 284
37 36,84 25,92 0,00 Country 7 (Country) 3,00 289
38 35,81 24,41 0,00 Country 7 (Country) 3,00 297
39 40,65 26,75 0,00 Country 7 (Country) 3,00 305
40 18,38 11,57 0,00 Country 7 (Country) 3,00 310
41 129,88 63,38 0,00 Country 7 (Country) 3,00 316
42 153,65 99,66 0,00 Country 7 (Country) 3,00 325
43 50,41 31,39 0,00 Country 7 (Country) 3,00 340
44 112,09 69,70 0,00 Country 7 (Country) 3,00 347
45 139,63 86,89 0,00 Country 7 (Country) 3,00 354
46 192,67 122,74 0,00 Country 7 (Country) 3,00 369
47 113,65 71,34 0,00 Country 7 (Country) 3,00 380
48 135,34 84,90 0,00 Country 7 (Country) 3,00 394
49 0,62 0,39 0,00 Country 7 (Country) 3,00 412
50 45,14 28,62 0,00 Country 7 (Country) 3,00 413
51 228,87 172,37 0,00 Country 7 (Country) 3,00 432
52 392,34 311,79 0,00 Country 7 (Country) 3,00 453
53 0,31 0,25 0,00 Country 7 (Country) 3,00 460
54 203,29 159,00 0,00 Country 7 (Country) 3,00 460
55 23,13 18,12 0,00 Country 7 (Country) 3,00 476
56 0,00 0,00 0,00 Country 7 (Country) 3,00 483
57 223,57 174,29 0,00 Country 7 (Country) 3,00 486
58 0,06 0,05 0,00 Country 7 (Country) 3,00 503
59 402,67 318,88 0,00 Country 7 (Country) 3,00 509
60 36,59 29,01 0,00 Country 7 (Country) 3,00 529
61 99,17 77,43 0,00 Country 7 (Country) 3,00 540
62 120,56 92,71 0,00 Country 7 (Country) 3,00 562
63 113,31 88,59 0,00 Country 7 (Country) 3,00 581
64 0,21 0,16 0,00 Country 7 (Country) 3,00 595
65 92,08 68,66 0,00 Country 7 (Country) 3,00 604
66 66,31 49,94 0,00 Country 7 (Country) 3,00 626
67 120,82 91,39 0,00 Country 7 (Country) 3,00 637
68 113,42 82,89 0,00 Country 7 (Country) 3,00 651
69 731,89 560,50 0,00 Country 7 (Country) 3,00 667
70 113,53 90,80 0,00 Country 7 (Country) 3,00 691
71 113,36 88,29 0,00 Country 7 (Country) 3,00 706
72 120,44 92,99 0,00 Country 7 (Country) 3,00 720
73 174,07 132,91 0,00 Country 7 (Country) 3,00 739
74 0,13 0,09 0,00 Country 7 (Country) 3,00 759
75 0,04 0,03 0,00 Country 7 (Country) 3,00 760
76 0,04 0,03 0,00 Country 7 (Country) 3,00 760
