500
0 148,98 148,98 0,32 Country 7 (Country) 1,00 0
43 2,59 3,43 0,80 Country 7 (Country) 1,00 195
44 2,59 3,43 0,80 Country 7 (Country) 1,00 200
45 2,59 3,43 0,80 Country 7 (Country) 1,00 204
46 2,59 3,43 0,80 Country 7 (Country) 1,00 211
47 2,59 3,43 0,80 Country 7 (Country) 1,00 218
48 2,59 3,44 0,80 Country 7 (Country) 1,00 228
49 2,59 3,44 0,80 Country 7 (Country) 1,00 239
50 2,59 3,44 0,80 Country 7 (Country) 1,00 244
51 2,59 3,44 0,80 Country 7 (Country) 1,00 248
52 2,59 3,44 0,80 Country 7 (Country) 1,00 252
53 2,59 3,45 0,80 Country 7 (Country) 1,00 259
54 2,59 3,45 0,80 Country 7 (Country) 1,00 264
55 2,59 3,45 0,80 Country 7 (Country) 1,00 270
56 2,59 3,46 0,80 Country 7 (Country) 1,00 273
57 2,59 3,46 0,80 Country 7 (Country) 1,00 278
58 2,59 3,47 0,80 Country 7 (Country) 1,00 288
59 2,59 3,47 0,80 Country 7 (Country) 1,00 293
60 2,59 3,47 0,80 Country 7 (Country) 1,00 298
61 2,59 3,48 0,80 Country 7 (Country) 1,00 304
62 2,59 3,48 0,80 Country 7 (Country) 1,00 311
63 2,59 3,49 0,80 Country 7 (Country) 1,00 316
64 2,59 3,49 0,80 Country 7 (Country) 1,00 327
65 0,04 0,05 0,80 Country 7 (Country) 1,00 330
66 0,04 0,05 0,80 Country 7 (Country) 1,00 335
67 0,04 0,05 0,80 Country 7 (Country) 1,00 343
68 0,04 0,05 0,80 Country 7 (Country) 1,00 346
69 0,04 0,05 0,80 Country 7 (Country) 1,00 353
70 0,04 0,05 0,80 Country 7 (Country) 1,00 357
71 0,04 0,05 0,80 Country 7 (Country) 1,00 365
72 0,04 0,05 0,80 Country 7 (Country) 1,00 371
73 0,04 0,05 0,80 Country 7 (Country) 1,00 377
74 0,04 0,06 0,80 Country 7 (Country) 1,00 381
75 0,04 0,06 0,80 Country 7 (Country) 1,00 382
76 0,04 0,06 0,80 Country 7 (Country) 1,00 393
77 0,04 0,06 0,80 Country 7 (Country) 1,00 398
78 0,04 0,06 0,80 Country 7 (Country) 1,00 404
79 0,04 0,06 0,80 Country 7 (Country) 1,00 407
80 0,04 0,06 0,80 Country 7 (Country) 1,00 412
81 0,04 0,06 0,80 Country 7 (Country) 1,00 418
82 0,04 0,06 0,80 Country 7 (Country) 1,00 424
83 0,04 0,06 0,80 Country 7 (Country) 1,00 431
84 0,04 0,06 0,80 Country 7 (Country) 1,00 438
85 0,04 0,06 0,80 Country 7 (Country) 1,00 449
86 0,04 0,06 0,80 Country 7 (Country) 1,00 453
87 0,04 0,06 0,80 Country 7 (Country) 1,00 455
88 0,04 0,06 0,80 Country 7 (Country) 1,00 460
89 0,04 0,06 0,80 Country 7 (Country) 1,00 464
90 0,04 0,06 0,80 Country 7 (Country) 1,00 471
91 0,04 0,06 0,80 Country 7 (Country) 1,00 477
92 0,04 0,06 0,80 Country 7 (Country) 1,00 481
93 0,04 0,06 0,80 Country 7 (Country) 1,00 483
94 0,04 0,06 0,80 Country 7 (Country) 1,00 489
95 0,04 0,06 0,80 Country 7 (Country) 1,00 497
96 0,04 0,06 0,80 Country 7 (Country) 1,00 502
97 0,04 0,06 0,80 Country 7 (Country) 1,00 510
98 0,04 0,06 0,80 Country 7 (Country) 1,00 520
99 0,04 0,06 0,80 Country 7 (Country) 1,00 524
100 0,04 0,06 0,80 Country 7 (Country) 1,00 533
101 0,04 0,06 0,80 Country 7 (Country) 1,00 536
102 0,04 0,06 0,80 Country 7 (Country) 1,00 541
103 0,04 0,06 0,80 Country 7 (Country) 1,00 547
104 0,04 0,06 0,80 Country 7 (Country) 1,00 551
105 0,04 0,06 0,80 Country 7 (Country) 1,00 557
106 0,04 0,06 0,80 Country 7 (Country) 1,00 561
107 0,04 0,06 0,80 Country 7 (Country) 1,00 569
108 0,04 0,06 0,80 Country 7 (Country) 1,00 573
109 0,04 0,06 0,80 Country 7 (Country) 1,00 584
110 0,04 0,06 0,80 Country 7 (Country) 1,00 589
111 0,04 0,06 0,80 Country 7 (Country) 1,00 594
112 0,04 0,06 0,80 Country 7 (Country) 1,00 603
113 0,04 0,06 0,80 Country 7 (Country) 1,00 606
114 0,04 0,06 0,80 Country 7 (Country) 1,00 613
115 0,04 0,06 0,80 Country 7 (Country) 1,00 619
116 0,04 0,06 0,80 Country 7 (Country) 1,00 624
117 0,04 0,06 0,80 Country 7 (Country) 1,00 624
118 0,04 0,06 0,80 Country 7 (Country) 1,00 636
119 0,04 0,06 0,80 Country 7 (Country) 1,00 643
120 0,04 0,06 0,80 Country 7 (Country) 1,00 649
121 0,04 0,06 0,80 Country 7 (Country) 1,00 658
122 0,04 0,06 0,80 Country 7 (Country) 1,00 658
123 0,04 0,06 0,80 Country 7 (Country) 1,00 666
124 0,04 0,06 0,80 Country 7 (Country) 1,00 668
125 0,04 0,06 0,80 Country 7 (Country) 1,00 676
126 0,04 0,06 0,80 Country 7 (Country) 1,00 680
127 0,04 0,06 0,80 Country 7 (Country) 1,00 684
128 0,04 0,06 0,80 Country 7 (Country) 1,00 689
129 0,04 0,06 0,80 Country 7 (Country) 1,00 690
130 0,04 0,06 0,80 Country 7 (Country) 1,00 700
131 0,04 0,06 0,80 Country 7 (Country) 1,00 703
132 0,04 0,06 0,80 Country 7 (Country) 1,00 719
133 0,04 0,06 0,80 Country 7 (Country) 1,00 724
134 0,04 0,06 0,80 Country 7 (Country) 1,00 729
135 0,04 0,06 0,80 Country 7 (Country) 1,00 733
136 0,04 0,06 0,80 Country 7 (Country) 1,00 737
137 0,04 0,07 0,80 Country 7 (Country) 1,00 745
138 0,04 0,07 0,80 Country 7 (Country) 1,00 748
139 0,04 0,07 0,80 Country 7 (Country) 1,00 758
140 0,04 0,07 0,80 Country 7 (Country) 1,00 759
141 0,04 0,07 0,80 Country 7 (Country) 1,00 764
142 0,04 0,07 0,80 Country 7 (Country) 1,00 768
143 0,04 0,07 0,80 Country 7 (Country) 1,00 773
144 0,04 0,07 0,80 Country 7 (Country) 1,00 777
145 0,04 0,07 0,80 Country 7 (Country) 1,00 784
146 0,04 0,07 0,80 Country 7 (Country) 1,00 792
147 0,04 0,07 0,80 Country 7 (Country) 1,00 796
148 0,04 0,07 0,80 Country 7 (Country) 1,00 806
149 0,04 0,07 0,80 Country 7 (Country) 1,00 813
150 0,04 0,07 0,80 Country 7 (Country) 1,00 819
151 0,04 0,07 0,80 Country 7 (Country) 1,00 822
152 0,04 0,07 0,80 Country 7 (Country) 1,00 829
153 0,04 0,07 0,80 Country 7 (Country) 1,00 834
154 0,04 0,07 0,80 Country 7 (Country) 1,00 840
155 0,04 0,07 0,80 Country 7 (Country) 1,00 847
156 0,04 0,07 0,80 Country 7 (Country) 1,00 851
157 0,04 0,07 0,80 Country 7 (Country) 1,00 861
158 0,04 0,07 0,80 Country 7 (Country) 1,00 864
159 0,04 0,07 0,80 Country 7 (Country) 1,00 869
160 0,04 0,07 0,80 Country 7 (Country) 1,00 878
161 0,04 0,07 0,80 Country 7 (Country) 1,00 882
162 0,04 0,07 0,80 Country 7 (Country) 1,00 889
163 0,04 0,07 0,80 Country 7 (Country) 1,00 893
164 0,04 0,07 0,80 Country 7 (Country) 1,00 895
165 0,04 0,07 0,80 Country 7 (Country) 1,00 899
166 0,04 0,07 0,80 Country 7 (Country) 1,00 910
167 0,04 0,07 0,80 Country 7 (Country) 1,00 918
168 0,04 0,07 0,80 Country 7 (Country) 1,00 924
169 0,04 0,07 0,80 Country 7 (Country) 1,00 935
170 0,04 0,07 0,80 Country 7 (Country) 1,00 941
171 0,04 0,07 0,80 Country 7 (Country) 1,00 942
172 0,04 0,07 0,80 Country 7 (Country) 1,00 950
173 0,04 0,07 0,80 Country 7 (Country) 1,00 951
174 0,04 0,07 0,80 Country 7 (Country) 1,00 959
175 0,04 0,08 0,80 Country 7 (Country) 1,00 965
176 0,04 0,08 0,80 Country 7 (Country) 1,00 969
177 0,04 0,08 0,80 Country 7 (Country) 1,00 972
178 0,04 0,08 0,80 Country 7 (Country) 1,00 976
179 0,04 0,08 0,80 Country 7 (Country) 1,00 985
180 0,04 0,08 0,80 Country 7 (Country) 1,00 988
181 0,04 0,08 0,80 Country 7 (Country) 1,00 999
182 0,04 0,08 0,80 Country 7 (Country) 1,00 1001
183 0,04 0,08 0,80 Country 7 (Country) 1,00 1010
184 0,04 0,08 0,80 Country 7 (Country) 1,00 1019
185 0,04 0,08 0,80 Country 7 (Country) 1,00 1019
186 0,04 0,08 0,80 Country 7 (Country) 1,00 1027
187 0,04 0,08 0,80 Country 7 (Country) 1,00 1028
188 0,04 0,08 0,80 Country 7 (Country) 1,00 1037
189 0,04 0,08 0,80 Country 7 (Country) 1,00 1039
190 0,04 0,08 0,80 Country 7 (Country) 1,00 1046
191 0,04 0,08 0,80 Country 7 (Country) 1,00 1051
192 0,04 0,08 0,80 Country 7 (Country) 1,00 1059
193 0,04 0,08 0,80 Country 7 (Country) 1,00 1070
194 0,04 0,08 0,80 Country 7 (Country) 1,00 1070
195 0,04 0,08 0,80 Country 7 (Country) 1,00 1078
196 0,04 0,08 0,80 Country 7 (Country) 1,00 1081
197 0,04 0,08 0,80 Country 7 (Country) 1,00 1088
198 0,04 0,08 0,80 Country 7 (Country) 1,00 1091
199 0,04 0,08 0,80 Country 7 (Country) 1,00 1098
200 0,04 0,08 0,80 Country 7 (Country) 1,00 1106
201 0,04 0,08 0,80 Country 7 (Country) 1,00 1109
202 0,04 0,08 0,80 Country 7 (Country) 1,00 1120
203 0,04 0,08 0,80 Country 7 (Country) 1,00 1125
204 0,04 0,08 0,80 Country 7 (Country) 1,00 1133
205 0,04 0,08 0,80 Country 7 (Country) 1,00 1139
206 0,04 0,09 0,80 Country 7 (Country) 1,00 1144
207 0,04 0,09 0,80 Country 7 (Country) 1,00 1146
208 0,04 0,09 0,80 Country 7 (Country) 1,00 1151
209 0,04 0,09 0,80 Country 7 (Country) 1,00 1158
210 0,04 0,09 0,80 Country 7 (Country) 1,00 1165
211 0,04 0,09 0,80 Country 7 (Country) 1,00 1171
212 0,04 0,09 0,80 Country 7 (Country) 1,00 1174
213 0,04 0,09 0,80 Country 7 (Country) 1,00 1177
214 0,04 0,09 0,80 Country 7 (Country) 1,00 1184
215 0,04 0,09 0,80 Country 7 (Country) 1,00 1192
216 0,04 0,09 0,80 Country 7 (Country) 1,00 1198
217 0,04 0,09 0,80 Country 7 (Country) 1,00 1210
218 0,04 0,09 0,80 Country 7 (Country) 1,00 1214
219 0,04 0,09 0,80 Country 7 (Country) 1,00 1220
220 0,04 0,09 0,80 Country 7 (Country) 1,00 1229
221 0,04 0,09 0,80 Country 7 (Country) 1,00 1231
222 0,04 0,09 0,80 Country 7 (Country) 1,00 1238
223 0,04 0,09 0,80 Country 7 (Country) 1,00 1242
224 0,04 0,09 0,80 Country 7 (Country) 1,00 1248
225 0,04 0,09 0,80 Country 7 (Country) 1,00 1250
226 0,04 0,09 0,80 Country 7 (Country) 1,00 1255
227 0,04 0,09 0,80 Country 7 (Country) 1,00 1262
228 0,04 0,09 0,80 Country 7 (Country) 1,00 1269
229 0,04 0,09 0,80 Country 7 (Country) 1,00 1279
230 0,04 0,09 0,80 Country 7 (Country) 1,00 1284
231 0,04 0,09 0,80 Country 7 (Country) 1,00 1288
232 0,04 0,10 0,80 Country 7 (Country) 1,00 1294
233 0,04 0,10 0,80 Country 7 (Country) 1,00 1299
234 0,04 0,10 0,80 Country 7 (Country) 1,00 1305
235 0,04 0,10 0,80 Country 7 (Country) 1,00 1309
236 0,04 0,10 0,80 Country 7 (Country) 1,00 1311
237 0,04 0,10 0,80 Country 7 (Country) 1,00 1318
238 0,04 0,10 0,80 Country 7 (Country) 1,00 1328
239 0,04 0,10 0,80 Country 7 (Country) 1,00 1336
240 0,04 0,10 0,80 Country 7 (Country) 1,00 1341
241 0,04 0,10 0,80 Country 7 (Country) 1,00 1347
242 0,04 0,10 0,80 Country 7 (Country) 1,00 1352
243 0,04 0,10 0,80 Country 7 (Country) 1,00 1353
244 0,04 0,10 0,80 Country 7 (Country) 1,00 1362
245 0,04 0,10 0,80 Country 7 (Country) 1,00 1365
246 0,04 0,10 0,80 Country 7 (Country) 1,00 1371
247 0,04 0,10 0,80 Country 7 (Country) 1,00 1378
248 0,04 0,10 0,80 Country 7 (Country) 1,00 1379
249 0,04 0,10 0,80 Country 7 (Country) 1,00 1383
250 0,04 0,10 0,80 Country 7 (Country) 1,00 1387
251 0,04 0,10 0,80 Country 7 (Country) 1,00 1402
252 0,04 0,10 0,80 Country 7 (Country) 1,00 1408
253 0,04 0,10 0,80 Country 7 (Country) 1,00 1416
254 0,04 0,10 0,80 Country 7 (Country) 1,00 1421
255 0,04 0,10 0,80 Country 7 (Country) 1,00 1422
256 0,04 0,11 0,80 Country 7 (Country) 1,00 1433
257 0,04 0,11 0,80 Country 7 (Country) 1,00 1433
258 0,04 0,11 0,80 Country 7 (Country) 1,00 1442
259 0,04 0,11 0,80 Country 7 (Country) 1,00 1446
260 0,04 0,11 0,80 Country 7 (Country) 1,00 1452
261 0,04 0,11 0,80 Country 7 (Country) 1,00 1459
262 0,04 0,11 0,80 Country 7 (Country) 1,00 1463
263 0,04 0,11 0,80 Country 7 (Country) 1,00 1468
264 0,04 0,11 0,80 Country 7 (Country) 1,00 1473
265 0,04 0,11 0,80 Country 7 (Country) 1,00 1485
266 0,04 0,11 0,80 Country 7 (Country) 1,00 1490
267 0,04 0,11 0,80 Country 7 (Country) 1,00 1494
268 0,04 0,11 0,80 Country 7 (Country) 1,00 1503
269 0,04 0,11 0,80 Country 7 (Country) 1,00 1507
270 0,04 0,11 0,80 Country 7 (Country) 1,00 1515
271 0,04 0,11 0,80 Country 7 (Country) 1,00 1521
272 0,04 0,11 0,80 Country 7 (Country) 1,00 1527
273 0,04 0,11 0,80 Country 7 (Country) 1,00 1531
274 0,04 0,11 0,80 Country 7 (Country) 1,00 1540
275 0,04 0,11 0,80 Country 7 (Country) 1,00 1545
276 0,04 0,11 0,80 Country 7 (Country) 1,00 1549
277 0,04 0,12 0,80 Country 7 (Country) 1,00 1555
278 0,04 0,12 0,80 Country 7 (Country) 1,00 1559
279 0,04 0,12 0,80 Country 7 (Country) 1,00 1567
280 0,04 0,12 0,80 Country 7 (Country) 1,00 1572
281 0,04 0,12 0,80 Country 7 (Country) 1,00 1575
282 0,04 0,12 0,80 Country 7 (Country) 1,00 1579
283 0,04 0,12 0,80 Country 7 (Country) 1,00 1584
284 0,04 0,12 0,80 Country 7 (Country) 1,00 1590
285 0,04 0,12 0,80 Country 7 (Country) 1,00 1596
286 0,04 0,12 0,80 Country 7 (Country) 1,00 1603
287 0,04 0,12 0,80 Country 7 (Country) 1,00 1610
288 0,04 0,12 0,80 Country 7 (Country) 1,00 1618
289 0,04 0,12 0,80 Country 7 (Country) 1,00 1626
290 0,04 0,12 0,80 Country 7 (Country) 1,00 1628
291 0,04 0,12 0,80 Country 7 (Country) 1,00 1633
292 0,04 0,12 0,80 Country 7 (Country) 1,00 1640
293 0,04 0,12 0,80 Country 7 (Country) 1,00 1647
294 0,04 0,12 0,80 Country 7 (Country) 1,00 1652
295 0,04 0,12 0,80 Country 7 (Country) 1,00 1655
296 0,04 0,12 0,80 Country 7 (Country) 1,00 1660
297 0,04 0,12 0,80 Country 7 (Country) 1,00 1660
298 0,04 0,13 0,80 Country 7 (Country) 1,00 1668
299 0,04 0,13 0,80 Country 7 (Country) 1,00 1673
300 0,04 0,13 0,80 Country 7 (Country) 1,00 1680
301 0,04 0,13 0,80 Country 7 (Country) 1,00 1689
302 0,04 0,13 0,80 Country 7 (Country) 1,00 1696
303 0,04 0,13 0,80 Country 7 (Country) 1,00 1701
304 0,04 0,13 0,80 Country 7 (Country) 1,00 1704
305 0,04 0,13 0,80 Country 7 (Country) 1,00 1711
306 0,04 0,13 0,80 Country 7 (Country) 1,00 1714
307 0,04 0,13 0,80 Country 7 (Country) 1,00 1725
308 0,04 0,13 0,80 Country 7 (Country) 1,00 1729
309 0,04 0,13 0,80 Country 7 (Country) 1,00 1732
310 0,04 0,13 0,80 Country 7 (Country) 1,00 1741
311 0,04 0,13 0,80 Country 7 (Country) 1,00 1743
312 0,04 0,13 0,80 Country 7 (Country) 1,00 1753
313 0,04 0,13 0,80 Country 7 (Country) 1,00 1759
314 0,04 0,13 0,80 Country 7 (Country) 1,00 1767
315 0,04 0,13 0,80 Country 7 (Country) 1,00 1768
316 0,04 0,13 0,80 Country 7 (Country) 1,00 1777
317 0,04 0,14 0,80 Country 7 (Country) 1,00 1779
318 0,04 0,14 0,80 Country 7 (Country) 1,00 1785
319 0,04 0,14 0,80 Country 7 (Country) 1,00 1799
320 0,04 0,14 0,80 Country 7 (Country) 1,00 1799
321 0,04 0,14 0,80 Country 7 (Country) 1,00 1808
322 0,04 0,14 0,80 Country 7 (Country) 1,00 1813
323 0,04 0,14 0,80 Country 7 (Country) 1,00 1822
324 0,04 0,14 0,80 Country 7 (Country) 1,00 1825
325 0,04 0,14 0,80 Country 7 (Country) 1,00 1832
326 0,04 0,14 0,80 Country 7 (Country) 1,00 1836
327 0,04 0,14 0,80 Country 7 (Country) 1,00 1837
328 0,04 0,14 0,80 Country 7 (Country) 1,00 1848
329 0,04 0,14 0,80 Country 7 (Country) 1,00 1850
330 0,04 0,14 0,80 Country 7 (Country) 1,00 1861
331 0,04 0,14 0,80 Country 7 (Country) 1,00 1863
332 0,04 0,14 0,80 Country 7 (Country) 1,00 1867
333 0,04 0,14 0,80 Country 7 (Country) 1,00 1872
334 0,04 0,14 0,80 Country 7 (Country) 1,00 1876
335 0,04 0,15 0,80 Country 7 (Country) 1,00 1884
336 0,04 0,15 0,80 Country 7 (Country) 1,00 1893
337 0,04 0,15 0,80 Country 7 (Country) 1,00 1904
338 0,04 0,15 0,80 Country 7 (Country) 1,00 1905
339 0,04 0,15 0,80 Country 7 (Country) 1,00 1913
340 0,04 0,15 0,80 Country 7 (Country) 1,00 1918
341 0,04 0,15 0,80 Country 7 (Country) 1,00 1922
342 0,04 0,15 0,80 Country 7 (Country) 1,00 1929
343 0,04 0,15 0,80 Country 7 (Country) 1,00 1932
344 0,04 0,15 0,80 Country 7 (Country) 1,00 1937
345 0,04 0,15 0,80 Country 7 (Country) 1,00 1940
346 0,04 0,15 0,80 Country 7 (Country) 1,00 1947
347 0,04 0,15 0,80 Country 7 (Country) 1,00 1951
348 0,04 0,15 0,80 Country 7 (Country) 1,00 1957
349 0,04 0,15 0,80 Country 7 (Country) 1,00 1966
350 0,04 0,15 0,80 Country 7 (Country) 1,00 1971
351 0,04 0,15 0,80 Country 7 (Country) 1,00 1973
352 0,04 0,15 0,80 Country 7 (Country) 1,00 1979
353 0,04 0,16 0,80 Country 7 (Country) 1,00 1987
354 0,04 0,16 0,80 Country 7 (Country) 1,00 1993
355 0,04 0,16 0,80 Country 7 (Country) 1,00 1999
356 0,04 0,16 0,80 Country 7 (Country) 1,00 2008
357 0,04 0,16 0,80 Country 7 (Country) 1,00 2011
358 0,04 0,16 0,80 Country 7 (Country) 1,00 2018
359 0,04 0,16 0,80 Country 7 (Country) 1,00 2026
360 0,04 0,16 0,80 Country 7 (Country) 1,00 2029
361 0,04 0,16 0,80 Country 7 (Country) 1,00 2037
362 0,04 0,16 0,80 Country 7 (Country) 1,00 2040
363 0,04 0,16 0,80 Country 7 (Country) 1,00 2046
364 0,04 0,16 0,80 Country 7 (Country) 1,00 2053
365 0,04 0,16 0,80 Country 7 (Country) 1,00 2058
366 0,04 0,16 0,80 Country 7 (Country) 1,00 2063
367 0,04 0,16 0,80 Country 7 (Country) 1,00 2065
368 0,04 0,16 0,80 Country 7 (Country) 1,00 2072
369 0,04 0,17 0,80 Country 7 (Country) 1,00 2072
370 0,04 0,17 0,80 Country 7 (Country) 1,00 2089
371 0,04 0,17 0,80 Country 7 (Country) 1,00 2094
372 0,04 0,17 0,80 Country 7 (Country) 1,00 2100
373 0,04 0,17 0,80 Country 7 (Country) 1,00 2112
374 0,04 0,17 0,80 Country 7 (Country) 1,00 2112
375 0,04 0,17 0,80 Country 7 (Country) 1,00 2119
376 0,04 0,17 0,80 Country 7 (Country) 1,00 2124
377 0,04 0,17 0,80 Country 7 (Country) 1,00 2132
378 0,04 0,17 0,80 Country 7 (Country) 1,00 2136
379 0,04 0,17 0,80 Country 7 (Country) 1,00 2143
380 0,04 0,17 0,80 Country 7 (Country) 1,00 2147
381 0,04 0,17 0,80 Country 7 (Country) 1,00 2149
382 0,04 0,17 0,80 Country 7 (Country) 1,00 2157
383 0,04 0,17 0,80 Country 7 (Country) 1,00 2161
384 0,04 0,17 0,80 Country 7 (Country) 1,00 2169
385 0,04 0,18 0,80 Country 7 (Country) 1,00 2176
386 0,04 0,18 0,80 Country 7 (Country) 1,00 2181
387 0,04 0,18 0,80 Country 7 (Country) 1,00 2186
388 0,04 0,18 0,80 Country 7 (Country) 1,00 2193
389 0,04 0,18 0,80 Country 7 (Country) 1,00 2196
390 0,04 0,18 0,80 Country 7 (Country) 1,00 2204
391 0,04 0,18 0,80 Country 7 (Country) 1,00 2212
392 0,04 0,18 0,80 Country 7 (Country) 1,00 2216
393 0,04 0,18 0,80 Country 7 (Country) 1,00 2220
394 0,04 0,18 0,80 Country 7 (Country) 1,00 2224
395 0,04 0,18 0,80 Country 7 (Country) 1,00 2229
396 0,04 0,18 0,80 Country 7 (Country) 1,00 2232
397 0,04 0,18 0,80 Country 7 (Country) 1,00 2240
398 0,04 0,18 0,80 Country 7 (Country) 1,00 2245
399 0,04 0,18 0,80 Country 7 (Country) 1,00 2252
400 0,04 0,18 0,80 Country 7 (Country) 1,00 2260
401 0,04 0,19 0,80 Country 7 (Country) 1,00 2263
402 0,04 0,19 0,80 Country 7 (Country) 1,00 2268
403 0,04 0,19 0,80 Country 7 (Country) 1,00 2270
404 0,04 0,19 0,80 Country 7 (Country) 1,00 2278
405 0,04 0,19 0,80 Country 7 (Country) 1,00 2282
406 0,04 0,19 0,80 Country 7 (Country) 1,00 2288
407 0,04 0,19 0,80 Country 7 (Country) 1,00 2298
408 0,04 0,19 0,80 Country 7 (Country) 1,00 2305
409 0,04 0,19 0,80 Country 7 (Country) 1,00 2314
410 0,04 0,19 0,80 Country 7 (Country) 1,00 2318
411 0,04 0,19 0,80 Country 7 (Country) 1,00 2321
412 0,04 0,19 0,80 Country 7 (Country) 1,00 2329
413 0,04 0,19 0,80 Country 7 (Country) 1,00 2335
414 0,04 0,19 0,80 Country 7 (Country) 1,00 2340
415 0,04 0,19 0,80 Country 7 (Country) 1,00 2343
416 0,04 0,19 0,80 Country 7 (Country) 1,00 2344
417 0,04 0,20 0,80 Country 7 (Country) 1,00 2350
418 0,04 0,20 0,80 Country 7 (Country) 1,00 2356
419 0,04 0,20 0,80 Country 7 (Country) 1,00 2364
420 0,04 0,20 0,80 Country 7 (Country) 1,00 2369
421 0,04 0,20 0,80 Country 7 (Country) 1,00 2379
422 0,04 0,20 0,80 Country 7 (Country) 1,00 2389
423 0,04 0,20 0,80 Country 7 (Country) 1,00 2389
424 0,04 0,20 0,80 Country 7 (Country) 1,00 2398
425 0,04 0,20 0,80 Country 7 (Country) 1,00 2401
426 0,04 0,20 0,80 Country 7 (Country) 1,00 2409
427 0,04 0,20 0,80 Country 7 (Country) 1,00 2418
428 0,04 0,20 0,80 Country 7 (Country) 1,00 2421
429 0,04 0,20 0,80 Country 7 (Country) 1,00 2425
430 0,04 0,20 0,80 Country 7 (Country) 1,00 2429
431 0,04 0,21 0,80 Country 7 (Country) 1,00 2439
432 0,04 0,21 0,80 Country 7 (Country) 1,00 2441
433 0,04 0,21 0,80 Country 7 (Country) 1,00 2451
434 0,04 0,21 0,80 Country 7 (Country) 1,00 2454
435 0,04 0,21 0,80 Country 7 (Country) 1,00 2458
436 0,04 0,21 0,80 Country 7 (Country) 1,00 2468
437 0,04 0,21 0,80 Country 7 (Country) 1,00 2468
438 0,04 0,21 0,80 Country 7 (Country) 1,00 2479
439 0,04 0,21 0,80 Country 7 (Country) 1,00 2482
440 0,04 0,21 0,80 Country 7 (Country) 1,00 2491
441 0,04 0,21 0,80 Country 7 (Country) 1,00 2494
442 0,04 0,21 0,80 Country 7 (Country) 1,00 2500
443 0,04 0,21 0,80 Country 7 (Country) 1,00 2505
444 0,04 0,21 0,80 Country 7 (Country) 1,00 2508
445 0,04 0,21 0,80 Country 7 (Country) 1,00 2521
446 0,04 0,22 0,80 Country 7 (Country) 1,00 2521
447 0,04 0,22 0,80 Country 7 (Country) 1,00 2527
448 0,04 0,22 0,80 Country 7 (Country) 1,00 2534
449 0,04 0,22 0,80 Country 7 (Country) 1,00 2540
450 0,04 0,22 0,80 Country 7 (Country) 1,00 2545
451 0,04 0,22 0,80 Country 7 (Country) 1,00 2547
452 0,04 0,22 0,80 Country 7 (Country) 1,00 2552
453 0,04 0,22 0,80 Country 7 (Country) 1,00 2553
454 0,04 0,22 0,80 Country 7 (Country) 1,00 2565
455 0,04 0,22 0,80 Country 7 (Country) 1,00 2572
