1000
0 346,57 346,57 0,66 Country 3 (Country) 1,00 0
57 0,04 0,04 0,66 Country 3 (Country) 1,00 8
58 0,04 0,04 0,66 Country 3 (Country) 1,00 8
59 0,04 0,04 0,66 Country 3 (Country) 1,00 8
60 0,04 0,04 0,66 Country 3 (Country) 1,00 8
61 0,38 0,41 0,66 Country 3 (Country) 1,00 8
62 0,38 0,41 0,66 Country 3 (Country) 1,00 8
63 0,38 0,41 0,66 Country 3 (Country) 1,00 8
64 0,38 0,41 0,66 Country 3 (Country) 1,00 8
65 0,38 0,41 0,66 Country 3 (Country) 1,00 8
66 0,38 0,41 0,66 Country 3 (Country) 1,00 8
67 0,38 0,41 0,66 Country 3 (Country) 1,00 8
68 0,38 0,41 0,66 Country 3 (Country) 1,00 8
69 0,38 0,41 0,66 Country 3 (Country) 1,00 8
70 0,38 0,41 0,66 Country 3 (Country) 1,00 8
71 0,38 0,41 0,66 Country 3 (Country) 1,00 8
72 0,38 0,41 0,66 Country 3 (Country) 1,00 8
73 0,38 0,41 0,66 Country 3 (Country) 1,00 8
74 0,38 0,41 0,66 Country 3 (Country) 1,00 8
75 0,38 0,41 0,66 Country 3 (Country) 1,00 8
76 0,38 0,41 0,66 Country 3 (Country) 1,00 8
77 0,38 0,41 0,66 Country 3 (Country) 1,00 8
78 0,38 0,41 0,66 Country 3 (Country) 1,00 8
79 0,38 0,41 0,66 Country 3 (Country) 1,00 8
80 0,38 0,41 0,66 Country 3 (Country) 1,00 8
81 0,38 0,41 0,66 Country 3 (Country) 1,00 8
82 0,38 0,41 0,66 Country 3 (Country) 1,00 8
83 0,38 0,41 0,66 Country 3 (Country) 1,00 8
84 0,38 0,41 0,66 Country 3 (Country) 1,00 8
85 0,38 0,41 0,66 Country 3 (Country) 1,00 8
86 0,38 0,41 0,66 Country 3 (Country) 1,00 8
87 0,38 0,41 0,66 Country 3 (Country) 1,00 8
88 0,38 0,41 0,66 Country 3 (Country) 1,00 8
89 0,38 0,41 0,66 Country 3 (Country) 1,00 8
90 0,38 0,41 0,66 Country 3 (Country) 1,00 8
91 0,01 0,01 0,66 Country 3 (Country) 1,00 10
92 0,01 0,01 0,66 Country 3 (Country) 1,00 10
93 0,01 0,01 0,66 Country 3 (Country) 1,00 10
94 0,01 0,01 0,66 Country 3 (Country) 1,00 10
95 0,01 0,01 0,66 Country 3 (Country) 1,00 10
96 0,01 0,01 0,66 Country 3 (Country) 1,00 10
97 0,01 0,01 0,66 Country 3 (Country) 1,00 10
98 0,01 0,01 0,66 Country 3 (Country) 1,00 10
99 0,01 0,01 0,66 Country 3 (Country) 1,00 10
100 0,01 0,01 0,66 Country 3 (Country) 1,00 10
101 0,01 0,01 0,66 Country 3 (Country) 1,00 10
102 0,01 0,01 0,66 Country 3 (Country) 1,00 10
103 0,01 0,01 0,66 Country 3 (Country) 1,00 10
104 0,01 0,01 0,66 Country 3 (Country) 1,00 10
105 0,01 0,01 0,66 Country 3 (Country) 1,00 10
106 0,01 0,01 0,66 Country 3 (Country) 1,00 10
107 0,01 0,01 0,66 Country 3 (Country) 1,00 10
108 0,01 0,01 0,66 Country 3 (Country) 1,00 10
109 0,01 0,01 0,66 Country 3 (Country) 1,00 10
110 0,01 0,01 0,66 Country 3 (Country) 1,00 10
111 0,01 0,01 0,66 Country 3 (Country) 1,00 10
112 0,01 0,01 0,66 Country 3 (Country) 1,00 10
113 0,01 0,01 0,66 Country 3 (Country) 1,00 10
114 0,01 0,01 0,66 Country 3 (Country) 1,00 10
115 0,01 0,01 0,66 Country 3 (Country) 1,00 10
116 0,01 0,01 0,66 Country 3 (Country) 1,00 10
117 0,01 0,01 0,66 Country 3 (Country) 1,00 10
118 0,01 0,01 0,66 Country 3 (Country) 1,00 10
119 0,01 0,01 0,66 Country 3 (Country) 1,00 10
120 0,01 0,01 0,66 Country 3 (Country) 1,00 10
121 0,28 0,30 0,66 Country 3 (Country) 1,00 10
122 0,28 0,30 0,66 Country 3 (Country) 1,00 10
123 0,28 0,30 0,66 Country 3 (Country) 1,00 10
124 0,28 0,30 0,66 Country 3 (Country) 1,00 10
125 0,28 0,30 0,66 Country 3 (Country) 1,00 10
126 0,28 0,30 0,66 Country 3 (Country) 1,00 10
127 0,28 0,30 0,66 Country 3 (Country) 1,00 10
128 0,28 0,30 0,66 Country 3 (Country) 1,00 10
129 0,28 0,30 0,66 Country 3 (Country) 1,00 10
130 0,28 0,30 0,66 Country 3 (Country) 1,00 10
131 0,28 0,30 0,66 Country 3 (Country) 1,00 10
132 0,28 0,30 0,66 Country 3 (Country) 1,00 10
133 0,28 0,30 0,66 Country 3 (Country) 1,00 10
134 0,28 0,30 0,66 Country 3 (Country) 1,00 10
135 0,28 0,30 0,66 Country 3 (Country) 1,00 10
136 0,28 0,30 0,66 Country 3 (Country) 1,00 10
137 0,28 0,30 0,66 Country 3 (Country) 1,00 10
138 0,28 0,30 0,66 Country 3 (Country) 1,00 10
139 0,28 0,30 0,66 Country 3 (Country) 1,00 10
140 0,28 0,30 0,66 Country 3 (Country) 1,00 10
141 0,28 0,30 0,66 Country 3 (Country) 1,00 10
142 0,28 0,30 0,66 Country 3 (Country) 1,00 10
143 0,28 0,30 0,66 Country 3 (Country) 1,00 10
144 0,28 0,30 0,66 Country 3 (Country) 1,00 10
145 0,28 0,30 0,66 Country 3 (Country) 1,00 10
146 0,28 0,30 0,66 Country 3 (Country) 1,00 10
147 0,28 0,30 0,66 Country 3 (Country) 1,00 10
148 0,28 0,30 0,66 Country 3 (Country) 1,00 10
149 0,28 0,30 0,66 Country 3 (Country) 1,00 10
150 0,28 0,30 0,66 Country 3 (Country) 1,00 10
151 0,04 0,04 0,10 Country 3 (Country) 1,00 11
152 0,04 0,04 0,10 Country 3 (Country) 1,00 11
153 0,04 0,04 0,10 Country 3 (Country) 1,00 11
154 0,04 0,04 0,10 Country 3 (Country) 1,00 11
155 0,04 0,04 0,10 Country 3 (Country) 1,00 11
156 0,04 0,04 0,10 Country 3 (Country) 1,00 11
157 0,04 0,04 0,10 Country 3 (Country) 1,00 11
158 0,04 0,04 0,10 Country 3 (Country) 1,00 12
159 0,03 0,04 0,10 Country 3 (Country) 1,00 13
160 0,03 0,03 0,10 Country 3 (Country) 1,00 14
161 0,02 0,03 0,10 Country 3 (Country) 1,00 15
162 0,02 0,02 0,10 Country 3 (Country) 1,00 16
163 0,02 0,02 0,10 Country 3 (Country) 1,00 17
164 0,01 0,01 0,10 Country 3 (Country) 1,00 18
165 0,01 0,01 0,10 Country 3 (Country) 1,00 19
166 0,00 0,00 0,04 Country 3 (Country) 1,00 20
167 0,00 0,00 0,04 Country 3 (Country) 1,00 20
168 0,00 0,00 0,04 Country 3 (Country) 1,00 20
169 0,00 0,00 0,04 Country 3 (Country) 1,00 20
170 0,00 0,00 0,04 Country 3 (Country) 1,00 20
171 0,00 0,00 0,04 Country 3 (Country) 1,00 20
172 0,00 0,00 0,04 Country 3 (Country) 1,00 20
173 0,00 0,00 0,04 Country 3 (Country) 1,00 20
174 0,00 0,00 0,04 Country 3 (Country) 1,00 20
175 0,00 0,00 0,04 Country 3 (Country) 1,00 20
176 0,00 0,00 0,04 Country 3 (Country) 1,00 20
177 0,00 0,00 0,04 Country 3 (Country) 1,00 20
178 0,00 0,00 0,04 Country 3 (Country) 1,00 20
179 0,00 0,00 0,04 Country 3 (Country) 1,00 20
180 0,00 0,00 0,04 Country 3 (Country) 1,00 20
181 0,18 0,20 0,04 Country 3 (Country) 1,00 20
182 0,18 0,20 0,04 Country 3 (Country) 1,00 20
183 0,18 0,20 0,04 Country 3 (Country) 1,00 20
184 0,18 0,20 0,04 Country 3 (Country) 1,00 20
185 0,18 0,20 0,04 Country 3 (Country) 1,00 20
186 0,18 0,20 0,04 Country 3 (Country) 1,00 20
187 0,18 0,20 0,04 Country 3 (Country) 1,00 20
188 0,18 0,20 0,04 Country 3 (Country) 1,00 20
189 0,18 0,20 0,04 Country 3 (Country) 1,00 20
190 0,18 0,20 0,04 Country 3 (Country) 1,00 20
191 0,18 0,20 0,04 Country 3 (Country) 1,00 20
192 0,18 0,20 0,04 Country 3 (Country) 1,00 20
193 0,18 0,20 0,04 Country 3 (Country) 1,00 20
194 0,18 0,20 0,04 Country 3 (Country) 1,00 20
195 0,18 0,20 0,04 Country 3 (Country) 1,00 20
196 0,18 0,20 0,04 Country 3 (Country) 1,00 20
197 0,18 0,20 0,04 Country 3 (Country) 1,00 20
198 0,18 0,20 0,04 Country 3 (Country) 1,00 20
199 0,18 0,20 0,04 Country 3 (Country) 1,00 20
200 0,18 0,20 0,04 Country 3 (Country) 1,00 20
201 0,18 0,20 0,04 Country 3 (Country) 1,00 20
202 0,18 0,20 0,04 Country 3 (Country) 1,00 20
203 0,18 0,20 0,04 Country 3 (Country) 1,00 20
204 0,18 0,20 0,04 Country 3 (Country) 1,00 20
205 0,18 0,20 0,04 Country 3 (Country) 1,00 20
206 0,18 0,20 0,04 Country 3 (Country) 1,00 20
207 0,18 0,20 0,04 Country 3 (Country) 1,00 20
208 0,18 0,20 0,04 Country 3 (Country) 1,00 20
209 0,18 0,20 0,04 Country 3 (Country) 1,00 20
210 0,18 0,20 0,04 Country 3 (Country) 1,00 20
211 0,04 0,05 0,04 Country 3 (Country) 1,00 21
212 0,04 0,05 0,04 Country 3 (Country) 1,00 21
213 0,04 0,05 0,04 Country 3 (Country) 1,00 21
214 0,04 0,05 0,04 Country 3 (Country) 1,00 21
215 0,04 0,05 0,04 Country 3 (Country) 1,00 21
216 0,04 0,05 0,04 Country 3 (Country) 1,00 21
217 0,04 0,05 0,04 Country 3 (Country) 1,00 21
218 0,04 0,05 0,04 Country 3 (Country) 1,00 21
219 0,04 0,05 0,04 Country 3 (Country) 1,00 21
220 0,04 0,05 0,04 Country 3 (Country) 1,00 21
221 0,04 0,05 0,04 Country 3 (Country) 1,00 21
222 0,04 0,05 0,04 Country 3 (Country) 1,00 21
223 0,04 0,05 0,04 Country 3 (Country) 1,00 21
224 0,04 0,05 0,04 Country 3 (Country) 1,00 21
225 0,04 0,05 0,04 Country 3 (Country) 1,00 21
226 0,04 0,05 0,04 Country 3 (Country) 1,00 21
227 0,04 0,05 0,04 Country 3 (Country) 1,00 21
228 0,04 0,05 0,04 Country 3 (Country) 1,00 21
229 0,04 0,05 0,04 Country 3 (Country) 1,00 21
230 0,04 0,05 0,04 Country 3 (Country) 1,00 21
231 0,04 0,05 0,04 Country 3 (Country) 1,00 21
232 0,04 0,05 0,04 Country 3 (Country) 1,00 21
233 0,04 0,05 0,04 Country 3 (Country) 1,00 21
234 0,04 0,05 0,04 Country 3 (Country) 1,00 21
235 0,04 0,05 0,04 Country 3 (Country) 1,00 21
236 0,04 0,05 0,04 Country 3 (Country) 1,00 21
237 0,04 0,05 0,04 Country 3 (Country) 1,00 21
238 0,04 0,05 0,04 Country 3 (Country) 1,00 21
239 0,04 0,05 0,04 Country 3 (Country) 1,00 21
240 0,04 0,05 0,04 Country 3 (Country) 1,00 21
241 0,18 0,20 0,04 Country 3 (Country) 1,00 21
242 0,18 0,20 0,04 Country 3 (Country) 1,00 21
243 0,18 0,20 0,04 Country 3 (Country) 1,00 21
244 0,18 0,20 0,04 Country 3 (Country) 1,00 21
245 0,18 0,20 0,04 Country 3 (Country) 1,00 21
246 0,18 0,20 0,04 Country 3 (Country) 1,00 21
247 0,18 0,20 0,04 Country 3 (Country) 1,00 21
248 0,18 0,20 0,04 Country 3 (Country) 1,00 21
249 0,18 0,20 0,04 Country 3 (Country) 1,00 21
250 0,18 0,20 0,04 Country 3 (Country) 1,00 21
251 0,18 0,20 0,04 Country 3 (Country) 1,00 21
252 0,18 0,20 0,04 Country 3 (Country) 1,00 21
253 0,18 0,20 0,04 Country 3 (Country) 1,00 21
254 0,18 0,20 0,04 Country 3 (Country) 1,00 21
255 0,18 0,20 0,04 Country 3 (Country) 1,00 21
256 0,18 0,20 0,04 Country 3 (Country) 1,00 21
257 0,18 0,20 0,04 Country 3 (Country) 1,00 21
258 0,18 0,20 0,04 Country 3 (Country) 1,00 21
259 0,18 0,20 0,04 Country 3 (Country) 1,00 21
260 0,18 0,20 0,04 Country 3 (Country) 1,00 21
261 0,18 0,20 0,04 Country 3 (Country) 1,00 21
262 0,18 0,20 0,04 Country 3 (Country) 1,00 21
263 0,18 0,20 0,04 Country 3 (Country) 1,00 21
264 0,18 0,20 0,04 Country 3 (Country) 1,00 21
265 0,18 0,20 0,04 Country 3 (Country) 1,00 21
266 0,18 0,20 0,04 Country 3 (Country) 1,00 21
267 0,18 0,20 0,04 Country 3 (Country) 1,00 21
268 0,18 0,20 0,04 Country 3 (Country) 1,00 21
269 0,18 0,20 0,04 Country 3 (Country) 1,00 21
270 0,18 0,20 0,04 Country 3 (Country) 1,00 21
271 0,02 0,03 0,04 Country 3 (Country) 1,00 23
272 0,02 0,03 0,04 Country 3 (Country) 1,00 23
273 0,02 0,03 0,04 Country 3 (Country) 1,00 23
274 0,02 0,03 0,04 Country 3 (Country) 1,00 23
275 0,02 0,03 0,04 Country 3 (Country) 1,00 23
276 0,02 0,03 0,04 Country 3 (Country) 1,00 23
277 0,02 0,03 0,04 Country 3 (Country) 1,00 23
278 0,02 0,03 0,04 Country 3 (Country) 1,00 23
279 0,02 0,03 0,04 Country 3 (Country) 1,00 23
280 0,02 0,03 0,04 Country 3 (Country) 1,00 23
281 0,02 0,03 0,04 Country 3 (Country) 1,00 23
282 0,02 0,03 0,04 Country 3 (Country) 1,00 23
283 0,02 0,03 0,04 Country 3 (Country) 1,00 23
284 0,02 0,03 0,04 Country 3 (Country) 1,00 23
285 0,02 0,03 0,04 Country 3 (Country) 1,00 23
286 0,02 0,03 0,04 Country 3 (Country) 1,00 23
287 0,02 0,03 0,04 Country 3 (Country) 1,00 23
288 0,02 0,03 0,04 Country 3 (Country) 1,00 23
289 0,02 0,03 0,04 Country 3 (Country) 1,00 23
290 0,02 0,03 0,04 Country 3 (Country) 1,00 23
291 0,02 0,03 0,04 Country 3 (Country) 1,00 23
292 0,02 0,03 0,04 Country 3 (Country) 1,00 23
293 0,02 0,03 0,04 Country 3 (Country) 1,00 23
294 0,02 0,03 0,04 Country 3 (Country) 1,00 23
295 0,02 0,03 0,04 Country 3 (Country) 1,00 23
296 0,02 0,03 0,04 Country 3 (Country) 1,00 23
297 0,02 0,03 0,04 Country 3 (Country) 1,00 23
298 0,02 0,03 0,04 Country 3 (Country) 1,00 23
299 0,02 0,03 0,04 Country 3 (Country) 1,00 23
300 0,02 0,03 0,04 Country 3 (Country) 1,00 23
301 0,02 0,03 0,04 Country 3 (Country) 1,00 23
302 0,02 0,03 0,04 Country 3 (Country) 1,00 23
303 0,02 0,03 0,04 Country 3 (Country) 1,00 23
304 0,02 0,03 0,04 Country 3 (Country) 1,00 23
305 0,02 0,03 0,04 Country 3 (Country) 1,00 23
306 0,02 0,03 0,04 Country 3 (Country) 1,00 23
307 0,02 0,03 0,04 Country 3 (Country) 1,00 23
308 0,02 0,03 0,04 Country 3 (Country) 1,00 23
309 0,14 0,15 0,04 Country 3 (Country) 1,00 23
310 0,14 0,15 0,04 Country 3 (Country) 1,00 23
311 0,14 0,15 0,04 Country 3 (Country) 1,00 23
312 0,14 0,15 0,04 Country 3 (Country) 1,00 23
313 0,14 0,15 0,04 Country 3 (Country) 1,00 23
314 0,14 0,15 0,04 Country 3 (Country) 1,00 23
315 0,14 0,15 0,04 Country 3 (Country) 1,00 23
316 0,14 0,15 0,04 Country 3 (Country) 1,00 23
317 0,14 0,15 0,04 Country 3 (Country) 1,00 23
318 0,14 0,15 0,04 Country 3 (Country) 1,00 23
319 0,14 0,15 0,04 Country 3 (Country) 1,00 23
320 0,14 0,15 0,04 Country 3 (Country) 1,00 23
321 0,14 0,15 0,04 Country 3 (Country) 1,00 23
322 0,14 0,15 0,04 Country 3 (Country) 1,00 23
323 0,14 0,15 0,04 Country 3 (Country) 1,00 23
324 0,14 0,15 0,04 Country 3 (Country) 1,00 23
325 0,14 0,15 0,04 Country 3 (Country) 1,00 23
326 0,14 0,15 0,04 Country 3 (Country) 1,00 23
327 0,14 0,15 0,04 Country 3 (Country) 1,00 23
328 0,14 0,15 0,04 Country 3 (Country) 1,00 23
329 0,14 0,15 0,04 Country 3 (Country) 1,00 23
330 0,14 0,15 0,04 Country 3 (Country) 1,00 23
331 0,00 0,00 0,04 Country 3 (Country) 1,00 25
332 0,00 0,00 0,04 Country 3 (Country) 1,00 25
333 0,00 0,00 0,04 Country 3 (Country) 1,00 25
334 0,00 0,00 0,04 Country 3 (Country) 1,00 25
335 0,00 0,00 0,04 Country 3 (Country) 1,00 25
336 0,00 0,00 0,04 Country 3 (Country) 1,00 25
337 0,00 0,00 0,04 Country 3 (Country) 1,00 25
338 0,00 0,00 0,04 Country 3 (Country) 1,00 25
339 0,00 0,00 0,04 Country 3 (Country) 1,00 25
340 0,00 0,00 0,04 Country 3 (Country) 1,00 25
341 0,00 0,00 0,04 Country 3 (Country) 1,00 25
342 0,00 0,00 0,04 Country 3 (Country) 1,00 25
343 0,00 0,00 0,04 Country 3 (Country) 1,00 25
344 0,00 0,00 0,04 Country 3 (Country) 1,00 25
345 0,00 0,00 0,04 Country 3 (Country) 1,00 25
346 0,00 0,00 0,04 Country 3 (Country) 1,00 25
347 0,00 0,00 0,04 Country 3 (Country) 1,00 25
348 0,00 0,00 0,04 Country 3 (Country) 1,00 25
349 0,00 0,00 0,04 Country 3 (Country) 1,00 25
350 0,00 0,00 0,04 Country 3 (Country) 1,00 25
351 0,00 0,00 0,04 Country 3 (Country) 1,00 25
352 0,00 0,00 0,04 Country 3 (Country) 1,00 25
353 0,00 0,00 0,04 Country 3 (Country) 1,00 25
354 0,00 0,00 0,04 Country 3 (Country) 1,00 25
355 0,00 0,00 0,04 Country 3 (Country) 1,00 25
356 0,00 0,00 0,04 Country 3 (Country) 1,00 25
357 0,00 0,00 0,04 Country 3 (Country) 1,00 25
358 0,00 0,00 0,04 Country 3 (Country) 1,00 25
359 0,00 0,00 0,04 Country 3 (Country) 1,00 25
360 0,00 0,00 0,04 Country 3 (Country) 1,00 25
361 0,00 0,00 0,04 Country 3 (Country) 1,00 25
362 0,00 0,00 0,04 Country 3 (Country) 1,00 25
363 0,00 0,00 0,04 Country 3 (Country) 1,00 25
364 0,00 0,00 0,04 Country 3 (Country) 1,00 25
365 0,00 0,00 0,04 Country 3 (Country) 1,00 25
366 0,00 0,00 0,04 Country 3 (Country) 1,00 25
367 0,00 0,00 0,04 Country 3 (Country) 1,00 25
368 0,00 0,00 0,04 Country 3 (Country) 1,00 25
369 0,00 0,00 0,04 Country 3 (Country) 1,00 25
370 0,00 0,00 0,04 Country 3 (Country) 1,00 25
371 0,00 0,00 0,04 Country 3 (Country) 1,00 25
372 0,00 0,00 0,04 Country 3 (Country) 1,00 25
373 0,00 0,00 0,04 Country 3 (Country) 1,00 25
374 0,00 0,00 0,04 Country 3 (Country) 1,00 25
375 0,00 0,00 0,04 Country 3 (Country) 1,00 25
376 0,00 0,00 0,04 Country 3 (Country) 1,00 25
377 0,00 0,00 0,04 Country 3 (Country) 1,00 25
378 0,00 0,00 0,04 Country 3 (Country) 1,00 25
379 0,00 0,00 0,04 Country 3 (Country) 1,00 25
380 0,00 0,00 0,04 Country 3 (Country) 1,00 25
381 0,00 0,00 0,04 Country 3 (Country) 1,00 25
382 0,00 0,00 0,04 Country 3 (Country) 1,00 25
383 0,00 0,00 0,04 Country 3 (Country) 1,00 25
384 0,00 0,00 0,04 Country 3 (Country) 1,00 25
385 0,00 0,00 0,04 Country 3 (Country) 1,00 25
386 0,00 0,00 0,04 Country 3 (Country) 1,00 25
387 0,00 0,00 0,04 Country 3 (Country) 1,00 25
388 0,00 0,00 0,04 Country 3 (Country) 1,00 25
389 0,00 0,00 0,04 Country 3 (Country) 1,00 25
390 0,00 0,00 0,04 Country 3 (Country) 1,00 25
391 0,00 0,00 0,04 Country 3 (Country) 1,00 25
392 0,00 0,00 0,04 Country 3 (Country) 1,00 25
393 0,00 0,00 0,04 Country 3 (Country) 1,00 25
394 0,00 0,00 0,04 Country 3 (Country) 1,00 25
395 0,00 0,00 0,04 Country 3 (Country) 1,00 25
396 0,00 0,00 0,04 Country 3 (Country) 1,00 25
397 0,00 0,00 0,04 Country 3 (Country) 1,00 25
398 0,00 0,00 0,04 Country 3 (Country) 1,00 25
399 0,00 0,00 0,04 Country 3 (Country) 1,00 25
400 0,00 0,00 0,04 Country 3 (Country) 1,00 25
401 0,00 0,00 0,04 Country 3 (Country) 1,00 25
402 0,00 0,00 0,04 Country 3 (Country) 1,00 25
403 0,00 0,00 0,04 Country 3 (Country) 1,00 25
404 0,00 0,00 0,04 Country 3 (Country) 1,00 25
405 0,00 0,00 0,04 Country 3 (Country) 1,00 25
406 0,00 0,00 0,04 Country 3 (Country) 1,00 25
407 0,00 0,00 0,04 Country 3 (Country) 1,00 25
408 0,00 0,00 0,04 Country 3 (Country) 1,00 25
409 0,00 0,00 0,04 Country 3 (Country) 1,00 25
410 0,00 0,00 0,04 Country 3 (Country) 1,00 25
411 0,00 0,00 0,04 Country 3 (Country) 1,00 25
412 0,00 0,00 0,04 Country 3 (Country) 1,00 25
413 0,00 0,00 0,04 Country 3 (Country) 1,00 25
414 0,00 0,00 0,04 Country 3 (Country) 1,00 25
415 0,00 0,00 0,04 Country 3 (Country) 1,00 25
416 0,00 0,00 0,04 Country 3 (Country) 1,00 25
417 0,00 0,00 0,04 Country 3 (Country) 1,00 25
418 0,00 0,00 0,04 Country 3 (Country) 1,00 25
419 0,00 0,00 0,04 Country 3 (Country) 1,00 25
420 0,00 0,00 0,04 Country 3 (Country) 1,00 25
421 0,00 0,00 0,04 Country 3 (Country) 1,00 25
422 0,00 0,00 0,04 Country 3 (Country) 1,00 25
423 0,00 0,00 0,04 Country 3 (Country) 1,00 25
424 0,00 0,00 0,04 Country 3 (Country) 1,00 25
425 0,00 0,00 0,04 Country 3 (Country) 1,00 25
426 0,00 0,00 0,04 Country 3 (Country) 1,00 25
427 0,00 0,00 0,04 Country 3 (Country) 1,00 25
428 0,00 0,00 0,04 Country 3 (Country) 1,00 25
429 0,00 0,00 0,04 Country 3 (Country) 1,00 25
430 0,00 0,00 0,04 Country 3 (Country) 1,00 25
431 0,00 0,00 0,04 Country 3 (Country) 1,00 25
432 0,00 0,00 0,04 Country 3 (Country) 1,00 25
433 0,00 0,00 0,04 Country 3 (Country) 1,00 25
434 0,00 0,00 0,04 Country 3 (Country) 1,00 25
435 0,00 0,00 0,04 Country 3 (Country) 1,00 25
436 0,00 0,00 0,04 Country 3 (Country) 1,00 25
437 0,00 0,00 0,04 Country 3 (Country) 1,00 25
438 0,00 0,00 0,04 Country 3 (Country) 1,00 25
439 0,00 0,00 0,04 Country 3 (Country) 1,00 25
440 0,00 0,00 0,04 Country 3 (Country) 1,00 25
441 0,00 0,00 0,04 Country 3 (Country) 1,00 25
442 0,00 0,00 0,04 Country 3 (Country) 1,00 25
443 0,00 0,00 0,04 Country 3 (Country) 1,00 25
444 0,00 0,00 0,04 Country 3 (Country) 1,00 25
445 0,00 0,00 0,04 Country 3 (Country) 1,00 25
446 0,00 0,00 0,04 Country 3 (Country) 1,00 25
447 0,00 0,00 0,04 Country 3 (Country) 1,00 25
448 0,00 0,00 0,04 Country 3 (Country) 1,00 25
449 0,00 0,00 0,04 Country 3 (Country) 1,00 25
450 0,00 0,00 0,04 Country 3 (Country) 1,00 25
451 0,00 0,00 0,04 Country 3 (Country) 1,00 25
452 0,00 0,00 0,04 Country 3 (Country) 1,00 25
453 0,00 0,00 0,04 Country 3 (Country) 1,00 25
454 0,00 0,00 0,04 Country 3 (Country) 1,00 25
455 0,00 0,00 0,04 Country 3 (Country) 1,00 25
456 0,00 0,00 0,04 Country 3 (Country) 1,00 25
457 0,00 0,00 0,04 Country 3 (Country) 1,00 25
458 0,00 0,00 0,04 Country 3 (Country) 1,00 25
459 0,00 0,00 0,04 Country 3 (Country) 1,00 25
460 0,00 0,00 0,04 Country 3 (Country) 1,00 25
461 0,00 0,00 0,04 Country 3 (Country) 1,00 25
462 0,00 0,00 0,04 Country 3 (Country) 1,00 25
463 0,00 0,00 0,04 Country 3 (Country) 1,00 25
464 0,00 0,00 0,04 Country 3 (Country) 1,00 25
