500
0 226,10 226,10 0,52 Country 9 (Country) 0,00 0
1 2.564,56 2.564,56 0,80 Country 9 (Country) 0,00 2
2 3.358,96 1.946,57 0,80 Country 9 (Country) 0,00 24
3 4.325,69 3.509,99 0,80 Country 9 (Country) 0,00 49
4 4.477,93 4.910,73 0,80 Country 9 (Country) 0,00 85
5 5.415,76 6.643,46 0,80 Country 9 (Country) 0,00 123
6 5.031,42 8.070,12 0,80 Country 9 (Country) 0,00 180
7 4.348,24 8.406,54 0,80 Country 9 (Country) 0,00 224
8 4.245,60 9.661,41 0,80 Country 9 (Country) 0,00 285
9 3.873,40 10.633,13 0,80 Country 9 (Country) 0,00 345
10 3.598,72 9.582,97 0,80 Country 9 (Country) 0,00 401
11 3.257,69 9.272,92 0,80 Country 9 (Country) 0,00 477
12 2.964,96 8.030,60 0,80 Country 9 (Country) 0,00 543
13 2.666,37 7.672,94 0,80 Country 9 (Country) 0,00 618
14 2.245,99 8.078,40 0,80 Country 9 (Country) 0,00 691
15 2.390,62 4.074,46 0,68 Country 9 (Country) 0,00 754
16 2.322,06 7.260,36 0,68 Country 9 (Country) 0,00 826
17 2.180,39 5.907,17 0,68 Country 9 (Country) 0,00 901
18 1.953,78 4.616,15 0,68 Country 9 (Country) 0,00 965
19 1.849,36 3.665,70 0,68 Country 9 (Country) 0,00 1032
20 1.822,41 3.682,54 0,68 Country 9 (Country) 0,00 1101
21 1.327,74 2.305,32 0,68 Country 9 (Country) 0,00 1157
22 566,43 780,73 0,68 Country 9 (Country) 0,00 1233
23 365,81 551,49 0,68 Country 9 (Country) 0,00 1287
24 269,90 382,75 0,68 Country 9 (Country) 0,00 1311
25 0,25 0,32 0,68 Country 9 (Country) 0,00 1334
26 360,00 388,29 0,68 Country 9 (Country) 0,00 1334
27 359,94 326,12 0,68 Country 9 (Country) 0,00 1341
28 0,43 0,35 0,80 Country 9 (Country) 0,00 1367
29 0,04 0,05 0,80 Country 9 (Country) 0,00 1368
30 239,87 293,27 0,80 Country 9 (Country) 0,00 1368
31 179,93 203,58 0,80 Country 9 (Country) 0,00 1383
32 64,17 62,15 0,80 Country 9 (Country) 0,00 1400
33 287,89 280,35 0,80 Country 9 (Country) 0,00 1408
34 45,02 46,18 0,80 Country 9 (Country) 0,00 1432
35 2,69 2,90 0,80 Country 9 (Country) 0,00 1436
36 2,59 2,79 0,80 Country 9 (Country) 0,00 1441
37 868,97 924,37 0,80 Country 9 (Country) 0,00 1445
38 216,70 233,04 0,80 Country 9 (Country) 0,00 1510
39 216,74 227,98 0,80 Country 9 (Country) 0,00 1534
40 745,52 756,10 0,80 Country 9 (Country) 0,00 1548
41 962,60 753,93 0,80 Country 9 (Country) 0,00 1584
42 802,62 813,85 0,80 Country 9 (Country) 0,00 1627
43 370,14 362,98 0,80 Country 9 (Country) 0,00 1683
44 528,95 511,55 0,80 Country 9 (Country) 0,00 1705
45 436,46 414,13 0,80 Country 9 (Country) 0,00 1762
46 359,64 337,99 0,80 Country 9 (Country) 0,00 1809
