1000
0 190,45 190,45 190,45 1,00 94,00 0
1 190,45 2,44 2,44 1,00 96,00 1235
2 190,45 2,16 2,16 1,00 106,00 1774
3 190,45 2,16 2,16 1,00 124,00 1865
4 190,45 2,16 2,16 1,00 142,00 1875
5 190,45 1,19 1,19 1,00 160,00 1879
6 190,45 1,19 1,19 1,00 178,00 1881
7 190,45 1,19 1,19 1,00 196,00 1881
8 190,45 1,19 1,19 1,00 214,00 1881
9 190,45 1,19 1,19 1,00 232,00 1881
10 190,45 0,76 0,76 1,00 250,00 1881
11 190,45 0,76 0,76 1,00 268,00 1881
12 190,45 0,76 0,76 1,00 286,00 1881
13 190,45 0,76 0,76 1,00 304,00 1881
14 190,45 0,76 0,76 1,00 322,00 1881
15 190,45 0,76 0,76 1,00 340,00 1881
16 190,45 0,76 0,76 1,00 358,00 1881
17 190,45 0,76 0,76 1,00 376,00 1881
18 190,45 0,76 0,76 1,00 394,00 1881
19 190,45 0,76 0,76 1,00 412,00 1881
20 190,45 0,76 0,76 1,00 430,00 1881
21 190,45 0,76 0,76 1,00 448,00 1881
22 190,45 0,76 0,76 1,00 466,00 1881
23 190,45 0,76 0,76 1,00 484,00 1881
24 190,45 0,76 0,76 1,00 502,00 1881
25 190,45 0,76 0,76 1,00 520,00 1881
26 190,45 0,35 0,35 1,00 538,00 1881
27 190,45 0,35 0,35 1,00 556,00 1881
28 190,45 0,35 0,35 1,00 574,00 1881
29 190,45 0,35 0,35 1,00 592,00 1881
30 190,45 0,35 0,35 99,00 610,00 1881
31 190,45 31,16 31,16 99,00 623,00 2704
32 190,45 30,71 30,71 99,00 632,00 3431
33 190,45 29,97 29,97 99,00 647,00 3821
34 190,45 29,19 29,19 99,00 664,00 4072
35 190,45 27,73 27,73 99,00 680,00 4286
36 190,45 27,77 27,77 99,00 697,00 4405
37 190,45 27,13 27,13 99,00 713,00 4558
38 190,45 25,79 25,79 99,00 731,00 4625
39 190,45 25,79 25,79 99,00 749,00 4666
40 190,45 25,79 25,79 99,00 767,00 4711
41 190,45 24,61 24,61 99,00 784,00 4762
42 190,45 24,61 24,61 99,00 802,00 4795
43 190,45 22,99 22,99 99,00 820,00 4831
44 190,45 22,99 22,99 99,00 838,00 4863
45 190,45 22,99 22,99 99,00 856,00 4893
46 190,45 22,99 22,99 99,00 874,00 4918
47 190,45 21,14 21,14 99,00 892,00 4938
48 190,45 21,14 21,14 99,00 910,00 4953
49 190,45 21,14 21,14 99,00 928,00 4969
50 190,45 21,14 21,14 99,00 946,00 4978
51 190,45 21,14 21,14 99,00 964,00 4991
52 190,45 21,14 21,14 99,00 982,00 5006
53 190,45 18,85 18,85 99,00 1.000,00 5016
54 190,45 18,85 18,85 99,00 1.018,00 5027
55 190,45 18,85 18,85 99,00 1.036,00 5033
56 190,45 18,85 18,85 99,00 1.054,00 5043
57 190,45 18,85 18,85 99,00 1.072,00 5047
58 190,45 18,85 18,85 99,00 1.090,00 5055
59 190,45 18,85 18,85 99,00 1.108,00 5061
60 190,45 18,85 18,85 18,00 1.126,00 5068
61 190,45 18,85 18,85 18,00 1.144,00 5076
62 190,45 18,85 18,85 18,00 1.162,00 5097
63 190,45 18,85 18,85 18,00 1.180,00 5110
64 190,45 18,85 18,85 18,00 1.198,00 5114
65 190,45 18,85 18,85 18,00 1.216,00 5115
66 190,45 18,85 18,85 18,00 1.234,00 5118
67 190,45 18,85 18,85 18,00 1.252,00 5123
68 190,45 18,85 18,85 18,00 1.270,00 5124
69 190,45 18,85 18,85 18,00 1.288,00 5125
70 190,45 18,85 18,85 18,00 1.306,00 5125
71 190,45 2,59 2,59 18,00 1.324,00 5125
72 190,45 2,59 2,59 18,00 1.342,00 5125
73 190,45 2,59 2,59 18,00 1.360,00 5125
74 190,45 2,59 2,59 18,00 1.378,00 5126
75 190,45 2,59 2,59 18,00 1.396,00 5126
76 190,45 2,59 2,59 18,00 1.414,00 5126
77 190,45 2,59 2,59 18,00 1.432,00 5126
78 190,45 2,59 2,59 18,00 1.450,00 5127
79 190,45 2,59 2,59 18,00 1.468,00 5128
