1000
0 66,11 66,11 66,11 1,00 20,00 0
144 66,11 0,16 0,22 2,00 879,00 5398
145 66,11 0,16 0,22 2,00 885,00 5398
146 66,11 0,16 0,22 2,00 891,00 5398
147 66,11 0,16 0,22 2,00 897,00 5398
148 66,11 0,16 0,22 2,00 903,00 5398
149 66,11 0,16 0,22 2,00 909,00 5398
150 66,11 0,16 0,22 100,00 915,00 5398
151 66,11 0,16 0,22 100,00 921,00 5443
152 66,11 7,19 10,38 100,00 926,00 5461
153 66,11 7,19 10,38 100,00 932,00 5469
154 66,11 7,19 10,38 100,00 938,00 5476
155 66,11 7,00 10,11 100,00 944,00 5480
156 66,11 7,00 10,11 100,00 950,00 5482
157 66,11 7,00 10,11 100,00 956,00 5482
158 66,11 7,00 10,11 100,00 962,00 5492
159 66,11 7,00 10,11 100,00 968,00 5501
160 66,11 7,00 10,11 100,00 974,00 5510
161 66,11 7,00 10,11 100,00 980,00 5520
162 66,11 6,70 9,68 100,00 986,00 5532
163 66,11 6,70 9,68 100,00 992,00 5544
164 66,11 6,70 9,68 100,00 998,00 5553
165 66,11 6,70 9,68 100,00 1.004,00 5560
166 66,11 6,70 9,68 100,00 1.010,00 5566
167 66,11 6,70 9,68 100,00 1.016,00 5570
168 66,11 6,70 9,68 100,00 1.022,00 5573
169 66,11 6,70 9,68 100,00 1.028,00 5575
170 66,11 6,70 9,68 100,00 1.034,00 5576
171 66,11 6,70 9,68 100,00 1.040,00 5577
172 66,11 6,70 9,68 100,00 1.046,00 5578
173 66,11 6,70 9,68 100,00 1.052,00 5579
174 66,11 6,70 9,68 100,00 1.058,00 5580
175 66,11 6,70 9,68 100,00 1.064,00 5582
176 66,11 6,70 9,68 100,00 1.070,00 5583
177 66,11 6,14 8,87 100,00 1.076,00 5584
178 66,11 6,14 8,87 100,00 1.082,00 5587
179 66,11 6,14 8,87 100,00 1.088,00 5589
180 66,11 6,14 8,87 6,00 1.094,00 5591
181 66,11 6,14 8,87 6,00 1.100,00 5600
182 66,11 6,14 8,87 6,00 1.106,00 5601
183 66,11 6,14 8,87 6,00 1.112,00 5602
184 66,11 6,14 8,87 6,00 1.118,00 5602
185 66,11 6,14 8,87 6,00 1.124,00 5602
186 66,11 6,14 8,87 6,00 1.130,00 5602
187 66,11 6,14 8,87 6,00 1.136,00 5602
188 66,11 6,14 8,87 6,00 1.142,00 5602
189 66,11 6,14 8,87 6,00 1.148,00 5602
190 66,11 6,14 8,87 6,00 1.154,00 5602
191 66,11 6,14 8,87 6,00 1.160,00 5604
192 66,11 6,14 8,87 6,00 1.166,00 5606
193 66,11 6,14 8,87 6,00 1.172,00 5607
194 66,11 6,14 8,87 6,00 1.178,00 5611
195 66,11 6,14 8,87 6,00 1.184,00 5613
196 66,11 6,14 8,87 6,00 1.190,00 5613
197 66,11 6,14 8,87 6,00 1.196,00 5613
198 66,11 0,33 0,48 6,00 1.202,00 5613
199 66,11 0,33 0,48 6,00 1.208,00 5613
200 66,11 0,33 0,48 6,00 1.214,00 5613
201 66,11 0,33 0,48 6,00 1.220,00 5613
202 66,11 0,33 0,48 6,00 1.226,00 5613
203 66,11 0,33 0,48 6,00 1.232,00 5613
204 66,11 0,33 0,48 6,00 1.238,00 5613
205 66,11 0,33 0,48 6,00 1.244,00 5613
206 66,11 0,33 0,48 6,00 1.250,00 5613
207 66,11 0,33 0,48 6,00 1.256,00 5613
208 66,11 0,33 0,48 6,00 1.262,00 5614
209 66,11 0,31 0,45 6,00 1.268,00 5616
210 66,11 0,31 0,45 96,00 1.274,00 5616
211 66,11 0,31 0,45 96,00 1.280,00 5655
212 66,11 0,31 0,45 96,00 1.286,00 5665
213 66,11 0,31 0,45 96,00 1.292,00 5671
214 66,11 0,31 0,45 96,00 1.298,00 5671
215 66,11 0,31 0,45 96,00 1.304,00 5671
216 66,11 0,31 0,45 96,00 1.310,00 5671
217 66,11 0,31 0,45 96,00 1.316,00 5671
218 66,11 0,31 0,45 96,00 1.322,00 5671
219 66,11 0,31 0,45 96,00 1.328,00 5671
220 66,11 0,31 0,45 96,00 1.334,00 5671
221 66,11 0,31 0,45 96,00 1.340,00 5671
222 66,11 0,31 0,45 96,00 1.346,00 5671
223 66,11 0,31 0,45 96,00 1.352,00 5671
224 66,11 0,31 0,45 96,00 1.358,00 5671
225 66,11 0,31 0,45 96,00 1.364,00 5671
226 66,11 0,31 0,45 96,00 1.370,00 5671
227 66,11 0,31 0,45 96,00 1.376,00 5671
228 66,11 4,59 6,63 96,00 1.382,00 5671
229 66,11 4,59 6,63 96,00 1.388,00 5671
230 66,11 4,59 6,63 96,00 1.394,00 5671
231 66,11 4,59 6,63 96,00 1.400,00 5671
232 66,11 4,59 6,63 96,00 1.406,00 5671
233 66,11 4,59 6,63 96,00 1.412,00 5671
234 66,11 4,59 6,63 96,00 1.418,00 5671
235 66,11 4,59 6,63 96,00 1.424,00 5671
236 66,11 4,59 6,63 96,00 1.430,00 5671
237 66,11 4,59 6,63 96,00 1.436,00 5671
238 66,11 4,59 6,63 96,00 1.442,00 5671
239 66,11 4,59 6,63 96,00 1.448,00 5671
240 66,11 4,59 6,63 2,00 1.454,00 5671
241 66,11 4,59 6,63 2,00 1.460,00 5686
242 66,11 4,59 6,63 2,00 1.466,00 5686
243 66,11 4,59 6,63 2,00 1.472,00 5687
244 66,11 4,59 6,63 2,00 1.478,00 5688
245 66,11 4,59 6,63 2,00 1.484,00 5688
246 66,11 4,59 6,63 2,00 1.490,00 5688
247 66,11 0,09 0,13 2,00 1.496,00 5688
248 66,11 0,09 0,13 2,00 1.502,00 5688
249 66,11 0,09 0,13 2,00 1.508,00 5691
250 66,11 0,09 0,13 2,00 1.514,00 5693
251 66,11 0,09 0,13 2,00 1.520,00 5693
252 66,11 0,09 0,13 2,00 1.526,00 5693
253 66,11 0,09 0,13 2,00 1.532,00 5694
254 66,11 0,09 0,13 2,00 1.538,00 5694
255 66,11 0,09 0,13 2,00 1.544,00 5694
256 66,11 0,09 0,13 2,00 1.550,00 5694
257 66,11 0,09 0,13 2,00 1.556,00 5694
258 66,11 0,09 0,13 2,00 1.562,00 5694
259 66,11 0,09 0,13 2,00 1.568,00 5694
260 66,11 0,09 0,13 2,00 1.574,00 5694
261 66,11 0,09 0,13 2,00 1.580,00 5694
262 66,11 0,09 0,13 2,00 1.586,00 5694
263 66,11 0,09 0,13 2,00 1.592,00 5694
264 66,11 0,09 0,13 2,00 1.598,00 5694
265 66,11 0,09 0,13 2,00 1.604,00 5694
266 66,11 0,09 0,13 2,00 1.610,00 5694
267 66,11 0,09 0,13 2,00 1.616,00 5694
268 66,11 0,09 0,13 2,00 1.622,00 5694
269 66,11 0,09 0,13 2,00 1.628,00 5694
270 66,11 0,09 0,13 100,00 1.634,00 5694
271 66,11 0,09 0,13 100,00 1.640,00 5724
272 66,11 4,03 5,82 100,00 1.645,00 5736
273 66,11 4,00 5,78 100,00 1.651,00 5742
274 66,11 4,00 5,78 100,00 1.657,00 5742
275 66,11 4,00 5,78 100,00 1.663,00 5742
276 66,11 4,00 5,78 100,00 1.669,00 5742
277 66,11 3,95 5,70 100,00 1.675,00 5742
278 66,11 3,95 5,70 100,00 1.681,00 5742
279 66,11 3,92 5,66 100,00 1.687,00 5742
280 66,11 3,92 5,66 100,00 1.693,00 5742
281 66,11 3,92 5,66 100,00 1.699,00 5742
282 66,11 3,88 5,60 100,00 1.705,00 5742
283 66,11 3,88 5,60 100,00 1.711,00 5742
284 66,11 3,88 5,60 100,00 1.717,00 5742
285 66,11 3,88 5,60 100,00 1.723,00 5742
286 66,11 3,88 5,60 100,00 1.729,00 5742
287 66,11 3,88 5,60 100,00 1.735,00 5742
288 66,11 3,88 5,60 100,00 1.741,00 5742
289 66,11 3,88 5,60 100,00 1.747,00 5742
290 66,11 3,88 5,60 100,00 1.753,00 5742
291 66,11 3,76 5,43 100,00 1.759,00 5742
292 66,11 3,76 5,43 100,00 1.765,00 5742
293 66,11 3,76 5,43 100,00 1.771,00 5742
294 66,11 3,76 5,43 100,00 1.777,00 5742
295 66,11 3,76 5,43 100,00 1.783,00 5742
296 66,11 3,76 5,43 100,00 1.789,00 5742
297 66,11 3,76 5,43 100,00 1.795,00 5742
298 66,11 3,76 5,43 100,00 1.801,00 5742
299 66,11 3,76 5,43 100,00 1.807,00 5742
300 66,11 3,76 5,43 15,00 1.813,00 5742
301 66,11 3,76 5,43 15,00 1.819,00 5752
302 66,11 0,54 0,78 15,00 1.825,00 5752
303 66,11 0,54 0,78 15,00 1.831,00 5752
304 66,11 0,54 0,78 15,00 1.837,00 5752
305 66,11 0,54 0,78 15,00 1.843,00 5752
306 66,11 0,54 0,78 15,00 1.849,00 5762
307 66,11 0,54 0,78 15,00 1.855,00 5773
308 66,11 0,54 0,78 15,00 1.861,00 5778
309 66,11 0,54 0,78 15,00 1.867,00 5780
310 66,11 0,53 0,76 15,00 1.873,00 5780
311 66,11 0,53 0,76 15,00 1.879,00 5780
312 66,11 0,53 0,76 15,00 1.885,00 5780
313 66,11 0,53 0,76 15,00 1.891,00 5782
314 66,11 0,53 0,76 15,00 1.897,00 5783
315 66,11 0,53 0,76 15,00 1.903,00 5783
316 66,11 0,53 0,76 15,00 1.909,00 5783
317 66,11 0,53 0,76 15,00 1.915,00 5783
318 66,11 0,53 0,76 15,00 1.921,00 5783
319 66,11 0,53 0,76 15,00 1.927,00 5783
320 66,11 0,51 0,74 15,00 1.933,00 5783
321 66,11 0,51 0,74 15,00 1.939,00 5783
322 66,11 0,51 0,74 15,00 1.945,00 5783
323 66,11 0,51 0,74 15,00 1.951,00 5783
324 66,11 0,51 0,74 15,00 1.957,00 5783
325 66,11 0,51 0,74 15,00 1.963,00 5783
326 66,11 0,51 0,74 15,00 1.969,00 5783
327 66,11 0,51 0,74 15,00 1.975,00 5783
328 66,11 0,51 0,74 15,00 1.981,00 5783
329 66,11 0,51 0,74 15,00 1.987,00 5783
330 66,11 0,51 0,74 85,00 1.993,00 5783
331 66,11 0,51 0,74 85,00 1.999,00 5809
332 66,11 0,51 0,74 85,00 2.005,00 5815
333 66,11 0,51 0,74 85,00 2.011,00 5818
334 66,11 0,51 0,74 85,00 2.017,00 5819
335 66,11 0,51 0,74 85,00 2.023,00 5820
336 66,11 0,51 0,74 85,00 2.029,00 5820
337 66,11 0,51 0,74 85,00 2.035,00 5820
338 66,11 0,51 0,74 85,00 2.041,00 5820
339 66,11 0,51 0,74 85,00 2.047,00 5820
340 66,11 0,51 0,74 85,00 2.053,00 5820
341 66,11 0,51 0,74 85,00 2.059,00 5820
342 66,11 0,51 0,74 85,00 2.065,00 5820
343 66,11 0,51 0,74 85,00 2.071,00 5820
344 66,11 0,51 0,74 85,00 2.077,00 5820
345 66,11 0,51 0,74 85,00 2.083,00 5820
346 66,11 0,51 0,74 85,00 2.089,00 5820
347 66,11 0,51 0,74 85,00 2.095,00 5820
348 66,11 0,51 0,74 85,00 2.101,00 5820
349 66,11 0,51 0,74 85,00 2.107,00 5820
350 66,11 0,51 0,74 85,00 2.113,00 5820
351 66,11 0,51 0,74 85,00 2.119,00 5820
352 66,11 0,51 0,74 85,00 2.125,00 5820
353 66,11 0,51 0,74 85,00 2.131,00 5820
354 66,11 0,51 0,74 85,00 2.137,00 5820
355 66,11 0,51 0,74 85,00 2.143,00 5820
356 66,11 2,61 3,78 85,00 2.149,00 5820
357 66,11 2,61 3,78 85,00 2.155,00 5820
358 66,11 2,61 3,78 85,00 2.161,00 5820
359 66,11 2,61 3,78 85,00 2.167,00 5820
360 66,11 2,61 3,78 7,00 2.173,00 5820
361 66,11 2,61 3,78 7,00 2.179,00 5827
362 66,11 2,61 3,78 7,00 2.185,00 5827
363 66,11 2,61 3,78 7,00 2.191,00 5827
364 66,11 2,61 3,78 7,00 2.197,00 5827
365 66,11 2,61 3,78 7,00 2.203,00 5827
366 66,11 2,61 3,78 7,00 2.209,00 5827
367 66,11 2,61 3,78 7,00 2.215,00 5827
368 66,11 0,21 0,30 7,00 2.221,00 5827
369 66,11 0,21 0,30 7,00 2.227,00 5827
370 66,11 0,21 0,30 7,00 2.233,00 5827
371 66,11 0,21 0,30 7,00 2.239,00 5827
372 66,11 0,21 0,30 7,00 2.245,00 5827
373 66,11 0,21 0,30 7,00 2.251,00 5827
374 66,11 0,21 0,30 7,00 2.257,00 5827
375 66,11 0,21 0,30 7,00 2.263,00 5827
376 66,11 0,21 0,30 7,00 2.269,00 5827
377 66,11 0,21 0,30 7,00 2.275,00 5827
378 66,11 0,20 0,29 7,00 2.281,00 5827
379 66,11 0,20 0,29 7,00 2.287,00 5827
380 66,11 0,20 0,29 7,00 2.293,00 5827
381 66,11 0,20 0,29 7,00 2.299,00 5827
382 66,11 0,20 0,29 7,00 2.305,00 5827
383 66,11 0,20 0,29 7,00 2.311,00 5833
384 66,11 0,20 0,29 7,00 2.317,00 5833
385 66,11 0,20 0,29 7,00 2.323,00 5833
386 66,11 0,20 0,29 7,00 2.329,00 5833
387 66,11 0,20 0,29 7,00 2.335,00 5833
388 66,11 0,20 0,29 7,00 2.341,00 5833
389 66,11 0,20 0,29 7,00 2.347,00 5833
390 66,11 0,20 0,29 101,00 2.353,00 5833
391 66,11 0,20 0,29 101,00 2.359,00 5854
392 66,11 0,20 0,29 101,00 2.365,00 5858
393 66,11 2,82 4,07 101,00 2.371,00 5861
394 66,11 2,82 4,07 101,00 2.377,00 5861
395 66,11 2,82 4,07 101,00 2.383,00 5861
396 66,11 2,82 4,07 101,00 2.389,00 5861
397 66,11 2,79 4,03 101,00 2.395,00 5861
398 66,11 2,79 4,03 101,00 2.401,00 5861
399 66,11 2,79 4,03 101,00 2.407,00 5861
400 66,11 2,77 4,00 101,00 2.413,00 5861
401 66,11 2,77 4,00 101,00 2.419,00 5865
402 66,11 2,77 4,00 101,00 2.425,00 5866
403 66,11 2,77 4,00 101,00 2.431,00 5866
404 66,11 2,74 3,96 101,00 2.437,00 5866
405 66,11 2,74 3,96 101,00 2.443,00 5866
406 66,11 2,74 3,96 101,00 2.449,00 5866
407 66,11 2,74 3,96 101,00 2.455,00 5866
408 66,11 2,74 3,96 101,00 2.461,00 5866
409 66,11 2,74 3,96 101,00 2.467,00 5866
410 66,11 2,74 3,96 101,00 2.473,00 5866
411 66,11 2,74 3,96 101,00 2.479,00 5866
412 66,11 2,74 3,96 101,00 2.485,00 5866
413 66,11 2,74 3,96 101,00 2.491,00 5866
414 66,11 2,67 3,86 101,00 2.497,00 5866
415 66,11 2,67 3,86 101,00 2.503,00 5866
416 66,11 2,67 3,86 101,00 2.509,00 5866
417 66,11 2,67 3,86 101,00 2.515,00 5866
418 66,11 2,67 3,86 101,00 2.521,00 5866
419 66,11 2,64 3,82 101,00 2.527,00 5866
420 66,11 2,64 3,82 17,00 2.533,00 5866
421 66,11 2,64 3,82 17,00 2.539,00 5875
422 66,11 2,64 3,82 17,00 2.545,00 5878
423 66,11 2,64 3,82 17,00 2.551,00 5879
424 66,11 2,64 3,82 17,00 2.557,00 5879
425 66,11 0,44 0,63 17,00 2.563,00 5879
426 66,11 0,44 0,63 17,00 2.569,00 5879
427 66,11 0,44 0,63 17,00 2.575,00 5879
428 66,11 0,44 0,63 17,00 2.581,00 5880
429 66,11 0,43 0,63 17,00 2.587,00 5880
430 66,11 0,43 0,63 17,00 2.593,00 5880
431 66,11 0,43 0,63 17,00 2.599,00 5880
432 66,11 0,43 0,63 17,00 2.605,00 5880
433 66,11 0,43 0,63 17,00 2.611,00 5880
434 66,11 0,43 0,63 17,00 2.617,00 5880
435 66,11 0,43 0,63 17,00 2.623,00 5880
436 66,11 0,43 0,62 17,00 2.629,00 5880
437 66,11 0,43 0,62 17,00 2.635,00 5880
438 66,11 0,43 0,62 17,00 2.641,00 5880
439 66,11 0,43 0,62 17,00 2.647,00 5880
440 66,11 0,43 0,62 17,00 2.653,00 5880
441 66,11 0,43 0,62 17,00 2.659,00 5880
442 66,11 0,43 0,62 17,00 2.665,00 5880
443 66,11 0,43 0,62 17,00 2.671,00 5880
444 66,11 0,42 0,61 17,00 2.677,00 5880
445 66,11 0,42 0,61 17,00 2.683,00 5880
446 66,11 0,42 0,61 17,00 2.689,00 5880
447 66,11 0,42 0,61 17,00 2.695,00 5880
448 66,11 0,42 0,61 17,00 2.701,00 5880
449 66,11 0,42 0,61 17,00 2.707,00 5880
450 66,11 0,42 0,61 89,00 2.713,00 5880
451 66,11 0,42 0,61 89,00 2.719,00 5901
452 66,11 2,16 3,12 89,00 2.725,00 5908
453 66,11 2,16 3,12 89,00 2.731,00 5908
454 66,11 2,16 3,12 89,00 2.737,00 5908
455 66,11 2,16 3,12 89,00 2.743,00 5908
456 66,11 2,16 3,12 89,00 2.749,00 5909
457 66,11 2,16 3,12 89,00 2.755,00 5909
458 66,11 2,13 3,08 89,00 2.761,00 5909
459 66,11 2,13 3,08 89,00 2.767,00 5909
460 66,11 2,13 3,08 89,00 2.773,00 5909
461 66,11 2,13 3,08 89,00 2.779,00 5909
462 66,11 2,13 3,08 89,00 2.785,00 5909
463 66,11 2,13 3,08 89,00 2.791,00 5909
464 66,11 2,13 3,08 89,00 2.797,00 5909
465 66,11 2,13 3,08 89,00 2.803,00 5909
466 66,11 2,09 3,02 89,00 2.809,00 5909
467 66,11 2,09 3,02 89,00 2.815,00 5909
468 66,11 2,09 3,02 89,00 2.821,00 5909
469 66,11 2,09 3,02 89,00 2.827,00 5909
470 66,11 2,09 3,02 89,00 2.833,00 5909
471 66,11 2,09 3,02 89,00 2.839,00 5909
472 66,11 2,09 3,02 89,00 2.845,00 5909
473 66,11 2,09 3,02 89,00 2.851,00 5909
474 66,11 2,09 3,02 89,00 2.857,00 5909
475 66,11 2,09 3,02 89,00 2.863,00 5909
476 66,11 2,05 2,96 89,00 2.869,00 5909
477 66,11 2,05 2,96 89,00 2.875,00 5909
478 66,11 2,05 2,96 89,00 2.881,00 5909
479 66,11 2,05 2,96 89,00 2.887,00 5909
480 66,11 2,05 2,96 16,00 2.893,00 5909
481 66,11 0,36 0,53 16,00 2.899,00 5915
482 66,11 0,36 0,53 16,00 2.905,00 5916
483 66,11 0,36 0,52 16,00 2.911,00 5916
484 66,11 0,36 0,52 16,00 2.917,00 5916
485 66,11 0,36 0,52 16,00 2.923,00 5916
486 66,11 0,36 0,52 16,00 2.929,00 5916
487 66,11 0,36 0,52 16,00 2.935,00 5916
488 66,11 0,36 0,52 16,00 2.941,00 5916
489 66,11 0,36 0,52 16,00 2.947,00 5916
490 66,11 0,36 0,52 16,00 2.953,00 5916
491 66,11 0,36 0,52 16,00 2.959,00 5916
492 66,11 0,36 0,52 16,00 2.965,00 5916
493 66,11 0,36 0,52 16,00 2.971,00 5916
494 66,11 0,36 0,52 16,00 2.977,00 5916
495 66,11 0,36 0,52 16,00 2.983,00 5916
496 66,11 0,36 0,52 16,00 2.989,00 5916
497 66,11 0,36 0,52 16,00 2.995,00 5916
498 66,11 0,36 0,52 16,00 3.001,00 5916
499 66,11 0,36 0,52 16,00 3.007,00 5916
500 66,11 0,36 0,52 16,00 3.013,00 5916
501 66,11 0,36 0,52 16,00 3.019,00 5916
502 66,11 0,36 0,52 16,00 3.025,00 5916
503 66,11 0,36 0,52 16,00 3.031,00 5916
504 66,11 0,36 0,52 16,00 3.037,00 5916
505 66,11 0,36 0,52 16,00 3.043,00 5919
506 66,11 0,36 0,52 16,00 3.049,00 5919
507 66,11 0,36 0,52 16,00 3.055,00 5919
508 66,11 0,36 0,52 16,00 3.061,00 5919
509 66,11 0,36 0,52 16,00 3.067,00 5919
510 66,11 0,36 0,52 92,00 3.073,00 5919
511 66,11 1,98 2,85 92,00 3.079,00 5935
512 66,11 1,98 2,85 92,00 3.085,00 5937
513 66,11 1,98 2,85 92,00 3.091,00 5938
514 66,11 1,98 2,85 92,00 3.097,00 5938
515 66,11 1,98 2,85 92,00 3.103,00 5938
516 66,11 1,98 2,85 92,00 3.109,00 5938
517 66,11 1,98 2,85 92,00 3.115,00 5938
518 66,11 1,98 2,85 92,00 3.121,00 5938
519 66,11 1,98 2,85 92,00 3.127,00 5938
520 66,11 1,98 2,85 92,00 3.133,00 5938
521 66,11 1,94 2,80 92,00 3.139,00 5938
522 66,11 1,94 2,80 92,00 3.145,00 5938
523 66,11 1,94 2,80 92,00 3.151,00 5938
524 66,11 1,94 2,80 92,00 3.157,00 5938
525 66,11 1,94 2,80 92,00 3.163,00 5938
526 66,11 1,94 2,80 92,00 3.169,00 5938
527 66,11 1,94 2,80 92,00 3.175,00 5938
528 66,11 1,94 2,80 92,00 3.181,00 5938
