1000
0 185,56 185,56 185,56 1,00 86,00 0
1 185,56 2,47 2,47 1,00 75,00 1235
2 185,56 2,77 1,48 1,00 69,00 1774
3 185,56 2,77 1,54 1,00 71,00 1865
4 185,56 2,54 1,42 1,00 73,00 1875
5 185,56 2,54 1,42 1,00 75,00 1879
6 185,56 2,54 1,42 1,00 77,00 1881
7 185,56 2,54 1,42 1,00 79,00 1881
8 185,56 2,54 1,42 1,00 81,00 1881
9 185,56 2,54 1,42 1,00 83,00 1881
10 185,56 2,54 1,42 1,00 85,00 1881
11 185,56 2,54 1,42 1,00 87,00 1881
12 185,56 2,54 1,42 1,00 89,00 1881
13 185,56 2,54 1,42 1,00 91,00 1881
14 185,56 2,54 1,42 1,00 93,00 1881
15 185,56 2,54 1,42 1,00 95,00 1881
16 185,56 2,54 1,42 1,00 97,00 1881
17 185,56 2,54 1,42 1,00 99,00 1881
18 185,56 1,84 1,03 1,00 101,00 1881
19 185,56 1,80 1,01 1,00 103,00 1881
20 185,56 1,80 1,01 1,00 105,00 1881
21 185,56 1,80 1,01 1,00 107,00 1881
22 185,56 1,80 1,01 1,00 109,00 1881
23 185,56 1,80 1,01 1,00 111,00 1881
24 185,56 1,80 1,01 1,00 113,00 1881
25 185,56 1,80 1,01 1,00 115,00 1881
26 185,56 1,80 1,01 1,00 117,00 1881
27 185,56 1,80 1,01 1,00 119,00 1881
28 185,56 1,80 1,01 1,00 121,00 1881
29 185,56 1,80 1,01 1,00 123,00 1881
30 185,56 1,80 1,01 95,00 125,00 1881
31 185,56 142,16 79,69 95,00 126,00 2704
32 185,56 141,02 116,21 95,00 127,00 3431
33 185,56 141,02 96,07 95,00 127,00 3821
34 185,56 139,91 102,01 95,00 128,00 4072
35 185,56 139,91 110,14 95,00 130,00 4286
36 185,56 139,91 102,38 95,00 132,00 4405
37 185,56 139,91 106,75 95,00 134,00 4558
38 185,56 139,91 104,92 95,00 136,00 4625
39 185,56 139,91 103,43 95,00 138,00 4666
40 185,56 139,91 101,87 95,00 140,00 4711
41 185,56 139,91 103,24 95,00 142,00 4762
42 185,56 139,91 102,92 95,00 144,00 4795
43 185,56 139,91 100,28 95,00 146,00 4831
44 185,56 139,91 102,63 95,00 148,00 4863
45 185,56 139,91 102,66 95,00 150,00 4893
46 185,56 139,91 102,69 95,00 152,00 4918
47 185,56 139,91 102,79 95,00 154,00 4938
48 185,56 139,91 102,74 95,00 156,00 4953
49 185,56 139,91 102,76 95,00 158,00 4969
50 185,56 139,91 102,77 95,00 160,00 4978
51 185,56 139,91 102,78 95,00 162,00 4991
52 185,56 139,91 102,78 95,00 164,00 5006
53 185,56 139,91 102,78 95,00 166,00 5016
54 185,56 139,91 102,79 95,00 168,00 5027
55 185,56 139,91 102,79 95,00 170,00 5033
56 185,56 139,91 102,79 95,00 172,00 5043
57 185,56 101,31 74,43 95,00 174,00 5047
58 185,56 101,31 74,43 95,00 176,00 5055
59 185,56 101,31 74,43 95,00 178,00 5061
60 185,56 101,31 74,43 1,00 180,00 5068
61 185,56 101,31 74,43 1,00 182,00 5076
62 185,56 101,31 74,44 1,00 184,00 5097
63 185,56 101,31 74,44 1,00 186,00 5110
64 185,56 101,31 74,44 1,00 188,00 5114
65 185,56 101,31 74,45 1,00 190,00 5115
66 185,56 101,31 74,42 1,00 192,00 5118
67 185,56 101,31 74,43 1,00 194,00 5123
68 185,56 101,31 74,44 1,00 196,00 5124
69 185,56 101,31 74,44 1,00 198,00 5125
70 185,56 101,31 74,44 1,00 200,00 5125
71 185,56 0,92 0,67 1,00 202,00 5125
72 185,56 0,92 0,67 1,00 204,00 5125
73 185,56 0,92 0,67 1,00 206,00 5125
74 185,56 0,92 0,67 1,00 208,00 5126
75 185,56 0,92 0,67 1,00 210,00 5126
76 185,56 0,92 0,67 1,00 212,00 5126
77 185,56 0,92 0,67 1,00 214,00 5126
78 185,56 0,92 0,67 1,00 216,00 5127
79 185,56 0,92 0,67 1,00 218,00 5128
80 185,56 0,92 0,67 1,00 220,00 5128
81 185,56 0,92 0,67 1,00 222,00 5128
82 185,56 0,92 0,67 1,00 224,00 5128
83 185,56 0,92 0,67 1,00 226,00 5128
84 185,56 0,81 0,60 1,00 228,00 5128
85 185,56 0,81 0,60 1,00 230,00 5128
86 185,56 0,81 0,60 1,00 232,00 5128
87 185,56 0,81 0,60 1,00 234,00 5128
88 185,56 0,81 0,60 1,00 236,00 5129
89 185,56 0,81 0,60 1,00 238,00 5133
90 185,56 0,81 0,60 98,00 240,00 5133
91 185,56 76,09 55,91 98,00 241,00 5240
92 185,56 76,09 55,90 98,00 243,00 5280
93 185,56 76,09 55,89 98,00 245,00 5298
94 185,56 76,09 55,90 98,00 247,00 5308
95 185,56 76,09 55,90 98,00 249,00 5318
96 185,56 76,09 55,90 98,00 251,00 5327
97 185,56 76,09 55,90 98,00 253,00 5336
98 185,56 76,09 55,90 98,00 255,00 5340
99 185,56 76,09 55,90 98,00 257,00 5347
100 185,56 76,09 55,90 98,00 259,00 5351
101 185,56 76,09 55,90 98,00 261,00 5353
102 185,56 76,09 55,90 98,00 263,00 5354
103 185,56 76,09 55,90 98,00 265,00 5357
104 185,56 76,09 55,90 98,00 267,00 5357
105 185,56 76,09 55,90 98,00 269,00 5357
106 185,56 76,09 55,90 98,00 271,00 5357
107 185,56 76,09 55,90 98,00 273,00 5357
108 185,56 76,09 55,90 98,00 275,00 5357
109 185,56 76,09 55,90 98,00 277,00 5359
110 185,56 76,09 55,90 98,00 279,00 5359
111 185,56 76,09 55,90 98,00 281,00 5360
112 185,56 76,09 55,90 98,00 283,00 5362
113 185,56 76,09 55,90 98,00 285,00 5364
114 185,56 76,09 55,90 98,00 287,00 5366
115 185,56 76,09 55,90 98,00 289,00 5366
116 185,56 76,09 55,90 98,00 291,00 5366
117 185,56 76,09 55,90 98,00 293,00 5366
118 185,56 76,09 55,90 98,00 295,00 5367
119 185,56 76,09 55,90 98,00 297,00 5368
120 185,56 76,09 55,90 1,00 299,00 5368
121 185,56 0,62 0,45 1,00 301,00 5378
122 185,56 0,62 0,45 1,00 303,00 5387
123 185,56 0,62 0,45 1,00 305,00 5391
124 185,56 0,62 0,45 1,00 307,00 5392
125 185,56 0,62 0,45 1,00 309,00 5392
126 185,56 0,62 0,45 1,00 311,00 5392
127 185,56 0,62 0,45 1,00 313,00 5392
128 185,56 0,62 0,45 1,00 315,00 5392
129 185,56 0,62 0,45 1,00 317,00 5392
130 185,56 0,62 0,45 1,00 319,00 5392
131 185,56 0,62 0,45 1,00 321,00 5392
132 185,56 0,62 0,45 1,00 323,00 5392
133 185,56 0,62 0,45 1,00 325,00 5392
134 185,56 0,62 0,45 1,00 327,00 5392
135 185,56 0,62 0,45 1,00 329,00 5392
136 185,56 0,62 0,45 1,00 331,00 5392
137 185,56 0,56 0,41 1,00 333,00 5392
138 185,56 0,56 0,41 1,00 335,00 5392
139 185,56 0,56 0,41 1,00 337,00 5392
140 185,56 0,56 0,41 1,00 339,00 5397
141 185,56 0,56 0,41 1,00 341,00 5398
142 185,56 0,56 0,41 1,00 343,00 5398
143 185,56 0,56 0,41 1,00 345,00 5398
144 185,56 0,56 0,41 1,00 347,00 5398
145 185,56 0,56 0,41 1,00 349,00 5398
146 185,56 0,56 0,41 1,00 351,00 5398
147 185,56 0,56 0,41 1,00 353,00 5398
148 185,56 0,56 0,41 1,00 355,00 5398
149 185,56 0,52 0,38 1,00 357,00 5398
150 185,56 0,52 0,38 97,00 359,00 5398
151 185,56 0,52 0,38 97,00 361,00 5443
152 185,56 50,00 36,73 97,00 362,00 5461
153 185,56 50,00 36,73 97,00 364,00 5469
154 185,56 50,00 36,73 97,00 366,00 5476
155 185,56 50,00 36,73 97,00 368,00 5480
156 185,56 50,00 36,73 97,00 370,00 5482
157 185,56 50,00 36,73 97,00 372,00 5482
158 185,56 50,00 36,73 97,00 374,00 5492
159 185,56 50,00 36,73 97,00 376,00 5501
160 185,56 50,00 36,73 97,00 378,00 5510
161 185,56 50,00 36,73 97,00 380,00 5520
162 185,56 50,00 36,73 97,00 382,00 5532
163 185,56 46,87 34,44 97,00 384,00 5544
164 185,56 46,87 34,44 97,00 386,00 5553
165 185,56 46,39 34,08 97,00 388,00 5560
166 185,56 46,39 34,08 97,00 390,00 5566
167 185,56 46,39 34,08 97,00 392,00 5570
168 185,56 46,39 34,08 97,00 394,00 5573
169 185,56 45,45 33,39 97,00 396,00 5575
170 185,56 45,45 33,39 97,00 398,00 5576
171 185,56 45,45 33,39 97,00 400,00 5577
172 185,56 45,45 33,39 97,00 402,00 5578
173 185,56 45,45 33,39 97,00 404,00 5579
174 185,56 45,45 33,39 97,00 406,00 5580
175 185,56 45,45 33,39 97,00 408,00 5582
176 185,56 45,45 33,39 97,00 410,00 5583
177 185,56 45,45 33,39 97,00 412,00 5584
178 185,56 45,45 33,39 97,00 414,00 5587
179 185,56 45,45 33,39 97,00 416,00 5589
180 185,56 45,45 33,39 1,00 418,00 5591
181 185,56 45,45 33,39 1,00 420,00 5600
182 185,56 45,45 33,39 1,00 422,00 5601
183 185,56 45,45 33,39 1,00 424,00 5602
184 185,56 45,45 33,39 1,00 426,00 5602
185 185,56 45,45 33,39 1,00 428,00 5602
186 185,56 45,45 33,39 1,00 430,00 5602
187 185,56 45,45 33,39 1,00 432,00 5602
188 185,56 45,45 33,39 1,00 434,00 5602
189 185,56 45,45 33,39 1,00 436,00 5602
