1000
0 57,53 57,53 57,53 1,00 48,00 0
188 57,53 1,69 2,44 71,00 2.478,00 5602
189 57,53 1,69 2,44 71,00 2.491,00 5602
190 57,53 1,69 2,44 71,00 2.504,00 5602
191 57,53 1,62 2,34 71,00 2.517,00 5604
192 57,53 1,61 2,33 71,00 2.530,00 5606
193 57,53 1,61 2,33 71,00 2.543,00 5607
194 57,53 1,61 2,33 71,00 2.556,00 5611
195 57,53 1,61 2,33 71,00 2.569,00 5613
196 57,53 1,58 2,28 71,00 2.582,00 5613
197 57,53 1,58 2,28 71,00 2.595,00 5613
198 57,53 1,58 2,28 71,00 2.608,00 5613
199 57,53 1,58 2,28 71,00 2.621,00 5613
200 57,53 1,58 2,28 71,00 2.634,00 5613
201 57,53 1,58 2,28 71,00 2.647,00 5613
202 57,53 1,58 2,28 71,00 2.660,00 5613
203 57,53 1,58 2,28 71,00 2.673,00 5613
204 57,53 1,58 2,28 71,00 2.686,00 5613
205 57,53 1,58 2,28 71,00 2.699,00 5613
206 57,53 1,58 2,28 71,00 2.712,00 5613
207 57,53 1,50 2,16 71,00 2.725,00 5613
208 57,53 1,50 2,16 71,00 2.738,00 5614
209 57,53 1,48 2,14 71,00 2.751,00 5616
210 57,53 1,48 2,14 95,00 2.764,00 5616
211 57,53 1,48 2,14 95,00 2.777,00 5655
212 57,53 1,48 2,14 95,00 2.790,00 5665
213 57,53 1,48 2,14 95,00 2.803,00 5671
214 57,53 1,48 2,14 95,00 2.816,00 5671
215 57,53 1,48 2,14 95,00 2.829,00 5671
216 57,53 1,48 2,14 95,00 2.842,00 5671
217 57,53 1,48 2,14 95,00 2.855,00 5671
218 57,53 1,48 2,14 95,00 2.868,00 5671
219 57,53 1,48 2,14 95,00 2.881,00 5671
220 57,53 1,48 2,14 95,00 2.894,00 5671
221 57,53 1,48 2,14 95,00 2.907,00 5671
222 57,53 1,48 2,14 95,00 2.920,00 5671
223 57,53 1,48 2,14 95,00 2.933,00 5671
224 57,53 1,48 2,14 95,00 2.946,00 5671
225 57,53 1,85 2,67 95,00 2.959,00 5671
226 57,53 1,85 2,67 95,00 2.972,00 5671
227 57,53 1,85 2,67 95,00 2.985,00 5671
228 57,53 1,82 2,63 95,00 2.998,00 5671
229 57,53 1,82 2,63 95,00 3.011,00 5671
230 57,53 1,82 2,63 95,00 3.024,00 5671
231 57,53 1,82 2,63 95,00 3.037,00 5671
232 57,53 1,82 2,63 95,00 3.050,00 5671
233 57,53 1,82 2,63 95,00 3.063,00 5671
234 57,53 1,82 2,63 95,00 3.076,00 5671
235 57,53 1,82 2,63 95,00 3.089,00 5671
236 57,53 1,82 2,63 95,00 3.102,00 5671
237 57,53 1,82 2,63 95,00 3.115,00 5671
238 57,53 1,82 2,63 95,00 3.128,00 5671
239 57,53 1,82 2,63 95,00 3.141,00 5671
240 57,53 1,82 2,63 75,00 3.154,00 5671
241 57,53 1,36 1,97 75,00 3.167,00 5686
242 57,53 1,36 1,97 75,00 3.180,00 5686
243 57,53 1,36 1,97 75,00 3.193,00 5687
244 57,53 1,36 1,97 75,00 3.206,00 5688
245 57,53 1,36 1,97 75,00 3.219,00 5688
246 57,53 1,36 1,97 75,00 3.232,00 5688
247 57,53 1,36 1,97 75,00 3.245,00 5688
248 57,53 1,36 1,97 75,00 3.258,00 5688
249 57,53 1,36 1,97 75,00 3.271,00 5691
250 57,53 1,36 1,97 75,00 3.284,00 5693
251 57,53 1,36 1,97 75,00 3.297,00 5693
252 57,53 1,36 1,97 75,00 3.310,00 5693
253 57,53 1,36 1,97 75,00 3.323,00 5694
254 57,53 1,29 1,87 75,00 3.336,00 5694
255 57,53 1,29 1,87 75,00 3.349,00 5694
256 57,53 1,29 1,87 75,00 3.362,00 5694
257 57,53 1,29 1,87 75,00 3.375,00 5694
258 57,53 1,29 1,87 75,00 3.388,00 5694
259 57,53 1,27 1,83 75,00 3.401,00 5694
260 57,53 1,27 1,83 75,00 3.414,00 5694
261 57,53 1,27 1,83 75,00 3.427,00 5694
262 57,53 1,27 1,83 75,00 3.440,00 5694
263 57,53 1,27 1,83 75,00 3.453,00 5694
264 57,53 1,27 1,83 75,00 3.466,00 5694
265 57,53 1,27 1,83 75,00 3.479,00 5694
266 57,53 1,27 1,83 75,00 3.492,00 5694
267 57,53 1,27 1,83 75,00 3.505,00 5694
268 57,53 1,27 1,83 75,00 3.518,00 5694
269 57,53 1,27 1,83 75,00 3.531,00 5694
270 57,53 1,27 1,83 93,00 3.544,00 5694
271 57,53 1,27 1,83 93,00 3.557,00 5724
272 57,53 1,27 1,83 93,00 3.570,00 5736
273 57,53 1,27 1,83 93,00 3.583,00 5742
274 57,53 1,27 1,83 93,00 3.596,00 5742
275 57,53 1,27 1,83 93,00 3.609,00 5742
276 57,53 1,27 1,83 93,00 3.622,00 5742
277 57,53 1,27 1,83 93,00 3.635,00 5742
278 57,53 1,27 1,83 93,00 3.648,00 5742
279 57,53 1,27 1,83 93,00 3.661,00 5742
280 57,53 1,27 1,83 93,00 3.674,00 5742
281 57,53 1,27 1,83 93,00 3.687,00 5742
282 57,53 1,27 1,83 93,00 3.700,00 5742
283 57,53 1,27 1,83 93,00 3.713,00 5742
284 57,53 1,27 1,83 93,00 3.726,00 5742
285 57,53 1,27 1,83 93,00 3.739,00 5742
286 57,53 1,27 1,83 93,00 3.752,00 5742
287 57,53 1,27 1,83 93,00 3.765,00 5742
288 57,53 1,27 1,83 93,00 3.778,00 5742
289 57,53 1,27 1,83 93,00 3.791,00 5742
290 57,53 1,27 1,83 93,00 3.804,00 5742
291 57,53 1,27 1,83 93,00 3.817,00 5742
292 57,53 1,27 1,83 93,00 3.830,00 5742
293 57,53 1,27 1,83 93,00 3.843,00 5742
294 57,53 1,39 2,00 93,00 3.856,00 5742
295 57,53 1,39 2,00 93,00 3.869,00 5742
296 57,53 1,39 2,00 93,00 3.882,00 5742
297 57,53 1,37 1,98 93,00 3.895,00 5742
298 57,53 1,37 1,98 93,00 3.908,00 5742
299 57,53 1,37 1,98 93,00 3.921,00 5742
300 57,53 1,37 1,98 93,00 3.934,00 5742
301 57,53 1,37 1,98 93,00 3.947,00 5752
302 57,53 1,37 1,98 93,00 3.960,00 5752
303 57,53 1,35 1,94 93,00 3.973,00 5752
304 57,53 1,35 1,94 93,00 3.986,00 5752
305 57,53 1,35 1,94 93,00 3.999,00 5752
306 57,53 1,35 1,94 93,00 4.012,00 5762
307 57,53 1,35 1,94 93,00 4.025,00 5773
308 57,53 1,35 1,94 93,00 4.038,00 5778
309 57,53 1,35 1,94 93,00 4.051,00 5780
310 57,53 1,35 1,94 93,00 4.064,00 5780
311 57,53 1,35 1,94 93,00 4.077,00 5780
312 57,53 1,31 1,89 93,00 4.090,00 5780
313 57,53 1,31 1,89 93,00 4.103,00 5782
314 57,53 1,31 1,89 93,00 4.116,00 5783
315 57,53 1,31 1,89 93,00 4.129,00 5783
316 57,53 1,31 1,89 93,00 4.142,00 5783
317 57,53 1,31 1,89 93,00 4.155,00 5783
318 57,53 1,31 1,89 93,00 4.168,00 5783
319 57,53 1,28 1,85 93,00 4.181,00 5783
320 57,53 1,28 1,85 93,00 4.194,00 5783
321 57,53 1,28 1,85 93,00 4.207,00 5783
322 57,53 1,28 1,85 93,00 4.220,00 5783
323 57,53 1,28 1,85 93,00 4.233,00 5783
324 57,53 1,28 1,85 93,00 4.246,00 5783
325 57,53 1,28 1,85 93,00 4.259,00 5783
326 57,53 1,28 1,85 93,00 4.272,00 5783
327 57,53 1,28 1,85 93,00 4.285,00 5783
328 57,53 1,28 1,85 93,00 4.298,00 5783
329 57,53 1,28 1,85 93,00 4.311,00 5783
330 57,53 1,24 1,79 97,00 4.324,00 5783
331 57,53 1,24 1,79 97,00 4.337,00 5809
332 57,53 1,24 1,79 97,00 4.350,00 5815
333 57,53 1,24 1,79 97,00 4.363,00 5818
334 57,53 1,24 1,79 97,00 4.376,00 5819
335 57,53 1,24 1,79 97,00 4.389,00 5820
336 57,53 1,24 1,79 97,00 4.402,00 5820
337 57,53 1,24 1,79 97,00 4.415,00 5820
338 57,53 1,26 1,82 97,00 4.428,00 5820
339 57,53 1,26 1,82 97,00 4.441,00 5820
340 57,53 1,26 1,82 97,00 4.454,00 5820
341 57,53 1,26 1,82 97,00 4.467,00 5820
342 57,53 1,25 1,80 97,00 4.480,00 5820
343 57,53 1,25 1,80 97,00 4.493,00 5820
344 57,53 1,25 1,80 97,00 4.506,00 5820
345 57,53 1,25 1,80 97,00 4.519,00 5820
346 57,53 1,25 1,80 97,00 4.532,00 5820
347 57,53 1,25 1,80 97,00 4.545,00 5820
348 57,53 1,25 1,80 97,00 4.558,00 5820
349 57,53 1,25 1,80 97,00 4.571,00 5820
350 57,53 1,25 1,80 97,00 4.584,00 5820
351 57,53 1,25 1,80 97,00 4.597,00 5820
352 57,53 1,25 1,80 97,00 4.610,00 5820
353 57,53 1,21 1,74 97,00 4.623,00 5820
354 57,53 1,20 1,74 97,00 4.636,00 5820
355 57,53 1,20 1,74 97,00 4.649,00 5820
356 57,53 1,20 1,74 97,00 4.662,00 5820
357 57,53 1,20 1,74 97,00 4.675,00 5820
358 57,53 1,20 1,74 97,00 4.688,00 5820
359 57,53 1,20 1,74 97,00 4.701,00 5820
360 57,53 1,20 1,74 95,00 4.714,00 5820
361 57,53 1,20 1,74 95,00 4.727,00 5827
362 57,53 1,20 1,74 95,00 4.740,00 5827
363 57,53 1,20 1,74 95,00 4.753,00 5827
364 57,53 1,20 1,74 95,00 4.766,00 5827
365 57,53 1,20 1,74 95,00 4.779,00 5827
366 57,53 1,20 1,74 95,00 4.792,00 5827
367 57,53 1,20 1,74 95,00 4.805,00 5827
368 57,53 1,13 1,64 95,00 4.818,00 5827
369 57,53 1,13 1,64 95,00 4.831,00 5827
370 57,53 1,13 1,64 95,00 4.844,00 5827
371 57,53 1,13 1,64 95,00 4.857,00 5827
372 57,53 1,13 1,64 95,00 4.870,00 5827
373 57,53 1,13 1,64 95,00 4.883,00 5827
374 57,53 1,13 1,64 95,00 4.896,00 5827
375 57,53 1,13 1,64 95,00 4.909,00 5827
376 57,53 1,13 1,64 95,00 4.922,00 5827
377 57,53 1,13 1,64 95,00 4.935,00 5827
378 57,53 1,13 1,64 95,00 4.948,00 5827
379 57,53 1,13 1,64 95,00 4.961,00 5827
380 57,53 1,13 1,64 95,00 4.974,00 5827
381 57,53 1,13 1,64 95,00 4.987,00 5827
382 57,53 1,13 1,64 95,00 5.000,00 5827
383 57,53 1,13 1,64 95,00 5.013,00 5833
384 57,53 1,13 1,64 95,00 5.026,00 5833
385 57,53 1,08 1,57 95,00 5.039,00 5833
386 57,53 1,08 1,56 95,00 5.052,00 5833
387 57,53 1,08 1,56 95,00 5.065,00 5833
388 57,53 1,08 1,56 95,00 5.078,00 5833
389 57,53 1,08 1,56 95,00 5.091,00 5833
390 57,53 1,08 1,56 104,00 5.104,00 5833
391 57,53 1,08 1,56 104,00 5.117,00 5854
392 57,53 1,08 1,56 104,00 5.130,00 5858
393 57,53 1,08 1,56 104,00 5.143,00 5861
394 57,53 1,08 1,56 104,00 5.156,00 5861
395 57,53 1,08 1,56 104,00 5.169,00 5861
396 57,53 1,08 1,56 104,00 5.182,00 5861
397 57,53 1,08 1,56 104,00 5.195,00 5861
398 57,53 1,08 1,56 104,00 5.208,00 5861
399 57,53 1,08 1,56 104,00 5.221,00 5861
400 57,53 1,08 1,56 104,00 5.234,00 5861
401 57,53 1,08 1,56 104,00 5.247,00 5865
402 57,53 1,08 1,56 104,00 5.260,00 5866
403 57,53 1,08 1,56 104,00 5.273,00 5866
404 57,53 1,08 1,56 104,00 5.286,00 5866
405 57,53 1,08 1,56 104,00 5.299,00 5866
406 57,53 1,08 1,56 104,00 5.312,00 5866
407 57,53 1,08 1,56 104,00 5.325,00 5866
408 57,53 1,08 1,56 104,00 5.338,00 5866
409 57,53 1,08 1,56 104,00 5.351,00 5866
410 57,53 1,08 1,56 104,00 5.364,00 5866
411 57,53 1,08 1,56 104,00 5.377,00 5866
412 57,53 1,11 1,60 104,00 5.390,00 5866
413 57,53 1,11 1,60 104,00 5.403,00 5866
414 57,53 1,10 1,60 104,00 5.416,00 5866
415 57,53 1,10 1,60 104,00 5.429,00 5866
416 57,53 1,10 1,60 104,00 5.442,00 5866
417 57,53 1,10 1,60 104,00 5.455,00 5866
418 57,53 1,10 1,60 104,00 5.468,00 5866
419 57,53 1,10 1,60 104,00 5.481,00 5866
420 57,53 1,10 1,60 100,00 5.494,00 5866
421 57,53 1,10 1,60 100,00 5.507,00 5875
422 57,53 1,10 1,60 100,00 5.520,00 5878
423 57,53 1,10 1,60 100,00 5.533,00 5879
424 57,53 1,10 1,60 100,00 5.546,00 5879
425 57,53 1,10 1,60 100,00 5.559,00 5879
426 57,53 1,10 1,60 100,00 5.572,00 5879
427 57,53 1,10 1,60 100,00 5.585,00 5879
428 57,53 1,10 1,60 100,00 5.598,00 5880
429 57,53 1,10 1,60 100,00 5.611,00 5880
430 57,53 1,10 1,60 100,00 5.624,00 5880
431 57,53 1,10 1,60 100,00 5.637,00 5880
432 57,53 1,10 1,60 100,00 5.650,00 5880
433 57,53 1,10 1,60 100,00 5.663,00 5880
434 57,53 1,10 1,60 100,00 5.676,00 5880
435 57,53 1,10 1,60 100,00 5.689,00 5880
436 57,53 1,10 1,60 100,00 5.702,00 5880
437 57,53 1,10 1,60 100,00 5.715,00 5880
438 57,53 1,00 1,45 100,00 5.728,00 5880
439 57,53 1,00 1,45 100,00 5.741,00 5880
440 57,53 1,00 1,45 100,00 5.754,00 5880
441 57,53 1,00 1,45 100,00 5.767,00 5880
442 57,53 1,00 1,45 100,00 5.780,00 5880
443 57,53 1,00 1,45 100,00 5.793,00 5880
444 57,53 1,00 1,45 100,00 5.806,00 5880
445 57,53 1,00 1,45 100,00 5.819,00 5880
446 57,53 1,00 1,45 100,00 5.832,00 5880
447 57,53 1,00 1,45 100,00 5.845,00 5880
448 57,53 1,00 1,45 100,00 5.858,00 5880
449 57,53 1,00 1,45 100,00 5.871,00 5880
450 57,53 1,00 1,45 101,00 5.884,00 5880
451 57,53 0,99 1,42 101,00 5.897,00 5901
452 57,53 0,99 1,42 101,00 5.910,00 5908
453 57,53 0,99 1,42 101,00 5.923,00 5908
454 57,53 0,99 1,42 101,00 5.936,00 5908
455 57,53 0,99 1,42 101,00 5.949,00 5908
456 57,53 0,99 1,42 101,00 5.962,00 5909
457 57,53 0,99 1,42 101,00 5.975,00 5909
458 57,53 0,99 1,42 101,00 5.988,00 5909
459 57,53 0,99 1,42 101,00 6.001,00 5909
460 57,53 0,99 1,42 101,00 6.014,00 5909
461 57,53 0,99 1,42 101,00 6.027,00 5909
462 57,53 0,99 1,42 101,00 6.040,00 5909
463 57,53 0,99 1,42 101,00 6.053,00 5909
464 57,53 0,99 1,42 101,00 6.066,00 5909
465 57,53 0,99 1,42 101,00 6.079,00 5909
466 57,53 0,99 1,42 101,00 6.092,00 5909
467 57,53 0,99 1,42 101,00 6.105,00 5909
468 57,53 0,99 1,42 101,00 6.118,00 5909
469 57,53 0,95 1,37 101,00 6.131,00 5909
470 57,53 0,95 1,37 101,00 6.144,00 5909
471 57,53 0,95 1,37 101,00 6.157,00 5909
472 57,53 0,95 1,37 101,00 6.170,00 5909
473 57,53 0,95 1,37 101,00 6.183,00 5909
474 57,53 0,95 1,37 101,00 6.196,00 5909
475 57,53 0,95 1,37 101,00 6.209,00 5909
476 57,53 0,95 1,37 101,00 6.222,00 5909
477 57,53 0,95 1,37 101,00 6.235,00 5909
478 57,53 0,95 1,37 101,00 6.248,00 5909
479 57,53 0,95 1,37 101,00 6.261,00 5909
480 57,53 0,95 1,37 115,00 6.274,00 5909
481 57,53 0,95 1,37 115,00 6.287,00 5915
482 57,53 0,95 1,37 115,00 6.300,00 5916
483 57,53 0,95 1,37 115,00 6.313,00 5916
484 57,53 0,95 1,37 115,00 6.326,00 5916
485 57,53 0,95 1,37 115,00 6.339,00 5916
486 57,53 0,95 1,37 115,00 6.352,00 5916
487 57,53 0,95 1,37 115,00 6.365,00 5916
488 57,53 0,95 1,37 115,00 6.378,00 5916
489 57,53 0,95 1,37 115,00 6.391,00 5916
490 57,53 0,95 1,37 115,00 6.404,00 5916
491 57,53 0,95 1,37 115,00 6.417,00 5916
492 57,53 0,95 1,37 115,00 6.430,00 5916
493 57,53 0,95 1,37 115,00 6.443,00 5916
494 57,53 0,95 1,37 115,00 6.456,00 5916
495 57,53 1,02 1,48 115,00 6.469,00 5916
496 57,53 1,02 1,47 115,00 6.482,00 5916
497 57,53 1,02 1,47 115,00 6.495,00 5916
498 57,53 1,02 1,47 115,00 6.508,00 5916
499 57,53 1,02 1,47 115,00 6.521,00 5916
500 57,53 1,02 1,47 115,00 6.534,00 5916
501 57,53 1,02 1,47 115,00 6.547,00 5916
502 57,53 1,02 1,47 115,00 6.560,00 5916
503 57,53 1,01 1,45 115,00 6.573,00 5916
504 57,53 1,01 1,45 115,00 6.586,00 5916
505 57,53 1,01 1,45 115,00 6.599,00 5919
506 57,53 1,01 1,45 115,00 6.612,00 5919
507 57,53 1,00 1,44 115,00 6.625,00 5919
508 57,53 1,00 1,44 115,00 6.638,00 5919
509 57,53 1,00 1,44 115,00 6.651,00 5919
510 57,53 1,00 1,44 120,00 6.664,00 5919
511 57,53 1,00 1,44 120,00 6.677,00 5935
512 57,53 1,00 1,44 120,00 6.690,00 5937
513 57,53 1,00 1,44 120,00 6.703,00 5938
514 57,53 1,00 1,44 120,00 6.716,00 5938
515 57,53 1,00 1,44 120,00 6.729,00 5938
516 57,53 1,00 1,44 120,00 6.742,00 5938
517 57,53 1,00 1,44 120,00 6.755,00 5938
518 57,53 1,00 1,44 120,00 6.768,00 5938
519 57,53 1,00 1,44 120,00 6.781,00 5938
520 57,53 1,00 1,44 120,00 6.794,00 5938
521 57,53 1,00 1,44 120,00 6.807,00 5938
