500
0 203,08 203,08 203,08 2,00 96,00 0 1
99 203,08 1.131,23 980,39 1,00 164,00 150789 1
100 203,08 1.131,23 983,19 1,00 164,00 151913 1
101 203,08 1.131,23 953,35 1,00 164,00 152923 1
102 203,08 1.131,23 944,98 1,00 164,00 154100 1
103 203,08 1.131,23 943,05 1,00 164,00 155304 1
104 203,08 1.131,23 945,30 1,00 164,00 156501 1
105 203,08 1.131,23 988,77 1,00 163,00 157770 1
106 203,08 1,25 1,13 155,00 163,00 159019 1
107 203,08 1,25 1,14 309,00 145,00 160099 1
108 203,08 1,25 1,10 465,00 136,00 161070 1
109 203,08 1,25 1,10 621,00 121,00 161897 1
110 203,08 1,25 1,11 775,00 114,00 162626 1
111 203,08 1,25 1,09 925,00 110,00 163252 1
112 203,08 1,25 1,08 1.079,00 107,00 163915 1
113 203,08 1,25 1,07 1.231,00 107,00 164484 1
114 203,08 1,25 1,06 1.383,00 108,00 165028 1
115 203,08 1,25 1,07 1.535,00 107,00 165663 1
116 203,08 1,25 1,06 1.689,00 109,00 166330 1
117 203,08 1,25 1,06 1.841,00 96,00 166906 1
118 203,08 1,25 1,06 1.993,00 94,00 167421 1
119 203,08 1,25 1,06 2.131,00 87,00 168035 1
120 203,08 1,25 1,05 2.271,00 81,00 168861 1
121 203,08 1,25 1,06 2.411,00 80,00 169578 1
122 203,08 1,25 1,07 2.547,00 76,00 170224 1
123 203,08 1,25 1,10 2.679,00 76,00 170893 1
124 203,08 1,25 1,09 2.813,00 66,00 171582 1
125 203,08 1,25 1,09 2.943,00 65,00 172216 1
126 203,08 1,25 1,11 3.073,00 55,00 172756 1
127 203,08 1,25 1,11 3.203,00 53,00 173305 1
128 203,08 1,25 1,10 3.333,00 55,00 173840 1
129 203,08 1,25 1,10 3.461,00 52,00 174427 1
130 203,08 1,25 1,11 3.589,00 50,00 175026 1
131 203,08 1,25 1,10 3.719,00 49,00 175704 1
132 203,08 1,25 1,08 3.849,00 53,00 176270 1
133 203,08 1,25 1,08 3.981,00 51,00 176881 1
134 203,08 1,25 1,08 4.113,00 53,00 177431 1
135 203,08 1,25 1,08 4.243,00 52,00 178005 1
136 203,08 1,25 1,07 4.373,00 54,00 178566 1
137 203,08 17.761,62 14.982,55 4.173,00 50,00 179265 1
138 203,08 17.761,62 15.268,87 3.973,00 68,00 179894 1
139 203,08 17.761,62 15.188,56 3.773,00 86,00 180482 1
140 203,08 7.367,61 6.353,92 3.573,00 104,00 181063 1
141 203,08 7.367,61 6.233,20 3.373,00 122,00 181637 1
142 203,08 7.367,61 6.131,13 3.173,00 140,00 182152 1
143 203,08 7.367,61 6.108,25 2.973,00 158,00 182626 1
144 203,08 7.367,61 6.103,61 2.773,00 176,00 183097 1
145 203,08 7.367,61 6.030,65 2.573,00 194,00 183576 1
146 203,08 7.367,61 6.031,69 2.373,00 212,00 184032 1
147 203,08 7.367,61 6.004,69 2.173,00 230,00 184511 1
148 203,08 1.779,43 1.457,58 1.973,00 248,00 184974 1
149 203,08 1.779,43 1.460,52 1.773,00 266,00 185531 1
150 203,08 1.779,43 1.465,60 1.573,00 284,00 186058 1
151 203,08 1.779,43 1.473,00 1.373,00 302,00 186631 1
152 203,08 1.779,43 1.476,74 1.173,00 320,00 187173 1
153 203,08 704,78 592,89 973,00 338,00 187653 1
154 203,08 704,78 603,17 773,00 356,00 188087 1
155 203,08 704,78 608,25 573,00 374,00 188478 1
156 203,08 704,78 609,28 373,00 392,00 188781 1
157 203,08 704,78 607,40 173,00 392,00 189113 1
158 203,08 704,78 611,21 1,00 392,00 189431 1
159 203,08 704,78 610,41 1,00 392,00 189747 1
160 203,08 704,78 610,43 1,00 392,00 190001 1
161 203,08 704,78 611,01 1,00 392,00 190235 1
162 203,08 704,78 604,30 1,00 392,00 190426 1
163 203,08 704,78 606,31 1,00 392,00 190604 1
164 203,08 704,78 608,46 1,00 392,00 190779 1
165 203,08 704,78 611,03 1,00 392,00 191045 1
166 203,08 704,78 612,65 1,00 392,00 191280 1
167 203,08 0,52 0,45 185,00 392,00 191593 1
168 203,08 0,52 0,45 367,00 376,00 192025 1
169 203,08 0,52 0,45 549,00 376,00 192568 1
170 203,08 0,52 0,45 731,00 375,00 193073 1
171 203,08 0,52 0,45 915,00 373,00 193588 1
172 203,08 0,52 0,45 1.099,00 365,00 194218 1
173 203,08 0,52 0,45 1.283,00 354,00 194884 1
174 203,08 744,44 652,49 1.083,00 350,00 195676 1
175 203,08 744,44 657,02 883,00 368,00 196337 1
176 203,08 744,44 646,98 683,00 386,00 196899 1
177 203,08 343,33 297,58 487,00 404,00 197325 1
178 203,08 343,33 297,57 299,00 422,00 197802 1
179 203,08 343,33 296,70 103,00 421,00 198275 1
180 203,08 343,33 298,61 1,00 421,00 198921 1
181 203,08 343,33 301,69 1,00 421,00 199549 1
182 203,08 343,33 302,51 1,00 420,00 200208 1
183 203,08 0,48 0,42 189,00 420,00 201052 1
184 203,08 0,48 0,42 375,00 395,00 201970 1
185 203,08 0,48 0,42 561,00 384,00 202680 1
186 203,08 0,48 0,42 747,00 373,00 203342 1
187 203,08 0,48 0,41 933,00 370,00 203905 1
188 203,08 0,48 0,41 1.119,00 362,00 204414 1
189 203,08 0,48 0,41 1.307,00 347,00 205267 1
190 203,08 0,48 0,42 1.495,00 336,00 206148 1
191 203,08 0,48 0,42 1.683,00 321,00 207071 1
192 203,08 1.071,44 925,67 1.483,00 319,00 207853 1
193 203,08 1.071,44 925,39 1.283,00 337,00 208707 1
194 203,08 1.071,44 930,49 1.083,00 355,00 209442 1
195 203,08 1.071,44 927,85 883,00 373,00 210092 1
196 203,08 1.071,44 924,96 683,00 391,00 210836 1
197 203,08 1.071,44 922,92 485,00 409,00 211520 1
198 203,08 1.071,44 920,20 285,00 427,00 212143 1
199 203,08 1.071,44 929,81 85,00 427,00 212798 1
200 203,08 1.071,44 923,14 1,00 427,00 213398 1
201 203,08 0,48 0,41 189,00 427,00 213972 1
202 203,08 0,48 0,41 377,00 404,00 214446 1
203 203,08 0,48 0,41 565,00 381,00 214886 1
204 203,08 305,16 260,89 371,00 376,00 215331 1
205 203,08 305,16 265,97 179,00 376,00 215711 1
206 203,08 305,16 267,21 1,00 376,00 216069 1
207 203,08 305,16 267,17 1,00 376,00 216426 1
208 203,08 305,16 266,84 1,00 376,00 216691 1
209 203,08 305,16 262,56 1,00 375,00 216851 1
210 203,08 0,54 0,48 179,00 374,00 217021 1
211 203,08 0,54 0,48 357,00 361,00 217235 1
212 203,08 0,54 0,48 535,00 368,00 217428 1
213 203,08 0,54 0,48 713,00 373,00 217613 1
214 203,08 0,54 0,48 891,00 380,00 217786 1
215 203,08 0,54 0,47 1.069,00 384,00 218014 1
216 203,08 0,54 0,47 1.247,00 389,00 218241 1
217 203,08 0,54 0,47 1.425,00 392,00 218632 1
218 203,08 0,54 0,48 1.603,00 394,00 219065 1
219 203,08 0,54 0,47 1.783,00 389,00 219510 1
220 203,08 0,54 0,47 1.963,00 388,00 219834 1
221 203,08 0,54 0,47 2.143,00 391,00 220118 1
222 203,08 0,54 0,48 2.323,00 393,00 220457 1
223 203,08 0,54 0,48 2.503,00 394,00 220780 1
224 203,08 0,54 0,47 2.683,00 393,00 221084 1
225 203,08 1.389,98 1.208,34 2.483,00 392,00 221368 1
226 203,08 1.389,98 1.205,90 2.283,00 410,00 221678 1
227 203,08 1.389,98 1.208,56 2.083,00 428,00 222006 1
228 203,08 1.389,98 1.211,94 1.883,00 446,00 222403 1
229 203,08 1.389,98 1.210,03 1.683,00 464,00 222737 1
230 203,08 1.389,98 1.209,24 1.483,00 482,00 223035 1
231 203,08 1.389,98 1.211,71 1.283,00 500,00 223321 1
232 203,08 1.389,98 1.212,73 1.083,00 518,00 223592 1
233 203,08 1.389,98 1.210,98 883,00 536,00 223825 1
234 203,08 1.389,98 1.214,84 683,00 554,00 224068 1
235 203,08 1.389,98 1.214,16 483,00 572,00 224238 1
236 203,08 1.389,98 1.215,69 283,00 572,00 224458 1
237 203,08 100,48 87,96 95,00 572,00 224715 1
238 203,08 100,48 88,03 1,00 571,00 224963 1
239 203,08 100,48 88,06 1,00 569,00 225171 1
240 203,08 100,48 88,31 1,00 568,00 225419 1
241 203,08 100,48 88,14 1,00 567,00 225651 1
242 203,08 100,48 88,01 1,00 567,00 225874 1
243 203,08 0,36 0,31 187,00 566,00 226049 1
244 203,08 0,36 0,31 375,00 553,00 226240 1
245 203,08 0,36 0,31 561,00 544,00 226509 1
246 203,08 0,36 0,31 747,00 552,00 226809 1
247 203,08 0,36 0,31 933,00 551,00 227215 1
248 203,08 345,13 300,64 733,00 549,00 227639 1
249 203,08 345,13 301,93 535,00 567,00 228105 1
250 203,08 345,13 301,96 335,00 567,00 228636 1
251 203,08 345,13 300,59 135,00 567,00 229213 1
252 203,08 345,13 301,18 1,00 567,00 229674 1
253 203,08 0,36 0,31 189,00 567,00 230044 1
254 203,08 0,36 0,31 377,00 541,00 230450 1
255 203,08 0,36 0,31 565,00 517,00 230803 1
256 203,08 0,36 0,31 753,00 520,00 231184 1
257 203,08 0,36 0,31 941,00 520,00 231585 1
258 203,08 366,80 317,54 741,00 521,00 232098 1
259 203,08 366,80 319,22 541,00 539,00 232617 1
260 203,08 366,80 316,30 341,00 557,00 233264 1
261 203,08 366,80 316,04 141,00 557,00 233979 1
262 203,08 366,80 321,28 1,00 557,00 234613 1
263 203,08 366,80 323,13 1,00 557,00 235212 1
264 203,08 366,80 323,84 1,00 557,00 235817 1
265 203,08 366,80 322,08 1,00 557,00 236398 1
266 203,08 366,80 322,98 1,00 557,00 236895 1
267 203,08 366,80 320,96 1,00 557,00 237510 1
268 203,08 366,80 322,09 1,00 557,00 238092 1
269 203,08 366,80 320,71 1,00 557,00 238725 1
270 203,08 366,80 317,31 1,00 557,00 239224 1
271 203,08 366,80 315,41 1,00 557,00 239797 1
272 203,08 366,80 314,70 1,00 557,00 240308 1
273 203,08 0,36 0,31 185,00 557,00 240800 1
274 203,08 69,83 59,05 19,00 538,00 241319 1
275 203,08 69,83 58,60 1,00 537,00 241758 1
276 203,08 69,83 58,27 1,00 533,00 242166 1
277 203,08 0,38 0,32 183,00 530,00 242581 1
278 203,08 0,38 0,32 365,00 519,00 242909 1
279 203,08 147,37 122,18 169,00 503,00 243219 1
280 203,08 147,37 121,03 1,00 502,00 243464 1
281 203,08 147,37 121,32 1,00 502,00 243676 1
282 203,08 147,37 121,72 1,00 501,00 243930 1
283 203,08 147,37 121,81 1,00 501,00 244170 1
284 203,08 147,37 121,67 1,00 500,00 244381 1
285 203,08 147,37 121,65 1,00 499,00 244581 1
286 203,08 147,37 122,10 1,00 499,00 244881 1
287 203,08 147,37 122,78 1,00 499,00 245197 1
288 203,08 147,37 124,42 1,00 498,00 245608 1
289 203,08 147,37 125,79 1,00 498,00 246088 1
290 203,08 0,41 0,35 187,00 498,00 246639 1
291 203,08 0,41 0,35 373,00 480,00 247156 1
292 203,08 0,41 0,35 559,00 458,00 247714 1
293 203,08 0,41 0,35 745,00 450,00 248241 1
294 203,08 0,41 0,35 931,00 445,00 248810 1
295 203,08 0,41 0,35 1.117,00 437,00 249419 1
296 203,08 0,41 0,35 1.303,00 427,00 250007 1
297 203,08 0,41 0,35 1.489,00 423,00 250497 1
298 203,08 0,41 0,35 1.675,00 420,00 250954 1
299 203,08 0,41 0,35 1.861,00 410,00 251457 1
300 203,08 0,41 0,35 2.045,00 405,00 251857 1
301 203,08 0,41 0,35 2.229,00 401,00 252267 1
302 203,08 0,41 0,35 2.413,00 398,00 252574 1
303 203,08 1.231,25 1.055,82 2.213,00 398,00 252830 1
304 203,08 1.231,25 1.044,41 2.013,00 416,00 253107 1
305 203,08 941,95 803,83 1.815,00 434,00 253377 1
306 203,08 815,48 696,85 1.615,00 452,00 253614 1
307 203,08 697,83 596,68 1.415,00 470,00 253802 1
308 203,08 588,86 507,31 1.215,00 488,00 254049 1
309 203,08 588,86 506,33 1.015,00 506,00 254401 1
310 203,08 588,86 508,54 815,00 524,00 254778 1
311 203,08 588,86 508,74 615,00 542,00 255271 1
312 203,08 588,86 508,69 415,00 560,00 255757 1
313 203,08 588,86 508,07 215,00 560,00 256168 1
314 203,08 588,86 507,77 15,00 560,00 256672 1
315 203,08 588,86 506,40 1,00 560,00 257185 1
316 203,08 588,86 507,95 1,00 560,00 257712 1
317 203,08 588,86 508,19 1,00 560,00 258122 1
318 203,08 588,86 505,90 1,00 560,00 258667 1
319 203,08 588,86 507,26 1,00 560,00 259142 1
320 203,08 588,86 505,90 1,00 560,00 259646 1
321 203,08 588,86 507,69 1,00 560,00 260162 1
322 203,08 0,36 0,31 189,00 560,00 260676 1
323 203,08 0,36 0,31 377,00 536,00 261138 1
324 203,08 0,36 0,31 565,00 512,00 261651 1
325 203,08 0,36 0,31 753,00 511,00 262097 1
326 203,08 0,36 0,31 941,00 516,00 262489 1
327 203,08 0,36 0,31 1.129,00 520,00 262843 1
328 203,08 439,23 377,35 929,00 522,00 263159 1
329 203,08 439,23 377,49 729,00 540,00 263421 1
330 203,08 439,23 377,89 529,00 558,00 263619 1
331 203,08 192,53 165,64 329,00 558,00 263843 1
332 203,08 119,74 103,13 137,00 558,00 264118 1
333 203,08 119,74 103,14 1,00 558,00 264399 1
334 203,08 119,74 103,20 1,00 558,00 264633 1
335 203,08 119,74 103,20 1,00 558,00 264897 1
336 203,08 119,74 103,10 1,00 558,00 265071 1
337 203,08 119,74 103,09 1,00 558,00 265325 1
338 203,08 119,74 103,22 1,00 558,00 265624 1
339 203,08 119,74 103,22 1,00 558,00 265881 1
340 203,08 119,74 103,08 1,00 558,00 266159 1
341 203,08 0,36 0,31 187,00 558,00 266407 1
342 203,08 69,68 59,99 1,00 545,00 266608 1
343 203,08 69,68 60,01 1,00 545,00 266826 1
344 203,08 69,68 59,98 1,00 545,00 267021 1
345 203,08 0,37 0,32 185,00 545,00 267267 1
346 203,08 0,37 0,32 369,00 534,00 267522 1
347 203,08 143,56 123,57 169,00 522,00 267800 1
348 203,08 143,56 123,53 1,00 522,00 267983 1
349 203,08 143,56 123,65 1,00 522,00 268149 1
350 203,08 143,56 123,50 1,00 522,00 268298 1
351 203,08 143,56 123,66 1,00 522,00 268420 1
352 203,08 143,56 123,62 1,00 522,00 268528 1
353 203,08 143,56 123,56 1,00 522,00 268604 1
354 203,08 143,56 123,51 1,00 522,00 268675 1
355 203,08 143,56 123,50 1,00 522,00 268771 1
356 203,08 143,56 123,44 1,00 522,00 268866 1
357 203,08 143,56 123,41 1,00 522,00 268992 1
358 203,08 143,56 123,47 1,00 522,00 269085 1
359 203,08 143,56 123,42 1,00 522,00 269183 1
360 203,08 143,56 123,44 1,00 522,00 269292 1
361 203,08 143,56 123,49 1,00 522,00 269492 1
362 203,08 143,56 123,43 1,00 522,00 269676 1
363 203,08 143,56 123,48 1,00 522,00 269862 1
364 203,08 143,56 123,49 1,00 522,00 270024 1
365 203,08 143,56 123,40 1,00 522,00 270194 1
366 203,08 143,56 123,49 1,00 522,00 270340 1
367 203,08 143,56 123,42 1,00 522,00 270507 1
368 203,08 143,56 123,49 1,00 522,00 270654 1
369 203,08 143,56 123,48 1,00 522,00 270777 1
370 203,08 143,56 123,49 1,00 522,00 270904 1
371 203,08 143,56 123,49 1,00 522,00 271036 1
372 203,08 143,56 123,46 1,00 522,00 271172 1
373 203,08 143,56 123,50 1,00 522,00 271283 1
374 203,08 143,56 123,49 1,00 522,00 271382 1
375 203,08 143,56 123,50 1,00 522,00 271457 1
376 203,08 143,56 123,49 1,00 522,00 271539 1
377 203,08 143,56 123,48 1,00 522,00 271646 1
378 203,08 143,56 123,49 1,00 522,00 271773 1
379 203,08 143,56 123,49 1,00 522,00 271893 1
380 203,08 143,56 123,47 1,00 522,00 272037 1
381 203,08 143,56 123,48 1,00 522,00 272202 1
382 203,08 143,56 123,47 1,00 522,00 272338 1
383 203,08 143,56 123,47 1,00 522,00 272459 1
384 203,08 143,56 123,45 1,00 522,00 272592 1
385 203,08 143,56 123,46 1,00 522,00 272715 1
386 203,08 143,56 123,48 1,00 522,00 272819 1
387 203,08 143,56 123,49 1,00 522,00 272909 1
388 203,08 143,56 123,49 1,00 522,00 272984 1
389 203,08 143,56 123,49 1,00 522,00 273060 1
390 203,08 143,56 123,49 1,00 522,00 273130 1
391 203,08 143,56 123,49 1,00 522,00 273200 1
392 203,08 143,56 123,49 1,00 522,00 273255 1
393 203,08 143,56 123,49 1,00 522,00 273325 1
394 203,08 143,56 123,49 1,00 522,00 273396 1
395 203,08 143,56 123,49 1,00 522,00 273468 1
396 203,08 143,56 123,49 1,00 522,00 273534 1
397 203,08 143,56 123,49 1,00 522,00 273607 1
398 203,08 143,56 123,49 1,00 522,00 273669 1
399 203,08 143,56 123,49 1,00 522,00 273741 1
400 203,08 143,56 123,49 1,00 522,00 273814 1
401 203,08 143,56 123,49 1,00 522,00 273888 1
402 203,08 143,56 123,49 1,00 522,00 273977 1
403 203,08 143,56 123,49 1,00 522,00 274059 1
404 203,08 143,56 123,49 1,00 522,00 274169 1
405 203,08 143,56 123,49 1,00 522,00 274272 1
406 203,08 143,56 123,48 1,00 522,00 274391 1
407 203,08 143,56 123,48 1,00 522,00 274514 1
408 203,08 143,56 123,49 1,00 522,00 274605 1
409 203,08 143,56 123,49 1,00 522,00 274690 1
410 203,08 143,56 123,48 1,00 522,00 274777 1
411 203,08 143,56 123,48 1,00 522,00 274881 1
412 203,08 143,56 123,49 1,00 522,00 274988 1
413 203,08 143,56 123,48 1,00 522,00 275096 1
414 203,08 143,56 123,48 1,00 522,00 275203 1
415 203,08 143,56 123,48 1,00 522,00 275294 1
416 203,08 143,56 123,47 1,00 522,00 275366 1
417 203,08 0,39 0,33 172,00 522,00 275439 1
418 203,08 0,39 0,33 344,00 517,00 275506 1
419 203,08 0,39 0,33 516,00 514,00 275568 1
420 203,08 0,39 0,33 688,00 528,00 275608 1
421 203,08 0,39 0,33 860,00 541,00 275655 1
422 203,08 0,39 0,33 1.034,00 554,00 275694 1
423 203,08 0,39 0,33 1.208,00 566,00 275738 1
424 203,08 0,39 0,33 1.382,00 581,00 275786 1
425 203,08 0,39 0,33 1.556,00 597,00 275834 1
426 203,08 0,39 0,33 1.730,00 610,00 275905 1
427 203,08 0,39 0,33 1.904,00 620,00 275978 1
428 203,08 0,39 0,33 2.078,00 634,00 276040 1
429 203,08 0,39 0,33 2.252,00 646,00 276089 1
430 203,08 0,39 0,33 2.426,00 657,00 276136 1
431 203,08 0,39 0,33 2.600,00 666,00 276202 1
432 203,08 0,39 0,33 2.774,00 679,00 276263 1
433 203,08 812,92 699,30 2.574,00 693,00 276339 1
434 203,08 812,92 699,25 2.374,00 711,00 276430 1
435 203,08 812,92 699,20 2.174,00 729,00 276471 1
436 203,08 812,92 699,28 1.974,00 747,00 276551 1
437 203,08 812,92 699,24 1.774,00 765,00 276623 1
438 203,08 812,92 699,29 1.574,00 783,00 276703 1
439 203,08 812,92 699,28 1.374,00 801,00 276776 1
440 203,08 812,92 699,29 1.174,00 819,00 276831 1
441 203,08 812,92 699,33 974,00 837,00 276912 1
442 203,08 231,35 199,02 774,00 855,00 276981 1
443 203,08 231,35 199,02 574,00 855,00 277029 1
444 203,08 231,35 199,02 374,00 855,00 277094 1
445 203,08 88,83 76,42 174,00 855,00 277155 1
446 203,08 88,83 76,42 1,00 855,00 277209 1
447 203,08 0,24 0,20 182,00 855,00 277276 1
448 203,08 0,24 0,20 362,00 853,00 277346 1
449 203,08 0,24 0,20 542,00 849,00 277419 1
450 203,08 130,26 112,06 342,00 845,00 277480 1
451 203,08 82,19 70,71 142,00 845,00 277546 1
452 203,08 82,19 70,71 1,00 845,00 277633 1
453 203,08 82,19 70,71 1,00 845,00 277699 1
454 203,08 82,19 70,71 1,00 845,00 277753 1
455 203,08 82,19 70,71 1,00 845,00 277794 1
456 203,08 82,19 70,71 1,00 845,00 277831 1
457 203,08 82,19 70,71 1,00 845,00 277866 1
458 203,08 82,19 70,71 1,00 845,00 277907 1
459 203,08 82,19 70,71 1,00 845,00 277956 1
460 203,08 82,19 70,71 1,00 845,00 278010 1
461 203,08 82,19 70,71 1,00 845,00 278052 1
462 203,08 82,19 70,71 1,00 845,00 278092 1
463 203,08 82,19 70,71 1,00 845,00 278136 1
464 203,08 82,19 70,71 1,00 845,00 278171 1
465 203,08 82,19 70,71 1,00 845,00 278215 1
466 203,08 82,19 70,71 1,00 845,00 278256 1
467 203,08 82,19 70,71 1,00 845,00 278310 1
468 203,08 0,24 0,21 182,00 845,00 278372 1
469 203,08 0,24 0,21 362,00 840,00 278422 1
470 203,08 0,24 0,21 542,00 836,00 278480 1
471 203,08 0,24 0,21 722,00 831,00 278532 1
472 203,08 0,24 0,21 902,00 828,00 278583 1
473 203,08 217,04 186,71 702,00 844,00 278628 1
474 203,08 217,04 186,72 502,00 844,00 278661 1
475 203,08 217,04 186,71 302,00 844,00 278697 1
476 203,08 217,04 186,71 102,00 844,00 278747 1
477 203,08 217,04 186,71 1,00 844,00 278809 1
478 203,08 217,04 186,71 1,00 844,00 278860 1
479 203,08 217,04 186,71 1,00 844,00 278924 1
480 203,08 217,04 186,71 1,00 844,00 278971 1
481 203,08 217,04 186,71 1,00 844,00 279018 1
482 203,08 217,04 186,71 1,00 844,00 279043 1
483 203,08 0,24 0,21 182,00 844,00 279071 1
484 203,08 0,24 0,21 362,00 840,00 279098 1
485 203,08 0,24 0,21 542,00 839,00 279123 1
486 203,08 0,24 0,21 718,00 833,00 279191 1
487 203,08 0,24 0,21 892,00 832,00 279255 1
488 203,08 0,24 0,21 1.066,00 849,00 279281 1
489 203,08 0,24 0,21 1.240,00 865,00 279305 1
490 203,08 0,24 0,21 1.414,00 879,00 279344 1
491 203,08 321,57 276,65 1.214,00 893,00 279378 1
