1000
0 81,70 81,70 81,70 1,00 35,00 0
1 81,70 2,55 2,55 1,00 41,00 1235
2 81,70 2,09 1,55 1,00 48,00 1774
3 81,70 1,43 1,11 1,00 57,00 1865
4 81,70 1,43 1,12 1,00 66,00 1875
5 81,70 1,43 1,13 1,00 75,00 1879
6 81,70 1,43 1,14 1,00 84,00 1881
7 81,70 0,88 0,70 1,00 93,00 1881
8 81,70 0,88 0,70 1,00 102,00 1881
9 81,70 0,88 0,70 1,00 111,00 1881
10 81,70 0,88 0,70 1,00 120,00 1881
11 81,70 0,88 0,70 1,00 129,00 1881
12 81,70 0,88 0,70 1,00 138,00 1881
13 81,70 0,88 0,70 1,00 147,00 1881
14 81,70 0,88 0,70 1,00 156,00 1881
15 81,70 0,88 0,70 1,00 165,00 1881
16 81,70 0,88 0,70 1,00 174,00 1881
17 81,70 0,88 0,70 1,00 183,00 1881
18 81,70 0,88 0,70 1,00 192,00 1881
19 81,70 0,88 0,70 1,00 201,00 1881
20 81,70 0,88 0,70 1,00 210,00 1881
21 81,70 0,88 0,70 1,00 219,00 1881
22 81,70 0,88 0,70 1,00 228,00 1881
23 81,70 0,88 0,70 1,00 237,00 1881
24 81,70 0,33 0,26 1,00 246,00 1881
25 81,70 0,33 0,26 1,00 255,00 1881
26 81,70 0,33 0,26 1,00 264,00 1881
27 81,70 0,33 0,26 1,00 273,00 1881
28 81,70 0,33 0,26 1,00 282,00 1881
29 81,70 0,33 0,26 1,00 291,00 1881
30 81,70 0,33 0,26 99,00 300,00 1881
31 81,70 27,05 21,54 99,00 308,00 2704
32 81,70 26,35 23,29 99,00 316,00 3431
33 81,70 24,89 22,78 99,00 325,00 3821
34 81,70 24,89 25,14 99,00 334,00 4072
35 81,70 24,89 26,73 99,00 343,00 4286
36 81,70 24,89 25,99 99,00 352,00 4405
37 81,70 24,89 25,83 99,00 361,00 4558
38 81,70 24,89 26,65 99,00 370,00 4625
39 81,70 24,89 26,36 99,00 379,00 4666
40 81,70 20,85 22,02 99,00 388,00 4711
41 81,70 20,85 22,30 99,00 397,00 4762
42 81,70 20,85 22,60 99,00 406,00 4795
43 81,70 20,85 22,05 99,00 415,00 4831
44 81,70 19,08 20,66 99,00 424,00 4863
45 81,70 19,08 20,66 99,00 433,00 4893
46 81,70 19,08 20,66 99,00 442,00 4918
47 81,70 19,08 20,66 99,00 451,00 4938
