1000
0 35,56 35,56 35,56 1,00 68,00 0
1 35,56 0,96 0,96 1,00 44,00 1235
2 35,56 1,23 0,68 1,00 36,00 1774
3 35,56 1,08 0,64 1,00 40,00 1865
4 35,56 0,77 0,46 1,00 46,00 1875
5 35,56 0,77 0,46 1,00 53,00 1879
6 35,56 0,77 0,46 1,00 60,00 1881
7 35,56 0,77 0,46 1,00 67,00 1881
8 35,56 0,77 0,46 1,00 74,00 1881
9 35,56 0,77 0,46 1,00 81,00 1881
10 35,56 0,77 0,46 1,00 88,00 1881
11 35,56 0,77 0,46 1,00 95,00 1881
12 35,56 0,77 0,46 1,00 102,00 1881
13 35,56 0,77 0,46 1,00 109,00 1881
14 35,56 0,77 0,46 1,00 116,00 1881
15 35,56 0,77 0,46 1,00 123,00 1881
16 35,56 0,77 0,46 1,00 130,00 1881
17 35,56 0,77 0,46 1,00 137,00 1881
18 35,56 0,77 0,46 1,00 144,00 1881
19 35,56 0,77 0,46 1,00 151,00 1881
20 35,56 0,77 0,46 1,00 158,00 1881
21 35,56 0,77 0,46 1,00 165,00 1881
22 35,56 0,77 0,46 1,00 172,00 1881
23 35,56 0,77 0,46 1,00 179,00 1881
24 35,56 0,19 0,11 1,00 186,00 1881
25 35,56 0,19 0,11 1,00 193,00 1881
26 35,56 0,19 0,11 1,00 200,00 1881
27 35,56 0,19 0,11 1,00 207,00 1881
28 35,56 0,19 0,11 1,00 214,00 1881
29 35,56 0,19 0,11 1,00 221,00 1881
30 35,56 0,16 0,09 99,00 228,00 1881
31 35,56 18,53 11,09 99,00 197,00 2704
32 35,56 20,83 12,18 99,00 176,00 3431
33 35,56 22,57 12,97 99,00 163,00 3821
34 35,56 24,45 14,83 99,00 151,00 4072
35 35,56 26,08 16,00 99,00 142,00 4286
36 35,56 25,88 15,30 99,00 143,00 4405
37 35,56 27,29 16,13 99,00 136,00 4558
38 35,56 26,87 16,32 99,00 138,00 4625
39 35,56 26,08 15,31 99,00 142,00 4666
40 35,56 25,33 14,83 99,00 146,00 4711
41 35,56 25,33 14,98 99,00 146,00 4762
42 35,56 24,62 14,81 99,00 150,00 4795
43 35,56 23,79 13,82 99,00 155,00 4831
44 35,56 23,63 14,11 99,00 156,00 4863
45 35,56 23,31 13,90 99,00 158,00 4893
46 35,56 22,42 13,40 99,00 164,00 4918
47 35,56 22,42 13,33 99,00 171,00 4938
48 35,56 19,89 11,82 99,00 177,00 4953
49 35,56 20,00 11,89 99,00 183,00 4969
50 35,56 19,34 11,48 99,00 189,00 4978
51 35,56 18,72 11,12 99,00 195,00 4991
52 35,56 18,24 10,81 99,00 200,00 5006
53 35,56 17,78 10,53 99,00 205,00 5016
54 35,56 17,78 10,54 99,00 212,00 5027
55 35,56 16,15 9,56 99,00 218,00 5033
56 35,56 16,15 9,56 99,00 225,00 5043
57 35,56 16,15 9,55 99,00 232,00 5047
58 35,56 16,15 9,55 99,00 239,00 5055
59 35,56 16,15 9,55 99,00 246,00 5061
60 35,56 16,15 9,55 1,00 253,00 5068
61 35,56 16,15 9,55 1,00 260,00 5076
62 35,56 16,15 9,52 1,00 267,00 5097
63 35,56 16,15 9,51 1,00 274,00 5110
64 35,56 16,15 9,51 1,00 281,00 5114
65 35,56 16,15 9,50 1,00 288,00 5115
66 35,56 16,15 9,50 1,00 295,00 5118
