500
150 159,74 0,00 0,00 195,00 277,00
151 159,74 159,74 176,90 293,00 278,00
152 159,74 0,00 0,00 193,00 280,00
153 159,74 159,74 176,38 291,00 281,00
154 159,74 0,00 0,00 191,00 283,00
155 159,74 159,74 175,85 289,00 284,00
156 159,74 0,00 0,00 189,00 286,00
157 159,74 159,74 175,35 287,00 287,00
158 159,74 0,00 0,00 187,00 289,00
159 159,74 0,00 0,00 285,00 287,00
160 159,74 159,74 174,60 383,00 288,00
161 159,74 0,00 0,00 284,00 290,00
162 159,74 159,74 174,14 382,00 291,00
163 159,74 0,00 0,00 282,00 293,00
164 159,74 159,74 173,68 380,00 294,00
165 159,74 0,00 0,00 280,00 296,00
166 159,74 159,74 173,23 378,00 297,00
167 159,74 0,00 0,00 278,00 299,00
168 159,74 159,74 172,75 376,00 300,00
169 159,74 0,00 0,00 277,00 302,00
170 159,74 159,74 172,31 375,00 303,00
171 159,74 0,00 0,00 275,00 305,00
172 159,74 159,74 171,86 373,00 306,00
173 159,74 0,00 0,00 273,00 308,00
174 159,74 159,74 171,40 371,00 309,00
175 159,74 0,00 0,00 271,00 311,00
176 159,74 159,74 170,94 369,00 312,00
177 159,74 0,00 0,00 269,00 314,00
178 159,74 159,74 170,51 367,00 315,00
179 159,74 0,00 0,00 268,00 317,00
180 159,74 159,74 170,09 366,00 318,00
181 159,74 0,00 0,00 266,00 320,00
182 159,74 159,74 169,68 364,00 321,00
183 159,74 0,00 0,00 264,00 323,00
184 159,74 159,74 169,30 362,00 324,00
185 159,74 0,00 0,00 262,00 326,00
186 159,74 159,74 168,93 360,00 327,00
187 159,74 0,00 0,00 260,00 329,00
188 159,74 159,74 168,55 358,00 330,00
189 159,74 0,00 0,00 258,00 332,00
190 159,74 159,74 168,16 356,00 333,00
191 159,74 0,00 0,00 257,00 335,00
192 159,74 159,74 167,79 355,00 336,00
193 159,74 0,00 0,00 256,00 338,00
194 159,74 159,74 167,43 354,00 339,00
195 159,74 0,00 0,00 254,00 341,00
196 159,74 159,74 167,07 352,00 342,00
197 159,74 0,00 0,00 253,00 344,00
198 159,74 159,74 166,72 351,00 345,00
199 159,74 0,00 0,00 251,00 347,00
200 159,74 159,74 166,37 349,00 348,00
201 159,74 0,00 0,00 249,00 350,00
202 159,74 0,00 0,00 347,00 349,00
203 159,74 159,74 165,88 445,00 350,00
204 159,74 0,00 0,00 346,00 352,00
205 159,74 159,74 165,56 444,00 353,00
206 159,74 0,00 0,00 344,00 355,00
207 159,74 159,74 165,25 442,00 356,00
208 159,74 0,00 0,00 343,00 358,00
209 159,74 159,74 164,94 441,00 359,00
210 159,74 0,00 0,00 341,00 361,00
211 159,74 159,74 164,64 439,00 362,00
212 159,74 0,00 0,00 339,00 364,00
213 159,74 159,74 164,34 437,00 365,00
214 159,74 0,00 0,00 337,00 367,00
215 159,74 159,74 164,05 435,00 368,00
216 159,74 0,00 0,00 335,00 370,00
217 159,74 159,74 163,74 433,00 371,00
218 159,74 0,00 0,00 333,00 373,00
219 159,74 159,74 163,44 431,00 374,00
220 159,74 0,00 0,00 331,00 376,00
221 159,74 159,74 163,14 429,00 377,00
222 159,74 0,00 0,00 330,00 379,00
223 159,74 159,74 162,84 428,00 380,00
224 159,74 0,00 0,00 328,00 382,00
225 159,74 159,74 162,55 426,00 383,00
226 159,74 0,00 0,00 327,00 385,00
227 159,74 159,74 162,26 425,00 386,00
228 159,74 0,00 0,00 325,00 388,00
229 159,74 159,74 161,99 423,00 389,00
230 159,74 0,00 0,00 323,00 391,00
231 159,74 159,74 161,73 421,00 392,00
232 159,74 0,00 0,00 322,00 394,00
233 159,74 159,74 161,49 420,00 395,00
234 159,74 0,00 0,00 320,00 397,00
235 159,74 159,74 161,25 418,00 398,00
236 159,74 0,00 0,00 318,00 400,00
237 159,74 159,74 161,01 416,00 401,00
238 159,74 0,00 0,00 316,00 403,00
239 159,74 159,74 160,76 414,00 404,00
240 159,74 0,00 0,00 314,00 406,00
241 159,74 159,74 160,53 412,00 407,00
242 159,74 0,00 0,00 312,00 409,00
243 159,74 159,74 160,29 410,00 410,00
244 159,74 0,00 0,00 310,00 412,00
245 159,74 0,00 0,00 408,00 410,00
246 159,74 159,74 159,95 506,00 411,00
247 159,74 0,00 0,00 407,00 413,00
248 159,74 159,74 159,73 505,00 414,00
249 159,74 0,00 0,00 405,00 416,00
250 159,74 159,74 159,52 503,00 417,00
251 159,74 0,00 0,00 403,00 419,00
252 159,74 159,74 159,31 501,00 420,00
253 159,74 0,00 0,00 402,00 422,00
254 159,74 159,74 159,10 500,00 423,00
255 159,74 0,00 0,00 401,00 425,00
256 159,74 159,74 158,91 499,00 426,00
257 159,74 0,00 0,00 399,00 428,00
258 159,74 159,74 158,71 497,00 429,00
259 159,74 0,00 0,00 397,00 431,00
260 159,74 159,74 158,50 495,00 432,00
261 159,74 0,00 0,00 395,00 434,00
262 159,74 159,74 158,32 493,00 435,00
263 159,74 0,00 0,00 393,00 437,00
264 159,74 159,74 158,14 491,00 438,00
265 159,74 0,00 0,00 391,00 440,00
266 159,74 159,74 157,94 489,00 441,00
267 159,74 0,00 0,00 389,00 443,00
268 159,74 159,74 157,76 487,00 444,00
269 159,74 0,00 0,00 387,00 446,00
270 159,74 159,74 157,58 485,00 447,00
271 159,74 0,00 0,00 386,00 449,00
272 159,74 159,74 157,39 484,00 450,00
273 159,74 0,00 0,00 384,00 452,00
274 159,74 159,74 157,20 482,00 453,00
275 159,74 0,00 0,00 382,00 455,00
276 159,74 159,74 157,03 480,00 456,00
277 159,74 0,00 0,00 380,00 458,00
278 159,74 159,74 156,86 478,00 459,00
279 159,74 0,00 0,00 378,00 461,00
280 159,74 159,74 156,70 476,00 462,00
281 159,74 0,00 0,00 377,00 464,00
282 159,74 159,74 156,54 475,00 465,00
283 159,74 0,00 0,00 376,00 467,00
284 159,74 159,74 156,39 474,00 468,00
285 159,74 0,00 0,00 374,00 470,00
286 159,74 159,74 156,23 472,00 471,00
287 159,74 0,00 0,00 372,00 473,00
288 159,74 0,00 0,00 470,00 472,00
289 159,74 159,74 156,00 568,00 473,00
290 159,74 0,00 0,00 468,00 475,00
291 159,74 159,74 155,85 566,00 476,00
292 159,74 0,00 0,00 467,00 478,00
293 159,74 159,74 155,71 565,00 479,00
294 159,74 0,00 0,00 465,00 481,00
295 159,74 159,74 155,56 563,00 482,00
296 159,74 0,00 0,00 464,00 484,00
297 159,74 159,74 155,42 562,00 485,00
298 159,74 0,00 0,00 462,00 487,00
299 159,74 159,74 155,29 560,00 488,00
300 159,74 0,00 0,00 460,00 490,00
301 159,74 159,74 155,16 558,00 491,00
302 159,74 0,00 0,00 458,00 493,00
303 159,74 159,74 155,05 556,00 494,00
304 159,74 0,00 0,00 456,00 496,00
305 159,74 159,74 154,92 554,00 497,00
306 159,74 0,00 0,00 455,00 499,00
307 159,74 159,74 154,79 553,00 500,00
308 159,74 0,00 0,00 453,00 502,00
309 159,74 159,74 154,66 551,00 503,00
310 159,74 0,00 0,00 452,00 505,00
311 159,74 159,74 154,54 550,00 506,00
312 159,74 0,00 0,00 450,00 508,00
313 159,74 159,74 154,42 548,00 509,00
314 159,74 0,00 0,00 448,00 511,00
315 159,74 159,74 154,31 546,00 512,00
316 159,74 0,00 0,00 446,00 514,00
317 159,74 159,74 154,20 544,00 515,00
318 159,74 0,00 0,00 444,00 517,00
319 159,74 159,74 154,10 542,00 518,00
320 159,74 0,00 0,00 443,00 520,00
321 159,74 159,74 153,99 541,00 521,00
322 159,74 0,00 0,00 442,00 523,00
323 159,74 159,74 153,88 540,00 524,00
324 159,74 0,00 0,00 441,00 526,00
325 159,74 159,74 153,78 539,00 527,00
326 159,74 0,00 0,00 439,00 529,00
327 159,74 159,74 153,67 537,00 530,00
328 159,74 0,00 0,00 438,00 532,00
329 159,74 159,74 153,55 536,00 533,00
330 159,74 0,00 0,00 437,00 535,00
331 159,74 0,00 0,00 535,00 536,00
332 159,74 159,74 153,40 633,00 537,00
333 159,74 0,00 0,00 533,00 539,00
334 159,74 159,74 153,31 631,00 540,00
335 159,74 0,00 0,00 531,00 542,00
336 159,74 159,74 153,21 629,00 543,00
337 159,74 0,00 0,00 530,00 545,00
338 159,74 159,74 153,11 628,00 546,00
339 159,74 0,00 0,00 528,00 548,00
340 159,74 159,74 153,02 626,00 549,00
341 159,74 0,00 0,00 526,00 551,00
342 159,74 159,74 152,92 624,00 552,00
343 159,74 0,00 0,00 524,00 554,00
344 159,74 159,74 152,83 622,00 555,00
345 159,74 0,00 0,00 523,00 557,00
346 159,74 159,74 152,75 621,00 558,00
347 159,74 0,00 0,00 521,00 560,00
348 159,74 159,74 152,67 619,00 561,00
349 159,74 0,00 0,00 519,00 563,00
350 159,74 159,74 152,59 617,00 564,00
351 159,74 0,00 0,00 517,00 566,00
352 159,74 159,74 152,51 615,00 567,00
353 159,74 0,00 0,00 515,00 569,00
354 159,74 159,74 152,43 613,00 570,00
355 159,74 0,00 0,00 513,00 572,00
356 159,74 159,74 152,35 611,00 573,00
357 159,74 0,00 0,00 511,00 575,00
358 159,74 159,74 152,28 609,00 576,00
359 159,74 0,00 0,00 509,00 578,00
360 159,74 159,74 152,20 607,00 579,00
361 159,74 0,00 0,00 507,00 581,00
362 159,74 159,74 152,12 605,00 582,00
363 159,74 0,00 0,00 505,00 584,00
364 159,74 159,74 152,05 603,00 585,00
365 159,74 0,00 0,00 503,00 587,00
366 159,74 159,74 151,98 601,00 588,00
367 159,74 0,00 0,00 502,00 590,00
368 159,74 159,74 151,92 600,00 591,00
369 159,74 0,00 0,00 500,00 593,00
370 159,74 159,74 151,86 598,00 594,00
371 159,74 0,00 0,00 498,00 596,00
372 159,74 0,00 0,00 596,00 597,00
373 159,74 159,74 151,77 694,00 598,00
374 159,74 0,00 0,00 594,00 600,00
375 159,74 159,74 151,71 692,00 601,00
376 159,74 0,00 0,00 592,00 603,00
377 159,74 159,74 151,64 690,00 604,00
378 159,74 0,00 0,00 591,00 606,00
379 159,74 159,74 151,57 689,00 607,00
380 159,74 0,00 0,00 589,00 609,00
381 159,74 159,74 151,50 687,00 610,00
382 159,74 0,00 0,00 587,00 612,00
383 159,74 159,74 151,44 685,00 613,00
384 159,74 0,00 0,00 585,00 615,00
385 159,74 159,74 151,37 683,00 616,00
386 159,74 0,00 0,00 584,00 618,00
387 159,74 159,74 151,31 682,00 619,00
388 159,74 0,00 0,00 583,00 621,00
389 159,74 159,74 151,25 681,00 622,00
390 159,74 0,00 0,00 581,00 624,00
391 159,74 159,74 151,19 679,00 625,00
392 159,74 0,00 0,00 579,00 627,00
393 159,74 159,74 151,14 677,00 628,00
394 159,74 0,00 0,00 578,00 630,00
395 159,74 159,74 151,08 676,00 631,00
396 159,74 0,00 0,00 576,00 633,00
397 159,74 159,74 151,02 674,00 634,00
398 159,74 0,00 0,00 575,00 636,00
399 159,74 159,74 150,95 673,00 637,00
400 159,74 0,00 0,00 574,00 639,00
401 159,74 159,74 150,90 672,00 640,00
402 159,74 0,00 0,00 573,00 642,00
403 159,74 159,74 150,85 671,00 643,00
404 159,74 0,00 0,00 572,00 645,00
405 159,74 159,74 150,80 670,00 646,00
406 159,74 0,00 0,00 570,00 648,00
407 159,74 159,74 150,74 668,00 649,00
408 159,74 0,00 0,00 568,00 651,00
409 159,74 159,74 150,69 666,00 652,00
410 159,74 0,00 0,00 566,00 654,00
411 159,74 159,74 150,65 664,00 655,00
412 159,74 0,00 0,00 564,00 657,00
413 159,74 159,74 150,60 662,00 658,00
414 159,74 0,00 0,00 562,00 660,00
415 159,74 0,00 0,00 660,00 661,00
416 159,74 159,74 150,54 758,00 662,00
417 159,74 0,00 0,00 659,00 664,00
418 159,74 159,74 150,50 757,00 665,00
419 159,74 0,00 0,00 657,00 667,00
420 159,74 159,74 150,46 755,00 668,00
421 159,74 0,00 0,00 656,00 670,00
422 159,74 159,74 150,42 754,00 671,00
423 159,74 0,00 0,00 654,00 673,00
424 159,74 159,74 150,38 752,00 674,00
425 159,74 0,00 0,00 652,00 676,00
426 159,74 159,74 150,33 750,00 677,00
427 159,74 0,00 0,00 650,00 679,00
428 159,74 159,74 150,28 748,00 680,00
429 159,74 0,00 0,00 649,00 682,00
430 159,74 159,74 150,23 747,00 683,00
431 159,74 0,00 0,00 647,00 685,00
432 159,74 159,74 150,19 745,00 686,00
433 159,74 0,00 0,00 645,00 688,00
434 159,74 159,74 150,15 743,00 689,00
435 159,74 0,00 0,00 643,00 691,00
436 159,74 159,74 150,11 741,00 692,00
437 159,74 0,00 0,00 641,00 694,00
438 159,74 159,74 150,07 739,00 695,00
439 159,74 0,00 0,00 639,00 697,00
440 159,74 159,74 150,03 737,00 698,00
441 159,74 0,00 0,00 637,00 700,00
442 159,74 159,74 149,99 735,00 701,00
443 159,74 0,00 0,00 635,00 703,00
444 159,74 159,74 149,94 733,00 704,00
445 159,74 0,00 0,00 633,00 706,00
446 159,74 159,74 149,91 731,00 707,00
447 159,74 0,00 0,00 631,00 709,00
448 159,74 159,74 149,87 729,00 710,00
449 159,74 0,00 0,00 629,00 712,00
450 159,74 159,74 149,83 727,00 713,00
451 159,74 0,00 0,00 628,00 715,00
452 159,74 159,74 149,80 726,00 716,00
453 159,74 0,00 0,00 626,00 718,00
454 159,74 159,74 149,76 724,00 719,00
455 159,74 0,00 0,00 624,00 721,00
456 159,74 159,74 149,73 722,00 722,00
457 159,74 0,00 0,00 622,00 724,00
458 159,74 0,00 0,00 720,00 722,00
459 159,74 159,74 149,68 818,00 723,00
460 159,74 0,00 0,00 719,00 725,00
461 159,74 159,74 149,64 817,00 726,00
462 159,74 0,00 0,00 718,00 728,00
463 159,74 159,74 149,61 816,00 729,00
464 159,74 0,00 0,00 717,00 731,00
465 159,74 159,74 149,58 815,00 732,00
466 159,74 0,00 0,00 715,00 734,00
467 159,74 159,74 149,56 813,00 735,00
468 159,74 0,00 0,00 713,00 737,00
469 159,74 159,74 149,53 811,00 738,00
470 159,74 0,00 0,00 712,00 740,00
471 159,74 159,74 149,50 810,00 741,00
472 159,74 0,00 0,00 711,00 743,00
473 159,74 159,74 149,48 809,00 744,00
474 159,74 0,00 0,00 709,00 746,00
475 159,74 159,74 149,44 807,00 747,00
476 159,74 0,00 0,00 707,00 749,00
477 159,74 159,74 149,41 805,00 750,00
478 159,74 0,00 0,00 706,00 752,00
479 159,74 159,74 149,38 804,00 753,00
480 159,74 0,00 0,00 704,00 755,00
481 159,74 159,74 149,35 802,00 756,00
482 159,74 0,00 0,00 702,00 758,00
483 159,74 159,74 149,32 800,00 759,00
484 159,74 0,00 0,00 700,00 761,00
485 159,74 159,74 149,30 798,00 762,00
486 159,74 0,00 0,00 698,00 764,00
487 159,74 159,74 149,28 796,00 765,00
488 159,74 0,00 0,00 697,00 767,00
489 159,74 159,74 149,25 795,00 768,00
490 159,74 0,00 0,00 695,00 770,00
491 159,74 159,74 149,23 793,00 771,00
492 159,74 0,00 0,00 694,00 773,00
493 159,74 159,74 149,20 792,00 774,00
494 159,74 0,00 0,00 692,00 776,00
495 159,74 159,74 149,17 790,00 777,00
496 159,74 0,00 0,00 690,00 779,00
497 159,74 159,74 149,14 788,00 780,00
498 159,74 0,00 0,00 688,00 782,00
499 159,74 159,74 149,11 786,00 783,00
