1000
0 93,76 93,76 93,76 1,00 61,00 0
45 93,76 21,19 15,55 99,00 488,00 4893
46 93,76 21,19 15,55 99,00 498,00 4918
47 93,76 21,19 15,57 99,00 508,00 4938
48 93,76 21,19 15,56 99,00 518,00 4953
49 93,76 21,19 15,57 99,00 528,00 4969
50 93,76 21,19 15,57 99,00 538,00 4978
51 93,76 21,19 15,57 99,00 548,00 4991
52 93,76 21,19 15,57 99,00 558,00 5006
53 93,76 21,19 15,57 99,00 568,00 5016
54 93,76 21,19 15,57 99,00 578,00 5027
55 93,76 21,19 15,57 99,00 588,00 5033
56 93,76 21,19 15,57 99,00 598,00 5043
57 93,76 21,19 15,57 99,00 608,00 5047
58 93,76 21,19 15,57 99,00 618,00 5055
59 93,76 14,78 10,86 99,00 628,00 5061
60 93,76 14,78 10,86 3,00 638,00 5068
61 93,76 14,78 10,86 3,00 648,00 5076
62 93,76 14,78 10,86 3,00 658,00 5097
63 93,76 14,78 10,86 3,00 668,00 5110
64 93,76 14,78 10,86 3,00 678,00 5114
65 93,76 14,78 10,86 3,00 688,00 5115
66 93,76 14,78 10,86 3,00 698,00 5118
67 93,76 14,78 10,86 3,00 708,00 5123
68 93,76 14,78 10,86 3,00 718,00 5124
69 93,76 14,78 10,86 3,00 728,00 5125
70 93,76 14,78 10,86 3,00 738,00 5125
71 93,76 14,78 10,86 3,00 748,00 5125
72 93,76 14,78 10,86 3,00 758,00 5125
73 93,76 14,78 10,86 3,00 768,00 5125
74 93,76 14,78 10,86 3,00 778,00 5126
75 93,76 14,78 10,86 3,00 788,00 5126
76 93,76 14,78 10,86 3,00 798,00 5126
77 93,76 14,78 10,86 3,00 808,00 5126
78 93,76 14,78 10,86 3,00 818,00 5127
79 93,76 14,78 10,86 3,00 828,00 5128
80 93,76 14,78 10,86 3,00 838,00 5128
81 93,76 14,78 10,86 3,00 848,00 5128
82 93,76 14,78 10,86 3,00 858,00 5128
83 93,76 14,78 10,86 3,00 868,00 5128
84 93,76 14,78 10,86 3,00 878,00 5128
85 93,76 14,78 10,86 3,00 888,00 5128
86 93,76 0,31 0,23 3,00 898,00 5128
87 93,76 0,31 0,23 3,00 908,00 5128
88 93,76 0,31 0,23 3,00 918,00 5129
89 93,76 0,31 0,23 3,00 928,00 5133
90 93,76 0,31 0,23 101,00 938,00 5133
91 93,76 10,11 7,43 101,00 947,00 5240
92 93,76 10,11 7,43 101,00 957,00 5280
93 93,76 10,11 7,42 101,00 967,00 5298
94 93,76 10,11 7,43 101,00 977,00 5308
95 93,76 10,11 7,43 101,00 987,00 5318
96 93,76 10,11 7,43 101,00 997,00 5327
97 93,76 10,11 7,43 101,00 1.007,00 5336
98 93,76 10,11 7,43 101,00 1.017,00 5340
99 93,76 10,11 7,43 101,00 1.027,00 5347
100 93,76 10,11 7,43 101,00 1.037,00 5351
101 93,76 10,11 7,43 101,00 1.047,00 5353
102 93,76 10,11 7,43 101,00 1.057,00 5354
103 93,76 10,11 7,43 101,00 1.067,00 5357
104 93,76 10,11 7,43 101,00 1.077,00 5357
105 93,76 10,11 7,43 101,00 1.087,00 5357
106 93,76 10,11 7,43 101,00 1.097,00 5357
107 93,76 10,11 7,43 101,00 1.107,00 5357
108 93,76 10,11 7,43 101,00 1.117,00 5357
109 93,76 10,11 7,43 101,00 1.127,00 5359
110 93,76 10,11 7,43 101,00 1.137,00 5359
111 93,76 10,11 7,43 101,00 1.147,00 5360
112 93,76 10,11 7,43 101,00 1.157,00 5362
113 93,76 10,11 7,43 101,00 1.167,00 5364
114 93,76 10,11 7,43 101,00 1.177,00 5366
115 93,76 10,11 7,43 101,00 1.187,00 5366
116 93,76 10,11 7,43 101,00 1.197,00 5366
117 93,76 10,11 7,43 101,00 1.207,00 5366
118 93,76 10,11 7,43 101,00 1.217,00 5367
119 93,76 10,11 7,43 101,00 1.227,00 5368
120 93,76 10,11 7,43 8,00 1.237,00 5368
121 93,76 10,11 7,43 8,00 1.247,00 5378
122 93,76 10,11 7,43 8,00 1.257,00 5387
123 93,76 10,11 7,43 8,00 1.267,00 5391
124 93,76 0,59 0,43 8,00 1.277,00 5392
125 93,76 0,59 0,43 8,00 1.287,00 5392
126 93,76 0,59 0,43 8,00 1.297,00 5392
127 93,76 0,59 0,43 8,00 1.307,00 5392
128 93,76 0,59 0,43 8,00 1.317,00 5392
129 93,76 0,59 0,43 8,00 1.327,00 5392
130 93,76 0,59 0,43 8,00 1.337,00 5392
131 93,76 0,59 0,43 8,00 1.347,00 5392
132 93,76 0,59 0,43 8,00 1.357,00 5392
133 93,76 0,59 0,43 8,00 1.367,00 5392
134 93,76 0,59 0,43 8,00 1.377,00 5392
135 93,76 0,59 0,43 8,00 1.387,00 5392
136 93,76 0,59 0,43 8,00 1.397,00 5392
137 93,76 0,59 0,43 8,00 1.407,00 5392
138 93,76 0,53 0,39 8,00 1.417,00 5392
139 93,76 0,53 0,39 8,00 1.427,00 5392
140 93,76 0,53 0,39 8,00 1.437,00 5397
141 93,76 0,53 0,39 8,00 1.447,00 5398
142 93,76 0,53 0,39 8,00 1.457,00 5398
143 93,76 0,53 0,39 8,00 1.467,00 5398
144 93,76 0,53 0,39 8,00 1.477,00 5398
145 93,76 0,53 0,39 8,00 1.487,00 5398
146 93,76 0,53 0,39 8,00 1.497,00 5398
147 93,76 0,53 0,39 8,00 1.507,00 5398
148 93,76 0,53 0,39 8,00 1.517,00 5398
149 93,76 0,53 0,39 8,00 1.527,00 5398
150 93,76 0,53 0,39 98,00 1.537,00 5398
151 93,76 0,53 0,39 98,00 1.547,00 5443
152 93,76 5,94 4,37 98,00 1.556,00 5461
153 93,76 5,94 4,37 98,00 1.566,00 5469
154 93,76 5,94 4,37 98,00 1.576,00 5476
155 93,76 5,94 4,37 98,00 1.586,00 5480
156 93,76 5,94 4,37 98,00 1.596,00 5482
157 93,76 5,72 4,20 98,00 1.606,00 5482
158 93,76 5,72 4,20 98,00 1.616,00 5492
159 93,76 5,72 4,20 98,00 1.626,00 5501
160 93,76 5,72 4,20 98,00 1.636,00 5510
161 93,76 5,72 4,20 98,00 1.646,00 5520
162 93,76 5,72 4,20 98,00 1.656,00 5532
163 93,76 5,52 4,05 98,00 1.666,00 5544
164 93,76 5,52 4,05 98,00 1.676,00 5553
165 93,76 5,45 4,00 98,00 1.686,00 5560
166 93,76 5,45 4,00 98,00 1.696,00 5566
167 93,76 5,45 4,00 98,00 1.706,00 5570
168 93,76 5,45 4,00 98,00 1.716,00 5573
169 93,76 5,32 3,91 98,00 1.726,00 5575
170 93,76 5,32 3,91 98,00 1.736,00 5576
171 93,76 5,32 3,91 98,00 1.746,00 5577
172 93,76 5,32 3,91 98,00 1.756,00 5578
173 93,76 5,20 3,82 98,00 1.766,00 5579
174 93,76 5,17 3,80 98,00 1.776,00 5580
175 93,76 5,17 3,80 98,00 1.786,00 5582
176 93,76 5,12 3,76 98,00 1.796,00 5583
177 93,76 5,12 3,76 98,00 1.806,00 5584
178 93,76 5,12 3,76 98,00 1.816,00 5587
179 93,76 5,12 3,76 98,00 1.826,00 5589
180 93,76 5,12 3,76 20,00 1.836,00 5591
181 93,76 5,12 3,76 20,00 1.846,00 5600
182 93,76 5,12 3,76 20,00 1.856,00 5601
183 93,76 5,12 3,76 20,00 1.866,00 5602
184 93,76 5,12 3,76 20,00 1.876,00 5602
185 93,76 5,12 3,76 20,00 1.886,00 5602
186 93,76 5,12 3,76 20,00 1.896,00 5602
187 93,76 5,12 3,76 20,00 1.906,00 5602
188 93,76 5,12 3,76 20,00 1.916,00 5602
189 93,76 0,97 0,72 20,00 1.926,00 5602
190 93,76 0,97 0,72 20,00 1.936,00 5602
191 93,76 0,97 0,72 20,00 1.946,00 5604
192 93,76 0,97 0,72 20,00 1.956,00 5606
193 93,76 0,97 0,72 20,00 1.966,00 5607
194 93,76 0,97 0,72 20,00 1.976,00 5611
195 93,76 0,97 0,72 20,00 1.986,00 5613
196 93,76 0,97 0,72 20,00 1.996,00 5613
197 93,76 0,97 0,72 20,00 2.006,00 5613
198 93,76 0,97 0,72 20,00 2.016,00 5613
199 93,76 0,97 0,72 20,00 2.026,00 5613
200 93,76 0,97 0,72 20,00 2.036,00 5613
201 93,76 0,97 0,72 20,00 2.046,00 5613
202 93,76 0,97 0,72 20,00 2.056,00 5613
203 93,76 0,97 0,72 20,00 2.066,00 5613
204 93,76 0,90 0,66 20,00 2.076,00 5613
205 93,76 0,90 0,66 20,00 2.086,00 5613
206 93,76 0,90 0,66 20,00 2.096,00 5613
207 93,76 0,90 0,66 20,00 2.106,00 5613
208 93,76 0,90 0,66 20,00 2.116,00 5614
209 93,76 0,90 0,66 20,00 2.126,00 5616
210 93,76 0,90 0,66 84,00 2.136,00 5616
211 93,76 0,90 0,66 84,00 2.146,00 5655
212 93,76 0,90 0,66 84,00 2.156,00 5665
213 93,76 0,90 0,66 84,00 2.166,00 5671
214 93,76 0,90 0,66 84,00 2.176,00 5671
215 93,76 0,90 0,66 84,00 2.186,00 5671
216 93,76 0,90 0,66 84,00 2.196,00 5671
217 93,76 0,90 0,66 84,00 2.206,00 5671
218 93,76 0,90 0,66 84,00 2.216,00 5671
219 93,76 0,90 0,66 84,00 2.226,00 5671
220 93,76 0,90 0,66 84,00 2.236,00 5671
221 93,76 0,90 0,66 84,00 2.246,00 5671
222 93,76 0,90 0,66 84,00 2.256,00 5671
223 93,76 0,90 0,66 84,00 2.266,00 5671
224 93,76 0,90 0,66 84,00 2.276,00 5671
225 93,76 3,45 2,53 84,00 2.286,00 5671
226 93,76 3,45 2,53 84,00 2.296,00 5671
227 93,76 3,45 2,53 84,00 2.306,00 5671
228 93,76 3,40 2,50 84,00 2.316,00 5671
229 93,76 3,40 2,50 84,00 2.326,00 5671
230 93,76 3,40 2,50 84,00 2.336,00 5671
231 93,76 3,40 2,50 84,00 2.346,00 5671
232 93,76 3,40 2,50 84,00 2.356,00 5671
233 93,76 3,40 2,50 84,00 2.366,00 5671
234 93,76 3,40 2,50 84,00 2.376,00 5671
235 93,76 3,40 2,50 84,00 2.386,00 5671
236 93,76 3,40 2,50 84,00 2.396,00 5671
237 93,76 3,40 2,50 84,00 2.406,00 5671
238 93,76 3,40 2,50 84,00 2.416,00 5671
239 93,76 3,40 2,50 84,00 2.426,00 5671
240 93,76 3,40 2,50 30,00 2.436,00 5671
241 93,76 3,40 2,50 30,00 2.446,00 5686
242 93,76 3,40 2,50 30,00 2.456,00 5686
243 93,76 1,14 0,84 30,00 2.466,00 5687
244 93,76 1,14 0,84 30,00 2.476,00 5688
245 93,76 1,14 0,84 30,00 2.486,00 5688
246 93,76 1,14 0,84 30,00 2.496,00 5688
247 93,76 1,14 0,84 30,00 2.506,00 5688
248 93,76 1,14 0,84 30,00 2.516,00 5688
249 93,76 1,14 0,84 30,00 2.526,00 5691
250 93,76 1,14 0,84 30,00 2.536,00 5693
251 93,76 1,14 0,84 30,00 2.546,00 5693
252 93,76 1,14 0,84 30,00 2.556,00 5693
253 93,76 1,14 0,84 30,00 2.566,00 5694
254 93,76 1,14 0,84 30,00 2.576,00 5694
255 93,76 1,09 0,80 30,00 2.586,00 5694
256 93,76 1,09 0,80 30,00 2.596,00 5694
257 93,76 1,09 0,80 30,00 2.606,00 5694
258 93,76 1,09 0,80 30,00 2.616,00 5694
259 93,76 1,09 0,80 30,00 2.626,00 5694
260 93,76 1,09 0,80 30,00 2.636,00 5694
261 93,76 1,09 0,80 30,00 2.646,00 5694
262 93,76 1,09 0,80 30,00 2.656,00 5694
263 93,76 1,09 0,80 30,00 2.666,00 5694
264 93,76 1,09 0,80 30,00 2.676,00 5694
265 93,76 1,09 0,80 30,00 2.686,00 5694
266 93,76 1,09 0,80 30,00 2.696,00 5694
267 93,76 1,09 0,80 30,00 2.706,00 5694
268 93,76 1,09 0,80 30,00 2.716,00 5694
269 93,76 1,09 0,80 30,00 2.726,00 5694
270 93,76 1,09 0,80 78,00 2.736,00 5694
271 93,76 1,09 0,80 78,00 2.746,00 5724
272 93,76 1,09 0,80 78,00 2.756,00 5736
273 93,76 1,09 0,80 78,00 2.766,00 5742
274 93,76 1,09 0,80 78,00 2.776,00 5742
275 93,76 1,09 0,80 78,00 2.786,00 5742
276 93,76 1,09 0,80 78,00 2.796,00 5742
277 93,76 2,61 1,91 78,00 2.806,00 5742
278 93,76 2,61 1,91 78,00 2.816,00 5742
279 93,76 2,61 1,91 78,00 2.826,00 5742
280 93,76 2,61 1,91 78,00 2.836,00 5742
281 93,76 2,61 1,91 78,00 2.846,00 5742
282 93,76 2,61 1,91 78,00 2.856,00 5742
283 93,76 2,61 1,91 78,00 2.866,00 5742
284 93,76 2,61 1,91 78,00 2.876,00 5742
285 93,76 2,61 1,91 78,00 2.886,00 5742
286 93,76 2,61 1,91 78,00 2.896,00 5742
287 93,76 2,61 1,91 78,00 2.906,00 5742
288 93,76 2,61 1,91 78,00 2.916,00 5742
289 93,76 2,61 1,91 78,00 2.926,00 5742
290 93,76 2,61 1,91 78,00 2.936,00 5742
291 93,76 2,61 1,91 78,00 2.946,00 5742
292 93,76 2,61 1,91 78,00 2.956,00 5742
293 93,76 2,61 1,91 78,00 2.966,00 5742
294 93,76 2,61 1,91 78,00 2.976,00 5742
295 93,76 2,61 1,91 78,00 2.986,00 5742
296 93,76 2,44 1,79 78,00 2.996,00 5742
297 93,76 2,44 1,79 78,00 3.006,00 5742
298 93,76 2,44 1,79 78,00 3.016,00 5742
299 93,76 2,44 1,79 78,00 3.026,00 5742
300 93,76 2,44 1,79 39,00 3.036,00 5742
301 93,76 2,44 1,79 39,00 3.046,00 5752
302 93,76 1,20 0,88 39,00 3.056,00 5752
303 93,76 1,20 0,88 39,00 3.066,00 5752
304 93,76 1,20 0,88 39,00 3.076,00 5752
305 93,76 1,20 0,88 39,00 3.086,00 5752
306 93,76 1,20 0,88 39,00 3.096,00 5762
307 93,76 1,20 0,88 39,00 3.106,00 5773
308 93,76 1,20 0,88 39,00 3.116,00 5778
309 93,76 1,20 0,88 39,00 3.126,00 5780
310 93,76 1,17 0,86 39,00 3.136,00 5780
311 93,76 1,17 0,86 39,00 3.146,00 5780
312 93,76 1,17 0,86 39,00 3.156,00 5780
313 93,76 1,16 0,85 39,00 3.166,00 5782
314 93,76 1,16 0,85 39,00 3.176,00 5783
315 93,76 1,16 0,85 39,00 3.186,00 5783
316 93,76 1,16 0,85 39,00 3.196,00 5783
317 93,76 1,16 0,85 39,00 3.206,00 5783
318 93,76 1,16 0,85 39,00 3.216,00 5783
319 93,76 1,16 0,85 39,00 3.226,00 5783
320 93,76 1,16 0,85 39,00 3.236,00 5783
321 93,76 1,16 0,85 39,00 3.246,00 5783
322 93,76 1,16 0,85 39,00 3.256,00 5783
323 93,76 1,16 0,85 39,00 3.266,00 5783
324 93,76 1,16 0,85 39,00 3.276,00 5783
325 93,76 1,16 0,85 39,00 3.286,00 5783
326 93,76 1,16 0,85 39,00 3.296,00 5783
327 93,76 1,16 0,85 39,00 3.306,00 5783
328 93,76 1,16 0,85 39,00 3.316,00 5783
329 93,76 1,16 0,85 39,00 3.326,00 5783
330 93,76 1,16 0,85 71,00 3.336,00 5783
331 93,76 1,16 0,85 71,00 3.346,00 5809
332 93,76 1,16 0,85 71,00 3.356,00 5815
333 93,76 1,16 0,85 71,00 3.366,00 5818
334 93,76 1,16 0,85 71,00 3.376,00 5819
335 93,76 1,16 0,85 71,00 3.386,00 5820
336 93,76 1,16 0,85 71,00 3.396,00 5820
337 93,76 1,16 0,85 71,00 3.406,00 5820
338 93,76 1,16 0,85 71,00 3.416,00 5820
339 93,76 1,94 1,43 71,00 3.426,00 5820
340 93,76 1,94 1,43 71,00 3.436,00 5820
341 93,76 1,93 1,42 71,00 3.446,00 5820
342 93,76 1,93 1,42 71,00 3.456,00 5820
343 93,76 1,93 1,42 71,00 3.466,00 5820
344 93,76 1,93 1,42 71,00 3.476,00 5820
345 93,76 1,93 1,42 71,00 3.486,00 5820
346 93,76 1,93 1,42 71,00 3.496,00 5820
347 93,76 1,93 1,42 71,00 3.506,00 5820
348 93,76 1,93 1,42 71,00 3.516,00 5820
349 93,76 1,93 1,42 71,00 3.526,00 5820
350 93,76 1,93 1,42 71,00 3.536,00 5820
351 93,76 1,93 1,42 71,00 3.546,00 5820
352 93,76 1,93 1,42 71,00 3.556,00 5820
353 93,76 1,93 1,42 71,00 3.566,00 5820
354 93,76 1,93 1,42 71,00 3.576,00 5820
355 93,76 1,93 1,42 71,00 3.586,00 5820
356 93,76 1,93 1,42 71,00 3.596,00 5820
357 93,76 1,93 1,42 71,00 3.606,00 5820
358 93,76 1,93 1,42 71,00 3.616,00 5820
359 93,76 1,93 1,42 71,00 3.626,00 5820
360 93,76 1,93 1,42 44,00 3.636,00 5820
361 93,76 1,93 1,42 44,00 3.646,00 5827
362 93,76 1,93 1,42 44,00 3.656,00 5827
363 93,76 1,93 1,42 44,00 3.666,00 5827
364 93,76 1,93 1,42 44,00 3.676,00 5827
365 93,76 1,93 1,42 44,00 3.686,00 5827
366 93,76 1,93 1,42 44,00 3.696,00 5827
367 93,76 1,93 1,42 44,00 3.706,00 5827
368 93,76 1,93 1,42 44,00 3.716,00 5827
369 93,76 1,93 1,42 44,00 3.726,00 5827
370 93,76 1,93 1,42 44,00 3.736,00 5827
371 93,76 1,93 1,42 44,00 3.746,00 5827
372 93,76 1,93 1,42 44,00 3.756,00 5827
373 93,76 1,93 1,42 44,00 3.766,00 5827
374 93,76 1,93 1,42 44,00 3.776,00 5827
375 93,76 1,09 0,80 44,00 3.786,00 5827
376 93,76 1,09 0,80 44,00 3.796,00 5827
377 93,76 1,09 0,80 44,00 3.806,00 5827
378 93,76 1,09 0,80 44,00 3.816,00 5827
379 93,76 1,09 0,80 44,00 3.826,00 5827
380 93,76 1,08 0,79 44,00 3.836,00 5827
381 93,76 1,08 0,79 44,00 3.846,00 5827
382 93,76 1,08 0,79 44,00 3.856,00 5827
383 93,76 1,08 0,79 44,00 3.866,00 5833
384 93,76 1,08 0,79 44,00 3.876,00 5833
385 93,76 1,06 0,78 44,00 3.886,00 5833
386 93,76 1,06 0,78 44,00 3.896,00 5833
387 93,76 1,06 0,78 44,00 3.906,00 5833
388 93,76 1,06 0,78 44,00 3.916,00 5833
389 93,76 1,05 0,77 44,00 3.926,00 5833
390 93,76 1,05 0,77 88,00 3.936,00 5833
391 93,76 1,05 0,77 88,00 3.946,00 5854
392 93,76 1,05 0,77 88,00 3.956,00 5858
393 93,76 1,05 0,77 88,00 3.966,00 5861
394 93,76 1,05 0,77 88,00 3.976,00 5861
395 93,76 1,05 0,77 88,00 3.986,00 5861
396 93,76 1,05 0,77 88,00 3.996,00 5861
397 93,76 1,05 0,77 88,00 4.006,00 5861
398 93,76 1,05 0,77 88,00 4.016,00 5861
399 93,76 1,05 0,77 88,00 4.026,00 5861
400 93,76 1,05 0,77 88,00 4.036,00 5861
401 93,76 1,05 0,77 88,00 4.046,00 5865
402 93,76 1,05 0,77 88,00 4.056,00 5866
403 93,76 1,05 0,77 88,00 4.066,00 5866
404 93,76 1,05 0,77 88,00 4.076,00 5866
405 93,76 1,05 0,77 88,00 4.086,00 5866
406 93,76 1,05 0,77 88,00 4.096,00 5866
407 93,76 2,01 1,48 88,00 4.106,00 5866
408 93,76 2,01 1,48 88,00 4.116,00 5866
409 93,76 2,01 1,48 88,00 4.126,00 5866
410 93,76 2,01 1,48 88,00 4.136,00 5866
411 93,76 2,01 1,48 88,00 4.146,00 5866
412 93,76 2,01 1,48 88,00 4.156,00 5866
413 93,76 2,01 1,48 88,00 4.166,00 5866
414 93,76 1,98 1,45 88,00 4.176,00 5866
415 93,76 1,98 1,45 88,00 4.186,00 5866
416 93,76 1,98 1,45 88,00 4.196,00 5866
417 93,76 1,98 1,45 88,00 4.206,00 5866
418 93,76 1,98 1,45 88,00 4.216,00 5866
419 93,76 1,98 1,45 88,00 4.226,00 5866
420 93,76 1,98 1,45 50,00 4.236,00 5866
421 93,76 1,98 1,45 50,00 4.246,00 5875
422 93,76 1,98 1,45 50,00 4.256,00 5878
423 93,76 1,98 1,45 50,00 4.266,00 5879
424 93,76 1,98 1,45 50,00 4.276,00 5879
425 93,76 1,98 1,45 50,00 4.286,00 5879
426 93,76 1,98 1,45 50,00 4.296,00 5879
427 93,76 1,98 1,45 50,00 4.306,00 5879
428 93,76 1,98 1,45 50,00 4.316,00 5880
429 93,76 1,98 1,45 50,00 4.326,00 5880
430 93,76 1,98 1,45 50,00 4.336,00 5880
431 93,76 1,98 1,45 50,00 4.346,00 5880
432 93,76 1,98 1,45 50,00 4.356,00 5880
433 93,76 1,98 1,45 50,00 4.366,00 5880
434 93,76 1,98 1,45 50,00 4.376,00 5880
435 93,76 1,98 1,45 50,00 4.386,00 5880
436 93,76 1,98 1,45 50,00 4.396,00 5880
437 93,76 1,98 1,45 50,00 4.406,00 5880
438 93,76 1,98 1,45 50,00 4.416,00 5880
439 93,76 1,98 1,45 50,00 4.426,00 5880
440 93,76 1,98 1,45 50,00 4.436,00 5880
441 93,76 1,98 1,45 50,00 4.446,00 5880
442 93,76 1,98 1,45 50,00 4.456,00 5880
443 93,76 1,98 1,45 50,00 4.466,00 5880
444 93,76 1,98 1,45 50,00 4.476,00 5880
445 93,76 1,98 1,45 50,00 4.486,00 5880
446 93,76 1,98 1,45 50,00 4.496,00 5880
447 93,76 1,98 1,45 50,00 4.506,00 5880
448 93,76 1,98 1,45 50,00 4.516,00 5880
449 93,76 1,98 1,45 50,00 4.526,00 5880
450 93,76 1,98 1,45 6,00 4.536,00 5880
451 93,76 1,98 1,45 6,00 4.546,00 5901
452 93,76 1,98 1,45 6,00 4.556,00 5908
453 93,76 1,98 1,45 6,00 4.566,00 5908
454 93,76 1,98 1,45 6,00 4.576,00 5908
455 93,76 1,98 1,45 6,00 4.586,00 5908
456 93,76 1,98 1,45 6,00 4.596,00 5909
457 93,76 1,98 1,45 6,00 4.606,00 5909
458 93,76 1,98 1,45 6,00 4.616,00 5909
459 93,76 0,12 0,09 6,00 4.626,00 5909
460 93,76 0,12 0,09 6,00 4.636,00 5909
461 93,76 0,12 0,09 6,00 4.646,00 5909
462 93,76 0,12 0,09 6,00 4.656,00 5909
463 93,76 0,12 0,09 6,00 4.666,00 5909
464 93,76 0,12 0,09 6,00 4.676,00 5909
465 93,76 0,12 0,09 6,00 4.686,00 5909
466 93,76 0,12 0,09 6,00 4.696,00 5909
467 93,76 0,12 0,09 6,00 4.706,00 5909
468 93,76 0,12 0,09 6,00 4.716,00 5909
469 93,76 0,12 0,09 6,00 4.726,00 5909
470 93,76 0,12 0,09 6,00 4.736,00 5909
471 93,76 0,12 0,09 6,00 4.746,00 5909
472 93,76 0,12 0,09 6,00 4.756,00 5909
473 93,76 0,12 0,09 6,00 4.766,00 5909
474 93,76 0,12 0,09 6,00 4.776,00 5909
475 93,76 0,12 0,09 6,00 4.786,00 5909
476 93,76 0,12 0,09 6,00 4.796,00 5909
477 93,76 0,12 0,09 6,00 4.806,00 5909
478 93,76 0,12 0,09 6,00 4.816,00 5909
479 93,76 0,12 0,09 6,00 4.826,00 5909
480 93,76 0,12 0,09 102,00 4.836,00 5909
481 93,76 1,97 1,45 102,00 4.846,00 5915
482 93,76 1,97 1,45 102,00 4.856,00 5916
483 93,76 1,97 1,45 102,00 4.866,00 5916
484 93,76 1,97 1,45 102,00 4.876,00 5916
485 93,76 1,97 1,45 102,00 4.886,00 5916
486 93,76 1,97 1,45 102,00 4.896,00 5916
487 93,76 1,97 1,45 102,00 4.906,00 5916
488 93,76 1,97 1,45 102,00 4.916,00 5916
489 93,76 1,97 1,45 102,00 4.926,00 5916
490 93,76 1,97 1,45 102,00 4.936,00 5916
491 93,76 1,97 1,45 102,00 4.946,00 5916
492 93,76 1,97 1,45 102,00 4.956,00 5916
493 93,76 1,93 1,41 102,00 4.966,00 5916
494 93,76 1,93 1,41 102,00 4.976,00 5916
495 93,76 1,93 1,41 102,00 4.986,00 5916
496 93,76 1,93 1,41 102,00 4.996,00 5916
497 93,76 1,93 1,41 102,00 5.006,00 5916
498 93,76 1,93 1,41 102,00 5.016,00 5916
499 93,76 1,93 1,41 102,00 5.026,00 5916
500 93,76 1,93 1,41 102,00 5.036,00 5916
501 93,76 1,93 1,41 102,00 5.046,00 5916
502 93,76 1,93 1,41 102,00 5.056,00 5916
503 93,76 1,89 1,39 102,00 5.066,00 5916
504 93,76 1,89 1,39 102,00 5.076,00 5916
505 93,76 1,89 1,39 102,00 5.086,00 5919
506 93,76 1,89 1,39 102,00 5.096,00 5919
507 93,76 1,89 1,39 102,00 5.106,00 5919
508 93,76 1,89 1,39 102,00 5.116,00 5919
509 93,76 1,89 1,39 102,00 5.126,00 5919
510 93,76 1,86 1,37 60,00 5.136,00 5919
511 93,76 1,86 1,37 60,00 5.146,00 5935
512 93,76 1,86 1,37 60,00 5.156,00 5937
513 93,76 1,86 1,37 60,00 5.166,00 5938
514 93,76 1,86 1,37 60,00 5.176,00 5938
515 93,76 1,86 1,37 60,00 5.186,00 5938
516 93,76 1,86 1,37 60,00 5.196,00 5938
517 93,76 1,86 1,37 60,00 5.206,00 5938
518 93,76 1,86 1,37 60,00 5.216,00 5938
519 93,76 1,86 1,37 60,00 5.226,00 5938
520 93,76 1,86 1,37 60,00 5.236,00 5938
521 93,76 1,86 1,37 60,00 5.246,00 5938
522 93,76 1,86 1,37 60,00 5.256,00 5938
523 93,76 1,86 1,37 60,00 5.266,00 5938
