1000
0 440,27 440,27 440,27 1,00 88,00 0
1 440,27 5,18 5,18 1,00 103,00 1235
2 440,27 4,40 1,96 1,00 118,00 1774
3 440,27 4,40 2,05 1,00 136,00 1865
4 440,27 4,40 2,06 1,00 154,00 1875
5 440,27 4,40 2,06 1,00 172,00 1879
6 440,27 4,40 2,07 1,00 190,00 1881
7 440,27 4,40 2,07 1,00 208,00 1881
8 440,27 4,40 2,07 1,00 226,00 1881
9 440,27 1,80 0,85 1,00 244,00 1881
10 440,27 1,80 0,85 1,00 262,00 1881
11 440,27 1,80 0,85 1,00 280,00 1881
12 440,27 1,48 0,70 1,00 298,00 1881
13 440,27 1,48 0,70 1,00 316,00 1881
14 440,27 1,48 0,70 1,00 334,00 1881
15 440,27 1,48 0,70 1,00 352,00 1881
16 440,27 1,48 0,70 1,00 370,00 1881
17 440,27 1,48 0,70 1,00 388,00 1881
18 440,27 1,48 0,70 1,00 406,00 1881
19 440,27 1,48 0,70 1,00 424,00 1881
20 440,27 1,48 0,70 1,00 442,00 1881
21 440,27 1,48 0,70 1,00 460,00 1881
22 440,27 1,48 0,70 1,00 478,00 1881
23 440,27 1,48 0,70 1,00 496,00 1881
24 440,27 1,48 0,70 1,00 514,00 1881
25 440,27 1,48 0,70 1,00 532,00 1881
26 440,27 1,48 0,70 1,00 550,00 1881
27 440,27 1,48 0,70 1,00 568,00 1881
28 440,27 1,48 0,70 1,00 586,00 1881
29 440,27 1,48 0,70 1,00 604,00 1881
30 440,27 1,48 0,70 99,00 622,00 1881
31 440,27 70,41 33,16 99,00 637,00 2704
32 440,27 68,86 29,99 99,00 651,00 3431
33 440,27 67,26 29,52 99,00 666,00 3821
34 440,27 65,54 30,01 99,00 683,00 4072
35 440,27 63,91 30,62 99,00 700,00 4286
36 440,27 63,91 29,51 99,00 718,00 4405
37 440,27 59,30 27,64 99,00 735,00 4558
38 440,27 57,88 27,57 99,00 753,00 4625
39 440,27 57,88 27,06 99,00 771,00 4666
40 440,27 57,88 26,95 99,00 789,00 4711
