1000
0 352,02 352,02 352,02 1,00 86,00 0
1 352,02 4,24 4,24 1,00 96,00 1235
2 352,02 4,24 1,89 1,00 109,00 1774
3 352,02 4,24 1,98 1,00 122,00 1865
4 352,02 4,24 1,99 1,00 135,00 1875
5 352,02 4,24 1,99 1,00 148,00 1879
6 352,02 4,24 1,99 1,00 161,00 1881
7 352,02 4,24 2,00 1,00 174,00 1881
8 352,02 4,24 2,00 1,00 187,00 1881
9 352,02 4,24 2,00 1,00 200,00 1881
10 352,02 4,24 2,00 1,00 213,00 1881
11 352,02 1,56 0,73 1,00 226,00 1881
12 352,02 1,47 0,69 1,00 239,00 1881
13 352,02 1,47 0,69 1,00 252,00 1881
14 352,02 1,47 0,69 1,00 265,00 1881
15 352,02 1,47 0,69 1,00 278,00 1881
16 352,02 1,47 0,69 1,00 291,00 1881
17 352,02 1,47 0,69 1,00 304,00 1881
18 352,02 1,47 0,69 1,00 317,00 1881
19 352,02 1,47 0,69 1,00 330,00 1881
20 352,02 1,47 0,69 1,00 343,00 1881
21 352,02 1,47 0,69 1,00 356,00 1881
22 352,02 1,47 0,69 1,00 369,00 1881
23 352,02 1,47 0,69 1,00 382,00 1881
24 352,02 1,47 0,69 1,00 395,00 1881
25 352,02 1,47 0,69 1,00 408,00 1881
26 352,02 1,47 0,69 1,00 421,00 1881
27 352,02 1,47 0,69 1,00 434,00 1881
28 352,02 1,47 0,69 1,00 447,00 1881
29 352,02 1,47 0,69 1,00 460,00 1881
30 352,02 0,74 0,35 99,00 473,00 1881
31 352,02 73,83 34,77 99,00 485,00 2704
32 352,02 72,00 31,36 99,00 497,00 3431
33 352,02 68,33 29,99 99,00 510,00 3821
34 352,02 66,63 30,51 99,00 523,00 4072
35 352,02 66,63 31,92 99,00 536,00 4286
36 352,02 66,63 30,77 99,00 549,00 4405
37 352,02 66,63 31,05 99,00 562,00 4558
38 352,02 66,63 31,74 99,00 575,00 4625
39 352,02 66,63 31,15 99,00 588,00 4666
40 352,02 66,63 31,03 99,00 601,00 4711
41 352,02 66,63 31,35 99,00 614,00 4762
42 352,02 66,63 31,70 99,00 627,00 4795
43 352,02 66,63 30,88 99,00 640,00 4831
44 352,02 66,63 31,60 99,00 653,00 4863
45 352,02 66,63 31,60 99,00 666,00 4893
46 352,02 66,63 31,60 99,00 679,00 4918
47 352,02 66,63 31,60 99,00 692,00 4938
48 352,02 66,63 31,60 99,00 705,00 4953
49 352,02 66,63 31,59 99,00 718,00 4969
50 352,02 66,63 31,59 99,00 731,00 4978
51 352,02 66,63 31,59 99,00 744,00 4991
52 352,02 66,63 31,58 99,00 757,00 5006
53 352,02 66,63 31,59 99,00 770,00 5016
54 352,02 66,63 31,58 99,00 783,00 5027
55 352,02 66,63 31,58 99,00 796,00 5033
56 352,02 66,63 31,58 99,00 809,00 5043
57 352,02 66,63 31,58 99,00 822,00 5047
58 352,02 66,63 31,58 99,00 835,00 5055
59 352,02 66,63 31,57 99,00 848,00 5061
60 352,02 66,63 31,57 1,00 861,00 5068
61 352,02 66,63 31,57 1,00 874,00 5076
62 352,02 66,63 31,57 1,00 887,00 5097
63 352,02 66,63 31,56 1,00 900,00 5110
64 352,02 66,63 31,56 1,00 913,00 5114
65 352,02 66,63 31,55 1,00 926,00 5115
66 352,02 66,63 31,55 1,00 939,00 5118
67 352,02 0,37 0,18 1,00 952,00 5123
68 352,02 0,37 0,18 1,00 965,00 5124
69 352,02 0,37 0,18 1,00 978,00 5125
70 352,02 0,37 0,17 1,00 991,00 5125
71 352,02 0,37 0,17 1,00 1.004,00 5125
72 352,02 0,37 0,17 1,00 1.017,00 5125
73 352,02 0,37 0,17 1,00 1.030,00 5125
74 352,02 0,34 0,16 1,00 1.043,00 5126
75 352,02 0,34 0,16 1,00 1.056,00 5126
76 352,02 0,34 0,16 1,00 1.069,00 5126
77 352,02 0,33 0,15 1,00 1.082,00 5126
78 352,02 0,33 0,15 1,00 1.095,00 5127
79 352,02 0,33 0,15 1,00 1.108,00 5128
80 352,02 0,33 0,15 1,00 1.121,00 5128
81 352,02 0,33 0,15 1,00 1.134,00 5128
82 352,02 0,33 0,15 1,00 1.147,00 5128
83 352,02 0,33 0,15 1,00 1.160,00 5128
84 352,02 0,33 0,15 1,00 1.173,00 5128
85 352,02 0,33 0,15 1,00 1.186,00 5128
86 352,02 0,33 0,15 1,00 1.199,00 5128
87 352,02 0,33 0,15 1,00 1.212,00 5128
88 352,02 0,33 0,15 1,00 1.225,00 5129
89 352,02 0,33 0,15 1,00 1.238,00 5133
90 352,02 0,33 0,15 99,00 1.251,00 5133
91 352,02 27,88 13,19 99,00 1.263,00 5240
92 352,02 27,88 13,16 99,00 1.276,00 5280
93 352,02 27,88 13,16 99,00 1.289,00 5298
94 352,02 27,88 13,16 99,00 1.302,00 5308
95 352,02 27,88 13,15 99,00 1.315,00 5318
96 352,02 26,24 12,38 99,00 1.328,00 5327
97 352,02 26,24 12,38 99,00 1.341,00 5336
98 352,02 25,74 12,14 99,00 1.354,00 5340
99 352,02 25,74 12,14 99,00 1.367,00 5347
100 352,02 25,74 12,14 99,00 1.380,00 5351
101 352,02 25,74 12,14 99,00 1.393,00 5353
102 352,02 24,79 11,68 99,00 1.406,00 5354
103 352,02 24,79 11,68 99,00 1.419,00 5357
104 352,02 24,79 11,68 99,00 1.432,00 5357
105 352,02 24,79 11,68 99,00 1.445,00 5357
106 352,02 23,90 11,26 99,00 1.458,00 5357
107 352,02 23,90 11,26 99,00 1.471,00 5357
108 352,02 23,90 11,26 99,00 1.484,00 5357
109 352,02 23,90 11,26 99,00 1.497,00 5359
110 352,02 23,90 11,25 99,00 1.510,00 5359
111 352,02 23,90 11,25 99,00 1.523,00 5360
112 352,02 23,90 11,25 99,00 1.536,00 5362
113 352,02 23,90 11,25 99,00 1.549,00 5364
114 352,02 23,90 11,25 99,00 1.562,00 5366
115 352,02 23,90 11,25 99,00 1.575,00 5366
116 352,02 23,90 11,25 99,00 1.588,00 5366
117 352,02 23,90 11,25 99,00 1.601,00 5366
118 352,02 23,90 11,25 99,00 1.614,00 5367
119 352,02 23,90 11,24 99,00 1.627,00 5368
120 352,02 23,90 11,24 2,00 1.640,00 5368
121 352,02 23,90 11,24 2,00 1.653,00 5378
122 352,02 23,90 11,24 2,00 1.666,00 5387
123 352,02 23,90 11,23 2,00 1.679,00 5391
124 352,02 23,90 11,23 2,00 1.692,00 5392
125 352,02 23,90 11,23 2,00 1.705,00 5392
126 352,02 23,90 11,23 2,00 1.718,00 5392
127 352,02 23,90 11,23 2,00 1.731,00 5392
128 352,02 23,90 11,23 2,00 1.744,00 5392
129 352,02 23,90 11,23 2,00 1.757,00 5392
130 352,02 23,90 11,23 2,00 1.770,00 5392
131 352,02 23,90 11,23 2,00 1.783,00 5392
132 352,02 0,39 0,18 2,00 1.796,00 5392
133 352,02 0,39 0,18 2,00 1.809,00 5392
134 352,02 0,39 0,18 2,00 1.822,00 5392
135 352,02 0,39 0,18 2,00 1.835,00 5392
136 352,02 0,39 0,18 2,00 1.848,00 5392
137 352,02 0,39 0,18 2,00 1.861,00 5392
138 352,02 0,39 0,18 2,00 1.874,00 5392
139 352,02 0,39 0,18 2,00 1.887,00 5392
140 352,02 0,39 0,18 2,00 1.900,00 5397
141 352,02 0,39 0,18 2,00 1.913,00 5398
142 352,02 0,39 0,18 2,00 1.926,00 5398
143 352,02 0,39 0,18 2,00 1.939,00 5398
144 352,02 0,36 0,17 2,00 1.952,00 5398
145 352,02 0,36 0,17 2,00 1.965,00 5398
146 352,02 0,36 0,17 2,00 1.978,00 5398
147 352,02 0,36 0,17 2,00 1.991,00 5398
148 352,02 0,36 0,17 2,00 2.004,00 5398
149 352,02 0,36 0,17 2,00 2.017,00 5398
150 352,02 0,36 0,17 100,00 2.030,00 5398
151 352,02 17,35 8,13 100,00 2.042,00 5443
152 352,02 17,35 8,12 100,00 2.055,00 5461
153 352,02 17,35 8,12 100,00 2.068,00 5469
154 352,02 17,35 8,12 100,00 2.081,00 5476
155 352,02 17,35 8,12 100,00 2.094,00 5480
