1000
0 132,21 132,21 132,21 1,00 18,00 0
1 132,21 16,53 16,53 1,00 14,00 1235
2 132,21 12,02 8,40 1,00 17,00 1774
3 132,21 12,02 9,41 1,00 23,00 1865
4 132,21 12,02 9,34 1,00 29,00 1875
5 132,21 12,02 9,32 1,00 35,00 1879
6 132,21 12,02 9,35 1,00 41,00 1881
7 132,21 12,02 9,36 1,00 47,00 1881
8 132,21 12,02 9,36 1,00 53,00 1881
9 132,21 12,02 9,36 1,00 59,00 1881
10 132,21 12,02 9,36 1,00 65,00 1881
11 132,21 12,02 9,36 1,00 71,00 1881
12 132,21 12,02 9,36 1,00 77,00 1881
13 132,21 12,02 9,36 1,00 83,00 1881
14 132,21 12,02 9,36 1,00 89,00 1881
15 132,21 12,02 9,36 1,00 95,00 1881
16 132,21 12,02 9,36 1,00 101,00 1881
17 132,21 12,02 9,36 1,00 107,00 1881
18 132,21 12,02 9,36 1,00 113,00 1881
19 132,21 12,02 9,36 1,00 119,00 1881
20 132,21 12,02 9,36 1,00 125,00 1881
21 132,21 12,02 9,36 1,00 131,00 1881
22 132,21 12,02 9,36 1,00 137,00 1881
23 132,21 12,02 9,36 1,00 143,00 1881
24 132,21 12,02 9,36 1,00 149,00 1881
25 132,21 12,02 9,36 1,00 155,00 1881
26 132,21 12,02 9,36 1,00 161,00 1881
27 132,21 12,02 9,36 1,00 167,00 1881
28 132,21 0,76 0,60 1,00 173,00 1881
29 132,21 0,76 0,60 1,00 179,00 1881
30 132,21 0,76 0,60 99,00 185,00 1881
31 132,21 71,13 55,40 99,00 190,00 2704
32 132,21 69,25 43,10 99,00 195,00 3431
33 132,21 69,25 48,59 99,00 201,00 3821
34 132,21 69,25 49,63 99,00 207,00 4072
35 132,21 69,25 55,15 99,00 213,00 4286
36 132,21 69,25 54,37 99,00 219,00 4405
37 132,21 58,17 45,57 99,00 225,00 4558
38 132,21 58,17 47,17 99,00 231,00 4625
39 132,21 58,17 46,69 99,00 237,00 4666
40 132,21 58,17 46,12 99,00 243,00 4711
41 132,21 58,17 47,03 99,00 249,00 4762
42 132,21 58,17 47,75 99,00 255,00 4795
43 132,21 58,17 46,44 99,00 261,00 4831
44 132,21 49,02 40,32 99,00 267,00 4863
45 132,21 49,02 40,42 99,00 273,00 4893
46 132,21 49,02 40,23 99,00 279,00 4918
47 132,21 49,02 40,23 99,00 285,00 4938
48 132,21 49,02 40,23 99,00 291,00 4953
49 132,21 49,02 40,23 99,00 297,00 4969
50 132,21 49,02 40,23 99,00 303,00 4978
51 132,21 49,02 40,23 99,00 309,00 4991
52 132,21 49,02 40,23 99,00 315,00 5006
53 132,21 49,02 40,22 99,00 321,00 5016
54 132,21 49,02 40,22 99,00 327,00 5027
55 132,21 49,02 40,22 99,00 333,00 5033
56 132,21 38,61 31,68 99,00 339,00 5043
57 132,21 38,61 31,68 99,00 345,00 5047
58 132,21 38,61 31,68 99,00 351,00 5055
59 132,21 38,61 31,68 99,00 357,00 5061
60 132,21 36,06 29,58 1,00 363,00 5068
61 132,21 36,06 29,58 1,00 369,00 5076
62 132,21 36,06 29,58 1,00 375,00 5097
63 132,21 36,06 29,58 1,00 381,00 5110
64 132,21 36,06 29,58 1,00 387,00 5114
65 132,21 36,06 29,58 1,00 393,00 5115
66 132,21 36,06 29,58 1,00 399,00 5118
67 132,21 36,06 29,58 1,00 405,00 5123
68 132,21 36,06 29,59 1,00 411,00 5124
69 132,21 36,06 29,59 1,00 417,00 5125
70 132,21 36,06 29,59 1,00 423,00 5125
71 132,21 36,06 29,59 1,00 429,00 5125
72 132,21 36,06 29,59 1,00 435,00 5125
73 132,21 36,06 29,59 1,00 441,00 5125
74 132,21 36,06 29,59 1,00 447,00 5126
75 132,21 36,06 29,59 1,00 453,00 5126
76 132,21 36,06 29,59 1,00 459,00 5126
77 132,21 36,06 29,59 1,00 465,00 5126
78 132,21 36,06 29,59 1,00 471,00 5127
79 132,21 36,06 29,59 1,00 477,00 5128
80 132,21 36,06 29,59 1,00 483,00 5128
81 132,21 36,06 29,59 1,00 489,00 5128
82 132,21 36,06 29,59 1,00 495,00 5128
83 132,21 36,06 29,59 1,00 501,00 5128
84 132,21 0,26 0,21 1,00 507,00 5128
85 132,21 0,26 0,21 1,00 513,00 5128
86 132,21 0,26 0,21 1,00 519,00 5128
87 132,21 0,26 0,21 1,00 525,00 5128
88 132,21 0,26 0,21 1,00 531,00 5129
89 132,21 0,26 0,21 1,00 537,00 5133
90 132,21 0,26 0,21 99,00 543,00 5133
91 132,21 24,15 19,81 99,00 548,00 5240
92 132,21 24,15 19,82 99,00 554,00 5280
93 132,21 24,15 19,81 99,00 560,00 5298
94 132,21 24,15 19,82 99,00 566,00 5308
95 132,21 24,15 19,81 99,00 572,00 5318
96 132,21 24,15 19,82 99,00 578,00 5327
97 132,21 24,15 19,82 99,00 584,00 5336
98 132,21 24,15 19,82 99,00 590,00 5340
99 132,21 24,15 19,82 99,00 596,00 5347
100 132,21 21,74 17,84 99,00 602,00 5351
101 132,21 21,74 17,84 99,00 608,00 5353
102 132,21 21,74 17,84 99,00 614,00 5354
103 132,21 21,74 17,84 99,00 620,00 5357
104 132,21 21,74 17,84 99,00 626,00 5357
105 132,21 21,74 17,84 99,00 632,00 5357
106 132,21 21,74 17,84 99,00 638,00 5357
107 132,21 21,74 17,84 99,00 644,00 5357
108 132,21 21,74 17,84 99,00 650,00 5357
109 132,21 21,74 17,84 99,00 656,00 5359
110 132,21 21,74 17,84 99,00 662,00 5359
111 132,21 21,74 17,84 99,00 668,00 5360
112 132,21 21,74 17,84 99,00 674,00 5362
113 132,21 21,74 17,84 99,00 680,00 5364
114 132,21 19,08 15,66 99,00 686,00 5366
115 132,21 19,08 15,66 99,00 692,00 5366
116 132,21 19,08 15,66 99,00 698,00 5366
117 132,21 19,08 15,66 99,00 704,00 5366
118 132,21 19,08 15,66 99,00 710,00 5367
119 132,21 18,28 15,00 99,00 716,00 5368
120 132,21 18,28 15,00 1,00 722,00 5368
121 132,21 18,28 15,00 1,00 728,00 5378
122 132,21 0,18 0,15 1,00 734,00 5387
123 132,21 0,18 0,15 1,00 740,00 5391
124 132,21 0,18 0,15 1,00 746,00 5392
125 132,21 0,18 0,15 1,00 752,00 5392
126 132,21 0,17 0,14 1,00 758,00 5392
127 132,21 0,17 0,14 1,00 764,00 5392
128 132,21 0,17 0,14 1,00 770,00 5392
129 132,21 0,17 0,14 1,00 776,00 5392
130 132,21 0,17 0,14 1,00 782,00 5392
131 132,21 0,17 0,14 1,00 788,00 5392
132 132,21 0,17 0,14 1,00 794,00 5392
133 132,21 0,17 0,14 1,00 800,00 5392
134 132,21 0,17 0,14 1,00 806,00 5392
135 132,21 0,16 0,13 1,00 812,00 5392
136 132,21 0,16 0,13 1,00 818,00 5392
137 132,21 0,16 0,13 1,00 824,00 5392
138 132,21 0,16 0,13 1,00 830,00 5392
