1000
0 236,96 236,96 236,96 1,00 10,00 0
1 236,96 39,49 39,49 1,00 9,00 1235
2 236,96 21,54 23,39 1,00 11,00 1774
3 236,96 21,54 24,20 1,00 14,00 1865
4 236,96 21,54 24,26 1,00 17,00 1875
5 236,96 21,54 24,22 1,00 20,00 1879
6 236,96 21,54 24,25 1,00 23,00 1881
7 236,96 9,11 10,27 1,00 26,00 1881
8 236,96 9,11 10,27 1,00 29,00 1881
9 236,96 9,11 10,27 1,00 32,00 1881
10 236,96 9,11 10,27 1,00 35,00 1881
11 236,96 9,11 10,27 1,00 38,00 1881
12 236,96 9,11 10,27 1,00 41,00 1881
13 236,96 5,39 6,07 1,00 44,00 1881
14 236,96 5,39 6,07 1,00 47,00 1881
15 236,96 5,39 6,07 1,00 50,00 1881
16 236,96 5,39 6,07 1,00 53,00 1881
17 236,96 5,39 6,07 1,00 56,00 1881
18 236,96 5,39 6,07 1,00 59,00 1881
19 236,96 5,39 6,07 1,00 62,00 1881
20 236,96 5,39 6,07 1,00 65,00 1881
21 236,96 5,39 6,07 1,00 68,00 1881
22 236,96 5,39 6,07 1,00 71,00 1881
23 236,96 5,39 6,07 1,00 74,00 1881
24 236,96 5,39 6,07 1,00 77,00 1881
25 236,96 5,39 6,07 1,00 80,00 1881
26 236,96 5,39 6,07 1,00 83,00 1881
27 236,96 5,39 6,07 1,00 86,00 1881
28 236,96 5,39 6,07 1,00 89,00 1881
29 236,96 5,39 6,07 1,00 92,00 1881
30 236,96 5,39 6,07 75,00 95,00 1881
31 236,96 189,06 213,11 75,00 97,00 2704
32 236,96 185,12 193,20 75,00 99,00 3431
33 236,96 185,12 250,26 75,00 102,00 3821
34 236,96 185,12 248,17 75,00 105,00 4072
35 236,96 185,12 268,79 75,00 108,00 4286
36 236,96 185,12 254,60 75,00 111,00 4405
37 236,96 185,12 253,64 75,00 114,00 4558
38 236,96 185,12 266,65 75,00 117,00 4625
39 236,96 185,12 259,44 75,00 120,00 4666
40 236,96 185,12 263,36 75,00 123,00 4711
41 236,96 185,12 263,83 75,00 126,00 4762
42 236,96 185,12 270,91 75,00 129,00 4795
43 236,96 185,12 260,83 75,00 132,00 4831
44 236,96 185,12 267,38 75,00 135,00 4863
45 236,96 185,12 267,36 75,00 138,00 4893
46 236,96 185,12 267,32 75,00 141,00 4918
47 236,96 185,12 267,32 75,00 144,00 4938
48 236,96 185,12 267,32 75,00 147,00 4953
49 236,96 185,12 267,32 75,00 150,00 4969
50 236,96 185,12 267,32 75,00 153,00 4978
51 236,96 185,12 267,32 75,00 156,00 4991
52 236,96 185,12 267,32 75,00 159,00 5006
53 236,96 185,12 267,32 75,00 162,00 5016
54 236,96 107,71 155,53 75,00 165,00 5027
55 236,96 107,71 155,53 75,00 168,00 5033
56 236,96 107,71 155,53 75,00 171,00 5043
57 236,96 107,71 155,53 75,00 174,00 5047
58 236,96 107,71 155,53 75,00 177,00 5055
59 236,96 107,71 155,53 75,00 180,00 5061
60 236,96 107,71 155,53 1,00 183,00 5068
61 236,96 107,71 155,53 1,00 186,00 5076
62 236,96 107,71 155,54 1,00 189,00 5097
63 236,96 107,71 155,54 1,00 192,00 5110
64 236,96 107,71 155,56 1,00 195,00 5114
65 236,96 1,20 1,73 1,00 198,00 5115
66 236,96 1,20 1,73 1,00 201,00 5118
67 236,96 1,20 1,73 1,00 204,00 5123
68 236,96 1,20 1,73 1,00 207,00 5124
69 236,96 1,20 1,73 1,00 210,00 5125
70 236,96 1,20 1,73 1,00 213,00 5125
71 236,96 1,20 1,73 1,00 216,00 5125
72 236,96 1,20 1,73 1,00 219,00 5125
73 236,96 1,20 1,73 1,00 222,00 5125
74 236,96 1,20 1,73 1,00 225,00 5126
75 236,96 1,20 1,73 1,00 228,00 5126
76 236,96 1,20 1,73 1,00 231,00 5126
77 236,96 1,20 1,73 1,00 234,00 5126
78 236,96 1,00 1,44 1,00 237,00 5127
79 236,96 1,00 1,44 1,00 240,00 5128
80 236,96 1,00 1,44 1,00 243,00 5128
81 236,96 1,00 1,44 1,00 246,00 5128
82 236,96 1,00 1,44 1,00 249,00 5128
83 236,96 1,00 1,44 1,00 252,00 5128
