1000
0 86,63 86,63 86,63 1,00 69,00 0
62 86,63 12,03 5,10 22,00 881,00 5097
63 86,63 12,03 5,09 22,00 895,00 5110
64 86,63 12,03 5,09 22,00 909,00 5114
65 86,63 12,03 5,09 22,00 923,00 5115
66 86,63 12,03 5,09 22,00 937,00 5118
67 86,63 12,03 5,07 22,00 951,00 5123
68 86,63 12,03 5,07 22,00 965,00 5124
69 86,63 12,03 5,07 22,00 979,00 5125
70 86,63 12,03 5,07 22,00 993,00 5125
71 86,63 12,03 5,07 22,00 1.007,00 5125
72 86,63 12,03 5,07 22,00 1.021,00 5125
73 86,63 1,84 0,78 22,00 1.035,00 5125
74 86,63 1,84 0,78 22,00 1.049,00 5126
75 86,63 1,84 0,78 22,00 1.063,00 5126
76 86,63 1,84 0,78 22,00 1.077,00 5126
77 86,63 1,84 0,78 22,00 1.091,00 5126
78 86,63 1,84 0,78 22,00 1.105,00 5127
79 86,63 1,84 0,78 22,00 1.119,00 5128
80 86,63 1,84 0,78 22,00 1.133,00 5128
81 86,63 1,84 0,78 22,00 1.147,00 5128
82 86,63 1,84 0,78 22,00 1.161,00 5128
83 86,63 1,84 0,78 22,00 1.175,00 5128
84 86,63 1,84 0,78 22,00 1.189,00 5128
85 86,63 1,84 0,78 22,00 1.203,00 5128
86 86,63 1,57 0,66 22,00 1.217,00 5128
87 86,63 1,57 0,66 22,00 1.231,00 5128
88 86,63 1,57 0,66 22,00 1.245,00 5129
89 86,63 1,57 0,65 22,00 1.259,00 5133
90 86,63 1,57 0,65 102,00 1.273,00 5133
91 86,63 6,95 2,88 102,00 1.286,00 5240
92 86,63 6,95 2,87 102,00 1.300,00 5280
93 86,63 6,95 2,87 102,00 1.314,00 5298
94 86,63 6,95 2,87 102,00 1.328,00 5308
95 86,63 6,95 2,87 102,00 1.342,00 5318
96 86,63 6,95 2,86 102,00 1.356,00 5327
97 86,63 6,95 2,86 102,00 1.370,00 5336
98 86,63 6,38 2,63 102,00 1.384,00 5340
99 86,63 6,38 2,63 102,00 1.398,00 5347
100 86,63 6,38 2,62 102,00 1.412,00 5351
101 86,63 6,38 2,62 102,00 1.426,00 5353
102 86,63 6,38 2,62 102,00 1.440,00 5354
103 86,63 6,38 2,62 102,00 1.454,00 5357
104 86,63 6,02 2,47 102,00 1.468,00 5357
105 86,63 6,02 2,47 102,00 1.482,00 5357
106 86,63 6,02 2,47 102,00 1.496,00 5357
107 86,63 6,02 2,47 102,00 1.510,00 5357
108 86,63 6,02 2,47 102,00 1.524,00 5357
109 86,63 6,02 2,47 102,00 1.538,00 5359
110 86,63 6,02 2,47 102,00 1.552,00 5359
111 86,63 6,02 2,47 102,00 1.566,00 5360
112 86,63 6,02 2,45 102,00 1.580,00 5362
113 86,63 6,02 2,45 102,00 1.594,00 5364
114 86,63 6,02 2,44 102,00 1.608,00 5366
115 86,63 6,02 2,44 102,00 1.622,00 5366
116 86,63 6,02 2,44 102,00 1.636,00 5366
117 86,63 5,36 2,17 102,00 1.650,00 5366
118 86,63 5,36 2,17 102,00 1.664,00 5367
119 86,63 5,27 2,13 102,00 1.678,00 5368
120 86,63 5,27 2,13 42,00 1.692,00 5368
121 86,63 5,27 2,13 42,00 1.706,00 5378
122 86,63 5,27 2,12 42,00 1.720,00 5387
123 86,63 5,27 2,12 42,00 1.734,00 5391
124 86,63 5,27 2,12 42,00 1.748,00 5392
125 86,63 5,27 2,12 42,00 1.762,00 5392
126 86,63 5,27 2,12 42,00 1.776,00 5392
127 86,63 5,27 2,12 42,00 1.790,00 5392
128 86,63 5,27 2,12 42,00 1.804,00 5392
129 86,63 2,00 0,81 42,00 1.818,00 5392
130 86,63 2,00 0,81 42,00 1.832,00 5392
131 86,63 2,00 0,81 42,00 1.846,00 5392
132 86,63 1,96 0,79 42,00 1.860,00 5392
133 86,63 1,96 0,79 42,00 1.874,00 5392
134 86,63 1,96 0,79 42,00 1.888,00 5392
135 86,63 1,96 0,79 42,00 1.902,00 5392
136 86,63 1,96 0,79 42,00 1.916,00 5392
137 86,63 1,96 0,79 42,00 1.930,00 5392
138 86,63 1,96 0,79 42,00 1.944,00 5392
139 86,63 1,86 0,75 42,00 1.958,00 5392
140 86,63 1,86 0,75 42,00 1.972,00 5397
141 86,63 1,86 0,74 42,00 1.986,00 5398
142 86,63 1,86 0,74 42,00 2.000,00 5398
143 86,63 1,86 0,74 42,00 2.014,00 5398
144 86,63 1,86 0,74 42,00 2.028,00 5398
145 86,63 1,78 0,71 42,00 2.042,00 5398
146 86,63 1,77 0,70 42,00 2.056,00 5398
147 86,63 1,77 0,70 42,00 2.070,00 5398
148 86,63 1,77 0,70 42,00 2.084,00 5398
149 86,63 1,77 0,70 42,00 2.098,00 5398
150 86,63 1,77 0,70 101,00 2.112,00 5398
151 86,63 1,77 0,70 101,00 2.126,00 5443
152 86,63 1,77 0,70 101,00 2.140,00 5461
153 86,63 1,77 0,70 101,00 2.154,00 5469
154 86,63 1,77 0,70 101,00 2.168,00 5476
155 86,63 1,77 0,70 101,00 2.182,00 5480
156 86,63 1,77 0,69 101,00 2.196,00 5482
157 86,63 1,77 0,69 101,00 2.210,00 5482
158 86,63 1,77 0,69 101,00 2.224,00 5492
159 86,63 1,77 0,69 101,00 2.238,00 5501
160 86,63 1,77 0,69 101,00 2.252,00 5510
161 86,63 1,77 0,69 101,00 2.266,00 5520
162 86,63 1,77 0,69 101,00 2.280,00 5532
163 86,63 3,81 1,49 101,00 2.294,00 5544
164 86,63 3,81 1,49 101,00 2.308,00 5553
165 86,63 3,81 1,49 101,00 2.322,00 5560
166 86,63 3,81 1,48 101,00 2.336,00 5566
167 86,63 3,81 1,48 101,00 2.350,00 5570
168 86,63 3,81 1,48 101,00 2.364,00 5573
169 86,63 3,81 1,48 101,00 2.378,00 5575
170 86,63 3,81 1,48 101,00 2.392,00 5576
171 86,63 3,81 1,48 101,00 2.406,00 5577
172 86,63 3,81 1,48 101,00 2.420,00 5578
173 86,63 3,81 1,47 101,00 2.434,00 5579
174 86,63 3,81 1,47 101,00 2.448,00 5580
175 86,63 3,81 1,47 101,00 2.462,00 5582
176 86,63 3,81 1,47 101,00 2.476,00 5583
177 86,63 3,81 1,47 101,00 2.490,00 5584
178 86,63 3,81 1,47 101,00 2.504,00 5587
179 86,63 3,47 1,33 101,00 2.518,00 5589
180 86,63 3,47 1,33 59,00 2.532,00 5591
181 86,63 3,47 1,33 59,00 2.546,00 5600
182 86,63 3,47 1,33 59,00 2.560,00 5601
183 86,63 3,47 1,33 59,00 2.574,00 5602
184 86,63 1,97 0,76 59,00 2.588,00 5602
185 86,63 1,97 0,76 59,00 2.602,00 5602
186 86,63 1,97 0,76 59,00 2.616,00 5602
187 86,63 1,94 0,74 59,00 2.630,00 5602
188 86,63 1,94 0,74 59,00 2.644,00 5602
189 86,63 1,94 0,74 59,00 2.658,00 5602
190 86,63 1,94 0,74 59,00 2.672,00 5602
191 86,63 1,90 0,73 59,00 2.686,00 5604
192 86,63 1,90 0,72 59,00 2.700,00 5606
193 86,63 1,90 0,72 59,00 2.714,00 5607
194 86,63 1,90 0,72 59,00 2.728,00 5611
195 86,63 1,90 0,72 59,00 2.742,00 5613
196 86,63 1,90 0,72 59,00 2.756,00 5613
197 86,63 1,90 0,72 59,00 2.770,00 5613
198 86,63 1,90 0,72 59,00 2.784,00 5613
199 86,63 1,90 0,72 59,00 2.798,00 5613
200 86,63 1,90 0,72 59,00 2.812,00 5613
201 86,63 1,90 0,72 59,00 2.826,00 5613
202 86,63 1,90 0,72 59,00 2.840,00 5613
203 86,63 1,90 0,72 59,00 2.854,00 5613
204 86,63 1,90 0,72 59,00 2.868,00 5613
205 86,63 1,90 0,72 59,00 2.882,00 5613
206 86,63 1,90 0,72 59,00 2.896,00 5613
207 86,63 1,90 0,72 59,00 2.910,00 5613
208 86,63 1,90 0,72 59,00 2.924,00 5614
209 86,63 1,90 0,72 59,00 2.938,00 5616
210 86,63 1,90 0,71 81,00 2.952,00 5616
211 86,63 1,90 0,71 81,00 2.966,00 5655
212 86,63 1,90 0,71 81,00 2.980,00 5665
213 86,63 1,90 0,71 81,00 2.994,00 5671
214 86,63 1,90 0,71 81,00 3.008,00 5671
215 86,63 1,90 0,71 81,00 3.022,00 5671
216 86,63 1,90 0,71 81,00 3.036,00 5671
217 86,63 1,90 0,71 81,00 3.050,00 5671
218 86,63 1,90 0,71 81,00 3.064,00 5671
219 86,63 1,90 0,71 81,00 3.078,00 5671
220 86,63 1,90 0,71 81,00 3.092,00 5671
221 86,63 1,90 0,71 81,00 3.106,00 5671
222 86,63 2,25 0,84 81,00 3.120,00 5671
223 86,63 2,24 0,83 81,00 3.134,00 5671
224 86,63 2,24 0,83 81,00 3.148,00 5671
225 86,63 2,24 0,83 81,00 3.162,00 5671
226 86,63 2,24 0,83 81,00 3.176,00 5671
227 86,63 2,24 0,83 81,00 3.190,00 5671
228 86,63 2,24 0,83 81,00 3.204,00 5671
229 86,63 2,24 0,83 81,00 3.218,00 5671
230 86,63 2,24 0,83 81,00 3.232,00 5671
231 86,63 2,24 0,83 81,00 3.246,00 5671
232 86,63 2,24 0,83 81,00 3.260,00 5671
233 86,63 2,24 0,83 81,00 3.274,00 5671
234 86,63 2,24 0,83 81,00 3.288,00 5671
235 86,63 2,24 0,83 81,00 3.302,00 5671
236 86,63 2,24 0,83 81,00 3.316,00 5671
237 86,63 2,24 0,83 81,00 3.330,00 5671
238 86,63 2,24 0,83 81,00 3.344,00 5671
239 86,63 2,24 0,83 81,00 3.358,00 5671
240 86,63 2,24 0,83 63,00 3.372,00 5671
241 86,63 2,24 0,83 63,00 3.386,00 5686
242 86,63 2,24 0,81 63,00 3.400,00 5686
243 86,63 2,24 0,81 63,00 3.414,00 5687
244 86,63 2,24 0,81 63,00 3.428,00 5688
245 86,63 2,24 0,81 63,00 3.442,00 5688
246 86,63 2,24 0,81 63,00 3.456,00 5688
247 86,63 2,24 0,81 63,00 3.470,00 5688
248 86,63 2,24 0,81 63,00 3.484,00 5688
249 86,63 2,24 0,81 63,00 3.498,00 5691
250 86,63 2,24 0,80 63,00 3.512,00 5693
251 86,63 1,55 0,55 63,00 3.526,00 5693
252 86,63 1,55 0,55 63,00 3.540,00 5693
253 86,63 1,54 0,55 63,00 3.554,00 5694
254 86,63 1,54 0,55 63,00 3.568,00 5694
255 86,63 1,54 0,55 63,00 3.582,00 5694
256 86,63 1,54 0,55 63,00 3.596,00 5694
257 86,63 1,54 0,55 63,00 3.610,00 5694
258 86,63 1,54 0,55 63,00 3.624,00 5694
259 86,63 1,54 0,55 63,00 3.638,00 5694
260 86,63 1,54 0,55 63,00 3.652,00 5694
261 86,63 1,54 0,55 63,00 3.666,00 5694
262 86,63 1,54 0,55 63,00 3.680,00 5694
263 86,63 1,54 0,55 63,00 3.694,00 5694
264 86,63 1,54 0,55 63,00 3.708,00 5694
265 86,63 1,54 0,55 63,00 3.722,00 5694
266 86,63 1,54 0,55 63,00 3.736,00 5694
267 86,63 1,46 0,52 63,00 3.750,00 5694
268 86,63 1,46 0,52 63,00 3.764,00 5694
269 86,63 1,46 0,52 63,00 3.778,00 5694
270 86,63 1,46 0,52 84,00 3.792,00 5694
271 86,63 1,46 0,52 84,00 3.806,00 5724
272 86,63 1,46 0,51 84,00 3.820,00 5736
273 86,63 1,46 0,51 84,00 3.834,00 5742
274 86,63 1,46 0,51 84,00 3.848,00 5742
275 86,63 1,46 0,51 84,00 3.862,00 5742
276 86,63 1,46 0,51 84,00 3.876,00 5742
277 86,63 1,46 0,51 84,00 3.890,00 5742
278 86,63 1,46 0,51 84,00 3.904,00 5742
279 86,63 1,46 0,51 84,00 3.918,00 5742
280 86,63 1,46 0,51 84,00 3.932,00 5742
281 86,63 1,46 0,51 84,00 3.946,00 5742
282 86,63 1,46 0,51 84,00 3.960,00 5742
283 86,63 1,46 0,51 84,00 3.974,00 5742
284 86,63 1,46 0,51 84,00 3.988,00 5742
285 86,63 1,46 0,51 84,00 4.002,00 5742
286 86,63 1,46 0,51 84,00 4.016,00 5742
287 86,63 1,46 0,51 84,00 4.030,00 5742
288 86,63 1,46 0,51 84,00 4.044,00 5742
289 86,63 1,46 0,51 84,00 4.058,00 5742
290 86,63 1,46 0,51 84,00 4.072,00 5742
291 86,63 1,46 0,51 84,00 4.086,00 5742
292 86,63 1,46 0,51 84,00 4.100,00 5742
293 86,63 1,46 0,51 84,00 4.114,00 5742
294 86,63 1,46 0,51 84,00 4.128,00 5742
295 86,63 1,46 0,51 84,00 4.142,00 5742
296 86,63 1,46 0,51 84,00 4.156,00 5742
297 86,63 1,46 0,51 84,00 4.170,00 5742
298 86,63 1,46 0,51 84,00 4.184,00 5742
299 86,63 1,46 0,51 84,00 4.198,00 5742
300 86,63 1,46 0,51 89,00 4.212,00 5742
301 86,63 1,46 0,51 89,00 4.226,00 5752
302 86,63 1,46 0,51 89,00 4.240,00 5752
303 86,63 1,46 0,51 89,00 4.254,00 5752
304 86,63 1,46 0,51 89,00 4.268,00 5752
305 86,63 1,46 0,51 89,00 4.282,00 5752
306 86,63 1,46 0,51 89,00 4.296,00 5762
307 86,63 1,46 0,49 89,00 4.310,00 5773
308 86,63 1,46 0,49 89,00 4.324,00 5778
309 86,63 1,46 0,49 89,00 4.338,00 5780
310 86,63 1,46 0,49 89,00 4.352,00 5780
311 86,63 1,46 0,49 89,00 4.366,00 5780
312 86,63 1,46 0,49 89,00 4.380,00 5780
313 86,63 1,46 0,49 89,00 4.394,00 5782
314 86,63 1,46 0,49 89,00 4.408,00 5783
315 86,63 1,46 0,49 89,00 4.422,00 5783
316 86,63 1,46 0,49 89,00 4.436,00 5783
317 86,63 1,46 0,49 89,00 4.450,00 5783
318 86,63 1,46 0,49 89,00 4.464,00 5783
319 86,63 1,46 0,49 89,00 4.478,00 5783
320 86,63 1,72 0,58 89,00 4.492,00 5783
321 86,63 1,72 0,58 89,00 4.506,00 5783
322 86,63 1,71 0,58 89,00 4.520,00 5783
323 86,63 1,71 0,58 89,00 4.534,00 5783
324 86,63 1,70 0,57 89,00 4.548,00 5783
325 86,63 1,70 0,57 89,00 4.562,00 5783
326 86,63 1,70 0,57 89,00 4.576,00 5783
327 86,63 1,70 0,57 89,00 4.590,00 5783
328 86,63 1,70 0,57 89,00 4.604,00 5783
329 86,63 1,70 0,57 89,00 4.618,00 5783
330 86,63 1,70 0,57 85,00 4.632,00 5783
331 86,63 1,70 0,57 85,00 4.646,00 5809
332 86,63 1,70 0,56 85,00 4.660,00 5815
333 86,63 1,70 0,56 85,00 4.674,00 5818
334 86,63 1,70 0,56 85,00 4.688,00 5819
335 86,63 1,70 0,56 85,00 4.702,00 5820
336 86,63 1,70 0,56 85,00 4.716,00 5820
337 86,63 1,70 0,56 85,00 4.730,00 5820
338 86,63 1,70 0,56 85,00 4.744,00 5820
339 86,63 1,55 0,51 85,00 4.758,00 5820
340 86,63 1,55 0,51 85,00 4.772,00 5820
341 86,63 1,55 0,51 85,00 4.786,00 5820
342 86,63 1,55 0,51 85,00 4.800,00 5820
343 86,63 1,55 0,51 85,00 4.814,00 5820
344 86,63 1,55 0,51 85,00 4.828,00 5820
345 86,63 1,55 0,51 85,00 4.842,00 5820
346 86,63 1,55 0,51 85,00 4.856,00 5820
347 86,63 1,55 0,51 85,00 4.870,00 5820
348 86,63 1,55 0,51 85,00 4.884,00 5820
349 86,63 1,55 0,51 85,00 4.898,00 5820
350 86,63 1,55 0,51 85,00 4.912,00 5820
351 86,63 1,55 0,51 85,00 4.926,00 5820
352 86,63 1,55 0,51 85,00 4.940,00 5820
353 86,63 1,49 0,49 85,00 4.954,00 5820
354 86,63 1,49 0,49 85,00 4.968,00 5820
355 86,63 1,49 0,49 85,00 4.982,00 5820
356 86,63 1,49 0,49 85,00 4.996,00 5820
357 86,63 1,49 0,49 85,00 5.010,00 5820
358 86,63 1,49 0,49 85,00 5.024,00 5820
359 86,63 1,49 0,49 85,00 5.038,00 5820
360 86,63 1,49 0,49 81,00 5.052,00 5820
361 86,63 1,39 0,46 81,00 5.066,00 5827
362 86,63 1,39 0,46 81,00 5.080,00 5827
363 86,63 1,39 0,46 81,00 5.094,00 5827
364 86,63 1,39 0,46 81,00 5.108,00 5827
365 86,63 1,39 0,46 81,00 5.122,00 5827
366 86,63 1,39 0,46 81,00 5.136,00 5827
367 86,63 1,39 0,46 81,00 5.150,00 5827
368 86,63 1,39 0,46 81,00 5.164,00 5827
369 86,63 1,39 0,46 81,00 5.178,00 5827
370 86,63 1,39 0,46 81,00 5.192,00 5827
371 86,63 1,39 0,46 81,00 5.206,00 5827
372 86,63 1,39 0,46 81,00 5.220,00 5827
373 86,63 1,39 0,46 81,00 5.234,00 5827
374 86,63 1,39 0,46 81,00 5.248,00 5827
375 86,63 1,39 0,46 81,00 5.262,00 5827
376 86,63 1,39 0,46 81,00 5.276,00 5827
377 86,63 1,39 0,46 81,00 5.290,00 5827
378 86,63 1,32 0,44 81,00 5.304,00 5827
379 86,63 1,32 0,44 81,00 5.318,00 5827
380 86,63 1,32 0,44 81,00 5.332,00 5827
381 86,63 1,31 0,44 81,00 5.346,00 5827
382 86,63 1,31 0,44 81,00 5.360,00 5827
383 86,63 1,31 0,44 81,00 5.374,00 5833
384 86,63 1,31 0,42 81,00 5.388,00 5833
385 86,63 1,31 0,42 81,00 5.402,00 5833
386 86,63 1,31 0,42 81,00 5.416,00 5833
387 86,63 1,31 0,42 81,00 5.430,00 5833
388 86,63 1,31 0,42 81,00 5.444,00 5833
389 86,63 1,31 0,42 81,00 5.458,00 5833
390 86,63 1,31 0,42 90,00 5.472,00 5833
391 86,63 1,31 0,42 90,00 5.486,00 5854
392 86,63 1,42 0,45 90,00 5.500,00 5858
393 86,63 1,42 0,45 90,00 5.514,00 5861
394 86,63 1,42 0,45 90,00 5.528,00 5861
395 86,63 1,42 0,45 90,00 5.542,00 5861
396 86,63 1,42 0,45 90,00 5.556,00 5861
397 86,63 1,42 0,45 90,00 5.570,00 5861
398 86,63 1,42 0,45 90,00 5.584,00 5861
399 86,63 1,42 0,45 90,00 5.598,00 5861
400 86,63 1,42 0,45 90,00 5.612,00 5861
401 86,63 1,42 0,45 90,00 5.626,00 5865
402 86,63 1,42 0,44 90,00 5.640,00 5866
403 86,63 1,42 0,44 90,00 5.654,00 5866
404 86,63 1,42 0,44 90,00 5.668,00 5866
405 86,63 1,42 0,44 90,00 5.682,00 5866
406 86,63 1,42 0,44 90,00 5.696,00 5866
407 86,63 1,42 0,44 90,00 5.710,00 5866
408 86,63 1,42 0,44 90,00 5.724,00 5866
409 86,63 1,42 0,44 90,00 5.738,00 5866
410 86,63 1,42 0,44 90,00 5.752,00 5866
411 86,63 1,42 0,44 90,00 5.766,00 5866
412 86,63 1,42 0,44 90,00 5.780,00 5866
413 86,63 1,42 0,44 90,00 5.794,00 5866
414 86,63 1,42 0,44 90,00 5.808,00 5866
415 86,63 1,42 0,44 90,00 5.822,00 5866
416 86,63 1,42 0,44 90,00 5.836,00 5866
417 86,63 1,42 0,44 90,00 5.850,00 5866
418 86,63 1,42 0,44 90,00 5.864,00 5866
419 86,63 1,42 0,44 90,00 5.878,00 5866
420 86,63 1,42 0,44 84,00 5.892,00 5866
421 86,63 1,23 0,39 84,00 5.906,00 5875
422 86,63 1,23 0,39 84,00 5.920,00 5878
423 86,63 1,23 0,39 84,00 5.934,00 5879
424 86,63 1,23 0,39 84,00 5.948,00 5879
425 86,63 1,23 0,39 84,00 5.962,00 5879
426 86,63 1,23 0,39 84,00 5.976,00 5879
427 86,63 1,23 0,39 84,00 5.990,00 5879
428 86,63 1,23 0,39 84,00 6.004,00 5880
429 86,63 1,23 0,39 84,00 6.018,00 5880
430 86,63 1,21 0,38 84,00 6.032,00 5880
431 86,63 1,21 0,38 84,00 6.046,00 5880
432 86,63 1,21 0,38 84,00 6.060,00 5880
433 86,63 1,21 0,38 84,00 6.074,00 5880
434 86,63 1,21 0,38 84,00 6.088,00 5880
435 86,63 1,21 0,38 84,00 6.102,00 5880
436 86,63 1,21 0,38 84,00 6.116,00 5880
437 86,63 1,21 0,38 84,00 6.130,00 5880
438 86,63 1,21 0,38 84,00 6.144,00 5880
439 86,63 1,21 0,38 84,00 6.158,00 5880
440 86,63 1,21 0,38 84,00 6.172,00 5880
441 86,63 1,21 0,38 84,00 6.186,00 5880
442 86,63 1,21 0,38 84,00 6.200,00 5880
443 86,63 1,21 0,38 84,00 6.214,00 5880
444 86,63 1,21 0,38 84,00 6.228,00 5880
445 86,63 1,21 0,38 84,00 6.242,00 5880
446 86,63 1,21 0,38 84,00 6.256,00 5880
447 86,63 1,21 0,38 84,00 6.270,00 5880
448 86,63 1,21 0,38 84,00 6.284,00 5880
449 86,63 1,21 0,38 84,00 6.298,00 5880
450 86,63 1,21 0,38 92,00 6.312,00 5880
451 86,63 1,21 0,38 92,00 6.326,00 5901
452 86,63 1,21 0,36 92,00 6.340,00 5908
453 86,63 1,21 0,36 92,00 6.354,00 5908
454 86,63 1,21 0,36 92,00 6.368,00 5908
455 86,63 1,25 0,38 92,00 6.382,00 5908
456 86,63 1,25 0,38 92,00 6.396,00 5909
457 86,63 1,25 0,38 92,00 6.410,00 5909
458 86,63 1,25 0,38 92,00 6.424,00 5909
459 86,63 1,24 0,37 92,00 6.438,00 5909
460 86,63 1,24 0,37 92,00 6.452,00 5909
461 86,63 1,24 0,37 92,00 6.466,00 5909
462 86,63 1,24 0,37 92,00 6.480,00 5909
463 86,63 1,24 0,37 92,00 6.494,00 5909
464 86,63 1,24 0,37 92,00 6.508,00 5909
465 86,63 1,24 0,37 92,00 6.522,00 5909
466 86,63 1,24 0,37 92,00 6.536,00 5909
467 86,63 1,24 0,37 92,00 6.550,00 5909
468 86,63 1,21 0,37 92,00 6.564,00 5909
469 86,63 1,21 0,37 92,00 6.578,00 5909
470 86,63 1,21 0,37 92,00 6.592,00 5909
471 86,63 1,21 0,37 92,00 6.606,00 5909
472 86,63 1,21 0,37 92,00 6.620,00 5909
473 86,63 1,21 0,37 92,00 6.634,00 5909
474 86,63 1,21 0,37 92,00 6.648,00 5909
475 86,63 1,21 0,37 92,00 6.662,00 5909
476 86,63 1,21 0,37 92,00 6.676,00 5909
477 86,63 1,21 0,37 92,00 6.690,00 5909
478 86,63 1,21 0,37 92,00 6.704,00 5909
479 86,63 1,21 0,37 92,00 6.718,00 5909
480 86,63 1,18 0,36 100,00 6.732,00 5909
481 86,63 1,18 0,36 100,00 6.746,00 5915
482 86,63 1,18 0,36 100,00 6.760,00 5916
483 86,63 1,18 0,36 100,00 6.774,00 5916
484 86,63 1,18 0,36 100,00 6.788,00 5916
485 86,63 1,18 0,36 100,00 6.802,00 5916
486 86,63 1,18 0,36 100,00 6.816,00 5916
487 86,63 1,18 0,36 100,00 6.830,00 5916
488 86,63 1,18 0,36 100,00 6.844,00 5916
489 86,63 1,18 0,36 100,00 6.858,00 5916
490 86,63 1,18 0,36 100,00 6.872,00 5916
491 86,63 1,26 0,38 100,00 6.886,00 5916
492 86,63 1,26 0,38 100,00 6.900,00 5916
493 86,63 1,25 0,38 100,00 6.914,00 5916
494 86,63 1,25 0,38 100,00 6.928,00 5916
495 86,63 1,25 0,38 100,00 6.942,00 5916
496 86,63 1,25 0,38 100,00 6.956,00 5916
497 86,63 1,24 0,37 100,00 6.970,00 5916
498 86,63 1,24 0,37 100,00 6.984,00 5916
499 86,63 1,24 0,37 100,00 6.998,00 5916
500 86,63 1,24 0,37 100,00 7.012,00 5916
501 86,63 1,24 0,37 100,00 7.026,00 5916
502 86,63 1,24 0,37 100,00 7.040,00 5916
503 86,63 1,24 0,37 100,00 7.054,00 5916
504 86,63 1,24 0,37 100,00 7.068,00 5916
505 86,63 1,24 0,37 100,00 7.082,00 5919
506 86,63 1,24 0,36 100,00 7.096,00 5919
507 86,63 1,24 0,36 100,00 7.110,00 5919
508 86,63 1,24 0,36 100,00 7.124,00 5919
509 86,63 1,24 0,36 100,00 7.138,00 5919
510 86,63 1,24 0,36 102,00 7.152,00 5919
511 86,63 1,24 0,36 102,00 7.166,00 5935
512 86,63 1,24 0,36 102,00 7.180,00 5937
513 86,63 1,24 0,36 102,00 7.194,00 5938
514 86,63 1,24 0,36 102,00 7.208,00 5938
515 86,63 1,22 0,35 102,00 7.222,00 5938
516 86,63 1,22 0,35 102,00 7.236,00 5938
517 86,63 1,22 0,35 102,00 7.250,00 5938
518 86,63 1,22 0,35 102,00 7.264,00 5938
519 86,63 1,22 0,35 102,00 7.278,00 5938
520 86,63 1,22 0,35 102,00 7.292,00 5938
521 86,63 1,22 0,35 102,00 7.306,00 5938
