500
0 379,40 379,40 379,40 2,00 61,00 0 2
1 379,40 379,40 379,40 1,00 55,00 2034 2
2 379,40 379,40 43,36 1,00 52,00 5373 2
3 379,40 379,40 55,53 3,00 49,00 8224 2
4 379,40 24,22 4,67 109,00 47,00 10634 2
5 379,40 24,22 4,41 219,00 17,00 12916 2
6 379,40 24,22 6,70 311,00 4,00 15418 2
7 379,40 24,22 7,97 375,00 4,00 17536 2
8 379,40 24,22 8,42 441,00 4,00 19639 2
9 379,40 24,22 11,37 483,00 4,00 21808 2
10 379,40 24,22 11,80 511,00 4,00 23907 2
11 379,40 24,22 14,47 557,00 4,00 25930 2
12 379,40 24,22 15,41 571,00 4,00 27892 2
13 379,40 24,22 17,83 595,00 4,00 29850 2
14 379,40 56.435,26 56.787,67 395,00 4,00 31599 2
15 379,40 56.435,26 31.714,39 195,00 7,00 33497 2
16 379,40 56.435,26 68.060,78 1,00 10,00 35789 2
17 379,40 56.435,26 61.820,07 1,00 10,00 37955 2
18 379,40 56.435,26 50.535,92 1,00 10,00 39952 2
19 379,40 56.435,26 49.594,57 1,00 10,00 41766 2
20 379,40 56.435,26 55.000,90 1,00 10,00 43660 2
21 379,40 56.435,26 55.250,82 1,00 10,00 45373 2
22 379,40 56.435,26 48.240,22 1,00 10,00 47124 2
23 379,40 56.435,26 61.771,88 1,00 10,00 48807 2
24 379,40 56.435,26 65.432,22 1,00 10,00 50463 2
25 379,40 56.435,26 63.665,83 1,00 10,00 52047 2
26 379,40 56.435,26 61.929,84 1,00 10,00 53795 2
27 379,40 56.435,26 53.137,01 1,00 10,00 55520 2
28 379,40 56.435,26 49.419,37 1,00 10,00 57190 2
29 379,40 56.435,26 60.268,09 1,00 10,00 58778 2
30 379,40 56.435,26 68.075,11 1,00 10,00 60394 2
31 379,40 56.435,26 65.090,99 1,00 10,00 62105 2
32 379,40 56.435,26 56.555,83 1,00 10,00 63934 2
33 379,40 56.435,26 56.254,60 1,00 10,00 65556 2
34 379,40 56.435,26 60.243,31 1,00 10,00 67081 2
35 379,40 56.435,26 63.179,36 1,00 10,00 68549 2
36 379,40 56.435,26 63.615,30 1,00 10,00 69881 2
37 379,40 56.435,26 63.102,24 1,00 10,00 71145 2
38 379,40 56.435,26 62.956,85 1,00 10,00 72579 2
39 379,40 56.435,26 61.745,46 1,00 10,00 74208 2
40 379,40 56.435,26 60.620,65 1,00 10,00 75718 2
41 379,40 37,94 26,19 1,00 10,00 77166 2
42 379,40 37,94 34,06 2,00 1,00 78878 2
43 379,40 189,70 163,68 1,00 4,00 80555 2
44 379,40 379,40 330,96 1,00 1,00 81773 2
45 379,40 379,40 335,31 1,00 1,00 83109 2
46 379,40 379,40 335,55 1,00 1,00 84434 2
47 379,40 379,40 326,24 1,00 1,00 85600 2
48 379,40 379,40 328,35 1,00 1,00 87143 2
49 379,40 379,40 323,36 1,00 1,00 88485 2
50 379,40 379,40 317,61 1,00 1,00 89667 2
51 379,40 379,40 376,96 1,00 1,00 91101 2
52 379,40 379,40 386,53 1,00 1,00 92490 2
53 379,40 379,40 377,03 1,00 1,00 93718 2
54 379,40 379,40 371,19 1,00 1,00 94913 2
55 379,40 379,40 367,08 1,00 1,00 96246 2
56 379,40 379,40 371,20 1,00 1,00 97603 2
57 379,40 379,40 361,66 1,00 1,00 98885 2
58 379,40 379,40 364,20 1,00 1,00 100402 2
59 379,40 379,40 354,59 1,00 1,00 101741 2
60 379,40 379,40 354,81 1,00 1,00 103074 2
61 379,40 379,40 353,10 1,00 1,00 104418 2
62 379,40 379,40 344,32 1,00 1,00 105536 2
63 379,40 379,40 343,46 1,00 1,00 106810 2
64 379,40 379,40 374,96 1,00 1,00 108412 2
65 379,40 379,40 371,77 1,00 1,00 110148 2
66 379,40 379,40 374,55 1,00 1,00 111691 2
67 379,40 379,40 370,04 1,00 1,00 113010 2
68 379,40 379,40 354,69 1,00 1,00 114244 2
69 379,40 379,40 360,82 1,00 1,00 115821 2
70 379,40 379,40 350,05 1,00 1,00 117266 2
71 379,40 379,40 362,21 1,00 1,00 118561 2
72 379,40 379,40 361,61 1,00 1,00 120013 2
73 379,40 379,40 366,08 1,00 1,00 121298 2
74 379,40 379,40 372,94 1,00 1,00 122549 2
75 379,40 379,40 367,31 1,00 1,00 123751 2
76 379,40 379,40 364,93 1,00 1,00 124905 2
77 379,40 379,40 368,74 1,00 1,00 125986 2
78 379,40 379,40 364,31 1,00 1,00 127318 2
79 379,40 379,40 355,68 1,00 1,00 128543 2
80 379,40 379,40 354,75 1,00 1,00 130074 2
81 379,40 379,40 342,64 1,00 1,00 131439 2
82 379,40 379,40 426,70 1,00 1,00 132580 2
83 379,40 379,40 413,55 1,00 1,00 133739 2
84 379,40 379,40 414,89 1,00 1,00 134818 2
85 379,40 379,40 412,66 1,00 1,00 135948 2
86 379,40 379,40 429,94 1,00 1,00 136970 2
87 379,40 379,40 421,78 1,00 1,00 138018 2
88 379,40 379,40 426,40 1,00 1,00 139066 2
89 379,40 379,40 428,33 1,00 1,00 139999 2
90 379,40 379,40 421,71 1,00 1,00 141020 2
91 379,40 379,40 422,50 1,00 1,00 142167 2
92 379,40 379,40 406,82 1,00 1,00 143191 2
