1000
0 486,50 486,50 486,50 1,00 23,00 0
1 486,50 16,22 16,22 1,00 30,00 1235
2 486,50 16,22 18,90 1,00 37,00 1774
3 486,50 16,22 20,07 1,00 44,00 1865
4 486,50 16,22 20,18 1,00 51,00 1875
5 486,50 16,22 20,18 1,00 58,00 1879
6 486,50 16,22 20,23 1,00 65,00 1881
7 486,50 16,22 20,26 1,00 72,00 1881
8 486,50 16,22 20,26 1,00 79,00 1881
9 486,50 16,22 20,26 1,00 86,00 1881
10 486,50 16,22 20,26 1,00 93,00 1881
11 486,50 16,22 20,26 1,00 100,00 1881
12 486,50 16,22 20,26 1,00 107,00 1881
13 486,50 16,22 20,26 1,00 114,00 1881
14 486,50 16,22 20,26 1,00 121,00 1881
15 486,50 16,22 20,26 1,00 128,00 1881
16 486,50 16,22 20,26 1,00 135,00 1881
17 486,50 16,22 20,26 1,00 142,00 1881
18 486,50 16,22 20,26 1,00 149,00 1881
19 486,50 16,22 20,26 1,00 156,00 1881
20 486,50 16,22 20,26 1,00 163,00 1881
21 486,50 16,22 20,26 1,00 170,00 1881
22 486,50 16,22 20,26 1,00 177,00 1881
23 486,50 16,22 20,26 1,00 184,00 1881
24 486,50 16,22 20,26 1,00 191,00 1881
25 486,50 16,22 20,26 1,00 198,00 1881
26 486,50 16,22 20,26 1,00 205,00 1881
27 486,50 16,22 20,26 1,00 212,00 1881
28 486,50 2,22 2,78 1,00 219,00 1881
29 486,50 2,22 2,78 1,00 226,00 1881
30 486,50 2,22 2,78 99,00 233,00 1881
31 486,50 207,60 259,39 99,00 239,00 2704
32 486,50 196,59 186,67 99,00 245,00 3431
33 486,50 191,13 196,55 99,00 252,00 3821
34 486,50 191,13 196,95 99,00 259,00 4072
35 486,50 191,13 209,24 99,00 266,00 4286
36 486,50 191,13 201,82 99,00 273,00 4405
37 486,50 191,13 203,59 99,00 280,00 4558
38 486,50 191,13 207,85 99,00 287,00 4625
39 486,50 191,13 204,03 99,00 294,00 4666
40 486,50 191,13 203,29 99,00 301,00 4711
41 486,50 191,13 205,38 99,00 308,00 4762
42 486,50 191,13 207,70 99,00 315,00 4795
43 486,50 191,13 202,34 99,00 322,00 4831
44 486,50 191,13 207,04 99,00 329,00 4863
45 486,50 191,13 207,04 99,00 336,00 4893
46 486,50 191,13 207,04 99,00 343,00 4918
47 486,50 191,13 207,04 99,00 350,00 4938
48 486,50 191,13 207,04 99,00 357,00 4953
49 486,50 191,13 207,04 99,00 364,00 4969
50 486,50 129,82 140,61 99,00 371,00 4978
51 486,50 129,82 140,61 99,00 378,00 4991
52 486,50 129,82 140,61 99,00 385,00 5006
53 486,50 129,82 140,61 99,00 392,00 5016
54 486,50 129,82 140,61 99,00 399,00 5027
55 486,50 129,82 140,61 99,00 406,00 5033
56 486,50 116,62 126,29 99,00 413,00 5043
57 486,50 116,62 126,29 99,00 420,00 5047
58 486,50 116,62 126,29 99,00 427,00 5055
59 486,50 116,62 126,29 99,00 434,00 5061
60 486,50 116,62 126,29 1,00 441,00 5068
61 486,50 116,62 126,29 1,00 448,00 5076
62 486,50 116,62 126,30 1,00 455,00 5097
63 486,50 116,62 126,30 1,00 462,00 5110
64 486,50 116,62 126,30 1,00 469,00 5114
65 486,50 116,62 126,30 1,00 476,00 5115
66 486,50 116,62 126,27 1,00 483,00 5118
67 486,50 116,62 126,29 1,00 490,00 5123
68 486,50 116,62 126,30 1,00 497,00 5124
69 486,50 116,62 126,30 1,00 504,00 5125
70 486,50 116,62 126,30 1,00 511,00 5125
71 486,50 116,62 126,30 1,00 518,00 5125
72 486,50 116,62 126,30 1,00 525,00 5125
73 486,50 116,62 126,30 1,00 532,00 5125
74 486,50 116,62 126,30 1,00 539,00 5126
75 486,50 116,62 126,30 1,00 546,00 5126
76 486,50 116,62 126,30 1,00 553,00 5126
77 486,50 116,62 126,30 1,00 560,00 5126
78 486,50 116,62 126,30 1,00 567,00 5127
79 486,50 116,62 126,30 1,00 574,00 5128
80 486,50 116,62 126,30 1,00 581,00 5128
81 486,50 116,62 126,30 1,00 588,00 5128
82 486,50 116,62 126,30 1,00 595,00 5128
83 486,50 116,62 126,30 1,00 602,00 5128
84 486,50 116,62 126,30 1,00 609,00 5128
85 486,50 116,62 126,30 1,00 616,00 5128
86 486,50 116,62 126,30 1,00 623,00 5128
87 486,50 0,77 0,84 1,00 630,00 5128
88 486,50 0,77 0,84 1,00 637,00 5129
89 486,50 0,77 0,84 1,00 644,00 5133
90 486,50 0,77 0,84 99,00 651,00 5133
91 486,50 74,10 80,24 99,00 657,00 5240
92 486,50 74,10 80,23 99,00 664,00 5280
93 486,50 74,10 80,21 99,00 671,00 5298
94 486,50 74,10 80,23 99,00 678,00 5308
95 486,50 74,10 80,22 99,00 685,00 5318
96 486,50 74,10 80,23 99,00 692,00 5327
97 486,50 74,10 80,23 99,00 699,00 5336
98 486,50 74,10 80,23 99,00 706,00 5340
99 486,50 74,10 80,23 99,00 713,00 5347
100 486,50 74,10 80,23 99,00 720,00 5351
101 486,50 74,10 80,23 99,00 727,00 5353
102 486,50 74,10 80,23 99,00 734,00 5354
103 486,50 74,10 80,23 99,00 741,00 5357
104 486,50 74,10 80,23 99,00 748,00 5357
105 486,50 74,10 80,23 99,00 755,00 5357
106 486,50 74,10 80,23 99,00 762,00 5357
107 486,50 74,10 80,23 99,00 769,00 5357
108 486,50 74,10 80,23 99,00 776,00 5357
109 486,50 74,10 80,23 99,00 783,00 5359
110 486,50 74,10 80,23 99,00 790,00 5359
111 486,50 74,10 80,23 99,00 797,00 5360
112 486,50 59,91 64,86 99,00 804,00 5362
113 486,50 59,91 64,86 99,00 811,00 5364
114 486,50 59,91 64,86 99,00 818,00 5366
115 486,50 59,91 64,86 99,00 825,00 5366
116 486,50 59,91 64,86 99,00 832,00 5366
117 486,50 59,91 64,86 99,00 839,00 5366
118 486,50 59,91 64,86 99,00 846,00 5367
119 486,50 59,91 64,86 99,00 853,00 5368
120 486,50 59,91 64,86 1,00 860,00 5368
121 486,50 59,91 64,86 1,00 867,00 5378
122 486,50 59,91 64,87 1,00 874,00 5387
