1000
0 194,50 194,50 194,50 1,00 21,00 0
1 194,50 10,81 10,81 1,00 25,00 1235
2 194,50 8,84 3,94 1,00 29,00 1774
3 194,50 8,84 4,12 1,00 36,00 1865
4 194,50 8,84 4,15 1,00 43,00 1875
5 194,50 3,89 1,82 1,00 50,00 1879
6 194,50 3,41 1,60 1,00 57,00 1881
7 194,50 3,41 1,61 1,00 64,00 1881
8 194,50 3,41 1,61 1,00 71,00 1881
9 194,50 3,41 1,61 1,00 78,00 1881
10 194,50 3,41 1,61 1,00 85,00 1881
11 194,50 3,41 1,61 1,00 92,00 1881
12 194,50 3,41 1,61 1,00 99,00 1881
13 194,50 3,41 1,61 1,00 106,00 1881
14 194,50 1,72 0,81 1,00 113,00 1881
15 194,50 1,72 0,81 1,00 120,00 1881
16 194,50 1,72 0,81 1,00 127,00 1881
17 194,50 1,72 0,81 1,00 134,00 1881
18 194,50 1,72 0,81 1,00 141,00 1881
19 194,50 1,72 0,81 1,00 148,00 1881
20 194,50 1,72 0,81 1,00 155,00 1881
21 194,50 1,72 0,81 1,00 162,00 1881
22 194,50 1,15 0,54 1,00 169,00 1881
23 194,50 1,15 0,54 1,00 176,00 1881
24 194,50 1,15 0,54 1,00 183,00 1881
25 194,50 1,15 0,54 1,00 190,00 1881
26 194,50 1,15 0,54 1,00 197,00 1881
27 194,50 1,15 0,54 1,00 204,00 1881
28 194,50 1,15 0,54 1,00 211,00 1881
29 194,50 1,15 0,54 1,00 218,00 1881
30 194,50 1,15 0,54 99,00 225,00 1881
31 194,50 86,74 40,85 99,00 229,00 2704
32 194,50 85,20 37,11 99,00 233,00 3431
33 194,50 83,36 36,59 99,00 238,00 3821
34 194,50 81,25 37,20 99,00 244,00 4072
35 194,50 79,24 37,96 99,00 250,00 4286
36 194,50 79,24 36,59 99,00 257,00 4405
37 194,50 73,22 34,12 99,00 263,00 4558
38 194,50 73,22 34,87 99,00 270,00 4625
39 194,50 73,22 34,22 99,00 277,00 4666
40 194,50 73,22 34,09 99,00 284,00 4711
41 194,50 73,22 34,45 99,00 291,00 4762
42 194,50 73,22 34,84 99,00 298,00 4795
43 194,50 63,13 29,26 99,00 305,00 4831
44 194,50 61,72 29,27 99,00 312,00 4863
45 194,50 61,72 29,27 99,00 319,00 4893
46 194,50 61,72 29,27 99,00 326,00 4918
47 194,50 61,72 29,27 99,00 333,00 4938
48 194,50 61,72 29,27 99,00 340,00 4953
49 194,50 61,72 29,26 99,00 347,00 4969
50 194,50 61,72 29,26 99,00 354,00 4978
51 194,50 61,72 29,26 99,00 361,00 4991
52 194,50 61,72 29,25 99,00 368,00 5006
53 194,50 61,72 29,26 99,00 375,00 5016
54 194,50 50,41 23,89 99,00 382,00 5027
55 194,50 50,41 23,89 99,00 389,00 5033
56 194,50 50,41 23,89 99,00 396,00 5043
57 194,50 50,41 23,89 99,00 403,00 5047
58 194,50 50,41 23,89 99,00 410,00 5055
59 194,50 46,18 21,88 99,00 417,00 5061
60 194,50 46,18 21,88 1,00 424,00 5068
61 194,50 46,18 21,88 1,00 431,00 5076
62 194,50 46,18 21,87 1,00 438,00 5097
63 194,50 46,18 21,87 1,00 445,00 5110
64 194,50 46,18 21,87 1,00 452,00 5114
65 194,50 46,18 21,87 1,00 459,00 5115
66 194,50 46,18 21,86 1,00 466,00 5118
67 194,50 46,18 21,86 1,00 473,00 5123
68 194,50 46,18 21,86 1,00 480,00 5124
69 194,50 46,18 21,86 1,00 487,00 5125
70 194,50 46,18 21,85 1,00 494,00 5125
71 194,50 46,18 21,85 1,00 501,00 5125
72 194,50 46,18 21,85 1,00 508,00 5125
73 194,50 46,18 21,85 1,00 515,00 5125
74 194,50 46,18 21,85 1,00 522,00 5126
75 194,50 46,18 21,85 1,00 529,00 5126
76 194,50 46,18 21,85 1,00 536,00 5126
77 194,50 46,18 21,85 1,00 543,00 5126
78 194,50 46,18 21,85 1,00 550,00 5127
79 194,50 46,18 21,85 1,00 557,00 5128
80 194,50 46,18 21,85 1,00 564,00 5128
81 194,50 46,18 21,85 1,00 571,00 5128
82 194,50 46,18 21,85 1,00 578,00 5128
83 194,50 46,18 21,85 1,00 585,00 5128
84 194,50 46,18 21,85 1,00 592,00 5128
85 194,50 46,18 21,85 1,00 599,00 5128
86 194,50 46,18 21,85 1,00 606,00 5128
87 194,50 46,18 21,85 1,00 613,00 5128
88 194,50 46,18 21,85 1,00 620,00 5129
89 194,50 0,31 0,15 1,00 627,00 5133
90 194,50 0,31 0,15 99,00 634,00 5133
91 194,50 30,42 14,40 99,00 640,00 5240
92 194,50 30,42 14,36 99,00 647,00 5280
93 194,50 30,42 14,35 99,00 654,00 5298
94 194,50 30,42 14,36 99,00 661,00 5308
95 194,50 30,42 14,35 99,00 668,00 5318
96 194,50 30,42 14,35 99,00 675,00 5327
97 194,50 30,42 14,35 99,00 682,00 5336
98 194,50 30,42 14,35 99,00 689,00 5340
99 194,50 30,42 14,35 99,00 696,00 5347
100 194,50 30,42 14,34 99,00 703,00 5351
101 194,50 30,42 14,34 99,00 710,00 5353
102 194,50 26,86 12,66 99,00 717,00 5354
103 194,50 26,86 12,66 99,00 724,00 5357
104 194,50 26,34 12,41 99,00 731,00 5357
105 194,50 26,34 12,41 99,00 738,00 5357
106 194,50 26,34 12,41 99,00 745,00 5357
107 194,50 26,34 12,41 99,00 752,00 5357
108 194,50 26,34 12,41 99,00 759,00 5357
109 194,50 26,34 12,41 99,00 766,00 5359
110 194,50 24,91 11,73 99,00 773,00 5359
111 194,50 24,91 11,73 99,00 780,00 5360
112 194,50 24,91 11,73 99,00 787,00 5362
113 194,50 24,91 11,72 99,00 794,00 5364
114 194,50 24,04 11,31 99,00 801,00 5366
115 194,50 24,04 11,31 99,00 808,00 5366
116 194,50 24,04 11,31 99,00 815,00 5366
117 194,50 24,04 11,31 99,00 822,00 5366
118 194,50 23,23 10,93 99,00 829,00 5367
119 194,50 23,23 10,92 99,00 836,00 5368
120 194,50 23,23 10,92 1,00 843,00 5368
121 194,50 23,23 10,92 1,00 850,00 5378
122 194,50 23,23 10,92 1,00 857,00 5387
123 194,50 23,23 10,92 1,00 864,00 5391
124 194,50 23,23 10,92 1,00 871,00 5392
125 194,50 23,23 10,92 1,00 878,00 5392
126 194,50 23,23 10,92 1,00 885,00 5392
127 194,50 23,23 10,92 1,00 892,00 5392
128 194,50 23,23 10,92 1,00 899,00 5392
129 194,50 23,23 10,92 1,00 906,00 5392
130 194,50 23,23 10,92 1,00 913,00 5392
131 194,50 23,23 10,92 1,00 920,00 5392
132 194,50 23,23 10,92 1,00 927,00 5392
133 194,50 23,23 10,92 1,00 934,00 5392
134 194,50 23,23 10,92 1,00 941,00 5392
135 194,50 23,23 10,92 1,00 948,00 5392
136 194,50 23,23 10,92 1,00 955,00 5392
137 194,50 23,23 10,92 1,00 962,00 5392
138 194,50 23,23 10,92 1,00 969,00 5392
139 194,50 23,23 10,92 1,00 976,00 5392
140 194,50 23,23 10,92 1,00 983,00 5397
141 194,50 23,23 10,89 1,00 990,00 5398
142 194,50 23,23 10,89 1,00 997,00 5398
143 194,50 23,23 10,89 1,00 1.004,00 5398
144 194,50 23,23 10,89 1,00 1.011,00 5398
145 194,50 23,23 10,89 1,00 1.018,00 5398
146 194,50 23,23 10,89 1,00 1.025,00 5398
147 194,50 23,23 10,89 1,00 1.032,00 5398
148 194,50 23,23 10,89 1,00 1.039,00 5398
149 194,50 23,23 10,89 1,00 1.046,00 5398
150 194,50 23,23 10,89 1,00 1.053,00 5398
151 194,50 23,23 10,89 1,00 1.060,00 5443
152 194,50 23,23 10,87 1,00 1.067,00 5461
153 194,50 23,23 10,87 1,00 1.074,00 5469
154 194,50 23,23 10,87 1,00 1.081,00 5476
155 194,50 23,23 10,87 1,00 1.088,00 5480
156 194,50 23,23 10,87 1,00 1.095,00 5482
157 194,50 23,23 10,87 1,00 1.102,00 5482
158 194,50 23,23 10,87 1,00 1.109,00 5492
159 194,50 23,23 10,86 1,00 1.116,00 5501
160 194,50 23,23 10,86 1,00 1.123,00 5510
161 194,50 23,23 10,86 1,00 1.130,00 5520
162 194,50 23,23 10,86 1,00 1.137,00 5532
163 194,50 23,23 10,86 1,00 1.144,00 5544
164 194,50 23,23 10,86 1,00 1.151,00 5553
165 194,50 0,17 0,08 1,00 1.158,00 5560
166 194,50 0,17 0,08 1,00 1.165,00 5566
167 194,50 0,17 0,08 1,00 1.172,00 5570
168 194,50 0,17 0,08 1,00 1.179,00 5573
169 194,50 0,17 0,08 1,00 1.186,00 5575
170 194,50 0,17 0,08 1,00 1.193,00 5576
171 194,50 0,16 0,08 1,00 1.200,00 5577
172 194,50 0,16 0,08 1,00 1.207,00 5578
173 194,50 0,16 0,08 1,00 1.214,00 5579
174 194,50 0,16 0,08 1,00 1.221,00 5580
175 194,50 0,16 0,08 1,00 1.228,00 5582
176 194,50 0,16 0,08 1,00 1.235,00 5583
177 194,50 0,16 0,08 1,00 1.242,00 5584
178 194,50 0,16 0,08 1,00 1.249,00 5587
179 194,50 0,16 0,08 1,00 1.256,00 5589
180 194,50 0,16 0,08 97,00 1.263,00 5591
181 194,50 14,87 6,93 97,00 1.269,00 5600
182 194,50 14,87 6,93 97,00 1.276,00 5601
183 194,50 14,87 6,93 97,00 1.283,00 5602
184 194,50 14,63 6,82 97,00 1.290,00 5602
185 194,50 14,63 6,82 97,00 1.297,00 5602
186 194,50 14,63 6,82 97,00 1.304,00 5602
187 194,50 14,39 6,71 97,00 1.311,00 5602
188 194,50 14,39 6,71 97,00 1.318,00 5602
189 194,50 14,39 6,71 97,00 1.325,00 5602
190 194,50 14,39 6,71 97,00 1.332,00 5602
191 194,50 14,39 6,71 97,00 1.339,00 5604
192 194,50 14,39 6,70 97,00 1.346,00 5606
193 194,50 14,39 6,70 97,00 1.353,00 5607
194 194,50 14,39 6,70 97,00 1.360,00 5611
195 194,50 13,80 6,42 97,00 1.367,00 5613
