500
0 107,83 107,83 107,83 3,00 43,00 0 2
1 107,83 107,83 107,83 1,00 10,00 2034 2
2 107,83 107,83 10,55 1,00 1,00 5373 2
3 107,83 107,83 22,99 3,00 1,00 8224 2
4 107,83 107,83 32,47 1,00 9,00 10634 2
5 107,83 107,83 35,86 1,00 1,00 12916 2
6 107,83 107,83 43,38 3,00 1,00 15418 2
7 107,83 107,83 44,57 1,00 9,00 17536 2
8 107,83 107,83 42,11 1,00 1,00 19639 2
9 107,83 107,83 52,07 1,00 1,00 21808 2
10 107,83 107,83 48,88 1,00 1,00 23907 2
11 107,83 107,83 50,68 1,00 1,00 25930 2
12 107,83 107,83 44,65 1,00 1,00 27892 2
13 107,83 107,83 50,48 1,00 1,00 29850 2
14 107,83 107,83 65,37 1,00 1,00 31599 2
15 107,83 107,83 33,33 2,00 1,00 33497 2
16 107,83 107,83 63,56 1,00 9,00 35789 2
17 107,83 107,83 59,64 1,00 1,00 37955 2
18 107,83 107,83 53,48 2,00 1,00 39952 2
19 107,83 107,83 47,21 1,00 9,00 41766 2
20 107,83 107,83 55,65 1,00 1,00 43660 2
21 107,83 107,83 51,19 2,00 1,00 45373 2
22 107,83 107,83 43,46 2,00 9,00 47124 2
23 107,83 107,83 53,77 1,00 9,00 48807 2
24 107,83 107,83 57,19 1,00 1,00 50463 2
25 107,83 107,83 61,69 2,00 1,00 52047 2
26 107,83 107,83 62,30 1,00 9,00 53795 2
27 107,83 107,83 52,39 1,00 1,00 55520 2
28 107,83 107,83 44,19 2,00 1,00 57190 2
29 107,83 107,83 52,47 2,00 9,00 58778 2
30 107,83 107,83 54,07 1,00 9,00 60394 2
31 107,83 107,83 42,90 1,00 1,00 62105 2
32 107,83 107,83 22,71 1,00 1,00 63934 2
33 107,83 107,83 19,22 1,00 1,00 65556 2
34 107,83 107,83 8,99 1,00 1,00 67081 2
35 107,83 107,83 10,73 1,00 1,00 68549 2
36 107,83 107,83 13,45 1,00 1,00 69881 2
