1000
0 332,00 332,00 332,00 1,00 35,00 0
1 332,00 12,77 12,77 1,00 41,00 1235
2 332,00 12,77 6,84 1,00 56,00 1774
3 332,00 12,77 7,12 1,00 71,00 1865
4 332,00 12,77 7,14 1,00 86,00 1875
5 332,00 12,77 7,13 1,00 101,00 1879
6 332,00 12,77 7,15 1,00 116,00 1881
7 332,00 12,77 7,16 1,00 131,00 1881
8 332,00 12,77 7,16 1,00 146,00 1881
9 332,00 12,77 7,16 1,00 161,00 1881
10 332,00 1,89 1,06 1,00 176,00 1881
11 332,00 1,89 1,06 1,00 191,00 1881
12 332,00 1,89 1,06 1,00 206,00 1881
13 332,00 1,89 1,06 1,00 221,00 1881
14 332,00 1,89 1,06 1,00 236,00 1881
15 332,00 1,89 1,06 1,00 251,00 1881
16 332,00 1,89 1,06 1,00 266,00 1881
17 332,00 1,89 1,06 1,00 281,00 1881
18 332,00 1,12 0,63 1,00 296,00 1881
19 332,00 1,07 0,60 1,00 311,00 1881
20 332,00 1,07 0,60 1,00 326,00 1881
21 332,00 1,07 0,60 1,00 341,00 1881
22 332,00 0,93 0,52 1,00 356,00 1881
23 332,00 0,93 0,52 1,00 371,00 1881
24 332,00 0,93 0,52 1,00 386,00 1881
25 332,00 0,93 0,52 1,00 401,00 1881
26 332,00 0,80 0,45 1,00 416,00 1881
27 332,00 0,80 0,45 1,00 431,00 1881
28 332,00 0,80 0,45 1,00 446,00 1881
29 332,00 0,80 0,45 1,00 461,00 1881
30 332,00 0,80 0,45 99,00 476,00 1881
31 332,00 69,20 38,79 99,00 490,00 2704
32 332,00 67,21 55,39 99,00 504,00 3431
33 332,00 67,21 45,79 99,00 519,00 3821
34 332,00 67,21 49,01 99,00 534,00 4072
35 332,00 59,87 47,13 99,00 549,00 4286
36 332,00 59,87 43,81 99,00 564,00 4405
37 332,00 56,77 43,31 99,00 579,00 4558
38 332,00 56,77 42,57 99,00 594,00 4625
39 332,00 56,77 41,97 99,00 609,00 4666
40 332,00 52,67 38,35 99,00 624,00 4711
41 332,00 52,67 38,87 99,00 639,00 4762
42 332,00 52,67 38,75 99,00 654,00 4795
43 332,00 52,67 37,75 99,00 669,00 4831
44 332,00 52,67 38,64 99,00 684,00 4863
45 332,00 52,67 38,65 99,00 699,00 4893
46 332,00 52,67 38,66 99,00 714,00 4918
47 332,00 52,67 38,70 99,00 729,00 4938
48 332,00 44,18 32,44 99,00 744,00 4953
49 332,00 44,18 32,45 99,00 759,00 4969
50 332,00 44,18 32,45 99,00 774,00 4978
51 332,00 44,18 32,46 99,00 789,00 4991
52 332,00 44,18 32,46 99,00 804,00 5006
53 332,00 44,18 32,46 99,00 819,00 5016
54 332,00 39,41 28,96 99,00 834,00 5027
55 332,00 38,71 28,44 99,00 849,00 5033
56 332,00 38,71 28,44 99,00 864,00 5043
