1000
0 229,02 229,02 229,02 1,00 80,00 0
1 229,02 2,94 2,94 1,00 88,00 1235
2 229,02 2,94 1,21 1,00 98,00 1774
3 229,02 2,94 1,24 1,00 108,00 1865
4 229,02 1,94 0,82 1,00 118,00 1875
5 229,02 1,94 0,82 1,00 128,00 1879
6 229,02 1,94 0,82 1,00 138,00 1881
7 229,02 1,94 0,83 1,00 148,00 1881
8 229,02 1,94 0,83 1,00 158,00 1881
9 229,02 1,94 0,83 1,00 168,00 1881
10 229,02 1,94 0,83 1,00 178,00 1881
11 229,02 1,94 0,83 1,00 188,00 1881
12 229,02 1,94 0,83 1,00 198,00 1881
13 229,02 1,94 0,83 1,00 208,00 1881
14 229,02 1,05 0,45 1,00 218,00 1881
15 229,02 1,05 0,45 1,00 228,00 1881
16 229,02 1,05 0,45 1,00 238,00 1881
17 229,02 1,05 0,45 1,00 248,00 1881
18 229,02 1,05 0,45 1,00 258,00 1881
19 229,02 1,05 0,45 1,00 268,00 1881
20 229,02 1,05 0,45 1,00 278,00 1881
21 229,02 1,05 0,45 1,00 288,00 1881
22 229,02 1,05 0,45 1,00 298,00 1881
23 229,02 1,05 0,45 1,00 308,00 1881
24 229,02 1,05 0,45 1,00 318,00 1881
25 229,02 1,05 0,45 1,00 328,00 1881
26 229,02 1,05 0,45 1,00 338,00 1881
27 229,02 1,05 0,45 1,00 348,00 1881
28 229,02 1,05 0,45 1,00 358,00 1881
29 229,02 0,62 0,26 1,00 368,00 1881
30 229,02 0,62 0,26 99,00 378,00 1881
31 229,02 60,14 25,58 99,00 387,00 2704
32 229,02 58,74 22,92 99,00 396,00 3431
33 229,02 58,74 23,11 99,00 406,00 3821
34 229,02 58,74 24,06 99,00 416,00 4072
35 229,02 58,74 25,47 99,00 426,00 4286
36 229,02 52,00 21,73 99,00 436,00 4405
37 229,02 52,00 21,91 99,00 446,00 4558
38 229,02 52,00 22,41 99,00 456,00 4625
39 229,02 52,00 21,98 99,00 466,00 4666
40 229,02 52,00 21,90 99,00 476,00 4711
41 229,02 52,00 22,12 99,00 486,00 4762
42 229,02 52,00 22,37 99,00 496,00 4795
43 229,02 52,00 21,79 99,00 506,00 4831
44 229,02 52,00 22,28 99,00 516,00 4863
45 229,02 52,00 22,27 99,00 526,00 4893
46 229,02 52,00 22,26 99,00 536,00 4918
47 229,02 52,00 22,25 99,00 546,00 4938
48 229,02 52,00 22,24 99,00 556,00 4953
49 229,02 52,00 22,22 99,00 566,00 4969
50 229,02 52,00 22,22 99,00 576,00 4978
51 229,02 52,00 22,20 99,00 586,00 4991
52 229,02 52,00 22,20 99,00 596,00 5006
53 229,02 52,00 22,17 99,00 606,00 5016
54 229,02 36,81 15,69 99,00 616,00 5027
55 229,02 36,81 15,68 99,00 626,00 5033
56 229,02 36,81 15,66 99,00 636,00 5043
57 229,02 36,81 15,66 99,00 646,00 5047
58 229,02 36,81 15,64 99,00 656,00 5055
59 229,02 34,04 14,46 99,00 666,00 5061
60 229,02 34,04 14,45 3,00 676,00 5068
61 229,02 1,00 0,42 3,00 686,00 5076
62 229,02 1,00 0,42 3,00 695,00 5097
63 229,02 1,00 0,42 3,00 705,00 5110
64 229,02 1,00 0,42 3,00 715,00 5114
65 229,02 1,00 0,42 3,00 725,00 5115
66 229,02 1,00 0,42 3,00 735,00 5118
67 229,02 1,00 0,42 3,00 745,00 5123
68 229,02 1,00 0,42 3,00 755,00 5124
69 229,02 0,90 0,38 3,00 765,00 5125
70 229,02 0,90 0,38 3,00 775,00 5125
71 229,02 0,90 0,38 3,00 785,00 5125
72 229,02 0,90 0,38 3,00 795,00 5125
73 229,02 0,85 0,36 3,00 805,00 5125
74 229,02 0,85 0,36 3,00 815,00 5126
75 229,02 0,85 0,36 3,00 825,00 5126
76 229,02 0,85 0,36 3,00 835,00 5126
77 229,02 0,85 0,36 3,00 845,00 5126
78 229,02 0,85 0,36 3,00 855,00 5127
79 229,02 0,85 0,36 3,00 865,00 5128
80 229,02 0,85 0,36 3,00 875,00 5128
81 229,02 0,85 0,36 3,00 885,00 5128
82 229,02 0,85 0,36 3,00 895,00 5128
83 229,02 0,85 0,36 3,00 905,00 5128
84 229,02 0,85 0,36 3,00 915,00 5128
85 229,02 0,85 0,36 3,00 925,00 5128
86 229,02 0,85 0,36 3,00 935,00 5128
87 229,02 0,73 0,31 3,00 945,00 5128
88 229,02 0,73 0,31 3,00 955,00 5129
89 229,02 0,73 0,30 3,00 965,00 5133
90 229,02 0,73 0,30 101,00 975,00 5133
91 229,02 0,73 0,30 101,00 985,00 5240
92 229,02 23,51 9,72 101,00 994,00 5280
93 229,02 23,51 9,72 101,00 1.004,00 5298
94 229,02 23,51 9,71 101,00 1.014,00 5308
95 229,02 23,51 9,70 101,00 1.024,00 5318
96 229,02 23,51 9,69 101,00 1.034,00 5327
97 229,02 23,51 9,69 101,00 1.044,00 5336
98 229,02 23,51 9,68 101,00 1.054,00 5340
99 229,02 23,51 9,67 101,00 1.064,00 5347
100 229,02 23,51 9,66 101,00 1.074,00 5351
101 229,02 23,51 9,65 101,00 1.084,00 5353
102 229,02 23,51 9,64 101,00 1.094,00 5354
103 229,02 23,51 9,64 101,00 1.104,00 5357
104 229,02 23,51 9,63 101,00 1.114,00 5357
105 229,02 23,51 9,63 101,00 1.124,00 5357
106 229,02 23,51 9,63 101,00 1.134,00 5357
107 229,02 23,51 9,63 101,00 1.144,00 5357
108 229,02 23,51 9,63 101,00 1.154,00 5357
109 229,02 23,51 9,63 101,00 1.164,00 5359
110 229,02 23,51 9,63 101,00 1.174,00 5359
111 229,02 23,51 9,63 101,00 1.184,00 5360
112 229,02 23,51 9,56 101,00 1.194,00 5362
113 229,02 23,51 9,56 101,00 1.204,00 5364
114 229,02 23,51 9,55 101,00 1.214,00 5366
115 229,02 23,51 9,54 101,00 1.224,00 5366
116 229,02 23,51 9,54 101,00 1.234,00 5366
117 229,02 23,51 9,54 101,00 1.244,00 5366
118 229,02 23,51 9,54 101,00 1.254,00 5367
119 229,02 23,51 9,51 101,00 1.264,00 5368
120 229,02 23,51 9,51 3,00 1.274,00 5368
121 229,02 23,51 9,51 3,00 1.284,00 5378
122 229,02 23,51 9,48 3,00 1.294,00 5387
123 229,02 23,51 9,48 3,00 1.304,00 5391
124 229,02 0,52 0,21 3,00 1.314,00 5392
125 229,02 0,52 0,21 3,00 1.324,00 5392
126 229,02 0,52 0,21 3,00 1.334,00 5392
127 229,02 0,52 0,21 3,00 1.344,00 5392
128 229,02 0,52 0,21 3,00 1.354,00 5392
129 229,02 0,52 0,21 3,00 1.364,00 5392
130 229,02 0,52 0,21 3,00 1.374,00 5392
131 229,02 0,52 0,21 3,00 1.384,00 5392
132 229,02 0,52 0,21 3,00 1.394,00 5392
133 229,02 0,52 0,21 3,00 1.404,00 5392
134 229,02 0,52 0,21 3,00 1.414,00 5392
135 229,02 0,52 0,21 3,00 1.424,00 5392
136 229,02 0,52 0,21 3,00 1.434,00 5392
137 229,02 0,48 0,19 3,00 1.444,00 5392
138 229,02 0,48 0,19 3,00 1.454,00 5392
139 229,02 0,48 0,19 3,00 1.464,00 5392
140 229,02 0,48 0,19 3,00 1.474,00 5397
141 229,02 0,48 0,19 3,00 1.484,00 5398
142 229,02 0,48 0,19 3,00 1.494,00 5398
143 229,02 0,46 0,18 3,00 1.504,00 5398
144 229,02 0,46 0,18 3,00 1.514,00 5398
145 229,02 0,46 0,18 3,00 1.524,00 5398
