1000
0 25,77 25,77 25,77 1,00 82,00 0
63 25,77 18,35 19,88 1,00 161,00 5110
64 25,77 18,35 19,88 1,00 163,00 5114
65 25,77 18,35 19,88 1,00 165,00 5115
66 25,77 18,35 19,87 1,00 167,00 5118
67 25,77 18,35 19,87 1,00 169,00 5123
68 25,77 18,35 19,88 1,00 171,00 5124
69 25,77 18,35 19,88 1,00 173,00 5125
70 25,77 18,35 19,88 1,00 175,00 5125
71 25,77 18,35 19,88 1,00 177,00 5125
72 25,77 18,35 19,88 1,00 179,00 5125
73 25,77 18,35 19,88 1,00 181,00 5125
74 25,77 18,35 19,88 1,00 183,00 5126
75 25,77 18,35 19,88 1,00 185,00 5126
76 25,77 18,35 19,88 1,00 187,00 5126
77 25,77 18,35 19,88 1,00 189,00 5126
78 25,77 0,13 0,15 1,00 191,00 5127
79 25,77 0,13 0,15 1,00 193,00 5128
80 25,77 0,13 0,15 1,00 195,00 5128
81 25,77 0,13 0,15 1,00 197,00 5128
82 25,77 0,13 0,15 1,00 199,00 5128
83 25,77 0,13 0,14 1,00 201,00 5128
84 25,77 0,13 0,14 1,00 203,00 5128
85 25,77 0,13 0,14 1,00 205,00 5128
86 25,77 0,13 0,14 1,00 207,00 5128
87 25,77 0,13 0,14 1,00 209,00 5128
88 25,77 0,13 0,14 1,00 211,00 5129
89 25,77 0,12 0,13 1,00 213,00 5133
90 25,77 0,12 0,13 99,00 215,00 5133
91 25,77 11,92 12,91 99,00 216,00 5240
92 25,77 11,92 12,91 99,00 218,00 5280
93 25,77 11,92 12,91 99,00 220,00 5298
94 25,77 11,92 12,91 99,00 222,00 5308
95 25,77 11,92 12,91 99,00 224,00 5318
96 25,77 11,92 12,91 99,00 226,00 5327
97 25,77 11,92 12,91 99,00 228,00 5336
98 25,77 11,92 12,91 99,00 230,00 5340
99 25,77 11,92 12,91 99,00 232,00 5347
100 25,77 11,92 12,91 99,00 234,00 5351
101 25,77 11,92 12,91 99,00 236,00 5353
102 25,77 11,92 12,91 99,00 238,00 5354
103 25,77 11,92 12,91 99,00 240,00 5357
104 25,77 11,92 12,91 99,00 242,00 5357
105 25,77 11,92 12,91 99,00 244,00 5357
106 25,77 11,92 12,91 99,00 246,00 5357
107 25,77 11,92 12,91 99,00 248,00 5357
108 25,77 11,92 12,91 99,00 250,00 5357
109 25,77 11,92 12,91 99,00 252,00 5359
110 25,77 11,92 12,91 99,00 254,00 5359
111 25,77 11,92 12,91 99,00 256,00 5360
112 25,77 11,92 12,91 99,00 258,00 5362
113 25,77 11,92 12,91 99,00 260,00 5364
114 25,77 11,92 12,91 99,00 262,00 5366
115 25,77 11,92 12,91 99,00 264,00 5366
116 25,77 11,92 12,91 99,00 266,00 5366
117 25,77 11,92 12,91 99,00 268,00 5366
118 25,77 11,92 12,91 99,00 270,00 5367
119 25,77 11,92 12,91 99,00 272,00 5368
120 25,77 11,92 12,91 1,00 274,00 5368
121 25,77 0,09 0,10 1,00 276,00 5378
122 25,77 0,09 0,10 1,00 278,00 5387
123 25,77 0,09 0,10 1,00 280,00 5391
124 25,77 0,09 0,10 1,00 282,00 5392
125 25,77 0,09 0,10 1,00 284,00 5392
126 25,77 0,09 0,10 1,00 286,00 5392
127 25,77 0,09 0,10 1,00 288,00 5392
128 25,77 0,09 0,10 1,00 290,00 5392
129 25,77 0,09 0,10 1,00 292,00 5392
130 25,77 0,09 0,10 1,00 294,00 5392
131 25,77 0,09 0,10 1,00 296,00 5392
132 25,77 0,09 0,09 1,00 298,00 5392
133 25,77 0,09 0,09 1,00 300,00 5392
134 25,77 0,09 0,09 1,00 302,00 5392
135 25,77 0,09 0,09 1,00 304,00 5392
136 25,77 0,08 0,09 1,00 306,00 5392
137 25,77 0,08 0,09 1,00 308,00 5392
138 25,77 0,08 0,09 1,00 310,00 5392
139 25,77 0,08 0,09 1,00 312,00 5392
140 25,77 0,08 0,09 1,00 314,00 5397
141 25,77 0,08 0,09 1,00 316,00 5398
142 25,77 0,08 0,09 1,00 318,00 5398
143 25,77 0,08 0,09 1,00 320,00 5398
144 25,77 0,08 0,09 1,00 322,00 5398
145 25,77 0,08 0,09 1,00 324,00 5398
146 25,77 0,08 0,09 1,00 326,00 5398
147 25,77 0,08 0,09 1,00 328,00 5398
148 25,77 0,08 0,08 1,00 330,00 5398
149 25,77 0,08 0,08 1,00 332,00 5398
150 25,77 0,08 0,08 99,00 334,00 5398
151 25,77 7,66 8,30 99,00 335,00 5443
152 25,77 7,66 8,30 99,00 337,00 5461
153 25,77 7,66 8,30 99,00 339,00 5469
154 25,77 7,48 8,10 99,00 341,00 5476
155 25,77 7,48 8,10 99,00 343,00 5480
156 25,77 7,48 8,10 99,00 345,00 5482
157 25,77 7,48 8,10 99,00 347,00 5482
158 25,77 7,48 8,10 99,00 349,00 5492
159 25,77 7,48 8,10 99,00 351,00 5501
160 25,77 7,23 7,83 99,00 353,00 5510
161 25,77 7,23 7,83 99,00 355,00 5520
162 25,77 7,23 7,83 99,00 357,00 5532
163 25,77 7,23 7,83 99,00 359,00 5544
164 25,77 7,23 7,83 99,00 361,00 5553
165 25,77 7,23 7,83 99,00 363,00 5560
166 25,77 7,23 7,83 99,00 365,00 5566
167 25,77 7,23 7,83 99,00 367,00 5570
168 25,77 6,91 7,49 99,00 369,00 5573
169 25,77 6,91 7,49 99,00 371,00 5575
170 25,77 6,91 7,49 99,00 373,00 5576
171 25,77 6,91 7,49 99,00 375,00 5577
172 25,77 6,77 7,33 99,00 377,00 5578
173 25,77 6,77 7,33 99,00 379,00 5579
174 25,77 6,77 7,33 99,00 381,00 5580
175 25,77 6,77 7,33 99,00 383,00 5582
176 25,77 6,77 7,33 99,00 385,00 5583
177 25,77 6,77 7,33 99,00 387,00 5584
178 25,77 6,77 7,33 99,00 389,00 5587
179 25,77 6,77 7,33 99,00 391,00 5589
180 25,77 6,77 7,33 1,00 393,00 5591
181 25,77 6,77 7,33 1,00 395,00 5600
182 25,77 6,77 7,33 1,00 397,00 5601
183 25,77 6,77 7,33 1,00 399,00 5602
184 25,77 0,06 0,07 1,00 401,00 5602
185 25,77 0,06 0,07 1,00 403,00 5602
186 25,77 0,06 0,07 1,00 405,00 5602
187 25,77 0,06 0,07 1,00 407,00 5602
188 25,77 0,06 0,07 1,00 409,00 5602
189 25,77 0,06 0,07 1,00 411,00 5602
190 25,77 0,06 0,07 1,00 413,00 5602
191 25,77 0,06 0,07 1,00 415,00 5604
192 25,77 0,06 0,07 1,00 417,00 5606
193 25,77 0,06 0,07 1,00 419,00 5607
194 25,77 0,06 0,07 1,00 421,00 5611
195 25,77 0,06 0,07 1,00 423,00 5613
196 25,77 0,06 0,07 1,00 425,00 5613
197 25,77 0,06 0,07 1,00 427,00 5613
198 25,77 0,06 0,07 1,00 429,00 5613
199 25,77 0,06 0,07 1,00 431,00 5613
200 25,77 0,06 0,07 1,00 433,00 5613
201 25,77 0,06 0,07 1,00 435,00 5613
202 25,77 0,06 0,06 1,00 437,00 5613
203 25,77 0,06 0,06 1,00 439,00 5613
204 25,77 0,06 0,06 1,00 441,00 5613
205 25,77 0,06 0,06 1,00 443,00 5613
206 25,77 0,06 0,06 1,00 445,00 5613
207 25,77 0,06 0,06 1,00 447,00 5613
208 25,77 0,06 0,06 1,00 449,00 5614
209 25,77 0,06 0,06 1,00 451,00 5616
210 25,77 0,06 0,06 97,00 453,00 5616
211 25,77 5,53 5,99 97,00 454,00 5655
212 25,77 5,53 5,99 97,00 456,00 5665
213 25,77 5,53 5,99 97,00 458,00 5671
214 25,77 5,53 5,99 97,00 460,00 5671
215 25,77 5,53 5,99 97,00 462,00 5671
216 25,77 5,53 5,99 97,00 464,00 5671
217 25,77 5,53 5,99 97,00 466,00 5671
218 25,77 5,53 5,99 97,00 468,00 5671
219 25,77 5,53 5,99 97,00 470,00 5671
220 25,77 5,53 5,99 97,00 472,00 5671
221 25,77 5,53 5,99 97,00 474,00 5671
222 25,77 5,53 5,99 97,00 476,00 5671
223 25,77 5,53 5,99 97,00 478,00 5671
224 25,77 5,53 5,99 97,00 480,00 5671
225 25,77 5,53 5,99 97,00 482,00 5671
226 25,77 5,53 5,99 97,00 484,00 5671
227 25,77 5,53 5,99 97,00 486,00 5671
228 25,77 5,53 5,99 97,00 488,00 5671
229 25,77 5,53 5,99 97,00 490,00 5671
230 25,77 5,53 5,99 97,00 492,00 5671
231 25,77 5,53 5,99 97,00 494,00 5671
232 25,77 5,53 5,99 97,00 496,00 5671
233 25,77 5,53 5,99 97,00 498,00 5671
234 25,77 5,53 5,99 97,00 500,00 5671
235 25,77 5,53 5,99 97,00 502,00 5671
236 25,77 5,53 5,99 97,00 504,00 5671
237 25,77 5,53 5,99 97,00 506,00 5671
238 25,77 4,92 5,33 97,00 508,00 5671
239 25,77 4,92 5,33 97,00 510,00 5671
240 25,77 4,92 5,33 1,00 512,00 5671
241 25,77 4,92 5,33 1,00 514,00 5686
242 25,77 4,92 5,33 1,00 516,00 5686
243 25,77 4,92 5,33 1,00 518,00 5687
244 25,77 4,92 5,33 1,00 520,00 5688
245 25,77 4,92 5,33 1,00 522,00 5688
246 25,77 4,92 5,33 1,00 524,00 5688
247 25,77 4,92 5,33 1,00 526,00 5688
248 25,77 0,05 0,05 1,00 528,00 5688
249 25,77 0,05 0,05 1,00 530,00 5691
250 25,77 0,05 0,05 1,00 532,00 5693
251 25,77 0,05 0,05 1,00 534,00 5693
252 25,77 0,05 0,05 1,00 536,00 5693
253 25,77 0,05 0,05 1,00 538,00 5694
254 25,77 0,05 0,05 1,00 540,00 5694
255 25,77 0,05 0,05 1,00 542,00 5694
256 25,77 0,05 0,05 1,00 544,00 5694
257 25,77 0,05 0,05 1,00 546,00 5694
258 25,77 0,05 0,05 1,00 548,00 5694
259 25,77 0,05 0,05 1,00 550,00 5694
260 25,77 0,05 0,05 1,00 552,00 5694
261 25,77 0,05 0,05 1,00 554,00 5694
262 25,77 0,05 0,05 1,00 556,00 5694
263 25,77 0,05 0,05 1,00 558,00 5694
264 25,77 0,05 0,05 1,00 560,00 5694
265 25,77 0,05 0,05 1,00 562,00 5694
266 25,77 0,05 0,05 1,00 564,00 5694
267 25,77 0,05 0,05 1,00 566,00 5694
268 25,77 0,05 0,05 1,00 568,00 5694
269 25,77 0,05 0,05 1,00 570,00 5694
270 25,77 0,05 0,05 99,00 572,00 5694
271 25,77 4,47 4,84 99,00 573,00 5724
272 25,77 4,47 4,84 99,00 575,00 5736
273 25,77 4,47 4,84 99,00 577,00 5742
274 25,77 4,47 4,84 99,00 579,00 5742
275 25,77 4,47 4,84 99,00 581,00 5742
276 25,77 4,38 4,74 99,00 583,00 5742
277 25,77 4,38 4,74 99,00 585,00 5742
278 25,77 4,38 4,74 99,00 587,00 5742
279 25,77 4,38 4,74 99,00 589,00 5742
280 25,77 4,38 4,74 99,00 591,00 5742
281 25,77 4,38 4,74 99,00 593,00 5742
282 25,77 4,29 4,64 99,00 595,00 5742
283 25,77 4,29 4,64 99,00 597,00 5742
284 25,77 4,29 4,64 99,00 599,00 5742
285 25,77 4,29 4,64 99,00 601,00 5742
286 25,77 4,29 4,64 99,00 603,00 5742
287 25,77 4,29 4,64 99,00 605,00 5742
288 25,77 4,29 4,64 99,00 607,00 5742
289 25,77 4,29 4,64 99,00 609,00 5742
290 25,77 4,29 4,64 99,00 611,00 5742
291 25,77 4,29 4,64 99,00 613,00 5742
292 25,77 4,29 4,64 99,00 615,00 5742
293 25,77 4,29 4,64 99,00 617,00 5742
294 25,77 4,12 4,46 99,00 619,00 5742
295 25,77 4,12 4,46 99,00 621,00 5742
296 25,77 4,12 4,46 99,00 623,00 5742
297 25,77 4,12 4,46 99,00 625,00 5742
298 25,77 4,12 4,46 99,00 627,00 5742
299 25,77 4,12 4,46 99,00 629,00 5742
300 25,77 4,12 4,46 1,00 631,00 5742
301 25,77 4,12 4,46 1,00 633,00 5752
302 25,77 4,12 4,46 1,00 635,00 5752
303 25,77 4,12 4,46 1,00 637,00 5752
304 25,77 4,12 4,46 1,00 639,00 5752
305 25,77 4,12 4,46 1,00 641,00 5752
306 25,77 4,12 4,46 1,00 643,00 5762
307 25,77 4,12 4,46 1,00 645,00 5773
308 25,77 4,12 4,46 1,00 647,00 5778
309 25,77 0,04 0,04 1,00 649,00 5780
310 25,77 0,04 0,04 1,00 651,00 5780
311 25,77 0,04 0,04 1,00 653,00 5780
312 25,77 0,04 0,04 1,00 655,00 5780
313 25,77 0,04 0,04 1,00 657,00 5782
314 25,77 0,04 0,04 1,00 659,00 5783
315 25,77 0,04 0,04 1,00 661,00 5783
316 25,77 0,04 0,04 1,00 663,00 5783
317 25,77 0,04 0,04 1,00 665,00 5783
318 25,77 0,04 0,04 1,00 667,00 5783
319 25,77 0,04 0,04 1,00 669,00 5783
320 25,77 0,04 0,04 1,00 671,00 5783
321 25,77 0,04 0,04 1,00 673,00 5783
322 25,77 0,04 0,04 1,00 675,00 5783
323 25,77 0,04 0,04 1,00 677,00 5783
324 25,77 0,04 0,04 1,00 679,00 5783
325 25,77 0,04 0,04 1,00 681,00 5783
326 25,77 0,04 0,04 1,00 683,00 5783
327 25,77 0,04 0,04 1,00 685,00 5783
328 25,77 0,04 0,04 1,00 687,00 5783
329 25,77 0,04 0,04 1,00 689,00 5783
330 25,77 0,04 0,04 99,00 691,00 5783
331 25,77 3,70 4,00 99,00 692,00 5809
332 25,77 3,70 4,00 99,00 694,00 5815
333 25,77 3,66 3,97 99,00 696,00 5818
334 25,77 3,66 3,97 99,00 698,00 5819
335 25,77 3,66 3,97 99,00 700,00 5820
336 25,77 3,66 3,97 99,00 702,00 5820
337 25,77 3,66 3,97 99,00 704,00 5820
338 25,77 3,66 3,97 99,00 706,00 5820
339 25,77 3,66 3,97 99,00 708,00 5820
340 25,77 3,59 3,89 99,00 710,00 5820
341 25,77 3,58 3,88 99,00 712,00 5820
342 25,77 3,58 3,88 99,00 714,00 5820
343 25,77 3,58 3,88 99,00 716,00 5820
344 25,77 3,58 3,88 99,00 718,00 5820
345 25,77 3,58 3,88 99,00 720,00 5820
346 25,77 3,58 3,88 99,00 722,00 5820
347 25,77 3,52 3,82 99,00 724,00 5820
348 25,77 3,51 3,81 99,00 726,00 5820
349 25,77 3,51 3,81 99,00 728,00 5820
350 25,77 3,51 3,81 99,00 730,00 5820
351 25,77 3,48 3,77 99,00 732,00 5820
352 25,77 3,48 3,77 99,00 734,00 5820
353 25,77 3,48 3,77 99,00 736,00 5820
354 25,77 3,48 3,77 99,00 738,00 5820
355 25,77 3,48 3,77 99,00 740,00 5820
356 25,77 3,48 3,77 99,00 742,00 5820
357 25,77 3,48 3,77 99,00 744,00 5820
358 25,77 3,48 3,77 99,00 746,00 5820
359 25,77 3,48 3,77 99,00 748,00 5820
360 25,77 3,48 3,77 1,00 750,00 5820
361 25,77 3,48 3,77 1,00 752,00 5827
362 25,77 3,48 3,77 1,00 754,00 5827
363 25,77 0,03 0,04 1,00 756,00 5827
364 25,77 0,03 0,04 1,00 758,00 5827
365 25,77 0,03 0,04 1,00 760,00 5827
366 25,77 0,03 0,04 1,00 762,00 5827
367 25,77 0,03 0,04 1,00 764,00 5827
368 25,77 0,03 0,04 1,00 766,00 5827
369 25,77 0,03 0,04 1,00 768,00 5827
370 25,77 0,03 0,04 1,00 770,00 5827
371 25,77 0,03 0,04 1,00 772,00 5827
372 25,77 0,03 0,04 1,00 774,00 5827
373 25,77 0,03 0,04 1,00 776,00 5827
374 25,77 0,03 0,04 1,00 778,00 5827
375 25,77 0,03 0,04 1,00 780,00 5827
376 25,77 0,03 0,04 1,00 782,00 5827
377 25,77 0,03 0,04 1,00 784,00 5827
378 25,77 0,03 0,04 1,00 786,00 5827
379 25,77 0,03 0,04 1,00 788,00 5827
380 25,77 0,03 0,04 1,00 790,00 5827
381 25,77 0,03 0,04 1,00 792,00 5827
382 25,77 0,03 0,04 1,00 794,00 5827
383 25,77 0,03 0,04 1,00 796,00 5833
384 25,77 0,03 0,03 1,00 798,00 5833
385 25,77 0,03 0,03 1,00 800,00 5833
386 25,77 0,03 0,03 1,00 802,00 5833
387 25,77 0,03 0,03 1,00 804,00 5833
388 25,77 0,03 0,03 1,00 806,00 5833
389 25,77 0,03 0,03 1,00 808,00 5833
390 25,77 0,03 0,03 99,00 810,00 5833
391 25,77 3,15 3,42 99,00 811,00 5854
392 25,77 3,15 3,42 99,00 813,00 5858
393 25,77 3,15 3,42 99,00 815,00 5861
394 25,77 3,15 3,42 99,00 817,00 5861
395 25,77 3,15 3,42 99,00 819,00 5861
396 25,77 3,15 3,42 99,00 821,00 5861
397 25,77 3,15 3,42 99,00 823,00 5861
398 25,77 3,15 3,42 99,00 825,00 5861
399 25,77 3,15 3,42 99,00 827,00 5861
400 25,77 3,15 3,42 99,00 829,00 5861
401 25,77 3,15 3,42 99,00 831,00 5865
402 25,77 3,15 3,42 99,00 833,00 5866
403 25,77 3,15 3,42 99,00 835,00 5866
404 25,77 3,15 3,42 99,00 837,00 5866
405 25,77 3,15 3,42 99,00 839,00 5866
406 25,77 3,15 3,42 99,00 841,00 5866
407 25,77 3,15 3,42 99,00 843,00 5866
408 25,77 3,15 3,42 99,00 845,00 5866
409 25,77 3,15 3,42 99,00 847,00 5866
410 25,77 3,15 3,42 99,00 849,00 5866
411 25,77 3,00 3,25 99,00 851,00 5866
412 25,77 3,00 3,25 99,00 853,00 5866
413 25,77 2,98 3,23 99,00 855,00 5866
414 25,77 2,98 3,23 99,00 857,00 5866
415 25,77 2,98 3,23 99,00 859,00 5866
416 25,77 2,98 3,23 99,00 861,00 5866
417 25,77 2,96 3,20 99,00 863,00 5866
418 25,77 2,96 3,20 99,00 865,00 5866
419 25,77 2,96 3,20 99,00 867,00 5866
420 25,77 2,96 3,20 1,00 869,00 5866
421 25,77 2,96 3,20 1,00 871,00 5875
422 25,77 2,96 3,20 1,00 873,00 5878
423 25,77 2,96 3,20 1,00 875,00 5879
424 25,77 2,96 3,20 1,00 877,00 5879
425 25,77 2,96 3,20 1,00 879,00 5879
426 25,77 2,96 3,20 1,00 881,00 5879
427 25,77 2,96 3,20 1,00 883,00 5879
428 25,77 2,96 3,20 1,00 885,00 5880
429 25,77 2,96 3,20 1,00 887,00 5880
430 25,77 2,96 3,20 1,00 889,00 5880
431 25,77 2,96 3,20 1,00 891,00 5880
432 25,77 2,96 3,20 1,00 893,00 5880
433 25,77 2,96 3,20 1,00 895,00 5880
434 25,77 2,96 3,20 1,00 897,00 5880
435 25,77 2,96 3,20 1,00 899,00 5880
436 25,77 0,03 0,03 1,00 901,00 5880
437 25,77 0,03 0,03 1,00 903,00 5880
438 25,77 0,03 0,03 1,00 905,00 5880
439 25,77 0,03 0,03 1,00 907,00 5880
440 25,77 0,03 0,03 1,00 909,00 5880
441 25,77 0,03 0,03 1,00 911,00 5880
442 25,77 0,03 0,03 1,00 913,00 5880
443 25,77 0,03 0,03 1,00 915,00 5880
444 25,77 0,03 0,03 1,00 917,00 5880
445 25,77 0,03 0,03 1,00 919,00 5880
446 25,77 0,03 0,03 1,00 921,00 5880
447 25,77 0,03 0,03 1,00 923,00 5880
448 25,77 0,03 0,03 1,00 925,00 5880
449 25,77 0,03 0,03 1,00 927,00 5880
450 25,77 0,03 0,03 99,00 929,00 5880
451 25,77 2,74 2,97 99,00 930,00 5901
452 25,77 2,74 2,97 99,00 932,00 5908
453 25,77 2,73 2,96 99,00 934,00 5908
454 25,77 2,73 2,96 99,00 936,00 5908
455 25,77 2,72 2,95 99,00 938,00 5908
456 25,77 2,72 2,95 99,00 940,00 5909
457 25,77 2,72 2,95 99,00 942,00 5909
458 25,77 2,72 2,95 99,00 944,00 5909
459 25,77 2,72 2,95 99,00 946,00 5909
460 25,77 2,72 2,95 99,00 948,00 5909
461 25,77 2,72 2,95 99,00 950,00 5909
462 25,77 2,68 2,90 99,00 952,00 5909
463 25,77 2,67 2,90 99,00 954,00 5909
464 25,77 2,67 2,90 99,00 956,00 5909
465 25,77 2,67 2,90 99,00 958,00 5909
466 25,77 2,67 2,90 99,00 960,00 5909
467 25,77 2,67 2,90 99,00 962,00 5909
468 25,77 2,67 2,90 99,00 964,00 5909
469 25,77 2,67 2,90 99,00 966,00 5909
470 25,77 2,67 2,90 99,00 968,00 5909
471 25,77 2,67 2,90 99,00 970,00 5909
472 25,77 2,62 2,84 99,00 972,00 5909
473 25,77 2,62 2,84 99,00 974,00 5909
474 25,77 2,62 2,84 99,00 976,00 5909
475 25,77 2,62 2,84 99,00 978,00 5909
476 25,77 2,62 2,84 99,00 980,00 5909
477 25,77 2,62 2,84 99,00 982,00 5909
478 25,77 2,62 2,84 99,00 984,00 5909
479 25,77 2,62 2,84 99,00 986,00 5909
480 25,77 2,62 2,84 1,00 988,00 5909
481 25,77 2,62 2,84 1,00 990,00 5915
482 25,77 2,62 2,84 1,00 992,00 5916
483 25,77 2,62 2,84 1,00 994,00 5916
484 25,77 2,62 2,84 1,00 996,00 5916
485 25,77 0,03 0,03 1,00 998,00 5916
486 25,77 0,03 0,03 1,00 1.000,00 5916
487 25,77 0,03 0,03 1,00 1.002,00 5916
488 25,77 0,03 0,03 1,00 1.004,00 5916
489 25,77 0,03 0,03 1,00 1.006,00 5916
490 25,77 0,03 0,03 1,00 1.008,00 5916
491 25,77 0,03 0,03 1,00 1.010,00 5916
492 25,77 0,03 0,03 1,00 1.012,00 5916
493 25,77 0,03 0,03 1,00 1.014,00 5916
494 25,77 0,03 0,03 1,00 1.016,00 5916
495 25,77 0,03 0,03 1,00 1.018,00 5916
496 25,77 0,03 0,03 1,00 1.020,00 5916
497 25,77 0,03 0,03 1,00 1.022,00 5916
498 25,77 0,03 0,03 1,00 1.024,00 5916
499 25,77 0,03 0,03 1,00 1.026,00 5916
500 25,77 0,03 0,03 1,00 1.028,00 5916
501 25,77 0,03 0,03 1,00 1.030,00 5916
502 25,77 0,03 0,03 1,00 1.032,00 5916
503 25,77 0,03 0,03 1,00 1.034,00 5916
504 25,77 0,03 0,03 1,00 1.036,00 5916
505 25,77 0,03 0,03 1,00 1.038,00 5919
506 25,77 0,03 0,03 1,00 1.040,00 5919
507 25,77 0,03 0,03 1,00 1.042,00 5919
508 25,77 0,03 0,03 1,00 1.044,00 5919
509 25,77 0,03 0,03 1,00 1.046,00 5919
510 25,77 0,02 0,03 99,00 1.048,00 5919
511 25,77 2,44 2,64 99,00 1.049,00 5935
512 25,77 2,44 2,64 99,00 1.051,00 5937
513 25,77 2,44 2,64 99,00 1.053,00 5938
514 25,77 2,44 2,64 99,00 1.055,00 5938
515 25,77 2,44 2,64 99,00 1.057,00 5938
516 25,77 2,44 2,64 99,00 1.059,00 5938
517 25,77 2,44 2,64 99,00 1.061,00 5938
518 25,77 2,44 2,64 99,00 1.063,00 5938
519 25,77 2,44 2,64 99,00 1.065,00 5938
520 25,77 2,44 2,64 99,00 1.067,00 5938
521 25,77 2,44 2,64 99,00 1.069,00 5938
522 25,77 2,44 2,64 99,00 1.071,00 5938
523 25,77 2,44 2,64 99,00 1.073,00 5938
524 25,77 2,37 2,57 99,00 1.075,00 5938
525 25,77 2,37 2,57 99,00 1.077,00 5938
526 25,77 2,37 2,57 99,00 1.079,00 5938
527 25,77 2,37 2,57 99,00 1.081,00 5938
528 25,77 2,37 2,57 99,00 1.083,00 5938
529 25,77 2,37 2,57 99,00 1.085,00 5938
530 25,77 2,37 2,57 99,00 1.087,00 5938
531 25,77 2,37 2,57 99,00 1.089,00 5938
532 25,77 2,37 2,57 99,00 1.091,00 5938
533 25,77 2,37 2,57 99,00 1.093,00 5938
534 25,77 2,37 2,57 99,00 1.095,00 5938
535 25,77 2,37 2,57 99,00 1.097,00 5938
536 25,77 2,37 2,57 99,00 1.099,00 5938
537 25,77 2,37 2,57 99,00 1.101,00 5938
538 25,77 2,37 2,57 99,00 1.103,00 5938
539 25,77 2,37 2,57 99,00 1.105,00 5938
540 25,77 2,37 2,57 1,00 1.107,00 5938
541 25,77 2,37 2,57 1,00 1.109,00 5942
542 25,77 0,02 0,03 1,00 1.111,00 5944
543 25,77 0,02 0,03 1,00 1.112,00 5946
544 25,77 0,02 0,03 1,00 1.114,00 5947
545 25,77 0,02 0,03 1,00 1.116,00 5958
546 25,77 0,02 0,03 1,00 1.118,00 5965
547 25,77 0,02 0,03 1,00 1.120,00 5965
548 25,77 0,02 0,03 1,00 1.122,00 5965
549 25,77 0,02 0,02 1,00 1.124,00 5965
550 25,77 0,02 0,02 1,00 1.126,00 5965
551 25,77 0,02 0,02 1,00 1.128,00 5965
552 25,77 0,02 0,02 1,00 1.130,00 5965
