1000
0 331,26 331,26 331,26 1,00 67,00 0
1 331,26 331,26 331,26 1,00 69,00 1235
2 331,26 331,26 359,69 1,00 71,00 1774
3 331,26 331,26 372,14 1,00 73,00 1865
4 331,26 331,26 373,00 1,00 75,00 1875
5 331,26 331,26 372,37 1,00 77,00 1879
6 331,26 331,26 372,89 1,00 79,00 1881
7 331,26 331,26 373,39 1,00 81,00 1881
8 331,26 331,26 373,39 1,00 83,00 1881
9 331,26 331,26 373,39 1,00 85,00 1881
10 331,26 331,26 373,39 1,00 87,00 1881
11 331,26 331,26 373,39 1,00 89,00 1881
12 331,26 331,26 373,39 1,00 91,00 1881
13 331,26 331,26 373,39 1,00 93,00 1881
14 331,26 331,26 373,39 1,00 95,00 1881
15 331,26 331,26 373,39 1,00 97,00 1881
16 331,26 331,26 373,39 1,00 99,00 1881
17 331,26 331,26 373,39 1,00 101,00 1881
18 331,26 331,26 373,39 1,00 103,00 1881
19 331,26 331,26 373,39 1,00 105,00 1881
20 331,26 331,26 373,39 1,00 107,00 1881
21 331,26 331,26 373,39 1,00 109,00 1881
22 331,26 331,26 373,39 1,00 111,00 1881
23 331,26 331,26 373,39 1,00 113,00 1881
24 331,26 331,26 373,39 1,00 115,00 1881
25 331,26 331,26 373,39 1,00 117,00 1881
26 331,26 331,26 373,39 1,00 119,00 1881
27 331,26 2,74 3,09 1,00 121,00 1881
28 331,26 2,74 3,09 1,00 123,00 1881
29 331,26 2,74 3,09 1,00 125,00 1881
30 331,26 2,74 3,09 93,00 127,00 1881
31 331,26 244,50 275,60 93,00 128,00 2704
32 331,26 242,57 253,16 93,00 129,00 3431
33 331,26 242,57 327,93 93,00 131,00 3821
34 331,26 242,57 325,19 93,00 133,00 4072
35 331,26 242,57 352,21 93,00 135,00 4286
36 331,26 242,57 333,62 93,00 137,00 4405
37 331,26 242,57 332,36 93,00 139,00 4558
38 331,26 242,57 349,41 93,00 141,00 4625
39 331,26 242,57 339,95 93,00 143,00 4666
40 331,26 242,57 345,09 93,00 145,00 4711
41 331,26 242,57 345,71 93,00 147,00 4762
42 331,26 242,57 354,99 93,00 149,00 4795
43 331,26 242,57 341,78 93,00 151,00 4831
44 331,26 242,57 350,36 93,00 153,00 4863
45 331,26 242,57 350,34 93,00 155,00 4893
46 331,26 242,57 350,29 93,00 157,00 4918
47 331,26 242,57 350,29 93,00 159,00 4938
48 331,26 242,57 350,29 93,00 161,00 4953
49 331,26 242,57 350,29 93,00 163,00 4969
50 331,26 242,57 350,29 93,00 165,00 4978
51 331,26 242,57 350,29 93,00 167,00 4991
52 331,26 242,57 350,29 93,00 169,00 5006
53 331,26 180,16 260,16 93,00 171,00 5016
54 331,26 180,16 260,16 93,00 173,00 5027
55 331,26 180,16 260,16 93,00 175,00 5033
56 331,26 180,16 260,16 93,00 177,00 5043
57 331,26 180,16 260,16 93,00 179,00 5047
58 331,26 180,16 260,16 93,00 181,00 5055
59 331,26 180,16 260,16 93,00 183,00 5061
60 331,26 180,16 260,16 1,00 185,00 5068
61 331,26 180,16 260,16 1,00 187,00 5076
62 331,26 180,16 260,17 1,00 189,00 5097
63 331,26 1,73 2,50 1,00 191,00 5110
64 331,26 1,73 2,50 1,00 193,00 5114
65 331,26 1,73 2,51 1,00 195,00 5115
66 331,26 1,73 2,50 1,00 197,00 5118
67 331,26 1,66 2,40 1,00 199,00 5123
68 331,26 1,66 2,40 1,00 201,00 5124
69 331,26 1,66 2,40 1,00 203,00 5125
70 331,26 1,66 2,40 1,00 205,00 5125
71 331,26 1,66 2,40 1,00 207,00 5125
72 331,26 1,66 2,40 1,00 209,00 5125
73 331,26 1,66 2,40 1,00 211,00 5125
74 331,26 1,66 2,40 1,00 213,00 5126
75 331,26 1,66 2,40 1,00 215,00 5126
76 331,26 1,66 2,40 1,00 217,00 5126
77 331,26 1,66 2,40 1,00 219,00 5126
78 331,26 1,66 2,40 1,00 221,00 5127
79 331,26 1,66 2,40 1,00 223,00 5128
80 331,26 1,66 2,40 1,00 225,00 5128
81 331,26 1,66 2,40 1,00 227,00 5128
82 331,26 1,45 2,09 1,00 229,00 5128
83 331,26 1,45 2,09 1,00 231,00 5128
84 331,26 1,45 2,09 1,00 233,00 5128
85 331,26 1,45 2,09 1,00 235,00 5128
86 331,26 1,45 2,09 1,00 237,00 5128
87 331,26 1,45 2,09 1,00 239,00 5128
88 331,26 1,45 2,09 1,00 241,00 5129
89 331,26 1,45 2,09 1,00 243,00 5133
90 331,26 1,45 2,09 95,00 245,00 5133
91 331,26 1,45 2,09 95,00 247,00 5240
92 331,26 1,45 2,09 95,00 249,00 5280
93 331,26 1,45 2,09 95,00 251,00 5298
94 331,26 1,45 2,09 95,00 253,00 5308
95 331,26 1,45 2,09 95,00 255,00 5318
96 331,26 1,45 2,09 95,00 257,00 5327
97 331,26 1,45 2,09 95,00 259,00 5336
98 331,26 120,57 174,12 95,00 261,00 5340
99 331,26 120,57 174,12 95,00 263,00 5347
100 331,26 120,57 174,13 95,00 265,00 5351
101 331,26 120,57 174,12 95,00 267,00 5353
102 331,26 120,57 174,12 95,00 269,00 5354
103 331,26 120,57 174,12 95,00 271,00 5357
104 331,26 120,57 174,12 95,00 273,00 5357
105 331,26 120,57 174,12 95,00 275,00 5357
106 331,26 120,57 174,12 95,00 277,00 5357
107 331,26 120,57 174,12 95,00 279,00 5357
108 331,26 120,57 174,12 95,00 281,00 5357
109 331,26 120,57 174,12 95,00 283,00 5359
110 331,26 120,57 174,12 95,00 285,00 5359
111 331,26 120,57 174,12 95,00 287,00 5360
112 331,26 120,57 174,12 95,00 289,00 5362
113 331,26 120,57 174,12 95,00 291,00 5364
114 331,26 120,57 174,12 95,00 293,00 5366
115 331,26 120,57 174,12 95,00 295,00 5366
116 331,26 105,96 153,01 95,00 297,00 5366
117 331,26 105,96 153,01 95,00 299,00 5366
118 331,26 105,96 153,01 95,00 301,00 5367
119 331,26 105,96 153,01 95,00 303,00 5368
120 331,26 105,96 153,01 1,00 305,00 5368
121 331,26 1,08 1,56 1,00 307,00 5378
122 331,26 1,07 1,55 1,00 309,00 5387
123 331,26 1,07 1,55 1,00 311,00 5391
124 331,26 1,07 1,55 1,00 313,00 5392
125 331,26 1,07 1,55 1,00 315,00 5392
126 331,26 1,04 1,51 1,00 317,00 5392
127 331,26 1,04 1,51 1,00 319,00 5392
128 331,26 1,04 1,51 1,00 321,00 5392
129 331,26 1,04 1,51 1,00 323,00 5392
130 331,26 1,04 1,51 1,00 325,00 5392
131 331,26 1,04 1,51 1,00 327,00 5392
132 331,26 1,04 1,51 1,00 329,00 5392
133 331,26 1,04 1,51 1,00 331,00 5392
134 331,26 1,04 1,51 1,00 333,00 5392
135 331,26 1,04 1,51 1,00 335,00 5392
136 331,26 1,04 1,51 1,00 337,00 5392
137 331,26 1,04 1,51 1,00 339,00 5392
138 331,26 1,04 1,51 1,00 341,00 5392
139 331,26 1,04 1,51 1,00 343,00 5392
140 331,26 1,04 1,51 1,00 345,00 5397
141 331,26 1,04 1,51 1,00 347,00 5398
142 331,26 1,04 1,51 1,00 349,00 5398
143 331,26 1,04 1,51 1,00 351,00 5398
144 331,26 1,04 1,51 1,00 353,00 5398
145 331,26 1,04 1,51 1,00 355,00 5398
146 331,26 1,04 1,51 1,00 357,00 5398
147 331,26 1,04 1,51 1,00 359,00 5398
148 331,26 1,04 1,51 1,00 361,00 5398
149 331,26 1,04 1,51 1,00 363,00 5398
150 331,26 1,04 1,51 89,00 365,00 5398
151 331,26 1,04 1,51 89,00 367,00 5443
152 331,26 1,04 1,51 89,00 369,00 5461
153 331,26 1,04 1,51 89,00 371,00 5469
154 331,26 1,04 1,51 89,00 373,00 5476
155 331,26 1,04 1,51 89,00 375,00 5480
156 331,26 1,04 1,51 89,00 377,00 5482
157 331,26 1,04 1,51 89,00 379,00 5482
158 331,26 1,04 1,51 89,00 381,00 5492
159 331,26 1,04 1,51 89,00 383,00 5501
160 331,26 76,58 110,58 89,00 385,00 5510
161 331,26 76,58 110,58 89,00 387,00 5520
162 331,26 75,79 109,45 89,00 389,00 5532
163 331,26 75,79 109,45 89,00 391,00 5544
164 331,26 75,79 109,45 89,00 393,00 5553
165 331,26 75,79 109,45 89,00 395,00 5560
166 331,26 75,79 109,45 89,00 397,00 5566
167 331,26 75,79 109,45 89,00 399,00 5570
168 331,26 75,79 109,45 89,00 401,00 5573
169 331,26 75,79 109,45 89,00 403,00 5575
170 331,26 75,79 109,45 89,00 405,00 5576
171 331,26 72,44 104,60 89,00 407,00 5577
172 331,26 72,08 104,09 89,00 409,00 5578
173 331,26 72,08 104,09 89,00 411,00 5579
174 331,26 72,08 104,09 89,00 413,00 5580
175 331,26 72,08 104,09 89,00 415,00 5582
176 331,26 70,70 102,10 89,00 417,00 5583
177 331,26 70,70 102,10 89,00 419,00 5584
178 331,26 70,70 102,10 89,00 421,00 5587
179 331,26 69,70 100,65 89,00 423,00 5589
180 331,26 69,70 100,65 1,00 425,00 5591
181 331,26 69,70 100,65 1,00 427,00 5600
182 331,26 69,70 100,65 1,00 429,00 5601
183 331,26 69,70 100,65 1,00 431,00 5602
184 331,26 69,70 100,65 1,00 433,00 5602
185 331,26 0,76 1,10 1,00 435,00 5602
186 331,26 0,76 1,10 1,00 437,00 5602
187 331,26 0,76 1,10 1,00 439,00 5602
188 331,26 0,76 1,10 1,00 441,00 5602
189 331,26 0,76 1,10 1,00 443,00 5602
190 331,26 0,76 1,10 1,00 445,00 5602
191 331,26 0,76 1,10 1,00 447,00 5604
192 331,26 0,76 1,10 1,00 449,00 5606
193 331,26 0,76 1,10 1,00 451,00 5607
194 331,26 0,76 1,10 1,00 453,00 5611
195 331,26 0,76 1,10 1,00 455,00 5613
196 331,26 0,76 1,10 1,00 457,00 5613
197 331,26 0,76 1,10 1,00 459,00 5613
198 331,26 0,76 1,10 1,00 461,00 5613
199 331,26 0,76 1,10 1,00 463,00 5613
200 331,26 0,76 1,10 1,00 465,00 5613
201 331,26 0,71 1,02 1,00 467,00 5613
202 331,26 0,71 1,02 1,00 469,00 5613
203 331,26 0,71 1,02 1,00 471,00 5613
204 331,26 0,71 1,02 1,00 473,00 5613
205 331,26 0,71 1,02 1,00 475,00 5613
206 331,26 0,71 1,02 1,00 477,00 5613
207 331,26 0,71 1,02 1,00 479,00 5613
208 331,26 0,71 1,02 1,00 481,00 5614
209 331,26 0,71 1,02 1,00 483,00 5616
210 331,26 0,71 1,02 91,00 485,00 5616
211 331,26 0,71 1,02 91,00 487,00 5655
212 331,26 0,71 1,02 91,00 489,00 5665
213 331,26 61,39 88,65 91,00 491,00 5671
214 331,26 61,39 88,65 91,00 493,00 5671
215 331,26 61,39 88,65 91,00 495,00 5671
216 331,26 61,39 88,65 91,00 497,00 5671
217 331,26 61,39 88,65 91,00 499,00 5671
218 331,26 61,39 88,65 91,00 501,00 5671
219 331,26 61,39 88,65 91,00 503,00 5671
220 331,26 59,69 86,20 91,00 505,00 5671
221 331,26 59,69 86,20 91,00 507,00 5671
222 331,26 59,69 86,20 91,00 509,00 5671
223 331,26 58,99 85,18 91,00 511,00 5671
224 331,26 58,99 85,18 91,00 513,00 5671
225 331,26 58,99 85,18 91,00 515,00 5671
226 331,26 58,99 85,18 91,00 517,00 5671
227 331,26 58,99 85,18 91,00 519,00 5671
228 331,26 58,99 85,18 91,00 521,00 5671
229 331,26 58,99 85,18 91,00 523,00 5671
230 331,26 58,99 85,18 91,00 525,00 5671
231 331,26 58,99 85,18 91,00 527,00 5671
232 331,26 58,99 85,18 91,00 529,00 5671
233 331,26 56,77 81,98 91,00 531,00 5671
234 331,26 56,77 81,98 91,00 533,00 5671
235 331,26 56,77 81,98 91,00 535,00 5671
236 331,26 56,77 81,98 91,00 537,00 5671
237 331,26 56,77 81,98 91,00 539,00 5671
238 331,26 56,77 81,98 91,00 541,00 5671
239 331,26 56,77 81,98 91,00 543,00 5671
240 331,26 56,77 81,98 1,00 545,00 5671
241 331,26 56,77 81,98 1,00 547,00 5686
242 331,26 56,77 81,98 1,00 549,00 5686
243 331,26 56,77 81,98 1,00 551,00 5687
244 331,26 56,77 81,98 1,00 553,00 5688
245 331,26 56,77 81,98 1,00 555,00 5688
246 331,26 56,77 81,98 1,00 557,00 5688
247 331,26 56,77 81,98 1,00 559,00 5688
248 331,26 56,77 81,98 1,00 561,00 5688
249 331,26 56,77 81,98 1,00 563,00 5691
250 331,26 56,77 81,98 1,00 565,00 5693
251 331,26 56,77 81,98 1,00 567,00 5693
252 331,26 56,77 81,98 1,00 569,00 5693
253 331,26 56,77 81,98 1,00 571,00 5694
254 331,26 56,77 81,98 1,00 573,00 5694
255 331,26 56,77 81,98 1,00 575,00 5694
256 331,26 56,77 81,98 1,00 577,00 5694
257 331,26 56,77 81,98 1,00 579,00 5694
258 331,26 56,77 81,98 1,00 581,00 5694
259 331,26 56,77 81,98 1,00 583,00 5694
260 331,26 56,77 81,98 1,00 585,00 5694
261 331,26 56,77 81,98 1,00 587,00 5694
262 331,26 56,77 81,98 1,00 589,00 5694
263 331,26 56,77 81,98 1,00 591,00 5694
264 331,26 56,77 81,98 1,00 593,00 5694
265 331,26 56,77 81,98 1,00 595,00 5694
266 331,26 56,77 81,98 1,00 597,00 5694
267 331,26 56,77 81,98 1,00 599,00 5694
268 331,26 56,77 81,98 1,00 601,00 5694
269 331,26 56,77 81,98 1,00 603,00 5694
270 331,26 56,77 81,98 1,00 605,00 5694
271 331,26 56,77 81,98 1,00 607,00 5724
272 331,26 56,77 81,98 1,00 609,00 5736
273 331,26 56,77 81,98 1,00 611,00 5742
274 331,26 56,77 81,97 1,00 613,00 5742
275 331,26 56,77 81,97 1,00 615,00 5742
276 331,26 56,77 81,97 1,00 617,00 5742
277 331,26 56,77 81,97 1,00 619,00 5742
278 331,26 56,77 81,97 1,00 621,00 5742
279 331,26 56,77 81,97 1,00 623,00 5742
280 331,26 56,77 81,97 1,00 625,00 5742
281 331,26 0,53 0,76 1,00 627,00 5742
282 331,26 0,53 0,76 1,00 629,00 5742
283 331,26 0,53 0,76 1,00 631,00 5742
284 331,26 0,53 0,76 1,00 633,00 5742
285 331,26 0,53 0,76 1,00 635,00 5742
286 331,26 0,53 0,76 1,00 637,00 5742
287 331,26 0,53 0,76 1,00 639,00 5742
288 331,26 0,53 0,76 1,00 641,00 5742
289 331,26 0,53 0,76 1,00 643,00 5742
290 331,26 0,53 0,76 1,00 645,00 5742
291 331,26 0,53 0,76 1,00 647,00 5742
292 331,26 0,53 0,76 1,00 649,00 5742
293 331,26 0,53 0,76 1,00 651,00 5742
294 331,26 0,53 0,76 1,00 653,00 5742
295 331,26 0,53 0,76 1,00 655,00 5742
296 331,26 0,53 0,76 1,00 657,00 5742
297 331,26 0,53 0,76 1,00 659,00 5742
298 331,26 0,53 0,76 1,00 661,00 5742
299 331,26 0,53 0,76 1,00 663,00 5742
300 331,26 0,50 0,72 93,00 665,00 5742
301 331,26 0,50 0,72 93,00 667,00 5752
302 331,26 0,50 0,72 93,00 669,00 5752
303 331,26 0,50 0,72 93,00 671,00 5752
304 331,26 0,50 0,72 93,00 673,00 5752
305 331,26 45,64 65,91 93,00 675,00 5752
306 331,26 45,64 65,91 93,00 677,00 5762
307 331,26 45,64 65,91 93,00 679,00 5773
308 331,26 45,64 65,91 93,00 681,00 5778
309 331,26 45,64 65,91 93,00 683,00 5780
310 331,26 45,64 65,91 93,00 685,00 5780
311 331,26 45,64 65,91 93,00 687,00 5780
312 331,26 45,64 65,91 93,00 689,00 5780
313 331,26 45,64 65,91 93,00 691,00 5782
314 331,26 45,64 65,91 93,00 693,00 5783
315 331,26 45,64 65,91 93,00 695,00 5783
316 331,26 45,64 65,91 93,00 697,00 5783
317 331,26 44,07 63,64 93,00 699,00 5783
318 331,26 44,07 63,64 93,00 701,00 5783
319 331,26 43,82 63,28 93,00 703,00 5783
320 331,26 43,82 63,28 93,00 705,00 5783
321 331,26 43,82 63,28 93,00 707,00 5783
322 331,26 43,45 62,75 93,00 709,00 5783
323 331,26 43,45 62,75 93,00 711,00 5783
324 331,26 43,45 62,75 93,00 713,00 5783
325 331,26 43,45 62,75 93,00 715,00 5783
326 331,26 42,97 62,05 93,00 717,00 5783
327 331,26 42,97 62,05 93,00 719,00 5783
328 331,26 42,73 61,70 93,00 721,00 5783
329 331,26 42,73 61,70 93,00 723,00 5783
330 331,26 42,73 61,70 1,00 725,00 5783
331 331,26 42,73 61,70 1,00 727,00 5809
332 331,26 0,45 0,66 1,00 729,00 5815
333 331,26 0,45 0,66 1,00 731,00 5818
334 331,26 0,45 0,66 1,00 733,00 5819
335 331,26 0,45 0,66 1,00 735,00 5820
336 331,26 0,45 0,66 1,00 737,00 5820
337 331,26 0,45 0,66 1,00 739,00 5820
338 331,26 0,45 0,66 1,00 741,00 5820
339 331,26 0,45 0,64 1,00 743,00 5820
340 331,26 0,45 0,64 1,00 745,00 5820
341 331,26 0,45 0,64 1,00 747,00 5820
342 331,26 0,45 0,64 1,00 749,00 5820
343 331,26 0,45 0,64 1,00 751,00 5820
344 331,26 0,45 0,64 1,00 753,00 5820
345 331,26 0,45 0,64 1,00 755,00 5820
346 331,26 0,45 0,64 1,00 757,00 5820
347 331,26 0,45 0,64 1,00 759,00 5820
348 331,26 0,44 0,63 1,00 761,00 5820
349 331,26 0,44 0,63 1,00 763,00 5820
350 331,26 0,44 0,63 1,00 765,00 5820
351 331,26 0,44 0,63 1,00 767,00 5820
352 331,26 0,44 0,63 1,00 769,00 5820
353 331,26 0,44 0,63 1,00 771,00 5820
354 331,26 0,44 0,63 1,00 773,00 5820
355 331,26 0,44 0,63 1,00 775,00 5820
356 331,26 0,44 0,63 1,00 777,00 5820
357 331,26 0,43 0,61 1,00 779,00 5820
358 331,26 0,43 0,61 1,00 781,00 5820
359 331,26 0,43 0,61 1,00 783,00 5820
360 331,26 0,43 0,61 95,00 785,00 5820
361 331,26 0,43 0,61 95,00 787,00 5827
362 331,26 39,89 57,60 95,00 789,00 5827
363 331,26 39,89 57,60 95,00 791,00 5827
364 331,26 39,89 57,60 95,00 793,00 5827
365 331,26 39,89 57,60 95,00 795,00 5827
366 331,26 39,89 57,60 95,00 797,00 5827
367 331,26 39,89 57,60 95,00 799,00 5827
368 331,26 39,89 57,60 95,00 801,00 5827
369 331,26 39,89 57,60 95,00 803,00 5827
370 331,26 39,89 57,60 95,00 805,00 5827
371 331,26 39,89 57,60 95,00 807,00 5827
372 331,26 38,90 56,17 95,00 809,00 5827
