500
0 281,40 281,40 281,40 1,00 58,00
178 281,40 281,40 219,61 349,00 309,00
179 281,40 0,00 0,00 249,00 311,00
180 281,40 281,40 219,39 347,00 312,00
181 281,40 0,00 0,00 247,00 314,00
182 281,40 281,40 219,17 345,00 315,00
183 281,40 0,00 0,00 245,00 317,00
184 281,40 281,40 218,96 343,00 318,00
185 281,40 0,00 0,00 243,00 320,00
186 281,40 281,40 218,77 341,00 321,00
187 281,40 0,00 0,00 241,00 323,00
188 281,40 281,40 218,57 339,00 324,00
189 281,40 0,00 0,00 239,00 326,00
190 281,40 281,40 218,38 337,00 327,00
191 281,40 0,00 0,00 237,00 329,00
192 281,40 281,40 218,18 335,00 330,00
193 281,40 0,00 0,00 235,00 332,00
194 281,40 281,40 217,99 333,00 333,00
195 281,40 0,00 0,00 233,00 335,00
196 281,40 0,00 0,00 331,00 333,00
197 281,40 281,40 217,72 429,00 334,00
198 281,40 0,00 0,00 329,00 336,00
199 281,40 281,40 217,55 427,00 337,00
200 281,40 0,00 0,00 327,00 339,00
201 281,40 281,40 217,38 425,00 340,00
202 281,40 0,00 0,00 325,00 342,00
203 281,40 281,40 217,22 423,00 343,00
204 281,40 0,00 0,00 323,00 345,00
205 281,40 281,40 217,04 421,00 346,00
206 281,40 0,00 0,00 321,00 348,00
207 281,40 281,40 216,87 419,00 349,00
208 281,40 0,00 0,00 319,00 351,00
209 281,40 281,40 216,70 417,00 352,00
210 281,40 0,00 0,00 317,00 354,00
211 281,40 281,40 216,54 415,00 355,00
212 281,40 0,00 0,00 315,00 357,00
213 281,40 281,40 216,40 413,00 358,00
214 281,40 0,00 0,00 313,00 360,00
215 281,40 281,40 216,25 411,00 361,00
216 281,40 0,00 0,00 311,00 363,00
217 281,40 281,40 216,09 409,00 364,00
218 281,40 0,00 0,00 309,00 366,00
219 281,40 281,40 215,94 407,00 367,00
220 281,40 0,00 0,00 307,00 369,00
221 281,40 281,40 215,81 405,00 370,00
222 281,40 0,00 0,00 305,00 372,00
223 281,40 281,40 215,67 403,00 373,00
224 281,40 0,00 0,00 303,00 375,00
225 281,40 281,40 215,53 401,00 376,00
226 281,40 0,00 0,00 301,00 378,00
227 281,40 281,40 215,40 399,00 379,00
228 281,40 0,00 0,00 299,00 381,00
229 281,40 281,40 215,27 397,00 382,00
230 281,40 0,00 0,00 297,00 384,00
231 281,40 281,40 215,14 395,00 385,00
232 281,40 0,00 0,00 295,00 387,00
233 281,40 281,40 215,03 393,00 388,00
234 281,40 0,00 0,00 293,00 390,00
235 281,40 281,40 214,92 391,00 391,00
236 281,40 0,00 0,00 291,00 393,00
237 281,40 0,00 0,00 389,00 391,00
238 281,40 281,40 214,75 487,00 392,00
239 281,40 0,00 0,00 387,00 394,00
240 281,40 281,40 214,65 485,00 395,00
241 281,40 0,00 0,00 385,00 397,00
242 281,40 281,40 214,54 483,00 398,00
243 281,40 0,00 0,00 383,00 400,00
244 281,40 281,40 214,43 481,00 401,00
245 281,40 0,00 0,00 381,00 403,00
246 281,40 281,40 214,34 479,00 404,00
247 281,40 0,00 0,00 379,00 406,00
248 281,40 281,40 214,25 477,00 407,00
249 281,40 0,00 0,00 377,00 409,00
250 281,40 281,40 214,16 475,00 410,00
251 281,40 0,00 0,00 375,00 412,00
252 281,40 281,40 214,07 473,00 413,00
253 281,40 0,00 0,00 373,00 415,00
254 281,40 281,40 213,98 471,00 416,00
255 281,40 0,00 0,00 371,00 418,00
256 281,40 281,40 213,90 469,00 419,00
257 281,40 0,00 0,00 369,00 421,00
258 281,40 281,40 213,81 467,00 422,00
259 281,40 0,00 0,00 367,00 424,00
260 281,40 281,40 213,72 465,00 425,00
261 281,40 0,00 0,00 365,00 427,00
262 281,40 281,40 213,63 463,00 428,00
263 281,40 0,00 0,00 363,00 430,00
264 281,40 281,40 213,55 461,00 431,00
265 281,40 0,00 0,00 361,00 433,00
266 281,40 281,40 213,47 459,00 434,00
267 281,40 0,00 0,00 359,00 436,00
268 281,40 281,40 213,40 457,00 437,00
269 281,40 0,00 0,00 357,00 439,00
270 281,40 281,40 213,32 455,00 440,00
271 281,40 0,00 0,00 355,00 442,00
272 281,40 281,40 213,25 453,00 443,00
273 281,40 0,00 0,00 353,00 445,00
274 281,40 281,40 213,17 451,00 446,00
275 281,40 0,00 0,00 351,00 448,00
276 281,40 281,40 213,09 449,00 449,00
277 281,40 0,00 0,00 349,00 451,00
278 281,40 0,00 0,00 447,00 449,00
279 281,40 281,40 212,98 545,00 450,00
280 281,40 0,00 0,00 445,00 452,00
281 281,40 281,40 212,91 543,00 453,00
282 281,40 0,00 0,00 443,00 455,00
283 281,40 281,40 212,85 541,00 456,00
284 281,40 0,00 0,00 441,00 458,00
285 281,40 281,40 212,79 539,00 459,00
286 281,40 0,00 0,00 439,00 461,00
287 281,40 281,40 212,73 537,00 462,00
288 281,40 0,00 0,00 437,00 464,00
289 281,40 281,40 212,67 535,00 465,00
290 281,40 0,00 0,00 435,00 467,00
291 281,40 281,40 212,63 533,00 468,00
292 281,40 0,00 0,00 433,00 470,00
293 281,40 281,40 212,57 531,00 471,00
294 281,40 0,00 0,00 431,00 473,00
295 281,40 281,40 212,52 529,00 474,00
296 281,40 0,00 0,00 429,00 476,00
297 281,40 281,40 212,47 527,00 477,00
298 281,40 0,00 0,00 427,00 479,00
299 281,40 281,40 212,43 525,00 480,00
300 281,40 0,00 0,00 425,00 482,00
301 281,40 281,40 212,39 523,00 483,00
302 281,40 0,00 0,00 423,00 485,00
303 281,40 281,40 212,35 521,00 486,00
304 281,40 0,00 0,00 421,00 488,00
305 281,40 281,40 212,32 519,00 489,00
306 281,40 0,00 0,00 419,00 491,00
307 281,40 281,40 212,28 517,00 492,00
308 281,40 0,00 0,00 417,00 494,00
309 281,40 281,40 212,23 515,00 495,00
310 281,40 0,00 0,00 415,00 497,00
311 281,40 281,40 212,20 513,00 498,00
312 281,40 0,00 0,00 413,00 500,00
313 281,40 281,40 212,15 511,00 501,00
314 281,40 0,00 0,00 411,00 503,00
315 281,40 281,40 212,11 509,00 504,00
316 281,40 0,00 0,00 409,00 506,00
317 281,40 281,40 212,08 507,00 507,00
318 281,40 0,00 0,00 407,00 509,00
319 281,40 0,00 0,00 505,00 507,00
320 281,40 281,40 212,03 603,00 508,00
321 281,40 0,00 0,00 503,00 510,00
322 281,40 281,40 212,00 601,00 511,00
323 281,40 0,00 0,00 501,00 513,00
324 281,40 281,40 211,97 599,00 514,00
325 281,40 0,00 0,00 499,00 516,00
326 281,40 281,40 211,93 597,00 517,00
327 281,40 0,00 0,00 497,00 519,00
328 281,40 281,40 211,89 595,00 520,00
329 281,40 0,00 0,00 495,00 522,00
330 281,40 281,40 211,86 593,00 523,00
331 281,40 0,00 0,00 493,00 525,00
332 281,40 281,40 211,83 591,00 526,00
333 281,40 0,00 0,00 491,00 528,00
334 281,40 281,40 211,80 589,00 529,00
335 281,40 0,00 0,00 489,00 531,00
336 281,40 281,40 211,78 587,00 532,00
337 281,40 0,00 0,00 487,00 534,00
338 281,40 281,40 211,75 585,00 535,00
339 281,40 0,00 0,00 485,00 537,00
340 281,40 281,40 211,73 583,00 538,00
341 281,40 0,00 0,00 483,00 540,00
342 281,40 281,40 211,70 581,00 541,00
343 281,40 0,00 0,00 481,00 543,00
344 281,40 281,40 211,68 579,00 544,00
345 281,40 0,00 0,00 479,00 546,00
346 281,40 281,40 211,66 577,00 547,00
347 281,40 0,00 0,00 477,00 549,00
348 281,40 281,40 211,65 575,00 550,00
349 281,40 0,00 0,00 475,00 552,00
350 281,40 281,40 211,63 573,00 553,00
351 281,40 0,00 0,00 473,00 555,00
352 281,40 281,40 211,61 571,00 556,00
353 281,40 0,00 0,00 471,00 558,00
354 281,40 281,40 211,60 569,00 559,00
355 281,40 0,00 0,00 469,00 561,00
356 281,40 281,40 211,59 567,00 562,00
357 281,40 0,00 0,00 467,00 564,00
358 281,40 281,40 211,58 565,00 565,00
359 281,40 0,00 0,00 465,00 567,00
360 281,40 0,00 0,00 563,00 565,00
361 281,40 281,40 211,54 661,00 566,00
362 281,40 0,00 0,00 561,00 568,00
363 281,40 281,40 211,52 659,00 569,00
364 281,40 0,00 0,00 559,00 571,00
365 281,40 281,40 211,51 657,00 572,00
366 281,40 0,00 0,00 557,00 574,00
367 281,40 281,40 211,50 655,00 575,00
368 281,40 0,00 0,00 555,00 577,00
369 281,40 281,40 211,49 653,00 578,00
370 281,40 0,00 0,00 553,00 580,00
371 281,40 281,40 211,48 651,00 581,00
372 281,40 0,00 0,00 551,00 583,00
373 281,40 281,40 211,46 649,00 584,00
374 281,40 0,00 0,00 549,00 586,00
375 281,40 281,40 211,45 647,00 587,00
376 281,40 0,00 0,00 547,00 589,00
377 281,40 281,40 211,44 645,00 590,00
378 281,40 0,00 0,00 545,00 592,00
379 281,40 281,40 211,42 643,00 593,00
380 281,40 0,00 0,00 543,00 595,00
381 281,40 281,40 211,41 641,00 596,00
382 281,40 0,00 0,00 541,00 598,00
383 281,40 281,40 211,41 639,00 599,00
384 281,40 0,00 0,00 539,00 601,00
385 281,40 281,40 211,39 637,00 602,00
386 281,40 0,00 0,00 537,00 604,00
387 281,40 281,40 211,38 635,00 605,00
388 281,40 0,00 0,00 535,00 607,00
389 281,40 281,40 211,38 633,00 608,00
390 281,40 0,00 0,00 533,00 610,00
391 281,40 281,40 211,37 631,00 611,00
392 281,40 0,00 0,00 531,00 613,00
393 281,40 281,40 211,37 629,00 614,00
394 281,40 0,00 0,00 529,00 616,00
395 281,40 281,40 211,36 627,00 617,00
396 281,40 0,00 0,00 527,00 619,00
397 281,40 281,40 211,35 625,00 620,00
398 281,40 0,00 0,00 525,00 622,00
399 281,40 281,40 211,35 623,00 623,00
400 281,40 0,00 0,00 523,00 625,00
401 281,40 0,00 0,00 621,00 623,00
402 281,40 281,40 211,36 719,00 624,00
403 281,40 0,00 0,00 619,00 626,00
404 281,40 281,40 211,36 717,00 627,00
405 281,40 0,00 0,00 617,00 629,00
406 281,40 281,40 211,35 715,00 630,00
407 281,40 0,00 0,00 615,00 632,00
408 281,40 281,40 211,35 713,00 633,00
409 281,40 0,00 0,00 613,00 635,00
410 281,40 281,40 211,35 711,00 636,00
411 281,40 0,00 0,00 611,00 638,00
412 281,40 281,40 211,35 709,00 639,00
413 281,40 0,00 0,00 609,00 641,00
414 281,40 281,40 211,35 707,00 642,00
415 281,40 0,00 0,00 607,00 644,00
416 281,40 281,40 211,35 705,00 645,00
417 281,40 0,00 0,00 605,00 647,00
418 281,40 281,40 211,36 703,00 648,00
419 281,40 0,00 0,00 603,00 650,00
420 281,40 281,40 211,36 701,00 651,00
421 281,40 0,00 0,00 601,00 653,00
422 281,40 281,40 211,36 699,00 654,00
423 281,40 0,00 0,00 599,00 656,00
424 281,40 281,40 211,37 697,00 657,00
425 281,40 0,00 0,00 597,00 659,00
426 281,40 281,40 211,37 695,00 660,00
427 281,40 0,00 0,00 595,00 662,00
428 281,40 281,40 211,37 693,00 663,00
429 281,40 0,00 0,00 593,00 665,00
430 281,40 281,40 211,37 691,00 666,00
431 281,40 0,00 0,00 591,00 668,00
432 281,40 281,40 211,37 689,00 669,00
433 281,40 0,00 0,00 589,00 671,00
434 281,40 281,40 211,37 687,00 672,00
435 281,40 0,00 0,00 587,00 674,00
436 281,40 281,40 211,37 685,00 675,00
437 281,40 0,00 0,00 585,00 677,00
438 281,40 281,40 211,37 683,00 678,00
439 281,40 0,00 0,00 583,00 680,00
440 281,40 281,40 211,38 681,00 681,00
441 281,40 0,00 0,00 581,00 683,00
442 281,40 0,00 0,00 679,00 681,00
443 281,40 281,40 211,38 777,00 682,00
444 281,40 0,00 0,00 677,00 684,00
445 281,40 281,40 211,38 775,00 685,00
446 281,40 0,00 0,00 675,00 687,00
447 281,40 281,40 211,38 773,00 688,00
448 281,40 0,00 0,00 673,00 690,00
449 281,40 281,40 211,38 771,00 691,00
450 281,40 0,00 0,00 671,00 693,00
451 281,40 281,40 211,39 769,00 694,00
452 281,40 0,00 0,00 669,00 696,00
453 281,40 281,40 211,39 767,00 697,00
454 281,40 0,00 0,00 667,00 699,00
455 281,40 281,40 211,40 765,00 700,00
456 281,40 0,00 0,00 665,00 702,00
457 281,40 281,40 211,41 763,00 703,00
458 281,40 0,00 0,00 663,00 705,00
459 281,40 281,40 211,41 761,00 706,00
460 281,40 0,00 0,00 661,00 708,00
461 281,40 281,40 211,42 759,00 709,00
462 281,40 0,00 0,00 659,00 711,00
463 281,40 281,40 211,43 757,00 712,00
464 281,40 0,00 0,00 657,00 714,00
465 281,40 281,40 211,43 755,00 715,00
466 281,40 0,00 0,00 655,00 717,00
467 281,40 281,40 211,44 753,00 718,00
468 281,40 0,00 0,00 653,00 720,00
469 281,40 281,40 211,44 751,00 721,00
470 281,40 0,00 0,00 651,00 723,00
471 281,40 281,40 211,45 749,00 724,00
472 281,40 0,00 0,00 649,00 726,00
473 281,40 281,40 211,46 747,00 727,00
474 281,40 0,00 0,00 647,00 729,00
475 281,40 281,40 211,47 745,00 730,00
476 281,40 0,00 0,00 645,00 732,00
477 281,40 281,40 211,47 743,00 733,00
478 281,40 0,00 0,00 643,00 735,00
479 281,40 281,40 211,48 741,00 736,00
480 281,40 0,00 0,00 641,00 738,00
481 281,40 281,40 211,48 739,00 739,00
482 281,40 0,00 0,00 639,00 741,00
483 281,40 0,00 0,00 737,00 739,00
484 281,40 281,40 211,49 835,00 740,00
485 281,40 0,00 0,00 735,00 742,00
486 281,40 281,40 211,49 833,00 743,00
487 281,40 0,00 0,00 733,00 745,00
488 281,40 281,40 211,50 831,00 746,00
489 281,40 0,00 0,00 731,00 748,00
490 281,40 281,40 211,51 829,00 749,00
491 281,40 0,00 0,00 729,00 751,00
492 281,40 281,40 211,52 827,00 752,00
493 281,40 0,00 0,00 727,00 754,00
494 281,40 281,40 211,53 825,00 755,00
495 281,40 0,00 0,00 725,00 757,00
496 281,40 281,40 211,54 823,00 758,00
497 281,40 0,00 0,00 723,00 760,00
498 281,40 281,40 211,54 821,00 761,00
499 281,40 0,00 0,00 721,00 763,00
