500
0 6,28 6,28 6,28 8,00 66,00 0 1
258 6,28 6,28 4,98 1,00 2,00 232098 1
259 6,28 6,28 4,94 2,00 1,00 232617 1
260 6,28 6,28 4,90 2,00 6,00 233264 1
261 6,28 6,28 4,87 1,00 6,00 233979 1
262 6,28 6,28 4,92 2,00 4,00 234613 1
263 6,28 6,28 4,90 2,00 6,00 235212 1
264 6,28 6,28 4,93 1,00 6,00 235817 1
265 6,28 6,28 4,89 2,00 5,00 236398 1
266 6,28 6,28 4,89 2,00 6,00 236895 1
267 6,28 2,09 1,63 2,00 6,00 237510 1
268 6,28 2,09 1,62 1,00 6,00 238092 1
269 6,28 2,09 1,61 1,00 1,00 238725 1
270 6,28 2,09 1,61 1,00 1,00 239224 1
271 6,28 2,09 1,60 1,00 1,00 239797 1
272 6,28 2,09 1,59 1,00 1,00 240308 1
273 6,28 2,09 1,58 1,00 1,00 240800 1
274 6,28 2,09 1,57 1,00 1,00 241319 1
275 6,28 6,28 4,66 1,00 1,00 241758 1
276 6,28 6,28 4,63 1,00 1,00 242166 1
277 6,28 6,28 4,63 1,00 1,00 242581 1
278 6,28 6,28 4,58 1,00 1,00 242909 1
279 6,28 6,28 4,57 1,00 1,00 243219 1
280 6,28 6,28 4,53 1,00 1,00 243464 1
281 6,28 6,28 4,53 1,00 1,00 243676 1
282 6,28 6,28 4,54 1,00 1,00 243930 1
283 6,28 6,28 4,53 1,00 1,00 244170 1
284 6,28 6,28 4,52 2,00 1,00 244381 1
285 6,28 2,09 1,51 2,00 6,00 244581 1
286 6,28 2,09 1,51 2,00 6,00 244881 1
287 6,28 2,09 1,52 2,00 6,00 245197 1
288 6,28 2,09 1,53 2,00 6,00 245608 1
289 6,28 2,09 1,54 2,00 6,00 246088 1
290 6,28 2,09 1,55 2,00 6,00 246639 1
291 6,28 2,09 1,56 2,00 6,00 247156 1
292 6,28 2,09 1,56 2,00 6,00 247714 1
293 6,28 2,09 1,56 2,00 6,00 248241 1
294 6,28 2,09 1,57 2,00 6,00 248810 1
295 6,28 2,09 1,57 2,00 6,00 249419 1
296 6,28 2,09 1,57 2,00 6,00 250007 1
297 6,28 2,09 1,57 2,00 6,00 250497 1
298 6,28 2,09 1,58 1,00 6,00 250954 1
299 6,28 2,09 1,56 1,00 1,00 251457 1
300 6,28 2,09 1,58 1,00 1,00 251857 1
301 6,28 2,09 1,57 1,00 1,00 252267 1
302 6,28 2,09 1,57 1,00 1,00 252574 1
303 6,28 2,09 1,58 1,00 1,00 252830 1
304 6,28 2,09 1,56 1,00 1,00 253107 1
305 6,28 2,09 1,57 1,00 1,00 253377 1
306 6,28 2,09 1,57 2,00 1,00 253614 1
307 6,28 2,09 1,57 2,00 6,00 253802 1
308 6,28 2,09 1,59 1,00 6,00 254049 1
309 6,28 2,09 1,58 2,00 1,00 254401 1
310 6,28 2,09 1,59 2,00 6,00 254778 1
311 6,28 2,09 1,59 2,00 6,00 255271 1
312 6,28 2,09 1,58 2,00 6,00 255757 1
313 6,28 2,09 1,58 2,00 6,00 256168 1
314 6,28 2,09 1,58 2,00 6,00 256672 1
315 6,28 2,09 1,57 2,00 6,00 257185 1
316 6,28 2,09 1,58 2,00 6,00 257712 1
317 6,28 2,09 1,58 2,00 6,00 258122 1
318 6,28 2,09 1,58 2,00 6,00 258667 1
319 6,28 2,09 1,58 2,00 6,00 259142 1
320 6,28 2,09 1,57 2,00 6,00 259646 1
321 6,28 2,09 1,58 1,00 6,00 260162 1
322 6,28 2,09 1,57 1,00 1,00 260676 1
323 6,28 2,09 1,58 1,00 1,00 261138 1
324 6,28 2,09 1,58 1,00 1,00 261651 1
325 6,28 2,09 1,58 1,00 1,00 262097 1
326 6,28 2,09 1,58 1,00 1,00 262489 1
327 6,28 2,09 1,58 1,00 1,00 262843 1
328 6,28 2,09 1,58 1,00 1,00 263159 1
329 6,28 2,09 1,58 2,00 1,00 263421 1
330 6,28 2,09 1,58 2,00 6,00 263619 1
331 6,28 2,09 1,58 1,00 6,00 263843 1
332 6,28 2,09 1,58 2,00 1,00 264118 1
333 6,28 2,09 1,58 1,00 6,00 264399 1
334 6,28 2,09 1,58 2,00 1,00 264633 1
335 6,28 2,09 1,59 2,00 6,00 264897 1
336 6,28 2,09 1,59 1,00 6,00 265071 1
337 6,28 2,09 1,59 2,00 1,00 265325 1
338 6,28 2,09 1,59 2,00 6,00 265624 1
339 6,28 2,09 1,59 2,00 6,00 265881 1
340 6,28 2,09 1,59 1,00 6,00 266159 1
341 6,28 2,09 1,58 1,00 1,00 266407 1
342 6,28 6,28 4,75 1,00 1,00 266608 1
343 6,28 6,28 4,76 1,00 1,00 266826 1
344 6,28 6,28 4,75 1,00 1,00 267021 1
345 6,28 6,28 4,75 1,00 1,00 267267 1
346 6,28 6,28 4,75 1,00 1,00 267522 1
347 6,28 6,28 4,75 1,00 1,00 267800 1
348 6,28 6,28 4,75 1,00 1,00 267983 1
349 6,28 6,28 4,76 1,00 1,00 268149 1
350 6,28 6,28 4,75 1,00 1,00 268298 1
351 6,28 6,28 4,75 1,00 1,00 268420 1
352 6,28 6,28 4,75 1,00 1,00 268528 1
353 6,28 6,28 4,75 1,00 1,00 268604 1
354 6,28 6,28 4,75 1,00 1,00 268675 1
355 6,28 6,28 4,75 1,00 1,00 268771 1
356 6,28 6,28 4,75 1,00 1,00 268866 1
357 6,28 6,28 4,74 1,00 1,00 268992 1
358 6,28 6,28 4,75 1,00 1,00 269085 1
359 6,28 6,28 4,75 2,00 1,00 269183 1
360 6,28 6,28 4,75 2,00 6,00 269292 1
361 6,28 6,28 4,75 1,00 4,00 269492 1
362 6,28 6,28 4,75 1,00 3,00 269676 1
363 6,28 6,28 4,75 1,00 1,00 269862 1
364 6,28 6,28 4,75 1,00 1,00 270024 1
365 6,28 6,28 4,75 1,00 1,00 270194 1
366 6,28 6,28 4,75 1,00 1,00 270340 1
367 6,28 6,28 4,75 1,00 1,00 270507 1
368 6,28 6,28 4,75 1,00 1,00 270654 1
369 6,28 6,28 4,75 1,00 1,00 270777 1
370 6,28 6,28 4,75 1,00 1,00 270904 1
371 6,28 6,28 4,75 1,00 1,00 271036 1
372 6,28 6,28 4,75 1,00 1,00 271172 1
373 6,28 6,28 4,75 1,00 1,00 271283 1
374 6,28 6,28 4,75 1,00 1,00 271382 1
375 6,28 6,28 4,75 1,00 1,00 271457 1
376 6,28 6,28 4,75 1,00 1,00 271539 1
377 6,28 6,28 4,75 1,00 1,00 271646 1
378 6,28 6,28 4,75 1,00 1,00 271773 1
379 6,28 6,28 4,75 1,00 1,00 271893 1
380 6,28 6,28 4,75 1,00 1,00 272037 1
381 6,28 6,28 4,75 1,00 1,00 272202 1
382 6,28 6,28 4,75 1,00 1,00 272338 1
383 6,28 6,28 4,75 1,00 1,00 272459 1
384 6,28 6,28 4,75 1,00 1,00 272592 1
385 6,28 6,28 4,75 1,00 1,00 272715 1
386 6,28 6,28 4,75 1,00 1,00 272819 1
387 6,28 6,28 4,75 1,00 1,00 272909 1
388 6,28 6,28 4,75 1,00 1,00 272984 1
389 6,28 6,28 4,75 1,00 1,00 273060 1
390 6,28 6,28 4,75 1,00 1,00 273130 1
391 6,28 6,28 4,75 1,00 1,00 273200 1
392 6,28 6,28 4,75 1,00 1,00 273255 1
393 6,28 6,28 4,75 1,00 1,00 273325 1
394 6,28 6,28 4,75 1,00 1,00 273396 1
395 6,28 6,28 4,75 1,00 1,00 273468 1
396 6,28 6,28 4,75 1,00 1,00 273534 1
397 6,28 6,28 4,75 1,00 1,00 273607 1
398 6,28 6,28 4,75 1,00 1,00 273669 1
399 6,28 6,28 4,75 1,00 1,00 273741 1
400 6,28 6,28 4,75 1,00 1,00 273814 1
401 6,28 6,28 4,75 1,00 1,00 273888 1
402 6,28 6,28 4,75 1,00 1,00 273977 1
403 6,28 6,28 4,75 1,00 1,00 274059 1
404 6,28 6,28 4,75 1,00 1,00 274169 1
405 6,28 6,28 4,75 1,00 1,00 274272 1
406 6,28 6,28 4,75 1,00 1,00 274391 1
407 6,28 6,28 4,75 1,00 1,00 274514 1
408 6,28 6,28 4,75 1,00 1,00 274605 1
409 6,28 6,28 4,75 1,00 1,00 274690 1
410 6,28 6,28 4,75 1,00 1,00 274777 1
411 6,28 6,28 4,75 1,00 1,00 274881 1
412 6,28 6,28 4,75 1,00 1,00 274988 1
413 6,28 6,28 4,75 1,00 1,00 275096 1
414 6,28 6,28 4,75 1,00 1,00 275203 1
415 6,28 6,28 4,75 1,00 1,00 275294 1
416 6,28 6,28 4,75 1,00 1,00 275366 1
417 6,28 6,28 4,75 1,00 1,00 275439 1
418 6,28 6,28 4,75 1,00 1,00 275506 1
419 6,28 6,28 4,75 1,00 1,00 275568 1
420 6,28 6,28 4,75 1,00 1,00 275608 1
421 6,28 6,28 4,75 1,00 1,00 275655 1
422 6,28 6,28 4,75 1,00 1,00 275694 1
423 6,28 6,28 4,75 1,00 1,00 275738 1
424 6,28 6,28 4,75 1,00 1,00 275786 1
425 6,28 6,28 4,75 1,00 1,00 275834 1
426 6,28 6,28 4,75 1,00 1,00 275905 1
427 6,28 6,28 4,75 1,00 1,00 275978 1
428 6,28 6,28 4,75 1,00 1,00 276040 1
429 6,28 6,28 4,75 1,00 1,00 276089 1
430 6,28 6,28 4,75 1,00 1,00 276136 1
431 6,28 6,28 4,75 1,00 1,00 276202 1
432 6,28 6,28 4,75 1,00 1,00 276263 1
433 6,28 6,28 4,75 1,00 1,00 276339 1
434 6,28 6,28 4,75 1,00 1,00 276430 1
435 6,28 6,28 4,75 1,00 1,00 276471 1
436 6,28 6,28 4,75 1,00 1,00 276551 1
437 6,28 6,28 4,75 1,00 1,00 276623 1
438 6,28 6,28 4,75 1,00 1,00 276703 1
439 6,28 6,28 4,75 1,00 1,00 276776 1
440 6,28 6,28 4,75 1,00 1,00 276831 1
441 6,28 6,28 4,75 1,00 1,00 276912 1
442 6,28 6,28 4,75 1,00 1,00 276981 1
443 6,28 6,28 4,75 1,00 1,00 277029 1
444 6,28 6,28 4,75 1,00 1,00 277094 1
445 6,28 6,28 4,75 1,00 1,00 277155 1
446 6,28 6,28 4,75 1,00 1,00 277209 1
447 6,28 6,28 4,75 1,00 1,00 277276 1
448 6,28 6,28 4,75 1,00 1,00 277346 1
449 6,28 6,28 4,75 1,00 1,00 277419 1
450 6,28 6,28 4,75 1,00 1,00 277480 1
451 6,28 6,28 4,75 1,00 1,00 277546 1
452 6,28 6,28 4,75 1,00 1,00 277633 1
453 6,28 6,28 4,75 1,00 1,00 277699 1
454 6,28 6,28 4,75 1,00 1,00 277753 1
455 6,28 6,28 4,75 1,00 1,00 277794 1
456 6,28 6,28 4,75 1,00 1,00 277831 1
457 6,28 6,28 4,75 1,00 1,00 277866 1
458 6,28 6,28 4,75 1,00 1,00 277907 1
459 6,28 6,28 4,75 1,00 1,00 277956 1
460 6,28 6,28 4,75 1,00 1,00 278010 1
461 6,28 6,28 4,75 1,00 1,00 278052 1
462 6,28 6,28 4,75 1,00 1,00 278092 1
463 6,28 6,28 4,75 1,00 1,00 278136 1
464 6,28 6,28 4,75 1,00 1,00 278171 1
465 6,28 6,28 4,75 1,00 1,00 278215 1
466 6,28 6,28 4,75 1,00 1,00 278256 1
467 6,28 6,28 4,75 1,00 1,00 278310 1
468 6,28 6,28 4,75 1,00 1,00 278372 1
469 6,28 6,28 4,75 1,00 1,00 278422 1
470 6,28 6,28 4,75 1,00 1,00 278480 1
471 6,28 6,28 4,75 1,00 1,00 278532 1
472 6,28 6,28 4,75 1,00 1,00 278583 1
473 6,28 6,28 4,75 1,00 1,00 278628 1
474 6,28 6,28 4,75 1,00 1,00 278661 1
475 6,28 6,28 4,75 1,00 1,00 278697 1
476 6,28 6,28 4,75 1,00 1,00 278747 1
477 6,28 6,28 4,75 1,00 1,00 278809 1
478 6,28 6,28 4,75 1,00 1,00 278860 1
479 6,28 6,28 4,75 1,00 1,00 278924 1
480 6,28 6,28 4,75 1,00 1,00 278971 1
481 6,28 6,28 4,75 1,00 1,00 279018 1
482 6,28 6,28 4,75 1,00 1,00 279043 1
483 6,28 6,28 4,75 1,00 1,00 279071 1
484 6,28 6,28 4,75 1,00 1,00 279098 1
485 6,28 6,28 4,75 1,00 1,00 279123 1
486 6,28 6,28 4,75 1,00 1,00 279191 1
487 6,28 6,28 4,75 1,00 1,00 279255 1
488 6,28 6,28 4,75 1,00 1,00 279281 1
489 6,28 6,28 4,75 1,00 1,00 279305 1
490 6,28 6,28 4,75 1,00 1,00 279344 1
491 6,28 6,28 4,75 1,00 1,00 279378 1
492 6,28 6,28 4,75 1,00 1,00 279421 1
493 6,28 6,28 4,75 1,00 1,00 279458 1
494 6,28 6,28 4,75 1,00 1,00 279509 1
495 6,28 6,28 4,75 1,00 1,00 279558 1
496 6,28 6,28 4,75 1,00 1,00 279608 1
497 6,28 6,28 4,75 1,00 1,00 279665 1
498 6,28 6,28 4,75 1,00 1,00 279720 1
499 6,28 6,28 4,75 1,00 1,00 279792 1
