1000
0 353,67 353,67 353,67 1,00 49,00 0
163 353,67 87,44 94,70 89,00 366,00 5544
164 353,67 87,44 94,70 89,00 368,00 5553
165 353,67 87,44 94,70 89,00 370,00 5560
166 353,67 87,44 94,70 89,00 372,00 5566
167 353,67 87,44 94,70 89,00 374,00 5570
168 353,67 87,44 94,70 89,00 376,00 5573
169 353,67 87,44 94,70 89,00 378,00 5575
170 353,67 87,44 94,70 89,00 380,00 5576
171 353,67 87,44 94,70 89,00 382,00 5577
172 353,67 87,44 94,70 89,00 384,00 5578
173 353,67 87,44 94,70 89,00 386,00 5579
174 353,67 87,44 94,70 89,00 388,00 5580
175 353,67 87,44 94,70 89,00 390,00 5582
176 353,67 87,44 94,70 89,00 392,00 5583
177 353,67 87,44 94,70 89,00 394,00 5584
178 353,67 87,44 94,70 89,00 396,00 5587
179 353,67 87,44 94,70 89,00 398,00 5589
180 353,67 87,44 94,70 1,00 400,00 5591
181 353,67 87,44 94,70 1,00 402,00 5600
182 353,67 87,44 94,70 1,00 404,00 5601
183 353,67 87,44 94,70 1,00 406,00 5602
184 353,67 87,44 94,70 1,00 408,00 5602
185 353,67 87,44 94,70 1,00 410,00 5602
186 353,67 87,44 94,70 1,00 412,00 5602
187 353,67 87,44 94,70 1,00 414,00 5602
188 353,67 87,44 94,70 1,00 416,00 5602
189 353,67 87,44 94,70 1,00 418,00 5602
190 353,67 87,44 94,70 1,00 420,00 5602
191 353,67 0,84 0,91 1,00 422,00 5604
192 353,67 0,84 0,91 1,00 424,00 5606
193 353,67 0,84 0,91 1,00 426,00 5607
194 353,67 0,84 0,91 1,00 428,00 5611
195 353,67 0,84 0,91 1,00 430,00 5613
196 353,67 0,84 0,91 1,00 432,00 5613
197 353,67 0,84 0,91 1,00 434,00 5613
198 353,67 0,84 0,91 1,00 436,00 5613
199 353,67 0,84 0,91 1,00 438,00 5613
200 353,67 0,84 0,91 1,00 440,00 5613
201 353,67 0,84 0,91 1,00 442,00 5613
202 353,67 0,84 0,91 1,00 444,00 5613
203 353,67 0,84 0,91 1,00 446,00 5613
204 353,67 0,84 0,91 1,00 448,00 5613
205 353,67 0,84 0,91 1,00 450,00 5613
206 353,67 0,84 0,91 1,00 452,00 5613
207 353,67 0,84 0,91 1,00 454,00 5613
208 353,67 0,84 0,91 1,00 456,00 5614
209 353,67 0,84 0,91 1,00 458,00 5616
210 353,67 0,77 0,83 91,00 460,00 5616
211 353,67 0,77 0,83 91,00 462,00 5655
212 353,67 0,77 0,83 91,00 464,00 5665
213 353,67 0,77 0,83 91,00 466,00 5671
214 353,67 0,77 0,83 91,00 468,00 5671
215 353,67 0,77 0,83 91,00 470,00 5671
216 353,67 0,77 0,83 91,00 472,00 5671
217 353,67 0,77 0,83 91,00 474,00 5671
218 353,67 0,77 0,83 91,00 476,00 5671
219 353,67 0,77 0,83 91,00 478,00 5671
220 353,67 0,77 0,83 91,00 480,00 5671
221 353,67 0,77 0,83 91,00 482,00 5671
222 353,67 66,50 72,02 91,00 484,00 5671
223 353,67 66,50 72,02 91,00 486,00 5671
224 353,67 66,50 72,02 91,00 488,00 5671
225 353,67 66,50 72,02 91,00 490,00 5671
226 353,67 66,50 72,02 91,00 492,00 5671
227 353,67 66,50 72,02 91,00 494,00 5671
228 353,67 66,50 72,02 91,00 496,00 5671
229 353,67 66,50 72,02 91,00 498,00 5671
230 353,67 66,50 72,02 91,00 500,00 5671
231 353,67 66,50 72,02 91,00 502,00 5671
232 353,67 66,50 72,02 91,00 504,00 5671
233 353,67 66,50 72,02 91,00 506,00 5671
234 353,67 66,50 72,02 91,00 508,00 5671
235 353,67 66,50 72,02 91,00 510,00 5671
236 353,67 66,50 72,02 91,00 512,00 5671
237 353,67 66,50 72,02 91,00 514,00 5671
238 353,67 66,50 72,02 91,00 516,00 5671
239 353,67 66,50 72,02 91,00 518,00 5671
240 353,67 66,50 72,02 1,00 520,00 5671
241 353,67 66,50 72,02 1,00 522,00 5686
242 353,67 66,50 72,02 1,00 524,00 5686
243 353,67 66,50 72,02 1,00 526,00 5687
244 353,67 66,50 72,02 1,00 528,00 5688
245 353,67 66,50 72,02 1,00 530,00 5688
246 353,67 66,50 72,02 1,00 532,00 5688
247 353,67 66,50 72,02 1,00 534,00 5688
248 353,67 66,50 72,02 1,00 536,00 5688
249 353,67 66,50 72,02 1,00 538,00 5691
250 353,67 0,65 0,71 1,00 540,00 5693
251 353,67 0,65 0,71 1,00 542,00 5693
252 353,67 0,65 0,71 1,00 544,00 5693
253 353,67 0,65 0,71 1,00 546,00 5694
254 353,67 0,65 0,70 1,00 548,00 5694
255 353,67 0,65 0,70 1,00 550,00 5694
256 353,67 0,65 0,70 1,00 552,00 5694
257 353,67 0,65 0,70 1,00 554,00 5694
258 353,67 0,64 0,69 1,00 556,00 5694
259 353,67 0,64 0,69 1,00 558,00 5694
260 353,67 0,64 0,69 1,00 560,00 5694
261 353,67 0,64 0,69 1,00 562,00 5694
262 353,67 0,64 0,69 1,00 564,00 5694
263 353,67 0,64 0,69 1,00 566,00 5694
264 353,67 0,64 0,69 1,00 568,00 5694
265 353,67 0,64 0,69 1,00 570,00 5694
266 353,67 0,64 0,69 1,00 572,00 5694
267 353,67 0,64 0,69 1,00 574,00 5694
268 353,67 0,64 0,69 1,00 576,00 5694
269 353,67 0,64 0,69 1,00 578,00 5694
270 353,67 0,64 0,69 95,00 580,00 5694
271 353,67 57,73 62,53 95,00 582,00 5724
272 353,67 57,73 62,53 95,00 584,00 5736
273 353,67 57,73 62,53 95,00 586,00 5742
274 353,67 57,73 62,53 95,00 588,00 5742
275 353,67 57,73 62,53 95,00 590,00 5742
276 353,67 57,73 62,53 95,00 592,00 5742
277 353,67 57,73 62,53 95,00 594,00 5742
278 353,67 57,73 62,53 95,00 596,00 5742
279 353,67 57,73 62,53 95,00 598,00 5742
280 353,67 57,73 62,53 95,00 600,00 5742
281 353,67 57,73 62,53 95,00 602,00 5742
282 353,67 57,73 62,53 95,00 604,00 5742
283 353,67 57,73 62,53 95,00 606,00 5742
284 353,67 57,73 62,53 95,00 608,00 5742
285 353,67 57,73 62,53 95,00 610,00 5742
286 353,67 57,73 62,53 95,00 612,00 5742
287 353,67 57,73 62,53 95,00 614,00 5742
288 353,67 57,73 62,53 95,00 616,00 5742
289 353,67 57,73 62,53 95,00 618,00 5742
290 353,67 54,19 58,69 95,00 620,00 5742
291 353,67 54,19 58,69 95,00 622,00 5742
292 353,67 54,19 58,69 95,00 624,00 5742
293 353,67 54,19 58,69 95,00 626,00 5742
294 353,67 54,19 58,69 95,00 628,00 5742
295 353,67 54,19 58,69 95,00 630,00 5742
296 353,67 54,19 58,69 95,00 632,00 5742
297 353,67 52,99 57,40 95,00 634,00 5742
298 353,67 52,99 57,40 95,00 636,00 5742
299 353,67 52,99 57,40 95,00 638,00 5742
300 353,67 52,99 57,40 1,00 640,00 5742
301 353,67 52,99 57,40 1,00 642,00 5752
302 353,67 52,99 57,40 1,00 644,00 5752
303 353,67 52,99 57,40 1,00 646,00 5752
304 353,67 52,99 57,40 1,00 648,00 5752
305 353,67 52,99 57,40 1,00 650,00 5752
306 353,67 52,99 57,40 1,00 652,00 5762
307 353,67 52,99 57,40 1,00 654,00 5773
308 353,67 52,99 57,40 1,00 656,00 5778
309 353,67 52,99 57,40 1,00 658,00 5780
310 353,67 0,54 0,58 1,00 660,00 5780
311 353,67 0,54 0,58 1,00 662,00 5780
312 353,67 0,54 0,58 1,00 664,00 5780
313 353,67 0,54 0,58 1,00 666,00 5782
314 353,67 0,54 0,58 1,00 668,00 5783
315 353,67 0,54 0,58 1,00 670,00 5783
316 353,67 0,54 0,58 1,00 672,00 5783
317 353,67 0,54 0,58 1,00 674,00 5783
318 353,67 0,54 0,58 1,00 676,00 5783
319 353,67 0,54 0,58 1,00 678,00 5783
320 353,67 0,54 0,58 1,00 680,00 5783
321 353,67 0,54 0,58 1,00 682,00 5783
322 353,67 0,54 0,58 1,00 684,00 5783
323 353,67 0,54 0,58 1,00 686,00 5783
324 353,67 0,54 0,58 1,00 688,00 5783
325 353,67 0,54 0,58 1,00 690,00 5783
326 353,67 0,51 0,55 1,00 692,00 5783
327 353,67 0,51 0,55 1,00 694,00 5783
328 353,67 0,51 0,55 1,00 696,00 5783
329 353,67 0,51 0,55 1,00 698,00 5783
330 353,67 0,51 0,55 95,00 700,00 5783
331 353,67 0,51 0,55 95,00 702,00 5809
332 353,67 0,51 0,55 95,00 704,00 5815
333 353,67 0,51 0,55 95,00 706,00 5818
334 353,67 0,51 0,55 95,00 708,00 5819
335 353,67 0,51 0,55 95,00 710,00 5820
336 353,67 0,51 0,55 95,00 712,00 5820
337 353,67 0,51 0,55 95,00 714,00 5820
338 353,67 46,93 50,83 95,00 716,00 5820
339 353,67 46,93 50,83 95,00 718,00 5820
340 353,67 46,66 50,54 95,00 720,00 5820
341 353,67 46,66 50,54 95,00 722,00 5820
342 353,67 46,66 50,54 95,00 724,00 5820
343 353,67 46,66 50,54 95,00 726,00 5820
344 353,67 46,66 50,54 95,00 728,00 5820
345 353,67 46,66 50,54 95,00 730,00 5820
346 353,67 46,66 50,54 95,00 732,00 5820
347 353,67 46,66 50,54 95,00 734,00 5820
348 353,67 46,66 50,54 95,00 736,00 5820
349 353,67 46,66 50,54 95,00 738,00 5820
350 353,67 46,66 50,54 95,00 740,00 5820
351 353,67 46,66 50,54 95,00 742,00 5820
352 353,67 45,16 48,91 95,00 744,00 5820
353 353,67 45,04 48,78 95,00 746,00 5820
354 353,67 45,04 48,78 95,00 748,00 5820
355 353,67 45,04 48,78 95,00 750,00 5820
356 353,67 45,04 48,78 95,00 752,00 5820
357 353,67 45,04 48,78 95,00 754,00 5820
358 353,67 45,04 48,78 95,00 756,00 5820
359 353,67 45,04 48,78 95,00 758,00 5820
360 353,67 44,21 47,88 1,00 760,00 5820
361 353,67 44,21 47,88 1,00 762,00 5827
362 353,67 44,21 47,88 1,00 764,00 5827
363 353,67 44,21 47,88 1,00 766,00 5827
364 353,67 44,21 47,88 1,00 768,00 5827
365 353,67 44,21 47,88 1,00 770,00 5827
366 353,67 0,46 0,50 1,00 772,00 5827
367 353,67 0,46 0,50 1,00 774,00 5827
368 353,67 0,46 0,50 1,00 776,00 5827
369 353,67 0,46 0,50 1,00 778,00 5827
370 353,67 0,46 0,50 1,00 780,00 5827
371 353,67 0,46 0,50 1,00 782,00 5827
372 353,67 0,46 0,50 1,00 784,00 5827
373 353,67 0,46 0,50 1,00 786,00 5827
374 353,67 0,46 0,50 1,00 788,00 5827
375 353,67 0,46 0,50 1,00 790,00 5827
376 353,67 0,46 0,50 1,00 792,00 5827
377 353,67 0,46 0,50 1,00 794,00 5827
378 353,67 0,46 0,50 1,00 796,00 5827
379 353,67 0,44 0,48 1,00 798,00 5827
380 353,67 0,44 0,48 1,00 800,00 5827
381 353,67 0,44 0,48 1,00 802,00 5827
382 353,67 0,44 0,48 1,00 804,00 5827
383 353,67 0,44 0,48 1,00 806,00 5833
384 353,67 0,44 0,48 1,00 808,00 5833
385 353,67 0,44 0,47 1,00 810,00 5833
386 353,67 0,44 0,47 1,00 812,00 5833
387 353,67 0,44 0,47 1,00 814,00 5833
388 353,67 0,44 0,47 1,00 816,00 5833
389 353,67 0,44 0,47 1,00 818,00 5833
390 353,67 0,44 0,47 95,00 820,00 5833
391 353,67 0,44 0,47 95,00 822,00 5854
392 353,67 0,44 0,47 95,00 824,00 5858
393 353,67 0,44 0,47 95,00 826,00 5861
394 353,67 0,44 0,47 95,00 828,00 5861
395 353,67 0,44 0,47 95,00 830,00 5861
396 353,67 0,44 0,47 95,00 832,00 5861
397 353,67 0,44 0,47 95,00 834,00 5861
398 353,67 0,44 0,47 95,00 836,00 5861
399 353,67 0,44 0,47 95,00 838,00 5861
400 353,67 0,44 0,47 95,00 840,00 5861
401 353,67 0,44 0,47 95,00 842,00 5865
402 353,67 0,44 0,47 95,00 844,00 5866
403 353,67 0,44 0,47 95,00 846,00 5866
404 353,67 0,44 0,47 95,00 848,00 5866
405 353,67 0,44 0,47 95,00 850,00 5866
406 353,67 39,44 42,71 95,00 852,00 5866
407 353,67 39,44 42,71 95,00 854,00 5866
408 353,67 39,44 42,71 95,00 856,00 5866
409 353,67 39,44 42,71 95,00 858,00 5866
410 353,67 39,07 42,32 95,00 860,00 5866
411 353,67 38,98 42,22 95,00 862,00 5866
412 353,67 38,98 42,22 95,00 864,00 5866
413 353,67 38,98 42,22 95,00 866,00 5866
414 353,67 38,98 42,22 95,00 868,00 5866
415 353,67 38,98 42,22 95,00 870,00 5866
416 353,67 38,98 42,22 95,00 872,00 5866
417 353,67 38,98 42,22 95,00 874,00 5866
418 353,67 38,98 42,22 95,00 876,00 5866
419 353,67 38,98 42,22 95,00 878,00 5866
420 353,67 38,98 42,22 1,00 880,00 5866
421 353,67 38,98 42,22 1,00 882,00 5875
422 353,67 0,40 0,43 1,00 884,00 5878
423 353,67 0,40 0,43 1,00 886,00 5879
424 353,67 0,40 0,43 1,00 888,00 5879
425 353,67 0,40 0,43 1,00 890,00 5879
426 353,67 0,40 0,43 1,00 892,00 5879
427 353,67 0,40 0,43 1,00 894,00 5879
428 353,67 0,40 0,43 1,00 896,00 5880
429 353,67 0,40 0,43 1,00 898,00 5880
430 353,67 0,40 0,43 1,00 900,00 5880
431 353,67 0,40 0,43 1,00 902,00 5880
432 353,67 0,40 0,43 1,00 904,00 5880
433 353,67 0,40 0,43 1,00 906,00 5880
434 353,67 0,40 0,43 1,00 908,00 5880
435 353,67 0,40 0,43 1,00 910,00 5880
436 353,67 0,40 0,43 1,00 912,00 5880
437 353,67 0,40 0,43 1,00 914,00 5880
438 353,67 0,40 0,43 1,00 916,00 5880
439 353,67 0,40 0,43 1,00 918,00 5880
440 353,67 0,40 0,43 1,00 920,00 5880
441 353,67 0,40 0,43 1,00 922,00 5880
442 353,67 0,40 0,43 1,00 924,00 5880
443 353,67 0,40 0,43 1,00 926,00 5880
444 353,67 0,40 0,43 1,00 928,00 5880
445 353,67 0,40 0,43 1,00 930,00 5880
446 353,67 0,40 0,43 1,00 932,00 5880
447 353,67 0,40 0,43 1,00 934,00 5880
448 353,67 0,38 0,41 1,00 936,00 5880
449 353,67 0,38 0,41 1,00 938,00 5880
450 353,67 0,38 0,41 95,00 940,00 5880
451 353,67 0,38 0,41 95,00 942,00 5901
452 353,67 0,38 0,41 95,00 944,00 5908
453 353,67 0,38 0,41 95,00 946,00 5908
454 353,67 0,38 0,41 95,00 948,00 5908
455 353,67 0,38 0,41 95,00 950,00 5908
456 353,67 0,38 0,41 95,00 952,00 5909
457 353,67 0,38 0,41 95,00 954,00 5909
458 353,67 35,15 38,07 95,00 956,00 5909
459 353,67 35,15 38,07 95,00 958,00 5909
460 353,67 35,15 38,07 95,00 960,00 5909
461 353,67 35,15 38,07 95,00 962,00 5909
462 353,67 35,15 38,07 95,00 964,00 5909
463 353,67 35,15 38,07 95,00 966,00 5909
464 353,67 34,71 37,59 95,00 968,00 5909
465 353,67 34,71 37,59 95,00 970,00 5909
466 353,67 34,71 37,59 95,00 972,00 5909
467 353,67 34,50 37,36 95,00 974,00 5909
468 353,67 34,42 37,29 95,00 976,00 5909
469 353,67 34,42 37,29 95,00 978,00 5909
470 353,67 34,42 37,29 95,00 980,00 5909
471 353,67 34,21 37,06 95,00 982,00 5909
472 353,67 34,15 36,98 95,00 984,00 5909
473 353,67 34,15 36,98 95,00 986,00 5909
474 353,67 34,15 36,98 95,00 988,00 5909
475 353,67 34,15 36,98 95,00 990,00 5909
476 353,67 34,15 36,98 95,00 992,00 5909
477 353,67 34,15 36,98 95,00 994,00 5909
478 353,67 34,15 36,98 95,00 996,00 5909
479 353,67 34,15 36,98 95,00 998,00 5909
480 353,67 34,15 36,98 1,00 1.000,00 5909
481 353,67 34,15 36,98 1,00 1.002,00 5915
482 353,67 34,15 36,98 1,00 1.004,00 5916
483 353,67 0,35 0,38 1,00 1.006,00 5916
484 353,67 0,35 0,38 1,00 1.008,00 5916
485 353,67 0,35 0,38 1,00 1.010,00 5916
486 353,67 0,35 0,38 1,00 1.012,00 5916
487 353,67 0,35 0,38 1,00 1.014,00 5916
488 353,67 0,35 0,38 1,00 1.016,00 5916
489 353,67 0,35 0,38 1,00 1.018,00 5916
490 353,67 0,35 0,38 1,00 1.020,00 5916
491 353,67 0,35 0,38 1,00 1.022,00 5916
492 353,67 0,35 0,37 1,00 1.024,00 5916
493 353,67 0,35 0,37 1,00 1.026,00 5916
494 353,67 0,35 0,37 1,00 1.028,00 5916
495 353,67 0,34 0,37 1,00 1.030,00 5916
496 353,67 0,34 0,37 1,00 1.032,00 5916
497 353,67 0,34 0,37 1,00 1.034,00 5916
498 353,67 0,34 0,37 1,00 1.036,00 5916
499 353,67 0,34 0,37 1,00 1.038,00 5916
500 353,67 0,34 0,37 1,00 1.040,00 5916
501 353,67 0,34 0,37 1,00 1.042,00 5916
502 353,67 0,34 0,37 1,00 1.044,00 5916
503 353,67 0,34 0,37 1,00 1.046,00 5916
504 353,67 0,34 0,37 1,00 1.048,00 5916
505 353,67 0,34 0,36 1,00 1.050,00 5919
506 353,67 0,34 0,36 1,00 1.052,00 5919
507 353,67 0,34 0,36 1,00 1.054,00 5919
508 353,67 0,34 0,36 1,00 1.056,00 5919
509 353,67 0,33 0,36 1,00 1.058,00 5919
510 353,67 0,33 0,36 93,00 1.060,00 5919
511 353,67 0,33 0,36 93,00 1.062,00 5935
512 353,67 0,33 0,36 93,00 1.064,00 5937
513 353,67 0,33 0,36 93,00 1.066,00 5938
514 353,67 0,33 0,36 93,00 1.068,00 5938
515 353,67 0,33 0,36 93,00 1.070,00 5938
516 353,67 0,33 0,36 93,00 1.072,00 5938
517 353,67 0,33 0,36 93,00 1.074,00 5938
518 353,67 30,57 33,11 93,00 1.076,00 5938
519 353,67 30,57 33,11 93,00 1.078,00 5938
520 353,67 30,57 33,11 93,00 1.080,00 5938
521 353,67 30,57 33,11 93,00 1.082,00 5938
522 353,67 30,57 33,11 93,00 1.084,00 5938
523 353,67 30,57 33,11 93,00 1.086,00 5938
524 353,67 30,57 33,11 93,00 1.088,00 5938
525 353,67 30,57 33,11 93,00 1.090,00 5938
526 353,67 30,57 33,11 93,00 1.092,00 5938
527 353,67 30,57 33,11 93,00 1.094,00 5938
528 353,67 30,57 33,11 93,00 1.096,00 5938
529 353,67 30,57 33,11 93,00 1.098,00 5938
530 353,67 29,90 32,39 93,00 1.100,00 5938
531 353,67 29,90 32,39 93,00 1.102,00 5938
532 353,67 29,90 32,39 93,00 1.104,00 5938
533 353,67 29,90 32,39 93,00 1.106,00 5938
534 353,67 29,90 32,39 93,00 1.108,00 5938
535 353,67 29,90 32,39 93,00 1.110,00 5938
536 353,67 29,90 32,39 93,00 1.112,00 5938
537 353,67 29,90 32,39 93,00 1.114,00 5938
538 353,67 29,90 32,39 93,00 1.116,00 5938
539 353,67 29,90 32,39 93,00 1.118,00 5938
540 353,67 29,90 32,39 1,00 1.120,00 5938
541 353,67 0,32 0,34 1,00 1.122,00 5942
542 353,67 0,32 0,34 1,00 1.124,00 5944
543 353,67 0,32 0,34 1,00 1.126,00 5946
544 353,67 0,32 0,34 1,00 1.128,00 5947
545 353,67 0,32 0,34 1,00 1.130,00 5958
546 353,67 0,32 0,34 1,00 1.132,00 5965
547 353,67 0,32 0,34 1,00 1.134,00 5965
548 353,67 0,31 0,34 1,00 1.136,00 5965
549 353,67 0,31 0,34 1,00 1.138,00 5965
550 353,67 0,31 0,34 1,00 1.140,00 5965
551 353,67 0,31 0,34 1,00 1.142,00 5965
552 353,67 0,31 0,34 1,00 1.144,00 5965
