1000
0 226,54 226,54 226,54 1,00 84,00 0
1 226,54 2,73 2,73 1,00 99,00 1235
2 226,54 1,97 1,38 1,00 115,00 1774
3 226,54 1,97 1,54 1,00 131,00 1865
4 226,54 1,54 1,20 1,00 147,00 1875
5 226,54 1,54 1,20 1,00 163,00 1879
6 226,54 1,54 1,20 1,00 179,00 1881
7 226,54 1,54 1,20 1,00 195,00 1881
8 226,54 1,07 0,84 1,00 211,00 1881
9 226,54 1,07 0,84 1,00 227,00 1881
10 226,54 1,07 0,84 1,00 243,00 1881
11 226,54 1,07 0,84 1,00 259,00 1881
12 226,54 1,07 0,84 1,00 275,00 1881
13 226,54 0,78 0,61 1,00 291,00 1881
14 226,54 0,78 0,61 1,00 307,00 1881
15 226,54 0,78 0,61 1,00 323,00 1881
16 226,54 0,78 0,61 1,00 339,00 1881
17 226,54 0,78 0,61 1,00 355,00 1881
18 226,54 0,78 0,61 1,00 371,00 1881
19 226,54 0,78 0,61 1,00 387,00 1881
20 226,54 0,78 0,61 1,00 403,00 1881
21 226,54 0,78 0,61 1,00 419,00 1881
22 226,54 0,78 0,61 1,00 435,00 1881
23 226,54 0,78 0,61 1,00 451,00 1881
24 226,54 0,78 0,61 1,00 467,00 1881
25 226,54 0,78 0,61 1,00 483,00 1881
26 226,54 0,78 0,61 1,00 499,00 1881
27 226,54 0,78 0,61 1,00 515,00 1881
28 226,54 0,78 0,61 1,00 531,00 1881
29 226,54 0,78 0,61 1,00 547,00 1881
30 226,54 0,40 0,31 99,00 563,00 1881
31 226,54 39,91 31,08 99,00 578,00 2704
32 226,54 38,87 24,19 99,00 593,00 3431
33 226,54 38,87 27,27 99,00 609,00 3821
34 226,54 38,87 27,86 99,00 625,00 4072
35 226,54 38,87 30,95 99,00 641,00 4286
36 226,54 38,87 30,52 99,00 657,00 4405
37 226,54 38,87 30,45 99,00 673,00 4558
38 226,54 38,87 31,52 99,00 689,00 4625
39 226,54 31,81 25,53 99,00 705,00 4666
40 226,54 31,81 25,22 99,00 721,00 4711
41 226,54 31,81 25,72 99,00 737,00 4762
42 226,54 31,81 26,11 99,00 753,00 4795
43 226,54 31,81 25,40 99,00 769,00 4831
44 226,54 31,81 26,17 99,00 785,00 4863
45 226,54 31,81 26,23 99,00 801,00 4893
46 226,54 31,81 26,10 99,00 817,00 4918
47 226,54 31,81 26,10 99,00 833,00 4938
48 226,54 31,81 26,10 99,00 849,00 4953
49 226,54 31,81 26,10 99,00 865,00 4969
50 226,54 31,81 26,10 99,00 881,00 4978
51 226,54 31,81 26,10 99,00 897,00 4991
52 226,54 31,81 26,10 99,00 913,00 5006
53 226,54 31,81 26,10 99,00 929,00 5016
54 226,54 23,73 19,47 99,00 945,00 5027
55 226,54 23,73 19,47 99,00 961,00 5033
56 226,54 23,73 19,47 99,00 977,00 5043
57 226,54 22,59 18,53 99,00 993,00 5047
58 226,54 22,59 18,53 99,00 1.009,00 5055
59 226,54 22,59 18,53 99,00 1.025,00 5061
60 226,54 22,59 18,53 13,00 1.041,00 5068
61 226,54 22,59 18,53 13,00 1.057,00 5076
62 226,54 22,59 18,53 13,00 1.073,00 5097
63 226,54 22,59 18,53 13,00 1.089,00 5110
64 226,54 22,59 18,53 13,00 1.105,00 5114
65 226,54 22,59 18,53 13,00 1.121,00 5115
66 226,54 22,59 18,53 13,00 1.137,00 5118
67 226,54 22,59 18,53 13,00 1.153,00 5123
68 226,54 22,59 18,53 13,00 1.169,00 5124
69 226,54 22,59 18,53 13,00 1.185,00 5125
70 226,54 22,59 18,53 13,00 1.201,00 5125
71 226,54 22,59 18,53 13,00 1.217,00 5125
72 226,54 22,59 18,53 13,00 1.233,00 5125
73 226,54 2,36 1,93 13,00 1.249,00 5125
74 226,54 2,36 1,93 13,00 1.265,00 5126
75 226,54 2,30 1,89 13,00 1.281,00 5126
76 226,54 2,30 1,89 13,00 1.297,00 5126
77 226,54 2,24 1,84 13,00 1.313,00 5126
78 226,54 2,24 1,84 13,00 1.329,00 5127
79 226,54 2,24 1,84 13,00 1.345,00 5128
80 226,54 2,24 1,84 13,00 1.361,00 5128
81 226,54 2,24 1,84 13,00 1.377,00 5128
82 226,54 2,24 1,84 13,00 1.393,00 5128
83 226,54 2,24 1,84 13,00 1.409,00 5128
84 226,54 2,24 1,84 13,00 1.425,00 5128
85 226,54 2,04 1,68 13,00 1.441,00 5128
86 226,54 2,04 1,68 13,00 1.457,00 5128
87 226,54 2,04 1,68 13,00 1.473,00 5128
88 226,54 2,04 1,68 13,00 1.489,00 5129
89 226,54 2,04 1,68 13,00 1.505,00 5133
90 226,54 2,04 1,68 99,00 1.521,00 5133
91 226,54 2,04 1,68 99,00 1.537,00 5240
92 226,54 2,04 1,68 99,00 1.553,00 5280
93 226,54 2,04 1,68 99,00 1.569,00 5298
94 226,54 2,04 1,68 99,00 1.585,00 5308
95 226,54 2,04 1,68 99,00 1.601,00 5318
96 226,54 2,04 1,68 99,00 1.617,00 5327
97 226,54 2,04 1,68 99,00 1.633,00 5336
98 226,54 13,60 11,16 99,00 1.649,00 5340
99 226,54 13,60 11,16 99,00 1.665,00 5347
100 226,54 13,60 11,16 99,00 1.681,00 5351
101 226,54 13,60 11,16 99,00 1.697,00 5353
102 226,54 13,60 11,16 99,00 1.713,00 5354
103 226,54 12,97 10,64 99,00 1.729,00 5357
104 226,54 12,97 10,64 99,00 1.745,00 5357
105 226,54 12,97 10,64 99,00 1.761,00 5357
106 226,54 12,97 10,64 99,00 1.777,00 5357
107 226,54 12,97 10,64 99,00 1.793,00 5357
108 226,54 12,97 10,64 99,00 1.809,00 5357
109 226,54 12,97 10,64 99,00 1.825,00 5359
110 226,54 12,97 10,64 99,00 1.841,00 5359
111 226,54 12,97 10,64 99,00 1.857,00 5360
112 226,54 12,97 10,64 99,00 1.873,00 5362
113 226,54 12,97 10,64 99,00 1.889,00 5364
114 226,54 11,77 9,66 99,00 1.905,00 5366
115 226,54 11,77 9,66 99,00 1.921,00 5366
116 226,54 11,77 9,66 99,00 1.937,00 5366
117 226,54 11,77 9,66 99,00 1.953,00 5366
118 226,54 11,77 9,66 99,00 1.969,00 5367
119 226,54 11,30 9,27 99,00 1.985,00 5368
120 226,54 11,30 9,27 20,00 2.001,00 5368
121 226,54 11,30 9,27 20,00 2.017,00 5378
122 226,54 11,30 9,27 20,00 2.033,00 5387
123 226,54 11,30 9,27 20,00 2.049,00 5391
124 226,54 11,30 9,27 20,00 2.065,00 5392
125 226,54 11,30 9,27 20,00 2.081,00 5392
126 226,54 11,30 9,27 20,00 2.097,00 5392
127 226,54 11,30 9,27 20,00 2.113,00 5392
128 226,54 11,30 9,27 20,00 2.129,00 5392
129 226,54 11,30 9,27 20,00 2.145,00 5392
130 226,54 11,30 9,27 20,00 2.161,00 5392
131 226,54 11,30 9,27 20,00 2.177,00 5392
132 226,54 11,30 9,27 20,00 2.193,00 5392
133 226,54 11,30 9,27 20,00 2.209,00 5392
134 226,54 11,30 9,27 20,00 2.225,00 5392
135 226,54 11,30 9,27 20,00 2.241,00 5392
136 226,54 11,30 9,27 20,00 2.257,00 5392
137 226,54 11,30 9,27 20,00 2.273,00 5392
138 226,54 11,30 9,27 20,00 2.289,00 5392
139 226,54 11,30 9,27 20,00 2.305,00 5392
140 226,54 11,30 9,27 20,00 2.321,00 5397
141 226,54 11,30 9,27 20,00 2.337,00 5398
142 226,54 11,30 9,27 20,00 2.353,00 5398
143 226,54 1,91 1,57 20,00 2.369,00 5398
144 226,54 1,91 1,57 20,00 2.385,00 5398
145 226,54 1,91 1,57 20,00 2.401,00 5398
146 226,54 1,87 1,54 20,00 2.417,00 5398
147 226,54 1,87 1,54 20,00 2.433,00 5398
148 226,54 1,87 1,54 20,00 2.449,00 5398
149 226,54 1,87 1,54 20,00 2.465,00 5398
150 226,54 1,87 1,54 98,00 2.481,00 5398
151 226,54 1,87 1,54 98,00 2.497,00 5443
152 226,54 1,87 1,54 98,00 2.513,00 5461
153 226,54 1,87 1,54 98,00 2.529,00 5469
154 226,54 8,72 7,16 98,00 2.545,00 5476
155 226,54 8,72 7,16 98,00 2.561,00 5480
156 226,54 8,72 7,16 98,00 2.577,00 5482
157 226,54 8,72 7,16 98,00 2.593,00 5482
158 226,54 8,72 7,16 98,00 2.609,00 5492
159 226,54 8,72 7,16 98,00 2.625,00 5501
160 226,54 8,72 7,16 98,00 2.641,00 5510
161 226,54 8,72 7,16 98,00 2.657,00 5520
162 226,54 8,72 7,16 98,00 2.673,00 5532
163 226,54 8,72 7,16 98,00 2.689,00 5544
164 226,54 8,72 7,16 98,00 2.705,00 5553
165 226,54 8,72 7,16 98,00 2.721,00 5560
166 226,54 8,72 7,16 98,00 2.737,00 5566
167 226,54 8,72 7,16 98,00 2.753,00 5570
168 226,54 8,02 6,58 98,00 2.769,00 5573
169 226,54 8,02 6,58 98,00 2.785,00 5575
170 226,54 7,93 6,50 98,00 2.801,00 5576
171 226,54 7,88 6,47 98,00 2.817,00 5577
172 226,54 7,88 6,47 98,00 2.833,00 5578
173 226,54 7,88 6,47 98,00 2.849,00 5579
174 226,54 7,88 6,47 98,00 2.865,00 5580
175 226,54 7,71 6,32 98,00 2.881,00 5582
176 226,54 7,71 6,32 98,00 2.897,00 5583
177 226,54 7,71 6,32 98,00 2.913,00 5584
178 226,54 7,71 6,32 98,00 2.929,00 5587
179 226,54 7,71 6,32 98,00 2.945,00 5589
180 226,54 7,71 6,32 27,00 2.961,00 5591
181 226,54 2,05 1,69 27,00 2.977,00 5600
182 226,54 2,05 1,69 27,00 2.993,00 5601
183 226,54 2,05 1,69 27,00 3.009,00 5602
184 226,54 2,05 1,69 27,00 3.025,00 5602
185 226,54 2,05 1,69 27,00 3.041,00 5602
186 226,54 2,05 1,69 27,00 3.057,00 5602
187 226,54 2,05 1,69 27,00 3.073,00 5602
188 226,54 2,05 1,69 27,00 3.089,00 5602
189 226,54 2,05 1,69 27,00 3.105,00 5602
190 226,54 2,05 1,69 27,00 3.121,00 5602
191 226,54 2,05 1,69 27,00 3.137,00 5604
192 226,54 2,05 1,69 27,00 3.153,00 5606
193 226,54 2,05 1,69 27,00 3.169,00 5607
194 226,54 2,05 1,69 27,00 3.185,00 5611
195 226,54 2,05 1,69 27,00 3.201,00 5613
196 226,54 2,05 1,69 27,00 3.217,00 5613
197 226,54 1,89 1,55 27,00 3.233,00 5613
198 226,54 1,89 1,55 27,00 3.249,00 5613
199 226,54 1,89 1,55 27,00 3.265,00 5613
200 226,54 1,86 1,53 27,00 3.281,00 5613
201 226,54 1,86 1,53 27,00 3.297,00 5613
202 226,54 1,86 1,53 27,00 3.313,00 5613
203 226,54 1,86 1,53 27,00 3.329,00 5613
204 226,54 1,86 1,53 27,00 3.345,00 5613
205 226,54 1,86 1,53 27,00 3.361,00 5613
206 226,54 1,86 1,53 27,00 3.377,00 5613
207 226,54 1,86 1,53 27,00 3.393,00 5613
208 226,54 1,86 1,53 27,00 3.409,00 5614
209 226,54 1,79 1,47 27,00 3.425,00 5616
210 226,54 1,79 1,47 73,00 3.441,00 5616
211 226,54 1,79 1,47 73,00 3.457,00 5655
212 226,54 1,79 1,47 73,00 3.473,00 5665
213 226,54 1,79 1,47 73,00 3.489,00 5671
214 226,54 1,79 1,47 73,00 3.505,00 5671
215 226,54 1,79 1,47 73,00 3.521,00 5671
216 226,54 1,79 1,47 73,00 3.537,00 5671
217 226,54 1,79 1,47 73,00 3.553,00 5671
218 226,54 1,79 1,47 73,00 3.569,00 5671
219 226,54 1,79 1,47 73,00 3.585,00 5671
220 226,54 4,59 3,77 73,00 3.601,00 5671
221 226,54 4,59 3,77 73,00 3.617,00 5671
222 226,54 4,59 3,77 73,00 3.633,00 5671
223 226,54 4,59 3,77 73,00 3.649,00 5671
224 226,54 4,59 3,77 73,00 3.665,00 5671
225 226,54 4,49 3,69 73,00 3.681,00 5671
226 226,54 4,49 3,69 73,00 3.697,00 5671
227 226,54 4,49 3,69 73,00 3.713,00 5671
228 226,54 4,49 3,69 73,00 3.729,00 5671
229 226,54 4,49 3,69 73,00 3.745,00 5671
230 226,54 4,49 3,69 73,00 3.761,00 5671
231 226,54 4,49 3,69 73,00 3.777,00 5671
232 226,54 4,49 3,69 73,00 3.793,00 5671
233 226,54 4,34 3,56 73,00 3.809,00 5671
234 226,54 4,34 3,56 73,00 3.825,00 5671
235 226,54 4,34 3,56 73,00 3.841,00 5671
236 226,54 4,29 3,52 73,00 3.857,00 5671
237 226,54 4,29 3,52 73,00 3.873,00 5671
238 226,54 4,29 3,52 73,00 3.889,00 5671
