1000
0 423,60 423,60 423,60 1,00 66,00 0
60 423,60 328,29 474,07 1,00 172,00 5068
61 423,60 328,29 474,07 1,00 174,00 5076
62 423,60 328,29 474,10 1,00 176,00 5097
63 423,60 328,29 474,09 1,00 178,00 5110
64 423,60 2,35 3,40 1,00 180,00 5114
65 423,60 2,35 3,40 1,00 182,00 5115
66 423,60 2,30 3,32 1,00 184,00 5118
67 423,60 2,30 3,32 1,00 186,00 5123
68 423,60 2,30 3,33 1,00 188,00 5124
69 423,60 2,30 3,33 1,00 190,00 5125
70 423,60 2,30 3,33 1,00 192,00 5125
71 423,60 2,30 3,33 1,00 194,00 5125
72 423,60 2,30 3,33 1,00 196,00 5125
73 423,60 2,30 3,33 1,00 198,00 5125
74 423,60 2,30 3,33 1,00 200,00 5126
75 423,60 2,30 3,33 1,00 202,00 5126
76 423,60 2,30 3,33 1,00 204,00 5126
77 423,60 2,30 3,33 1,00 206,00 5126
78 423,60 2,30 3,33 1,00 208,00 5127
79 423,60 2,30 3,33 1,00 210,00 5128
80 423,60 2,30 3,33 1,00 212,00 5128
81 423,60 2,30 3,33 1,00 214,00 5128
82 423,60 2,30 3,33 1,00 216,00 5128
83 423,60 2,30 3,33 1,00 218,00 5128
84 423,60 2,30 3,33 1,00 220,00 5128
85 423,60 2,30 3,33 1,00 222,00 5128
86 423,60 2,30 3,33 1,00 224,00 5128
87 423,60 2,30 3,33 1,00 226,00 5128
88 423,60 2,30 3,33 1,00 228,00 5129
89 423,60 2,30 3,33 1,00 230,00 5133
90 423,60 2,30 3,33 91,00 232,00 5133
91 423,60 2,30 3,33 91,00 234,00 5240
92 423,60 2,30 3,32 91,00 236,00 5280
93 423,60 164,03 236,84 91,00 237,00 5298
94 423,60 161,29 232,91 91,00 239,00 5308
95 423,60 161,29 232,90 91,00 241,00 5318
96 423,60 161,29 232,91 91,00 243,00 5327
97 423,60 161,29 232,91 91,00 245,00 5336
98 423,60 161,29 232,92 91,00 247,00 5340
99 423,60 154,81 223,56 91,00 249,00 5347
100 423,60 154,81 223,57 91,00 251,00 5351
101 423,60 154,81 223,56 91,00 253,00 5353
102 423,60 154,81 223,56 91,00 255,00 5354
103 423,60 154,81 223,56 91,00 257,00 5357
104 423,60 154,81 223,56 91,00 259,00 5357
105 423,60 147,69 213,28 91,00 261,00 5357
106 423,60 147,69 213,28 91,00 263,00 5357
107 423,60 147,69 213,28 91,00 265,00 5357
108 423,60 147,69 213,28 91,00 267,00 5357
109 423,60 147,69 213,28 91,00 269,00 5359
110 423,60 147,69 213,28 91,00 271,00 5359
111 423,60 147,69 213,28 91,00 273,00 5360
112 423,60 147,69 213,28 91,00 275,00 5362
113 423,60 147,69 213,28 91,00 277,00 5364
114 423,60 138,16 199,52 91,00 279,00 5366
115 423,60 138,16 199,52 91,00 281,00 5366
116 423,60 138,16 199,52 91,00 283,00 5366
117 423,60 138,16 199,52 91,00 285,00 5366
118 423,60 138,16 199,52 91,00 287,00 5367
119 423,60 138,16 199,52 91,00 289,00 5368
120 423,60 138,16 199,52 1,00 291,00 5368
121 423,60 138,16 199,52 1,00 293,00 5378
122 423,60 138,16 199,53 1,00 295,00 5387
123 423,60 138,16 199,52 1,00 297,00 5391
124 423,60 138,16 199,52 1,00 299,00 5392
125 423,60 138,16 199,52 1,00 301,00 5392
126 423,60 138,16 199,52 1,00 303,00 5392
127 423,60 138,16 199,52 1,00 305,00 5392
128 423,60 138,16 199,52 1,00 307,00 5392
129 423,60 138,16 199,52 1,00 309,00 5392
130 423,60 138,16 199,52 1,00 311,00 5392
131 423,60 138,16 199,52 1,00 313,00 5392
132 423,60 138,16 199,52 1,00 315,00 5392
133 423,60 138,16 199,52 1,00 317,00 5392
134 423,60 138,16 199,52 1,00 319,00 5392
135 423,60 1,32 1,91 1,00 321,00 5392
136 423,60 1,32 1,91 1,00 323,00 5392
137 423,60 1,32 1,91 1,00 325,00 5392
138 423,60 1,32 1,91 1,00 327,00 5392
139 423,60 1,32 1,91 1,00 329,00 5392
140 423,60 1,28 1,85 1,00 331,00 5397
141 423,60 1,28 1,85 1,00 333,00 5398
142 423,60 1,28 1,85 1,00 335,00 5398
143 423,60 1,28 1,85 1,00 337,00 5398
144 423,60 1,28 1,85 1,00 339,00 5398
145 423,60 1,28 1,85 1,00 341,00 5398
146 423,60 1,28 1,85 1,00 343,00 5398
147 423,60 1,28 1,85 1,00 345,00 5398
148 423,60 1,28 1,85 1,00 347,00 5398
149 423,60 1,28 1,85 1,00 349,00 5398
150 423,60 1,28 1,85 89,00 351,00 5398
151 423,60 1,28 1,85 89,00 353,00 5443
152 423,60 1,28 1,85 89,00 355,00 5461
153 423,60 1,28 1,85 89,00 357,00 5469
154 423,60 1,28 1,85 89,00 359,00 5476
155 423,60 1,28 1,85 89,00 361,00 5480
156 423,60 1,28 1,85 89,00 363,00 5482
157 423,60 1,28 1,85 89,00 365,00 5482
158 423,60 102,73 148,34 89,00 367,00 5492
159 423,60 102,73 148,34 89,00 369,00 5501
160 423,60 101,62 146,74 89,00 371,00 5510
161 423,60 101,62 146,74 89,00 373,00 5520
162 423,60 101,62 146,75 89,00 375,00 5532
163 423,60 101,62 146,75 89,00 377,00 5544
164 423,60 101,62 146,75 89,00 379,00 5553
165 423,60 98,95 142,89 89,00 381,00 5560
166 423,60 98,95 142,89 89,00 383,00 5566
167 423,60 97,92 141,41 89,00 385,00 5570
168 423,60 97,92 141,41 89,00 387,00 5573
169 423,60 97,92 141,41 89,00 389,00 5575
170 423,60 97,92 141,41 89,00 391,00 5576
171 423,60 97,92 141,41 89,00 393,00 5577
172 423,60 97,92 141,41 89,00 395,00 5578
173 423,60 97,92 141,41 89,00 397,00 5579
174 423,60 97,92 141,41 89,00 399,00 5580
175 423,60 97,92 141,41 89,00 401,00 5582
176 423,60 97,92 141,41 89,00 403,00 5583
177 423,60 97,92 141,41 89,00 405,00 5584
178 423,60 97,92 141,41 89,00 407,00 5587
179 423,60 97,92 141,41 89,00 409,00 5589
180 423,60 97,92 141,41 1,00 411,00 5591
181 423,60 97,92 141,41 1,00 413,00 5600
182 423,60 97,92 141,41 1,00 415,00 5601
183 423,60 97,92 141,41 1,00 417,00 5602
184 423,60 1,01 1,46 1,00 419,00 5602
185 423,60 1,01 1,46 1,00 421,00 5602
186 423,60 1,01 1,46 1,00 423,00 5602
187 423,60 1,00 1,44 1,00 425,00 5602
188 423,60 1,00 1,44 1,00 427,00 5602
189 423,60 0,99 1,43 1,00 429,00 5602
190 423,60 0,99 1,43 1,00 431,00 5602
191 423,60 0,99 1,43 1,00 433,00 5604
192 423,60 0,99 1,43 1,00 435,00 5606
193 423,60 0,99 1,43 1,00 437,00 5607
194 423,60 0,99 1,43 1,00 439,00 5611
195 423,60 0,99 1,43 1,00 441,00 5613
196 423,60 0,99 1,43 1,00 443,00 5613
197 423,60 0,99 1,43 1,00 445,00 5613
198 423,60 0,99 1,43 1,00 447,00 5613
199 423,60 0,99 1,43 1,00 449,00 5613
200 423,60 0,99 1,43 1,00 451,00 5613
201 423,60 0,99 1,43 1,00 453,00 5613
202 423,60 0,99 1,43 1,00 455,00 5613
203 423,60 0,99 1,43 1,00 457,00 5613
204 423,60 0,99 1,43 1,00 459,00 5613
205 423,60 0,92 1,33 1,00 461,00 5613
206 423,60 0,92 1,33 1,00 463,00 5613
207 423,60 0,92 1,33 1,00 465,00 5613
208 423,60 0,92 1,33 1,00 467,00 5614
209 423,60 0,92 1,33 1,00 469,00 5616
210 423,60 0,92 1,33 85,00 471,00 5616
211 423,60 0,92 1,33 85,00 473,00 5655
212 423,60 0,92 1,33 85,00 475,00 5665
213 423,60 0,92 1,33 85,00 477,00 5671
214 423,60 0,92 1,33 85,00 479,00 5671
215 423,60 0,92 1,33 85,00 481,00 5671
216 423,60 0,92 1,33 85,00 483,00 5671
217 423,60 0,92 1,33 85,00 485,00 5671
218 423,60 0,92 1,33 85,00 487,00 5671
219 423,60 0,92 1,33 85,00 489,00 5671
220 423,60 0,92 1,33 85,00 491,00 5671
221 423,60 0,92 1,33 85,00 493,00 5671
222 423,60 0,92 1,33 85,00 495,00 5671
223 423,60 0,92 1,33 85,00 497,00 5671
224 423,60 0,92 1,33 85,00 499,00 5671
225 423,60 0,92 1,33 85,00 501,00 5671
226 423,60 0,92 1,33 85,00 503,00 5671
227 423,60 0,92 1,33 85,00 505,00 5671
228 423,60 0,92 1,33 85,00 507,00 5671
229 423,60 0,92 1,33 85,00 509,00 5671
230 423,60 0,92 1,33 85,00 511,00 5671
231 423,60 0,92 1,33 85,00 513,00 5671
232 423,60 0,92 1,33 85,00 515,00 5671
233 423,60 0,92 1,33 85,00 517,00 5671
234 423,60 0,92 1,33 85,00 519,00 5671
235 423,60 0,92 1,33 85,00 521,00 5671
236 423,60 0,92 1,33 85,00 523,00 5671
237 423,60 0,92 1,33 85,00 525,00 5671
238 423,60 68,32 98,66 85,00 527,00 5671
239 423,60 68,32 98,66 85,00 529,00 5671
240 423,60 68,32 98,66 1,00 531,00 5671
241 423,60 68,32 98,66 1,00 533,00 5686
242 423,60 68,32 98,66 1,00 535,00 5686
243 423,60 68,32 98,66 1,00 537,00 5687
244 423,60 68,32 98,66 1,00 539,00 5688
245 423,60 68,32 98,66 1,00 541,00 5688
246 423,60 68,32 98,66 1,00 543,00 5688
247 423,60 68,32 98,66 1,00 545,00 5688
248 423,60 68,32 98,66 1,00 547,00 5688
249 423,60 68,32 98,66 1,00 549,00 5691
250 423,60 68,32 98,66 1,00 551,00 5693
251 423,60 68,32 98,66 1,00 553,00 5693
252 423,60 68,32 98,66 1,00 555,00 5693
253 423,60 68,32 98,66 1,00 557,00 5694
254 423,60 68,32 98,66 1,00 559,00 5694
255 423,60 68,32 98,66 1,00 561,00 5694
256 423,60 0,75 1,09 1,00 563,00 5694
257 423,60 0,75 1,09 1,00 565,00 5694
258 423,60 0,75 1,09 1,00 567,00 5694
259 423,60 0,74 1,08 1,00 569,00 5694
260 423,60 0,74 1,08 1,00 571,00 5694
261 423,60 0,74 1,08 1,00 573,00 5694
262 423,60 0,74 1,08 1,00 575,00 5694
263 423,60 0,74 1,08 1,00 577,00 5694
264 423,60 0,74 1,08 1,00 579,00 5694
265 423,60 0,74 1,08 1,00 581,00 5694
266 423,60 0,74 1,08 1,00 583,00 5694
267 423,60 0,74 1,08 1,00 585,00 5694
268 423,60 0,74 1,08 1,00 587,00 5694
269 423,60 0,74 1,08 1,00 589,00 5694
270 423,60 0,74 1,08 95,00 591,00 5694
271 423,60 0,74 1,08 95,00 593,00 5724
272 423,60 0,74 1,08 95,00 595,00 5736
273 423,60 0,74 1,08 95,00 597,00 5742
274 423,60 0,74 1,08 95,00 599,00 5742
275 423,60 0,74 1,08 95,00 601,00 5742
276 423,60 0,74 1,08 95,00 603,00 5742
277 423,60 0,74 1,08 95,00 605,00 5742
278 423,60 0,74 1,08 95,00 607,00 5742
279 423,60 0,74 1,08 95,00 609,00 5742
280 423,60 0,74 1,08 95,00 611,00 5742
281 423,60 0,74 1,08 95,00 613,00 5742
282 423,60 0,74 1,08 95,00 615,00 5742
283 423,60 0,74 1,08 95,00 617,00 5742
284 423,60 65,01 93,88 95,00 619,00 5742
285 423,60 65,01 93,88 95,00 621,00 5742
286 423,60 65,01 93,88 95,00 623,00 5742
287 423,60 65,01 93,88 95,00 625,00 5742
288 423,60 65,01 93,88 95,00 627,00 5742
289 423,60 63,98 92,38 95,00 629,00 5742
290 423,60 63,98 92,38 95,00 631,00 5742
291 423,60 63,98 92,38 95,00 633,00 5742
292 423,60 63,98 92,38 95,00 635,00 5742
293 423,60 63,98 92,38 95,00 637,00 5742
294 423,60 63,98 92,38 95,00 639,00 5742
295 423,60 63,98 92,38 95,00 641,00 5742
296 423,60 63,98 92,38 95,00 643,00 5742
297 423,60 63,98 92,38 95,00 645,00 5742
298 423,60 63,98 92,38 95,00 647,00 5742
299 423,60 63,98 92,38 95,00 649,00 5742
300 423,60 63,98 92,38 1,00 651,00 5742
301 423,60 0,65 0,94 1,00 653,00 5752
302 423,60 0,65 0,93 1,00 655,00 5752
303 423,60 0,65 0,93 1,00 657,00 5752
304 423,60 0,65 0,93 1,00 659,00 5752
305 423,60 0,65 0,93 1,00 661,00 5752
306 423,60 0,65 0,93 1,00 663,00 5762
307 423,60 0,65 0,93 1,00 665,00 5773
308 423,60 0,65 0,93 1,00 667,00 5778
309 423,60 0,65 0,93 1,00 669,00 5780
310 423,60 0,65 0,93 1,00 671,00 5780
311 423,60 0,65 0,93 1,00 673,00 5780
312 423,60 0,65 0,93 1,00 675,00 5780
313 423,60 0,65 0,93 1,00 677,00 5782
314 423,60 0,65 0,93 1,00 679,00 5783
315 423,60 0,65 0,93 1,00 681,00 5783
316 423,60 0,65 0,93 1,00 683,00 5783
317 423,60 0,65 0,93 1,00 685,00 5783
318 423,60 0,62 0,89 1,00 687,00 5783
319 423,60 0,62 0,89 1,00 689,00 5783
320 423,60 0,62 0,89 1,00 691,00 5783
321 423,60 0,62 0,89 1,00 693,00 5783
322 423,60 0,62 0,89 1,00 695,00 5783
323 423,60 0,62 0,89 1,00 697,00 5783
324 423,60 0,62 0,89 1,00 699,00 5783
325 423,60 0,62 0,89 1,00 701,00 5783
326 423,60 0,62 0,89 1,00 703,00 5783
327 423,60 0,62 0,89 1,00 705,00 5783
328 423,60 0,62 0,89 1,00 707,00 5783
329 423,60 0,62 0,89 1,00 709,00 5783
330 423,60 0,62 0,89 93,00 711,00 5783
331 423,60 0,62 0,89 93,00 713,00 5809
332 423,60 0,62 0,89 93,00 715,00 5815
333 423,60 0,62 0,89 93,00 717,00 5818
334 423,60 0,62 0,89 93,00 719,00 5819
335 423,60 0,62 0,89 93,00 721,00 5820
336 423,60 0,62 0,89 93,00 723,00 5820
337 423,60 0,62 0,89 93,00 725,00 5820
338 423,60 0,62 0,89 93,00 727,00 5820
339 423,60 0,62 0,89 93,00 729,00 5820
340 423,60 0,62 0,89 93,00 731,00 5820
341 423,60 0,62 0,89 93,00 733,00 5820
342 423,60 0,62 0,89 93,00 735,00 5820
343 423,60 0,62 0,89 93,00 737,00 5820
344 423,60 53,31 76,98 93,00 739,00 5820
345 423,60 53,31 76,98 93,00 741,00 5820
346 423,60 53,31 76,98 93,00 743,00 5820
347 423,60 53,31 76,98 93,00 745,00 5820
348 423,60 53,31 76,98 93,00 747,00 5820
349 423,60 53,31 76,98 93,00 749,00 5820
350 423,60 53,31 76,98 93,00 751,00 5820
351 423,60 53,31 76,98 93,00 753,00 5820
352 423,60 53,31 76,98 93,00 755,00 5820
353 423,60 53,31 76,98 93,00 757,00 5820
354 423,60 53,31 76,98 93,00 759,00 5820
355 423,60 51,77 74,75 93,00 761,00 5820
356 423,60 51,63 74,56 93,00 763,00 5820
357 423,60 51,63 74,56 93,00 765,00 5820
358 423,60 51,63 74,56 93,00 767,00 5820
359 423,60 51,63 74,56 93,00 769,00 5820
360 423,60 51,63 74,56 1,00 771,00 5820
361 423,60 51,63 74,56 1,00 773,00 5827
362 423,60 51,63 74,56 1,00 775,00 5827
363 423,60 51,63 74,56 1,00 777,00 5827
364 423,60 51,63 74,56 1,00 779,00 5827
365 423,60 0,54 0,78 1,00 781,00 5827
366 423,60 0,54 0,78 1,00 783,00 5827
367 423,60 0,54 0,78 1,00 785,00 5827
368 423,60 0,54 0,78 1,00 787,00 5827
369 423,60 0,54 0,78 1,00 789,00 5827
370 423,60 0,54 0,78 1,00 791,00 5827
371 423,60 0,53 0,77 1,00 793,00 5827
372 423,60 0,53 0,77 1,00 795,00 5827
373 423,60 0,53 0,77 1,00 797,00 5827
374 423,60 0,53 0,77 1,00 799,00 5827
375 423,60 0,53 0,77 1,00 801,00 5827
376 423,60 0,53 0,77 1,00 803,00 5827
377 423,60 0,53 0,77 1,00 805,00 5827
378 423,60 0,53 0,77 1,00 807,00 5827
379 423,60 0,53 0,77 1,00 809,00 5827
380 423,60 0,52 0,75 1,00 811,00 5827
381 423,60 0,52 0,75 1,00 813,00 5827
382 423,60 0,52 0,75 1,00 815,00 5827
383 423,60 0,52 0,75 1,00 817,00 5833
384 423,60 0,52 0,75 1,00 819,00 5833
385 423,60 0,52 0,75 1,00 821,00 5833
386 423,60 0,52 0,75 1,00 823,00 5833
387 423,60 0,52 0,75 1,00 825,00 5833
388 423,60 0,52 0,75 1,00 827,00 5833
389 423,60 0,52 0,75 1,00 829,00 5833
390 423,60 0,51 0,74 95,00 831,00 5833
391 423,60 0,51 0,74 95,00 833,00 5854
392 423,60 0,51 0,74 95,00 835,00 5858
393 423,60 0,51 0,74 95,00 837,00 5861
394 423,60 0,51 0,74 95,00 839,00 5861
395 423,60 0,51 0,74 95,00 841,00 5861
396 423,60 0,51 0,74 95,00 843,00 5861
397 423,60 0,51 0,74 95,00 845,00 5861
398 423,60 0,51 0,74 95,00 847,00 5861
399 423,60 0,51 0,74 95,00 849,00 5861
400 423,60 0,51 0,74 95,00 851,00 5861
401 423,60 0,51 0,74 95,00 853,00 5865
402 423,60 0,51 0,74 95,00 855,00 5866
403 423,60 0,51 0,74 95,00 857,00 5866
404 423,60 0,51 0,74 95,00 859,00 5866
405 423,60 0,51 0,74 95,00 861,00 5866
406 423,60 0,51 0,74 95,00 863,00 5866
407 423,60 0,51 0,74 95,00 865,00 5866
408 423,60 0,51 0,74 95,00 867,00 5866
409 423,60 0,51 0,74 95,00 869,00 5866
410 423,60 0,51 0,74 95,00 871,00 5866
411 423,60 46,10 66,56 95,00 873,00 5866
412 423,60 46,10 66,56 95,00 875,00 5866
413 423,60 46,10 66,56 95,00 877,00 5866
414 423,60 46,10 66,56 95,00 879,00 5866
415 423,60 46,10 66,56 95,00 881,00 5866
416 423,60 46,10 66,56 95,00 883,00 5866
417 423,60 46,10 66,56 95,00 885,00 5866
418 423,60 45,37 65,51 95,00 887,00 5866
419 423,60 45,27 65,37 95,00 889,00 5866
420 423,60 45,27 65,37 1,00 891,00 5866
421 423,60 45,27 65,37 1,00 893,00 5875
422 423,60 45,27 65,37 1,00 895,00 5878
423 423,60 45,27 65,37 1,00 897,00 5879
424 423,60 45,27 65,37 1,00 899,00 5879
425 423,60 45,27 65,37 1,00 901,00 5879
426 423,60 45,27 65,37 1,00 903,00 5879
427 423,60 45,27 65,37 1,00 905,00 5879
428 423,60 45,27 65,37 1,00 907,00 5880
429 423,60 45,27 65,37 1,00 909,00 5880
430 423,60 45,27 65,37 1,00 911,00 5880
431 423,60 45,27 65,37 1,00 913,00 5880
432 423,60 45,27 65,37 1,00 915,00 5880
433 423,60 45,27 65,37 1,00 917,00 5880
434 423,60 45,27 65,37 1,00 919,00 5880
435 423,60 45,27 65,37 1,00 921,00 5880
436 423,60 0,46 0,66 1,00 923,00 5880
437 423,60 0,46 0,66 1,00 925,00 5880
438 423,60 0,46 0,66 1,00 927,00 5880
439 423,60 0,46 0,66 1,00 929,00 5880
440 423,60 0,46 0,66 1,00 931,00 5880
441 423,60 0,46 0,66 1,00 933,00 5880
442 423,60 0,46 0,66 1,00 935,00 5880
443 423,60 0,45 0,65 1,00 937,00 5880
444 423,60 0,45 0,65 1,00 939,00 5880
445 423,60 0,45 0,65 1,00 941,00 5880
446 423,60 0,45 0,65 1,00 943,00 5880
447 423,60 0,45 0,65 1,00 945,00 5880
448 423,60 0,45 0,65 1,00 947,00 5880
449 423,60 0,45 0,65 1,00 949,00 5880
450 423,60 0,45 0,65 93,00 951,00 5880
451 423,60 0,45 0,65 93,00 953,00 5901
452 423,60 0,45 0,65 93,00 955,00 5908
453 423,60 41,16 59,44 93,00 957,00 5908
454 423,60 41,16 59,44 93,00 959,00 5908
455 423,60 41,16 59,44 93,00 961,00 5908
456 423,60 41,16 59,44 93,00 963,00 5909
457 423,60 41,16 59,44 93,00 965,00 5909
458 423,60 41,16 59,44 93,00 967,00 5909
459 423,60 41,16 59,44 93,00 969,00 5909
460 423,60 41,16 59,44 93,00 971,00 5909
461 423,60 41,16 59,44 93,00 973,00 5909
462 423,60 41,16 59,44 93,00 975,00 5909
463 423,60 41,16 59,44 93,00 977,00 5909
464 423,60 41,16 59,44 93,00 979,00 5909
465 423,60 41,16 59,44 93,00 981,00 5909
466 423,60 41,16 59,44 93,00 983,00 5909
467 423,60 41,16 59,44 93,00 985,00 5909
468 423,60 41,16 59,44 93,00 987,00 5909
469 423,60 41,16 59,44 93,00 989,00 5909
470 423,60 41,16 59,44 93,00 991,00 5909
471 423,60 41,16 59,44 93,00 993,00 5909
472 423,60 41,16 59,44 93,00 995,00 5909
473 423,60 41,16 59,44 93,00 997,00 5909
474 423,60 41,16 59,44 93,00 999,00 5909
475 423,60 41,16 59,44 93,00 1.001,00 5909
476 423,60 41,16 59,44 93,00 1.003,00 5909
477 423,60 39,20 56,60 93,00 1.005,00 5909
478 423,60 39,20 56,60 93,00 1.007,00 5909
479 423,60 39,20 56,60 93,00 1.009,00 5909
480 423,60 39,20 56,60 1,00 1.011,00 5909
481 423,60 39,20 56,60 1,00 1.013,00 5915
482 423,60 39,20 56,60 1,00 1.015,00 5916
483 423,60 39,20 56,60 1,00 1.017,00 5916
484 423,60 39,20 56,60 1,00 1.019,00 5916
485 423,60 39,20 56,60 1,00 1.021,00 5916
486 423,60 39,20 56,60 1,00 1.023,00 5916
487 423,60 39,20 56,60 1,00 1.025,00 5916
488 423,60 39,20 56,60 1,00 1.027,00 5916
489 423,60 39,20 56,60 1,00 1.029,00 5916
490 423,60 39,20 56,60 1,00 1.031,00 5916
491 423,60 0,41 0,59 1,00 1.033,00 5916
492 423,60 0,41 0,59 1,00 1.035,00 5916
493 423,60 0,41 0,59 1,00 1.037,00 5916
494 423,60 0,41 0,59 1,00 1.039,00 5916
495 423,60 0,41 0,59 1,00 1.041,00 5916
496 423,60 0,41 0,59 1,00 1.043,00 5916
497 423,60 0,41 0,59 1,00 1.045,00 5916
498 423,60 0,41 0,59 1,00 1.047,00 5916
499 423,60 0,41 0,59 1,00 1.049,00 5916
500 423,60 0,41 0,59 1,00 1.051,00 5916
501 423,60 0,41 0,59 1,00 1.053,00 5916
502 423,60 0,40 0,58 1,00 1.055,00 5916
503 423,60 0,40 0,58 1,00 1.057,00 5916
504 423,60 0,40 0,58 1,00 1.059,00 5916
505 423,60 0,40 0,58 1,00 1.061,00 5919
506 423,60 0,40 0,58 1,00 1.063,00 5919
507 423,60 0,40 0,58 1,00 1.065,00 5919
508 423,60 0,40 0,58 1,00 1.067,00 5919
509 423,60 0,40 0,58 1,00 1.069,00 5919
510 423,60 0,40 0,58 93,00 1.071,00 5919
511 423,60 0,40 0,58 93,00 1.073,00 5935
512 423,60 36,65 52,92 93,00 1.075,00 5937
513 423,60 36,65 52,92 93,00 1.077,00 5938
514 423,60 36,65 52,92 93,00 1.079,00 5938
515 423,60 36,65 52,92 93,00 1.081,00 5938
516 423,60 36,38 52,53 93,00 1.083,00 5938
517 423,60 36,31 52,43 93,00 1.085,00 5938
518 423,60 36,31 52,43 93,00 1.087,00 5938
519 423,60 36,31 52,43 93,00 1.089,00 5938
520 423,60 36,31 52,43 93,00 1.091,00 5938
521 423,60 36,31 52,43 93,00 1.093,00 5938
522 423,60 36,31 52,43 93,00 1.095,00 5938
523 423,60 36,31 52,43 93,00 1.097,00 5938
524 423,60 36,31 52,43 93,00 1.099,00 5938
525 423,60 36,31 52,43 93,00 1.101,00 5938
526 423,60 36,31 52,43 93,00 1.103,00 5938
527 423,60 36,31 52,43 93,00 1.105,00 5938
528 423,60 36,31 52,43 93,00 1.107,00 5938
529 423,60 36,31 52,43 93,00 1.109,00 5938
530 423,60 36,31 52,43 93,00 1.111,00 5938
531 423,60 36,31 52,43 93,00 1.113,00 5938
532 423,60 36,31 52,43 93,00 1.115,00 5938
533 423,60 36,31 52,43 93,00 1.117,00 5938
534 423,60 36,31 52,43 93,00 1.119,00 5938
535 423,60 36,31 52,43 93,00 1.121,00 5938
536 423,60 36,31 52,43 93,00 1.123,00 5938
537 423,60 36,31 52,43 93,00 1.125,00 5938
538 423,60 36,31 52,43 93,00 1.127,00 5938
539 423,60 36,31 52,43 93,00 1.129,00 5938
540 423,60 36,31 52,43 1,00 1.131,00 5938
541 423,60 36,31 52,43 1,00 1.133,00 5942
542 423,60 36,31 52,43 1,00 1.135,00 5944
543 423,60 36,31 52,43 1,00 1.137,00 5946
544 423,60 36,31 52,43 1,00 1.139,00 5947
545 423,60 0,37 0,54 1,00 1.141,00 5958
546 423,60 0,37 0,54 1,00 1.143,00 5965
547 423,60 0,37 0,54 1,00 1.145,00 5965
548 423,60 0,37 0,54 1,00 1.147,00 5965
549 423,60 0,37 0,54 1,00 1.149,00 5965
550 423,60 0,37 0,54 1,00 1.151,00 5965
551 423,60 0,37 0,54 1,00 1.153,00 5965
