1000
0 171,86 171,86 171,86 1,00 98,00 0
1 171,86 1,79 1,79 1,00 101,00 1235
2 171,86 1,79 2,09 1,00 106,00 1774
3 171,86 1,79 2,22 1,00 111,00 1865
4 171,86 1,79 2,23 1,00 116,00 1875
5 171,86 1,79 2,23 1,00 121,00 1879
6 171,86 1,79 2,23 1,00 126,00 1881
7 171,86 1,79 2,24 1,00 131,00 1881
8 171,86 1,79 2,24 1,00 136,00 1881
9 171,86 1,79 2,24 1,00 141,00 1881
10 171,86 1,79 2,24 1,00 146,00 1881
11 171,86 1,79 2,24 1,00 151,00 1881
12 171,86 1,79 2,24 1,00 156,00 1881
13 171,86 1,79 2,24 1,00 161,00 1881
14 171,86 1,79 2,24 1,00 166,00 1881
15 171,86 1,79 2,24 1,00 171,00 1881
16 171,86 1,79 2,24 1,00 176,00 1881
17 171,86 1,79 2,24 1,00 181,00 1881
18 171,86 1,79 2,24 1,00 186,00 1881
19 171,86 1,79 2,24 1,00 191,00 1881
20 171,86 1,79 2,24 1,00 196,00 1881
21 171,86 1,79 2,24 1,00 201,00 1881
22 171,86 1,79 2,24 1,00 206,00 1881
23 171,86 1,79 2,24 1,00 211,00 1881
24 171,86 1,79 2,24 1,00 216,00 1881
25 171,86 1,79 2,24 1,00 221,00 1881
26 171,86 1,79 2,24 1,00 226,00 1881
27 171,86 0,74 0,93 1,00 231,00 1881
28 171,86 0,74 0,93 1,00 236,00 1881
29 171,86 0,74 0,93 1,00 241,00 1881
30 171,86 0,74 0,93 99,00 246,00 1881
31 171,86 69,45 86,77 99,00 250,00 2704
32 171,86 69,45 65,94 99,00 255,00 3431
33 171,86 69,45 71,42 99,00 260,00 3821
34 171,86 69,45 71,56 99,00 265,00 4072
35 171,86 69,45 76,03 99,00 270,00 4286
36 171,86 69,45 73,33 99,00 275,00 4405
37 171,86 69,45 73,98 99,00 280,00 4558
38 171,86 69,45 75,52 99,00 285,00 4625
39 171,86 69,45 74,14 99,00 290,00 4666
40 171,86 69,45 73,87 99,00 295,00 4711
41 171,86 69,45 74,63 99,00 300,00 4762
42 171,86 55,79 60,62 99,00 305,00 4795
43 171,86 55,79 59,06 99,00 310,00 4831
44 171,86 55,79 60,43 99,00 315,00 4863
45 171,86 55,79 60,43 99,00 320,00 4893
46 171,86 55,79 60,43 99,00 325,00 4918
47 171,86 55,79 60,43 99,00 330,00 4938
48 171,86 55,79 60,43 99,00 335,00 4953
49 171,86 55,79 60,43 99,00 340,00 4969
50 171,86 55,79 60,42 99,00 345,00 4978
51 171,86 55,79 60,42 99,00 350,00 4991
52 171,86 55,79 60,42 99,00 355,00 5006
53 171,86 55,79 60,42 99,00 360,00 5016
54 171,86 55,79 60,42 99,00 365,00 5027
55 171,86 55,79 60,42 99,00 370,00 5033
56 171,86 45,37 49,13 99,00 375,00 5043
57 171,86 45,37 49,13 99,00 380,00 5047
58 171,86 45,37 49,13 99,00 385,00 5055
59 171,86 45,37 49,13 99,00 390,00 5061
60 171,86 45,37 49,13 1,00 395,00 5068
61 171,86 45,37 49,13 1,00 400,00 5076
62 171,86 45,37 49,14 1,00 405,00 5097
63 171,86 45,37 49,14 1,00 410,00 5110
64 171,86 45,37 49,14 1,00 415,00 5114
65 171,86 45,37 49,14 1,00 420,00 5115
66 171,86 45,37 49,13 1,00 425,00 5118
67 171,86 45,37 49,13 1,00 430,00 5123
68 171,86 45,37 49,14 1,00 435,00 5124
