1000
0 34,98 34,98 34,98 1,00 82,00 0
1 34,98 0,56 0,56 1,00 64,00 1235
2 34,98 0,59 0,44 1,00 61,00 1774
3 34,98 0,59 0,46 1,00 63,00 1865
4 34,98 0,59 0,46 1,00 65,00 1875
5 34,98 0,59 0,47 1,00 67,00 1879
6 34,98 0,59 0,47 1,00 69,00 1881
7 34,98 0,59 0,47 1,00 71,00 1881
8 34,98 0,59 0,47 1,00 73,00 1881
9 34,98 0,59 0,47 1,00 75,00 1881
10 34,98 0,59 0,47 1,00 77,00 1881
11 34,98 0,59 0,47 1,00 79,00 1881
12 34,98 0,59 0,47 1,00 81,00 1881
13 34,98 0,59 0,47 1,00 83,00 1881
14 34,98 0,41 0,33 1,00 85,00 1881
15 34,98 0,41 0,33 1,00 87,00 1881
16 34,98 0,39 0,31 1,00 89,00 1881
17 34,98 0,39 0,31 1,00 91,00 1881
18 34,98 0,38 0,30 1,00 93,00 1881
19 34,98 0,38 0,30 1,00 95,00 1881
20 34,98 0,38 0,30 1,00 97,00 1881
21 34,98 0,38 0,30 1,00 99,00 1881
22 34,98 0,38 0,30 1,00 101,00 1881
23 34,98 0,38 0,30 1,00 103,00 1881
24 34,98 0,38 0,30 1,00 105,00 1881
25 34,98 0,33 0,26 1,00 107,00 1881
26 34,98 0,33 0,26 1,00 109,00 1881
27 34,98 0,33 0,26 1,00 111,00 1881
28 34,98 0,33 0,26 1,00 113,00 1881
29 34,98 0,30 0,24 1,00 115,00 1881
30 34,98 0,30 0,24 99,00 117,00 1881
31 34,98 29,86 23,78 99,00 118,00 2704
32 34,98 29,60 26,17 99,00 119,00 3431
33 34,98 29,60 27,10 99,00 121,00 3821
34 34,98 29,60 29,90 99,00 123,00 4072
35 34,98 29,60 31,80 99,00 125,00 4286
36 34,98 29,60 30,91 99,00 127,00 4405
37 34,98 29,60 30,73 99,00 129,00 4558
38 34,98 26,44 28,31 99,00 131,00 4625
39 34,98 26,44 28,00 99,00 133,00 4666
40 34,98 26,44 27,92 99,00 135,00 4711
41 34,98 25,28 27,04 99,00 137,00 4762
42 34,98 25,28 27,40 99,00 139,00 4795
43 34,98 25,28 26,74 99,00 141,00 4831
44 34,98 25,28 27,37 99,00 143,00 4863
45 34,98 25,28 27,38 99,00 145,00 4893
46 34,98 23,56 25,52 99,00 147,00 4918
47 34,98 23,56 25,52 99,00 149,00 4938
48 34,98 23,56 25,52 99,00 151,00 4953
49 34,98 23,56 25,52 99,00 153,00 4969
50 34,98 23,56 25,52 99,00 155,00 4978
51 34,98 23,56 25,52 99,00 157,00 4991
52 34,98 23,56 25,52 99,00 159,00 5006
53 34,98 23,56 25,52 99,00 161,00 5016
54 34,98 21,25 23,01 99,00 163,00 5027
55 34,98 21,25 23,01 99,00 165,00 5033
56 34,98 21,25 23,01 99,00 167,00 5043
