1000
0 415,79 415,79 415,79 1,00 87,00 0
1 415,79 4,83 4,83 1,00 95,00 1235
2 415,79 4,83 4,83 1,00 104,00 1774
3 415,79 4,83 4,83 1,00 113,00 1865
4 415,79 4,83 4,83 1,00 122,00 1875
5 415,79 4,83 4,83 1,00 131,00 1879
6 415,79 4,83 4,83 1,00 140,00 1881
7 415,79 4,83 4,83 1,00 149,00 1881
8 415,79 4,83 4,83 1,00 158,00 1881
9 415,79 4,83 4,83 1,00 167,00 1881
10 415,79 4,83 4,83 1,00 176,00 1881
11 415,79 4,83 4,83 1,00 185,00 1881
12 415,79 4,83 4,83 1,00 194,00 1881
13 415,79 4,83 4,83 1,00 203,00 1881
14 415,79 4,83 4,83 1,00 212,00 1881
15 415,79 4,83 4,83 1,00 221,00 1881
16 415,79 4,83 4,83 1,00 230,00 1881
17 415,79 4,83 4,83 1,00 239,00 1881
18 415,79 4,83 4,83 1,00 248,00 1881
19 415,79 4,83 4,83 1,00 257,00 1881
20 415,79 4,83 4,83 1,00 266,00 1881
21 415,79 4,83 4,83 1,00 275,00 1881
22 415,79 4,83 4,83 1,00 284,00 1881
23 415,79 4,83 4,83 1,00 293,00 1881
24 415,79 4,83 4,83 1,00 302,00 1881
25 415,79 4,83 4,83 1,00 311,00 1881
26 415,79 1,30 1,30 1,00 320,00 1881
27 415,79 1,30 1,30 1,00 329,00 1881
28 415,79 1,30 1,30 1,00 338,00 1881
29 415,79 1,30 1,30 1,00 347,00 1881
30 415,79 1,30 1,30 99,00 356,00 1881
31 415,79 1,30 1,30 99,00 365,00 2704
32 415,79 113,09 113,09 99,00 373,00 3431
33 415,79 107,76 107,76 99,00 382,00 3821
34 415,79 107,76 107,76 99,00 391,00 4072
35 415,79 102,91 102,91 99,00 400,00 4286
36 415,79 102,91 102,91 99,00 409,00 4405
37 415,79 102,91 102,91 99,00 418,00 4558
38 415,79 102,91 102,91 99,00 427,00 4625
39 415,79 102,91 102,91 99,00 436,00 4666
40 415,79 102,91 102,91 99,00 445,00 4711
41 415,79 102,91 102,91 99,00 454,00 4762
42 415,79 102,91 102,91 99,00 463,00 4795
43 415,79 102,91 102,91 99,00 472,00 4831
44 415,79 102,91 102,91 99,00 481,00 4863
45 415,79 102,91 102,91 99,00 490,00 4893
46 415,79 102,91 102,91 99,00 499,00 4918
47 415,79 102,91 102,91 99,00 508,00 4938
48 415,79 102,91 102,91 99,00 517,00 4953
49 415,79 102,91 102,91 99,00 526,00 4969
50 415,79 102,91 102,91 99,00 535,00 4978
51 415,79 102,91 102,91 99,00 544,00 4991
52 415,79 102,91 102,91 99,00 553,00 5006
53 415,79 102,91 102,91 99,00 562,00 5016
54 415,79 102,91 102,91 99,00 571,00 5027
55 415,79 102,91 102,91 99,00 580,00 5033
56 415,79 102,91 102,91 99,00 589,00 5043
57 415,79 102,91 102,91 99,00 598,00 5047
58 415,79 102,91 102,91 99,00 607,00 5055
59 415,79 102,91 102,91 99,00 616,00 5061
60 415,79 102,91 102,91 1,00 625,00 5068
61 415,79 102,91 102,91 1,00 634,00 5076
62 415,79 0,65 0,65 1,00 643,00 5097
63 415,79 0,64 0,64 1,00 652,00 5110
64 415,79 0,64 0,64 1,00 661,00 5114
65 415,79 0,62 0,62 1,00 670,00 5115
66 415,79 0,62 0,62 1,00 679,00 5118
67 415,79 0,62 0,62 1,00 688,00 5123
68 415,79 0,62 0,62 1,00 697,00 5124
69 415,79 0,62 0,62 1,00 706,00 5125
70 415,79 0,62 0,62 1,00 715,00 5125
71 415,79 0,62 0,62 1,00 724,00 5125
72 415,79 0,62 0,62 1,00 733,00 5125
73 415,79 0,62 0,62 1,00 742,00 5125
74 415,79 0,62 0,62 1,00 751,00 5126
75 415,79 0,55 0,55 1,00 760,00 5126
76 415,79 0,55 0,55 1,00 769,00 5126
77 415,79 0,55 0,55 1,00 778,00 5126
78 415,79 0,55 0,55 1,00 787,00 5127
79 415,79 0,55 0,55 1,00 796,00 5128
80 415,79 0,55 0,55 1,00 805,00 5128
81 415,79 0,55 0,55 1,00 814,00 5128
82 415,79 0,55 0,55 1,00 823,00 5128
83 415,79 0,55 0,55 1,00 832,00 5128
84 415,79 0,55 0,55 1,00 841,00 5128
85 415,79 0,55 0,55 1,00 850,00 5128
86 415,79 0,55 0,55 1,00 859,00 5128
87 415,79 0,55 0,55 1,00 868,00 5128
88 415,79 0,55 0,55 1,00 877,00 5129
89 415,79 0,47 0,47 1,00 886,00 5133
90 415,79 0,47 0,47 99,00 895,00 5133
91 415,79 0,47 0,47 99,00 904,00 5240
92 415,79 0,47 0,47 99,00 913,00 5280
93 415,79 0,47 0,47 99,00 922,00 5298
94 415,79 44,69 44,69 99,00 930,00 5308
95 415,79 44,69 44,69 99,00 939,00 5318
96 415,79 44,69 44,69 99,00 948,00 5327
97 415,79 43,01 43,01 99,00 957,00 5336
98 415,79 43,01 43,01 99,00 966,00 5340
99 415,79 43,01 43,01 99,00 975,00 5347
100 415,79 43,01 43,01 99,00 984,00 5351
101 415,79 43,01 43,01 99,00 993,00 5353
102 415,79 43,01 43,01 99,00 1.002,00 5354
103 415,79 43,01 43,01 99,00 1.011,00 5357
104 415,79 43,01 43,01 99,00 1.020,00 5357
105 415,79 43,01 43,01 99,00 1.029,00 5357
106 415,79 43,01 43,01 99,00 1.038,00 5357
107 415,79 39,32 39,32 99,00 1.047,00 5357
108 415,79 38,98 38,98 99,00 1.056,00 5357
109 415,79 38,98 38,98 99,00 1.065,00 5359
110 415,79 38,98 38,98 99,00 1.074,00 5359
