500
0 89,59 89,59 89,59 3,00 49,00 0 0
79 89,59 89,59 80,06 1,00 1,00 128543 0
80 89,59 89,59 85,29 1,00 1,00 130074 0
81 89,59 89,59 79,48 1,00 1,00 131439 0
82 89,59 89,59 101,86 1,00 1,00 132580 0
83 89,59 89,59 98,56 1,00 1,00 133739 0
84 89,59 89,59 94,78 1,00 1,00 134818 0
85 89,59 89,59 88,86 1,00 1,00 135948 0
86 89,59 89,59 93,15 1,00 1,00 136970 0
87 89,59 89,59 91,19 1,00 1,00 138018 0
88 89,59 89,59 91,70 1,00 1,00 139066 0
89 89,59 89,59 91,95 1,00 1,00 139999 0
90 89,59 89,59 90,69 1,00 1,00 141020 0
91 89,59 89,59 91,27 1,00 1,00 142167 0
92 89,59 89,59 90,18 1,00 1,00 143191 0
93 89,59 89,59 88,98 1,00 1,00 144073 0
94 89,59 89,59 94,49 1,00 1,00 145023 0
95 89,59 89,59 95,75 1,00 1,00 146050 0
96 89,59 89,59 97,55 1,00 1,00 147033 0
97 89,59 89,59 96,18 1,00 1,00 148185 0
98 89,59 89,59 93,34 1,00 1,00 149496 0
99 89,59 89,59 88,29 1,00 1,00 150789 0
100 89,59 89,59 88,77 1,00 1,00 151913 0
101 89,59 89,59 88,46 1,00 1,00 152923 0
102 89,59 89,59 89,28 1,00 1,00 154100 0
103 89,59 89,59 84,29 1,00 1,00 155304 0
104 89,59 89,59 84,54 1,00 1,00 156501 0
105 89,59 89,59 86,70 1,00 1,00 157770 0
106 89,59 89,59 88,77 1,00 1,00 159019 0
107 89,59 89,59 88,15 1,00 1,00 160099 0
108 89,59 89,59 86,33 1,00 1,00 161070 0
109 89,59 89,59 86,36 1,00 1,00 161897 0
110 89,59 89,59 86,98 1,00 1,00 162626 0
111 89,59 89,59 86,34 1,00 1,00 163252 0
112 89,59 89,59 86,73 1,00 1,00 163915 0
113 89,59 89,59 86,34 1,00 1,00 164484 0
114 89,59 89,59 87,08 1,00 1,00 165028 0
115 89,59 89,59 87,92 1,00 1,00 165663 0
116 89,59 89,59 89,49 1,00 1,00 166330 0
117 89,59 89,59 90,92 1,00 1,00 166906 0
118 89,59 89,59 91,01 1,00 1,00 167421 0
119 89,59 89,59 91,78 1,00 1,00 168035 0
120 89,59 89,59 91,42 1,00 1,00 168861 0
121 89,59 89,59 92,44 1,00 1,00 169578 0
122 89,59 89,59 92,46 1,00 1,00 170224 0
123 89,59 89,59 92,90 1,00 1,00 170893 0
124 89,59 89,59 92,00 1,00 1,00 171582 0
125 89,59 89,59 92,08 1,00 1,00 172216 0
126 89,59 89,59 93,91 1,00 1,00 172756 0
127 89,59 89,59 94,79 1,00 1,00 173305 0
128 89,59 89,59 94,66 1,00 1,00 173840 0
129 89,59 89,59 93,83 1,00 1,00 174427 0
130 89,59 89,59 93,92 1,00 1,00 175026 0
131 89,59 89,59 94,79 1,00 1,00 175704 0
132 89,59 89,59 94,62 1,00 1,00 176270 0
133 89,59 89,59 96,33 1,00 1,00 176881 0
134 89,59 89,59 95,50 1,00 1,00 177431 0
135 89,59 89,59 95,33 1,00 1,00 178005 0
136 89,59 89,59 95,89 1,00 1,00 178566 0
137 89,59 89,59 94,42 1,00 1,00 179265 0
138 89,59 89,59 95,95 1,00 1,00 179894 0
139 89,59 89,59 96,85 1,00 1,00 180482 0
140 89,59 89,59 98,31 1,00 1,00 181063 0
141 89,59 89,59 96,17 1,00 1,00 181637 0
142 89,59 89,59 94,55 1,00 1,00 182152 0
143 89,59 89,59 94,37 1,00 1,00 182626 0
144 89,59 89,59 94,28 1,00 1,00 183097 0
145 89,59 89,59 92,92 1,00 1,00 183576 0
146 89,59 89,59 93,14 1,00 1,00 184032 0
147 89,59 89,59 92,80 1,00 1,00 184511 0
148 89,59 89,59 92,97 1,00 1,00 184974 0
149 89,59 89,59 92,45 1,00 1,00 185531 0
150 89,59 89,59 91,57 1,00 1,00 186058 0
151 89,59 89,59 91,88 1,00 1,00 186631 0
152 89,59 89,59 93,10 1,00 1,00 187173 0
153 89,59 89,59 94,24 1,00 1,00 187653 0
154 89,59 89,59 95,40 1,00 1,00 188087 0
155 89,59 89,59 96,68 1,00 1,00 188478 0
156 89,59 89,59 96,74 1,00 1,00 188781 0
157 89,59 89,59 96,20 1,00 1,00 189113 0
158 89,59 89,59 96,83 1,00 1,00 189431 0
159 89,59 89,59 96,23 1,00 1,00 189747 0
160 89,59 89,59 96,33 1,00 1,00 190001 0
161 89,59 89,59 96,31 1,00 1,00 190235 0
162 89,59 89,59 95,47 1,00 1,00 190426 0
163 89,59 89,59 95,60 1,00 1,00 190604 0
164 89,59 89,59 95,72 1,00 1,00 190779 0
165 89,59 89,59 95,91 1,00 1,00 191045 0
166 89,59 89,59 96,01 1,00 1,00 191280 0
167 89,59 89,59 96,05 1,00 1,00 191593 0
168 89,59 89,59 96,36 1,00 1,00 192025 0
169 89,59 89,59 95,54 1,00 1,00 192568 0
170 89,59 89,59 95,23 1,00 1,00 193073 0
171 89,59 89,59 95,25 1,00 1,00 193588 0
172 89,59 89,59 95,11 1,00 1,00 194218 0
173 89,59 89,59 94,92 1,00 1,00 194884 0
174 89,59 89,59 93,66 1,00 1,00 195676 0
175 89,59 89,59 93,42 1,00 1,00 196337 0
176 89,59 89,59 93,13 1,00 1,00 196899 0
177 89,59 89,59 93,35 1,00 1,00 197325 0
178 89,59 89,59 92,97 1,00 1,00 197802 0
179 89,59 89,59 93,17 1,00 1,00 198275 0
180 89,59 89,59 92,11 1,00 1,00 198921 0
181 89,59 89,59 91,67 1,00 1,00 199549 0
182 89,59 89,59 90,73 1,00 1,00 200208 0
183 89,59 89,59 89,96 1,00 1,00 201052 0
184 89,59 89,59 90,87 1,00 1,00 201970 0
185 89,59 89,59 91,75 1,00 1,00 202680 0
186 89,59 89,59 93,36 1,00 1,00 203342 0
187 89,59 89,59 90,80 1,00 1,00 203905 0
188 89,59 89,59 91,92 1,00 1,00 204414 0
189 89,59 89,59 92,22 1,00 1,00 205267 0
190 89,59 89,59 93,10 1,00 1,00 206148 0
191 89,59 89,59 92,33 1,00 1,00 207071 0
192 89,59 89,59 91,62 1,00 1,00 207853 0
193 89,59 89,59 92,33 1,00 1,00 208707 0
194 89,59 89,59 93,64 1,00 1,00 209442 0
195 89,59 89,59 92,42 1,00 1,00 210092 0
196 89,59 89,59 92,39 1,00 1,00 210836 0
197 89,59 89,59 93,67 1,00 1,00 211520 0
198 89,59 89,59 91,91 1,00 1,00 212143 0
199 89,59 89,59 93,31 1,00 1,00 212798 0
200 89,59 89,59 93,05 1,00 1,00 213398 0
201 89,59 89,59 92,48 1,00 1,00 213972 0
202 89,59 89,59 92,72 1,00 1,00 214446 0
203 89,59 89,59 92,65 1,00 1,00 214886 0
204 89,59 89,59 91,15 1,00 1,00 215331 0
205 89,59 89,59 92,31 1,00 1,00 215711 0
206 89,59 89,59 92,52 1,00 1,00 216069 0
207 89,59 89,59 92,48 1,00 1,00 216426 0
208 89,59 89,59 92,43 1,00 1,00 216691 0
209 89,59 89,59 90,69 1,00 1,00 216851 0
210 89,59 89,59 91,81 1,00 1,00 217021 0
211 89,59 89,59 91,21 1,00 1,00 217235 0
212 89,59 89,59 90,64 1,00 1,00 217428 0
213 89,59 89,59 91,43 1,00 1,00 217613 0
214 89,59 89,59 90,81 1,00 1,00 217786 0
215 89,59 89,59 90,81 1,00 1,00 218014 0
216 89,59 89,59 90,19 1,00 1,00 218241 0
217 89,59 89,59 90,16 1,00 1,00 218632 0
218 89,59 89,59 89,37 1,00 1,00 219065 0
219 89,59 89,59 88,81 1,00 1,00 219510 0
220 89,59 89,59 89,45 1,00 1,00 219834 0
221 89,59 89,59 89,35 1,00 1,00 220118 0
222 89,59 89,59 89,65 1,00 1,00 220457 0
223 89,59 89,59 89,09 1,00 1,00 220780 0
224 89,59 89,59 89,20 1,00 1,00 221084 0
225 89,59 89,59 88,97 1,00 1,00 221368 0
226 89,59 89,59 88,38 1,00 1,00 221678 0
227 89,59 89,59 88,41 1,00 1,00 222006 0
228 89,59 89,59 88,40 1,00 1,00 222403 0
229 89,59 89,59 88,14 1,00 1,00 222737 0
230 89,59 89,59 88,25 1,00 1,00 223035 0
231 89,59 89,59 88,32 1,00 1,00 223321 0
232 89,59 89,59 88,45 1,00 1,00 223592 0
233 89,59 89,59 88,47 1,00 1,00 223825 0
234 89,59 89,59 88,49 1,00 1,00 224068 0
235 89,59 89,59 88,49 1,00 1,00 224238 0
236 89,59 89,59 88,48 1,00 1,00 224458 0
237 89,59 89,59 88,42 1,00 1,00 224715 0
238 89,59 89,59 88,37 1,00 1,00 224963 0
239 89,59 89,59 88,38 1,00 1,00 225171 0
240 89,59 89,59 88,39 1,00 1,00 225419 0
241 89,59 89,59 88,42 1,00 1,00 225651 0
242 89,59 89,59 88,42 1,00 1,00 225874 0
243 89,59 89,59 88,42 1,00 1,00 226049 0
244 89,59 89,59 88,45 1,00 1,00 226240 0
245 89,59 89,59 88,45 1,00 1,00 226509 0
246 89,59 89,59 88,41 1,00 1,00 226809 0
247 89,59 89,59 88,38 1,00 1,00 227215 0
248 89,59 89,59 88,71 1,00 1,00 227639 0
249 89,59 89,59 88,91 1,00 1,00 228105 0
250 89,59 89,59 88,72 1,00 1,00 228636 0
251 89,59 89,59 88,62 1,00 1,00 229213 0
252 89,59 89,59 88,63 1,00 1,00 229674 0
253 89,59 89,59 88,80 1,00 1,00 230044 0
254 89,59 89,59 88,16 1,00 1,00 230450 0
255 89,59 89,59 88,78 1,00 1,00 230803 0
256 89,59 89,59 88,87 1,00 1,00 231184 0
257 89,59 89,59 88,83 1,00 1,00 231585 0
258 89,59 89,59 88,83 1,00 1,00 232098 0
259 89,59 89,59 88,86 1,00 1,00 232617 0
260 89,59 89,59 88,34 1,00 1,00 233264 0
261 89,59 89,59 88,22 1,00 1,00 233979 0
262 89,59 89,59 89,05 1,00 1,00 234613 0
263 89,59 89,59 88,98 1,00 1,00 235212 0
264 89,59 89,59 89,48 1,00 1,00 235817 0
265 89,59 89,59 89,23 1,00 1,00 236398 0
266 89,59 89,59 89,48 1,00 1,00 236895 0
267 89,59 89,59 89,56 1,00 1,00 237510 0
268 89,59 89,59 89,28 1,00 1,00 238092 0
269 89,59 89,59 89,71 1,00 1,00 238725 0
270 89,59 89,59 89,35 1,00 1,00 239224 0
271 89,59 89,59 89,42 1,00 1,00 239797 0
272 89,59 89,59 89,59 1,00 1,00 240308 0
273 89,59 89,59 88,87 1,00 1,00 240800 0
274 89,59 89,59 88,24 1,00 1,00 241319 0
275 89,59 89,59 87,50 1,00 1,00 241758 0
276 89,59 89,59 87,58 1,00 1,00 242166 0
277 89,59 89,59 87,40 1,00 1,00 242581 0
278 89,59 89,59 86,30 1,00 1,00 242909 0
279 89,59 89,59 85,83 1,00 1,00 243219 0
280 89,59 89,59 85,12 1,00 1,00 243464 0
281 89,59 89,59 85,14 1,00 1,00 243676 0
282 89,59 89,59 85,50 1,00 1,00 243930 0
283 89,59 89,59 85,44 1,00 1,00 244170 0
284 89,59 89,59 85,18 1,00 1,00 244381 0
285 89,59 89,59 85,12 1,00 1,00 244581 0
286 89,59 89,59 85,12 1,00 1,00 244881 0
287 89,59 89,59 86,10 1,00 1,00 245197 0
288 89,59 89,59 86,84 1,00 1,00 245608 0
289 89,59 89,59 87,37 1,00 1,00 246088 0
290 89,59 89,59 88,41 1,00 1,00 246639 0
291 89,59 89,59 88,37 1,00 1,00 247156 0
292 89,59 89,59 88,53 1,00 1,00 247714 0
293 89,59 89,59 88,87 1,00 1,00 248241 0
294 89,59 89,59 89,32 1,00 1,00 248810 0
295 89,59 89,59 89,21 1,00 1,00 249419 0
296 89,59 89,59 88,88 1,00 1,00 250007 0
297 89,59 89,59 88,23 1,00 1,00 250497 0
298 89,59 89,59 89,10 1,00 1,00 250954 0
299 89,59 89,59 88,51 1,00 1,00 251457 0
300 89,59 89,59 89,29 1,00 1,00 251857 0
301 89,59 89,59 88,96 1,00 1,00 252267 0
302 89,59 89,59 89,34 1,00 1,00 252574 0
303 89,59 89,59 89,78 1,00 1,00 252830 0
304 89,59 89,59 88,82 1,00 1,00 253107 0
305 89,59 89,59 89,49 1,00 1,00 253377 0
306 89,59 89,59 89,71 1,00 1,00 253614 0
307 89,59 89,59 89,91 1,00 1,00 253802 0
308 89,59 89,59 90,62 1,00 1,00 254049 0
309 89,59 89,59 89,96 1,00 1,00 254401 0
310 89,59 89,59 90,00 1,00 1,00 254778 0
311 89,59 89,59 90,03 1,00 1,00 255271 0
312 89,59 89,59 89,27 1,00 1,00 255757 0
313 89,59 89,59 89,42 1,00 1,00 256168 0
314 89,59 89,59 89,14 1,00 1,00 256672 0
315 89,59 89,59 88,61 1,00 1,00 257185 0
316 89,59 89,59 89,21 1,00 1,00 257712 0
317 89,59 89,59 88,76 1,00 1,00 258122 0
318 89,59 89,59 88,88 1,00 1,00 258667 0
319 89,59 89,59 88,83 1,00 1,00 259142 0
320 89,59 89,59 88,77 1,00 1,00 259646 0
321 89,59 89,59 89,05 1,00 1,00 260162 0
322 89,59 89,59 88,87 1,00 1,00 260676 0
323 89,59 89,59 89,02 1,00 1,00 261138 0
324 89,59 89,59 89,23 1,00 1,00 261651 0
325 89,59 89,59 88,98 1,00 1,00 262097 0
326 89,59 89,59 88,83 1,00 1,00 262489 0
327 89,59 89,59 89,03 1,00 1,00 262843 0
328 89,59 89,59 89,25 1,00 1,00 263159 0
329 89,59 89,59 89,32 1,00 1,00 263421 0
330 89,59 89,59 89,45 1,00 1,00 263619 0
331 89,59 89,59 89,48 1,00 1,00 263843 0
332 89,59 89,59 89,52 1,00 1,00 264118 0
333 89,59 89,59 89,53 1,00 1,00 264399 0
334 89,59 89,59 89,62 1,00 1,00 264633 0
335 89,59 89,59 89,57 1,00 1,00 264897 0
336 89,59 89,59 89,77 1,00 1,00 265071 0
337 89,59 89,59 89,52 1,00 1,00 265325 0
338 89,59 89,59 89,60 1,00 1,00 265624 0
339 89,59 89,59 89,63 1,00 1,00 265881 0
340 89,59 89,59 89,59 1,00 1,00 266159 0
341 89,59 89,59 89,55 1,00 1,00 266407 0
342 89,59 89,59 89,61 1,00 1,00 266608 0
343 89,59 89,59 89,53 1,00 1,00 266826 0
344 89,59 89,59 89,56 1,00 1,00 267021 0
345 89,59 89,59 89,50 1,00 1,00 267267 0
346 89,59 89,59 89,50 1,00 1,00 267522 0
347 89,59 89,59 89,49 1,00 1,00 267800 0
348 89,59 89,59 89,48 1,00 1,00 267983 0
349 89,59 89,59 89,50 1,00 1,00 268149 0
350 89,59 89,59 89,44 1,00 1,00 268298 0
351 89,59 89,59 89,49 1,00 1,00 268420 0
352 89,59 89,59 89,48 1,00 1,00 268528 0
353 89,59 89,59 89,48 1,00 1,00 268604 0
354 89,59 89,59 89,45 1,00 1,00 268675 0
355 89,59 89,59 89,43 1,00 1,00 268771 0
356 89,59 89,59 89,39 1,00 1,00 268866 0
357 89,59 89,59 89,36 1,00 1,00 268992 0
358 89,59 89,59 89,40 1,00 1,00 269085 0
359 89,59 89,59 89,38 1,00 1,00 269183 0
360 89,59 89,59 89,40 1,00 1,00 269292 0
361 89,59 89,59 89,43 1,00 1,00 269492 0
362 89,59 89,59 89,38 1,00 1,00 269676 0
363 89,59 89,59 89,43 1,00 1,00 269862 0
364 89,59 89,59 89,43 1,00 1,00 270024 0
365 89,59 89,59 89,36 1,00 1,00 270194 0
366 89,59 89,59 89,44 1,00 1,00 270340 0
367 89,59 89,59 89,40 1,00 1,00 270507 0
368 89,59 89,59 89,43 1,00 1,00 270654 0
369 89,59 89,59 89,43 1,00 1,00 270777 0
370 89,59 89,59 89,44 1,00 1,00 270904 0
371 89,59 89,59 89,45 1,00 1,00 271036 0
372 89,59 89,59 89,42 1,00 1,00 271172 0
373 89,59 89,59 89,44 1,00 1,00 271283 0
374 89,59 89,59 89,43 1,00 1,00 271382 0
375 89,59 89,59 89,44 1,00 1,00 271457 0
376 89,59 89,59 89,44 1,00 1,00 271539 0
377 89,59 89,59 89,44 1,00 1,00 271646 0
378 89,59 89,59 89,46 1,00 1,00 271773 0
379 89,59 89,59 89,45 1,00 1,00 271893 0
380 89,59 89,59 89,42 1,00 1,00 272037 0
381 89,59 89,59 89,43 1,00 1,00 272202 0
382 89,59 89,59 89,42 1,00 1,00 272338 0
383 89,59 89,59 89,42 1,00 1,00 272459 0
384 89,59 89,59 89,41 1,00 1,00 272592 0
385 89,59 89,59 89,41 1,00 1,00 272715 0
386 89,59 89,59 89,42 1,00 1,00 272819 0
387 89,59 89,59 89,44 1,00 1,00 272909 0
388 89,59 89,59 89,44 1,00 1,00 272984 0
389 89,59 89,59 89,43 1,00 1,00 273060 0
390 89,59 89,59 89,43 1,00 1,00 273130 0
391 89,59 89,59 89,44 1,00 1,00 273200 0
392 89,59 89,59 89,44 1,00 1,00 273255 0
393 89,59 89,59 89,42 1,00 1,00 273325 0
394 89,59 89,59 89,43 1,00 1,00 273396 0
395 89,59 89,59 89,43 1,00 1,00 273468 0
396 89,59 89,59 89,43 1,00 1,00 273534 0
397 89,59 89,59 89,43 1,00 1,00 273607 0
398 89,59 89,59 89,43 1,00 1,00 273669 0
399 89,59 89,59 89,43 1,00 1,00 273741 0
400 89,59 89,59 89,43 1,00 1,00 273814 0
401 89,59 89,59 89,43 1,00 1,00 273888 0
402 89,59 89,59 89,43 1,00 1,00 273977 0
403 89,59 89,59 89,43 1,00 1,00 274059 0
404 89,59 89,59 89,43 1,00 1,00 274169 0
405 89,59 89,59 89,43 1,00 1,00 274272 0
406 89,59 89,59 89,42 1,00 1,00 274391 0
407 89,59 89,59 89,42 1,00 1,00 274514 0
408 89,59 89,59 89,43 1,00 1,00 274605 0
409 89,59 89,59 89,43 1,00 1,00 274690 0
410 89,59 89,59 89,42 1,00 1,00 274777 0
411 89,59 89,59 89,42 1,00 1,00 274881 0
412 89,59 89,59 89,43 1,00 1,00 274988 0
413 89,59 89,59 89,42 1,00 1,00 275096 0
414 89,59 89,59 89,42 1,00 1,00 275203 0
415 89,59 89,59 89,41 1,00 1,00 275294 0
416 89,59 89,59 89,41 1,00 1,00 275366 0
417 89,59 89,59 89,40 1,00 1,00 275439 0
418 89,59 89,59 89,40 1,00 1,00 275506 0
419 89,59 89,59 89,41 1,00 1,00 275568 0
420 89,59 89,59 89,40 1,00 1,00 275608 0
421 89,59 89,59 89,40 1,00 1,00 275655 0
422 89,59 89,59 89,40 1,00 1,00 275694 0
423 89,59 89,59 89,40 1,00 1,00 275738 0
424 89,59 89,59 89,41 1,00 1,00 275786 0
425 89,59 89,59 89,42 1,00 1,00 275834 0
426 89,59 89,59 89,42 1,00 1,00 275905 0
427 89,59 89,59 89,41 1,00 1,00 275978 0
428 89,59 89,59 89,42 1,00 1,00 276040 0
429 89,59 89,59 89,42 1,00 1,00 276089 0
430 89,59 89,59 89,42 1,00 1,00 276136 0
431 89,59 89,59 89,42 1,00 1,00 276202 0
432 89,59 89,59 89,42 1,00 1,00 276263 0
433 89,59 89,59 89,42 1,00 1,00 276339 0
434 89,59 89,59 89,41 1,00 1,00 276430 0
435 89,59 89,59 89,41 1,00 1,00 276471 0
436 89,59 89,59 89,42 1,00 1,00 276551 0
437 89,59 89,59 89,41 1,00 1,00 276623 0
438 89,59 89,59 89,42 1,00 1,00 276703 0
439 89,59 89,59 89,42 1,00 1,00 276776 0
440 89,59 89,59 89,42 1,00 1,00 276831 0
441 89,59 89,59 89,43 1,00 1,00 276912 0
442 89,59 89,59 89,43 1,00 1,00 276981 0
443 89,59 89,59 89,42 1,00 1,00 277029 0
444 89,59 89,59 89,43 1,00 1,00 277094 0
445 89,59 89,59 89,43 1,00 1,00 277155 0
446 89,59 89,59 89,42 1,00 1,00 277209 0
447 89,59 89,59 89,42 1,00 1,00 277276 0
448 89,59 89,59 89,42 1,00 1,00 277346 0
449 89,59 89,59 89,42 1,00 1,00 277419 0
450 89,59 89,59 89,42 1,00 1,00 277480 0
451 89,59 89,59 89,42 1,00 1,00 277546 0
452 89,59 89,59 89,42 1,00 1,00 277633 0
453 89,59 89,59 89,42 1,00 1,00 277699 0
454 89,59 89,59 89,42 1,00 1,00 277753 0
455 89,59 89,59 89,42 1,00 1,00 277794 0
456 89,59 89,59 89,42 1,00 1,00 277831 0
457 89,59 89,59 89,43 1,00 1,00 277866 0
458 89,59 89,59 89,43 1,00 1,00 277907 0
459 89,59 89,59 89,42 1,00 1,00 277956 0
460 89,59 89,59 89,43 1,00 1,00 278010 0
461 89,59 89,59 89,42 1,00 1,00 278052 0
462 89,59 89,59 89,42 1,00 1,00 278092 0
463 89,59 89,59 89,42 1,00 1,00 278136 0
464 89,59 89,59 89,42 1,00 1,00 278171 0
465 89,59 89,59 89,42 1,00 1,00 278215 0
466 89,59 89,59 89,43 1,00 1,00 278256 0
467 89,59 89,59 89,42 1,00 1,00 278310 0
468 89,59 89,59 89,42 1,00 1,00 278372 0
469 89,59 89,59 89,42 1,00 1,00 278422 0
470 89,59 89,59 89,42 1,00 1,00 278480 0
471 89,59 89,59 89,42 1,00 1,00 278532 0
472 89,59 89,59 89,42 1,00 1,00 278583 0
473 89,59 89,59 89,42 1,00 1,00 278628 0
474 89,59 89,59 89,42 1,00 1,00 278661 0
475 89,59 89,59 89,42 1,00 1,00 278697 0
476 89,59 89,59 89,42 1,00 1,00 278747 0
477 89,59 89,59 89,42 1,00 1,00 278809 0
478 89,59 89,59 89,42 1,00 1,00 278860 0
479 89,59 89,59 89,42 1,00 1,00 278924 0
480 89,59 89,59 89,42 1,00 1,00 278971 0
481 89,59 89,59 89,42 1,00 1,00 279018 0
482 89,59 89,59 89,42 1,00 1,00 279043 0
483 89,59 89,59 89,43 1,00 1,00 279071 0
484 89,59 89,59 89,43 1,00 1,00 279098 0
485 89,59 89,59 89,42 1,00 1,00 279123 0
486 89,59 89,59 89,42 1,00 1,00 279191 0
487 89,59 89,59 89,42 1,00 1,00 279255 0
488 89,59 89,59 89,42 1,00 1,00 279281 0
489 89,59 89,59 89,42 1,00 1,00 279305 0
490 89,59 89,59 89,42 1,00 1,00 279344 0
491 89,59 89,59 89,42 1,00 1,00 279378 0
492 89,59 89,59 89,42 1,00 1,00 279421 0
493 89,59 89,59 89,43 1,00 1,00 279458 0
494 89,59 89,59 89,42 1,00 1,00 279509 0
495 89,59 89,59 89,42 1,00 1,00 279558 0
496 89,59 89,59 89,43 1,00 1,00 279608 0
497 89,59 89,59 89,42 1,00 1,00 279665 0
498 89,59 89,59 89,42 1,00 1,00 279720 0
499 89,59 89,59 89,42 1,00 1,00 279792 0
