1000
0 21,81 21,81 21,81 1,00 34,00 0
1 21,81 2,42 2,42 1,00 14,00 1235
2 21,81 3,12 3,63 1,00 12,00 1774
3 21,81 1,98 2,45 1,00 16,00 1865
4 21,81 1,04 1,29 1,00 21,00 1875
5 21,81 1,04 1,29 1,00 26,00 1879
6 21,81 1,04 1,30 1,00 31,00 1881
7 21,81 1,04 1,30 1,00 36,00 1881
8 21,81 0,53 0,66 1,00 41,00 1881
9 21,81 0,47 0,59 1,00 46,00 1881
10 21,81 0,47 0,59 1,00 51,00 1881
11 21,81 0,47 0,59 1,00 56,00 1881
12 21,81 0,47 0,59 1,00 61,00 1881
13 21,81 0,47 0,59 1,00 66,00 1881
14 21,81 0,47 0,59 1,00 71,00 1881
15 21,81 0,47 0,59 1,00 76,00 1881
16 21,81 0,47 0,59 1,00 81,00 1881
17 21,81 0,47 0,59 1,00 86,00 1881
18 21,81 0,47 0,59 1,00 91,00 1881
19 21,81 0,47 0,59 1,00 96,00 1881
20 21,81 0,47 0,59 1,00 101,00 1881
21 21,81 0,47 0,59 1,00 106,00 1881
22 21,81 0,47 0,59 1,00 111,00 1881
23 21,81 0,47 0,59 1,00 116,00 1881
24 21,81 0,47 0,59 1,00 121,00 1881
25 21,81 0,47 0,59 1,00 126,00 1881
26 21,81 0,47 0,59 1,00 131,00 1881
27 21,81 0,47 0,59 1,00 136,00 1881
28 21,81 0,47 0,59 1,00 141,00 1881
29 21,81 0,47 0,59 1,00 146,00 1881
30 21,81 0,47 0,59 99,00 151,00 1881
31 21,81 14,39 17,98 99,00 155,00 2704
32 21,81 14,02 13,31 99,00 159,00 3431
33 21,81 14,02 14,42 99,00 164,00 3821
34 21,81 14,02 14,45 99,00 169,00 4072
35 21,81 14,02 15,35 99,00 174,00 4286
36 21,81 12,06 12,74 99,00 179,00 4405
37 21,81 12,06 12,85 99,00 184,00 4558
38 21,81 12,06 13,12 99,00 189,00 4625
39 21,81 11,13 11,88 99,00 194,00 4666
40 21,81 10,85 11,54 99,00 199,00 4711
41 21,81 10,85 11,66 99,00 204,00 4762
42 21,81 10,85 11,79 99,00 209,00 4795
43 21,81 10,85 11,48 99,00 214,00 4831
44 21,81 10,85 11,75 99,00 219,00 4863
45 21,81 10,85 11,75 99,00 224,00 4893
46 21,81 10,85 11,75 99,00 229,00 4918
47 21,81 10,85 11,75 99,00 234,00 4938
48 21,81 10,85 11,75 99,00 239,00 4953
49 21,81 10,85 11,75 99,00 244,00 4969
50 21,81 10,85 11,75 99,00 249,00 4978
51 21,81 10,85 11,75 99,00 254,00 4991
52 21,81 10,85 11,75 99,00 259,00 5006
53 21,81 10,85 11,75 99,00 264,00 5016
54 21,81 10,85 11,75 99,00 269,00 5027
55 21,81 10,85 11,75 99,00 274,00 5033
56 21,81 10,85 11,75 99,00 279,00 5043
57 21,81 10,85 11,75 99,00 284,00 5047
58 21,81 10,85 11,75 99,00 289,00 5055
59 21,81 10,85 11,75 99,00 294,00 5061
60 21,81 10,85 11,75 1,00 299,00 5068
61 21,81 10,85 11,75 1,00 304,00 5076
62 21,81 10,85 11,75 1,00 309,00 5097
63 21,81 10,85 11,75 1,00 314,00 5110
64 21,81 10,85 11,75 1,00 319,00 5114
65 21,81 10,85 11,75 1,00 324,00 5115
66 21,81 10,85 11,75 1,00 329,00 5118
67 21,81 10,85 11,75 1,00 334,00 5123
68 21,81 10,85 11,75 1,00 339,00 5124
69 21,81 10,85 11,75 1,00 344,00 5125
70 21,81 10,85 11,75 1,00 349,00 5125
71 21,81 10,85 11,75 1,00 354,00 5125
72 21,81 10,85 11,75 1,00 359,00 5125
73 21,81 10,85 11,75 1,00 364,00 5125
74 21,81 10,85 11,75 1,00 369,00 5126
75 21,81 0,06 0,06 1,00 374,00 5126
76 21,81 0,06 0,06 1,00 379,00 5126
77 21,81 0,06 0,06 1,00 384,00 5126
78 21,81 0,06 0,06 1,00 389,00 5127
79 21,81 0,06 0,06 1,00 394,00 5128
80 21,81 0,06 0,06 1,00 399,00 5128
81 21,81 0,06 0,06 1,00 404,00 5128
82 21,81 0,06 0,06 1,00 409,00 5128
83 21,81 0,06 0,06 1,00 414,00 5128
84 21,81 0,06 0,06 1,00 419,00 5128
85 21,81 0,06 0,06 1,00 424,00 5128
86 21,81 0,06 0,06 1,00 429,00 5128
87 21,81 0,06 0,06 1,00 434,00 5128
88 21,81 0,06 0,06 1,00 439,00 5129
89 21,81 0,06 0,06 1,00 444,00 5133
90 21,81 0,06 0,06 99,00 449,00 5133
91 21,81 4,82 5,22 99,00 453,00 5240
92 21,81 4,82 5,22 99,00 458,00 5280
93 21,81 4,66 5,05 99,00 463,00 5298
94 21,81 4,66 5,05 99,00 468,00 5308
95 21,81 4,66 5,05 99,00 473,00 5318
96 21,81 4,66 5,05 99,00 478,00 5327
97 21,81 4,66 5,05 99,00 483,00 5336
98 21,81 4,66 5,05 99,00 488,00 5340
99 21,81 4,66 5,05 99,00 493,00 5347
100 21,81 4,66 5,05 99,00 498,00 5351
101 21,81 4,66 5,05 99,00 503,00 5353
102 21,81 4,66 5,05 99,00 508,00 5354
103 21,81 4,66 5,05 99,00 513,00 5357
104 21,81 4,66 5,05 99,00 518,00 5357
105 21,81 4,66 5,05 99,00 523,00 5357
