1000
0 35,42 35,42 35,42 1,00 30,00 0
1 35,42 17,71 17,71 1,00 17,00 1235
2 35,42 3,54 1,72 1,00 25,00 1774
3 35,42 1,48 0,76 1,00 39,00 1865
4 35,42 1,48 0,76 1,00 54,00 1875
5 35,42 1,48 0,76 1,00 69,00 1879
6 35,42 1,48 0,77 1,00 84,00 1881
7 35,42 1,48 0,77 1,00 99,00 1881
8 35,42 1,48 0,77 1,00 114,00 1881
9 35,42 1,48 0,77 1,00 129,00 1881
10 35,42 1,48 0,77 1,00 144,00 1881
11 35,42 1,48 0,77 1,00 159,00 1881
12 35,42 1,48 0,77 1,00 174,00 1881
13 35,42 0,19 0,10 1,00 189,00 1881
14 35,42 0,19 0,10 1,00 204,00 1881
15 35,42 0,19 0,10 1,00 219,00 1881
16 35,42 0,15 0,08 1,00 234,00 1881
17 35,42 0,15 0,08 1,00 249,00 1881
18 35,42 0,15 0,08 1,00 264,00 1881
19 35,42 0,13 0,07 1,00 279,00 1881
20 35,42 0,13 0,07 1,00 294,00 1881
21 35,42 0,13 0,07 1,00 309,00 1881
22 35,42 0,13 0,07 1,00 324,00 1881
23 35,42 0,13 0,07 1,00 339,00 1881
24 35,42 0,13 0,07 1,00 354,00 1881
25 35,42 0,13 0,07 1,00 369,00 1881
26 35,42 0,13 0,07 1,00 384,00 1881
27 35,42 0,13 0,07 1,00 399,00 1881
28 35,42 0,13 0,07 1,00 414,00 1881
29 35,42 0,13 0,07 1,00 429,00 1881
30 35,42 0,13 0,07 99,00 444,00 1881
31 35,42 7,92 4,11 99,00 458,00 2704
32 35,42 7,67 3,65 99,00 472,00 3431
33 35,42 7,67 3,75 99,00 487,00 3821
34 35,42 7,67 3,89 99,00 502,00 4072
35 35,42 7,67 4,10 99,00 517,00 4286
36 35,42 6,59 3,42 99,00 532,00 4405
37 35,42 6,59 3,43 99,00 547,00 4558
38 35,42 6,59 3,54 99,00 562,00 4625
39 35,42 6,59 3,44 99,00 577,00 4666
40 35,42 6,59 3,43 99,00 592,00 4711
41 35,42 6,59 3,47 99,00 607,00 4762
42 35,42 6,59 3,51 99,00 622,00 4795
43 35,42 6,59 3,42 99,00 637,00 4831
44 35,42 6,59 3,50 99,00 652,00 4863
45 35,42 5,26 2,79 99,00 667,00 4893
46 35,42 5,26 2,79 99,00 682,00 4918
47 35,42 5,26 2,79 99,00 697,00 4938
48 35,42 5,26 2,79 99,00 712,00 4953
49 35,42 5,26 2,78 99,00 727,00 4969
50 35,42 5,26 2,78 99,00 742,00 4978
51 35,42 5,26 2,78 99,00 757,00 4991
52 35,42 5,26 2,78 99,00 772,00 5006
53 35,42 5,26 2,78 99,00 787,00 5016
54 35,42 5,26 2,77 99,00 802,00 5027
55 35,42 5,26 2,77 99,00 817,00 5033
56 35,42 5,26 2,77 99,00 832,00 5043
57 35,42 5,26 2,77 99,00 847,00 5047
58 35,42 5,26 2,77 99,00 862,00 5055
59 35,42 5,26 2,77 99,00 877,00 5061
60 35,42 5,26 2,76 49,00 892,00 5068
61 35,42 5,26 2,76 49,00 907,00 5076
62 35,42 5,26 2,76 49,00 922,00 5097
63 35,42 5,26 2,76 49,00 937,00 5110
64 35,42 5,26 2,76 49,00 952,00 5114
65 35,42 5,26 2,76 49,00 967,00 5115
66 35,42 5,26 2,76 49,00 982,00 5118
67 35,42 5,26 2,76 49,00 997,00 5123
68 35,42 5,26 2,76 49,00 1.012,00 5124
69 35,42 5,26 2,75 49,00 1.027,00 5125
70 35,42 5,26 2,75 49,00 1.042,00 5125
71 35,42 5,26 2,75 49,00 1.057,00 5125
72 35,42 5,26 2,75 49,00 1.072,00 5125
73 35,42 1,60 0,83 49,00 1.087,00 5125
74 35,42 1,60 0,84 49,00 1.101,00 5126
75 35,42 1,56 0,81 49,00 1.116,00 5126
76 35,42 1,56 0,81 49,00 1.131,00 5126
77 35,42 1,51 0,79 49,00 1.146,00 5126
78 35,42 1,52 0,79 49,00 1.160,00 5127
79 35,42 1,52 0,79 49,00 1.175,00 5128
80 35,42 1,52 0,79 49,00 1.190,00 5128
81 35,42 1,52 0,79 49,00 1.205,00 5128
82 35,42 1,52 0,79 49,00 1.220,00 5128
83 35,42 1,52 0,79 49,00 1.235,00 5128
84 35,42 1,52 0,79 49,00 1.250,00 5128
85 35,42 1,52 0,79 49,00 1.265,00 5128
86 35,42 1,52 0,79 49,00 1.280,00 5128
87 35,42 1,52 0,79 49,00 1.295,00 5128
88 35,42 1,52 0,79 49,00 1.310,00 5129
89 35,42 1,52 0,79 49,00 1.325,00 5133
90 35,42 1,52 0,78 109,00 1.340,00 5133
91 35,42 1,52 0,78 109,00 1.355,00 5240
92 35,42 2,85 1,47 109,00 1.369,00 5280
93 35,42 2,79 1,44 109,00 1.384,00 5298
94 35,42 2,79 1,44 109,00 1.399,00 5308
95 35,42 2,79 1,44 109,00 1.414,00 5318
96 35,42 2,79 1,44 109,00 1.429,00 5327
97 35,42 2,79 1,44 109,00 1.444,00 5336
98 35,42 2,79 1,44 109,00 1.459,00 5340
99 35,42 2,79 1,43 109,00 1.474,00 5347
100 35,42 2,79 1,43 109,00 1.489,00 5351
101 35,42 2,79 1,43 109,00 1.504,00 5353
102 35,42 2,79 1,43 109,00 1.519,00 5354
103 35,42 2,79 1,43 109,00 1.534,00 5357
104 35,42 2,79 1,43 109,00 1.549,00 5357
105 35,42 2,79 1,43 109,00 1.564,00 5357
106 35,42 2,79 1,43 109,00 1.579,00 5357
107 35,42 2,79 1,43 109,00 1.594,00 5357
108 35,42 2,79 1,43 109,00 1.609,00 5357
109 35,42 2,79 1,43 109,00 1.624,00 5359
110 35,42 2,36 1,21 109,00 1.639,00 5359
111 35,42 2,36 1,21 109,00 1.654,00 5360
112 35,42 2,36 1,21 109,00 1.669,00 5362
113 35,42 2,36 1,21 109,00 1.684,00 5364
114 35,42 2,36 1,21 109,00 1.699,00 5366
115 35,42 2,36 1,21 109,00 1.714,00 5366
116 35,42 2,36 1,21 109,00 1.729,00 5366
117 35,42 2,36 1,21 109,00 1.744,00 5366
118 35,42 2,36 1,21 109,00 1.759,00 5367
119 35,42 2,36 1,21 109,00 1.774,00 5368
120 35,42 2,36 1,21 70,00 1.789,00 5368
121 35,42 2,36 1,21 70,00 1.804,00 5378
122 35,42 2,36 1,21 70,00 1.819,00 5387
123 35,42 1,35 0,69 70,00 1.834,00 5391
124 35,42 1,35 0,69 70,00 1.849,00 5392
125 35,42 1,35 0,69 70,00 1.864,00 5392
126 35,42 1,35 0,69 70,00 1.879,00 5392
127 35,42 1,31 0,66 70,00 1.894,00 5392
128 35,42 1,31 0,66 70,00 1.909,00 5392
129 35,42 1,31 0,66 70,00 1.924,00 5392
130 35,42 1,28 0,65 70,00 1.939,00 5392
131 35,42 1,28 0,65 70,00 1.954,00 5392
132 35,42 1,28 0,65 70,00 1.969,00 5392
133 35,42 1,28 0,65 70,00 1.984,00 5392
134 35,42 1,28 0,65 70,00 1.999,00 5392
135 35,42 1,28 0,65 70,00 2.014,00 5392
136 35,42 1,28 0,65 70,00 2.029,00 5392
137 35,42 1,28 0,65 70,00 2.044,00 5392
138 35,42 1,28 0,65 70,00 2.059,00 5392
139 35,42 1,28 0,65 70,00 2.074,00 5392
140 35,42 1,28 0,65 70,00 2.089,00 5397
141 35,42 1,28 0,64 70,00 2.104,00 5398
142 35,42 1,28 0,64 70,00 2.119,00 5398
143 35,42 1,28 0,64 70,00 2.134,00 5398
144 35,42 1,28 0,64 70,00 2.149,00 5398
145 35,42 1,28 0,64 70,00 2.164,00 5398
146 35,42 1,28 0,64 70,00 2.179,00 5398
147 35,42 1,28 0,64 70,00 2.194,00 5398
148 35,42 1,28 0,64 70,00 2.209,00 5398
149 35,42 1,28 0,64 70,00 2.224,00 5398
150 35,42 1,28 0,64 113,00 2.239,00 5398
151 35,42 1,28 0,64 113,00 2.254,00 5443
152 35,42 1,28 0,64 113,00 2.269,00 5461
153 35,42 1,28 0,64 113,00 2.284,00 5469
154 35,42 1,28 0,64 113,00 2.299,00 5476
155 35,42 1,28 0,64 113,00 2.314,00 5480
156 35,42 1,28 0,64 113,00 2.329,00 5482
157 35,42 1,71 0,85 113,00 2.344,00 5482
158 35,42 1,71 0,85 113,00 2.359,00 5492
159 35,42 1,71 0,85 113,00 2.374,00 5501
160 35,42 1,71 0,85 113,00 2.389,00 5510
161 35,42 1,71 0,85 113,00 2.404,00 5520
162 35,42 1,71 0,85 113,00 2.419,00 5532
163 35,42 1,71 0,85 113,00 2.434,00 5544
164 35,42 1,71 0,85 113,00 2.449,00 5553
165 35,42 1,71 0,85 113,00 2.464,00 5560
166 35,42 1,71 0,85 113,00 2.479,00 5566
167 35,42 1,60 0,80 113,00 2.494,00 5570
168 35,42 1,60 0,79 113,00 2.509,00 5573
169 35,42 1,60 0,79 113,00 2.524,00 5575
170 35,42 1,60 0,79 113,00 2.539,00 5576
171 35,42 1,60 0,79 113,00 2.554,00 5577
172 35,42 1,60 0,79 113,00 2.569,00 5578
173 35,42 1,60 0,79 113,00 2.584,00 5579
174 35,42 1,54 0,76 113,00 2.599,00 5580
175 35,42 1,54 0,76 113,00 2.614,00 5582
176 35,42 1,54 0,76 113,00 2.629,00 5583
177 35,42 1,54 0,76 113,00 2.644,00 5584
178 35,42 1,51 0,74 113,00 2.659,00 5587
179 35,42 1,50 0,74 113,00 2.674,00 5589
180 35,42 1,50 0,74 110,00 2.689,00 5591
181 35,42 1,50 0,74 110,00 2.704,00 5600
182 35,42 1,50 0,74 110,00 2.719,00 5601
183 35,42 1,50 0,74 110,00 2.734,00 5602
184 35,42 1,50 0,74 110,00 2.749,00 5602
185 35,42 1,50 0,74 110,00 2.764,00 5602
186 35,42 1,50 0,74 110,00 2.779,00 5602
187 35,42 1,50 0,74 110,00 2.794,00 5602
188 35,42 1,50 0,74 110,00 2.809,00 5602
189 35,42 1,50 0,74 110,00 2.824,00 5602
190 35,42 1,50 0,74 110,00 2.839,00 5602
191 35,42 1,50 0,74 110,00 2.854,00 5604
192 35,42 1,50 0,74 110,00 2.869,00 5606
193 35,42 1,50 0,74 110,00 2.884,00 5607
194 35,42 1,50 0,74 110,00 2.899,00 5611
195 35,42 1,50 0,74 110,00 2.914,00 5613
196 35,42 1,50 0,74 110,00 2.929,00 5613
197 35,42 1,50 0,74 110,00 2.944,00 5613
198 35,42 1,50 0,74 110,00 2.959,00 5613
199 35,42 1,50 0,74 110,00 2.974,00 5613
200 35,42 1,50 0,74 110,00 2.989,00 5613
201 35,42 1,50 0,74 110,00 3.004,00 5613
202 35,42 1,29 0,63 110,00 3.019,00 5613
203 35,42 1,28 0,63 110,00 3.034,00 5613
204 35,42 1,28 0,63 110,00 3.049,00 5613
205 35,42 1,28 0,63 110,00 3.064,00 5613
206 35,42 1,27 0,62 110,00 3.079,00 5613
207 35,42 1,27 0,62 110,00 3.094,00 5613
208 35,42 1,27 0,62 110,00 3.109,00 5614
209 35,42 1,27 0,62 110,00 3.124,00 5616
210 35,42 1,27 0,62 123,00 3.139,00 5616
211 35,42 1,27 0,62 123,00 3.154,00 5655
212 35,42 1,27 0,61 123,00 3.169,00 5665
213 35,42 1,27 0,61 123,00 3.184,00 5671
214 35,42 1,36 0,66 123,00 3.199,00 5671
215 35,42 1,36 0,66 123,00 3.214,00 5671
216 35,42 1,36 0,66 123,00 3.229,00 5671
217 35,42 1,36 0,66 123,00 3.244,00 5671
218 35,42 1,36 0,66 123,00 3.259,00 5671
219 35,42 1,36 0,66 123,00 3.274,00 5671
220 35,42 1,36 0,66 123,00 3.289,00 5671
221 35,42 1,36 0,66 123,00 3.304,00 5671
222 35,42 1,36 0,66 123,00 3.319,00 5671
223 35,42 1,36 0,66 123,00 3.334,00 5671
224 35,42 1,36 0,66 123,00 3.349,00 5671
225 35,42 1,36 0,66 123,00 3.364,00 5671
226 35,42 1,29 0,62 123,00 3.379,00 5671
227 35,42 1,28 0,62 123,00 3.394,00 5671
228 35,42 1,28 0,62 123,00 3.409,00 5671
229 35,42 1,28 0,62 123,00 3.424,00 5671
230 35,42 1,28 0,62 123,00 3.439,00 5671
231 35,42 1,28 0,62 123,00 3.454,00 5671
232 35,42 1,28 0,62 123,00 3.469,00 5671
233 35,42 1,28 0,62 123,00 3.484,00 5671
234 35,42 1,25 0,60 123,00 3.499,00 5671
235 35,42 1,25 0,60 123,00 3.514,00 5671
236 35,42 1,25 0,60 123,00 3.529,00 5671
237 35,42 1,25 0,60 123,00 3.544,00 5671
238 35,42 1,25 0,60 123,00 3.559,00 5671
239 35,42 1,25 0,60 123,00 3.574,00 5671
240 35,42 1,25 0,60 128,00 3.589,00 5671
241 35,42 1,25 0,60 128,00 3.604,00 5686
242 35,42 1,25 0,60 128,00 3.619,00 5686
243 35,42 1,25 0,60 128,00 3.634,00 5687
244 35,42 1,24 0,59 128,00 3.649,00 5688
245 35,42 1,24 0,59 128,00 3.664,00 5688
246 35,42 1,24 0,59 128,00 3.679,00 5688
247 35,42 1,24 0,59 128,00 3.694,00 5688
248 35,42 1,24 0,59 128,00 3.709,00 5688
249 35,42 1,24 0,59 128,00 3.724,00 5691
250 35,42 1,21 0,58 128,00 3.739,00 5693
251 35,42 1,21 0,58 128,00 3.754,00 5693
252 35,42 1,21 0,58 128,00 3.769,00 5693
253 35,42 1,21 0,58 128,00 3.784,00 5694
254 35,42 1,21 0,58 128,00 3.799,00 5694
255 35,42 1,21 0,58 128,00 3.814,00 5694
256 35,42 1,21 0,58 128,00 3.829,00 5694
257 35,42 1,21 0,58 128,00 3.844,00 5694
258 35,42 1,17 0,56 128,00 3.859,00 5694
259 35,42 1,17 0,56 128,00 3.874,00 5694
260 35,42 1,17 0,56 128,00 3.889,00 5694
261 35,42 1,17 0,56 128,00 3.904,00 5694
262 35,42 1,17 0,56 128,00 3.919,00 5694
263 35,42 1,15 0,55 128,00 3.934,00 5694
264 35,42 1,15 0,55 128,00 3.949,00 5694
265 35,42 1,15 0,55 128,00 3.964,00 5694
266 35,42 1,15 0,55 128,00 3.979,00 5694
267 35,42 1,15 0,55 128,00 3.994,00 5694
268 35,42 1,15 0,55 128,00 4.009,00 5694
269 35,42 1,15 0,55 128,00 4.024,00 5694
270 35,42 1,15 0,55 133,00 4.039,00 5694
271 35,42 1,15 0,55 133,00 4.054,00 5724
272 35,42 1,15 0,54 133,00 4.069,00 5736
273 35,42 1,15 0,54 133,00 4.084,00 5742
274 35,42 1,15 0,54 133,00 4.099,00 5742
275 35,42 1,15 0,54 133,00 4.114,00 5742
276 35,42 1,15 0,54 133,00 4.129,00 5742
277 35,42 1,15 0,54 133,00 4.144,00 5742
278 35,42 1,15 0,54 133,00 4.159,00 5742
279 35,42 1,15 0,54 133,00 4.174,00 5742
280 35,42 1,15 0,54 133,00 4.189,00 5742
