1000
0 86,01 86,01 86,01 1,00 54,00 0
59 86,01 14,53 6,17 99,00 610,00 5061
60 86,01 14,53 6,17 4,00 622,00 5068
61 86,01 14,53 6,16 4,00 634,00 5076
62 86,01 14,53 6,16 4,00 646,00 5097
63 86,01 14,53 6,15 4,00 658,00 5110
64 86,01 14,53 6,15 4,00 670,00 5114
65 86,01 14,53 6,15 4,00 682,00 5115
66 86,01 14,53 6,15 4,00 694,00 5118
67 86,01 14,53 6,13 4,00 706,00 5123
68 86,01 14,53 6,13 4,00 718,00 5124
69 86,01 14,53 6,13 4,00 730,00 5125
70 86,01 14,53 6,13 4,00 742,00 5125
71 86,01 14,53 6,13 4,00 754,00 5125
72 86,01 14,53 6,13 4,00 766,00 5125
73 86,01 14,53 6,13 4,00 778,00 5125
74 86,01 14,53 6,13 4,00 790,00 5126
75 86,01 14,53 6,13 4,00 802,00 5126
76 86,01 14,53 6,13 4,00 814,00 5126
77 86,01 14,53 6,13 4,00 826,00 5126
78 86,01 14,53 6,13 4,00 838,00 5127
79 86,01 14,53 6,13 4,00 850,00 5128
80 86,01 14,53 6,13 4,00 862,00 5128
81 86,01 14,53 6,13 4,00 874,00 5128
82 86,01 14,53 6,13 4,00 886,00 5128
83 86,01 0,38 0,16 4,00 898,00 5128
84 86,01 0,38 0,16 4,00 910,00 5128
85 86,01 0,38 0,16 4,00 922,00 5128
86 86,01 0,38 0,16 4,00 934,00 5128
87 86,01 0,38 0,16 4,00 946,00 5128
88 86,01 0,38 0,16 4,00 958,00 5129
89 86,01 0,36 0,15 4,00 969,00 5133
90 86,01 0,36 0,15 102,00 981,00 5133
91 86,01 8,95 3,71 102,00 992,00 5240
92 86,01 8,95 3,70 102,00 1.004,00 5280
93 86,01 8,95 3,70 102,00 1.016,00 5298
94 86,01 8,95 3,70 102,00 1.028,00 5308
95 86,01 8,95 3,69 102,00 1.040,00 5318
96 86,01 8,95 3,69 102,00 1.052,00 5327
97 86,01 8,95 3,69 102,00 1.064,00 5336
98 86,01 8,95 3,68 102,00 1.076,00 5340
99 86,01 8,95 3,68 102,00 1.088,00 5347
100 86,01 8,95 3,68 102,00 1.100,00 5351
101 86,01 8,95 3,68 102,00 1.112,00 5353
102 86,01 8,95 3,67 102,00 1.124,00 5354
103 86,01 8,95 3,67 102,00 1.136,00 5357
104 86,01 8,95 3,67 102,00 1.148,00 5357
105 86,01 8,95 3,67 102,00 1.160,00 5357
106 86,01 8,95 3,67 102,00 1.172,00 5357
107 86,01 8,95 3,67 102,00 1.184,00 5357
108 86,01 8,95 3,67 102,00 1.196,00 5357
109 86,01 8,95 3,67 102,00 1.208,00 5359
110 86,01 8,95 3,67 102,00 1.220,00 5359
111 86,01 8,95 3,67 102,00 1.232,00 5360
112 86,01 8,95 3,64 102,00 1.244,00 5362
113 86,01 8,95 3,64 102,00 1.256,00 5364
114 86,01 8,95 3,64 102,00 1.268,00 5366
115 86,01 8,95 3,63 102,00 1.280,00 5366
116 86,01 8,95 3,63 102,00 1.292,00 5366
117 86,01 8,95 3,63 102,00 1.304,00 5366
118 86,01 8,95 3,63 102,00 1.316,00 5367
119 86,01 8,95 3,62 102,00 1.328,00 5368
120 86,01 8,95 3,62 10,00 1.340,00 5368
121 86,01 8,95 3,62 10,00 1.352,00 5378
122 86,01 8,95 3,61 10,00 1.364,00 5387
123 86,01 8,95 3,61 10,00 1.376,00 5391
124 86,01 8,95 3,61 10,00 1.388,00 5392
125 86,01 8,95 3,60 10,00 1.400,00 5392
126 86,01 8,95 3,60 10,00 1.412,00 5392
127 86,01 8,95 3,60 10,00 1.424,00 5392
128 86,01 8,95 3,60 10,00 1.436,00 5392
129 86,01 8,95 3,60 10,00 1.448,00 5392
130 86,01 8,95 3,60 10,00 1.460,00 5392
131 86,01 8,95 3,60 10,00 1.472,00 5392
132 86,01 8,95 3,60 10,00 1.484,00 5392
133 86,01 8,95 3,60 10,00 1.496,00 5392
134 86,01 8,95 3,60 10,00 1.508,00 5392
135 86,01 8,95 3,60 10,00 1.520,00 5392
136 86,01 8,95 3,60 10,00 1.532,00 5392
137 86,01 8,95 3,60 10,00 1.544,00 5392
138 86,01 8,95 3,60 10,00 1.556,00 5392
139 86,01 8,95 3,60 10,00 1.568,00 5392
140 86,01 8,95 3,60 10,00 1.580,00 5397
141 86,01 8,95 3,56 10,00 1.592,00 5398
142 86,01 8,95 3,56 10,00 1.604,00 5398
143 86,01 8,95 3,56 10,00 1.616,00 5398
144 86,01 8,95 3,56 10,00 1.628,00 5398
145 86,01 8,95 3,56 10,00 1.640,00 5398
146 86,01 8,95 3,56 10,00 1.652,00 5398
147 86,01 8,95 3,56 10,00 1.664,00 5398
148 86,01 8,95 3,56 10,00 1.676,00 5398
149 86,01 8,95 3,56 10,00 1.688,00 5398
150 86,01 8,95 3,56 1,00 1.700,00 5398
151 86,01 8,95 3,56 1,00 1.712,00 5443
152 86,01 8,95 3,53 1,00 1.724,00 5461
153 86,01 0,05 0,02 1,00 1.736,00 5469
154 86,01 0,05 0,02 1,00 1.746,00 5476
155 86,01 0,05 0,02 1,00 1.756,00 5480
156 86,01 0,05 0,02 1,00 1.768,00 5482
157 86,01 0,05 0,02 1,00 1.780,00 5482
158 86,01 0,05 0,02 1,00 1.792,00 5492
159 86,01 0,05 0,02 1,00 1.804,00 5501
160 86,01 0,05 0,02 1,00 1.816,00 5510
161 86,01 0,05 0,02 1,00 1.828,00 5520
162 86,01 0,05 0,02 1,00 1.839,00 5532
163 86,01 0,05 0,02 1,00 1.849,00 5544
164 86,01 0,05 0,02 1,00 1.860,00 5553
165 86,01 0,05 0,02 1,00 1.871,00 5560
166 86,01 0,05 0,02 1,00 1.883,00 5566
167 86,01 0,05 0,02 1,00 1.895,00 5570
168 86,01 0,05 0,02 1,00 1.907,00 5573
169 86,01 0,05 0,02 1,00 1.919,00 5575
170 86,01 0,05 0,02 1,00 1.931,00 5576
171 86,01 0,05 0,02 1,00 1.943,00 5577
172 86,01 0,05 0,02 1,00 1.955,00 5578
173 86,01 0,05 0,02 1,00 1.967,00 5579
174 86,01 0,05 0,02 1,00 1.979,00 5580
175 86,01 0,05 0,02 1,00 1.991,00 5582
176 86,01 0,04 0,02 1,00 2.003,00 5583
177 86,01 0,04 0,02 1,00 2.015,00 5584
178 86,01 0,04 0,02 1,00 2.027,00 5587
179 86,01 0,04 0,02 1,00 2.039,00 5589
180 86,01 0,04 0,02 99,00 2.051,00 5591
181 86,01 4,15 1,59 99,00 2.062,00 5600
182 86,01 4,15 1,59 99,00 2.074,00 5601
183 86,01 4,15 1,59 99,00 2.086,00 5602
184 86,01 4,15 1,59 99,00 2.098,00 5602
185 86,01 4,15 1,59 99,00 2.110,00 5602
186 86,01 4,15 1,59 99,00 2.122,00 5602
187 86,01 4,15 1,59 99,00 2.134,00 5602
188 86,01 3,97 1,52 99,00 2.146,00 5602
189 86,01 3,97 1,52 99,00 2.158,00 5602
190 86,01 3,97 1,52 99,00 2.170,00 5602
191 86,01 3,97 1,52 99,00 2.182,00 5604
192 86,01 3,97 1,50 99,00 2.194,00 5606
193 86,01 3,97 1,50 99,00 2.206,00 5607
194 86,01 3,97 1,50 99,00 2.218,00 5611
195 86,01 3,97 1,50 99,00 2.230,00 5613
196 86,01 3,97 1,50 99,00 2.242,00 5613
197 86,01 3,97 1,50 99,00 2.254,00 5613
198 86,01 3,76 1,42 99,00 2.266,00 5613
199 86,01 3,74 1,41 99,00 2.278,00 5613
200 86,01 3,74 1,41 99,00 2.290,00 5613
201 86,01 3,74 1,41 99,00 2.302,00 5613
202 86,01 3,74 1,41 99,00 2.314,00 5613
203 86,01 3,74 1,41 99,00 2.326,00 5613
204 86,01 3,74 1,41 99,00 2.338,00 5613
205 86,01 3,74 1,41 99,00 2.350,00 5613
206 86,01 3,74 1,41 99,00 2.362,00 5613
207 86,01 3,74 1,41 99,00 2.374,00 5613
208 86,01 3,74 1,41 99,00 2.386,00 5614
209 86,01 3,74 1,41 99,00 2.398,00 5616
210 86,01 3,74 1,39 42,00 2.410,00 5616
211 86,01 3,74 1,39 42,00 2.422,00 5655
212 86,01 3,74 1,39 42,00 2.434,00 5665
213 86,01 3,74 1,39 42,00 2.446,00 5671
214 86,01 3,74 1,39 42,00 2.458,00 5671
215 86,01 3,74 1,39 42,00 2.470,00 5671
216 86,01 3,74 1,39 42,00 2.482,00 5671
217 86,01 3,74 1,39 42,00 2.494,00 5671
218 86,01 3,74 1,39 42,00 2.506,00 5671
219 86,01 3,74 1,39 42,00 2.518,00 5671
220 86,01 3,74 1,39 42,00 2.530,00 5671
221 86,01 3,74 1,39 42,00 2.542,00 5671
222 86,01 1,41 0,53 42,00 2.554,00 5671
223 86,01 1,41 0,53 42,00 2.566,00 5671
224 86,01 1,41 0,53 42,00 2.578,00 5671
225 86,01 1,39 0,52 42,00 2.590,00 5671
226 86,01 1,39 0,52 42,00 2.602,00 5671
227 86,01 1,38 0,51 42,00 2.614,00 5671
228 86,01 1,38 0,51 42,00 2.626,00 5671
229 86,01 1,38 0,51 42,00 2.638,00 5671
230 86,01 1,38 0,51 42,00 2.650,00 5671
231 86,01 1,38 0,51 42,00 2.662,00 5671
232 86,01 1,38 0,51 42,00 2.674,00 5671
233 86,01 1,38 0,51 42,00 2.686,00 5671
234 86,01 1,34 0,50 42,00 2.698,00 5671
235 86,01 1,34 0,50 42,00 2.710,00 5671
236 86,01 1,34 0,50 42,00 2.722,00 5671
237 86,01 1,34 0,50 42,00 2.734,00 5671
238 86,01 1,34 0,50 42,00 2.746,00 5671
239 86,01 1,34 0,50 42,00 2.758,00 5671
240 86,01 1,34 0,50 72,00 2.770,00 5671
241 86,01 1,34 0,50 72,00 2.782,00 5686
242 86,01 1,34 0,48 72,00 2.794,00 5686
243 86,01 2,21 0,80 72,00 2.806,00 5687
244 86,01 2,21 0,80 72,00 2.818,00 5688
245 86,01 2,21 0,80 72,00 2.830,00 5688
246 86,01 2,21 0,80 72,00 2.842,00 5688
247 86,01 2,21 0,80 72,00 2.854,00 5688
248 86,01 2,21 0,80 72,00 2.866,00 5688
249 86,01 2,21 0,80 72,00 2.878,00 5691
250 86,01 2,21 0,79 72,00 2.890,00 5693
251 86,01 2,21 0,79 72,00 2.902,00 5693
252 86,01 2,21 0,79 72,00 2.914,00 5693
253 86,01 2,21 0,79 72,00 2.926,00 5694
254 86,01 2,21 0,79 72,00 2.938,00 5694
255 86,01 2,21 0,79 72,00 2.950,00 5694
256 86,01 2,21 0,79 72,00 2.962,00 5694
257 86,01 2,21 0,79 72,00 2.974,00 5694
258 86,01 2,07 0,74 72,00 2.986,00 5694
259 86,01 2,07 0,74 72,00 2.998,00 5694
260 86,01 2,07 0,74 72,00 3.010,00 5694
261 86,01 2,07 0,74 72,00 3.022,00 5694
262 86,01 2,07 0,74 72,00 3.034,00 5694
263 86,01 2,07 0,74 72,00 3.046,00 5694
264 86,01 2,07 0,74 72,00 3.058,00 5694
265 86,01 2,07 0,74 72,00 3.070,00 5694
266 86,01 2,07 0,74 72,00 3.082,00 5694
267 86,01 2,00 0,72 72,00 3.094,00 5694
268 86,01 2,00 0,72 72,00 3.106,00 5694
269 86,01 2,00 0,72 72,00 3.118,00 5694
270 86,01 2,00 0,72 61,00 3.130,00 5694
271 86,01 2,00 0,72 61,00 3.142,00 5724
272 86,01 2,00 0,70 61,00 3.154,00 5736
273 86,01 2,00 0,70 61,00 3.166,00 5742
274 86,01 2,00 0,70 61,00 3.178,00 5742
275 86,01 2,00 0,70 61,00 3.190,00 5742
276 86,01 2,00 0,70 61,00 3.202,00 5742
277 86,01 2,00 0,70 61,00 3.214,00 5742
278 86,01 2,00 0,70 61,00 3.226,00 5742
279 86,01 2,00 0,70 61,00 3.238,00 5742
280 86,01 2,00 0,70 61,00 3.250,00 5742
281 86,01 2,00 0,70 61,00 3.262,00 5742
282 86,01 2,00 0,70 61,00 3.274,00 5742
283 86,01 2,00 0,70 61,00 3.286,00 5742
284 86,01 2,00 0,70 61,00 3.298,00 5742
285 86,01 1,59 0,56 61,00 3.310,00 5742
286 86,01 1,59 0,56 61,00 3.322,00 5742
287 86,01 1,59 0,56 61,00 3.334,00 5742
288 86,01 1,57 0,55 61,00 3.346,00 5742
289 86,01 1,57 0,55 61,00 3.358,00 5742
290 86,01 1,57 0,55 61,00 3.370,00 5742
291 86,01 1,57 0,55 61,00 3.382,00 5742
292 86,01 1,55 0,54 61,00 3.394,00 5742
293 86,01 1,55 0,54 61,00 3.406,00 5742
294 86,01 1,55 0,54 61,00 3.418,00 5742
295 86,01 1,53 0,54 61,00 3.430,00 5742
296 86,01 1,53 0,54 61,00 3.442,00 5742
297 86,01 1,53 0,54 61,00 3.454,00 5742
298 86,01 1,53 0,54 61,00 3.466,00 5742
299 86,01 1,53 0,54 61,00 3.478,00 5742
300 86,01 1,53 0,54 63,00 3.490,00 5742
301 86,01 1,53 0,54 63,00 3.502,00 5752
302 86,01 1,53 0,54 63,00 3.514,00 5752
303 86,01 1,53 0,54 63,00 3.526,00 5752
304 86,01 1,53 0,54 63,00 3.538,00 5752
305 86,01 1,53 0,54 63,00 3.550,00 5752
306 86,01 1,53 0,54 63,00 3.562,00 5762
307 86,01 1,53 0,52 63,00 3.574,00 5773
308 86,01 1,53 0,52 63,00 3.586,00 5778
309 86,01 1,53 0,52 63,00 3.598,00 5780
310 86,01 1,53 0,52 63,00 3.610,00 5780
311 86,01 1,53 0,52 63,00 3.622,00 5780
312 86,01 1,53 0,52 63,00 3.634,00 5780
313 86,01 1,53 0,52 63,00 3.646,00 5782
314 86,01 1,53 0,52 63,00 3.658,00 5783
315 86,01 1,53 0,52 63,00 3.670,00 5783
316 86,01 1,53 0,52 63,00 3.682,00 5783
317 86,01 1,53 0,52 63,00 3.694,00 5783
318 86,01 1,53 0,52 63,00 3.706,00 5783
319 86,01 1,53 0,52 63,00 3.718,00 5783
320 86,01 1,53 0,52 63,00 3.730,00 5783
321 86,01 1,53 0,52 63,00 3.742,00 5783
322 86,01 1,53 0,52 63,00 3.754,00 5783
323 86,01 1,53 0,52 63,00 3.766,00 5783
324 86,01 1,53 0,52 63,00 3.778,00 5783
325 86,01 1,53 0,52 63,00 3.790,00 5783
326 86,01 1,53 0,52 63,00 3.802,00 5783
327 86,01 1,53 0,52 63,00 3.814,00 5783
328 86,01 1,53 0,52 63,00 3.826,00 5783
329 86,01 1,53 0,52 63,00 3.838,00 5783
330 86,01 1,53 0,52 65,00 3.850,00 5783
331 86,01 1,53 0,52 65,00 3.862,00 5809
332 86,01 1,53 0,51 65,00 3.874,00 5815
333 86,01 1,53 0,51 65,00 3.886,00 5818
334 86,01 1,53 0,51 65,00 3.898,00 5819
335 86,01 1,53 0,51 65,00 3.910,00 5820
336 86,01 1,53 0,51 65,00 3.922,00 5820
337 86,01 1,53 0,51 65,00 3.934,00 5820
338 86,01 1,53 0,51 65,00 3.946,00 5820
339 86,01 1,41 0,47 65,00 3.958,00 5820
340 86,01 1,41 0,47 65,00 3.970,00 5820
341 86,01 1,41 0,47 65,00 3.982,00 5820
342 86,01 1,41 0,47 65,00 3.994,00 5820
343 86,01 1,41 0,47 65,00 4.006,00 5820
344 86,01 1,41 0,47 65,00 4.018,00 5820
345 86,01 1,39 0,46 65,00 4.030,00 5820
346 86,01 1,39 0,46 65,00 4.042,00 5820
347 86,01 1,39 0,46 65,00 4.054,00 5820
348 86,01 1,39 0,46 65,00 4.066,00 5820
349 86,01 1,39 0,46 65,00 4.078,00 5820
350 86,01 1,39 0,46 65,00 4.090,00 5820
351 86,01 1,39 0,46 65,00 4.102,00 5820
352 86,01 1,39 0,46 65,00 4.114,00 5820
353 86,01 1,39 0,46 65,00 4.126,00 5820
354 86,01 1,39 0,46 65,00 4.138,00 5820
355 86,01 1,35 0,45 65,00 4.150,00 5820
356 86,01 1,35 0,45 65,00 4.162,00 5820
357 86,01 1,34 0,44 65,00 4.174,00 5820
358 86,01 1,34 0,44 65,00 4.186,00 5820
359 86,01 1,34 0,44 65,00 4.198,00 5820
360 86,01 1,34 0,44 70,00 4.210,00 5820
361 86,01 1,34 0,44 70,00 4.222,00 5827
362 86,01 1,34 0,44 70,00 4.234,00 5827
363 86,01 1,34 0,44 70,00 4.246,00 5827
364 86,01 1,34 0,44 70,00 4.258,00 5827
365 86,01 1,34 0,44 70,00 4.270,00 5827
366 86,01 1,34 0,44 70,00 4.282,00 5827
367 86,01 1,34 0,44 70,00 4.294,00 5827
368 86,01 1,34 0,44 70,00 4.306,00 5827
369 86,01 1,34 0,44 70,00 4.318,00 5827
370 86,01 1,34 0,44 70,00 4.330,00 5827
371 86,01 1,34 0,44 70,00 4.342,00 5827
372 86,01 1,34 0,44 70,00 4.354,00 5827
373 86,01 1,34 0,44 70,00 4.366,00 5827
374 86,01 1,34 0,44 70,00 4.378,00 5827
375 86,01 1,34 0,44 70,00 4.390,00 5827
376 86,01 1,34 0,44 70,00 4.402,00 5827
377 86,01 1,34 0,44 70,00 4.414,00 5827
378 86,01 1,34 0,44 70,00 4.426,00 5827
379 86,01 1,34 0,44 70,00 4.438,00 5827
380 86,01 1,34 0,44 70,00 4.450,00 5827
381 86,01 1,34 0,44 70,00 4.462,00 5827
382 86,01 1,34 0,44 70,00 4.474,00 5827
383 86,01 1,34 0,44 70,00 4.486,00 5833
384 86,01 1,34 0,43 70,00 4.498,00 5833
385 86,01 1,34 0,43 70,00 4.510,00 5833
386 86,01 1,34 0,43 70,00 4.522,00 5833
387 86,01 1,34 0,43 70,00 4.534,00 5833
388 86,01 1,34 0,43 70,00 4.546,00 5833
389 86,01 1,34 0,43 70,00 4.558,00 5833
390 86,01 1,34 0,43 76,00 4.570,00 5833
391 86,01 1,34 0,43 76,00 4.582,00 5854
392 86,01 1,34 0,42 76,00 4.594,00 5858
393 86,01 1,42 0,45 76,00 4.606,00 5861
394 86,01 1,42 0,45 76,00 4.618,00 5861
395 86,01 1,42 0,45 76,00 4.630,00 5861
396 86,01 1,42 0,45 76,00 4.642,00 5861
397 86,01 1,42 0,45 76,00 4.654,00 5861
398 86,01 1,40 0,44 76,00 4.666,00 5861
399 86,01 1,40 0,44 76,00 4.678,00 5861
400 86,01 1,40 0,44 76,00 4.690,00 5861
401 86,01 1,40 0,44 76,00 4.702,00 5865
402 86,01 1,40 0,44 76,00 4.714,00 5866
403 86,01 1,40 0,44 76,00 4.726,00 5866
404 86,01 1,40 0,44 76,00 4.738,00 5866
405 86,01 1,40 0,44 76,00 4.750,00 5866
406 86,01 1,40 0,44 76,00 4.762,00 5866
407 86,01 1,40 0,44 76,00 4.774,00 5866
408 86,01 1,40 0,44 76,00 4.786,00 5866
409 86,01 1,40 0,44 76,00 4.798,00 5866
410 86,01 1,40 0,44 76,00 4.810,00 5866
411 86,01 1,36 0,42 76,00 4.822,00 5866
412 86,01 1,36 0,42 76,00 4.834,00 5866
413 86,01 1,36 0,42 76,00 4.846,00 5866
414 86,01 1,36 0,42 76,00 4.858,00 5866
415 86,01 1,36 0,42 76,00 4.870,00 5866
416 86,01 1,36 0,42 76,00 4.882,00 5866
417 86,01 1,36 0,42 76,00 4.894,00 5866
418 86,01 1,36 0,42 76,00 4.906,00 5866
419 86,01 1,36 0,42 76,00 4.918,00 5866
420 86,01 1,33 0,42 70,00 4.930,00 5866
421 86,01 1,22 0,38 70,00 4.942,00 5875
422 86,01 1,22 0,38 70,00 4.954,00 5878
423 86,01 1,22 0,38 70,00 4.966,00 5879
424 86,01 1,22 0,38 70,00 4.978,00 5879
425 86,01 1,22 0,38 70,00 4.990,00 5879
426 86,01 1,20 0,38 70,00 5.002,00 5879
427 86,01 1,20 0,38 70,00 5.014,00 5879
428 86,01 1,20 0,38 70,00 5.026,00 5880
429 86,01 1,20 0,38 70,00 5.038,00 5880
430 86,01 1,20 0,38 70,00 5.050,00 5880
431 86,01 1,20 0,38 70,00 5.062,00 5880
432 86,01 1,20 0,38 70,00 5.074,00 5880
433 86,01 1,18 0,37 70,00 5.086,00 5880
434 86,01 1,18 0,37 70,00 5.098,00 5880
435 86,01 1,18 0,37 70,00 5.110,00 5880
436 86,01 1,18 0,37 70,00 5.122,00 5880
437 86,01 1,17 0,37 70,00 5.134,00 5880
438 86,01 1,17 0,37 70,00 5.146,00 5880
439 86,01 1,17 0,37 70,00 5.158,00 5880
440 86,01 1,17 0,37 70,00 5.170,00 5880
441 86,01 1,17 0,37 70,00 5.182,00 5880
442 86,01 1,17 0,37 70,00 5.194,00 5880
443 86,01 1,17 0,37 70,00 5.206,00 5880
444 86,01 1,17 0,37 70,00 5.218,00 5880
445 86,01 1,17 0,37 70,00 5.230,00 5880
446 86,01 1,15 0,36 70,00 5.242,00 5880
447 86,01 1,15 0,36 70,00 5.254,00 5880
448 86,01 1,15 0,36 70,00 5.266,00 5880
449 86,01 1,15 0,36 70,00 5.278,00 5880
450 86,01 1,14 0,36 84,00 5.290,00 5880
451 86,01 1,14 0,36 84,00 5.302,00 5901
452 86,01 1,14 0,34 84,00 5.314,00 5908
453 86,01 1,14 0,34 84,00 5.326,00 5908
454 86,01 1,14 0,34 84,00 5.338,00 5908
455 86,01 1,14 0,34 84,00 5.350,00 5908
456 86,01 1,35 0,41 84,00 5.362,00 5909
457 86,01 1,35 0,41 84,00 5.374,00 5909
458 86,01 1,35 0,41 84,00 5.386,00 5909
459 86,01 1,35 0,41 84,00 5.398,00 5909
460 86,01 1,35 0,41 84,00 5.410,00 5909
461 86,01 1,35 0,41 84,00 5.422,00 5909
462 86,01 1,33 0,40 84,00 5.434,00 5909
463 86,01 1,33 0,40 84,00 5.446,00 5909
464 86,01 1,33 0,40 84,00 5.458,00 5909
465 86,01 1,33 0,40 84,00 5.470,00 5909
466 86,01 1,33 0,40 84,00 5.482,00 5909
467 86,01 1,33 0,40 84,00 5.494,00 5909
468 86,01 1,33 0,40 84,00 5.506,00 5909
469 86,01 1,33 0,40 84,00 5.518,00 5909
470 86,01 1,33 0,40 84,00 5.530,00 5909
471 86,01 1,33 0,40 84,00 5.542,00 5909
472 86,01 1,33 0,40 84,00 5.554,00 5909
473 86,01 1,33 0,40 84,00 5.566,00 5909
474 86,01 1,33 0,40 84,00 5.578,00 5909
475 86,01 1,33 0,40 84,00 5.590,00 5909
476 86,01 1,33 0,40 84,00 5.602,00 5909
477 86,01 1,33 0,40 84,00 5.614,00 5909
478 86,01 1,33 0,40 84,00 5.626,00 5909
479 86,01 1,33 0,40 84,00 5.638,00 5909
480 86,01 1,33 0,40 76,00 5.650,00 5909
481 86,01 1,33 0,40 76,00 5.662,00 5915
482 86,01 1,33 0,40 76,00 5.674,00 5916
483 86,01 1,15 0,35 76,00 5.686,00 5916
484 86,01 1,15 0,35 76,00 5.698,00 5916
485 86,01 1,15 0,35 76,00 5.710,00 5916
486 86,01 1,15 0,35 76,00 5.722,00 5916
487 86,01 1,15 0,35 76,00 5.734,00 5916
488 86,01 1,15 0,35 76,00 5.746,00 5916
489 86,01 1,14 0,34 76,00 5.758,00 5916
490 86,01 1,14 0,34 76,00 5.770,00 5916
491 86,01 1,14 0,34 76,00 5.782,00 5916
492 86,01 1,13 0,34 76,00 5.794,00 5916
493 86,01 1,13 0,34 76,00 5.806,00 5916
494 86,01 1,13 0,34 76,00 5.818,00 5916
495 86,01 1,13 0,34 76,00 5.830,00 5916
496 86,01 1,13 0,34 76,00 5.842,00 5916
497 86,01 1,13 0,34 76,00 5.854,00 5916
498 86,01 1,13 0,34 76,00 5.866,00 5916
499 86,01 1,13 0,34 76,00 5.878,00 5916
500 86,01 1,11 0,33 76,00 5.890,00 5916
501 86,01 1,11 0,33 76,00 5.902,00 5916
502 86,01 1,11 0,33 76,00 5.914,00 5916
503 86,01 1,11 0,33 76,00 5.926,00 5916
504 86,01 1,11 0,33 76,00 5.938,00 5916
505 86,01 1,11 0,33 76,00 5.950,00 5919
506 86,01 1,11 0,32 76,00 5.962,00 5919
507 86,01 1,11 0,32 76,00 5.974,00 5919
508 86,01 1,11 0,32 76,00 5.986,00 5919
509 86,01 1,11 0,32 76,00 5.998,00 5919
510 86,01 1,11 0,32 97,00 6.010,00 5919
511 86,01 1,11 0,32 97,00 6.022,00 5935
512 86,01 1,11 0,32 97,00 6.034,00 5937
513 86,01 1,11 0,32 97,00 6.046,00 5938
514 86,01 1,11 0,32 97,00 6.058,00 5938
515 86,01 1,11 0,32 97,00 6.070,00 5938
516 86,01 1,11 0,32 97,00 6.082,00 5938
517 86,01 1,11 0,32 97,00 6.094,00 5938
518 86,01 1,11 0,32 97,00 6.106,00 5938
519 86,01 1,36 0,39 97,00 6.118,00 5938
520 86,01 1,36 0,39 97,00 6.130,00 5938
521 86,01 1,36 0,39 97,00 6.142,00 5938
522 86,01 1,36 0,39 97,00 6.154,00 5938
523 86,01 1,36 0,39 97,00 6.166,00 5938
