500
0 262,25 262,25 262,25 4,00 39,00 0 2
1 262,25 262,25 262,25 3,00 29,00 2034 2
2 262,25 32,78 9,45 121,00 24,00 5373 2
3 262,25 32,78 12,38 207,00 18,00 8224 2
4 262,25 32,78 14,45 279,00 18,00 10634 2
5 262,25 32,78 16,00 347,00 18,00 12916 2
6 262,25 32,78 18,78 403,00 18,00 15418 2
7 262,25 32,78 19,67 429,00 18,00 17536 2
8 262,25 32,78 19,90 465,00 18,00 19639 2
9 262,25 32,78 22,01 477,00 18,00 21808 2
10 262,25 32,78 19,35 487,00 18,00 23907 2
11 262,25 32,78 17,08 517,00 18,00 25930 2
12 262,25 32,78 16,45 521,00 18,00 27892 2
13 262,25 32,78 17,42 533,00 18,00 29850 2
14 262,25 7.765,38 5.370,60 335,00 18,00 31599 2
15 262,25 7.765,38 2.768,99 135,00 35,00 33497 2
16 262,25 7.765,38 5.475,61 1,00 52,00 35789 2
17 262,25 7.765,38 4.468,11 1,00 52,00 37955 2
18 262,25 7.765,38 4.342,03 1,00 51,00 39952 2
19 262,25 7.765,38 6.861,56 1,00 51,00 41766 2
20 262,25 7.765,38 7.361,64 1,00 51,00 43660 2
21 262,25 7.765,38 6.868,74 1,00 51,00 45373 2
22 262,25 7.765,38 6.405,19 1,00 51,00 47124 2
23 262,25 7.765,38 9.060,01 1,00 51,00 48807 2
24 262,25 7.765,38 7.617,56 1,00 51,00 50463 2
25 262,25 7.765,38 8.404,84 1,00 51,00 52047 2
26 262,25 7.765,38 8.803,05 1,00 51,00 53795 2
27 262,25 7.765,38 7.500,91 1,00 51,00 55520 2
28 262,25 7.765,38 6.569,89 1,00 51,00 57190 2
29 262,25 7.765,38 9.109,02 1,00 51,00 58778 2
30 262,25 7.765,38 8.274,80 1,00 51,00 60394 2
31 262,25 7.765,38 7.132,32 1,00 51,00 62105 2
32 262,25 7.765,38 6.471,57 1,00 51,00 63934 2
33 262,25 7.765,38 6.223,46 1,00 51,00 65556 2
34 262,25 7.765,38 6.345,19 1,00 51,00 67081 2
35 262,25 5,14 4,47 111,00 51,00 68549 2
36 262,25 1.617,18 1.342,74 1,00 18,00 69881 2
37 262,25 1.617,18 1.290,23 1,00 18,00 71145 2
38 262,25 1.617,18 1.224,52 1,00 18,00 72579 2
39 262,25 1.617,18 1.159,25 1,00 18,00 74208 2
40 262,25 1.617,18 1.116,19 1,00 18,00 75718 2
41 262,25 1.617,18 880,11 1,00 16,00 77166 2
42 262,25 1.617,18 1.301,74 1,00 16,00 78878 2
43 262,25 1.617,18 1.216,52 1,00 16,00 80555 2
44 262,25 1.617,18 1.253,57 1,00 16,00 81773 2
45 262,25 1.617,18 1.246,46 1,00 16,00 83109 2
46 262,25 1.617,18 1.255,35 1,00 16,00 84434 2
47 262,25 1.617,18 1.271,10 1,00 16,00 85600 2
48 262,25 1.617,18 1.252,89 1,00 16,00 87143 2
49 262,25 1.617,18 1.253,49 1,00 16,00 88485 2
50 262,25 16,39 12,57 1,00 16,00 89667 2
51 262,25 16,39 14,92 1,00 1,00 91101 2
52 262,25 16,39 16,14 2,00 1,00 92490 2
53 262,25 16,39 15,95 1,00 18,00 93718 2
54 262,25 16,39 16,12 1,00 1,00 94913 2
55 262,25 16,39 16,30 2,00 1,00 96246 2
56 262,25 16,39 17,29 1,00 18,00 97603 2
57 262,25 16,39 17,10 5,00 1,00 98885 2
58 262,25 16,39 17,43 1,00 18,00 100402 2
59 262,25 16,39 17,22 1,00 1,00 101741 2
60 262,25 16,39 17,86 1,00 1,00 103074 2
61 262,25 16,39 17,32 4,00 1,00 104418 2
62 262,25 16,39 17,10 1,00 18,00 105536 2
63 262,25 16,39 17,16 1,00 1,00 106810 2
64 262,25 16,39 17,48 5,00 1,00 108412 2
65 262,25 16,39 16,52 5,00 18,00 110148 2
66 262,25 16,39 16,54 3,00 18,00 111691 2
67 262,25 16,39 16,29 3,00 18,00 113010 2
68 262,25 16,39 15,47 11,00 18,00 114244 2
69 262,25 16,39 15,98 7,00 18,00 115821 2
70 262,25 16,39 15,40 5,00 18,00 117266 2
71 262,25 16,39 15,89 3,00 18,00 118561 2
72 262,25 16,39 15,41 7,00 18,00 120013 2
73 262,25 16,39 15,38 3,00 18,00 121298 2
74 262,25 16,39 15,61 3,00 18,00 122549 2
