1000
0 139,21 139,21 139,21 1,00 7,00 0
1 139,21 23,20 23,20 1,00 22,00 1235
2 139,21 3,87 2,15 1,00 36,00 1774
3 139,21 3,87 2,30 1,00 52,00 1865
4 139,21 2,05 1,23 1,00 68,00 1875
5 139,21 1,66 0,99 1,00 84,00 1879
6 139,21 1,66 0,99 1,00 100,00 1881
7 139,21 1,66 0,99 1,00 116,00 1881
8 139,21 1,66 0,99 1,00 132,00 1881
9 139,21 1,66 0,99 1,00 148,00 1881
10 139,21 1,66 0,99 1,00 164,00 1881
11 139,21 1,66 0,99 1,00 180,00 1881
12 139,21 1,66 0,99 1,00 196,00 1881
13 139,21 1,66 0,99 1,00 212,00 1881
14 139,21 1,66 0,99 1,00 228,00 1881
15 139,21 1,66 0,99 1,00 244,00 1881
16 139,21 1,66 0,99 1,00 260,00 1881
17 139,21 1,66 0,99 1,00 276,00 1881
18 139,21 1,66 0,99 1,00 292,00 1881
19 139,21 1,66 0,99 1,00 308,00 1881
20 139,21 1,66 0,99 1,00 324,00 1881
21 139,21 1,66 0,99 1,00 340,00 1881
22 139,21 1,66 0,99 1,00 356,00 1881
23 139,21 1,66 0,99 1,00 372,00 1881
24 139,21 1,66 0,99 1,00 388,00 1881
25 139,21 1,66 0,99 1,00 404,00 1881
26 139,21 1,66 0,99 1,00 420,00 1881
27 139,21 1,66 0,99 1,00 436,00 1881
28 139,21 1,66 0,99 1,00 452,00 1881
29 139,21 1,66 0,99 1,00 468,00 1881
30 139,21 1,66 0,99 93,00 484,00 1881
31 139,21 26,80 16,05 93,00 499,00 2704
32 139,21 25,19 14,73 93,00 514,00 3431
33 139,21 25,19 14,47 93,00 530,00 3821
34 139,21 25,19 15,28 93,00 546,00 4072
35 139,21 25,19 15,45 93,00 562,00 4286
36 139,21 25,19 14,89 93,00 578,00 4405
37 139,21 25,19 14,88 93,00 594,00 4558
38 139,21 25,19 15,29 93,00 610,00 4625
39 139,21 25,19 14,79 93,00 626,00 4666
40 139,21 25,19 14,75 93,00 642,00 4711
41 139,21 25,19 14,89 93,00 658,00 4762
42 139,21 25,19 15,16 93,00 674,00 4795
43 139,21 25,19 14,64 93,00 690,00 4831
44 139,21 25,19 15,04 93,00 706,00 4863
45 139,21 25,19 15,02 93,00 722,00 4893
46 139,21 25,19 15,06 93,00 738,00 4918
47 139,21 25,19 14,97 93,00 754,00 4938
48 139,21 25,19 14,97 93,00 770,00 4953
49 139,21 25,19 14,97 93,00 786,00 4969
50 139,21 25,19 14,95 93,00 802,00 4978
51 139,21 25,19 14,95 93,00 818,00 4991
52 139,21 25,19 14,93 93,00 834,00 5006
