1000
0 474,09 474,09 474,09 1,00 22,00 0
1 474,09 15,29 15,29 1,00 31,00 1235
2 474,09 15,29 6,82 1,00 40,00 1774
3 474,09 15,29 7,13 1,00 49,00 1865
4 474,09 15,29 7,17 1,00 58,00 1875
5 474,09 15,29 7,17 1,00 67,00 1879
6 474,09 15,29 7,19 1,00 76,00 1881
7 474,09 15,29 7,20 1,00 85,00 1881
8 474,09 15,29 7,20 1,00 94,00 1881
9 474,09 15,29 7,20 1,00 103,00 1881
10 474,09 15,29 7,20 1,00 112,00 1881
11 474,09 15,29 7,20 1,00 121,00 1881
12 474,09 3,65 1,72 1,00 130,00 1881
13 474,09 3,65 1,72 1,00 139,00 1881
14 474,09 3,65 1,72 1,00 148,00 1881
15 474,09 3,65 1,72 1,00 157,00 1881
16 474,09 3,65 1,72 1,00 166,00 1881
17 474,09 3,65 1,72 1,00 175,00 1881
18 474,09 3,65 1,72 1,00 184,00 1881
19 474,09 3,65 1,72 1,00 193,00 1881
20 474,09 2,35 1,11 1,00 202,00 1881
21 474,09 2,35 1,11 1,00 211,00 1881
22 474,09 2,35 1,11 1,00 220,00 1881
23 474,09 2,35 1,11 1,00 229,00 1881
24 474,09 2,35 1,11 1,00 238,00 1881
25 474,09 2,35 1,11 1,00 247,00 1881
26 474,09 1,85 0,87 1,00 256,00 1881
27 474,09 1,85 0,87 1,00 265,00 1881
28 474,09 1,85 0,87 1,00 274,00 1881
29 474,09 1,68 0,79 1,00 283,00 1881
30 474,09 1,68 0,79 99,00 292,00 1881
31 474,09 161,29 75,95 99,00 300,00 2704
32 474,09 161,29 70,25 99,00 309,00 3431
33 474,09 161,29 70,79 99,00 318,00 3821
34 474,09 161,29 73,85 99,00 327,00 4072
35 474,09 161,29 77,27 99,00 336,00 4286
36 474,09 161,29 74,47 99,00 345,00 4405
37 474,09 161,29 75,16 99,00 354,00 4558
38 474,09 161,29 76,82 99,00 363,00 4625
39 474,09 161,29 75,40 99,00 372,00 4666
40 474,09 161,29 75,10 99,00 381,00 4711
41 474,09 120,35 56,63 99,00 390,00 4762
42 474,09 120,35 57,26 99,00 399,00 4795
43 474,09 120,35 55,78 99,00 408,00 4831
44 474,09 120,35 57,08 99,00 417,00 4863
45 474,09 120,35 57,08 99,00 426,00 4893
46 474,09 120,35 57,07 99,00 435,00 4918
47 474,09 120,35 57,07 99,00 444,00 4938
48 474,09 120,35 57,07 99,00 453,00 4953
49 474,09 120,35 57,06 99,00 462,00 4969
50 474,09 120,35 57,06 99,00 471,00 4978
51 474,09 120,35 57,06 99,00 480,00 4991
52 474,09 120,35 57,04 99,00 489,00 5006
53 474,09 120,35 57,05 99,00 498,00 5016
54 474,09 120,35 57,04 99,00 507,00 5027
55 474,09 120,35 57,04 99,00 516,00 5033
56 474,09 120,35 57,03 99,00 525,00 5043
57 474,09 120,35 57,03 99,00 534,00 5047
58 474,09 120,35 57,03 99,00 543,00 5055
59 474,09 120,35 57,02 99,00 552,00 5061
60 474,09 120,35 57,02 1,00 561,00 5068
61 474,09 120,35 57,01 1,00 570,00 5076
62 474,09 120,35 57,01 1,00 579,00 5097
63 474,09 120,35 57,01 1,00 588,00 5110
64 474,09 120,35 57,00 1,00 597,00 5114
65 474,09 120,35 56,99 1,00 606,00 5115
66 474,09 120,35 56,98 1,00 615,00 5118
67 474,09 120,35 56,97 1,00 624,00 5123
68 474,09 0,75 0,35 1,00 633,00 5124
69 474,09 0,75 0,35 1,00 642,00 5125
70 474,09 0,75 0,35 1,00 651,00 5125
71 474,09 0,75 0,35 1,00 660,00 5125
72 474,09 0,75 0,35 1,00 669,00 5125
73 474,09 0,75 0,35 1,00 678,00 5125
74 474,09 0,75 0,35 1,00 687,00 5126
75 474,09 0,75 0,35 1,00 696,00 5126
76 474,09 0,75 0,35 1,00 705,00 5126
77 474,09 0,75 0,35 1,00 714,00 5126
