1000
0 366,70 366,70 366,70 1,00 58,00 0
1 366,70 5,47 5,47 1,00 67,00 1235
2 366,70 5,82 3,12 1,00 77,00 1774
3 366,70 4,07 2,27 1,00 90,00 1865
4 366,70 4,07 2,28 1,00 104,00 1875
5 366,70 4,07 2,28 1,00 118,00 1879
6 366,70 4,07 2,28 1,00 132,00 1881
7 366,70 4,07 2,28 1,00 146,00 1881
8 366,70 4,07 2,28 1,00 160,00 1881
9 366,70 4,07 2,28 1,00 174,00 1881
10 366,70 4,07 2,28 1,00 188,00 1881
11 366,70 1,82 1,02 1,00 202,00 1881
12 366,70 1,82 1,02 1,00 216,00 1881
13 366,70 1,82 1,02 1,00 230,00 1881
14 366,70 1,50 0,84 1,00 244,00 1881
15 366,70 1,50 0,84 1,00 258,00 1881
16 366,70 1,50 0,84 1,00 272,00 1881
17 366,70 1,50 0,84 1,00 286,00 1881
18 366,70 1,50 0,84 1,00 300,00 1881
19 366,70 1,50 0,84 1,00 314,00 1881
20 366,70 1,50 0,84 1,00 328,00 1881
21 366,70 1,50 0,84 1,00 342,00 1881
22 366,70 1,50 0,84 1,00 356,00 1881
23 366,70 1,50 0,84 1,00 370,00 1881
24 366,70 1,50 0,84 1,00 384,00 1881
25 366,70 1,50 0,84 1,00 398,00 1881
26 366,70 1,50 0,84 1,00 412,00 1881
27 366,70 1,50 0,84 1,00 426,00 1881
28 366,70 1,50 0,84 1,00 440,00 1881
29 366,70 0,81 0,45 1,00 454,00 1881
30 366,70 0,81 0,45 99,00 468,00 1881
31 366,70 78,58 44,05 99,00 476,00 2704
32 366,70 74,85 61,68 99,00 485,00 3431
33 366,70 75,79 51,63 99,00 493,00 3821
34 366,70 73,79 53,80 99,00 506,00 4072
35 366,70 72,03 56,70 99,00 518,00 4286
36 366,70 70,22 51,38 99,00 531,00 4405
37 366,70 68,50 52,26 99,00 544,00 4558
38 366,70 68,50 51,37 99,00 558,00 4625
39 366,70 68,50 50,64 99,00 572,00 4666
40 366,70 68,50 49,87 99,00 586,00 4711
41 366,70 68,50 50,55 99,00 600,00 4762
42 366,70 68,50 50,39 99,00 614,00 4795
43 366,70 68,50 49,10 99,00 628,00 4831
44 366,70 68,50 50,25 99,00 642,00 4863
45 366,70 68,50 50,26 99,00 656,00 4893
46 366,70 68,50 50,27 99,00 670,00 4918
47 366,70 68,50 50,33 99,00 684,00 4938
48 366,70 68,50 50,30 99,00 698,00 4953
49 366,70 50,99 37,45 99,00 712,00 4969
50 366,70 50,99 37,46 99,00 726,00 4978
51 366,70 50,99 37,46 99,00 740,00 4991
52 366,70 50,99 37,46 99,00 754,00 5006
53 366,70 50,99 37,46 99,00 768,00 5016
54 366,70 50,99 37,46 99,00 782,00 5027
55 366,70 50,99 37,46 99,00 796,00 5033
56 366,70 50,99 37,46 99,00 810,00 5043
57 366,70 50,99 37,46 99,00 824,00 5047
58 366,70 50,99 37,46 99,00 838,00 5055
59 366,70 50,99 37,46 99,00 852,00 5061
60 366,70 50,99 37,46 1,00 866,00 5068
61 366,70 50,99 37,46 1,00 880,00 5076
62 366,70 50,99 37,46 1,00 894,00 5097
63 366,70 50,99 37,47 1,00 908,00 5110
64 366,70 50,99 37,47 1,00 922,00 5114
65 366,70 50,99 37,47 1,00 936,00 5115
66 366,70 50,99 37,46 1,00 950,00 5118
67 366,70 50,99 37,46 1,00 964,00 5123
68 366,70 50,99 37,47 1,00 978,00 5124
69 366,70 50,99 37,47 1,00 992,00 5125
70 366,70 50,99 37,47 1,00 1.006,00 5125
71 366,70 50,99 37,47 1,00 1.020,00 5125
72 366,70 50,99 37,47 1,00 1.034,00 5125
73 366,70 50,99 37,47 1,00 1.048,00 5125
74 366,70 50,99 37,47 1,00 1.062,00 5126
75 366,70 0,34 0,25 1,00 1.076,00 5126
76 366,70 0,34 0,25 1,00 1.090,00 5126
77 366,70 0,33 0,24 1,00 1.104,00 5126
78 366,70 0,33 0,24 1,00 1.118,00 5127
79 366,70 0,33 0,24 1,00 1.132,00 5128
80 366,70 0,33 0,24 1,00 1.146,00 5128
81 366,70 0,32 0,23 1,00 1.160,00 5128
82 366,70 0,32 0,23 1,00 1.174,00 5128
83 366,70 0,32 0,23 1,00 1.188,00 5128
84 366,70 0,32 0,23 1,00 1.202,00 5128
85 366,70 0,32 0,23 1,00 1.216,00 5128
86 366,70 0,32 0,23 1,00 1.230,00 5128
87 366,70 0,29 0,22 1,00 1.244,00 5128
88 366,70 0,29 0,22 1,00 1.258,00 5129
89 366,70 0,29 0,22 1,00 1.272,00 5133
90 366,70 0,29 0,22 99,00 1.286,00 5133
91 366,70 28,25 20,76 99,00 1.299,00 5240
92 366,70 28,25 20,76 99,00 1.313,00 5280
93 366,70 28,25 20,75 99,00 1.327,00 5298
94 366,70 28,25 20,76 99,00 1.341,00 5308
95 366,70 28,25 20,76 99,00 1.355,00 5318
96 366,70 28,25 20,76 99,00 1.369,00 5327
97 366,70 28,25 20,76 99,00 1.383,00 5336
98 366,70 28,25 20,76 99,00 1.397,00 5340
99 366,70 28,25 20,76 99,00 1.411,00 5347
100 366,70 28,25 20,76 99,00 1.425,00 5351
101 366,70 28,25 20,76 99,00 1.439,00 5353
102 366,70 28,25 20,76 99,00 1.453,00 5354
103 366,70 28,25 20,76 99,00 1.467,00 5357
104 366,70 28,25 20,76 99,00 1.481,00 5357
105 366,70 24,28 17,84 99,00 1.495,00 5357
106 366,70 24,28 17,84 99,00 1.509,00 5357
107 366,70 24,28 17,84 99,00 1.523,00 5357
108 366,70 23,62 17,35 99,00 1.537,00 5357
109 366,70 23,62 17,35 99,00 1.551,00 5359
110 366,70 23,62 17,35 99,00 1.565,00 5359
111 366,70 23,62 17,35 99,00 1.579,00 5360
112 366,70 23,62 17,35 99,00 1.593,00 5362
113 366,70 23,62 17,35 99,00 1.607,00 5364
114 366,70 23,62 17,35 99,00 1.621,00 5366
115 366,70 23,62 17,35 99,00 1.635,00 5366
116 366,70 23,62 17,35 99,00 1.649,00 5366
117 366,70 23,62 17,35 99,00 1.663,00 5366
118 366,70 23,62 17,35 99,00 1.677,00 5367
119 366,70 23,62 17,35 99,00 1.691,00 5368
120 366,70 23,62 17,35 3,00 1.705,00 5368
121 366,70 23,62 17,35 3,00 1.719,00 5378
122 366,70 23,62 17,35 3,00 1.733,00 5387
123 366,70 23,62 17,35 3,00 1.747,00 5391
124 366,70 23,62 17,35 3,00 1.761,00 5392
125 366,70 23,62 17,35 3,00 1.775,00 5392
126 366,70 23,62 17,35 3,00 1.789,00 5392
127 366,70 0,61 0,45 3,00 1.803,00 5392
128 366,70 0,61 0,45 3,00 1.817,00 5392
129 366,70 0,61 0,45 3,00 1.831,00 5392
130 366,70 0,61 0,45 3,00 1.845,00 5392
