500
0 205,67 205,67 205,67 3,00 54,00 0 2
1 205,67 205,67 205,67 6,00 41,00 2034 2
2 205,67 45,70 26,49 110,00 27,00 5373 2
3 205,67 45,70 37,09 184,00 16,00 8224 2
4 205,67 45,70 50,12 252,00 16,00 10634 2
5 205,67 3.239,27 3.973,58 52,00 16,00 12916 2
6 205,67 3.239,27 5.195,61 1,00 31,00 15418 2
7 205,67 3.239,27 6.262,54 1,00 31,00 17536 2
8 205,67 3.239,27 7.371,37 1,00 31,00 19639 2
9 205,67 3.239,27 8.892,34 1,00 31,00 21808 2
10 205,67 3.239,27 8.625,78 1,00 31,00 23907 2
11 205,67 3.239,27 9.220,50 1,00 31,00 25930 2
12 205,67 3.239,27 8.773,57 1,00 31,00 27892 2
13 205,67 3.239,27 9.321,54 1,00 31,00 29850 2
14 205,67 3.239,27 11.651,06 1,00 31,00 31599 2
15 205,67 3.239,27 5.520,86 1,00 30,00 33497 2
16 205,67 3.239,27 10.128,20 1,00 30,00 35789 2
17 205,67 3.239,27 8.775,92 1,00 30,00 37955 2
18 205,67 3.239,27 7.653,33 1,00 30,00 39952 2
19 205,67 3.239,27 6.420,70 1,00 30,00 41766 2
20 205,67 3.239,27 6.545,57 1,00 30,00 43660 2
21 205,67 3.239,27 5.624,27 1,00 30,00 45373 2
22 205,67 3.239,27 4.464,79 1,00 30,00 47124 2
23 205,67 3.239,27 4.883,42 1,00 30,00 48807 2
24 205,67 3.239,27 4.593,57 1,00 30,00 50463 2
25 205,67 3.239,27 4.095,59 1,00 30,00 52047 2
26 205,67 3.239,27 3.493,88 1,00 30,00 53795 2
27 205,67 3.239,27 2.934,86 1,00 30,00 55520 2
28 205,67 3.239,27 2.643,01 1,00 30,00 57190 2
29 205,67 3.239,27 3.371,25 1,00 30,00 58778 2
30 205,67 3.239,27 3.960,39 1,00 30,00 60394 2
31 205,67 3.239,27 3.665,12 1,00 30,00 62105 2
32 205,67 3.239,27 3.137,34 1,00 30,00 63934 2
33 205,67 3.239,27 3.154,36 1,00 30,00 65556 2
34 205,67 3.239,27 3.322,12 1,00 30,00 67081 2
35 205,67 3.239,27 3.487,59 1,00 30,00 68549 2
36 205,67 3.239,27 3.493,70 1,00 30,00 69881 2
37 205,67 6,86 7,29 63,00 30,00 71145 2
38 205,67 6,86 7,37 131,00 16,00 72579 2
39 205,67 6,86 7,21 189,00 16,00 74208 2
40 205,67 6,86 6,95 229,00 16,00 75718 2
41 205,67 6,86 5,37 285,00 16,00 77166 2
42 205,67 3.663,46 3.714,74 85,00 16,00 78878 2
43 205,67 3.663,46 3.592,65 1,00 31,00 80555 2
44 205,67 3.663,46 3.542,94 1,00 31,00 81773 2
45 205,67 6,63 6,29 62,00 31,00 83109 2
46 205,67 6,63 6,24 106,00 16,00 84434 2
47 205,67 6,63 6,10 154,00 16,00 85600 2
48 205,67 6,63 6,02 190,00 16,00 87143 2
49 205,67 6,63 5,95 202,00 16,00 88485 2
50 205,67 6,63 5,83 226,00 16,00 89667 2
51 205,67 6,63 6,86 240,00 16,00 91101 2
52 205,67 6,63 7,03 242,00 16,00 92490 2
53 205,67 6,63 6,86 240,00 16,00 93718 2
54 205,67 6,63 6,71 234,00 16,00 94913 2
55 205,67 6,63 6,66 228,00 16,00 96246 2
56 205,67 6,63 6,65 202,00 16,00 97603 2
57 205,67 6,63 6,43 200,00 16,00 98885 2
58 205,67 6,63 6,50 190,00 16,00 100402 2
59 205,67 6,63 6,31 184,00 16,00 101741 2
60 205,67 6,63 6,27 166,00 16,00 103074 2
61 205,67 6,63 6,20 144,00 16,00 104418 2
62 205,67 6,63 6,07 116,00 16,00 105536 2
63 205,67 6,63 5,98 98,00 16,00 106810 2
64 205,67 6,63 5,83 74,00 16,00 108412 2
65 205,67 6,63 5,69 42,00 16,00 110148 2
66 205,67 6,63 5,75 16,00 16,00 111691 2
67 205,67 205,67 176,00 1,00 16,00 113010 2
68 205,67 205,67 167,71 1,00 6,00 114244 2
69 205,67 205,67 173,22 1,00 1,00 115821 2
70 205,67 205,67 166,76 1,00 1,00 117266 2
71 205,67 205,67 162,87 1,00 1,00 118561 2
72 205,67 205,67 163,63 1,00 1,00 120013 2
73 205,67 205,67 162,52 1,00 1,00 121298 2
74 205,67 205,67 160,05 1,00 1,00 122549 2
75 205,67 205,67 157,75 1,00 1,00 123751 2
76 205,67 205,67 154,79 1,00 1,00 124905 2
77 205,67 205,67 151,87 1,00 1,00 125986 2
78 205,67 205,67 151,23 1,00 1,00 127318 2
79 205,67 205,67 147,64 1,00 1,00 128543 2
80 205,67 205,67 148,46 1,00 1,00 130074 2
81 205,67 205,67 148,67 1,00 1,00 131439 2
82 205,67 205,67 191,56 1,00 1,00 132580 2
83 205,67 205,67 183,96 1,00 1,00 133739 2
84 205,67 205,67 183,55 1,00 1,00 134818 2
85 205,67 205,67 179,98 1,00 1,00 135948 2
86 205,67 205,67 187,78 1,00 1,00 136970 2
87 205,67 205,67 185,63 1,00 1,00 138018 2
88 205,67 205,67 188,98 1,00 1,00 139066 2
89 205,67 205,67 192,51 1,00 1,00 139999 2
90 205,67 205,67 189,87 1,00 1,00 141020 2
91 205,67 205,67 190,08 1,00 1,00 142167 2
92 205,67 205,67 183,17 1,00 1,00 143191 2
93 205,67 205,67 178,34 1,00 1,00 144073 2
94 205,67 205,67 184,93 1,00 1,00 145023 2
95 205,67 205,67 183,33 1,00 1,00 146050 2
96 205,67 205,67 183,73 1,00 1,00 147033 2
97 205,67 205,67 178,88 1,00 1,00 148185 2
98 205,67 205,67 179,45 1,00 1,00 149496 2
99 205,67 205,67 170,49 1,00 1,00 150789 2
100 205,67 205,67 173,99 1,00 1,00 151913 2
101 205,67 205,67 164,62 1,00 1,00 152923 2
102 205,67 205,67 160,79 1,00 1,00 154100 2
103 205,67 205,67 159,36 1,00 1,00 155304 2
104 205,67 205,67 157,22 1,00 1,00 156501 2
105 205,67 205,67 159,86 1,00 1,00 157770 2
106 205,67 205,67 165,77 1,00 1,00 159019 2
107 205,67 205,67 161,50 1,00 1,00 160099 2
108 205,67 205,67 157,17 1,00 1,00 161070 2
109 205,67 205,67 157,46 1,00 1,00 161897 2
110 205,67 205,67 155,83 1,00 1,00 162626 2
111 205,67 205,67 154,84 1,00 1,00 163252 2
112 205,67 205,67 154,75 1,00 1,00 163915 2
113 205,67 205,67 153,37 1,00 1,00 164484 2
114 205,67 205,67 153,50 1,00 1,00 165028 2
115 205,67 205,67 153,79 1,00 1,00 165663 2
116 205,67 205,67 154,22 1,00 1,00 166330 2
117 205,67 205,67 155,03 1,00 1,00 166906 2
118 205,67 205,67 154,77 1,00 1,00 167421 2
119 205,67 205,67 154,91 1,00 1,00 168035 2
120 205,67 205,67 153,63 1,00 1,00 168861 2
121 205,67 205,67 154,66 1,00 1,00 169578 2
122 205,67 205,67 154,91 1,00 1,00 170224 2
123 205,67 205,67 155,88 1,00 1,00 170893 2
124 205,67 205,67 155,26 1,00 1,00 171582 2
125 205,67 205,67 155,87 1,00 1,00 172216 2
126 205,67 205,67 158,09 1,00 1,00 172756 2
127 205,67 205,67 158,58 1,00 1,00 173305 2
128 205,67 205,67 157,79 1,00 1,00 173840 2
129 205,67 205,67 156,33 1,00 1,00 174427 2
130 205,67 205,67 156,53 1,00 1,00 175026 2
131 205,67 205,67 156,66 1,00 1,00 175704 2
