500
0 74,76 74,76 74,76 3,00 26,00 0 2
1 74,76 74,76 74,76 1,00 3,00 2034 2
2 74,76 74,76 43,32 1,00 1,00 5373 2
3 74,76 74,76 60,66 3,00 1,00 8224 2
4 74,76 74,76 81,98 1,00 3,00 10634 2
5 74,76 74,76 91,70 1,00 1,00 12916 2
6 74,76 74,76 119,91 3,00 1,00 15418 2
7 74,76 74,76 144,53 1,00 3,00 17536 2
8 74,76 74,76 170,12 1,00 1,00 19639 2
9 74,76 74,76 205,22 1,00 1,00 21808 2
10 74,76 74,76 199,07 1,00 1,00 23907 2
11 74,76 74,76 212,79 1,00 1,00 25930 2
12 74,76 74,76 202,48 1,00 1,00 27892 2
13 74,76 74,76 215,13 1,00 1,00 29850 2
14 74,76 74,76 268,89 1,00 1,00 31599 2
15 74,76 74,76 127,41 1,00 1,00 33497 2
16 74,76 74,76 233,74 1,00 1,00 35789 2
17 74,76 74,76 202,53 1,00 1,00 37955 2
18 74,76 74,76 176,63 2,00 1,00 39952 2
19 74,76 74,76 148,18 1,00 3,00 41766 2
20 74,76 74,76 151,06 1,00 1,00 43660 2
21 74,76 74,76 129,80 1,00 1,00 45373 2
22 74,76 74,76 103,04 1,00 1,00 47124 2
23 74,76 74,76 112,70 1,00 1,00 48807 2
24 74,76 74,76 106,01 1,00 1,00 50463 2
25 74,76 74,76 94,52 2,00 1,00 52047 2
26 74,76 74,76 80,63 1,00 3,00 53795 2
27 74,76 74,76 67,73 1,00 1,00 55520 2
28 74,76 74,76 61,00 2,00 1,00 57190 2
29 74,76 74,76 77,80 1,00 3,00 58778 2
30 74,76 74,76 91,40 1,00 1,00 60394 2
31 74,76 74,76 84,58 1,00 1,00 62105 2
32 74,76 74,76 72,40 1,00 1,00 63934 2
33 74,76 74,76 72,80 1,00 1,00 65556 2
34 74,76 74,76 76,67 1,00 1,00 67081 2
35 74,76 74,76 80,49 1,00 1,00 68549 2
36 74,76 74,76 80,63 1,00 1,00 69881 2
37 74,76 74,76 79,52 1,00 1,00 71145 2
38 74,76 74,76 80,39 1,00 1,00 72579 2
39 74,76 74,76 78,64 1,00 1,00 74208 2
40 74,76 74,76 75,82 1,00 1,00 75718 2
41 74,76 74,76 58,55 1,00 1,00 77166 2
42 74,76 74,76 75,80 1,00 1,00 78878 2
43 74,76 74,76 73,31 1,00 1,00 80555 2
44 74,76 74,76 72,30 1,00 1,00 81773 2
45 74,76 74,76 70,93 1,00 1,00 83109 2
46 74,76 74,76 70,26 1,00 1,00 84434 2
47 74,76 74,76 68,71 1,00 1,00 85600 2
48 74,76 74,76 67,86 1,00 1,00 87143 2
49 74,76 74,76 67,02 1,00 1,00 88485 2
50 74,76 74,76 65,64 1,00 1,00 89667 2
51 74,76 74,76 77,26 1,00 1,00 91101 2
52 74,76 74,76 79,18 1,00 1,00 92490 2
53 74,76 74,76 77,35 1,00 1,00 93718 2
54 74,76 74,76 75,63 1,00 1,00 94913 2
55 74,76 74,76 74,99 1,00 1,00 96246 2
56 74,76 74,76 74,93 1,00 1,00 97603 2
57 74,76 74,76 72,43 1,00 1,00 98885 2
58 74,76 74,76 73,25 1,00 1,00 100402 2
59 74,76 74,76 71,11 1,00 1,00 101741 2
60 74,76 74,76 70,66 1,00 1,00 103074 2
61 74,76 74,76 69,81 1,00 1,00 104418 2
62 74,76 74,76 68,41 1,00 1,00 105536 2
63 74,76 74,76 67,37 1,00 1,00 106810 2
64 74,76 74,76 65,70 1,00 1,00 108412 2
65 74,76 74,76 64,17 1,00 1,00 110148 2
66 74,76 74,76 64,74 1,00 1,00 111691 2
67 74,76 74,76 63,97 1,00 1,00 113010 2
68 74,76 74,76 60,96 1,00 1,00 114244 2
69 74,76 74,76 62,96 1,00 1,00 115821 2
70 74,76 74,76 60,61 1,00 1,00 117266 2
71 74,76 74,76 59,20 1,00 1,00 118561 2
72 74,76 74,76 59,48 1,00 1,00 120013 2
73 74,76 74,76 59,07 1,00 1,00 121298 2
74 74,76 74,76 58,18 1,00 1,00 122549 2
75 74,76 74,76 57,34 1,00 1,00 123751 2
76 74,76 74,76 56,27 1,00 1,00 124905 2
77 74,76 74,76 55,20 1,00 1,00 125986 2
78 74,76 74,76 54,97 1,00 1,00 127318 2
79 74,76 74,76 53,66 1,00 1,00 128543 2
80 74,76 74,76 53,96 1,00 1,00 130074 2
81 74,76 74,76 54,04 1,00 1,00 131439 2
82 74,76 74,76 69,63 1,00 1,00 132580 2
83 74,76 74,76 66,87 1,00 1,00 133739 2
84 74,76 74,76 66,72 1,00 1,00 134818 2
85 74,76 74,76 65,42 1,00 1,00 135948 2
86 74,76 74,76 68,25 1,00 1,00 136970 2
87 74,76 74,76 67,47 1,00 1,00 138018 2
88 74,76 74,76 68,69 1,00 1,00 139066 2
89 74,76 74,76 69,97 1,00 1,00 139999 2
90 74,76 74,76 69,02 1,00 1,00 141020 2
91 74,76 74,76 69,09 1,00 1,00 142167 2
92 74,76 74,76 66,58 1,00 1,00 143191 2
93 74,76 74,76 64,82 1,00 1,00 144073 2
94 74,76 74,76 67,22 1,00 1,00 145023 2
95 74,76 74,76 66,64 1,00 1,00 146050 2
96 74,76 74,76 66,78 1,00 1,00 147033 2
97 74,76 74,76 65,02 1,00 1,00 148185 2
98 74,76 74,76 65,23 1,00 1,00 149496 2
99 74,76 74,76 61,97 1,00 1,00 150789 2
100 74,76 74,76 63,24 1,00 1,00 151913 2
101 74,76 74,76 59,84 1,00 1,00 152923 2
102 74,76 74,76 58,44 1,00 1,00 154100 2
103 74,76 74,76 57,93 1,00 1,00 155304 2
104 74,76 74,76 57,15 1,00 1,00 156501 2
105 74,76 74,76 58,11 1,00 1,00 157770 2
106 74,76 74,76 60,25 1,00 1,00 159019 2
107 74,76 74,76 58,70 1,00 1,00 160099 2
108 74,76 74,76 57,13 1,00 1,00 161070 2
109 74,76 74,76 57,23 1,00 1,00 161897 2
110 74,76 74,76 56,64 1,00 1,00 162626 2
111 74,76 74,76 56,28 1,00 1,00 163252 2
112 74,76 74,76 56,25 1,00 1,00 163915 2
113 74,76 74,76 55,75 1,00 1,00 164484 2
114 74,76 74,76 55,79 1,00 1,00 165028 2
115 74,76 74,76 55,90 1,00 1,00 165663 2
116 74,76 74,76 56,06 1,00 1,00 166330 2
117 74,76 74,76 56,35 1,00 1,00 166906 2
118 74,76 74,76 56,26 1,00 1,00 167421 2
119 74,76 74,76 56,31 1,00 1,00 168035 2
120 74,76 74,76 55,84 1,00 1,00 168861 2
121 74,76 74,76 56,22 1,00 1,00 169578 2
122 74,76 74,76 56,31 1,00 1,00 170224 2
123 74,76 74,76 56,66 1,00 1,00 170893 2
124 74,76 74,76 56,43 1,00 1,00 171582 2
125 74,76 74,76 56,66 1,00 1,00 172216 2
126 74,76 74,76 57,46 1,00 1,00 172756 2
127 74,76 74,76 57,64 1,00 1,00 173305 2
128 74,76 74,76 57,35 1,00 1,00 173840 2
129 74,76 74,76 56,82 1,00 1,00 174427 2
130 74,76 74,76 56,89 1,00 1,00 175026 2
131 74,76 74,76 56,94 1,00 1,00 175704 2
132 74,76 74,76 56,51 1,00 1,00 176270 2
133 74,76 74,76 56,80 1,00 1,00 176881 2
134 74,76 74,76 56,37 1,00 1,00 177431 2
135 74,76 74,76 56,44 1,00 1,00 178005 2
