1000
0 204,72 204,72 204,72 1,00 10,00 0
1 204,72 29,25 29,25 1,00 13,00 1235
2 204,72 11,37 11,37 1,00 18,00 1774
3 204,72 11,37 11,37 1,00 24,00 1865
4 204,72 11,37 11,37 1,00 30,00 1875
5 204,72 5,69 5,69 1,00 36,00 1879
6 204,72 5,69 5,69 1,00 42,00 1881
7 204,72 5,69 5,69 1,00 48,00 1881
8 204,72 5,69 5,69 1,00 54,00 1881
9 204,72 5,69 5,69 1,00 60,00 1881
10 204,72 3,10 3,10 1,00 66,00 1881
11 204,72 3,10 3,10 1,00 72,00 1881
12 204,72 3,10 3,10 1,00 78,00 1881
13 204,72 2,44 2,44 1,00 84,00 1881
14 204,72 2,27 2,27 1,00 90,00 1881
15 204,72 2,27 2,27 1,00 96,00 1881
16 204,72 2,27 2,27 1,00 102,00 1881
17 204,72 2,27 2,27 1,00 108,00 1881
18 204,72 1,80 1,80 1,00 114,00 1881
19 204,72 1,71 1,71 1,00 120,00 1881
20 204,72 1,71 1,71 1,00 126,00 1881
21 204,72 1,55 1,55 1,00 132,00 1881
22 204,72 1,55 1,55 1,00 138,00 1881
23 204,72 1,55 1,55 1,00 144,00 1881
24 204,72 1,55 1,55 1,00 150,00 1881
25 204,72 1,55 1,55 1,00 156,00 1881
26 204,72 1,55 1,55 1,00 162,00 1881
27 204,72 1,55 1,55 1,00 168,00 1881
28 204,72 1,18 1,18 1,00 174,00 1881
29 204,72 1,18 1,18 1,00 180,00 1881
30 204,72 1,18 1,18 99,00 186,00 1881
31 204,72 106,11 106,11 99,00 191,00 2704
32 204,72 106,67 106,67 99,00 196,00 3431
33 204,72 106,67 106,67 99,00 202,00 3821
34 204,72 106,67 106,67 99,00 208,00 4072
35 204,72 106,67 106,67 99,00 214,00 4286
36 204,72 106,67 106,67 99,00 220,00 4405
37 204,72 89,68 89,68 99,00 226,00 4558
38 204,72 89,68 89,68 99,00 232,00 4625
39 204,72 89,68 89,68 99,00 238,00 4666
40 204,72 83,06 83,06 99,00 244,00 4711
41 204,72 83,06 83,06 99,00 250,00 4762
42 204,72 83,06 83,06 99,00 256,00 4795
43 204,72 83,06 83,06 99,00 262,00 4831
44 204,72 83,06 83,06 99,00 268,00 4863
45 204,72 83,06 83,06 99,00 274,00 4893
46 204,72 83,06 83,06 99,00 280,00 4918
47 204,72 83,06 83,06 99,00 286,00 4938
48 204,72 83,06 83,06 99,00 292,00 4953
49 204,72 83,06 83,06 99,00 298,00 4969
50 204,72 83,06 83,06 99,00 304,00 4978
51 204,72 83,06 83,06 99,00 310,00 4991
52 204,72 83,06 83,06 99,00 316,00 5006
53 204,72 62,94 62,94 99,00 322,00 5016
54 204,72 61,79 61,79 99,00 328,00 5027
55 204,72 61,79 61,79 99,00 334,00 5033
56 204,72 61,79 61,79 99,00 340,00 5043
57 204,72 61,79 61,79 99,00 346,00 5047
58 204,72 61,79 61,79 99,00 352,00 5055
59 204,72 61,79 61,79 99,00 358,00 5061
60 204,72 61,79 61,79 1,00 364,00 5068
61 204,72 61,79 61,79 1,00 370,00 5076
62 204,72 61,79 61,79 1,00 376,00 5097
63 204,72 61,79 61,79 1,00 382,00 5110
64 204,72 61,79 61,79 1,00 388,00 5114
65 204,72 61,79 61,79 1,00 394,00 5115
66 204,72 61,79 61,79 1,00 400,00 5118
67 204,72 61,79 61,79 1,00 406,00 5123
68 204,72 61,79 61,79 1,00 412,00 5124
69 204,72 61,79 61,79 1,00 418,00 5125
70 204,72 61,79 61,79 1,00 424,00 5125
71 204,72 61,79 61,79 1,00 430,00 5125
72 204,72 61,79 61,79 1,00 436,00 5125
73 204,72 61,79 61,79 1,00 442,00 5125
74 204,72 61,79 61,79 1,00 448,00 5126
75 204,72 61,79 61,79 1,00 454,00 5126
76 204,72 61,79 61,79 1,00 460,00 5126
77 204,72 61,79 61,79 1,00 466,00 5126
78 204,72 61,79 61,79 1,00 472,00 5127
79 204,72 61,79 61,79 1,00 478,00 5128
80 204,72 61,79 61,79 1,00 484,00 5128
81 204,72 61,79 61,79 1,00 490,00 5128
82 204,72 61,79 61,79 1,00 496,00 5128
83 204,72 0,41 0,41 1,00 502,00 5128
84 204,72 0,41 0,41 1,00 508,00 5128
85 204,72 0,41 0,41 1,00 514,00 5128
86 204,72 0,41 0,41 1,00 520,00 5128
87 204,72 0,41 0,41 1,00 526,00 5128
88 204,72 0,41 0,41 1,00 532,00 5129
89 204,72 0,41 0,41 1,00 538,00 5133
90 204,72 0,38 0,38 99,00 544,00 5133
91 204,72 0,38 0,38 99,00 550,00 5240
92 204,72 36,92 36,92 99,00 555,00 5280
93 204,72 36,92 36,92 99,00 561,00 5298
94 204,72 36,92 36,92 99,00 567,00 5308
95 204,72 36,92 36,92 99,00 573,00 5318
96 204,72 36,92 36,92 99,00 579,00 5327
97 204,72 34,65 34,65 99,00 585,00 5336
98 204,72 34,65 34,65 99,00 591,00 5340
99 204,72 34,65 34,65 99,00 597,00 5347
100 204,72 33,61 33,61 99,00 603,00 5351
101 204,72 33,61 33,61 99,00 609,00 5353
102 204,72 33,61 33,61 99,00 615,00 5354
103 204,72 33,61 33,61 99,00 621,00 5357
104 204,72 33,61 33,61 99,00 627,00 5357
105 204,72 33,61 33,61 99,00 633,00 5357
106 204,72 33,61 33,61 99,00 639,00 5357
107 204,72 33,61 33,61 99,00 645,00 5357
108 204,72 33,61 33,61 99,00 651,00 5357
109 204,72 33,61 33,61 99,00 657,00 5359
110 204,72 33,61 33,61 99,00 663,00 5359
111 204,72 33,61 33,61 99,00 669,00 5360
112 204,72 33,61 33,61 99,00 675,00 5362
113 204,72 33,61 33,61 99,00 681,00 5364
114 204,72 33,61 33,61 99,00 687,00 5366
115 204,72 33,61 33,61 99,00 693,00 5366
116 204,72 33,61 33,61 99,00 699,00 5366
117 204,72 33,61 33,61 99,00 705,00 5366
118 204,72 33,61 33,61 99,00 711,00 5367
119 204,72 33,61 33,61 99,00 717,00 5368
120 204,72 33,61 33,61 1,00 723,00 5368
121 204,72 33,61 33,61 1,00 729,00 5378
122 204,72 0,28 0,28 1,00 735,00 5387
123 204,72 0,28 0,28 1,00 741,00 5391
124 204,72 0,28 0,28 1,00 747,00 5392
125 204,72 0,28 0,28 1,00 753,00 5392
126 204,72 0,28 0,28 1,00 759,00 5392
127 204,72 0,28 0,28 1,00 765,00 5392
128 204,72 0,28 0,28 1,00 771,00 5392
129 204,72 0,28 0,28 1,00 777,00 5392
130 204,72 0,28 0,28 1,00 783,00 5392
131 204,72 0,28 0,28 1,00 789,00 5392
132 204,72 0,28 0,28 1,00 795,00 5392
133 204,72 0,28 0,28 1,00 801,00 5392
134 204,72 0,28 0,28 1,00 807,00 5392
135 204,72 0,28 0,28 1,00 813,00 5392
136 204,72 0,28 0,28 1,00 819,00 5392
137 204,72 0,28 0,28 1,00 825,00 5392
138 204,72 0,28 0,28 1,00 831,00 5392
139 204,72 0,28 0,28 1,00 837,00 5392
140 204,72 0,28 0,28 1,00 843,00 5397
141 204,72 0,28 0,28 1,00 849,00 5398
142 204,72 0,28 0,28 1,00 855,00 5398
143 204,72 0,28 0,28 1,00 861,00 5398
144 204,72 0,28 0,28 1,00 867,00 5398
145 204,72 0,28 0,28 1,00 873,00 5398
146 204,72 0,28 0,28 1,00 879,00 5398
147 204,72 0,28 0,28 1,00 885,00 5398
148 204,72 0,28 0,28 1,00 891,00 5398
149 204,72 0,28 0,28 1,00 897,00 5398
150 204,72 0,28 0,28 99,00 903,00 5398
151 204,72 22,30 22,30 99,00 909,00 5443
152 204,72 22,30 22,30 99,00 915,00 5461
153 204,72 22,30 22,30 99,00 921,00 5469
154 204,72 22,30 22,30 99,00 927,00 5476
155 204,72 22,30 22,30 99,00 933,00 5480
156 204,72 22,30 22,30 99,00 939,00 5482
157 204,72 22,30 22,30 99,00 945,00 5482
158 204,72 22,30 22,30 99,00 951,00 5492
159 204,72 22,30 22,30 99,00 957,00 5501
160 204,72 22,30 22,30 99,00 963,00 5510
161 204,72 22,30 22,30 99,00 969,00 5520
162 204,72 22,30 22,30 99,00 975,00 5532
163 204,72 22,30 22,30 99,00 981,00 5544
164 204,72 22,30 22,30 99,00 987,00 5553
165 204,72 22,30 22,30 99,00 993,00 5560
166 204,72 20,29 20,29 99,00 999,00 5566
167 204,72 20,29 20,29 99,00 1.005,00 5570
168 204,72 20,29 20,29 99,00 1.011,00 5573
169 204,72 20,29 20,29 99,00 1.017,00 5575
170 204,72 20,29 20,29 99,00 1.023,00 5576
171 204,72 20,29 20,29 99,00 1.029,00 5577
172 204,72 20,29 20,29 99,00 1.035,00 5578
173 204,72 20,29 20,29 99,00 1.041,00 5579
174 204,72 20,29 20,29 99,00 1.047,00 5580
175 204,72 20,29 20,29 99,00 1.053,00 5582
176 204,72 20,29 20,29 99,00 1.059,00 5583
177 204,72 20,29 20,29 99,00 1.065,00 5584
178 204,72 20,29 20,29 99,00 1.071,00 5587
179 204,72 20,29 20,29 99,00 1.077,00 5589
180 204,72 20,29 20,29 1,00 1.083,00 5591
181 204,72 20,29 20,29 1,00 1.089,00 5600
182 204,72 20,29 20,29 1,00 1.095,00 5601
183 204,72 20,29 20,29 1,00 1.101,00 5602
184 204,72 20,29 20,29 1,00 1.107,00 5602
185 204,72 20,29 20,29 1,00 1.113,00 5602
186 204,72 20,29 20,29 1,00 1.119,00 5602
187 204,72 20,29 20,29 1,00 1.125,00 5602
188 204,72 20,29 20,29 1,00 1.131,00 5602
189 204,72 20,29 20,29 1,00 1.137,00 5602
190 204,72 20,29 20,29 1,00 1.143,00 5602
191 204,72 20,29 20,29 1,00 1.149,00 5604
192 204,72 0,18 0,18 1,00 1.155,00 5606
193 204,72 0,18 0,18 1,00 1.161,00 5607
194 204,72 0,18 0,18 1,00 1.167,00 5611
195 204,72 0,18 0,18 1,00 1.173,00 5613
196 204,72 0,18 0,18 1,00 1.179,00 5613
197 204,72 0,17 0,17 1,00 1.185,00 5613
198 204,72 0,17 0,17 1,00 1.191,00 5613
199 204,72 0,17 0,17 1,00 1.197,00 5613
200 204,72 0,17 0,17 1,00 1.203,00 5613
201 204,72 0,17 0,17 1,00 1.209,00 5613
202 204,72 0,17 0,17 1,00 1.215,00 5613
203 204,72 0,17 0,17 1,00 1.221,00 5613
204 204,72 0,17 0,17 1,00 1.227,00 5613
205 204,72 0,17 0,17 1,00 1.233,00 5613
206 204,72 0,17 0,17 1,00 1.239,00 5613
207 204,72 0,17 0,17 1,00 1.245,00 5613
208 204,72 0,17 0,17 1,00 1.251,00 5614
209 204,72 0,17 0,17 1,00 1.257,00 5616
210 204,72 0,17 0,17 97,00 1.263,00 5616
211 204,72 0,17 0,17 97,00 1.269,00 5655
212 204,72 15,66 15,66 97,00 1.274,00 5665
213 204,72 15,66 15,66 97,00 1.280,00 5671
214 204,72 15,66 15,66 97,00 1.286,00 5671
