500
0 235,37 235,37 235,37 1,00 50,00
1 235,37 0,00 0,00 1,00 48,00
2 235,37 235,37 262,16 99,00 51,00
3 235,37 0,00 0,00 1,00 55,00
4 235,37 235,37 402,39 99,00 58,00
5 235,37 0,00 0,00 1,00 62,00
6 235,37 235,37 332,68 99,00 65,00
7 235,37 0,00 0,00 1,00 69,00
8 235,37 235,37 307,34 99,00 72,00
9 235,37 0,00 0,00 1,00 76,00
10 235,37 235,37 303,04 99,00 79,00
11 235,37 0,00 0,00 1,00 83,00
12 235,37 235,37 311,00 99,00 86,00
13 235,37 0,00 0,00 1,00 90,00
14 235,37 235,37 319,13 99,00 93,00
15 235,37 0,00 0,00 1,00 97,00
16 235,37 0,00 0,00 99,00 100,00
17 235,37 235,37 327,24 197,00 103,00
18 235,37 0,00 0,00 97,00 107,00
19 235,37 235,37 324,41 195,00 110,00
20 235,37 0,00 0,00 95,00 114,00
21 235,37 235,37 323,48 193,00 117,00
22 235,37 0,00 0,00 93,00 121,00
23 235,37 235,37 323,13 191,00 124,00
24 235,37 0,00 0,00 91,00 128,00
25 235,37 235,37 322,62 189,00 131,00
26 235,37 0,00 0,00 89,00 135,00
27 235,37 235,37 321,80 187,00 138,00
28 235,37 0,00 0,00 87,00 142,00
29 235,37 235,37 321,01 185,00 145,00
30 235,37 0,00 0,00 85,00 149,00
31 235,37 235,37 320,23 183,00 152,00
32 235,37 0,00 0,00 83,00 156,00
33 235,37 235,37 319,47 181,00 159,00
34 235,37 0,00 0,00 81,00 163,00
35 235,37 235,37 318,53 179,00 166,00
36 235,37 0,00 0,00 79,00 170,00
37 235,37 235,37 317,60 177,00 173,00
38 235,37 0,00 0,00 77,00 177,00
39 235,37 0,00 0,00 175,00 179,00
40 235,37 235,37 316,20 273,00 182,00
41 235,37 0,00 0,00 173,00 186,00
42 235,37 235,37 315,20 271,00 189,00
43 235,37 0,00 0,00 171,00 193,00
44 235,37 235,37 314,25 269,00 196,00
45 235,37 0,00 0,00 169,00 200,00
46 235,37 235,37 313,35 267,00 203,00
47 235,37 0,00 0,00 167,00 207,00
48 235,37 235,37 312,43 265,00 210,00
49 235,37 0,00 0,00 165,00 214,00
50 235,37 235,37 311,46 263,00 217,00
51 235,37 0,00 0,00 163,00 221,00
52 235,37 235,37 310,45 261,00 224,00
53 235,37 0,00 0,00 161,00 228,00
54 235,37 235,37 309,43 259,00 231,00
55 235,37 0,00 0,00 159,00 235,00
56 235,37 235,37 308,26 257,00 238,00
57 235,37 0,00 0,00 157,00 242,00
58 235,37 235,37 307,12 255,00 245,00
59 235,37 0,00 0,00 155,00 249,00
60 235,37 235,37 306,00 253,00 252,00
61 235,37 0,00 0,00 153,00 256,00
62 235,37 0,00 0,00 251,00 255,00
63 235,37 235,37 304,27 349,00 258,00
64 235,37 0,00 0,00 249,00 262,00
65 235,37 235,37 303,11 347,00 265,00
66 235,37 0,00 0,00 247,00 269,00
67 235,37 235,37 301,96 345,00 272,00
68 235,37 0,00 0,00 245,00 276,00
69 235,37 235,37 300,82 343,00 279,00
70 235,37 0,00 0,00 243,00 283,00
71 235,37 235,37 299,68 341,00 286,00
72 235,37 0,00 0,00 241,00 290,00
73 235,37 235,37 298,62 339,00 293,00
74 235,37 0,00 0,00 239,00 297,00
75 235,37 235,37 297,47 337,00 300,00
76 235,37 0,00 0,00 237,00 304,00
77 235,37 235,37 296,30 335,00 307,00
78 235,37 0,00 0,00 235,00 311,00
79 235,37 235,37 295,17 333,00 314,00
80 235,37 0,00 0,00 233,00 318,00
81 235,37 235,37 294,12 331,00 321,00
82 235,37 0,00 0,00 231,00 325,00
83 235,37 235,37 292,99 329,00 328,00
84 235,37 0,00 0,00 229,00 332,00
85 235,37 0,00 0,00 327,00 331,00
86 235,37 235,37 291,32 425,00 334,00
87 235,37 0,00 0,00 325,00 338,00
88 235,37 235,37 290,23 423,00 341,00
89 235,37 0,00 0,00 323,00 345,00
90 235,37 235,37 289,13 421,00 348,00
91 235,37 0,00 0,00 321,00 352,00
92 235,37 235,37 288,09 419,00 355,00
93 235,37 0,00 0,00 319,00 359,00
94 235,37 235,37 287,09 417,00 362,00
95 235,37 0,00 0,00 317,00 366,00
96 235,37 235,37 286,08 415,00 369,00
97 235,37 0,00 0,00 315,00 373,00
98 235,37 235,37 285,01 413,00 376,00
99 235,37 0,00 0,00 313,00 380,00
100 235,37 235,37 284,00 411,00 383,00
101 235,37 0,00 0,00 311,00 387,00
102 235,37 235,37 282,99 409,00 390,00
103 235,37 0,00 0,00 309,00 394,00
104 235,37 235,37 281,93 407,00 397,00
105 235,37 0,00 0,00 307,00 401,00
106 235,37 235,37 280,86 405,00 404,00
107 235,37 0,00 0,00 305,00 408,00
108 235,37 0,00 0,00 403,00 407,00
109 235,37 235,37 279,32 501,00 410,00
110 235,37 0,00 0,00 401,00 414,00
111 235,37 235,37 278,31 499,00 417,00
112 235,37 0,00 0,00 399,00 421,00
113 235,37 235,37 277,27 497,00 424,00
114 235,37 0,00 0,00 397,00 428,00
115 235,37 235,37 276,28 495,00 431,00
116 235,37 0,00 0,00 395,00 435,00
117 235,37 235,37 275,35 493,00 438,00
118 235,37 0,00 0,00 393,00 442,00
119 235,37 235,37 274,37 491,00 445,00
120 235,37 0,00 0,00 391,00 449,00
121 235,37 235,37 273,39 489,00 452,00
122 235,37 0,00 0,00 389,00 456,00
123 235,37 235,37 272,41 487,00 459,00
124 235,37 0,00 0,00 387,00 463,00
125 235,37 235,37 271,47 485,00 466,00
126 235,37 0,00 0,00 385,00 470,00
127 235,37 235,37 270,55 483,00 473,00
128 235,37 0,00 0,00 383,00 477,00
129 235,37 235,37 269,66 481,00 480,00
130 235,37 0,00 0,00 381,00 484,00
131 235,37 0,00 0,00 479,00 483,00
132 235,37 235,37 268,35 577,00 486,00
133 235,37 0,00 0,00 477,00 490,00
134 235,37 235,37 267,46 575,00 493,00
135 235,37 0,00 0,00 475,00 497,00
136 235,37 235,37 266,60 573,00 500,00
137 235,37 0,00 0,00 473,00 504,00
138 235,37 235,37 265,76 571,00 507,00
139 235,37 0,00 0,00 471,00 511,00
140 235,37 235,37 264,93 569,00 514,00
141 235,37 0,00 0,00 469,00 518,00
142 235,37 235,37 264,13 567,00 521,00
143 235,37 0,00 0,00 467,00 525,00
144 235,37 235,37 263,34 565,00 528,00
145 235,37 0,00 0,00 465,00 532,00
146 235,37 235,37 262,54 563,00 535,00
147 235,37 0,00 0,00 463,00 539,00
148 235,37 235,37 261,77 561,00 542,00
149 235,37 0,00 0,00 461,00 546,00
150 235,37 235,37 261,03 559,00 549,00
151 235,37 0,00 0,00 459,00 553,00
152 235,37 235,37 260,26 557,00 556,00
153 235,37 0,00 0,00 457,00 560,00
154 235,37 0,00 0,00 555,00 559,00
155 235,37 235,37 259,10 653,00 562,00
156 235,37 0,00 0,00 553,00 566,00
157 235,37 235,37 258,36 651,00 569,00
158 235,37 0,00 0,00 551,00 573,00
159 235,37 235,37 257,62 649,00 576,00
