500
0 213,92 213,92 213,92 3,00 4,00 0 1
1 213,92 213,92 213,92 1,00 9,00 2034 1
2 213,92 213,92 20,94 1,00 1,00 5373 1
3 213,92 213,92 45,61 3,00 1,00 8224 1
4 213,92 213,92 64,41 1,00 9,00 10634 1
5 213,92 213,92 71,14 1,00 1,00 12916 1
6 213,92 213,92 86,05 3,00 1,00 15418 1
7 213,92 213,92 88,42 1,00 9,00 17536 1
8 213,92 213,92 83,54 1,00 1,00 19639 1
9 213,92 213,92 103,30 1,00 1,00 21808 1
10 213,92 213,92 96,98 1,00 1,00 23907 1
11 213,92 213,92 100,53 1,00 1,00 25930 1
12 213,92 213,92 88,58 1,00 1,00 27892 1
13 213,92 213,92 100,15 1,00 1,00 29850 1
14 213,92 213,92 129,68 1,00 1,00 31599 1
15 213,92 213,92 66,13 1,00 1,00 33497 1
16 213,92 213,92 126,10 1,00 1,00 35789 1
17 213,92 213,92 118,32 1,00 1,00 37955 1
18 213,92 213,92 106,09 1,00 1,00 39952 1
19 213,92 213,92 93,66 1,00 1,00 41766 1
20 213,92 213,92 110,40 1,00 1,00 43660 1
21 213,92 213,92 101,54 1,00 1,00 45373 1
22 213,92 213,92 86,21 1,00 1,00 47124 1
23 213,92 213,92 106,68 1,00 1,00 48807 1
24 213,92 213,92 113,45 1,00 1,00 50463 1
25 213,92 213,92 122,39 1,00 1,00 52047 1
26 213,92 213,92 123,59 1,00 1,00 53795 1
27 213,92 213,92 103,93 1,00 1,00 55520 1
28 213,92 213,92 87,66 2,00 1,00 57190 1
29 213,92 213,92 104,10 1,00 9,00 58778 1
30 213,92 213,92 107,26 1,00 1,00 60394 1
31 213,92 213,92 85,11 1,00 1,00 62105 1
32 213,92 213,92 45,05 1,00 1,00 63934 1
33 213,92 213,92 38,12 1,00 1,00 65556 1
34 213,92 213,92 17,83 1,00 1,00 67081 1
35 213,92 213,92 21,28 1,00 1,00 68549 1
36 213,92 213,92 26,69 1,00 1,00 69881 1
37 213,92 213,92 16,84 1,00 1,00 71145 1
38 213,92 213,92 18,15 1,00 1,00 72579 1
39 213,92 213,92 17,46 1,00 1,00 74208 1
40 213,92 213,92 16,32 1,00 1,00 75718 1
41 213,92 213,92 14,06 1,00 1,00 77166 1
42 213,92 213,92 18,78 1,00 1,00 78878 1
43 213,92 213,92 20,20 1,00 1,00 80555 1
44 213,92 213,92 22,92 1,00 1,00 81773 1
45 213,92 213,92 19,44 1,00 1,00 83109 1
46 213,92 213,92 19,81 1,00 1,00 84434 1
47 213,92 213,92 19,50 1,00 1,00 85600 1
48 213,92 213,92 19,98 1,00 1,00 87143 1
49 213,92 213,92 20,03 1,00 1,00 88485 1
50 213,92 213,92 19,85 1,00 1,00 89667 1
51 213,92 213,92 24,58 1,00 1,00 91101 1
52 213,92 213,92 25,00 1,00 1,00 92490 1
53 213,92 213,92 24,78 1,00 1,00 93718 1
54 213,92 213,92 24,67 1,00 1,00 94913 1
55 213,92 213,92 24,94 1,00 1,00 96246 1
56 213,92 213,92 32,21 1,00 1,00 97603 1
57 213,92 213,92 26,02 1,00 1,00 98885 1
58 213,92 213,92 27,37 1,00 1,00 100402 1
59 213,92 213,92 26,73 1,00 1,00 101741 1
60 213,92 213,92 27,88 1,00 1,00 103074 1
61 213,92 213,92 26,60 1,00 1,00 104418 1
62 213,92 213,92 26,31 1,00 1,00 105536 1
63 213,92 213,92 26,23 1,00 1,00 106810 1
64 213,92 213,92 26,14 1,00 1,00 108412 1
65 213,92 213,92 25,68 1,00 1,00 110148 1
66 213,92 213,92 32,22 1,00 1,00 111691 1
67 213,92 213,92 25,97 1,00 1,00 113010 1
68 213,92 213,92 24,91 1,00 1,00 114244 1
69 213,92 213,92 26,68 1,00 1,00 115821 1
70 213,92 213,92 29,04 1,00 1,00 117266 1
71 213,92 213,92 27,42 1,00 1,00 118561 1
72 213,92 213,92 26,75 1,00 1,00 120013 1
73 213,92 213,92 29,38 1,00 1,00 121298 1
74 213,92 213,92 26,81 1,00 1,00 122549 1
75 213,92 213,92 26,55 1,00 1,00 123751 1
76 213,92 213,92 28,37 1,00 1,00 124905 1
77 213,92 213,92 29,56 1,00 1,00 125986 1
78 213,92 213,92 30,72 1,00 1,00 127318 1
79 213,92 213,92 32,63 1,00 1,00 128543 1
80 213,92 213,92 31,53 1,00 1,00 130074 1
81 213,92 213,92 27,80 1,00 1,00 131439 1
82 213,92 213,92 35,86 1,00 1,00 132580 1
83 213,92 213,92 32,87 1,00 1,00 133739 1
84 213,92 213,92 33,58 1,00 1,00 134818 1
85 213,92 213,92 31,18 1,00 1,00 135948 1
86 213,92 213,92 36,04 1,00 1,00 136970 1
87 213,92 213,92 33,08 1,00 1,00 138018 1
88 213,92 213,92 33,08 1,00 1,00 139066 1
89 213,92 213,92 33,33 1,00 1,00 139999 1
90 213,92 213,92 32,60 1,00 1,00 141020 1
91 213,92 213,92 33,22 1,00 1,00 142167 1
92 213,92 213,92 31,89 1,00 1,00 143191 1
93 213,92 213,92 32,66 1,00 1,00 144073 1
94 213,92 213,92 33,47 1,00 1,00 145023 1
95 213,92 213,92 36,60 1,00 1,00 146050 1
96 213,92 213,92 39,62 1,00 1,00 147033 1
97 213,92 213,92 37,12 1,00 1,00 148185 1
98 213,92 213,92 39,13 1,00 1,00 149496 1
99 213,92 213,92 39,41 1,00 1,00 150789 1
100 213,92 213,92 42,90 1,00 1,00 151913 1
101 213,92 213,92 36,09 1,00 1,00 152923 1
102 213,92 213,92 31,44 1,00 1,00 154100 1
103 213,92 213,92 32,55 1,00 1,00 155304 1
104 213,92 213,92 31,97 1,00 1,00 156501 1
105 213,92 213,92 39,92 1,00 1,00 157770 1
106 213,92 213,92 57,56 1,00 1,00 159019 1
107 213,92 213,92 45,78 1,00 1,00 160099 1
108 213,92 213,92 48,70 1,00 1,00 161070 1
109 213,92 213,92 51,12 1,00 1,00 161897 1
110 213,92 213,92 54,06 1,00 1,00 162626 1
111 213,92 213,92 55,29 1,00 1,00 163252 1
112 213,92 213,92 53,95 1,00 1,00 163915 1
113 213,92 213,92 54,70 1,00 1,00 164484 1
114 213,92 213,92 54,20 1,00 1,00 165028 1
115 213,92 213,92 54,35 1,00 1,00 165663 1
116 213,92 213,92 52,13 1,00 1,00 166330 1
117 213,92 213,92 52,97 1,00 1,00 166906 1
118 213,92 213,92 53,28 1,00 1,00 167421 1
119 213,92 213,92 53,53 1,00 1,00 168035 1
120 213,92 213,92 53,66 1,00 1,00 168861 1
121 213,92 213,92 53,38 1,00 1,00 169578 1
122 213,92 213,92 53,93 1,00 1,00 170224 1
