1000
0 226,84 226,84 226,84 1,00 82,00 0
1 226,84 3,34 3,34 1,00 80,00 1235
2 226,84 3,15 2,33 1,00 84,00 1774
3 226,84 2,77 2,14 1,00 94,00 1865
4 226,84 2,77 2,16 1,00 106,00 1875
5 226,84 2,77 2,17 1,00 118,00 1879
6 226,84 2,77 2,19 1,00 130,00 1881
7 226,84 2,77 2,20 1,00 142,00 1881
8 226,84 2,77 2,20 1,00 154,00 1881
9 226,84 2,77 2,20 1,00 166,00 1881
10 226,84 2,77 2,20 1,00 178,00 1881
11 226,84 2,77 2,20 1,00 190,00 1881
12 226,84 2,77 2,20 1,00 202,00 1881
13 226,84 2,77 2,20 1,00 214,00 1881
14 226,84 1,00 0,80 1,00 226,00 1881
15 226,84 1,00 0,80 1,00 238,00 1881
16 226,84 1,00 0,80 1,00 250,00 1881
17 226,84 1,00 0,80 1,00 262,00 1881
18 226,84 1,00 0,80 1,00 274,00 1881
19 226,84 1,00 0,80 1,00 286,00 1881
20 226,84 0,76 0,61 1,00 298,00 1881
21 226,84 0,76 0,61 1,00 310,00 1881
22 226,84 0,76 0,61 1,00 322,00 1881
23 226,84 0,76 0,61 1,00 334,00 1881
24 226,84 0,66 0,52 1,00 346,00 1881
25 226,84 0,66 0,52 1,00 358,00 1881
26 226,84 0,66 0,52 1,00 370,00 1881
27 226,84 0,66 0,52 1,00 382,00 1881
28 226,84 0,66 0,52 1,00 394,00 1881
29 226,84 0,56 0,44 1,00 406,00 1881
30 226,84 0,56 0,44 99,00 418,00 1881
31 226,84 54,24 43,20 99,00 426,00 2704
32 226,84 53,22 47,05 99,00 434,00 3431
33 226,84 52,10 47,70 99,00 443,00 3821
34 226,84 50,81 51,33 99,00 454,00 4072
35 226,84 49,57 53,25 99,00 465,00 4286
36 226,84 49,57 51,77 99,00 477,00 4405
37 226,84 47,18 48,98 99,00 488,00 4558
38 226,84 44,91 48,09 99,00 500,00 4625
39 226,84 43,86 46,46 99,00 512,00 4666
40 226,84 43,86 46,32 99,00 524,00 4711
41 226,84 43,86 46,91 99,00 536,00 4762
42 226,84 43,86 47,54 99,00 548,00 4795
43 226,84 43,86 46,40 99,00 560,00 4831
44 226,84 43,86 47,50 99,00 572,00 4863
45 226,84 43,86 47,51 99,00 584,00 4893
46 226,84 43,86 47,51 99,00 596,00 4918
47 226,84 43,86 47,51 99,00 608,00 4938
48 226,84 43,86 47,51 99,00 620,00 4953
49 226,84 43,86 47,51 99,00 632,00 4969
50 226,84 43,86 47,51 99,00 644,00 4978
51 226,84 43,86 47,51 99,00 656,00 4991
52 226,84 43,86 47,51 99,00 668,00 5006
53 226,84 43,86 47,50 99,00 680,00 5016
54 226,84 43,86 47,50 99,00 692,00 5027
55 226,84 43,86 47,50 99,00 704,00 5033
56 226,84 43,86 47,50 99,00 716,00 5043
57 226,84 43,86 47,50 99,00 728,00 5047
58 226,84 43,86 47,50 99,00 740,00 5055
59 226,84 43,86 47,50 99,00 752,00 5061
60 226,84 43,86 47,50 1,00 764,00 5068
61 226,84 43,86 47,50 1,00 776,00 5076
62 226,84 0,29 0,31 1,00 788,00 5097
63 226,84 0,29 0,31 1,00 800,00 5110
64 226,84 0,28 0,30 1,00 812,00 5114
65 226,84 0,28 0,30 1,00 824,00 5115
