1000
0 223,93 223,93 223,93 1,00 65,00 0
1 223,93 3,03 3,03 1,00 74,00 1235
2 223,93 3,15 1,41 1,00 85,00 1774
3 223,93 3,15 1,47 1,00 99,00 1865
4 223,93 3,15 1,48 1,00 113,00 1875
5 223,93 3,15 1,48 1,00 127,00 1879
6 223,93 3,15 1,48 1,00 141,00 1881
7 223,93 3,15 1,49 1,00 155,00 1881
8 223,93 3,15 1,49 1,00 169,00 1881
9 223,93 3,15 1,49 1,00 183,00 1881
10 223,93 3,15 1,49 1,00 197,00 1881
11 223,93 3,15 1,49 1,00 211,00 1881
12 223,93 3,15 1,49 1,00 225,00 1881
13 223,93 3,15 1,49 1,00 239,00 1881
14 223,93 3,15 1,49 1,00 253,00 1881
15 223,93 3,15 1,49 1,00 267,00 1881
16 223,93 3,15 1,49 1,00 281,00 1881
17 223,93 0,76 0,36 1,00 295,00 1881
18 223,93 0,76 0,36 1,00 309,00 1881
19 223,93 0,76 0,36 1,00 323,00 1881
20 223,93 0,76 0,36 1,00 337,00 1881
21 223,93 0,76 0,36 1,00 351,00 1881
22 223,93 0,76 0,36 1,00 365,00 1881
23 223,93 0,76 0,36 1,00 379,00 1881
24 223,93 0,76 0,36 1,00 393,00 1881
25 223,93 0,76 0,36 1,00 407,00 1881
26 223,93 0,76 0,36 1,00 421,00 1881
27 223,93 0,76 0,36 1,00 435,00 1881
28 223,93 0,76 0,36 1,00 449,00 1881
29 223,93 0,76 0,36 1,00 463,00 1881
30 223,93 0,47 0,22 99,00 477,00 1881
31 223,93 46,57 21,93 99,00 490,00 2704
32 223,93 45,43 19,79 99,00 502,00 3431
33 223,93 44,25 19,42 99,00 515,00 3821
34 223,93 44,25 20,26 99,00 529,00 4072
35 223,93 44,25 21,20 99,00 543,00 4286
36 223,93 44,25 20,43 99,00 557,00 4405
37 223,93 44,25 20,62 99,00 571,00 4558
38 223,93 37,90 18,05 99,00 585,00 4625
39 223,93 37,90 17,71 99,00 599,00 4666
40 223,93 37,90 17,65 99,00 613,00 4711
41 223,93 37,90 17,83 99,00 627,00 4762
42 223,93 37,90 18,03 99,00 641,00 4795
43 223,93 37,90 17,56 99,00 655,00 4831
44 223,93 37,90 17,97 99,00 669,00 4863
45 223,93 37,90 17,97 99,00 683,00 4893
46 223,93 37,90 17,97 99,00 697,00 4918
47 223,93 37,90 17,97 99,00 711,00 4938
48 223,93 37,90 17,97 99,00 725,00 4953
49 223,93 37,90 17,97 99,00 739,00 4969
50 223,93 29,44 13,96 99,00 753,00 4978
51 223,93 29,44 13,96 99,00 767,00 4991
52 223,93 29,44 13,95 99,00 781,00 5006
53 223,93 29,44 13,96 99,00 795,00 5016
54 223,93 29,44 13,95 99,00 809,00 5027
55 223,93 29,44 13,95 99,00 823,00 5033
56 223,93 29,44 13,95 99,00 837,00 5043
57 223,93 29,44 13,95 99,00 851,00 5047
58 223,93 29,44 13,95 99,00 865,00 5055
59 223,93 29,44 13,95 99,00 879,00 5061
60 223,93 24,83 11,76 3,00 893,00 5068
61 223,93 24,83 11,76 3,00 907,00 5076
62 223,93 24,83 11,76 3,00 921,00 5097
63 223,93 24,83 11,76 3,00 935,00 5110
64 223,93 24,83 11,76 3,00 949,00 5114
65 223,93 24,83 11,76 3,00 963,00 5115
66 223,93 24,83 11,75 3,00 977,00 5118
67 223,93 24,83 11,75 3,00 991,00 5123
